,_Player_,_Born_,_Squad_,defense_pca0,defense_pca1,touches_pca0,touches_pca1,passing_pca0,passing_pca1,progres_pca0,progres_pca1,attack_pca0,attack_pca1,attack_pca2,misc_pca0,misc_pca1
815,Victor Lindelöf,1994,Manchester Utd,-0.07425660741103843,-0.7901806806554392,1.430826798180837,-1.010394357414058,-1.1122349378995082,0.8177185576204217,-1.5241801369770887,0.5036781661883875,-2.31210527510663,1.0025526517924177,-0.4261640269292938,-0.9981710132135556,-0.5175215748221877
816,Jesse Lingard,1992,Nott'ham Forest,-2.1979088662784783,-0.39369524180030113,-1.1704551034748232,-0.7727851599671375,-0.9840446967250673,-0.37114957580196134,-0.829210824992002,-0.5293232017306442,-0.4332213428335023,-0.40388190939983065,-1.043283285350109,-0.9488325307930083,1.225789623974573
818,Diego Llorente,1993,Leeds United,-1.6572645383204454,-0.7459403073337808,-0.0005361554435960696,-1.4739499033557906,-1.7360897940380093,0.18848847865313803,-1.7585819330751522,-0.17908350977859588,-2.162784835010181,0.8387796137083832,-0.4980151126313187,-1.5908235347787703,0.6820820605379737
820,Renan Lodi,1998,Nott'ham Forest,2.2804807807293237,0.017532971797945805,0.9646108497938812,0.6036319828255635,2.483856369177133,-0.7752454815059742,1.2748611332393314,0.3095609825776754,0.2258075964780038,1.826556331683505,-0.7032298238036644,0.11473247597428676,-0.4352202234743106
821,Ruben Loftus-Cheek,1996,Chelsea,-0.3404851810750078,-0.04182024111435483,-0.3710245807916402,0.24672359762994311,-0.3732188411172177,0.2625001680632299,1.4020672449457414,0.043050250833352385,-0.8226610621711361,-0.47888655115858253,-0.8889450302736314,-0.19692543307752483,-0.6940993080513729
822,Sean Longstaff,1997,Newcastle Utd,-0.26433573837550217,0.4673155575644345,-0.4175465583229305,-0.03151506357787463,-0.05292721953094746,-0.07615519744293907,-0.7511050644862826,-0.27514729719051445,-0.8212590278488736,-0.39329955822973506,-0.9217103979677643,0.1047238892566423,0.16200465703213057
824,Douglas Luiz,1998,Aston Villa,1.9469833395643144,1.22378860366006,0.6853751477930411,0.47251884957639545,1.9685919592738037,1.4603491212997304,0.32258316944067195,1.2330509910176153,6.613232434578932,4.237946703704941,4.65200255740007,-0.13465432846976413,-0.5206309943352508
826,Lyanco,1997,Southampton,-0.06037846190222047,-1.313711885763786,0.939957913199576,-0.8577592862133021,-0.7724939754981123,0.597713250045526,-1.250330692436374,0.09234172839895688,-1.686029335180617,0.7659130279063742,-0.5991436188961842,-0.6801668839194923,-0.0737333409224123
827,Alexis Mac Allister,1998,Brighton,1.9637043871807827,1.57460483379152,0.06391457264967006,0.8636867385678084,0.6794926963784645,1.1036278223297937,1.4194828502111168,0.6239379973769718,2.663961358468286,-1.8461808508323279,1.2276273682207066,-0.4409150858212555,-0.9789786158130335
828,James Maddison,1996,Leicester City,0.5804276084053921,1.812009036192197,-1.4459733957640433,2.9719297561269307,3.2096820649175357,-0.24240564389559366,4.344249750989255,0.2467361157931309,13.973545411035893,1.8114000037590696,0.014897430045550716,0.9790178751053327,0.15852462334465503
829,Noni Madueke,2002,Chelsea,-1.5865576750537616,0.06883322631840325,-1.507086697973153,-0.10136855403710957,-1.6854016836549253,-0.43598072616408956,1.3394725008205153,-1.0210749150409988,-0.9433142454036453,-0.43495564835932415,-0.9365583588006202,-0.8657200433713124,1.1475848037205518
830,Gabriel Magalhães,1997,Arsenal,2.917073378558029,-2.153808418633852,4.887231213414206,0.6423624348136957,0.4685089208669382,2.4369461868250766,-0.8756030333906479,2.198909956071601,-1.6420874812069304,0.21443774839616367,0.2199789961111978,0.6577931249653355,-3.0288674395475974
831,Harry Maguire,1993,Manchester Utd,-1.3423816163211268,-1.0071630680716352,0.22394209265047973,-1.3038349743901563,-1.5000767339733287,0.4362750713163247,-1.6260151738478252,0.13198819623045618,-2.3155835765582387,1.0068220170016289,-0.4248810488624038,-1.1056048454156917,-0.1693426798916524
832,Riyad Mahrez,1991,Manchester City,-0.14090919159137158,1.1342202566353194,-1.2656110519299244,0.4926972676560412,0.4704460208085194,-0.8942075154168824,1.0936105397133986,-0.7867243760389594,3.59617165766641,-0.07227066114576708,0.7532912534564729,1.1271671132885475,1.0735761232080059
834,Ainsley Maitland-Niles,1997,Southampton,0.9025702538007867,0.4016882590194346,0.4714287374712122,-0.628374812505106,0.44549703205306035,-0.20361293830723953,-0.38923309515586807,-0.10889148440628836,-1.731857248973658,0.6101891227279574,-0.4661117126092015,-1.2996739933282868,0.2009715824581796
835,Tyrell Malacia,1999,Manchester Utd,0.9686234303976381,-0.645089252785835,0.04903972671484205,-0.7083017888885849,-1.224281743701307,0.36994478667072334,-1.047965525112544,-0.20452611955134592,-2.2153106817163146,1.0261166399198003,-0.3799623985573727,-0.4254818824031789,0.4364569159190959
836,Orel Mangala,1998,Nott'ham Forest,-0.04148807311183564,0.12350967839062293,-0.27050500816377454,-0.7488172714840854,-1.025515971605606,0.6175956199065447,-0.008699424441561682,0.06871821271940828,-1.6779932807454767,0.3786196242783236,-0.5713377693012576,-1.0812997443050945,0.03822806471873014
838,Sekou Mara,2002,Southampton,-1.7909816820992572,0.08938934688075818,-1.4077711610150863,-1.0002156140488274,-2.157132888759137,-0.6205712190296402,-0.8111081740590019,-0.9749072508773193,-1.2617906720986216,-0.12826378199912677,0.9028126492478139,0.2882521061822952,0.0769855658539326
839,Solly March,1994,Brighton,1.7947842813794253,1.683183622974412,-1.0431534882966123,1.8112944402000342,2.798368068215175,-1.6037277187095589,3.958626819460505,-0.8048483060858846,5.1783899266444084,-1.722222871045823,0.7419245485302955,2.6301273537641205,-0.13079634942791377
842,Anthony Martial,1995,Manchester Utd,-2.2430289957449654,0.1248839942959007,-1.4044797674805412,-0.6004949296403851,-1.834420863398559,-0.3673620808792954,-0.4051533033553762,-0.955133656223586,-0.7370517787562626,-0.8158717896118304,1.2628414141403874,0.5513646903238849,1.1126293211530156
843,Gabriel Martinelli,2001,Arsenal,-0.40406588197046434,0.313427381077546,-1.5253292181599203,1.8460668447574484,1.512723926123347,-1.6476255385984275,3.4879045939149775,-0.604672038578563,2.979068975632047,-2.1704999125071396,-0.1146960167283392,1.761497081648434,0.16939773413534162
845,Lisandro Martínez,1998,Manchester Utd,2.5361259312214055,-1.2112965351744815,3.6985599389395314,-0.23568113244796496,0.11398096501392266,2.0400144879885507,-0.42462333049925016,1.5158997893705337,-1.699477058837923,0.4307134114080412,1.7666128547922466,-0.6111551438458853,-1.049004271626673
847,Jean-Philippe Mateta,1997,Crystal Palace,-2.3027444232625425,-0.4470309272001356,-1.3223882208707347,-1.0921326663185462,-2.0698589998577965,-0.8039537546425025,-1.6516053604030454,-0.9384122828019756,-1.5349422997466113,-0.037350678353937204,-0.87215802589501,0.9742429821722256,0.9685740286191975
848,Joël Matip,1991,Liverpool,-0.6072996256733852,-1.548306866681396,1.0715557685345172,-1.011888942848784,-1.3503055896552636,0.4484356667837279,-1.2579409053276602,0.7836523398967884,-2.0928797591332895,0.7790508259706794,-0.5200054836920257,-0.8810947748327399,-0.0792667099823826
849,Neal Maupay,1996,Everton,-2.032434154201918,0.3125544049732572,-1.5445588413153257,-0.3561666864948339,-1.9507771862175982,-0.4260106900480997,-0.8281649615013872,-0.982071665019487,-0.875177779872011,-0.7770798757182644,-1.0985026906682696,-0.5447330557407712,-0.07296268592083517
851,Bryan Mbeumo,1999,Brentford,-0.44261008796163515,0.8720296736698776,-1.3216673828209282,2.6045129308768624,2.7383142420383524,-1.236390815111575,4.407730863105339,-0.31827171049481673,4.8973528922955625,1.1708087442393411,-1.7634598347282169,1.006691922084708,-0.45683596069502713
854,John McGinn,1994,Aston Villa,1.339906869541007,1.5139372019787847,-0.5542887102250522,0.2620784156254718,0.48582283811110893,0.4243844721247464,1.1930674780191746,-0.05246705765120548,2.6730760082215217,0.6108333825437865,0.6910047244525618,-0.6087667503170328,-0.7167655885645878
855,Scott McKenna,1996,Nott'ham Forest,-0.6519829463788831,-1.2812235827558704,1.6091477885173247,-0.29291559778564635,0.033537471289918616,1.0664034003059943,-1.15828057030899,0.6517694282448434,-2.228606380855631,0.9863591569646557,-0.40704545708326756,-1.0017801888324587,-0.5510182703260785
856,Weston McKennie,1998,Leeds United,-0.7161737320473919,0.22132104295139263,-0.37923218614035276,-0.7223062009852667,-0.47367656354588134,-0.13420692610838272,-0.8968313373321185,-0.2678409710486867,-1.4317585281428604,1.2634326315092734,-0.49691449955523315,-0.9411046969296164,0.13951592204044572
857,Dwight McNeil,1999,Everton,1.9986646045448893,1.707455201136763,-0.4681210735488919,1.563173408365594,3.5399198626678037,-1.8503512112872122,3.922295475857822,0.11753824691266863,8.462170831460227,2.9137244658952812,-0.12388904177964247,-0.733844142520699,0.023627277499297026
858,Scott McTominay,1996,Manchester Utd,0.012362627570672531,0.18585320316854612,-0.258099166891249,-0.9507053359217938,-1.4890477898415158,-0.3321019018087795,-0.8619789156387966,-0.5136348497000169,-1.3742400666594143,-0.0378917027079373,-0.7748665686392445,-0.6382955983707345,-0.9831739118417014
859,Ben Mee,1989,Brentford,2.5241302279644477,-1.4970115799442216,3.9759170943896573,1.437200093739442,1.502343348626713,3.0630542563239356,-0.041601915535810406,2.420552998083576,-0.12401296858123619,-1.3930811031658872,1.3882278275264908,0.6540494105555915,-3.2299570771266493
861,Nampalys Mendy,1992,Leicester City,-1.5359029774850412,-0.3229061197303787,-0.7624727091500679,-1.4752434754191133,-1.7623046278928711,-0.0024497260563193885,-1.4027884542777993,-0.4289033294852354,-1.3439590157989008,0.045437083667822856,2.5808415020568996,-1.5381803400881975,0.7976065823313575
862,Chris Mepham,1997,Bournemouth,1.3876587409566568,-1.9646209023814192,2.4082893685794744,-0.5631677601551767,-0.4788155700637963,1.3874998225030457,-1.3141000743044267,0.8681951254641329,-2.0158485881268184,0.6675719319156644,-0.579232206372462,-0.8299788920683828,-0.9166817251064847
866,Luka Milivojević,1991,Crystal Palace,-1.8240660072617143,-0.24749921088234791,-0.8737809671554482,-1.7032316101232872,-1.8832657070465613,-0.49314622208251685,-2.051133365051304,-0.7212577702762082,-2.0325721476818144,1.0896888830103384,-0.4615172723488294,-1.6351337013963947,0.8777867998783244
867,James Milner,1986,Liverpool,-0.47186825753286327,0.10709189190409513,-0.6351974675456341,-0.8577892177485242,-0.5169380752383588,-0.49243054998585184,-0.7481128327549643,-0.6250617496116836,-0.9126572352502553,0.9730636189034854,-0.6657387142303565,-1.1718860381833367,0.1712384030598625
868,Yerry Mina,1994,Everton,-1.6599624539460571,-0.6278430771872061,-0.35042340495787627,-1.2736700330909991,-1.9172557126558742,-0.0734448297823859,-1.8453933135281426,-0.3061983164774586,-1.775109790249306,0.32967131726650833,-0.6694675742455921,-1.376841436152257,0.41503666704797887
869,Tyrone Mings,1993,Aston Villa,0.9262957127718021,-3.202559584035247,4.292834468776785,0.11193037210660732,0.6634501419385186,2.6422211456807707,-0.536074423174076,2.4349213345609253,-1.4202485458972338,0.00831983750781911,-0.7484150430915989,0.17917286790364254,-0.9676989163238785
870,Tyrick Mitchell,1999,Crystal Palace,2.0437500166498843,-0.33550077117663807,0.9052830723651841,0.43718390928302764,1.8356222921287881,-0.2608286768237538,-0.2887131027168557,0.012987709423496602,-1.369250721984261,0.472436090834341,1.1841689687939758,-0.5447820678541241,-0.034601818984285715
871,Kaoru Mitoma,1997,Brighton,0.6011562019126002,1.455308747757259,-1.5323203975424289,1.7445946822496339,-0.6229322011389156,-0.11906840871007798,3.7837647858111265,-0.39624936360205454,2.238164098989911,-3.608299777844108,1.0093865116943717,0.5720878110304563,0.2435354658973591
872,Aleksandar Mitrović,1994,Fulham,-1.631347436895763,-0.3141307305943351,-1.5833665574101052,1.3879243214598607,-1.3040976055892535,-0.30097094273095726,0.3395811224320631,-0.8654847497798983,2.82915480672135,-5.030615955104388,-1.51510806299845,4.1462207327604625,-1.6434451802331576
873,Kieffer Moore,1992,Bournemouth,-1.579273326963075,0.37693682197325123,-1.1527635664555127,-0.31330593126286704,-1.802802706415145,-0.21257146640016117,-1.2063185815884647,-0.812773988410286,-0.8354870154870523,-0.7981175045278869,-1.0260272361129348,0.2852086380417702,-1.6539905561551014
875,Álex Moreno,1993,Aston Villa,-1.0383533116873345,-0.34926356120457497,-0.43281169058315666,-0.21710736692365004,0.6981045764089882,-1.8513018832854367,0.5881770832502246,-0.5397142244902662,-1.7433941050859345,0.5229715577630326,-0.5663593477439496,-1.4255613385118284,0.5203714637737794
876,Mason Mount,1999,Chelsea,0.06384883502629704,1.745800129939618,-1.0874230705777541,0.6288763433640675,1.0062051530370635,-0.860671070298905,0.3009825953686234,-0.38739356811384756,2.1539489177021816,1.2372173584117672,-1.171888020977123,-0.4848579000270981,-0.23044155502968416
878,João Moutinho,1986,Wolves,1.412476194268714,1.343912423310255,-0.15299770343890462,0.12068914254929852,1.682232184118494,0.2993999779914066,-0.8468885378896129,0.34702831026996295,2.5669931761654476,3.4652500172968583,-0.8262599739502567,-0.6485954306339267,-0.02493532439864533
880,Mykhailo Mudryk,2001,Chelsea,-1.8581725558672766,0.5459367790653563,-1.3447441911506206,-0.9234664635855477,-1.8664861433642626,-0.4786149085998286,-0.4426527546612975,-0.8719931245477947,0.06490604256356,-0.010204060470009105,-1.0262252811769415,-1.090011947725222,0.7607531009149798
881,Jacob Murphy,1995,Newcastle Utd,-1.8486546881965031,0.21908733887395268,-1.354149228585707,-0.6541573628711679,-1.1535042040021395,-0.8561598035612856,-0.35075538999144135,-0.6989114059281277,-0.8586019549800846,-0.5204442351148252,0.5238936638468885,-1.1526609691520175,1.0249106876688514
883,Vitaliy Mykolenko,1999,Everton,2.3250713721255285,-1.0160107595680108,1.3866711735809514,0.6753320735583962,2.6710074355401385,-0.3471408053927433,0.05713149651200651,0.3764288418184208,-1.2560833405708303,0.5036259378146785,-0.5716520095554469,-0.697034466034864,-0.7357694944488087
885,Wilfred Ndidi,1996,Leicester City,2.3275918253800065,0.08584436379057717,0.692489096595478,-0.7324255938666504,-0.9209643873677034,0.8430535217754503,-0.9134953796243297,0.23881847362918443,-2.2019693340518476,1.0179255129720217,-0.3813880951594065,-0.8763320067049856,-0.5629402957020865
888,Pedro Neto,2000,Wolves,-1.7747305225911532,0.6620810413072307,-1.531626321009638,0.1297618028987309,-0.42899762337151887,-1.116449975583288,0.6676298429171915,-0.7753231660332492,1.956599669972351,-0.3828671086097407,0.8065792228705794,-0.8606523387327233,1.1321793256562092
889,Rúben Neves,1997,Wolves,5.529383210310962,2.1674753737290797,2.7067525710631837,1.6762505290207397,3.660162895684724,3.8504165136941553,0.4254469353475028,2.2967731656255457,5.123636677408655,-0.9043469023001407,6.904794738328733,-0.2571264355360503,-0.985085345375364
890,Moussa Niakhate,1996,Nott'ham Forest,-0.5385612525197107,-1.317580680874221,0.44902729868402647,-1.015343009469383,-1.378773604966579,0.5116025593187221,-1.8010445946735412,-0.29652004722543684,-0.7453371175754797,2.158804118248774,-0.5372103822557464,-1.2490062795658115,0.08929147480546915
891,Eddie Nketiah,1999,Arsenal,-1.8678428665838163,0.09307679555574294,-1.4181520446053397,-0.753951851721659,-2.134763747830524,-0.5340286641237887,-0.8104483372911948,-0.955616266702672,-0.3334523211856175,-1.4098428898494724,-1.3623060499785247,1.1519434849372328,1.0842714010140824
892,Matheus Nunes,1998,Wolves,2.7168848060583786,1.9280010008206938,-0.11375794649741247,1.2594540705954484,1.7858644215946293,-0.3854843066365482,2.7950641491419086,0.5090037247175658,0.7557049841469423,-1.1191052289583978,-1.3072431459403775,0.42273243321881504,-0.998506809844636
893,Darwin Núñez,1999,Liverpool,-1.7204933914203693,0.06092913968376792,-1.7400844235776736,0.7172086130239843,-1.4499786571645041,-0.703515938753876,0.5463395888150274,-0.8859096430990181,1.3637523999826977,-3.0582769029926498,-1.9377562688901413,3.3445712262307468,0.3104173477001427
895,Christian Nørgaard,1994,Brentford,1.5458451456356952,0.09592874841186341,0.32984324344771265,-0.04415871630759986,-0.2825803233858323,0.52015850176459,-1.0280190070608153,0.007377805970566529,-0.8450406865413993,-0.24986322936047936,-0.9371469308402338,-0.9841505308275624,-0.22102201633308327
896,Lewis O'Brien,1998,Nott'ham Forest,-1.386983933264913,0.13580026451164348,-0.8754985241948966,-1.3800916338479534,-1.7760178264906465,-0.16181902380101829,-1.1472752429782132,-0.398314916796125,-0.35631450260561875,-0.9782829723752834,2.719744936162606,-1.513838471154463,0.8723581558965517
898,Angelo Ogbonna,1988,West Ham,-1.0918281907703014,-1.4981097415855582,0.47979824200945165,-1.3626864376129548,-1.74944381399622,0.0793506194353002,-1.9620279157678098,-0.37273332902012135,-2.037008772840945,0.7383950181232248,0.8737612463206252,-1.2854631861584287,0.07481255182829889
899,Michael Olise,2001,Crystal Palace,0.6092913867170552,0.47960830231207296,-0.9849355335296374,1.8447825714232362,4.443522959963611,-2.272514544101821,3.4555730146317387,0.1942372948781904,8.298968855378373,2.587261899151596,0.6635590695696411,1.1864043657804404,0.41668493374330584
901,Amadou Onana,2001,Everton,2.06383104600744,1.0924122508855472,0.025645225978110052,0.7614186327741115,-0.0009317909366745467,0.9307275023296853,0.6021558597952756,0.49502432596478296,-0.21629144368098727,-1.2060834474303772,0.9199555435904174,0.8065773346601252,-2.056940024786332
904,Frank Onyeka,1998,Brentford,-1.124207981857319,-0.2417022634274268,-0.910774413530811,-1.1458945460978365,-1.8210335440284802,-0.302747965244438,-0.8691099162244168,-0.7491733488981586,-1.1601542297020875,-0.2132055886620275,-0.7534015985928778,-0.786173814382552,0.6983510673459153
907,Dango Ouattara,2002,Bournemouth,-0.700930502079211,-0.03080936841273854,-1.1548931171181995,0.09429429344385604,-0.18118889001955246,-1.6288995348182658,1.1649092779852557,-0.8719819302852921,1.5744189598010696,-2.6606389669083863,0.6857050869922139,2.4341293489019407,1.4533053831650644
910,João Palhinha,1995,Fulham,6.381223512975843,3.6237511871049892,0.6768780933250723,0.13497236399147336,-0.359106271180129,1.2538925628983049,-0.5039723293538355,-0.0494880585272243,-0.5361329021787665,-0.8985365386752588,3.8295998360889447,0.2437905887361148,-2.1060671051307476
912,Emerson Palmieri,1994,West Ham,-0.5608522597123238,-0.19748212061470793,-0.22363788476046462,-0.32611690795465453,-0.4252328569760562,-0.26014975969059073,-0.4713727276923591,-0.03317299191045613,-0.5474375461781353,0.5551283130888688,0.6015463937325397,-1.2928534544032853,0.30246169100950765
913,Lucas Paquetá,1997,West Ham,2.511311686687398,2.2889092633544057,-0.17799301054429517,0.8619307274315384,0.8858751113255732,0.6655977811829039,1.6801176463302665,0.18271818608024012,1.8071819683618966,-3.0421221234359224,2.3053382741634953,-0.06817873386012954,-1.0733470220641432
914,Thomas Partey,1993,Arsenal,2.48311264996719,1.2763793468676383,0.9602931526446569,0.11509391075972623,0.9850707771796562,1.5491124007761814,0.41875091476279563,1.1100481822194255,-0.6658096974601623,0.09750663140084435,2.1023482895129133,-0.754927014117053,-0.8674549141329798
915,Nathan Patterson,2001,Everton,0.4068166313677621,-0.012042454103435381,0.033922300280350884,-0.43876522391243444,-0.4639588609212246,-0.33126686518457243,-0.4693657555204671,-0.3484478180204248,-1.4848949825801023,0.5920896749108763,0.45232778667931434,-1.058277935068052,0.5766205978423594
918,Andreas Pereira,1996,Fulham,-1.4397255247072414,0.7396124866895336,-1.1409733654536633,0.8492895792032636,1.8987380350085588,-0.5325284963870303,0.6982019769816764,-0.2944576163847273,7.807534654662073,3.9186762240862434,-1.9511655729752841,-0.3458321974854641,-0.053006074559809165
921,Ivan Perišić,1989,Tottenham,0.7249726430737542,0.3074560939710929,-0.6369048434092116,1.338474945365635,2.823142271772155,-2.153798281659433,0.805729506823614,-0.48326179172525957,2.245821043483606,3.1960938582008724,-0.8679495036729545,0.627571237583357,0.05964838825885544
922,Romain Perraud,1997,Southampton,1.509247224083694,1.7315315045774347,-0.015984579756379947,0.8017600394548243,1.456066355520723,-0.6866735165898613,0.7219831626407496,-0.20632103266638216,0.41655765471393047,-1.4850399383498578,0.2619141724316619,0.25508599101103696,0.20643463237700474
928,Ethan Pinnock,1993,Brentford,3.3422106525206305,-2.3123869431829176,3.879070847760389,0.6745320144776542,0.35421556375278496,1.2515534241938526,-1.1076389721912072,1.0069551261251348,-0.9660564118941494,0.3851682290593436,-0.8496035915802086,-0.3595241143335771,-2.005036815814136
929,Daniel Podence,1995,Wolves,-0.5265106498438921,0.9611323290955875,-1.4734996458535687,1.3542913055059114,1.4166010651051744,-1.260496687089618,1.3866221406470252,-0.762137612336229,3.7166403177857306,-0.7556696299638788,0.23679987478397796,0.18051855897211289,0.6807287012874838
931,Pedro Porro,1999,Tottenham,-0.5747625169441481,0.006206339387725615,-0.6672482982455594,-0.6067643790814361,0.48164804084334,-1.5867389625447257,-0.08060048399803005,-0.660836538973339,0.20491432340411683,1.4196959978057242,0.2125775974516687,-1.1820791071460073,0.8439442316525868
932,Dennis Praet,1994,Leicester City,-1.7738291945602072,-0.07404511371327392,-1.1629241060118878,-1.156702129413328,-1.6850958381944352,-0.5455640867825338,-1.136497401272688,-0.8860427223091045,-1.3836157667520719,1.2947689480211027,-0.5607594473718,-1.307859918715208,0.9602422436081829
934,Christian Pulisic,1998,Chelsea,-1.8130893177779912,0.03341909539869146,-1.4177923234656624,-0.48174101860696783,-1.4937009300741693,-0.6640345936307687,0.010555941809813264,-0.7380097208543663,-1.4871373604690596,0.12675805705709783,-0.7945866617654271,-1.1541061566973994,0.2798369587927288
936,Jacob Ramsey,2001,Aston Villa,1.687428348950222,1.593699453939409,-0.6893309123323813,0.8817740353112768,0.16469620771560545,-0.46455981534420604,1.37317277799665,0.14087120665606082,0.2504652074336917,-1.6761604798374168,0.7572197856365673,-0.157401012507212,-0.2538124701114171
937,Marcus Rashford,1997,Manchester Utd,-0.9515351638619801,0.48597913231050904,-1.744843343316722,2.6303538738316945,-0.23146973514847663,-0.2128560109199531,4.682728549689076,-0.8554864104675567,4.798260099513034,-6.654305091840549,-1.0658549876204004,3.3113167250929347,0.7988123166055384
939,Tim Ream,1987,Fulham,1.078480672019045,-1.7193448612542992,4.229613091799338,0.018300884482396647,0.8851336192902072,2.9445922354334018,-0.18635690302999672,2.470105932277337,-1.9377064190641287,0.7218237950085761,0.7537275555551318,-0.6092109270175228,-0.7308305593627626
941,Harrison Reed,1995,Fulham,0.71290108324032,0.3993466466933098,-0.10823201578757839,0.6098550273324448,1.467620033348287,-0.571213378623074,-0.16873235098273617,-0.18977269014028808,-0.2907650873187772,-0.301889922445007,-0.9054153329430044,0.29135170722917586,-0.3089894511769552
942,Bobby Reid,1993,Fulham,0.2696554661534906,1.2539825709941996,-0.6506400409328175,0.7970251744372507,0.37022426872558467,-0.8481858091442975,1.0549295212638883,-0.8614955065381825,0.852057275707999,-2.1791280166673492,0.9008016148534935,1.9162954558284961,0.9989954850363217
943,Declan Rice,1999,West Ham,3.5877734830621124,0.09981870664325669,2.084198568464488,1.310519142170514,3.208111523150693,2.930239775927201,2.705127080220325,3.3961502714005323,1.0924485982319752,0.24547918458368823,3.205858113144536,-0.5057621698952841,-0.5719919631917134
945,Richarlison,1997,Tottenham,-1.243578378171713,0.19740525868616074,-1.44321134038792,-0.43335890435068875,-1.5019738684009667,-0.8456498593334609,-0.5270550387397446,-0.9105287105707771,-0.2540111866794442,-1.3858313380867913,-1.2033148578147872,1.1960165530939106,1.0594006100004267
948,Andrew Robertson,1994,Liverpool,1.174188577127488,0.16074663028715236,1.1436210739133321,1.2123176664615423,3.4137942285694134,-0.19501283380279116,1.229727497175861,1.023384884833384,4.0373203288175405,3.6158506209726693,2.1143736744249764,0.6322044267813112,0.15610574421580786
949,Antonee Robinson,1997,Fulham,2.6053475411385274,-0.9069595461350758,1.587721676342719,0.9300237480543605,3.9548367891544407,-0.7814241648223755,2.6502819966450306,1.0312145685500804,-0.8067315396025516,0.3574496969133553,0.5987881969822191,0.06643680551595212,-0.6062632024229315
951,Marc Roca,1996,Leeds United,0.8465324108193072,0.5565048663726905,0.30486797137937377,0.1922804773640118,1.3031445893074693,1.2902077292183272,-0.002417509277178373,0.917598559052731,1.1296550180556537,0.995064736231705,0.1858110271828804,-0.9501216835172227,-0.2583209324841224
953,Rodri,1996,Manchester City,4.048396698105831,0.7244570621065749,2.030728145690906,0.9263111262381057,1.7578983729623843,2.1702540947594002,0.29188408707380864,1.6306412762913598,-0.4895681181584496,-0.8172157301202898,0.1861615849755657,0.8550654839627818,-2.068743439140381
954,Rodrigo,1991,Leeds United,-1.354927609789185,0.3567369354032616,-1.3355827356585341,1.027434871799024,-0.3998319429212207,-0.8349757491771632,0.17117167951958803,-0.6558398180430837,0.6104956249748656,-2.3877435700404606,-0.5320592008199154,2.1136110213397075,0.38191799442860813
955,Mads Roerslev,1999,Brentford,-0.8974536703946072,-0.8297354162218112,-0.48799922823779024,-1.2151488412032325,-1.0253078080915283,-0.9200169909671646,-1.4450633972266649,-0.7482323598302364,-2.20419511354962,0.9914733637407879,-0.39776227979794454,-1.5870750063066845,0.8035362905444304
956,Cristian Romero,1998,Tottenham,2.9726989995820783,-0.999967333507706,2.8966634205803152,-0.17413251195645016,-0.11045491051768672,1.6533638620696345,-0.4949338700917589,1.1785409597388772,-1.7597064876432633,0.4496767383890826,0.43256351864229015,-0.5887568753392146,-1.3715012247351974
958,Cristiano Ronaldo,1985,Manchester Utd,-2.522948043185252,-0.3760621612888963,-1.369759954571879,-1.227722107502993,-2.2099395811082645,-0.5569573493744079,-1.5774029382132968,-0.9411391883330958,-1.9556660582349552,0.5987980836594807,-0.5516436908282949,0.5299598447496832,1.4393863809487524
961,Joe Rothwell,1995,Bournemouth,-1.3763816171541423,0.1288653293036853,-0.8202306414207625,-1.270548123951835,-1.2231888864291502,-0.032685206489305924,-0.8966164331927235,-0.35213597031201427,0.0678967571004218,2.5032356056891727,-0.5647469327981955,-1.6429228476812952,0.8994550999585479
964,Marcel Sabitzer,1994,Manchester Utd,-1.720202093443213,-0.1783276612244067,-1.045314266322699,-1.2723349970801279,-1.605653966613933,-0.5251788493395113,-1.7980220861914393,-0.7391316548981604,-1.4506142096592212,0.6545149208380342,-0.597879939488423,-1.076311177270735,0.5062285421983849
965,Allan Saint-Maximin,1997,Newcastle Utd,-2.2793114077639074,-0.18809364635605674,-1.4055373480960682,-0.6175718159926057,-0.9532684253003946,-0.9091861663011049,1.30128662701381,-0.4096529239782235,-0.7508989942963371,-0.5755634763832893,-0.9289858344433062,-1.262323029083121,1.192226015930939
966,Bukayo Saka,2001,Arsenal,1.614350506473468,2.374493218528585,-1.4977432684990812,2.4810338644380066,2.4813649752346114,-1.8071297249666864,4.86115264163532,-0.65299218770755,6.052798230476992,0.6683451211879148,-0.13549655163158256,2.0840695383912147,0.26587143327274343
967,Mohamed Salah,1992,Liverpool,-0.9427367089125791,1.2144478772343892,-2.289859969901063,3.848106567322935,1.1511640775850396,-0.9772155937629655,5.088379580502539,-0.9182351437173751,4.064313290258529,-5.5510806399595864,-0.7729945201747371,4.109428448822841,1.7187276024894829
968,William Saliba,2001,Arsenal,0.7702586369574694,-1.6547868511956572,2.909061508478725,-0.4225228790078043,-0.35649247515446714,1.5122908913559807,-0.9710089336864974,1.3130986201745554,-1.801600410213149,1.1167333895772122,-0.4950030904856415,-0.6527523546429467,-1.1739335337055294
969,Mohammed Salisu,1999,Southampton,2.4908896717968023,-1.5606190940273326,3.0742327514181516,0.3534827236550696,1.510265306114287,1.6102562519907597,-0.9172531223301024,1.04723157975571,-0.3544654162813885,0.9991653984492284,-0.8635803084999982,-0.24144070253736513,-1.3537055608204207
