_Squad_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost
Köln,25.736842105263158,31.42105263157895,19.157894736842106,16.789473684210527,12.0,2.6315789473684212,15.68421052631579,39.31578947368421,66.05263157894737,293.42105263157896,418.2105263157895,215.10526315789474,32.78947368421053,914.1578947368421,720.0526315789474,285.89473684210526,298.4736842105263,92.21052631578948,15.631578947368421,4.2631578947368425,55.21052631578947,1350.1052631578948,2724.4210526315787,544.7894736842105,53.63157894736842,25.736842105263158,12.157894736842104,1.6842105263157894,2.736842105263158,2.3684210526315788,0.5263157894736842,27.05263157894737,3.526315789473684,18.400000000000002,1.6789473684210525,1545.2105263157894,20.94736842105263,18.157894736842106,2.789473684210526,28.68421052631579,26.473684210526315
Las Palmas,22.764705882352942,36.411764705882355,21.764705882352942,17.764705882352942,14.470588235294118,4.176470588235294,15.411764705882353,39.64705882352941,72.17647058823529,382.7647058823529,704.2352941176471,293.05882352941177,35.05882352941177,1369.3529411764705,1145.764705882353,581.2352941176471,404.94117647058823,89.58823529411765,17.176470588235293,3.0,88.94117647058823,1837.1176470588234,3673.294117647059,970.1764705882352,87.58823529411765,38.529411764705884,18.11764705882353,2.176470588235294,1.6470588235294117,1.6470588235294117,0.5294117647058824,31.470588235294116,2.2941176470588234,19.576470588235296,1.6235294117647059,1885.5294117647059,23.235294117647058,27.58823529411765,5.176470588235294,21.470588235294116,27.11764705882353
Lazio,21.5,29.0,17.4,12.9,12.7,3.4,14.7,31.25,58.85,307.75,604.65,272.35,38.7,1173.15,989.0,455.75,376.4,100.6,16.55,3.1,76.25,1781.65,3409.3,828.55,76.05,30.15,13.45,1.7,2.45,1.7,0.6,28.55,2.9,19.215,2.205,1707.35,23.65,21.35,3.6,19.7,22.65
Le Havre,19.38888888888889,30.166666666666668,17.77777777777778,15.777777777777779,11.166666666666666,3.2222222222222223,19.833333333333332,35.166666666666664,66.16666666666667,287.1111111111111,452.44444444444446,224.72222222222223,32.22222222222222,953.0555555555555,761.5,317.05555555555554,304.94444444444446,92.94444444444444,15.277777777777779,3.0555555555555554,64.55555555555556,1561.111111111111,3567.222222222222,602.8888888888889,62.05555555555556,31.166666666666668,13.666666666666666,2.1666666666666665,2.0555555555555554,2.388888888888889,0.7222222222222222,25.333333333333332,3.8333333333333335,18.494444444444444,1.7111111111111112,1624.5,22.0,19.166666666666668,2.4444444444444446,24.833333333333332,24.72222222222222
Lecce,24.294117647058822,34.11764705882353,21.0,16.0,14.176470588235293,3.9411764705882355,17.235294117647058,40.94117647058823,70.05882352941177,313.4117647058824,501.6470588235294,240.41176470588235,37.705882352941174,1040.8235294117646,806.8235294117648,300.94117647058823,329.47058823529414,128.8235294117647,21.470588235294116,5.0,67.6470588235294,1723.8823529411766,3392.3529411764707,625.7058823529412,66.29411764705883,37.11764705882353,17.0,3.176470588235294,3.8823529411764706,2.2941176470588234,1.5294117647058822,33.76470588235294,5.176470588235294,18.523529411764706,2.3000000000000003,1941.2941176470588,27.823529411764707,27.41176470588235,3.2941176470588234,31.352941176470587,35.11764705882353
Lens,20.157894736842106,28.210526315789473,17.31578947368421,10.789473684210526,13.631578947368421,3.789473684210526,15.31578947368421,27.526315789473685,51.421052631578945,233.8421052631579,535.1578947368421,292.4736842105263,41.10526315789474,1050.3157894736842,871.2105263157895,381.6842105263158,347.7894736842105,86.57894736842105,18.842105263157894,4.7894736842105265,83.63157894736842,1982.1052631578948,4343.894736842105,717.5263157894736,82.42105263157895,24.736842105263158,11.368421052631579,1.736842105263158,2.5789473684210527,1.894736842105263,0.7368421052631579,33.0,3.473684210526316,17.373684210526317,2.5,1561.0,22.210526315789473,21.473684210526315,3.736842105263158,22.94736842105263,19.94736842105263
Leverkusen,20.0,27.125,16.5625,11.0625,11.0625,5.0,13.75,27.5,55.8125,301.9375,861.625,488.8125,69.375,1639.1875,1431.25,781.4375,475.1875,101.9375,29.375,4.125,122.1875,2766.3125,5091.6875,1254.375,118.1875,43.5625,21.1875,4.75,3.1875,2.9375,0.625,51.4375,4.5625,17.09375,4.00625,1847.0625,18.0625,20.4375,4.4375,21.25,18.4375
Lille,20.866666666666667,38.06666666666667,24.0,16.933333333333334,15.533333333333333,5.6,18.6,37.0,68.46666666666667,344.3333333333333,746.9333333333333,309.06666666666666,49.266666666666666,1387.2666666666667,1167.0666666666666,510.53333333333336,483.6,113.53333333333333,20.4,2.8666666666666667,94.33333333333333,2660.8,5766.933333333333,990.4666666666667,93.4,43.0,21.066666666666666,3.466666666666667,3.0,3.1333333333333333,1.1333333333333333,33.46666666666667,4.666666666666667,17.0,3.146666666666667,1970.2666666666667,23.6,31.0,3.0,22.8,22.333333333333332
Liverpool,23.4,33.45,20.75,13.45,14.35,5.65,14.5,28.3,58.3,288.8,681.5,391.4,70.75,1349.3,1135.2,512.65,446.4,119.3,29.8,4.0,104.85,2229.95,4324.8,952.6,104.05,36.55,16.55,3.3,5.0,2.15,0.85,51.65,5.75,17.185,4.130000000000001,1692.85,22.7,18.25,5.0,28.6,21.85
Lorient,17.142857142857142,22.80952380952381,13.80952380952381,12.142857142857142,8.428571428571429,2.238095238095238,14.714285714285714,35.476190476190474,62.23809523809524,254.23809523809524,400.23809523809524,184.95238095238096,27.19047619047619,828.6666666666666,666.7619047619048,278.5238095238095,272.6666666666667,76.9047619047619,11.857142857142858,2.4285714285714284,57.0,1660.2857142857142,3623.6190476190477,547.3333333333334,54.523809523809526,28.714285714285715,14.380952380952381,1.3333333333333333,1.619047619047619,1.3333333333333333,0.6666666666666666,20.238095238095237,2.238095238095238,16.82857142857143,1.619047619047619,1324.2857142857142,17.142857142857142,17.333333333333332,2.4761904761904763,17.476190476190474,16.285714285714285
Luton Town,23.35,30.6,17.2,15.3,11.15,4.15,15.75,42.05,69.85,260.0,378.8,236.65,36.3,863.85,653.95,268.3,244.25,93.7,15.05,4.25,54.15,1338.95,2686.55,492.15,52.1,37.55,17.3,2.85,2.55,2.25,0.6,24.15,3.5,16.69,1.845,1627.95,20.6,21.3,3.25,29.75,29.8
Lyon,17.055555555555557,26.444444444444443,16.27777777777778,12.5,9.555555555555555,4.388888888888889,15.11111111111111,27.88888888888889,62.72222222222222,293.77777777777777,478.8888888888889,265.27777777777777,41.166666666666664,1025.4444444444443,854.0,361.1111111111111,347.8888888888889,96.16666666666667,16.666666666666668,4.0,79.61111111111111,2006.3333333333333,4291.555555555556,705.8888888888889,75.66666666666667,34.77777777777778,17.944444444444443,2.9444444444444446,3.111111111111111,1.5,0.5555555555555556,25.666666666666668,3.3333333333333335,16.166666666666668,2.3333333333333335,1501.2222222222222,19.22222222222222,17.555555555555557,2.4444444444444446,18.333333333333332,16.444444444444443
Mainz 05,22.72222222222222,29.333333333333332,16.72222222222222,12.833333333333334,13.11111111111111,3.388888888888889,17.555555555555557,35.55555555555556,52.5,267.05555555555554,442.72222222222223,236.55555555555554,41.27777777777778,936.2777777777778,729.2777777777778,292.6666666666667,287.22222222222223,105.11111111111111,18.11111111111111,4.277777777777778,61.55555555555556,1041.2222222222222,2236.222222222222,534.7222222222222,59.166666666666664,31.333333333333332,13.944444444444445,2.2777777777777777,3.111111111111111,3.2777777777777777,0.5555555555555556,27.22222222222222,5.611111111111111,17.311111111111114,2.1444444444444444,1591.888888888889,24.0,21.61111111111111,3.2222222222222223,33.333333333333336,38.72222222222222
Mallorca,21.058823529411764,38.05882352941177,21.823529411764707,19.11764705882353,15.764705882352942,3.176470588235294,20.352941176470587,43.35294117647059,64.11764705882354,297.0,503.3529411764706,237.41176470588235,35.529411764705884,1026.4705882352941,805.7058823529412,319.11764705882354,313.3529411764706,122.52941176470588,16.823529411764707,5.529411764705882,66.3529411764706,1304.2941176470588,2728.823529411765,599.5294117647059,60.0,25.294117647058822,12.470588235294118,1.4705882352941178,2.5294117647058822,1.7647058823529411,0.6470588235294118,27.764705882352942,5.235294117647059,17.75294117647059,1.9882352941176473,1906.5882352941176,31.352941176470587,23.0,5.823529411764706,43.294117647058826,38.94117647058823
Manchester City,20.41176470588235,29.764705882352942,17.58823529411765,10.647058823529411,12.764705882352942,6.352941176470588,13.235294117647058,25.941176470588236,57.35294117647059,319.1764705882353,835.7647058823529,590.0,84.3529411764706,1733.1176470588234,1525.9411764705883,777.1176470588235,560.1176470588235,117.94117647058823,31.41176470588235,3.6470588235294117,118.94117647058823,3206.176470588235,5851.411764705882,1354.9411764705883,116.88235294117646,41.588235294117645,21.294117647058822,3.5294117647058822,3.823529411764706,3.1176470588235294,1.0,57.0,3.7058823529411766,17.45294117647059,4.264705882352941,1981.2941176470588,16.41176470588235,23.529411764705884,2.411764705882353,18.529411764705884,16.764705882352942
Manchester Utd,26.263157894736842,33.21052631578947,20.42105263157895,16.68421052631579,11.68421052631579,4.842105263157895,15.68421052631579,44.10526315789474,87.21052631578948,331.8421052631579,488.6842105263158,298.3157894736842,50.05263157894737,1109.0,895.1578947368421,423.10526315789474,318.7368421052632,94.84210526315789,21.05263157894737,2.526315789473684,73.63157894736842,1787.0526315789473,3436.315789473684,725.2631578947369,69.0,33.10526315789474,14.894736842105264,2.736842105263158,2.5789473684210527,1.7894736842105263,1.105263157894737,36.31578947368421,4.052631578947368,16.62777777777778,2.568421052631579,1691.842105263158,19.526315789473685,15.68421052631579,4.368421052631579,20.57894736842105,21.05263157894737
Marseille,16.045454545454547,26.727272727272727,16.40909090909091,11.954545454545455,11.636363636363637,3.1363636363636362,14.772727272727273,27.90909090909091,48.5,214.77272727272728,456.5,242.5,35.59090909090909,904.5454545454545,746.4545454545455,301.59090909090907,322.45454545454544,83.72727272727273,15.272727272727273,3.8181818181818183,71.36363636363636,1726.7272727272727,3754.3636363636365,613.6818181818181,68.9090909090909,23.5,11.409090909090908,2.0454545454545454,2.3181818181818183,2.0,0.4090909090909091,27.0,2.9545454545454546,17.62727272727273,2.3227272727272728,1343.1818181818182,16.136363636363637,18.0,3.090909090909091,16.40909090909091,16.0
Metz,19.9,26.5,15.7,15.1,8.45,2.95,16.65,39.65,55.6,225.75,339.1,153.35,21.05,705.35,524.9,181.75,230.95,87.65,11.15,2.95,43.65,1184.65,2798.5,400.85,42.15,31.15,13.55,1.75,1.95,1.9,0.8,17.8,2.8,18.515,1.415,1457.55,19.0,17.15,1.9,17.5,24.4
Milan,17.736842105263158,28.526315789473685,16.57894736842105,13.210526315789474,11.68421052631579,3.6315789473684212,12.736842105263158,26.473684210526315,54.89473684210526,298.63157894736844,588.0526315789474,284.94736842105266,48.578947368421055,1160.6315789473683,974.2105263157895,428.7368421052632,405.42105263157896,92.84210526315789,22.263157894736842,4.894736842105263,79.89473684210526,2225.5789473684213,4216.8421052631575,838.7368421052631,79.78947368421052,39.31578947368421,18.57894736842105,3.8947368421052633,3.736842105263158,1.631578947368421,0.7368421052631579,37.05263157894737,4.473684210526316,16.18421052631579,3.168421052631579,1724.3684210526317,21.42105263157895,20.526315789473685,3.0,21.473684210526315,20.57894736842105
Monaco,21.88888888888889,34.333333333333336,21.0,13.5,16.22222222222222,4.611111111111111,21.22222222222222,31.055555555555557,55.833333333333336,253.27777777777777,582.7222222222222,297.1111111111111,46.44444444444444,1119.9444444444443,919.1666666666666,383.44444444444446,382.55555555555554,102.83333333333333,19.77777777777778,2.5,91.11111111111111,1906.0,4454.277777777777,749.4444444444445,88.77777777777777,30.333333333333332,15.833333333333334,1.8888888888888888,3.5,1.4444444444444444,1.3888888888888888,34.111111111111114,4.055555555555555,18.172222222222224,2.7777777777777777,1610.2222222222222,24.555555555555557,19.944444444444443,3.7222222222222223,20.5,20.0
Montpellier,20.68421052631579,29.36842105263158,18.36842105263158,16.894736842105264,8.789473684210526,3.6842105263157894,15.526315789473685,37.68421052631579,64.73684210526316,266.8421052631579,410.5263157894737,196.94736842105263,32.578947368421055,862.421052631579,673.6842105263158,253.89473684210526,268.7894736842105,108.63157894736842,14.736842105263158,3.263157894736842,58.8421052631579,1567.842105263158,3387.5789473684213,524.6842105263158,56.1578947368421,29.210526315789473,13.736842105263158,2.0526315789473686,2.526315789473684,2.789473684210526,0.7894736842105263,24.526315789473685,3.8421052631578947,17.847368421052632,2.015789473684211,1513.7368421052631,20.263157894736842,21.789473684210527,2.6315789473684212,20.42105263157895,20.842105263157894
Monza,19.105263157894736,28.473684210526315,17.05263157894737,15.68421052631579,9.68421052631579,3.1052631578947367,14.210526315789474,32.63157894736842,75.84210526315789,344.7368421052632,535.578947368421,235.42105263157896,34.31578947368421,1106.578947368421,928.7894736842105,359.94736842105266,422.2105263157895,108.63157894736842,16.36842105263158,4.7368421052631575,62.31578947368421,1899.7368421052631,3769.9473684210525,790.8947368421053,59.421052631578945,23.263157894736842,10.157894736842104,1.3157894736842106,2.4210526315789473,1.631578947368421,0.6842105263157895,28.94736842105263,2.8421052631578947,17.347368421052632,1.6789473684210525,1712.1052631578948,23.157894736842106,19.842105263157894,1.6842105263157894,22.263157894736842,22.31578947368421
Nantes,15.380952380952381,26.80952380952381,16.095238095238095,14.095238095238095,10.142857142857142,2.5714285714285716,15.142857142857142,31.714285714285715,53.476190476190474,229.8095238095238,405.0,186.8095238095238,28.80952380952381,813.2380952380952,653.2857142857143,259.23809523809524,271.85714285714283,85.61904761904762,12.333333333333334,3.2857142857142856,57.285714285714285,1428.0,3164.6666666666665,525.3809523809524,54.666666666666664,20.952380952380953,9.80952380952381,1.5714285714285714,2.0476190476190474,1.4761904761904763,0.5238095238095238,22.571428571428573,1.6666666666666667,18.204761904761906,1.5666666666666667,1408.5714285714287,20.285714285714285,16.666666666666668,2.3333333333333335,17.38095238095238,19.285714285714285
Napoli,20.5625,33.25,19.1875,14.0,13.5625,5.6875,14.4375,29.5625,63.0625,353.1875,762.5625,384.375,60.0625,1487.3125,1276.8125,563.75,508.0,146.0,28.0,4.5,103.125,2336.5,4746.1875,1087.1875,98.4375,40.5,17.9375,3.875,4.9375,2.8125,0.875,47.8125,4.9375,17.09375,3.1625,1985.75,21.1875,25.3125,4.125,27.5,28.25
Newcastle Utd,25.31578947368421,33.21052631578947,19.57894736842105,15.789473684210526,12.736842105263158,4.684210526315789,14.736842105263158,34.31578947368421,74.84210526315789,355.10526315789474,512.5263157894736,304.1578947368421,55.63157894736842,1160.157894736842,954.1578947368421,426.57894736842104,371.6842105263158,106.94736842105263,21.473684210526315,3.8421052631578947,79.26315789473684,1752.2105263157894,3562.157894736842,787.7894736842105,78.0,36.94736842105263,18.157894736842106,3.789473684210526,3.4210526315789473,2.3684210526315788,0.8421052631578947,36.0,3.5789473684210527,15.536842105263156,3.5842105263157893,1740.157894736842,19.210526315789473,23.63157894736842,3.0,23.31578947368421,21.36842105263158
Nice,23.666666666666668,32.266666666666666,18.666666666666668,14.733333333333333,12.733333333333333,4.8,17.333333333333332,29.8,73.53333333333333,373.26666666666665,656.0666666666667,255.46666666666667,45.8,1268.5333333333333,1054.4,487.8,416.4,99.0,19.533333333333335,3.8666666666666667,77.4,2581.4,5455.8,898.8,71.93333333333334,43.93333333333333,22.333333333333332,3.2666666666666666,3.0,1.8666666666666667,1.1333333333333333,34.266666666666666,3.8,17.466666666666665,2.8466666666666667,1875.2666666666667,24.6,21.866666666666667,2.8,22.933333333333334,21.533333333333335
Nott'ham Forest,22.7,33.75,19.95,20.1,10.45,3.2,15.65,42.3,68.8,277.25,386.25,219.35,36.75,872.65,670.25,289.7,251.0,87.25,15.25,3.05,53.55,1265.2,2393.45,523.5,53.7,28.7,13.1,2.25,2.55,1.55,0.5,26.3,3.3,16.455000000000002,2.4,1583.6,19.5,17.25,3.8,25.35,25.65
Osasuna,20.736842105263158,26.68421052631579,15.894736842105264,12.631578947368421,10.263157894736842,3.789473684210526,13.736842105263158,37.73684210526316,54.05263157894737,249.31578947368422,494.8421052631579,286.8421052631579,36.63157894736842,1022.2105263157895,829.7368421052631,328.6842105263158,329.6842105263158,123.21052631578948,15.421052631578947,5.315789473684211,68.89473684210526,1192.842105263158,2545.842105263158,626.6315789473684,66.15789473684211,26.63157894736842,11.842105263157896,1.631578947368421,2.4210526315789473,2.3157894736842106,0.42105263157894735,25.68421052631579,3.9473684210526314,19.026315789473685,1.9421052631578946,1768.2631578947369,26.63157894736842,20.0,3.526315789473684,38.421052631578945,33.73684210526316
Paris S-G,17.736842105263158,28.789473684210527,17.736842105263158,12.263157894736842,10.947368421052632,5.578947368421052,13.473684210526315,25.63157894736842,67.42105263157895,303.8421052631579,704.421052631579,366.7894736842105,49.473684210526315,1362.2631578947369,1183.7368421052631,511.63157894736844,520.7894736842105,97.05263157894737,21.63157894736842,2.5789473684210527,98.21052631578948,2819.5789473684213,5825.421052631579,1051.3684210526317,96.05263157894737,41.473684210526315,20.31578947368421,3.8947368421052633,1.6842105263157894,1.8421052631578947,0.6842105263157895,37.89473684210526,2.3157894736842106,15.773684210526316,3.263157894736842,1547.9473684210527,17.31578947368421,18.63157894736842,2.736842105263158,14.052631578947368,13.31578947368421
RB Leipzig,26.4375,32.125,19.0,14.3125,14.125,3.6875,14.6875,37.5625,63.875,336.75,682.625,310.0625,53.8125,1316.0,1097.1875,452.4375,478.5,108.6875,24.375,4.625,93.0,2189.75,4076.375,920.4375,88.5625,37.3125,19.125,3.625,3.3125,2.6875,0.75,41.1875,4.25,16.706666666666667,3.64375,1837.25,21.375,23.125,4.1875,25.4375,23.625
Rayo Vallecano,21.36842105263158,32.526315789473685,19.05263157894737,14.473684210526315,14.473684210526315,3.5789473684210527,15.947368421052632,40.73684210526316,63.94736842105263,309.7368421052632,500.94736842105266,258.05263157894734,33.63157894736842,1057.7894736842106,841.1578947368421,343.05263157894734,328.7894736842105,120.15789473684211,16.05263157894737,4.105263157894737,69.47368421052632,1256.842105263158,2678.4736842105262,651.7368421052631,67.15789473684211,32.68421052631579,14.0,1.894736842105263,3.1052631578947367,3.526315789473684,1.0,28.105263157894736,3.6315789473684212,19.068421052631578,1.894736842105263,1758.6315789473683,28.736842105263158,26.36842105263158,4.578947368421052,25.473684210526315,28.842105263157894
Real Madrid,21.77777777777778,29.88888888888889,20.0,13.666666666666666,11.444444444444445,4.777777777777778,16.055555555555557,28.166666666666668,68.88888888888889,350.3333333333333,718.3888888888889,424.77777777777777,62.94444444444444,1479.3333333333333,1269.611111111111,659.4444444444445,437.1111111111111,114.55555555555556,26.22222222222222,3.2777777777777777,105.38888888888889,2710.3333333333335,5091.444444444444,1130.4444444444443,105.0,47.833333333333336,21.555555555555557,4.555555555555555,3.1666666666666665,2.0,0.8888888888888888,44.22222222222222,3.9444444444444446,17.927777777777777,3.5888888888888895,1845.888888888889,19.444444444444443,27.88888888888889,4.222222222222222,17.0,14.38888888888889
Real Sociedad,19.3,29.95,18.5,12.5,13.2,4.25,11.95,31.9,52.1,266.95,534.65,254.45,35.8,1046.7,860.85,346.35,362.85,106.6,15.4,3.0,68.8,1658.95,3219.4,687.75,66.75,31.2,14.95,2.3,2.9,1.6,0.85,25.45,3.75,17.32,2.0100000000000002,1618.7,28.0,20.55,4.25,35.9,33.25
Reims,22.6875,36.875,22.25,17.25,14.3125,5.3125,19.1875,37.3125,71.0,295.9375,532.3125,269.375,40.4375,1083.5,863.625,320.9375,373.4375,123.75,18.0,4.3125,82.875,2160.4375,4591.1875,697.875,80.25,36.5,17.75,2.875,3.0625,1.0625,0.4375,30.8125,3.1875,16.875,2.45,1742.25,24.625,16.75,4.6875,21.625,21.6875
Rennes,18.736842105263158,26.263157894736842,15.473684210526315,13.263157894736842,9.368421052631579,3.6315789473684212,16.736842105263158,31.789473684210527,57.94736842105263,258.2631578947368,501.6842105263158,273.1578947368421,39.21052631578947,1021.578947368421,836.8421052631579,322.10526315789474,370.8421052631579,100.47368421052632,17.63157894736842,2.9473684210526314,83.05263157894737,2127.684210526316,4474.473684210527,697.8947368421053,81.26315789473684,34.68421052631579,17.31578947368421,3.0,3.1578947368421053,2.3157894736842106,0.7894736842105263,30.31578947368421,3.263157894736842,18.789473684210527,2.268421052631579,1543.7368421052631,20.68421052631579,21.210526315789473,1.6842105263157894,18.473684210526315,19.894736842105264
Roma,17.0,26.714285714285715,15.761904761904763,12.285714285714286,10.761904761904763,3.6666666666666665,11.285714285714286,28.714285714285715,63.04761904761905,299.6666666666667,529.5238095238095,236.28571428571428,37.333333333333336,1057.8095238095239,899.8571428571429,382.1904761904762,376.3333333333333,100.04761904761905,16.80952380952381,4.095238095238095,68.47619047619048,1708.2380952380952,3364.714285714286,757.7619047619048,68.14285714285714,22.333333333333332,10.095238095238095,1.7619047619047619,2.8095238095238093,2.380952380952381,0.5238095238095238,28.571428571428573,3.7142857142857144,17.123809523809523,2.0,1580.047619047619,20.761904761904763,19.714285714285715,3.0476190476190474,21.047619047619047,20.285714285714285
Salernitana,15.826086956521738,21.08695652173913,12.869565217391305,11.217391304347826,7.913043478260869,1.9565217391304348,11.043478260869565,30.217391304347824,49.17391304347826,209.0,362.3478260869565,175.91304347826087,22.82608695652174,739.0869565217391,586.0434782608696,253.8695652173913,218.52173913043478,71.95652173913044,12.652173913043478,3.130434782608696,45.65217391304348,955.695652173913,2086.7391304347825,457.82608695652175,44.91304347826087,22.434782608695652,8.956521739130435,1.0,2.0,1.2608695652173914,0.4782608695652174,20.73913043478261,2.9565217391304346,18.539130434782606,1.1782608695652175,1347.4347826086957,18.26086956521739,18.82608695652174,2.5217391304347827,19.82608695652174,24.782608695652176
Sassuolo,19.0,25.05263157894737,15.263157894736842,12.0,9.68421052631579,3.3684210526315788,12.894736842105264,36.578947368421055,57.73684210526316,243.68421052631578,415.63157894736844,240.1578947368421,35.36842105263158,889.6842105263158,708.3157894736842,278.2105263157895,289.7368421052632,101.0,16.68421052631579,3.0,64.52631578947368,1419.9473684210527,2809.842105263158,553.0,64.3157894736842,27.94736842105263,13.368421052631579,2.1578947368421053,2.4210526315789473,1.9473684210526316,0.5263157894736842,30.68421052631579,3.1052631578947367,18.81578947368421,1.7105263157894737,1675.842105263158,18.789473684210527,20.0,1.368421052631579,21.105263157894736,29.05263157894737
Sevilla,19.833333333333332,34.55555555555556,22.666666666666668,19.27777777777778,11.61111111111111,3.6666666666666665,16.11111111111111,39.666666666666664,61.0,318.1666666666667,506.0,286.27777777777777,36.72222222222222,1098.6666666666667,889.0,367.3888888888889,347.5,126.44444444444444,18.22222222222222,7.055555555555555,71.66666666666667,1572.0555555555557,3108.777777777778,710.3333333333334,72.55555555555556,31.944444444444443,14.555555555555555,1.9444444444444444,1.7777777777777777,2.1666666666666665,0.6111111111111112,31.833333333333332,4.944444444444445,19.077777777777776,2.1944444444444446,1725.3333333333333,22.666666666666668,22.0,3.7777777777777777,30.166666666666668,25.88888888888889
Sheffield Utd,23.7,32.9,19.05,17.45,11.65,3.8,15.95,47.0,73.55,264.35,330.7,177.35,29.3,764.05,565.7,242.15,204.6,81.95,12.05,2.35,41.7,809.6,1802.5,415.3,40.0,25.85,11.75,1.9,2.0,1.05,0.45,19.5,2.85,17.035,1.67,1580.75,18.95,14.0,2.85,26.85,30.45
Strasbourg,20.526315789473685,31.63157894736842,19.736842105263158,16.36842105263158,12.052631578947368,3.210526315789474,17.473684210526315,34.31578947368421,68.73684210526316,282.4736842105263,436.63157894736844,194.10526315789474,27.94736842105263,900.6842105263158,714.8421052631579,262.94736842105266,326.6842105263158,95.42105263157895,14.105263157894736,3.526315789473684,58.78947368421053,1746.8947368421052,3817.4736842105262,576.5263157894736,56.36842105263158,31.42105263157895,15.631578947368421,2.526315789473684,1.5789473684210527,1.7894736842105263,0.8947368421052632,22.473684210526315,2.789473684210526,17.18421052631579,1.9842105263157892,1553.2631578947369,23.31578947368421,20.526315789473685,1.8421052631578947,18.94736842105263,20.473684210526315
Stuttgart,21.705882352941178,30.647058823529413,18.235294117647058,12.470588235294118,13.705882352941176,4.470588235294118,15.705882352941176,35.294117647058826,64.52941176470588,338.0,763.0,336.47058823529414,51.88235294117647,1425.6470588235295,1213.8823529411766,583.4705882352941,460.94117647058823,102.17647058823529,23.58823529411765,4.647058823529412,93.29411764705883,2040.764705882353,4123.882352941177,1045.8235294117646,92.52941176470588,39.11764705882353,19.529411764705884,3.823529411764706,3.411764705882353,1.588235294117647,1.0588235294117647,42.294117647058826,2.8823529411764706,19.041176470588233,3.7764705882352945,1764.6470588235295,18.823529411764707,21.176470588235293,2.9411764705882355,24.58823529411765,24.470588235294116
Torino,15.88888888888889,24.833333333333332,14.38888888888889,11.0,11.166666666666666,2.6666666666666665,17.72222222222222,30.27777777777778,52.333333333333336,279.5,537.9444444444445,261.55555555555554,34.611111111111114,1068.111111111111,882.1666666666666,379.8888888888889,362.72222222222223,88.44444444444444,18.166666666666668,5.388888888888889,71.38888888888889,1554.0,3316.0,710.0,67.83333333333333,27.166666666666668,12.055555555555555,1.6111111111111112,2.388888888888889,1.7777777777777777,0.6666666666666666,29.77777777777778,4.055555555555555,18.41111111111111,1.8888888888888888,1790.388888888889,24.555555555555557,21.555555555555557,3.0555555555555554,30.77777777777778,30.5
Tottenham,23.666666666666668,39.333333333333336,24.5,18.055555555555557,14.555555555555555,6.722222222222222,18.61111111111111,35.111111111111114,79.94444444444444,357.72222222222223,656.7222222222222,429.6111111111111,69.83333333333333,1429.888888888889,1205.5555555555557,597.1111111111111,453.1111111111111,84.05555555555556,24.38888888888889,3.388888888888889,114.0,2333.4444444444443,4678.722222222223,1036.5,109.83333333333333,42.611111111111114,18.61111111111111,3.1666666666666665,3.2222222222222223,1.6666666666666667,1.2222222222222223,43.5,3.2777777777777777,16.833333333333332,3.6500000000000004,1819.0,22.666666666666668,27.055555555555557,4.166666666666667,17.555555555555557,20.333333333333332
Toulouse,22.77777777777778,31.77777777777778,18.27777777777778,15.5,12.277777777777779,4.0,15.444444444444445,37.55555555555556,69.94444444444444,277.44444444444446,510.05555555555554,230.33333333333334,36.333333333333336,1006.2777777777778,815.9444444444445,331.27777777777777,346.3888888888889,98.61111111111111,15.11111111111111,2.5555555555555554,74.27777777777777,1744.5555555555557,3821.3888888888887,654.0,66.61111111111111,28.72222222222222,14.0,1.8333333333333333,2.6666666666666665,1.8888888888888888,1.2222222222222223,23.77777777777778,3.5,17.200000000000003,1.7222222222222223,1607.5,26.38888888888889,22.666666666666668,2.5,25.166666666666668,21.666666666666668
Udinese,23.666666666666668,32.611111111111114,20.444444444444443,18.77777777777778,11.333333333333334,2.5,17.666666666666668,52.94444444444444,77.16666666666667,301.05555555555554,413.6111111111111,211.66666666666666,32.111111111111114,910.6666666666666,671.6111111111111,265.77777777777777,262.55555555555554,104.33333333333333,17.555555555555557,4.222222222222222,55.166666666666664,1412.0,2800.9444444444443,515.0555555555555,53.666666666666664,39.166666666666664,18.22222222222222,2.7777777777777777,3.5,2.5,0.9444444444444444,27.944444444444443,4.555555555555555,16.87777777777778,1.9833333333333334,1837.888888888889,26.77777777777778,22.27777777777778,2.7777777777777777,29.72222222222222,24.77777777777778
