,team_cluster,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Name,Position,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
310,3,0.15250673854447439,0.10231926447309564,0.03894928437154992,0.0,0.1293800539083558,0.17595088349805335,0.0,0.13414891302952497,0.012567008249014126,0.01859361902555235,0.33725327074360945,0.6157061756076617,0.8975741239892183,0.07580825615533693,0.06842248420027153,0.39801825984590555,0.08244336547418565,0.009657085450574282,0.6322129930139171,0.0,0.2956338340565267,0.0,0.0,0.12789602266293731,0.7981257443740989,0.33856985901692555,0.2216302414972705,0.46799191374663074,0.9531671159029649,0.6884097035040431,0.623989218328841,0.7034912060573362,0.0,0.26401124748749094,0.7419630530537114,0.2704798836645662,0.4768101124639837,0.6064440595579764,1.0,0.9999999999999999,0.9999999999999999,Shamar Nicholson,S,9,11,11,13,12,11,15,10,5,5,10,10,6,11,12,12,13,14,13,12,12,15,14,7,15,11,13,8,14,13,11,16,14,13,13,13
311,3,0.46692539310806286,0.4650275429512684,0.49189463457030025,0.7340787187429176,0.1445299431247909,0.043678673655254456,0.4865426102606107,0.5129481918108639,0.1792523573702026,0.5636207081680288,0.627939989647233,0.12885595265235064,0.024088323854131816,0.6139316706310175,0.628147697626365,0.8121698118699064,0.6790849283387006,0.20615819162347787,0.10462853592423921,0.034422512174268616,0.5377725297924416,0.9554229367194782,0.7786764860896309,0.5212363418588527,0.0252164914764991,0.04700458419462398,0.06558614775163504,0.15490130478420877,0.0,0.0,0.0,0.14856367027447354,0.031646902841282236,0.0,0.025116484018637444,1.0,0.15387455151647997,0.1938631353327344,0.0,0.19437029253180496,0.09097026258933208,Andy Pelmard,D LC,6,9,12,6,13,6,12,6,8,13,12,9,14,13,10,15,12,13,10,10,11,14,13,8,8,13,14,13,14,14,13,11,15,14,14,10
312,3,0.545736170212766,0.7009751010775506,0.5957446808510638,0.18218256691832535,0.694468085106383,1.0,0.45006603081437996,0.1779013264986441,0.018908371024679044,0.1311126960476234,0.365401554522997,0.7915722086236114,0.643404255319149,0.2784708319628735,0.20683221759996695,0.6531761170055904,0.10274397409283212,0.0,0.5323143725575336,0.2626950354609929,0.24812826863552415,0.20501346352794442,0.28115232217195185,0.23186441983242778,0.9347055912914399,0.7834626341439943,0.6862056989877453,0.19702127659574467,0.4012765957446808,0.6520851063829787,0.7880851063829787,0.6451492893808103,0.0,0.3873662899305825,0.4472444213803841,0.12069801260300539,0.812971386647102,0.871085241745936,0.2706382978723404,0.6112863094371841,0.37315137405272253,Elba Rashani,M/AM RL,12,12,13,13,14,13,5,12,5,4,12,9,4,14,5,13,6,13,8,14,13,13,16,5,14,13,13,5,13,14,12,10,10,13,13,11
313,3,0.50026525198939,0.7779113287459714,0.8309140916342851,0.8043980491144007,0.636604774535809,0.0,0.9741150644836732,0.5062485133877869,0.14270309700529613,0.6626787897888988,0.8083413746877295,0.1992519737408355,0.015915119363395226,0.9080603313713665,0.8372576083035629,0.8617042538096239,0.9414055579451134,0.33617608685245737,0.23042638806185603,0.0,0.38946789630500817,1.0,1.0,0.7222480294601247,0.02856085374128678,0.4328630211201034,0.4435000322162952,0.2046861184792219,0.0,0.6774535809018567,0.0,0.1550980609426281,0.16727248911156956,1.0,0.022125897651549462,0.09936984973339802,0.6256288301472607,0.9065711616318903,0.0,0.3636940784579824,0.16732066935591602,Alidu Seidu,D/WB RLC,10,11,10,6,11,8,11,9,12,13,10,9,13,11,11,11,15,10,13,11,12,14,11,10,10,12,12,12,14,11,14,11,15,12,14,15
314,3,0.2826980728051392,0.25813032455014623,0.19858245691664628,0.22919113075913522,0.20556745182012848,0.13978110873185823,0.14154913977700656,0.09113670749382335,0.0,0.049251246028096676,0.2365792355045928,0.6053893236815675,0.7708779443254817,0.0,0.0,0.23485220671673404,0.06072961189641404,0.002116387035169795,0.6138618188174627,0.22031881989055438,0.2989697393125529,0.3533857931671405,0.1269137894868425,0.0,0.7378118619590658,0.41864831442832723,0.4936940850476396,0.24785867237687367,0.5048179871520342,0.2734475374732334,0.0,0.5410160831216239,0.2025537314616544,0.4480211790241653,0.34830521752755006,0.0038778477944740875,0.15151738905707746,0.19635194063234185,0.45396145610278377,0.053295447555049114,0.3916434274624934,Alan Virginius,M/AM RL,7,11,13,11,12,7,7,10,6,5,12,8,5,14,10,11,10,11,12,12,12,12,13,6,12,11,11,6,14,13,6,7,13,14,12,6
315,0,0.47949714747311556,0.4205970849816083,0.41540080527086387,0.39850682373828783,0.3625316118727539,0.08427525622254758,0.5516691068814055,1.0,0.3166302814835206,0.9999999999999999,0.977672592265745,0.10821821885543319,0.2044401948187767,1.0,0.9981503882491299,0.522678709389354,0.9007767313795931,0.7094107712315438,0.20741825280624696,0.5957247437774524,0.7036265345196532,0.6441481473026782,0.5452730547707589,0.8168732006742494,0.027862153362033175,0.09886007111482953,0.12209561397924756,0.0,0.19514745869065053,0.0,0.395900439238653,0.3372031901960596,0.022287294615259478,0.0,0.1208498177626865,0.9999999999999999,0.6039726695949245,0.18220304663406123,0.02784285017081503,0.8904476681488782,0.3878856894962312,Joachim Andersen,D C,8,9,9,6,13,11,13,8,5,15,15,9,14,14,12,15,13,15,13,13,13,15,11,13,11,14,12,14,13,11,13,17,14,12,13,14
316,0,0.839044300107123,0.6638551446307694,0.5737809673613842,0.3714269340118711,0.6491259428734851,0.7922139205662604,0.28910735351946515,0.05385662169984632,0.013858372697122843,0.11925631634231637,0.6700411970425276,0.6207516431661143,0.5927636489121799,0.47676948404603736,0.37565311363039466,0.614578510391863,0.22186453219946592,0.10575954732965542,0.34817800498099355,1.0,0.4049578027163556,0.3612281594524094,0.5659216881013363,0.5926842421328735,0.6472992880661577,0.7503791921802145,0.6090034023491596,0.22789833053301398,0.611482500983091,0.8595022751530813,0.7974832874557609,0.446872311464865,0.14964827194477215,0.17254473618274518,0.3723111419750504,0.6506410256410257,0.8676628653820947,1.0,0.2617315506619478,0.4234251132588419,0.6907487511105285,Jordan Ayew,AM RL,5,10,14,10,14,9,11,10,5,11,11,12,14,12,14,13,14,10,12,11,11,17,11,6,14,14,18,11,14,13,13,11,15,13,17,13
317,0,0.6675429101592701,0.4614575555039901,0.4543862107623318,0.3354025193625559,0.484678624813154,0.21509715994020928,0.343423019431988,0.37833902595395286,0.0832632922393201,0.4896810702344796,0.6948204116641982,0.2584510115217855,0.08301302583813795,0.497239977159711,0.5648712302053711,0.7178432706598532,0.41678201734158826,0.15761230990979397,0.07940956651718983,0.38011958146487296,0.40315626077957917,0.11887517506937692,0.06844595671015241,0.41135054633970886,0.1280034803560672,0.1755285073670724,0.17807239877818937,0.0,0.1660260516762759,0.0,0.5052316890881914,0.11567492656459698,0.0,0.661480698816963,0.0362878860159654,0.16786858974358976,0.21509715994020928,0.06065738002099036,0.0,0.30703955183507187,0.17217516470132313,Nathaniel Clyne,D/WB RL,5,11,10,5,13,6,9,4,11,14,12,5,15,13,13,14,14,13,15,10,12,12,8,9,12,15,16,14,13,13,13,9,12,14,15,12
318,0,0.7019248808675096,0.9674956215252127,0.7497619695321001,0.6899036403909199,0.8339598377683252,0.9394994559303591,0.9999999999999999,0.1776506093755763,0.07413078674812915,0.3603336382590997,0.9771590124266499,0.27862448380970406,0.1208611845173325,0.6169511641971596,0.5883764285397489,0.8174763649523569,0.45950099534071254,0.09201652372203376,0.3853826623141095,0.0,0.8715577132334477,0.21699322877401947,0.15127726605728564,0.5068740011333637,0.05176782031085054,0.2076402922431214,0.32407626437053505,0.12612523493916314,0.4834447380693301,0.0,0.735582154515778,0.5925204528380303,0.0,1.0,0.07924895237654249,0.0,0.5219441421835329,0.029437640358391404,0.0,0.15444443884489528,0.2820094305404425,Cheick Doucouré,DM/M C,8,8,12,11,13,8,12,14,13,13,15,10,13,13,12,13,14,12,12,15,13,15,11,10,12,14,14,12,13,13,12,12,14,13,13,14
319,0,0.5401559487450732,0.3530603791937972,0.3810458931222167,0.4303492377309648,0.2041968422473123,0.0,0.4092528451261751,0.7133485908986187,0.3108608415513242,0.9720818607023226,0.9655828413530081,0.08751279269533255,0.0942148259600723,0.9523150008750126,0.9999999999999999,0.657880836298356,1.0,0.45484048525453713,0.1226702952333828,0.0,0.5419061393826361,0.5427659804266184,0.5235765516597523,0.8934675737455919,0.032956198719416276,0.09441931151480878,0.10315599251339198,0.0,0.2198345939068354,0.18025022973068497,0.33448787728847107,0.23134574141764463,0.0,0.05322198568812578,0.07207302051859728,0.44150641025641024,0.332277750288636,0.3480370998136587,0.0,0.47241394181983576,0.413207616324885,Marc Guéhi,D C,5,6,11,9,12,7,11,8,9,14,12,6,15,12,10,14,14,14,14,10,13,14,11,14,9,13,14,14,14,13,14,14,15,14,14,15
320,0,0.9446561753496598,0.8416819355700329,0.7073142517186674,0.6698844557108538,0.6235277150137013,0.8370703331570598,0.5102855631940773,0.18046652035001157,0.06257370355464245,0.2562837630574587,1.0,0.30571422002226956,0.12586472981577615,0.5844467415891205,0.5995343862728454,0.7758327456381305,0.4175643419898264,0.12274128214273464,0.3933104177683765,0.26895822316234796,0.6569580604482773,0.10763352591857492,0.045095147521006795,0.4467702431089911,0.08553872625239746,0.11643499282314726,0.14174694778470098,0.06129513004182492,0.0,0.19264183727430687,0.7149656266525648,0.5131536615212281,0.3622421998942359,0.3001294780379525,0.038513901234290084,0.389423076923077,0.9892649391856162,0.4291886539824702,0.050282037722545386,0.18675138853082557,0.25887733317664574,Will Hughes,DM/M RC,11,10,12,9,13,12,9,10,6,13,13,11,14,13,16,14,15,14,13,13,13,15,11,12,11,15,17,13,10,14,13,13,13,11,14,12
321,0,0.6409339080459769,0.44984918996106477,0.4222005208333333,0.24913989779156778,0.5649810606060606,0.23983333333333337,0.6892499999999999,0.4706135095588629,0.12178510399498478,0.40033032964338466,0.9857952815829529,0.31896997929606624,0.26445578231292516,0.7007121890176046,0.722972147058104,0.8888304029754704,0.48459113377739294,0.1905002595686441,0.35416666666666663,0.317875,0.7219551282051282,0.18680803201194227,0.15542746884006475,0.5721882907647777,0.2021921641791045,0.12232142857142857,0.13650362318840578,0.04829545454545455,0.27767857142857144,0.07589285714285715,0.2816666666666667,0.5849223141133647,0.0,0.22576660637174573,0.2731117021276596,0.5933493589743589,0.8594027777777778,0.2818040780141844,0.15847222222222224,0.986406594032344,0.39594907407407404,Jefferson Lerma,DM/M C,9,10,11,8,12,9,10,13,8,13,13,9,16,12,14,15,16,12,14,11,13,15,9,9,12,13,15,13,13,13,15,14,17,12,15,14
322,0,0.2826770225754782,0.24118060850638998,0.26641925942156003,0.05234047168225296,0.28418054338299736,0.4414110429447853,0.08054338299737072,0.05794481701490623,0.010087007276865158,0.0,0.38216696881290546,0.43147560437885474,0.7092328605412366,0.0,0.0,0.3094554303335863,0.0,0.0,0.4966403739409874,0.44574934268185806,0.17907705791141376,0.0,0.0,0.23154927324888236,0.5628899760618468,0.41810128959559284,0.3262774835194147,0.25396382758345953,0.5840741204457244,0.3192688118192062,0.5924627519719544,0.6031096223268817,0.0,0.09198000608762041,1.0,0.546073717948718,0.7356850715746421,0.26081078561172544,1.0,0.7422929934440864,0.8580842016424838,Jean-Philippe Mateta,S,7,8,13,15,13,8,14,11,4,7,10,10,6,13,12,13,14,14,10,10,12,12,14,8,15,13,15,10,14,13,16,16,13,14,13,15
323,0,0.9756877179387834,0.855314805702352,0.7590121722846442,1.0,0.38640619679945526,0.4042134831460674,0.3728776529338327,0.5131413407283811,0.10678626495557422,0.5641014211629761,0.6845239113208945,0.4572603345197385,0.2674271955973401,0.7134020932020361,0.6945181842961726,0.7513375140396821,0.5460625183975335,0.1758534209100832,0.26529338327091134,0.952434456928839,0.47956880822049364,0.11629263180520119,0.042430292577149975,0.4054177058491563,0.4721826261948684,0.16950909577314072,0.16731802638006837,0.03617637044603337,0.13866595327269488,0.056848582129481004,0.21098626716604246,0.3512973154802429,0.04751005687335275,0.006175070335768362,0.1212314394241241,0.9154647435897435,0.3293591344153142,0.13509708608919702,0.029676446109030377,0.19419174232801212,0.2336778101447265,Tyrick Mitchell,D/WB L,9,13,13,6,12,8,11,8,10,12,14,7,17,12,15,13,13,14,13,13,13,13,10,8,13,15,15,14,15,15,13,9,16,16,14,12
324,0,1.0,1.0,0.9858191452397498,0.9183639573475374,0.5735675026849454,1.0,0.7663655316191799,0.5166367830168068,0.10915123772256198,0.4282590917687571,0.8220669478106625,0.5209794586475253,0.4631192296237467,0.7627344984651326,0.6782386145348053,1.0,0.3851866024820406,0.08375961526446632,0.5168519805420431,0.0,0.431656599134014,0.20041380374748816,0.1625271441414804,0.4495007439303252,0.528974308443882,0.2856150104239055,0.26905761851527327,0.08054836060395477,0.1543730765412489,0.2531519904695721,0.9395413481584434,0.7613591127794023,0.10578333719403907,0.1092705721683665,0.20244555172770687,0.20833333333333337,1.0,0.15039995268581904,0.5286078295112346,0.6051453461178241,0.5603170926311997,Daniel Muñoz,D/WB RC,10,13,11,9,9,8,13,15,15,13,10,8,14,10,10,15,13,12,13,11,12,15,9,15,11,14,15,13,13,10,13,13,13,13,14,13
325,0,0.8172819472616634,0.38087016917080063,0.3178921568627451,0.21589019035246879,0.46238859180035646,0.22572549019607843,0.39643137254901956,0.07391989417977135,0.008448742580949947,0.14283237346825267,0.893945742680634,1.0,0.9955982392957182,0.9735018303131641,0.8204861525575596,0.909520272439363,0.36580749886637154,0.3907424897059363,1.0,0.5983529411764705,1.0,1.0,0.9999999999999999,1.0,1.0,0.955546218487395,0.9343563512361466,1.0,0.8711484593837536,1.0,0.0,0.9999999999999999,0.8954248366013072,0.5447373417825601,0.8949019607843137,0.14262820512820518,0.48907189542483664,0.9123821443471004,0.1491503267973856,0.15621119482642348,0.3387799564270152,Michael Olise,AM RC,12,14,16,11,15,14,7,13,4,9,15,12,8,15,6,11,9,13,11,14,14,12,16,9,13,11,12,10,15,15,14,11,13,14,12,10
326,0,0.7582913414352995,0.5684638687887626,0.5419651384909264,0.4144971867055823,0.6193887297039159,0.20616045845272207,0.5924785100286533,0.8519573854552085,0.23620458750188364,0.6629496003016897,0.7807245169571974,0.09706822806361862,0.15912812116250513,0.5668529127595737,0.5679856092976767,0.649643580877729,0.4814290052942215,0.19167688796615845,0.10148042024832855,0.0,0.33566600543677905,0.0714995715550579,0.08303958390709354,0.45110800374254373,0.004543899414104264,0.007009823986901351,0.014222831277770855,0.0,0.21217082821667352,0.0,0.9684813753581661,0.13831796028959692,0.0,0.05200436024814148,0.06956044625983052,0.4707532051282052,0.27488061127029606,0.09043569265784714,0.0454075135307227,1.0,0.6050797693586614,Chris Richards,D RC,3,11,11,6,12,4,15,6,6,13,13,6,14,12,11,12,15,12,13,11,12,15,11,6,11,14,13,13,13,12,13,16,13,15,13,13
327,0,0.4771220159151194,0.7314564081409896,0.7194896449704142,0.42877970864548987,0.6976869284561592,0.8514792899408284,0.2718934911242603,0.2588148701234171,0.03704520498499127,0.14663806764503579,0.5300890275863932,0.36120860744606564,0.31687749064122694,0.17645014707877305,0.12511227760536814,0.41262083416614137,0.10327637787908053,0.056904363033813375,0.49771942800788954,0.37618343195266274,0.3989815657715066,0.0984636264956065,0.04220267431531188,0.26615208170249954,0.3659586681974742,0.44513419273034655,0.3744854643684075,0.171463152232383,0.1643068469991547,0.2694420963651733,1.0,0.4410728546062465,0.0,0.5366033857818517,0.3232091149439758,0.1734775641025641,0.8514792899408284,0.3001463552813798,0.0,0.5410451013275985,0.36208360727591493,Jeffrey Schlupp,M/AM LC,9,11,13,12,12,9,10,9,10,12,11,10,11,13,10,13,14,13,12,10,11,13,12,8,13,15,14,12,15,15,13,11,13,15,15,12
328,0,0.4260362243120864,0.5886354530605155,0.5731691919191919,0.5502723898964088,0.5359504132231404,0.07267676767676767,0.3248989898989899,0.7727828757411754,0.1651779201961252,0.5362997015384119,0.8009632089540766,0.24930986887508627,0.08013811585240158,0.6087904128239531,0.6267491163179465,0.6601284826683149,0.48886031304480804,0.2834212466191323,0.05366161616161616,0.3853030303030303,0.5448717948717949,0.13367052931035348,0.0442033327015503,0.3978213990775205,0.06727725011307101,0.08896103896103896,0.12033377250768554,0.0,0.1121933621933622,0.0,0.0,0.1769758706825421,0.07687991021324354,0.27044123184334273,0.11034816247582205,0.4250801282051282,0.532962962962963,0.08197936814958091,0.0,0.7894681382191824,0.6980920314253647,Joel Ward,D RLC,8,9,10,5,10,6,14,8,10,14,11,5,15,11,15,15,16,11,16,9,13,18,3,14,11,16,15,13,10,12,12,15,14,11,12,14
329,0,0.6503868343391912,0.9678074701771134,1.0,0.5829559784094678,1.0,0.8875867386276022,0.7085582112567463,0.27183144702769957,0.05769634845273432,0.227434596910269,0.9453568649817106,0.3724553077575102,0.04893553412112724,0.5700153072423798,0.5890909049691201,0.6151821982743423,0.46257704669915656,0.2558077521372401,0.573438704703161,0.5882035466461064,0.9956408279461479,0.16547478116883782,0.08596888940345282,0.5072630755508554,0.07336102832023383,0.07922127987663839,0.06888806945794643,0.0,0.0,0.0,0.0,0.6648455357494277,0.41077700676775464,0.7547350397557981,0.05615249593989402,0.1514423076923077,0.6656900539707016,0.43802391771518556,0.0,0.15288731867932326,0.2664267968816928,Adam Wharton,DM/M C,12,10,12,7,13,12,6,8,2,6,13,10,8,14,14,10,12,13,11,14,11,11,12,9,10,12,12,11,13,11,13,10,13,12,9,8
330,1,1.0,0.9795009234736444,1.0,0.5086590375548753,1.0,0.2146959613456104,0.6649894457807668,0.3204909811853059,0.07702435563720918,0.326676689055408,0.9521517930387999,0.4024346338756195,0.1715905251698637,0.9030026372349707,0.8570659137398011,0.8429375534548622,0.6535691163200406,0.3320160283453635,0.3379457406571513,0.07362069965771306,1.0,0.34077059212364025,0.45031734883999347,0.8618490879478377,0.1716242407052873,0.11944633937020002,0.11156018813963932,0.05020208466283769,0.6070835992342055,0.13497128270580727,0.6504467134652202,0.5248828619019019,0.2883694958519464,0.10665670137206393,0.14028192863957745,0.9999999999999999,0.9246638887642761,0.7822825364989646,0.021427519513033236,0.2039451432961646,0.23705559172666885,Rubén Alcaraz,DM/M C,12,13,8,7,13,16,7,14,8,9,13,11,13,12,11,15,13,14,14,13,15,10,10,12,13,15,16,14,12,12,13,9,13,12,14,11
331,1,0.6174152876280535,0.7456766979338348,0.7171323046759512,0.5569057633410261,0.3918212402254956,0.39766970618034453,0.2612747772322241,0.1602170169413929,0.03630034048354255,0.15069973991949215,0.34741120942019854,0.7613159807985826,0.2383708802670004,0.29486128419037216,0.26410617538312264,0.3347159572804334,0.19045273150709657,0.20290007530148615,0.43544946087758746,0.9999999999999999,0.3728546866844739,0.5371246937687815,0.5862611283014525,0.419017206732773,0.8935294632694161,0.586777533219206,0.4959285526661413,0.09298660362490148,0.0,1.0,0.0,0.46378535737850585,0.16023936170212766,0.2153999419217428,0.07642253587060835,0.41405932547744817,1.0,1.0,0.35720130932896893,0.10796166310400074,0.1562070445286567,Iván Alejo,AM RL,10,12,11,9,12,9,8,10,7,7,12,9,7,13,15,12,14,9,10,12,10,11,13,10,14,11,18,10,15,13,14,11,11,14,12,11
332,1,0.7565987124463519,0.4871425502892926,0.5043096980240821,0.5042465020014953,0.16166639154836582,0.060162477007970575,0.3726890062726973,1.0,0.23216905459577195,0.8382196211684798,0.7375827094006426,0.05776072305796177,0.13394660439283007,0.9811213598029567,1.0,0.6851731478925333,1.0,0.42994237287165427,0.14822568826546634,0.0,0.8734184270664958,0.6294385168405536,0.7680600151787829,1.0,0.015597679224288667,0.01746337131863253,0.018756954379271974,0.0,0.14581545064377682,0.0,0.0,0.23752144417892113,0.0,0.04701596786961634,0.04162240258360601,0.4839496139780577,0.2696004450544372,0.07410002627660506,0.0,0.18753487339653266,0.20108713912799642,Víctor Chust,D C,6,8,7,5,10,5,13,6,13,14,12,8,14,10,12,13,14,11,14,10,14,13,8,12,12,14,15,14,11,9,11,14,14,10,14,15
333,1,0.707935572579061,0.7246001635393632,0.746823782439458,0.3820510226170441,0.49721227505552784,0.5947470325784999,0.9675898644667061,0.36100981181221614,0.07835510733330815,0.27545808588675563,0.8070731480964405,0.3194903669708255,0.21503345003293003,0.6359007518822029,0.6263125232520412,0.775928396374549,0.49747410293873956,0.17414920863641062,0.2984894433505325,0.0,0.7914807643741055,0.1522619177567072,0.15003560800488808,0.6270406006422219,0.11992841397673455,0.06713673216426554,0.06180842008773653,0.0,0.16016499705362405,0.0,0.8008249852681202,0.3236034880463089,0.0,0.1568770975503044,0.2895499921235494,0.4160910199106055,0.6265583287858656,0.28487246401212224,0.0791441911064775,0.2551450348038314,0.2701169040752167,Gonzalo Escalante,DM/M C,8,9,10,10,13,10,13,13,3,12,13,8,15,11,16,15,15,13,14,11,12,15,9,10,12,15,14,15,13,12,13,11,13,13,14,12
334,1,0.7792959036775291,0.5043967569714863,0.5341207368501789,0.4642328236049114,0.2602911419165836,0.04402939031914298,0.6694754009241642,0.9521032848522645,0.22011127868734628,0.5966909590906695,0.5987863417953723,0.07850456229404508,0.1357306173352733,0.5753954908005297,0.6082286379156316,0.33029850637373465,0.7563098552298317,0.37772327440259135,0.07231846170051806,0.030195952457436556,0.6551838424629944,0.5162528471105059,0.35737540981199684,0.519875901597545,0.057075135598889035,0.031951044501306466,0.04118134624612834,0.0,0.0,0.0,0.2667844522968198,0.1649520845413381,0.0354829210836278,0.06705369421581261,0.08122932434586216,0.7614790735473386,0.3039337337374706,0.2575899617797649,0.0,0.20888120659708473,0.23183189761719006,Fali,D/DM C,5,9,8,5,9,10,11,9,12,12,9,8,12,5,14,14,17,13,13,11,12,18,7,17,10,18,18,12,11,9,14,14,14,12,15,17
335,1,0.6910246433203632,0.4624510120824749,0.3608993480181381,0.3129357181878143,0.42211912601017665,0.0,0.7372044298114337,0.4443328437801024,0.11261579783434723,0.3656323162278411,0.7859098211123728,0.48775864391736073,0.11956969558251315,0.8307000516895402,0.8577977446616554,0.9939264568357379,0.610911703422677,0.22291999371018806,0.4658631489038626,0.2394057304563141,0.8235282227500127,0.34096252413604267,0.37509553175464044,0.8547487335363734,0.2941346015275977,0.08866228364417013,0.10883412595474853,0.0,0.42303501945525296,0.0,0.0,0.4117999792622829,0.49231517509727624,0.34014821175949284,0.06037677697730863,0.2486793986184478,0.12444120497662364,0.429953148574605,0.0,0.12755238761334517,0.1855432804527637,Álex Fernández,M/AM RLC,12,12,12,10,15,10,8,11,8,9,17,16,9,15,9,14,11,12,12,15,14,15,12,13,13,14,12,10,11,10,11,9,14,11,12,11
336,1,0.21673582295988936,0.29919078539239197,0.206582119225484,0.21849275433853182,0.25007979572294925,0.0,0.698797744440898,0.6842861538220455,0.13303973435725877,0.5763783388687528,0.5721867432944776,0.366970616322012,0.02656415263200716,0.7323695763206526,0.8497744245053709,0.481650519601656,0.9435466995740405,0.4745105239766131,0.3821475559153932,0.0,0.8725727937346195,0.488723265890206,0.2697084375221734,0.6232655362733784,0.020106551918446805,0.0,0.0,0.0,0.0,0.0,0.0,0.3855208254526196,1.0,0.0,0.3576955205894034,0.02031694433157255,0.37500088517807256,0.0,0.0,0.16404815243925483,0.028833601859378843,Luis Hernández,D C,10,11,10,6,11,7,12,10,20,14,12,10,13,11,12,14,12,12,12,10,14,14,9,10,10,14,14,13,11,12,10,13,13,12,14,12
337,1,0.35899198167239404,0.31925873100900787,0.22996469912222148,0.08240537995125859,0.4832584368666843,0.0,0.43404705260375365,0.01898493475446402,0.000880169601865306,0.01778060725489202,0.48597905885142784,0.5858115028123637,0.5059969004784044,0.182102419578954,0.19579966112408664,0.5955174898275154,0.1215245474889925,0.015339205297293854,0.5802251836951359,0.08809746954076851,0.2797340116927746,0.0651661762595612,0.2410426982286718,0.45131665757621764,0.6660727164736329,0.42880278074021405,0.36044291714394805,0.36044291714394805,0.311340206185567,0.2422680412371134,0.0,0.5832426431723723,0.0,0.24781152520270808,0.7405895228698127,0.08126777732629015,0.9487141678221492,0.43509362507889754,1.0,0.11263524039225845,0.4474327151599194,Juanmi,AM/S L,7,11,14,14,15,13,10,11,6,6,13,10,8,15,10,15,9,13,12,13,12,15,14,9,16,13,14,9,16,15,12,7,12,15,12,7
338,1,0.6362159967519285,0.534943592973263,0.5748908495704165,0.2930386784990722,0.513866766607327,0.13659300504611102,1.0,0.20578542455201432,0.03970963190207732,0.3199641054436297,0.9999999999999999,0.27164726340883777,0.04678655871605645,0.8509024178938829,0.8458331188225123,0.9999999999999999,0.7947847064577176,0.12937810458473517,0.22435459433766078,0.09367733362861255,0.8427796320609964,0.5636778805524629,0.7386338862833544,0.8087559044120963,0.0885325032706275,0.19824436137595025,0.2981007804393919,0.0,0.6621193666260657,0.0,0.0,0.45843521993668984,0.0,0.5247530194474908,0.09449958394134177,0.060138155221454714,0.4564939734647344,0.3785328991523528,0.08179518410943502,0.3314579633035443,0.2402816073913726,Rominigue Kouamé,DM/M LC,7,12,10,8,14,8,12,10,7,10,14,7,12,12,10,11,12,10,11,8,11,11,10,10,10,13,13,10,13,14,12,12,14,13,16,13
339,1,0.5323142250530786,0.9266760526203583,0.946404852267639,0.36058950844056215,0.690984811366977,1.0,0.3218030377266046,0.0,0.010412520271616954,0.11272258304201671,0.5097079840356981,0.8915018096436494,0.391457474709629,0.5434912561456544,0.49307466049302273,0.4883757335672781,0.41564520666432375,0.25777681055019186,0.6452695354979028,0.5878401852924146,0.3888659111589048,0.43249808462066097,0.5950040408591417,0.5712772593258127,1.0,0.35247089830880735,0.26723283793347485,0.0,0.3462420382165605,0.2694267515923567,0.0,0.4809769432111558,0.8058917197452229,0.6045137720915013,0.19766664564545627,0.045509955302722505,0.5224463153862678,0.6158325750682438,0.17109260166585008,0.029009250712431402,0.19019503155820044,Darwin Machís,M/AM RL,9,10,14,13,10,11,10,13,4,4,10,12,4,11,8,11,11,11,10,11,11,18,13,8,13,9,12,7,16,14,13,7,14,16,13,10
