,_Player_,_Born_,_Squad_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost
38,Kevin Behrens,1991,Union Berlin,0.01483679525222554,-0.5476190476190476,-0.4864864864864865,-0.6346153846153846,-0.6180904522613065,0.03636363636363632,-0.6317829457364341,-0.29629629629629634,-0.45086705202312133,-0.7987609912070344,-0.14136732329084584,0.6183902057827559,1.8060498220640568,-0.16257137358054788,-0.2586638662250585,0.028031290743155125,-0.4447803305118903,-0.7359801488833747,0.5896414342629481,-0.8256880733944953,0.38786008230452684,-0.6222020224974435,-0.36487711254465,0.10432512203428308,0.9977142857142857,0.24250681198910093,0.35714285714285704,2.0399999999999996,-1.0,1.4358974358974357,0.9000000000000001,0.7559241706161138,-1.0,-0.34405429330185905,2.04,0.008680915819326207,0.6024096385542169,0.5884244372990354,3.145454545454545,3.6834733893557425,3.0514705882352944
39,Stefan Bell,1991,Mainz 05,0.9511002444987774,0.5185873605947956,0.5880597014925373,1.2943396226415096,-0.06403940886699507,-0.7285714285714285,0.939675174013921,2.911764705882353,2.475609756097561,2.2522177419354845,0.5341906763942129,-0.7269183922046285,-0.5415549597855228,0.7383789523360076,0.8018237082066869,0.5213070896235429,1.0178023327194596,1.347908745247148,-0.4411764705882353,-0.7532467532467533,0.5387323943661971,0.7079130239856535,0.6029052642179198,0.5535233996772458,-0.8243992606284658,-0.7170212765957447,-0.4722222222222222,-1.0,-0.6415094339622641,-1.0,-1.0,-0.35319148936170214,-1.0,-0.3859540087010566,-0.6763990267639902,0.5152675568579135,0.9245689655172413,-0.3569230769230769,0.13432835820895528,1.771954674220963,0.8135095447870777
41,Jude Bellingham,2003,Dortmund,1.6331521739130435,1.6446886446886446,1.5414012738853502,1.2352941176470587,1.936363636363636,2.0227272727272725,1.341549295774648,0.20762711864406785,-0.07598784194528872,0.17059989191136743,1.1436554581366218,1.0048755006094376,1.1708378672470074,0.8522541843442586,0.7552431824571267,0.7238854752255197,0.676637750523482,0.9710596616206588,0.599009900990099,-0.2191780821917808,2.0790996784565916,1.0682861674597213,1.1663823512403864,0.992642632599826,0.7093851132686085,2.3713278495887193,3.0646766169154227,2.8974358974358974,1.2352941176470587,3.7500000000000004,2.4545454545454546,1.4157142857142855,-1.0,0.07378335949764542,1.1111111111111114,0.7279732332961574,1.6140939597315438,2.547314578005115,0.5405405405405405,0.5679611650485435,0.7812499999999999
42,Ramy Bensebaini,1995,Gladbach,0.7913486005089059,0.14767932489451477,0.28735632183908044,0.27756653992395436,-0.012345679012345678,-0.02040816326530612,1.1984732824427482,1.2593659942363113,0.7156177156177156,0.7066334475241358,0.3940911367050576,0.3960546282245827,0.2558139534883721,0.4941048251263252,0.463531669865643,0.45053733810967206,0.36513109169012,0.9379474940334129,-0.23809523809523808,0.0,0.40889276373147343,0.14786949545373507,0.2123380805839834,0.21700480321169976,0.4293527803099362,-0.009671179883945842,-0.16883116883116883,0.6,0.9512195121951219,-0.5897435897435898,-1.0,-0.18533604887983707,-0.4482758620689655,0.004354136429608086,0.2786177105831535,0.33261716127299584,0.23839009287925697,0.6410256410256411,-0.323943661971831,1.7268170426065164,0.6441102756892231
43,Mergim Berisha,1998,Augsburg,-0.23607427055702912,-0.5609756097560976,-0.5813953488372093,-0.6651162790697674,-0.686046511627907,0.12500000000000006,-1.0,-0.4948301329394387,-0.6086956521739131,-0.7899427116486314,-0.4250998090609269,0.7988826815642458,1.853228962818004,-0.26793622674933565,-0.3977105958321104,-0.3863636363636363,-0.45665298237140783,-0.4527363184079602,0.6513761467889909,0.28571428571428564,-0.35549872122762144,-0.4394706111327365,-0.2882553455221568,-0.15710362769186303,1.3633952254641912,0.3846153846153846,-0.4444444444444444,1.2500000000000002,0.3846153846153847,-0.37931034482758624,0.38461538461538464,-0.3157894736842105,2.545454545454546,-0.017799824919754872,2.321033210332103,0.08872798011455739,0.3023255813953488,0.7770700636942677,4.236363636363636,0.25581395348837205,0.7041420118343195
46,Leonardo Bittencourt,1993,Werder Bremen,-0.48295454545454547,0.31560283687943264,0.19512195121951229,0.08527131782945746,0.35658914728682184,1.3333333333333333,-0.5348837209302325,-0.7142857142857143,-0.7688966116420504,-0.5704323570432357,-0.11398328690807798,0.16506454270804732,-0.12500000000000003,-0.20653070199549228,-0.24288152953226363,-0.09401402121157643,-0.3412322274881517,-0.49627029398859146,-0.17322834645669288,0.09375000000000006,-0.04779411764705875,0.04641464962378749,0.12810548836396984,-0.11797251472425488,0.27148437500000006,0.8902953586497891,0.6396396396396395,0.03703703703703702,-0.36363636363636365,2.027027027027027,7.3999999999999995,-0.2569002123142251,-0.6818181818181818,0.25583266291230905,-0.4060606060606061,-0.2113289760348584,0.5087719298245614,0.6766467065868264,-0.25,-0.7403035413153457,-0.4759358288770053
50,Jean-Paul Boëtius,1994,Hertha BSC,0.22422680412371127,0.03636363636363642,-0.061728395061728475,0.24054982817869416,-0.17788461538461542,-0.2549019607843137,-0.25490196078431376,-0.7453083109919572,-0.5297029702970297,-0.38722681943560366,-0.1586021505376344,-0.3815551537070524,-0.7674825174825175,-0.2799838742189074,-0.2713609036254327,-0.28879412461502013,-0.3209561383151543,-0.222155328115593,0.04219409282700428,-0.5365853658536586,0.32608695652173914,-0.5408694634603007,-0.465656836461126,-0.2084354443441248,-0.47664670658682634,-0.523598820058997,-0.5709677419354838,-0.6415094339622641,-0.4722222222222222,-0.02564102564102572,0.26666666666666666,-0.1759036144578313,-0.6935483870967741,0.10222472542945658,-0.7076923076923077,-0.3125904486251809,-0.310880829015544,0.3423913043478261,-1.0,-0.8359240069084629,-0.5242566510172143
52,Sebastiaan Bornauw,1999,Wolfsburg,0.125,-0.015094339622641456,-0.03164556962025325,0.23387096774193541,-0.09999999999999996,-0.5609756097560975,0.9647887323943661,1.1938325991189427,1.799634034766697,1.3642911296436697,0.4752358490566039,-0.7709168041480084,-0.5662650602409638,0.4454469038946483,0.5756543945520324,0.29860428543345796,0.9971509971509972,0.3493115757266701,-0.9379310344827586,-1.0,0.20000000000000007,0.4748738647830474,0.3815113719735877,0.5265700483091788,-0.912621359223301,-0.8760757314974182,-0.8548387096774194,-1.0,-1.0,-1.0,-1.0,-0.7423312883435583,-1.0,-0.3160726294552789,-0.8410596026490067,0.17417783191230207,0.12793733681462136,-0.6241299303944315,-1.0,0.8142292490118578,0.25187969924812026
53,Rafael Borré,1995,Eint Frankfurt,-0.5607235142118864,-0.18111753371868983,-0.22256097560975605,-0.6923076923076923,-0.055555555555555615,1.125,-0.8712121212121212,-0.7487684729064039,-0.8051575931232091,-0.8270440251572327,-0.5543905635648755,-0.04183828311294176,0.44359949302915075,-0.5080330444478233,-0.5542438175717659,-0.4391182127533658,-0.6639595464296659,-0.7747747747747747,-0.09252669039145917,-0.4426229508196722,-0.5540123456790124,-0.6183157447411289,-0.48529963718253466,-0.4255487130901626,0.3473193473193474,-0.16819571865443422,0.0,0.06249999999999993,-0.22727272727272732,-1.0,2.777777777777778,-0.14999999999999997,-0.711864406779661,-0.2734835355285962,0.23026315789473686,-0.3644970003814544,-0.024937655860349187,-0.4805555555555555,4.295081967213115,0.07323232323232327,0.3940000000000001
54,Julian Brandt,1996,Dortmund,0.1875,0.00915750915750917,0.21019108280254772,-0.5210084033613446,0.20909090909090905,0.9431818181818181,0.0035211267605633613,-0.6377118644067796,-0.7304964539007092,-0.41127724734282106,0.2228538394835725,1.6930175866271986,0.6539717083786724,0.44743344678073577,0.4614562833848748,0.6443979605177148,0.04576727490278194,0.7257346393588601,2.433168316831683,1.3424657534246576,0.4540192926045017,0.24509558393855913,0.46540507719886665,0.5071901545047153,1.6809061488673138,0.808460634547591,0.9378109452736317,0.4615384615384614,-0.4411764705882353,1.3750000000000002,0.7272727272727272,1.3614285714285712,7.685714285714287,0.07378335949764542,0.48348348348348363,0.53918685998175,-0.4261744966442953,0.02046035805626605,1.5675675675675673,-0.5849514563106797,0.2954545454545454
57,John Brooks,1993,Hoffenheim,-0.22137404580152667,-0.32640332640332637,-0.24738675958188155,-0.21052631578947364,-0.3142857142857142,-1.0,-0.338235294117647,2.088235294117647,1.6672879776328051,0.9523995317986734,-0.09988548161343677,-0.9491786447638604,-0.8018867924528302,0.02404881550610198,0.046716316858496955,-0.16753022452504318,0.2467240733807563,0.33158447009443864,-1.0,-1.0,-0.34604904632152583,-0.2021804208927215,-0.1539095006934813,-0.12342271293375393,-0.9832558139534884,-0.8298676748582231,-0.8481012658227848,-1.0,-0.47058823529411764,-1.0,-1.0,-0.9232409381663113,-1.0,-0.37624718377856453,-0.8027397260273973,-0.135477444144016,-0.12903225806451613,-0.2566371681415929,-0.4782608695652174,1.3558282208588954,0.05263157894736842
59,Cédric Brunner,1994,Schalke 04,0.403899721448468,0.6748466257668713,0.8899999999999999,1.4705882352941178,0.07441860465116287,-0.20754716981132074,2.2249999999999996,1.5641421947449767,1.203960396039604,1.3200506008855153,0.9932980049875312,0.6640159045725647,-0.6612903225806451,1.0342707109790645,1.1961528041181249,0.9951604686704023,1.414337240757439,1.4699308142629057,0.6733067729083665,2.7058823529411766,0.8912280701754386,0.8709934913422571,0.8796988256447715,0.7577574967405476,-0.2965260545905707,-0.3092105263157895,0.05586592178770951,-1.0,0.3404255319148936,0.8260869565217389,-1.0,0.08196721311475416,1.181818181818182,0.3209590100541376,-0.8061538461538461,0.7483007875714749,0.8236842105263158,1.229050279329609,-1.0,0.20092735703245748,0.23348017621145367
62,Marius Bülter,1993,Schalke 04,0.988857938718663,-0.05521472392638033,-0.23000000000000004,-0.23981900452488686,-0.3162790697674418,1.7735849056603774,-0.25000000000000006,-0.3508500772797527,-0.5633663366336633,-0.4244149272612271,0.3714152119700748,2.4890656063618293,3.606451612903226,0.6207420714433775,0.44513681929016513,0.7758532857870605,0.08881875563570783,0.050558807876530006,2.2629482071713145,3.735294117647059,1.1122807017543859,1.6279012648900895,1.5658537955835254,1.1164276401564537,4.184863523573201,3.421052631578947,2.7541899441340782,6.000000000000001,3.021276595744681,3.5652173913043472,1.3333333333333333,2.0491803278688527,-0.7272727272727273,-0.003866976024748729,2.941538461538461,0.9620239508037545,0.4368421052631579,1.9329608938547485,1.2968750000000002,0.3956723338485317,0.7268722466960351
64,Jonathan Burkardt,2000,Mainz 05,-0.7212713936430318,-0.8940520446096655,-0.9432835820895522,-1.0,-0.9064039408866995,-0.45714285714285713,-0.9559164733178654,-0.9705882352941176,-0.9613821138211383,-0.9272177419354839,-0.8472857672808211,-0.5417783191230207,-0.0576407506702413,-0.7982538933459179,-0.842629179331307,-0.832982992547296,-0.8755882954777983,-0.873574144486692,-0.5110294117647058,-0.5064935064935064,-0.7658450704225352,-0.7263505940372114,-0.692908033533899,-0.7158687466379774,-0.1922365988909427,-0.19148936170212766,-0.03240740740740739,0.22580645161290325,0.7924528301886794,0.027027027027026997,0.5833333333333334,-0.5957446808510638,-1.0,-0.25605966438781863,0.017031630170316458,-0.6627817921481136,-0.7543103448275862,-0.3569230769230769,-0.14925373134328354,-0.7847025495750708,-0.5814977973568283
66,Aurélio Buta,1997,Eint Frankfurt,-0.2093023255813954,0.08092485549132943,-0.015243902439024336,0.15384615384615385,-0.055555555555555615,0.328125,-0.42045454545454547,-0.050903119868637034,-0.3667621776504298,-0.4025157232704403,-0.32301643310817624,0.29720355517017116,0.012674271229404264,-0.2004459986822767,-0.19299117683608802,-0.01657049859446658,-0.3122893043211768,-0.44144144144144143,0.088967971530249,2.3442622950819674,-0.38348765432098764,-0.33957787378709536,-0.23341852692534534,-0.3208589925785567,0.5586635586635588,-0.22018348623853207,-0.375,-1.0,-1.0,-1.0,-1.0,0.06250000000000003,-0.711864406779661,-0.07383015597920281,-0.7763157894736842,-0.2230121025071956,0.3142144638403989,-0.1972222222222222,-0.7213114754098361,-0.09848484848484844,0.19000000000000006
67,Jamie Bynoe-Gittens,2004,Dortmund,-0.9483695652173914,-0.7216117216117216,-0.7579617834394905,-0.8403361344537815,-0.5681818181818182,-0.7840909090909091,-0.9330985915492958,-0.9194915254237288,-0.9037487335359676,-0.8904701855521527,-0.853550438385201,-0.5136688142086018,-0.23503808487486402,-0.7776586321040608,-0.8482991284790554,-0.7764413648842986,-0.9204307508226144,-0.9238646482635797,-0.905940594059406,-1.0,-0.890032154340836,-0.6225060522581184,-0.6094084311571156,-0.7560029429469601,-0.5326860841423948,0.2279670975323149,-0.05472636815920402,0.21794871794871784,-0.16176470588235295,-0.04999999999999995,-1.0,-0.7014285714285714,-1.0,0.04992150706436449,-0.3153153153153153,-0.6577444320524519,-0.4261744966442953,-0.1253196930946291,-1.0,-0.5849514563106797,-0.46022727272727276
68,Anthony Caci,1997,Mainz 05,0.3007334963325183,1.0483271375464684,0.8716417910447761,1.2943396226415096,0.8719211822660099,0.6285714285714286,1.3805104408352666,0.17647058823529413,0.5640243902439024,0.7544354838709679,0.5670829726721899,0.20803897685749084,-0.4906166219839142,0.5355120339782916,0.6458966565349543,0.30708962354290076,0.792306118272969,1.3659695817490491,0.46691176470588236,2.7012987012987018,0.505281690140845,0.5631024433983413,0.4460109262103168,0.39203873050026894,-0.2800369685767098,-0.15106382978723404,-0.20833333333333331,-0.3870967741935484,-0.28301886792452824,0.027027027027026997,-1.0,0.374468085106383,1.9857142857142858,-0.04940957116221261,-0.7226277372262773,0.2862375545269888,-0.2219827586206897,-0.4738461538461538,-1.0,-0.461756373937677,-0.10719530102790022
71,Emre Can,1994,Dortmund,-0.17391304347826086,0.9835164835164836,0.6942675159235668,0.995798319327731,1.3318181818181818,0.0795454545454545,0.6725352112676056,0.5699152542372882,0.5785207700101318,0.5334174022698615,0.5963002216013102,-0.33170816646352075,-0.6278563656147987,0.3375914961070447,0.37599100365476523,0.19976467512093088,0.6652707149267125,0.33659839715048967,-0.059405940594059424,-0.7397260273972602,0.2096463022508039,0.245624286946601,0.3725640432544961,0.28988027556685164,-0.8524271844660194,-0.4418331374853114,-0.3855721393034826,-1.0,-0.7205882352941176,-0.525,-1.0,0.16714285714285707,-0.7285714285714285,0.3302982731554163,-0.7717717717717718,0.22004799080739468,0.912751677852349,0.26342710997442464,-1.0,0.42961165048543676,-0.19034090909090912
72,João Cancelo,1994,Bayern Munich,-0.318918918918919,-0.3190789473684211,-0.3333333333333333,-0.36470588235294116,-0.2857142857142857,-0.2871287128712871,-0.03225806451612903,-0.1238938053097345,-0.4491609081934847,-0.32945285215366704,-0.23571368633045228,-0.21727633318642578,-0.3989455184534271,-0.25468577728776187,-0.25007258298654794,-0.14973085795891466,-0.3507436467970489,-0.24384355383872527,-0.5073684210526316,0.6119402985074627,-0.4460141271442987,-0.12575775872479172,-0.1826245665267384,-0.28956702888350877,-0.16837782340862428,0.3386727688787185,0.35698447893569835,-0.7313432835820896,-0.76,0.5000000000000001,-1.0,-0.31533742331288345,-1.0,0.07742377526550204,-0.816860465116279,-0.3802184342145554,-0.37716262975778553,-0.15625000000000003,-0.325,-0.35280898876404493,-0.4065934065934066
75,Julian Chabot,1998,Köln,0.3366336633663367,0.09644670050761413,0.1629213483146067,0.24363636363636357,-0.0117647058823529,-0.11475409836065573,1.0614525139664803,1.7753303964757705,2.501706484641638,1.6763285024154588,0.23482849604221634,-0.8573692551505546,-0.56657223796034,0.4222271199515124,0.47447073474470736,0.27004716981132065,0.7901331245105716,0.46991404011461324,-0.7551020408163265,-1.0,-0.22516556291390732,0.04789279786243468,0.06906029561573805,0.3757643135075043,-0.9693877551020408,-0.7055214723926381,-0.6651162790697674,-1.0,0.12500000000000006,-0.3333333333333333,1.2500000000000002,-0.6303901437371664,-1.0,-0.409942363112392,-0.33333333333333337,0.11771593883455023,0.4032258064516128,0.06508875739644966,-0.4461538461538462,1.6600985221674875,0.44000000000000006
80,Tolga Ciğerci,1992,Hertha BSC,-0.7061855670103093,-0.44727272727272727,-0.23765432098765438,-0.6082474226804123,-0.17788461538461542,-0.6274509803921569,-0.5742296918767508,-0.8726541554959786,-0.6801980198019801,-0.48398047952471884,-0.21236559139784947,-0.5361663652802893,-1.0,-0.36424108042733316,-0.27309163782109674,-0.23927979151859752,-0.18426549083313992,-0.5081276339554485,-0.5991561181434599,-0.5365853658536586,-0.30434782608695654,-0.6876133637587034,-0.5986058981233244,-0.3456726428479298,-0.9544910179640719,-0.71976401179941,-0.6935483870967741,-0.6415094339622641,-0.4722222222222222,-1.0,0.26666666666666666,-0.4506024096385542,0.22580645161290325,0.5730780061954378,-0.8830769230769231,-0.5600578871201157,-0.36010362694300513,-0.845108695652174,-1.0,-0.6718480138169257,-0.6729264475743348
82,Kingsley Coman,1996,Bayern Munich,-0.07567567567567575,-0.6743421052631579,-0.6190476190476191,-0.788235294117647,-0.6428571428571429,-0.4653465346534653,-0.8709677419354839,-0.7212389380530974,-0.8400789733464955,-0.7754864460335938,-0.49551061508768984,0.6262670780079329,0.48681898066783835,-0.2605659683939728,-0.29797735410819703,-0.19718774030539385,-0.43295467853378616,-0.3220666344760985,0.591578947368421,3.567164179104478,-0.3642785065590313,0.11030068832266632,0.037488592808906804,-0.18112718878441525,1.735112936344969,0.894736842105263,0.8758314855875831,1.417910447761194,-0.04000000000000007,2.0000000000000004,-1.0,0.4797546012269938,-0.7096774193548387,0.08324768756423456,0.20348837209302326,-0.1370827804429927,-0.439446366782007,0.18124999999999994,0.12499999999999994,-0.5550561797752809,-0.5054945054945055
83,Danny da Costa,1993,Mainz 05,0.02200488997555009,-0.29368029739776946,-0.09253731343283583,-0.4981132075471698,-0.25123152709359603,0.35714285714285715,-0.6032482598607889,-0.23529411764705882,-0.4400406504065041,-0.37177419354838703,-0.14949919624088046,0.13861144945188794,-0.38873994638069703,-0.14033742331288343,-0.12363221884498482,-0.3428243837187082,0.15858399836300385,-0.23241444866920158,-0.23161764705882354,0.9740259740259741,0.03697183098591547,-0.02785249943958751,-0.10359759321265838,-0.21097364174287253,0.29944547134935307,0.1319148936170213,-0.03240740740740739,-0.3870967741935484,-0.28301886792452824,-1.0,0.5833333333333334,-0.0702127659574468,0.35714285714285715,-0.16749533871970182,-0.7688564476885644,-0.21800805833971562,-0.6724137931034483,-0.8246153846153846,0.13432835820895528,-0.5155807365439093,-0.6930983847283407
87,Moanes Dabbur,1992,Hoffenheim,-0.6335877862595419,-0.5883575883575883,-0.49825783972125437,-0.6842105263157895,-0.5714285714285714,-0.1627906976744186,-0.6691176470588235,-1.0,-0.9664492078285182,-0.9051892313694889,-0.5510879246723501,-0.11755646817248465,0.1886792452830188,-0.5606604450825556,-0.6113744075829384,-0.40241796200345425,-0.7675028079371022,-0.8866736621196223,0.07462686567164176,-1.0,-0.4604904632152588,-0.7177069836021626,-0.6294209431345353,-0.46056782334384855,0.021395348837209317,-0.013232514177693775,-0.012658227848101222,0.2,0.5882352941176471,-0.5609756097560975,0.7999999999999999,0.15138592750533042,-1.0,-0.17927261023495336,0.7260273972602741,-0.4025188558417533,-0.5023041474654378,-0.09734513274336277,1.6086956521739129,-0.7423312883435583,-0.22807017543859648
91,Márton Dárdai,2002,Hertha BSC,-0.3144329896907217,-0.4127272727272727,-0.5308641975308642,-0.41237113402061853,-0.2692307692307693,-1.0,-0.41456582633053224,0.14611260053619302,0.05346534653465352,0.0360704434542754,-0.4166666666666667,-0.8969258589511754,-0.833916083916084,-0.38083719680172007,-0.34578247403898704,-0.5903814262023217,-0.28568113251334415,0.3154726068633354,-0.679324894514768,-1.0,-0.5434782608695652,-0.32408870165584225,-0.4692225201072386,-0.4216432348768218,-1.0,-0.887905604719764,-0.8161290322580645,-1.0,-1.0,-0.5128205128205129,-1.0,-0.5879518072289156,-1.0,0.18783441284145308,-0.9415384615384614,-0.38002205223623453,-0.4585492227979274,-0.5353260869565217,-1.0,-0.4421416234887737,-0.4945226917057903
93,Alphonso Davies,2000,Bayern Munich,0.36216216216216207,0.3322368421052631,0.3333333333333333,0.7647058823529412,-0.07142857142857142,0.2475247524752476,0.5483870967741935,-0.044247787610619455,-0.09378084896347484,0.33510726758689513,0.3775279013174457,0.44116350815337146,0.3286467486818981,0.36640940830576996,0.36485047904771123,0.5542128968471932,0.2647851036421126,0.008208594881699649,0.6673684210526315,0.34328358208955223,0.20787083753784052,0.9202028740490279,0.6800876072275964,0.2455379764652892,0.45995893223819295,1.883295194508009,1.793791574279379,1.417910447761194,-0.76,-0.24999999999999994,-0.10000000000000003,0.6785276073619632,-1.0,0.08324768756423456,-0.5552325581395348,0.2505869143615393,-0.439446366782007,0.4624999999999999,-0.325,-0.7573033707865169,-0.7032967032967032
95,Kerem Demirbay,1993,Leverkusen,0.2886297376093295,0.33624454148471616,0.17241379310344823,0.21428571428571436,0.5291005291005292,0.13333333333333336,-0.035460992907801504,-0.6786941580756014,-0.35964125560538124,-0.26986611024169715,0.17693601028582734,0.2899393939393939,-0.5982274741506647,0.076025459688826,0.11245102840352589,0.017035546613011463,-0.014651424891321903,0.888888888888889,0.5178571428571428,0.8478260869565216,0.23063973063973076,-0.22792348411934552,-0.1190964424047131,0.036028643890795124,-0.697713801862828,-0.40955137481910275,-0.6023391812865497,-0.39285714285714285,-0.26086956521739135,-0.5952380952380952,-1.0,-0.22586520947176691,5.155172413793104,0.35487044932764805,-0.18161925601750534,-0.10321500563736379,0.4517906336088155,-0.04834605597964375,-1.0,-0.6286407766990291,-0.6046511627906976
96,Ermedin Demirović,1998,Augsburg,0.48010610079575605,0.23725055432372497,-0.023255813953488413,-0.24651162790697675,0.2558139534883721,1.8125000000000002,-0.027027027027027053,-0.016248153618907024,-0.28544423440453687,-0.5340547422024188,0.018573164381183862,1.4022346368715084,3.2974559686888454,0.1519043401240036,-0.06134429116524808,0.3039772727272728,-0.33059647428157446,-0.6517412935323383,1.3944954128440368,1.1428571428571428,0.10485933503836321,-0.06928766056831456,0.07821506042764174,0.342390518861107,1.8647214854111407,1.3672456575682381,1.1111111111111112,2.0000000000000004,1.307692307692308,0.8620689655172413,1.7692307692307692,1.263157894736842,-1.0,-0.2016340822877152,3.5166051660516606,0.5342051226629201,1.2790697674418605,0.7770700636942677,2.6,1.1252236135957066,1.8224852071005917
97,Sepp van den Berg,2001,Schalke 04,-0.532033426183844,-0.7852760736196319,-0.72,-0.8099547511312217,-0.8046511627906977,-0.6037735849056604,-0.025000000000000043,0.07109737248840801,0.03960396039603961,0.10689437065148638,-0.5024937655860349,-0.8866799204771372,-0.5935483870967743,-0.3920403509984108,-0.36656732592793284,-0.5239429444727458,-0.16681695220919748,-0.3182543906333156,-0.8326693227091634,-1.0,-0.7052631578947368,-0.31916983912562935,-0.37343372478507614,-0.4058670143415906,-0.9218362282878412,-0.8157894736842105,-0.88268156424581,-1.0,-1.0,-1.0,-1.0,-0.9016393442622951,-0.7272727272727273,-0.2962103634957463,-0.6123076923076923,-0.47437695544287406,-0.7789473684210526,-1.0,-1.0,-0.5455950540958269,-0.5374449339207049
98,Moussa Diaby,1999,Leverkusen,-0.6034985422740524,-0.48034934497816595,-0.47892720306513414,-0.6964285714285714,-0.2804232804232804,-0.2444444444444444,-0.698581560283688,-0.9123711340206185,-0.9542600896860987,-0.7398713267257868,-0.09375927207991294,1.7447272727272727,2.490398818316101,0.09835320266720547,0.04376836434867771,0.17665995975855137,-0.20077282241185,-0.08002302820955667,1.9345238095238093,4.5434782608695645,0.4882154882154884,0.6249398460057748,0.5869543989844742,0.31881247202745033,2.7138018628281118,1.5832127351664251,1.5350877192982457,3.2500000000000004,4.17391304347826,0.21428571428571425,-1.0,1.29143897996357,0.4655172413793104,-0.007543456871105548,2.8315098468271342,0.5676312822440124,-0.1570247933884297,0.03816793893129773,2.617021276595745,-0.9174757281553398,-0.28118393234672306
102,Junior Dina Ebimbe,2000,Eint Frankfurt,-0.2093023255813954,-0.0173410404624278,-0.015243902439024336,0.23076923076923078,0.017094017094017033,-1.0,-0.2916666666666667,-0.4417077175697865,-0.4641833810888252,-0.449685534591195,-0.3949994959169271,-0.35508345978755695,-0.18124207858048166,-0.40636561755613,-0.4665713930657388,-0.4089362331705873,-0.5076616610481153,-0.5585585585585585,-0.4555160142348755,-0.4426229508196722,-0.4097222222222222,-0.32452723280685597,-0.33976157709424315,-0.465813990210011,-0.4452214452214452,0.14373088685015295,0.0625,-0.6458333333333334,0.15909090909090903,-1.0,-1.0,-0.575,-0.711864406779661,-0.1902946273830156,0.3793859649122809,-0.37333980649859555,-0.3640897755610973,-0.4805555555555555,-0.4426229508196722,-0.012626262626262583,-0.31999999999999995
