,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
262,263,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,1.7,2.0,1.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
263,264,Isco,es ESP,MFFW,Sevilla,30,1992,8.9,32.0,3.6,22.0,5.0,2.0,0.0,2.0,1.0,3.0,0.34,2.0,0.0,1.0,0.0,0.0,0.0,Matches
264,265,Diego Iturralde,es ESP,DF,Sevilla,19,2003,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
265,266,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,17.8,47.0,2.65,31.0,1.0,8.0,5.0,2.0,0.0,14.0,0.79,4.0,0.0,7.0,2.0,1.0,0.0,Matches
266,267,Adnan Januzaj,be BEL,FW,Sevilla,27,1995,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
267,268,Luis Javier Suárez,co COL,FW,Almería,24,1997,16.6,37.0,2.23,18.0,1.0,7.0,5.0,5.0,1.0,8.0,0.48,4.0,0.0,2.0,1.0,1.0,0.0,Matches
268,269,Joaquín,es ESP,MFFW,Betis,41,1981,5.5,29.0,5.37,23.0,3.0,1.0,1.0,1.0,0.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,Matches
269,270,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,28.2,110.0,3.91,94.0,5.0,6.0,2.0,1.0,2.0,11.0,0.39,10.0,1.0,0.0,0.0,0.0,0.0,Matches
270,271,Joan Jordán,es ESP,MF,Sevilla,28,1994,17.7,30.0,1.7,23.0,3.0,0.0,0.0,2.0,2.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,Matches
271,272,Josan,es ESP,DFMF,Elche,32,1989,12.0,25.0,2.09,18.0,3.0,1.0,0.0,2.0,1.0,5.0,0.42,3.0,1.0,0.0,0.0,0.0,1.0,Matches
272,273,Willian José,br BRA,FW,Betis,30,1991,8.1,12.0,1.48,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,0.0,0.0,Matches
273,274,Joselu,es ESP,FW,Espanyol,32,1990,33.2,66.0,1.99,41.0,0.0,4.0,7.0,14.0,0.0,8.0,0.24,4.0,0.0,0.0,2.0,2.0,0.0,Matches
274,275,Juanmi,es ESP,FW,Betis,29,1993,10.3,20.0,1.94,13.0,0.0,3.0,1.0,3.0,0.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0,Matches
275,276,Juanpe,es ESP,DF,Girona,31,1991,15.8,15.0,0.95,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
276,277,Lago Junior,ci CIV,FWMF,Mallorca,31,1990,0.6,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
277,278,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,31.4,161.0,5.13,103.0,2.0,27.0,11.0,17.0,1.0,21.0,0.67,12.0,0.0,4.0,4.0,0.0,1.0,Matches
278,279,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
279,280,Tino Kadewere,zw ZIM,FWMF,Mallorca,26,1996,6.0,12.0,1.99,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
280,281,Kaiky,br BRA,DF,Almería,18,2004,6.5,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
281,282,Lee Kang-in,kr KOR,MFFW,Mallorca,21,2001,31.4,113.0,3.6,49.0,37.0,12.0,6.0,7.0,2.0,13.0,0.41,5.0,5.0,2.0,1.0,0.0,0.0,Matches
282,283,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,1.0,2.0,1.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
283,284,Kenedy,br BRA,FWDF,Valladolid,26,1996,3.1,6.0,1.96,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,Matches
284,285,Franck Kessié,ci CIV,MF,Barcelona,25,1996,11.0,21.0,1.91,15.0,0.0,2.0,4.0,0.0,0.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0,Matches
285,286,Kiké,es ESP,FW,Osasuna,32,1989,11.3,33.0,2.91,20.0,0.0,4.0,2.0,7.0,0.0,2.0,0.18,0.0,0.0,0.0,1.0,1.0,0.0,Matches
286,287,Justin Kluivert,nl NED,FWMF,Valencia,23,1999,16.1,61.0,3.79,39.0,8.0,5.0,5.0,2.0,2.0,4.0,0.25,1.0,0.0,0.0,2.0,1.0,0.0,Matches
287,288,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,70.0,2.48,67.0,0.0,0.0,2.0,1.0,0.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0,Matches
288,289,Luca Koleosho,it ITA,FWDF,Espanyol,17,2004,0.7,1.0,1.55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.55,0.0,0.0,1.0,0.0,0.0,0.0,Matches
289,290,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,12.0,1.07,10.0,0.0,0.0,1.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,Matches
290,291,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,41.0,1.52,39.0,1.0,0.0,1.0,0.0,0.0,7.0,0.26,7.0,0.0,0.0,0.0,0.0,0.0,Matches
291,292,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,103.0,4.3,64.0,33.0,0.0,3.0,2.0,1.0,6.0,0.25,5.0,1.0,0.0,0.0,0.0,0.0,Matches
292,293,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,21,2001,27.1,96.0,3.55,63.0,10.0,7.0,5.0,10.0,1.0,11.0,0.41,6.0,0.0,2.0,0.0,2.0,1.0,Matches
293,294,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,18.0,0.97,15.0,0.0,2.0,1.0,0.0,0.0,2.0,0.11,1.0,0.0,1.0,0.0,0.0,0.0,Matches
294,295,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,35.0,2.12,31.0,0.0,1.0,1.0,2.0,0.0,5.0,0.3,4.0,0.0,0.0,1.0,0.0,0.0,Matches
295,296,Érik Lamela,ar ARG,FWMF,Sevilla,30,1992,20.5,74.0,3.61,50.0,6.0,5.0,8.0,5.0,0.0,6.0,0.29,2.0,0.0,2.0,1.0,1.0,0.0,Matches
296,297,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,33.0,2.02,21.0,0.0,5.0,5.0,2.0,0.0,7.0,0.43,5.0,0.0,1.0,1.0,0.0,0.0,Matches
297,298,Juanmi Latasa,es ESP,FW,Getafe,21,2001,5.0,12.0,2.41,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
298,299,Toni Lato,es ESP,DFMF,Valencia,24,1997,10.2,28.0,2.76,20.0,5.0,1.0,0.0,1.0,1.0,3.0,0.3,1.0,0.0,1.0,0.0,1.0,0.0,Matches
299,300,Lázaro,br BRA,FWMF,Almería,20,2002,8.0,23.0,2.89,15.0,1.0,2.0,2.0,3.0,0.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,Matches
300,301,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,31.1,15.0,0.48,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches
301,302,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,2.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
302,303,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,10.0,0.29,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,Matches
303,304,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,28.5,20.0,0.7,17.0,0.0,1.0,2.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,Matches
304,305,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,14.7,30.0,2.04,24.0,4.0,1.0,0.0,1.0,0.0,3.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0,Matches
305,306,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,13.9,45.0,3.23,33.0,5.0,3.0,1.0,1.0,2.0,7.0,0.5,4.0,0.0,1.0,1.0,0.0,1.0,Matches
306,307,Sergio León,es ESP,FW,Valladolid,33,1989,14.8,26.0,1.75,17.0,2.0,2.0,3.0,2.0,0.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,Matches
307,308,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,31.6,91.0,2.88,68.0,1.0,6.0,12.0,4.0,0.0,16.0,0.51,10.0,0.0,1.0,5.0,0.0,0.0,Matches
308,309,Samuel Lino,br BRA,FWMF,Valencia,22,1999,32.1,99.0,3.09,63.0,1.0,16.0,7.0,11.0,1.0,14.0,0.44,8.0,0.0,1.0,3.0,2.0,0.0,Matches
309,310,Pol Lirola,es ESP,DF,Elche,24,1997,7.0,19.0,2.72,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
310,311,Javier Llabrés,es ESP,FW,Mallorca,19,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
311,312,Marcos Llorente,es ESP,MFDF,Atlético Madrid,27,1995,18.9,60.0,3.17,54.0,1.0,0.0,2.0,1.0,2.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,Matches
312,313,Giovani Lo Celso,ar ARG,MFFW,Villarreal,26,1996,12.5,60.0,4.79,45.0,4.0,2.0,4.0,5.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,Matches
313,314,David López,es ESP,DF,Girona,32,1989,18.4,11.0,0.6,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches
314,315,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
315,316,Diego López,es ESP,FWMF,Valencia,20,2002,5.0,21.0,4.23,16.0,0.0,0.0,4.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,Matches
316,317,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,48.0,3.44,35.0,9.0,0.0,1.0,2.0,1.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,Matches
317,318,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,34.0,2.12,20.0,0.0,7.0,5.0,2.0,0.0,5.0,0.31,2.0,0.0,1.0,1.0,1.0,0.0,Matches
318,319,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
319,320,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,94.0,3.12,70.0,13.0,4.0,3.0,4.0,0.0,7.0,0.23,4.0,1.0,0.0,1.0,1.0,0.0,Matches
320,321,José Luis Morales,es ESP,FWMF,Villarreal,35,1987,13.5,29.0,2.16,19.0,0.0,5.0,4.0,1.0,0.0,4.0,0.3,2.0,0.0,0.0,2.0,0.0,0.0,Matches
321,322,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
322,323,Awer Mabil,au AUS,MFFW,Cádiz,26,1995,1.8,2.0,1.09,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
323,324,Darwin Machís,ve VEN,FW,Valladolid,29,1993,6.7,20.0,3.02,13.0,0.0,2.0,2.0,3.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
324,325,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,62.0,1.84,43.0,10.0,3.0,1.0,5.0,0.0,6.0,0.18,4.0,0.0,0.0,1.0,1.0,0.0,Matches
325,326,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,9.0,0.9,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
326,327,Jon Magunacelaya,es ESP,MFFW,Real Sociedad,22,2000,0.7,4.0,5.54,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,30.0,1.31,25.0,0.0,0.0,3.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,50.0,2.08,41.0,4.0,1.0,3.0,1.0,0.0,6.0,0.25,5.0,1.0,0.0,0.0,0.0,0.0,Matches
329,330,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,1.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,4.0,0.11,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,23.0,1.12,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,9.0,0.55,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches
333,334,Marcão,br BRA,DF,Sevilla,26,1996,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
334,335,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
335,336,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,75.0,2.39,63.0,7.0,1.0,1.0,1.0,2.0,9.0,0.29,8.0,0.0,1.0,0.0,0.0,0.0,Matches
336,337,Alberto Marí,es ESP,FWMF,Valencia,21,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
337,338,José Mari,es ESP,MF,Cádiz,34,1987,4.4,13.0,2.94,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
338,339,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,22.0,0.82,18.0,0.0,0.0,2.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches
339,340,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
340,341,Pablo Marín,es ESP,MFFW,Real Sociedad,19,2003,4.0,11.0,2.75,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
341,342,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
342,343,Roger Martí,es ESP,FW,Elche,31,1991,7.3,13.0,1.79,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches
343,344,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,12.0,1.69,6.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
344,345,Ander Martin,es ESP,MFFW,Real Sociedad,21,2000,0.5,4.0,8.57,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
345,346,Andrés Martín,es ESP,FWMF,Rayo Vallecano,23,1999,2.3,6.0,2.61,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
346,347,Carlos Martín,es ESP,FWMF,Atlético Madrid,20,2002,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
347,348,Iván Martín,es ESP,MF,Girona,23,1999,17.6,34.0,1.93,30.0,0.0,1.0,1.0,2.0,0.0,6.0,0.34,4.0,0.0,0.0,0.0,2.0,0.0,Matches
348,349,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,75.0,2.47,65.0,0.0,2.0,3.0,5.0,0.0,9.0,0.3,7.0,0.0,0.0,0.0,2.0,0.0,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,13.0,0.87,10.0,0.0,0.0,3.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
350,351,Roger Martínez,es ESP,DF,Espanyol,18,2004,0.1,2.0,25.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
351,352,Omar Mascarell,gq EQG,MFDF,Elche,29,1993,27.2,42.0,1.54,30.0,11.0,1.0,0.0,0.0,0.0,3.0,0.11,1.0,2.0,0.0,0.0,0.0,0.0,Matches
352,353,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,4.0,0.14,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,Matches
353,354,Jaime Mata,es ESP,FWMF,Getafe,33,1988,4.9,10.0,2.06,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.41,1.0,0.0,0.0,1.0,0.0,0.0,Matches
354,355,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,58.0,1.89,43.0,0.0,4.0,4.0,7.0,0.0,3.0,0.1,2.0,0.0,1.0,0.0,0.0,0.0,Matches
355,356,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,4.0,0.47,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches
356,357,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
357,358,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,53.0,2.57,45.0,1.0,1.0,5.0,1.0,0.0,6.0,0.29,5.0,0.0,0.0,1.0,0.0,0.0,Matches
358,359,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,13.0,4.33,8.0,0.0,2.0,1.0,2.0,0.0,2.0,0.67,1.0,0.0,1.0,0.0,0.0,0.0,Matches
359,360,Memphis,nl NED,FW,Barcelona,28,1994,1.3,8.0,6.32,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
360,361,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,9.0,0.91,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
361,362,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,98.0,3.67,54.0,30.0,6.0,3.0,5.0,0.0,11.0,0.41,6.0,2.0,1.0,2.0,0.0,0.0,Matches
362,363,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
363,364,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,28.0,1.87,25.0,1.0,1.0,0.0,0.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches
364,365,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,4.0,0.6,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
365,366,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,93.0,3.36,81.0,1.0,1.0,3.0,2.0,5.0,13.0,0.47,11.0,0.0,0.0,1.0,0.0,1.0,Matches
366,367,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,40.0,2.23,37.0,1.0,0.0,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
367,368,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,22.0,0.73,19.0,2.0,0.0,0.0,1.0,0.0,4.0,0.13,3.0,0.0,0.0,0.0,1.0,0.0,Matches
368,369,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,47.0,2.28,22.0,20.0,1.0,0.0,3.0,1.0,3.0,0.15,2.0,1.0,0.0,0.0,0.0,0.0,Matches
369,370,Pere Milla,es ESP,FWMF,Elche,29,1992,20.5,43.0,2.07,27.0,0.0,3.0,4.0,8.0,1.0,3.0,0.14,2.0,0.0,0.0,0.0,1.0,0.0,Matches
370,371,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
371,372,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,24.0,1.68,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
372,373,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,19.0,1.32,14.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
373,374,Juan Miranda,es ESP,DF,Betis,22,2000,16.4,38.0,2.32,30.0,7.0,0.0,0.0,1.0,0.0,4.0,0.24,4.0,0.0,0.0,0.0,0.0,0.0,Matches
374,375,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,4.0,0.21,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
375,376,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,85.0,4.39,75.0,6.0,2.0,1.0,1.0,0.0,9.0,0.46,6.0,2.0,0.0,0.0,1.0,0.0,Matches
376,377,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,13.0,1.82,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
377,378,Johan Mojica,co COL,DFMF,Elche,29,1992,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
378,379,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,92.0,2.89,83.0,5.0,2.0,0.0,1.0,1.0,6.0,0.19,5.0,0.0,0.0,0.0,1.0,0.0,Matches
379,380,Jon Moncayola,es ESP,MFDF,Osasuna,24,1998,27.2,68.0,2.5,54.0,3.0,0.0,8.0,3.0,0.0,9.0,0.33,5.0,0.0,0.0,3.0,1.0,0.0,Matches
380,381,Monchu,es ESP,MF,Valladolid,22,1999,22.6,73.0,3.24,42.0,19.0,0.0,6.0,4.0,2.0,5.0,0.22,3.0,1.0,0.0,1.0,0.0,0.0,Matches
381,382,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,10.0,0.57,6.0,1.0,0.0,3.0,0.0,0.0,2.0,0.11,0.0,0.0,0.0,2.0,0.0,0.0,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,41.0,2.42,33.0,6.0,1.0,0.0,0.0,1.0,5.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,Matches
383,384,Martín Montoya,es ESP,DF,Betis,31,1991,5.0,7.0,1.39,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
384,385,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,48.0,2.27,30.0,0.0,6.0,5.0,7.0,0.0,9.0,0.43,4.0,0.0,3.0,1.0,1.0,0.0,Matches
385,386,Jon Morcillo,es ESP,FWMF,Athletic Club,23,1998,0.8,4.0,5.45,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,Matches
386,387,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,28.0,1.94,24.0,2.0,1.0,1.0,0.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,Matches
387,388,Álex Moreno,es ESP,DF,Betis,29,1993,15.0,20.0,1.33,13.0,2.0,3.0,2.0,0.0,0.0,4.0,0.27,3.0,1.0,0.0,0.0,0.0,0.0,Matches
388,389,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,7.0,0.99,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
389,390,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,48.0,3.52,35.0,0.0,6.0,4.0,2.0,1.0,5.0,0.37,4.0,0.0,0.0,1.0,0.0,0.0,Matches
390,391,Tete Morente,es ESP,MFDF,Elche,25,1996,23.0,53.0,2.31,32.0,4.0,10.0,3.0,3.0,1.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,Matches
391,392,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,35.0,3.11,28.0,1.0,2.0,1.0,2.0,1.0,3.0,0.27,2.0,0.0,0.0,0.0,0.0,1.0,Matches
392,393,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,2.0,1.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
393,394,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,7.0,0.89,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,Matches
