,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
119,120,Eren Dinkçi,de GER,FWMF,Werder Bremen,20,2001,17,231.0,14.0,7.5,2.6,0,,0,17,14.0,9,0.76,3.0,11.0,-8.0,-3.12,-2.96,2.8,6.4,-3.6,-1.39,-1.13,Matches
120,121,Ritsu Doan,jp JPN,MFFW,Freiburg,24,1998,33,2424.0,73.0,79.2,26.9,30,77.0,5,3,34.0,0,1.79,45.0,34.0,11.0,0.41,0.97,41.0,34.7,6.3,0.24,1.24,Matches
121,122,Danilho Doekhi,nl NED,DF,Union Berlin,24,1998,25,2216.0,89.0,72.4,24.6,25,89.0,23,0,,4,1.84,37.0,26.0,11.0,0.45,0.23,27.6,34.7,-7.1,-0.29,-0.54,Matches
122,123,Kasper Dolberg,dk DEN,FWMF,Hoffenheim,24,1997,13,402.0,31.0,13.1,4.5,4,60.0,1,9,18.0,2,0.38,6.0,15.0,-9.0,-2.01,-2.01,5.1,8.8,-3.7,-0.84,-0.86,Matches
123,124,Niklas Dorsch,de GER,MF,Augsburg,24,1998,11,483.0,44.0,15.8,5.4,5,75.0,3,6,18.0,1,1.18,4.0,11.0,-7.0,-1.3,-0.82,4.4,10.9,-6.5,-1.22,-0.61,Matches
124,125,Damion Downs,de GER,FW,Köln,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
125,126,Dion Drena Beljo,hr CRO,FW,Augsburg,20,2002,18,1128.0,63.0,36.9,12.5,16,69.0,2,2,16.0,1,1.06,18.0,27.0,-9.0,-0.72,-0.16,12.2,23.0,-10.8,-0.86,-0.25,Matches
126,127,Dominick Drexler,de GER,MFFW,Schalke 04,32,1990,27,1366.0,51.0,44.6,15.2,16,68.0,3,11,25.0,0,0.89,18.0,33.0,-15.0,-0.99,0.13,17.7,25.8,-8.0,-0.53,-0.02,Matches
127,128,Marvin Ducksch,de GER,FW,Werder Bremen,28,1994,34,2852.0,84.0,93.2,31.7,34,84.0,19,0,,0,1.06,41.0,57.0,-16.0,-0.5,-1.8,37.8,47.4,-9.6,-0.3,0.66,Matches
128,129,Ondrej Duda,sk SVK,MF,Köln,27,1994,13,689.0,53.0,22.5,7.7,9,62.0,0,4,33.0,2,1.08,11.0,15.0,-4.0,-0.52,-0.48,11.3,11.5,-0.2,-0.02,-0.23,Matches
129,130,Julien Duranville,be BEL,MF,Dortmund,16,2006,1,29.0,29.0,0.9,0.3,0,,0,1,29.0,1,1.0,2.0,0.0,2.0,6.21,5.11,1.2,1.2,0.0,0.01,-0.82,Matches
130,131,Maximilian Eggestein,de GER,MF,Freiburg,25,1996,31,2451.0,79.0,80.1,27.2,27,87.0,17,4,25.0,1,1.71,36.0,34.0,2.0,0.07,-0.67,33.1,40.9,-7.8,-0.29,-1.31,Matches
131,132,Lilian Egloff,de GER,MFFW,Stuttgart,19,2002,10,241.0,24.0,7.9,2.7,2,63.0,0,8,15.0,16,0.9,6.0,6.0,0.0,0.0,0.38,5.7,3.9,1.9,0.7,0.68,Matches
132,133,Kingsley Ehizibue,nl NED,DF,Köln,27,1995,1,61.0,61.0,2.0,0.7,1,61.0,0,0,,1,1.0,1.0,2.0,-1.0,-1.48,-1.36,1.1,0.8,0.3,0.44,0.29,Matches
133,134,Julian Eitschberger,de GER,FW,Hertha BSC,18,2004,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,0.79,0.0,0.7,-0.7,-65.87,-65.29,Matches
134,135,Chidera Ejuke,ng NGA,FWMF,Hertha BSC,24,1998,20,890.0,45.0,29.1,9.9,9,69.0,1,11,24.0,0,0.9,9.0,12.0,-3.0,-0.3,0.69,10.1,14.2,-4.1,-0.41,0.27,Matches
135,136,Nico Elvedi,ch SUI,DF,Gladbach,25,1996,32,2826.0,88.0,92.4,31.4,32,88.0,30,0,,0,1.22,48.0,52.0,-4.0,-0.13,-0.51,49.4,49.9,-0.5,-0.02,0.3,Matches
136,137,Wataru Endo,jp JPN,MF,Stuttgart,29,1993,33,2922.0,89.0,95.5,32.5,33,89.0,30,0,,0,1.0,43.0,54.0,-11.0,-0.34,0.31,45.7,41.9,3.8,0.12,1.05,Matches
137,138,Arne Engels,be BEL,MF,Augsburg,18,2003,18,1440.0,80.0,47.1,16.0,18,80.0,11,0,,0,1.06,18.0,32.0,-14.0,-0.87,-0.49,13.8,28.7,-15.0,-0.94,-0.43,Matches
138,139,Tjark Ernst,de GER,GK,Hertha BSC,19,2003,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,30,3.0,2.0,1.0,1.0,1.0,1.85,2.1,3.4,-1.3,-1.33,-0.75,Matches
139,140,Michael Esser,de GER,GK,Bochum,34,1987,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
140,141,Kimberly Ezekwem,de GER,DF,Freiburg,21,2001,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,3,0.0,0.0,0.0,0.0,0.0,-0.21,0.4,0.2,0.1,1.37,1.4,Matches
141,142,Ralf Fährmann,de GER,GK,Schalke 04,33,1988,12,1025.0,85.0,33.5,11.4,12,85.0,11,0,,15,1.25,11.0,13.0,-2.0,-0.18,1.33,13.1,16.4,-3.2,-0.28,0.35,Matches
142,143,Ohis Felix Uduokhai,de GER,DF,Augsburg,24,1997,19,1450.0,76.0,47.4,16.1,16,86.0,14,3,25.0,1,0.95,18.0,27.0,-9.0,-0.56,0.11,17.1,23.3,-6.3,-0.39,0.6,Matches
143,144,Edimilson Fernandes,ch SUI,DF,Mainz 05,26,1996,32,2437.0,76.0,79.6,27.1,28,84.0,17,4,20.0,2,1.41,47.0,45.0,2.0,0.07,0.51,39.0,41.4,-2.4,-0.09,0.51,Matches
144,145,Kilian Fischer,de GER,DFFW,Wolfsburg,21,2000,10,502.0,50.0,16.4,5.6,5,86.0,2,5,14.0,15,2.2,6.0,8.0,-2.0,-0.36,-0.75,5.8,8.3,-2.5,-0.45,-0.54,Matches
145,146,Mark Flekken,nl NED,GK,Freiburg,29,1993,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.74,51.0,44.0,7.0,0.21,,48.0,48.8,-0.8,-0.02,,Matches
146,147,Florian Flick,de GER,MF,Schalke 04,22,2000,8,512.0,64.0,16.7,5.7,5,85.0,4,3,30.0,7,0.63,6.0,12.0,-6.0,-1.05,0.0,6.7,7.8,-1.1,-0.19,0.39,Matches
147,148,Emil Forsberg,se SWE,MFFW,RB Leipzig,30,1991,30,1482.0,49.0,48.4,16.5,16,72.0,2,14,23.0,3,1.87,28.0,26.0,2.0,0.12,-1.08,26.8,23.7,3.1,0.19,-1.08,Matches
148,149,Philipp Förster,de GER,MF,Bochum,27,1995,25,1309.0,52.0,42.8,14.5,15,72.0,2,10,23.0,6,1.12,23.0,28.0,-5.0,-0.34,1.04,18.1,23.5,-5.4,-0.37,0.68,Matches
149,150,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,24,1998,11,191.0,17.0,6.2,2.1,1,53.0,0,10,14.0,19,2.27,5.0,2.0,3.0,1.41,1.26,3.3,1.9,1.4,0.64,0.42,Matches
150,151,Raphael Framberger,de GER,DFFW,Augsburg,26,1995,3,176.0,59.0,5.8,2.0,2,80.0,0,1,17.0,8,0.33,2.0,6.0,-4.0,-2.05,-1.51,1.0,3.9,-2.9,-1.46,-0.8,Matches
151,152,Bartol Franjić,hr CRO,MF,Wolfsburg,22,2000,5,227.0,45.0,7.4,2.5,3,71.0,0,2,7.0,10,1.8,3.0,5.0,-2.0,-0.79,-1.14,2.4,4.0,-1.6,-0.63,-0.68,Matches
152,153,Oscar Fraulo,dk DEN,FWMF,Gladbach,18,2003,2,8.0,4.0,0.3,0.1,0,,0,2,4.0,13,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.2,-0.1,-0.89,-0.85,Matches
153,154,Michael Frey,ch SUI,FW,Schalke 04,28,1994,15,868.0,58.0,28.4,9.6,10,74.0,1,5,25.0,4,1.0,8.0,19.0,-11.0,-1.14,-0.11,10.9,16.7,-5.8,-0.6,-0.12,Matches
154,155,Marco Friedl,at AUT,DF,Werder Bremen,24,1998,30,2594.0,86.0,84.8,28.8,30,86.0,27,0,,0,1.07,45.0,54.0,-9.0,-0.31,0.46,35.1,42.3,-7.2,-0.25,0.64,Matches
155,156,Marvin Friedrich,de GER,DF,Gladbach,26,1995,23,1248.0,54.0,40.8,13.9,13,90.0,13,10,8.0,10,1.3,27.0,29.0,-2.0,-0.14,-0.09,22.0,25.1,-3.1,-0.23,-0.32,Matches
156,157,Jeremie Frimpong,nl NED,DFMF,Leverkusen,21,2000,34,2708.0,80.0,88.5,30.1,32,82.0,16,2,41.0,0,1.47,50.0,40.0,10.0,0.33,0.84,46.3,36.7,9.6,0.32,0.59,Matches
157,158,Chris Führich,de GER,FWMF,Stuttgart,24,1998,33,1884.0,57.0,61.6,20.9,21,72.0,1,12,31.0,0,0.91,27.0,35.0,-8.0,-0.38,-0.08,27.8,28.7,-0.9,-0.04,-0.3,Matches
158,159,Angelo Fulgini,fr FRA,MF,Mainz 05,25,1996,16,525.0,33.0,17.2,5.8,5,56.0,0,11,22.0,2,1.19,5.0,11.0,-6.0,-1.03,-1.21,6.4,10.2,-3.7,-0.64,-0.54,Matches
159,160,Niclas Füllkrug,de GER,FW,Werder Bremen,29,1993,28,2477.0,88.0,80.9,27.5,28,88.0,26,0,,1,1.18,41.0,46.0,-5.0,-0.18,1.05,32.3,40.3,-8.0,-0.29,0.29,Matches
160,161,Cristian Gamboa,cr CRC,DF,Bochum,32,1989,19,1477.0,78.0,48.3,16.4,17,82.0,8,2,42.0,3,0.79,15.0,37.0,-22.0,-1.34,-0.77,17.5,34.8,-17.3,-1.06,-0.58,Matches
161,162,Silvère Ganvoula M'Boussy,cg CGO,FWMF,Bochum,26,1996,16,247.0,15.0,8.1,2.7,0,,0,16,15.0,4,0.75,3.0,10.0,-7.0,-2.55,-1.75,2.2,6.5,-4.3,-1.58,-0.89,Matches
162,163,Dario Gebuhr,de GER,DF,Eint Frankfurt,19,2003,1,21.0,21.0,0.7,0.2,0,,0,1,21.0,5,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.1,-0.1,-0.41,-0.67,Matches
163,164,Linus Gechter,de GER,DF,Hertha BSC,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
164,165,Dennis Geiger,de GER,MF,Hoffenheim,24,1998,27,1952.0,72.0,63.8,21.7,27,72.0,6,0,,1,1.26,31.0,36.0,-5.0,-0.23,0.09,30.7,33.4,-2.7,-0.12,-0.09,Matches
165,166,Yannick Gerhardt,de GER,MF,Wolfsburg,28,1994,29,1866.0,64.0,61.0,20.7,22,79.0,12,7,18.0,0,1.62,37.0,25.0,12.0,0.58,0.8,34.3,27.1,7.2,0.35,0.89,Matches
166,167,Niko Gießelmann,de GER,DF,Union Berlin,30,1991,26,1302.0,50.0,42.5,14.5,14,82.0,7,12,12.0,6,1.88,23.0,13.0,10.0,0.69,0.54,15.0,16.6,-1.6,-0.11,0.05,Matches
167,168,Rafał Gikiewicz,pl POL,GK,Augsburg,34,1987,23,2070.0,90.0,67.6,23.0,23,90.0,23,0,,0,1.17,28.0,41.0,-13.0,-0.57,0.16,24.3,38.9,-14.6,-0.64,0.21,Matches
168,169,Matthias Ginter,de GER,DF,Freiburg,28,1994,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.74,51.0,44.0,7.0,0.21,,48.0,48.8,-0.8,-0.02,,Matches
169,170,Nicolas Glaus,ch SUI,GK,Stuttgart,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
170,171,Serge Gnabry,de GER,FWMF,Bayern Munich,27,1995,34,1941.0,57.0,63.4,21.6,22,74.0,9,12,26.0,0,2.09,59.0,21.0,38.0,1.76,0.48,49.0,21.9,27.1,1.26,0.4,Matches
171,172,Benjamin Goller,de GER,FWMF,Werder Bremen,23,1999,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
172,173,Jacek Góralski,pl POL,MF,Bochum,29,1992,4,146.0,37.0,4.8,1.6,2,60.0,0,2,14.0,1,0.0,0.0,5.0,-5.0,-3.08,-2.25,1.0,5.1,-4.1,-2.51,-1.84,Matches
173,174,Leon Goretzka,de GER,MF,Bayern Munich,27,1995,27,1728.0,64.0,56.5,19.2,22,74.0,7,5,18.0,1,2.0,48.0,23.0,25.0,1.3,-0.66,40.2,24.8,15.4,0.8,-0.71,Matches
174,175,Felix Götze,de GER,DFMF,Augsburg,24,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
175,176,Mario Götze,de GER,MF,Eint Frankfurt,30,1992,32,2740.0,86.0,89.5,30.4,32,86.0,22,0,,0,1.53,55.0,43.0,12.0,0.39,2.08,47.8,36.7,11.0,0.36,1.04,Matches
176,177,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,32,2795.0,87.0,91.3,31.1,32,87.0,30,0,,0,1.03,39.0,56.0,-17.0,-0.55,0.81,31.9,54.2,-22.2,-0.72,-0.12,Matches
177,178,Jens Grahl,de GER,GK,Eint Frankfurt,33,1988,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
178,179,Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,24,576.0,24.0,18.8,6.4,3,59.0,0,21,19.0,8,2.21,17.0,10.0,7.0,1.09,-0.61,14.3,7.6,6.7,1.05,-0.08,Matches
179,180,Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,30,2150.0,72.0,70.3,23.9,27,77.0,2,3,24.0,1,1.7,37.0,26.0,11.0,0.46,0.86,38.5,30.6,7.9,0.33,1.19,Matches
180,181,Leo Greiml,at AUT,DF,Schalke 04,21,2001,7,358.0,51.0,11.7,4.0,3,90.0,3,4,22.0,12,0.86,2.0,13.0,-11.0,-2.77,-1.93,4.0,9.7,-5.7,-1.43,-1.04,Matches
181,182,Vincenzo Grifo,it ITA,MFFW,Freiburg,29,1993,33,2408.0,73.0,78.7,26.8,30,79.0,3,3,18.0,0,1.79,45.0,26.0,19.0,0.71,2.37,40.0,33.2,6.8,0.25,1.3,Matches
182,183,Lennart Grill,de GER,GK,Union Berlin,23,1999,5,450.0,90.0,14.7,5.0,5,90.0,5,0,,29,1.4,7.0,11.0,-4.0,-0.8,-1.39,6.6,7.5,-0.9,-0.19,-0.06,Matches
183,184,Christian Groß,de GER,MF,Werder Bremen,33,1989,26,1886.0,73.0,61.6,21.0,23,78.0,4,3,32.0,2,1.31,32.0,42.0,-10.0,-0.48,-0.25,26.6,29.7,-3.1,-0.15,0.52,Matches
184,185,Brajan Gruda,de GER,MF,Mainz 05,18,2004,2,4.0,2.0,0.1,0.0,0,,0,2,2.0,4,0.0,0.0,1.0,-1.0,-22.5,-22.5,0.4,0.7,-0.3,-7.83,-7.65,Matches
185,186,Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,31,1584.0,51.0,51.8,17.6,18,76.0,4,13,16.0,2,1.13,25.0,37.0,-12.0,-0.68,-0.62,20.7,32.7,-12.0,-0.68,-0.7,Matches
186,187,Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,13,961.0,74.0,31.4,10.7,12,79.0,7,1,11.0,1,1.08,15.0,17.0,-2.0,-0.19,0.63,11.7,20.0,-8.3,-0.77,-0.1,Matches
187,188,Raphaël Guerreiro,pt POR,DFMF,Dortmund,28,1993,27,2290.0,85.0,74.8,25.4,26,87.0,19,1,32.0,4,1.85,58.0,41.0,17.0,0.67,-1.9,53.1,33.3,19.8,0.78,-0.16,Matches
188,189,Josuha Guilavogui,fr FRA,DFMF,Wolfsburg,31,1990,23,1180.0,51.0,38.6,13.1,11,82.0,9,12,23.0,9,1.26,15.0,19.0,-4.0,-0.31,-0.93,18.2,22.4,-4.2,-0.32,-0.52,Matches
189,190,Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,22,1646.0,75.0,53.8,18.3,20,81.0,11,2,18.0,1,1.05,24.0,33.0,-9.0,-0.49,-0.3,25.2,24.3,1.0,0.05,-0.04,Matches
190,191,Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6,540.0,90.0,17.6,6.0,6,90.0,6,0,,0,1.33,10.0,10.0,0.0,0.0,-0.82,9.6,8.8,0.8,0.13,-0.75,Matches
191,192,Manuel Gulde,de GER,DF,Freiburg,31,1991,15,643.0,43.0,21.0,7.1,8,73.0,5,7,8.0,8,1.4,6.0,15.0,-9.0,-1.26,-1.86,7.5,12.0,-4.5,-0.63,-0.77,Matches
192,193,Robert Gumny,pl POL,DF,Augsburg,24,1998,29,2015.0,69.0,65.8,22.4,23,82.0,17,6,22.0,1,1.14,30.0,42.0,-12.0,-0.54,0.24,23.1,39.9,-16.8,-0.75,-0.13,Matches
193,194,Christian Günter,de GER,DFMF,Freiburg,29,1993,33,2748.0,83.0,89.8,30.5,31,87.0,28,2,23.0,0,1.76,46.0,40.0,6.0,0.2,-0.09,43.2,43.6,-0.4,-0.01,0.11,Matches
194,195,Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,30,2170.0,72.0,70.9,24.1,24,83.0,19,6,30.0,2,1.87,45.0,32.0,13.0,0.54,-0.47,45.2,27.7,17.4,0.72,-0.09,Matches
195,196,Janik Haberer,de GER,MF,Union Berlin,28,1994,32,2187.0,68.0,71.5,24.3,30,72.0,0,2,14.0,0,1.81,35.0,26.0,9.0,0.37,-0.04,25.4,27.3,-1.9,-0.08,0.21,Matches
196,197,Alexander Hack,de GER,DF,Mainz 05,28,1993,19,1132.0,60.0,37.0,12.6,14,77.0,10,5,11.0,11,1.63,17.0,19.0,-2.0,-0.16,-0.21,16.7,17.9,-1.2,-0.1,0.15,Matches
197,198,Eduardo Dos Santos Haesler,de GER,GK,Werder Bremen,23,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
198,199,André Hahn,de GER,FWMF,Augsburg,31,1990,7,391.0,56.0,12.8,4.3,4,82.0,3,3,21.0,0,1.71,6.0,6.0,0.0,0.0,0.71,4.7,8.2,-3.5,-0.8,-0.11,Matches
199,200,Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,31,1430.0,46.0,46.7,15.9,15,73.0,3,16,21.0,2,1.9,31.0,18.0,13.0,0.82,0.27,30.3,16.6,13.7,0.86,0.21,Matches
200,201,Sébastien Haller,ci CIV,FW,Dortmund,28,1994,19,1225.0,64.0,40.0,13.6,15,72.0,2,4,36.0,0,2.42,45.0,14.0,31.0,2.28,1.89,33.5,16.2,17.3,1.27,0.76,Matches
201,202,Marcel Halstenberg,de GER,DF,RB Leipzig,30,1991,31,1557.0,50.0,50.9,17.3,17,76.0,4,14,19.0,1,2.0,33.0,21.0,12.0,0.69,0.03,31.8,17.6,14.2,0.82,0.14,Matches
202,203,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,17,1497.0,88.0,48.9,16.6,17,88.0,16,0,,1,1.53,31.0,26.0,5.0,0.3,0.65,25.3,28.3,-3.0,-0.18,0.02,Matches
203,204,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,11,748.0,68.0,24.4,8.3,9,80.0,3,2,13.0,5,0.91,9.0,16.0,-7.0,-0.84,-0.65,11.3,12.1,-0.7,-0.09,-0.21,Matches
204,205,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,11,498.0,45.0,16.3,5.5,6,70.0,0,5,16.0,5,2.18,8.0,7.0,1.0,0.18,-0.24,5.8,5.8,0.0,0.01,0.17,Matches
205,206,Makoto Hasebe,jp JPN,DF,Eint Frankfurt,38,1984,18,1306.0,73.0,42.7,14.5,15,85.0,10,3,13.0,9,1.22,17.0,23.0,-6.0,-0.41,-1.03,17.1,20.3,-3.2,-0.22,-0.83,Matches
206,207,Thorgan Hazard,be BEL,FWDF,Dortmund,29,1993,14,464.0,33.0,15.2,5.2,2,77.0,1,12,26.0,1,1.79,6.0,8.0,-2.0,-0.39,-1.81,8.2,7.5,0.7,0.13,-0.81,Matches
207,208,Jonas Hector,de GER,DF,Köln,32,1990,32,2824.0,88.0,92.3,31.4,32,88.0,30,0,,0,1.28,48.0,50.0,-2.0,-0.06,1.08,46.0,39.2,6.9,0.22,0.82,Matches
208,209,Justin Heekeren,de GER,GK,Schalke 04,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
209,210,Dominique Heintz,de GER,DF,Bochum,28,1993,11,795.0,72.0,26.0,8.8,8,80.0,3,3,51.0,10,1.36,10.0,19.0,-9.0,-1.02,-0.1,10.8,19.7,-8.9,-1.01,-0.35,Matches
210,211,Benjamin Henrichs,de GER,DFMF,RB Leipzig,25,1997,30,2188.0,73.0,71.5,24.3,23,85.0,17,7,32.0,3,1.87,39.0,35.0,4.0,0.16,-1.8,41.3,29.3,12.1,0.5,-0.88,Matches
211,212,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,7,476.0,68.0,15.6,5.3,6,75.0,2,1,27.0,2,2.71,19.0,3.0,16.0,3.03,1.7,16.0,4.2,11.8,2.23,1.32,Matches
212,213,Patrick Herrmann,de GER,FWMF,Gladbach,31,1991,21,164.0,8.0,5.4,1.8,0,,0,21,8.0,11,1.33,6.0,8.0,-2.0,-1.1,-1.07,3.7,4.8,-1.1,-0.6,-0.59,Matches
213,214,Piero Hincapié,ec ECU,DFMF,Leverkusen,20,2002,30,2457.0,82.0,80.3,27.3,27,87.0,16,3,39.0,0,1.6,46.0,32.0,14.0,0.51,1.41,38.9,33.3,5.6,0.2,-0.24,Matches
214,215,Adam Hložek,cz CZE,FWMF,Leverkusen,20,2002,29,1286.0,44.0,42.0,14.3,16,66.0,0,13,18.0,3,1.31,21.0,17.0,4.0,0.28,0.08,19.3,18.2,1.1,0.08,-0.3,Matches
215,216,Nicolas Höfler,de GER,MF,Freiburg,32,1990,32,2816.0,88.0,92.0,31.3,32,88.0,26,0,,0,1.75,47.0,39.0,8.0,0.26,0.62,43.9,43.3,0.5,0.02,0.52,Matches
216,217,Jonas Hofmann,de GER,FWMF,Gladbach,30,1992,31,2680.0,86.0,87.6,29.8,30,89.0,16,1,22.0,0,1.39,43.0,47.0,-4.0,-0.13,-0.37,46.3,46.6,-0.3,-0.01,0.25,Matches
217,218,Philipp Hofmann,de GER,FW,Bochum,29,1993,34,2631.0,77.0,86.0,29.2,31,82.0,16,3,29.0,0,1.03,34.0,60.0,-26.0,-0.89,0.37,34.7,51.9,-17.2,-0.59,1.18,Matches
218,219,Lucas Höler,de GER,FWMF,Freiburg,28,1994,26,1503.0,58.0,49.1,16.7,16,83.0,4,10,17.0,0,1.62,22.0,23.0,-1.0,-0.06,-0.52,19.7,27.8,-8.1,-0.48,-0.9,Matches
219,220,Gerrit Holtmann,ph PHI,FWMF,Bochum,27,1995,23,945.0,41.0,30.9,10.5,8,71.0,2,15,25.0,6,0.91,9.0,25.0,-16.0,-1.52,-0.84,10.9,24.9,-14.1,-1.34,-0.85,Matches
220,221,Mattis Hoppe,de GER,DF,Stuttgart,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
221,222,Jannes Horn,de GER,DFFW,Bochum,25,1997,2,59.0,30.0,1.9,0.7,1,45.0,0,1,14.0,8,1.5,0.0,2.0,-2.0,-3.05,-2.15,0.2,1.4,-1.2,-1.84,-1.1,Matches
222,223,Timo Horn,de GER,GK,Köln,29,1993,0,,,,,0,,0,0,,32,,,,,,,,,,,,Matches
223,224,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33,2969.0,90.0,97.0,33.0,33,90.0,32,0,,0,1.52,56.0,47.0,9.0,0.27,1.26,48.9,42.3,6.6,0.2,-1.76,Matches
224,225,Timo Hübers,de GER,DF,Köln,26,1996,29,2559.0,88.0,83.6,28.4,28,90.0,28,1,39.0,0,1.31,44.0,45.0,-1.0,-0.04,0.68,40.2,35.3,5.0,0.18,0.12,Matches
225,226,Callum Hudson-Odoi,eng ENG,FWMF,Leverkusen,21,2000,14,605.0,43.0,19.8,6.7,7,68.0,0,7,18.0,8,1.5,12.0,13.0,-1.0,-0.15,-0.48,9.8,8.7,1.0,0.15,-0.12,Matches
226,227,Mats Hummels,de GER,DF,Dortmund,33,1988,30,2018.0,67.0,65.9,22.4,24,81.0,16,6,13.0,3,2.17,53.0,22.0,31.0,1.38,0.69,47.1,26.7,20.4,0.91,0.26,Matches
227,228,Denis Huseinbasic,ba BIH,MFFW,Köln,21,2001,24,791.0,33.0,25.8,8.8,7,67.0,2,17,19.0,5,1.25,17.0,16.0,1.0,0.11,0.35,14.2,10.1,4.1,0.46,0.42,Matches
228,229,Iago,br BRA,DFMF,Augsburg,25,1997,22,1600.0,73.0,52.3,17.8,19,80.0,11,3,28.0,0,1.09,26.0,30.0,-4.0,-0.23,0.82,19.8,28.9,-9.1,-0.51,0.41,Matches
229,230,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,1,14.0,14.0,0.5,0.2,0,,0,1,14.0,4,3.0,0.0,0.0,0.0,0.0,-1.6,0.9,0.0,0.9,5.71,4.62,Matches
230,231,Marcus Ingvartsen,dk DEN,FWMF,Mainz 05,26,1996,28,1314.0,47.0,42.9,14.6,16,67.0,1,12,20.0,2,1.32,25.0,18.0,7.0,0.48,0.89,19.2,19.8,-0.6,-0.04,0.26,Matches
231,232,Ko Itakura,jp JPN,DF,Gladbach,25,1997,24,1981.0,83.0,64.7,22.0,22,88.0,20,2,24.0,0,1.21,29.0,30.0,-1.0,-0.05,0.12,33.8,32.9,0.9,0.04,0.22,Matches
232,233,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,30,2561.0,85.0,83.7,28.5,29,88.0,27,1,16.0,1,0.97,34.0,43.0,-9.0,-0.32,0.22,38.7,36.5,2.3,0.08,0.06,Matches
233,234,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,1,46.0,46.0,1.5,0.5,0,,0,1,46.0,2,0.0,1.0,2.0,-1.0,-1.96,-0.91,0.7,0.8,-0.1,-0.28,0.24,Matches
234,235,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,34,1894.0,56.0,61.9,21.0,24,68.0,2,10,25.0,0,1.35,36.0,33.0,3.0,0.14,0.45,28.0,30.5,-2.5,-0.12,0.18,Matches
235,236,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,16,1196.0,75.0,39.1,13.3,13,86.0,10,3,27.0,11,1.5,19.0,14.0,5.0,0.38,-0.01,14.0,14.0,0.0,0.0,0.23,Matches
236,237,Kristijan Jakić,hr CRO,DFMF,Eint Frankfurt,25,1997,24,1460.0,61.0,47.7,16.2,17,79.0,12,7,18.0,4,1.58,37.0,21.0,16.0,0.99,1.55,28.0,17.7,10.2,0.63,0.72,Matches
237,238,Saidy Janko,gm GAM,DF,Bochum,26,1995,20,1134.0,57.0,37.1,12.6,12,79.0,7,8,23.0,6,1.05,19.0,30.0,-11.0,-0.87,0.11,15.3,24.2,-8.9,-0.71,0.07,Matches
238,239,Tony Jantschke,de GER,DFMF,Gladbach,32,1990,8,99.0,12.0,3.2,1.1,1,79.0,0,7,3.0,17,2.0,3.0,4.0,-1.0,-0.91,-0.85,1.3,2.6,-1.3,-1.14,-1.14,Matches
