,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
274,275,Juanmi,es ESP,FW,Betis,29,1993,10.3,14.0,10,4.0,7.0,3.0,7.0,31.0,22.6,24.0,10.0,0.0,10.0,4,18.0,4.0,0.0,Matches
275,276,Juanpe,es ESP,DF,Girona,31,1991,15.8,19.0,11,10.0,9.0,0.0,11.0,17.0,64.7,6.0,12.0,9.0,3.0,10,29.0,60.0,1.0,Matches
276,277,Lago Junior,ci CIV,FWMF,Mallorca,31,1990,0.6,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
277,278,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,31.4,30.0,21,10.0,12.0,8.0,14.0,39.0,35.9,25.0,24.0,1.0,23.0,6,36.0,1.0,0.0,Matches
278,279,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
279,280,Tino Kadewere,zw ZIM,FWMF,Mallorca,26,1996,6.0,6.0,3,3.0,3.0,0.0,4.0,9.0,44.4,5.0,6.0,2.0,4.0,2,8.0,1.0,0.0,Matches
280,281,Kaiky,br BRA,DF,Almería,18,2004,6.5,5.0,5,5.0,0.0,0.0,3.0,7.0,42.9,4.0,18.0,10.0,8.0,11,16.0,28.0,0.0,Matches
281,282,Lee Kang-in,kr KOR,MFFW,Mallorca,21,2001,31.4,42.0,24,10.0,22.0,10.0,18.0,61.0,29.5,43.0,25.0,2.0,23.0,11,53.0,7.0,0.0,Matches
282,283,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,1.0,0.0,0.0,Matches
283,284,Kenedy,br BRA,FWDF,Valladolid,26,1996,3.1,6.0,2,3.0,3.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,1,7.0,0.0,0.0,Matches
284,285,Franck Kessié,ci CIV,MF,Barcelona,25,1996,11.0,15.0,9,6.0,6.0,3.0,8.0,18.0,44.4,10.0,10.0,2.0,8.0,12,27.0,11.0,2.0,Matches
285,286,Kiké,es ESP,FW,Osasuna,32,1989,11.3,6.0,3,0.0,4.0,2.0,2.0,5.0,40.0,3.0,6.0,1.0,5.0,1,7.0,13.0,0.0,Matches
286,287,Justin Kluivert,nl NED,FWMF,Valencia,23,1999,16.1,17.0,14,7.0,4.0,6.0,6.0,12.0,50.0,6.0,4.0,0.0,4.0,7,24.0,4.0,0.0,Matches
287,288,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,55.0,38,23.0,25.0,7.0,28.0,72.0,38.9,44.0,35.0,13.0,22.0,20,75.0,19.0,0.0,Matches
288,289,Luca Koleosho,it ITA,FWDF,Espanyol,17,2004,0.7,2.0,2,0.0,0.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Matches
289,290,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,40.0,23,19.0,20.0,1.0,17.0,25.0,68.0,8.0,9.0,1.0,8.0,26,66.0,12.0,1.0,Matches
290,291,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,37.0,23,18.0,13.0,6.0,21.0,31.0,67.7,10.0,24.0,9.0,15.0,19,56.0,61.0,3.0,Matches
291,292,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,51.0,32,16.0,33.0,2.0,23.0,69.0,33.3,46.0,23.0,4.0,19.0,24,75.0,11.0,0.0,Matches
292,293,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,21,2001,27.1,44.0,26,18.0,16.0,10.0,16.0,38.0,42.1,22.0,29.0,1.0,28.0,9,53.0,4.0,0.0,Matches
293,294,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,37.0,20,17.0,18.0,2.0,19.0,37.0,51.4,18.0,26.0,6.0,20.0,13,50.0,37.0,0.0,Matches
294,295,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,28.0,19,11.0,14.0,3.0,12.0,32.0,37.5,20.0,22.0,1.0,21.0,9,37.0,6.0,0.0,Matches
295,296,Érik Lamela,ar ARG,FWMF,Sevilla,30,1992,20.5,46.0,27,14.0,16.0,16.0,12.0,34.0,35.3,22.0,26.0,2.0,24.0,7,53.0,3.0,0.0,Matches
296,297,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,9.0,3,2.0,4.0,3.0,3.0,7.0,42.9,4.0,6.0,3.0,3.0,0,9.0,15.0,0.0,Matches
297,298,Juanmi Latasa,es ESP,FW,Getafe,21,2001,5.0,5.0,4,2.0,0.0,3.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,1,6.0,8.0,0.0,Matches
298,299,Toni Lato,es ESP,DFMF,Valencia,24,1997,10.2,23.0,11,9.0,12.0,2.0,9.0,21.0,42.9,12.0,10.0,1.0,9.0,6,29.0,14.0,0.0,Matches
299,300,Lázaro,br BRA,FWMF,Almería,20,2002,8.0,4.0,3,3.0,0.0,1.0,3.0,15.0,20.0,12.0,16.0,1.0,15.0,2,6.0,1.0,0.0,Matches
300,301,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,31.1,36.0,23,25.0,9.0,2.0,14.0,27.0,51.9,13.0,22.0,14.0,8.0,33,69.0,93.0,0.0,Matches
301,302,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,2.0,Matches
302,303,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,3.0,2,3.0,0.0,0.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,2,5.0,23.0,3.0,Matches
303,304,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,28.5,28.0,17,19.0,8.0,1.0,17.0,25.0,68.0,8.0,24.0,16.0,8.0,15,43.0,123.0,0.0,Matches
304,305,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,14.7,24.0,17,20.0,4.0,0.0,12.0,19.0,63.2,7.0,16.0,2.0,14.0,13,37.0,31.0,1.0,Matches
305,306,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,13.9,30.0,18,10.0,13.0,7.0,10.0,28.0,35.7,18.0,12.0,3.0,9.0,7,37.0,12.0,0.0,Matches
306,307,Sergio León,es ESP,FW,Valladolid,33,1989,14.8,6.0,4,0.0,4.0,2.0,3.0,6.0,50.0,3.0,6.0,0.0,6.0,0,6.0,4.0,0.0,Matches
307,308,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,31.6,17.0,11,2.0,5.0,10.0,7.0,14.0,50.0,7.0,20.0,0.0,20.0,2,19.0,14.0,0.0,Matches
308,309,Samuel Lino,br BRA,FWMF,Valencia,22,1999,32.1,66.0,43,17.0,37.0,12.0,26.0,72.0,36.1,46.0,34.0,0.0,34.0,18,84.0,16.0,0.0,Matches
309,310,Pol Lirola,es ESP,DF,Elche,24,1997,7.0,13.0,6,9.0,3.0,1.0,8.0,13.0,61.5,5.0,3.0,2.0,1.0,7,20.0,16.0,0.0,Matches
310,311,Javier Llabrés,es ESP,FW,Mallorca,19,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
311,312,Marcos Llorente,es ESP,MFDF,Atlético Madrid,27,1995,18.9,32.0,15,16.0,10.0,6.0,17.0,30.0,56.7,13.0,26.0,2.0,24.0,17,49.0,19.0,0.0,Matches
312,313,Giovani Lo Celso,ar ARG,MFFW,Villarreal,26,1996,12.5,32.0,28,7.0,15.0,10.0,12.0,21.0,57.1,9.0,14.0,2.0,12.0,6,38.0,5.0,0.0,Matches
313,314,David López,es ESP,DF,Girona,32,1989,18.4,31.0,18,17.0,13.0,1.0,19.0,27.0,70.4,8.0,29.0,19.0,10.0,14,45.0,64.0,1.0,Matches
314,315,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Matches
315,316,Diego López,es ESP,FWMF,Valencia,20,2002,5.0,2.0,2,1.0,1.0,0.0,2.0,15.0,13.3,13.0,9.0,0.0,9.0,3,5.0,5.0,0.0,Matches
316,317,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,32.0,20,10.0,17.0,5.0,13.0,37.0,35.1,24.0,12.0,1.0,11.0,15,47.0,6.0,1.0,Matches
317,318,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,6.0,4,1.0,4.0,1.0,1.0,7.0,14.3,6.0,12.0,1.0,11.0,3,9.0,17.0,0.0,Matches
318,319,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Matches
319,320,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,80.0,46,61.0,16.0,3.0,43.0,74.0,58.1,31.0,28.0,9.0,19.0,23,103.0,48.0,0.0,Matches
320,321,José Luis Morales,es ESP,FWMF,Villarreal,35,1987,13.5,7.0,6,1.0,2.0,4.0,5.0,17.0,29.4,12.0,12.0,1.0,11.0,2,9.0,2.0,0.0,Matches
321,322,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
322,323,Awer Mabil,au AUS,MFFW,Cádiz,26,1995,1.8,2.0,0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,0,2.0,1.0,0.0,Matches
323,324,Darwin Machís,ve VEN,FW,Valladolid,29,1993,6.7,3.0,2,0.0,2.0,1.0,1.0,8.0,12.5,7.0,5.0,0.0,5.0,3,6.0,4.0,0.0,Matches
324,325,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,75.0,46,54.0,16.0,5.0,45.0,78.0,57.7,33.0,38.0,11.0,27.0,26,101.0,76.0,0.0,Matches
325,326,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,19.0,11,11.0,5.0,3.0,10.0,12.0,83.3,2.0,14.0,5.0,9.0,13,32.0,30.0,1.0,Matches
326,327,Jon Magunacelaya,es ESP,MFFW,Real Sociedad,22,2000,0.7,1.0,0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,41.0,30,17.0,18.0,6.0,19.0,32.0,59.4,13.0,36.0,14.0,22.0,34,75.0,27.0,0.0,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,53.0,29,34.0,14.0,5.0,28.0,42.0,66.7,14.0,28.0,7.0,21.0,24,77.0,73.0,0.0,Matches
329,330,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,2.0,2,1.0,1.0,0.0,1.0,4.0,25.0,3.0,1.0,1.0,0.0,2,4.0,3.0,0.0,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,11.0,4.0,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,66.0,43,46.0,19.0,1.0,38.0,49.0,77.6,11.0,27.0,12.0,15.0,30,96.0,59.0,0.0,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,18.0,10,14.0,3.0,1.0,6.0,12.0,50.0,6.0,19.0,14.0,5.0,21,39.0,58.0,0.0,Matches
333,334,Marcão,br BRA,DF,Sevilla,26,1996,4.2,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,0.0,6,8.0,14.0,0.0,Matches
334,335,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,7.0,0.0,Matches
335,336,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,67.0,33,34.0,22.0,11.0,40.0,76.0,52.6,36.0,42.0,6.0,36.0,29,96.0,59.0,0.0,Matches
336,337,Alberto Marí,es ESP,FWMF,Valencia,21,2001,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
337,338,José Mari,es ESP,MF,Cádiz,34,1987,4.4,16.0,7,12.0,3.0,1.0,10.0,16.0,62.5,6.0,3.0,1.0,2.0,5,21.0,9.0,0.0,Matches
338,339,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,43.0,25,28.0,14.0,1.0,24.0,35.0,68.6,11.0,37.0,17.0,20.0,24,67.0,138.0,1.0,Matches
339,340,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Matches
340,341,Pablo Marín,es ESP,MFFW,Real Sociedad,19,2003,4.0,10.0,5,5.0,4.0,1.0,2.0,7.0,28.6,5.0,1.0,0.0,1.0,4,14.0,2.0,0.0,Matches
341,342,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
342,343,Roger Martí,es ESP,FW,Elche,31,1991,7.3,5.0,2,3.0,2.0,0.0,1.0,5.0,20.0,4.0,4.0,0.0,4.0,1,6.0,7.0,0.0,Matches
343,344,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,6.0,4,2.0,3.0,1.0,1.0,8.0,12.5,7.0,7.0,0.0,7.0,2,8.0,7.0,0.0,Matches
344,345,Ander Martin,es ESP,MFFW,Real Sociedad,21,2000,0.5,2.0,2,1.0,1.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Matches
345,346,Andrés Martín,es ESP,FWMF,Rayo Vallecano,23,1999,2.3,4.0,2,2.0,1.0,1.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,1,5.0,2.0,0.0,Matches
346,347,Carlos Martín,es ESP,FWMF,Atlético Madrid,20,2002,0.3,2.0,2,0.0,2.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0,Matches
347,348,Iván Martín,es ESP,MF,Girona,23,1999,17.6,9.0,7,4.0,4.0,1.0,8.0,23.0,34.8,15.0,12.0,0.0,12.0,9,18.0,12.0,0.0,Matches
348,349,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,69.0,45,41.0,19.0,9.0,38.0,85.0,44.7,47.0,44.0,10.0,34.0,25,94.0,54.0,2.0,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,18.0,8,11.0,7.0,0.0,6.0,9.0,66.7,3.0,17.0,11.0,6.0,18,36.0,55.0,0.0,Matches
350,351,Roger Martínez,es ESP,DF,Espanyol,18,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
351,352,Omar Mascarell,gq EQG,MFDF,Elche,29,1993,27.2,53.0,26,32.0,19.0,2.0,31.0,64.0,48.4,33.0,51.0,19.0,32.0,45,98.0,54.0,1.0,Matches
352,353,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,1.0,3.0,2.0,Matches
353,354,Jaime Mata,es ESP,FWMF,Getafe,33,1988,4.9,13.0,10,4.0,5.0,4.0,7.0,22.0,31.8,15.0,7.0,2.0,5.0,3,16.0,6.0,0.0,Matches
354,355,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,9.0,4,7.0,2.0,0.0,5.0,31.0,16.1,26.0,18.0,0.0,18.0,3,12.0,10.0,0.0,Matches
355,356,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,10.0,7,7.0,3.0,0.0,6.0,8.0,75.0,2.0,10.0,8.0,2.0,7,17.0,50.0,1.0,Matches
356,357,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,Matches
357,358,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,32.0,16,9.0,18.0,5.0,11.0,39.0,28.2,28.0,23.0,2.0,21.0,7,39.0,19.0,1.0,Matches
358,359,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
359,360,Memphis,nl NED,FW,Barcelona,28,1994,1.3,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
360,361,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,19.0,11,16.0,3.0,0.0,11.0,27.0,40.7,16.0,12.0,2.0,10.0,7,26.0,23.0,1.0,Matches
361,362,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,58.0,34,18.0,30.0,10.0,24.0,64.0,37.5,40.0,27.0,3.0,24.0,12,70.0,14.0,1.0,Matches
362,363,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
363,364,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,21.0,12,14.0,6.0,1.0,12.0,20.0,60.0,8.0,7.0,2.0,5.0,14,35.0,16.0,0.0,Matches
364,365,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,11.0,7,9.0,2.0,0.0,5.0,8.0,62.5,3.0,9.0,6.0,3.0,6,17.0,32.0,0.0,Matches
365,366,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,77.0,49,28.0,33.0,16.0,31.0,62.0,50.0,31.0,38.0,8.0,30.0,20,97.0,51.0,1.0,Matches
366,367,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,27.0,15,16.0,10.0,1.0,12.0,38.0,31.6,26.0,16.0,4.0,12.0,13,40.0,18.0,0.0,Matches
367,368,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,46.0,32,25.0,18.0,3.0,26.0,33.0,78.8,7.0,67.0,39.0,28.0,42,88.0,104.0,2.0,Matches
368,369,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,48.0,30,21.0,18.0,9.0,19.0,44.0,43.2,25.0,13.0,1.0,12.0,32,80.0,25.0,1.0,Matches
369,370,Pere Milla,es ESP,FWMF,Elche,29,1992,20.5,31.0,20,18.0,8.0,5.0,14.0,41.0,34.1,27.0,18.0,3.0,15.0,9,40.0,19.0,1.0,Matches
370,371,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
371,372,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,37.0,21,27.0,9.0,1.0,25.0,32.0,78.1,7.0,10.0,4.0,6.0,12,49.0,25.0,0.0,Matches
372,373,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,8.0,2,2.0,4.0,2.0,2.0,5.0,40.0,3.0,5.0,1.0,4.0,4,12.0,11.0,0.0,Matches
373,374,Juan Miranda,es ESP,DF,Betis,22,2000,16.4,23.0,16,16.0,6.0,1.0,14.0,29.0,48.3,15.0,20.0,7.0,13.0,20,43.0,63.0,0.0,Matches
374,375,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,14.0,6,12.0,2.0,0.0,7.0,11.0,63.6,4.0,12.0,10.0,2.0,17,31.0,90.0,2.0,Matches
375,376,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,19.0,9,6.0,6.0,7.0,10.0,25.0,40.0,15.0,15.0,5.0,10.0,10,29.0,7.0,0.0,Matches
376,377,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,13.0,9,9.0,3.0,1.0,5.0,9.0,55.6,4.0,8.0,3.0,5.0,4,17.0,14.0,1.0,Matches
377,378,Johan Mojica,co COL,DFMF,Elche,29,1992,3.0,6.0,3,5.0,1.0,0.0,2.0,3.0,66.7,1.0,3.0,2.0,1.0,4,10.0,5.0,0.0,Matches
378,379,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,69.0,43,38.0,18.0,13.0,39.0,91.0,42.9,52.0,38.0,7.0,31.0,18,87.0,63.0,1.0,Matches
379,380,Jon Moncayola,es ESP,MFDF,Osasuna,24,1998,27.2,55.0,39,24.0,22.0,9.0,30.0,76.0,39.5,46.0,37.0,5.0,32.0,17,72.0,32.0,2.0,Matches
380,381,Monchu,es ESP,MF,Valladolid,22,1999,22.6,50.0,29,20.0,21.0,9.0,19.0,46.0,41.3,27.0,28.0,11.0,17.0,18,68.0,22.0,1.0,Matches
381,382,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,17.0,9,10.0,7.0,0.0,10.0,18.0,55.6,8.0,19.0,12.0,7.0,14,31.0,101.0,0.0,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,26.0,15,12.0,14.0,0.0,15.0,29.0,51.7,14.0,25.0,7.0,18.0,19,45.0,38.0,0.0,Matches
383,384,Martín Montoya,es ESP,DF,Betis,31,1991,5.0,13.0,8,9.0,4.0,0.0,10.0,12.0,83.3,2.0,6.0,1.0,5.0,9,22.0,14.0,1.0,Matches
384,385,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,16.0,11,4.0,8.0,4.0,3.0,8.0,37.5,5.0,11.0,3.0,8.0,0,16.0,23.0,0.0,Matches
385,386,Jon Morcillo,es ESP,FWMF,Athletic Club,23,1998,0.8,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Matches
386,387,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,23.0,12,10.0,10.0,3.0,11.0,24.0,45.8,13.0,12.0,1.0,11.0,23,46.0,26.0,0.0,Matches
387,388,Álex Moreno,es ESP,DF,Betis,29,1993,15.0,29.0,22,19.0,10.0,0.0,18.0,36.0,50.0,18.0,17.0,4.0,13.0,17,46.0,39.0,0.0,Matches
388,389,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,4.0,4,2.0,2.0,0.0,3.0,8.0,37.5,5.0,7.0,4.0,3.0,5,9.0,21.0,0.0,Matches
389,390,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,11.0,6,0.0,6.0,5.0,3.0,6.0,50.0,3.0,6.0,2.0,4.0,5,16.0,10.0,0.0,Matches
390,391,Tete Morente,es ESP,MFDF,Elche,25,1996,23.0,33.0,21,18.0,13.0,2.0,15.0,36.0,41.7,21.0,23.0,3.0,20.0,25,58.0,28.0,0.0,Matches
391,392,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,35.0,16,14.0,17.0,4.0,14.0,24.0,58.3,10.0,11.0,1.0,10.0,4,39.0,12.0,0.0,Matches
392,393,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,3.0,2,2.0,1.0,0.0,3.0,3.0,100.0,0.0,3.0,2.0,1.0,1,4.0,2.0,0.0,Matches
393,394,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,22.0,9,12.0,8.0,2.0,13.0,24.0,54.2,11.0,10.0,5.0,5.0,5,27.0,9.0,0.0,Matches
394,395,Loren Morón,es ESP,FW,Betis,28,1993,0.2,2.0,2,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Matches
395,396,Cristhian Mosquera,co COL,DF,Valencia,18,2004,1.6,4.0,2,3.0,1.0,0.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,1,5.0,5.0,0.0,Matches
396,397,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,11.0,9,5.0,6.0,0.0,3.0,7.0,42.9,4.0,13.0,5.0,8.0,9,20.0,36.0,2.0,Matches
397,398,Iker Muniain,es ESP,MFFW,Athletic Club,29,1992,18.8,21.0,16,7.0,11.0,3.0,6.0,17.0,35.3,11.0,10.0,1.0,9.0,4,25.0,2.0,0.0,Matches
398,399,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,38.0,23,17.0,17.0,4.0,22.0,47.0,46.8,25.0,26.0,5.0,21.0,9,47.0,38.0,0.0,Matches
399,400,Álvaro Muñoz,uy URU,FW,Real Madrid,18,2004,0.9,2.0,1,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Matches
400,401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,1.0,0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,3,4.0,8.0,0.0,Matches
401,402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
402,403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,12.0,7,4.0,7.0,1.0,3.0,13.0,23.1,10.0,19.0,7.0,12.0,12,24.0,73.0,0.0,Matches
403,404,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,48.0,35,17.0,23.0,8.0,20.0,30.0,66.7,10.0,20.0,1.0,19.0,11,59.0,16.0,2.0,Matches
404,405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
405,406,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,24.0,16,17.0,5.0,2.0,12.0,29.0,41.4,17.0,11.0,6.0,5.0,18,42.0,37.0,0.0,Matches
406,407,Juanjo Narváez,co COL,MFFW,Valladolid,27,1995,1.6,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,1.0,0.0,0.0,Matches
407,408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,10.0,8,7.0,1.0,2.0,3.0,6.0,50.0,3.0,11.0,4.0,7.0,18,28.0,43.0,1.0,Matches
408,409,Roberto Navarro,es ESP,MFFW,Real Sociedad,20,2002,3.9,5.0,4,4.0,0.0,1.0,1.0,2.0,50.0,1.0,7.0,0.0,7.0,2,7.0,2.0,0.0,Matches
409,410,Jesús Navas,es ESP,DFFW,Sevilla,36,1985,22.0,19.0,12,8.0,3.0,8.0,11.0,22.0,50.0,11.0,18.0,7.0,11.0,22,41.0,52.0,1.0,Matches
410,411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,5.0,4,1.0,2.0,2.0,2.0,2.0,100.0,0.0,4.0,1.0,3.0,0,5.0,8.0,0.0,Matches
