,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
178,179,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,16.6,35,23,24,7,4,22,39,56.4,17,16,8,8,33,68,77,2,Matches
179,180,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,8.3,16,7,7,7,2,4,16,25.0,12,13,2,11,8,24,6,0,Matches
180,181,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,5.5,12,8,1,10,1,3,9,33.3,6,7,1,6,3,15,9,0,Matches
181,182,Makoto Hasebe,jp JPN,DF,Eint Frankfurt,38,1984,14.5,18,12,16,2,0,7,22,31.8,15,22,9,13,17,35,45,0,Matches
182,183,Thorgan Hazard,be BEL,FWDF,Dortmund,29,1993,5.2,17,6,5,11,1,12,17,70.6,5,6,0,6,5,22,5,0,Matches
183,184,Jonas Hector,de GER,DF,Köln,32,1990,31.4,112,66,59,43,10,66,113,58.4,47,61,9,52,39,151,74,1,Matches
184,185,Dominique Heintz,de GER,DF,Bochum,28,1993,8.8,13,9,5,7,1,6,17,35.3,11,11,7,4,12,25,34,0,Matches
185,186,Benjamin Henrichs,de GER,DFMF,RB Leipzig,25,1997,24.3,73,46,41,29,3,43,66,65.2,23,48,4,44,35,108,46,0,Matches
186,187,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,5.3,6,4,3,3,0,5,6,83.3,1,2,1,1,5,11,7,0,Matches
187,188,Patrick Herrmann,de GER,FWMF,Gladbach,31,1991,1.8,6,2,4,1,1,2,4,50.0,2,2,0,2,2,8,1,0,Matches
188,189,Piero Hincapié,ec ECU,DFMF,Leverkusen,20,2002,27.3,51,34,28,20,3,25,38,65.8,13,41,20,21,31,82,83,1,Matches
189,190,Adam Hložek,cz CZE,FWMF,Leverkusen,20,2002,14.3,9,4,4,3,2,3,9,33.3,6,9,2,7,6,15,9,0,Matches
190,191,Nicolas Höfler,de GER,MF,Freiburg,32,1990,31.3,66,35,28,35,3,27,61,44.3,34,40,13,27,58,124,49,0,Matches
191,192,Jonas Hofmann,de GER,FWMF,Gladbach,30,1992,29.8,31,16,17,8,6,15,52,28.8,37,36,2,34,16,47,21,0,Matches
192,193,Philipp Hofmann,de GER,FW,Bochum,29,1993,29.2,18,11,0,13,5,5,12,41.7,7,20,8,12,6,24,48,0,Matches
193,194,Lucas Höler,de GER,FWMF,Freiburg,28,1994,16.7,19,14,5,7,7,6,22,27.3,16,22,5,17,10,29,17,0,Matches
194,195,Gerrit Holtmann,ph PHI,FWMF,Bochum,27,1995,10.5,14,7,6,7,1,12,21,57.1,9,15,1,14,2,16,4,0,Matches
195,196,Jannes Horn,de GER,DFFW,Bochum,25,1997,0.7,2,1,1,1,0,1,1,100.0,0,1,0,1,3,5,2,0,Matches
196,197,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,Matches
197,198,Timo Hübers,de GER,DF,Köln,26,1996,28.4,43,28,35,8,0,24,52,46.2,28,27,13,14,58,101,153,0,Matches
198,199,Callum Hudson-Odoi,eng ENG,FWMF,Leverkusen,21,2000,6.7,5,3,4,0,1,1,1,100.0,0,0,0,0,2,7,4,0,Matches
199,200,Mats Hummels,de GER,DF,Dortmund,33,1988,22.4,62,34,38,22,2,32,55,58.2,23,30,16,14,33,95,100,1,Matches
200,201,Denis Huseinbasic,ba BIH,MFFW,Köln,21,2001,8.8,23,9,8,11,4,10,25,40.0,15,16,2,14,4,27,5,0,Matches
201,202,Iago,br BRA,DFMF,Augsburg,25,1997,17.8,34,16,20,10,4,11,29,37.9,18,18,5,13,17,51,53,0,Matches
202,203,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
203,204,Marcus Ingvartsen,dk DEN,FWMF,Mainz 05,26,1996,14.6,4,1,0,2,2,1,10,10.0,9,9,1,8,4,8,10,0,Matches
204,205,Ko Itakura,jp JPN,DF,Gladbach,25,1997,22.0,29,17,18,7,4,16,30,53.3,14,41,25,16,27,56,95,0,Matches
205,206,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,40,29,24,14,2,18,35,51.4,17,38,17,21,40,80,94,0,Matches
206,207,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
207,208,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,21.0,38,17,9,21,8,16,36,44.4,20,29,5,24,17,55,21,0,Matches
208,209,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,13.3,24,18,11,11,2,17,35,48.6,18,11,5,6,19,43,44,1,Matches
209,210,Kristijan Jakić,hr CRO,DFMF,Eint Frankfurt,25,1997,16.2,33,21,19,12,2,22,41,53.7,19,32,10,22,14,47,49,1,Matches
210,211,Saidy Janko,gm GAM,DF,Bochum,26,1995,12.6,23,15,13,8,2,12,20,60.0,8,24,10,14,11,34,33,1,Matches
211,212,Tony Jantschke,de GER,DFMF,Gladbach,32,1990,1.1,2,1,1,1,0,1,1,100.0,0,5,3,2,0,2,5,0,Matches
212,213,Fredrik Jensen,fi FIN,FWMF,Augsburg,24,1997,10.3,15,10,8,3,4,5,10,50.0,5,12,5,7,4,19,12,0,Matches
213,214,Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,14,11,8,5,1,5,8,62.5,3,16,10,6,8,22,53,1,Matches
214,215,Stevan Jovetić,me MNE,FWMF,Hertha BSC,32,1989,9.9,3,2,2,1,0,1,11,9.1,10,2,1,1,2,5,10,0,Matches
215,216,Anthony Jung,de GER,DFFW,Werder Bremen,30,1991,29.1,46,27,19,20,7,31,58,53.4,27,30,6,24,22,68,63,0,Matches
216,217,Josip Juranović,hr CRO,DF,Union Berlin,26,1995,10.4,9,7,5,2,2,7,18,38.9,11,9,3,6,6,15,22,1,Matches
217,218,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,51,34,27,21,3,17,30,56.7,13,35,23,12,45,96,83,0,Matches
218,219,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,30,1992,18.5,26,20,10,9,7,15,23,65.2,8,12,2,10,14,40,37,1,Matches
219,220,Florian Kainz,at AUT,MFFW,Köln,29,1992,26.0,21,10,7,12,2,8,26,30.8,18,27,6,21,32,53,30,1,Matches
220,221,Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,2.6,3,2,0,1,2,1,3,33.3,2,1,0,1,0,3,0,0,Matches
221,222,Daichi Kamada,jp JPN,MF,Eint Frankfurt,25,1996,25.2,51,31,10,37,4,31,57,54.4,26,31,2,29,16,67,17,1,Matches
222,223,Jakub Kamiński,pl POL,FWDF,Wolfsburg,20,2002,22.9,36,25,15,13,8,20,40,50.0,20,37,2,35,8,44,15,0,Matches
223,224,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,7.0,6,4,4,0,2,2,4,50.0,2,8,7,1,9,15,28,0,Matches
224,225,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,15.2,21,11,6,14,1,6,27,22.2,21,26,9,17,22,43,11,0,Matches
225,226,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,15.7,5,4,2,1,2,2,4,50.0,2,14,3,11,2,7,13,0,Matches
226,227,Kenan Karaman,tr TUR,FW,Schalke 04,28,1994,10.8,11,8,3,5,3,3,12,25.0,9,9,1,8,3,14,9,0,Matches
227,228,Atakan Karazor,de GER,MF,Stuttgart,25,1996,21.8,49,30,18,25,6,24,47,51.1,23,39,11,28,31,80,44,0,Matches
228,229,Thomas Kastanaras,gr GRE,FWDF,Stuttgart,19,2003,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
229,230,Silas Katompa,cd COD,FWMF,Stuttgart,23,1998,22.1,25,17,5,14,6,6,20,30.0,14,17,2,15,8,33,1,0,Matches
230,231,Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,11,7,4,6,1,3,5,60.0,2,6,3,3,13,24,8,0,Matches
231,232,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,30.1,44,27,29,14,1,16,22,72.7,6,42,32,10,51,95,143,0,Matches
232,233,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,24.9,46,34,27,16,3,24,42,57.1,18,38,9,29,46,92,74,0,Matches
233,234,Rani Khedira,de GER,MF,Union Berlin,28,1994,32.0,60,33,21,32,7,25,50,50.0,25,33,10,23,40,100,33,0,Matches
234,235,Luca Kilian,de GER,DF,Köln,22,1999,12.5,22,16,14,7,1,12,21,57.1,9,16,8,8,11,33,48,0,Matches
235,236,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,31.2,78,49,24,46,8,38,72,52.8,34,36,7,29,41,119,39,2,Matches
236,237,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,3,0,Matches
237,238,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,10.1,16,8,7,9,0,8,15,53.3,7,6,3,3,13,29,31,0,Matches
238,239,Ansgar Knauff,de GER,DF,Eint Frankfurt,20,2002,14.3,36,25,22,11,3,15,34,44.1,19,19,1,18,15,51,26,0,Matches
239,240,Robin Knoche,de GER,DF,Union Berlin,30,1992,31.9,45,29,29,12,4,24,47,51.1,23,35,18,17,38,83,140,0,Matches
240,241,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,2,Matches
241,242,Dominik Kohr,de GER,MF,Mainz 05,28,1994,25.5,59,33,23,31,5,29,61,47.5,32,46,9,37,34,93,26,1,Matches
242,243,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,23,1998,29.2,14,10,3,3,8,1,9,11.1,8,19,2,17,3,17,13,0,Matches
243,244,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
244,245,Manu Koné,fr FRA,MF,Gladbach,21,2001,29.0,74,39,37,33,4,24,47,51.1,23,44,12,32,32,106,21,0,Matches
245,246,Odilon Kossonou,ci CIV,DF,Leverkusen,21,2001,16.9,21,14,12,7,2,8,16,50.0,8,26,11,15,24,45,58,1,Matches
246,247,Filip Kostić,rs SRB,DFMF,Eint Frankfurt,29,1992,0.8,2,0,1,1,0,0,0,,0,0,0,0,1,3,0,0,Matches
247,248,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,Matches
248,249,Soichiro Kozuki,jp JPN,FWMF,Schalke 04,21,2000,4.2,6,4,3,3,0,4,6,66.7,2,5,0,5,3,9,3,0,Matches
249,250,Alex Král,cz CZE,MF,Schalke 04,24,1998,26.2,34,24,10,22,2,17,37,45.9,20,31,6,25,17,51,53,0,Matches
250,251,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,31,1991,26.5,5,2,2,1,2,1,11,9.1,10,14,2,12,6,11,13,0,Matches
251,252,Christoph Kramer,de GER,MF,Gladbach,31,1991,24.7,44,33,24,15,5,22,55,40.0,33,34,2,32,17,61,40,0,Matches
252,253,Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,112,68,39,62,11,51,100,51.0,49,39,6,33,36,148,35,0,Matches
253,254,Max Kruse,de GER,MFFW,Wolfsburg,34,1988,3.0,1,1,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0,Matches
254,255,Lukas Kübler,de GER,DF,Freiburg,29,1992,18.2,37,25,24,9,4,18,30,60.0,12,25,11,14,29,66,50,0,Matches
255,256,Pierre Kunde,cm CMR,MFFW,Bochum,27,1995,4.2,12,6,3,8,1,6,14,42.9,8,7,1,6,7,19,9,0,Matches
256,257,Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
257,258,Daniel Kyereh,gh GHA,MFFW,Freiburg,26,1996,6.2,6,4,2,4,0,3,6,50.0,3,4,0,4,2,8,6,0,Matches
258,259,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,22,13,15,7,0,8,16,50.0,8,22,11,11,26,48,85,0,Matches
259,260,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,9.7,14,7,6,8,0,5,17,29.4,12,22,4,18,9,23,3,0,Matches
260,261,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,16.3,60,31,23,30,7,30,54,55.6,24,31,4,27,18,78,8,0,Matches
261,262,Stefan Lainer,at AUT,DF,Gladbach,29,1992,9.1,16,8,10,5,1,10,23,43.5,13,8,1,7,14,30,34,1,Matches
262,263,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,7.0,10,8,7,3,0,6,9,66.7,3,5,3,2,13,23,41,0,Matches
263,264,Jordan Larsson,se SWE,FWMF,Schalke 04,25,1997,5.1,8,5,1,7,0,2,9,22.2,7,9,0,9,4,12,3,0,Matches
264,265,Danny Latza,de GER,MF,Schalke 04,32,1989,9.5,17,13,8,8,1,5,17,29.4,12,16,1,15,5,22,15,0,Matches
265,266,Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,35,20,21,14,0,21,34,61.8,13,23,14,9,26,61,99,1,Matches
266,267,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,7.4,9,7,6,3,0,4,5,80.0,1,7,4,3,18,27,26,1,Matches
267,268,Tim Lemperle,de GER,FWMF,Köln,20,2002,1.5,6,4,3,1,2,3,5,60.0,2,5,0,5,1,7,4,0,Matches
268,269,Christopher Lenz,de GER,DF,Eint Frankfurt,27,1994,14.3,29,21,17,7,5,16,37,43.2,21,16,3,13,21,50,34,0,Matches
269,270,Jamie Leweling,de GER,FWMF,Union Berlin,21,2001,2.9,5,3,2,2,1,3,5,60.0,2,3,0,3,1,6,0,0,Matches
270,271,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,27.8,29,18,19,10,0,13,27,48.1,14,29,15,14,35,64,97,0,Matches
271,272,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,32,23,15,16,1,15,24,62.5,9,31,20,11,23,55,85,0,Matches
272,273,Dimitris Limnios,gr GRE,FW,Köln,24,1998,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
273,274,Jesper Lindstrøm,dk DEN,MFFW,Eint Frankfurt,22,2000,18.7,26,11,15,7,4,7,22,31.8,15,25,3,22,9,35,9,0,Matches
274,275,Dejan Ljubicic,at AUT,MFFW,Köln,24,1997,19.0,25,14,7,14,4,13,40,32.5,27,20,1,19,8,33,8,1,Matches
275,276,Anthony Losilla,fr FRA,MF,Bochum,36,1986,30.2,76,49,32,34,10,38,77,49.4,39,39,12,27,37,113,67,0,Matches
276,277,Dodi Lukebakio,be BEL,FWMF,Hertha BSC,24,1997,26.6,18,11,7,8,3,6,27,22.2,21,23,5,18,13,31,17,0,Matches
277,278,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
278,279,Arne Maier,de GER,MF,Augsburg,23,1999,21.8,31,22,17,11,3,10,18,55.6,8,21,0,21,15,46,22,0,Matches
279,280,Linton Maina,de GER,FWMF,Köln,23,1999,24.9,18,12,5,11,2,7,30,23.3,23,19,0,19,5,23,9,0,Matches
280,281,Donyell Malen,nl NED,FW,Dortmund,23,1999,19.0,13,5,3,4,6,5,12,41.7,7,14,1,13,4,17,11,0,Matches
281,282,Sadio Mané,sn SEN,FWMF,Bayern Munich,30,1992,15.8,11,5,3,3,5,1,9,11.1,8,15,2,13,0,11,4,0,Matches
282,283,Myziane Maolida,km COM,FWMF,Hertha BSC,23,1999,1.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
283,284,Omar Marmoush,eg EGY,FW,Wolfsburg,23,1999,16.4,16,10,8,2,6,4,16,25.0,12,21,1,20,7,23,4,0,Matches
284,285,Eric Martel,de GER,MF,Köln,20,2002,22.4,66,41,29,30,7,30,60,50.0,30,29,9,20,33,99,49,0,Matches
285,286,Aarón Martín,es ESP,DF,Mainz 05,25,1997,20.5,42,27,25,11,6,21,40,52.5,19,22,1,21,15,57,31,0,Matches
286,287,Erhan Mašović,rs SRB,DFMF,Bochum,23,1998,24.2,50,31,28,21,1,30,51,58.8,21,30,14,16,27,77,79,0,Matches
287,288,Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,43,23,28,12,3,26,60,43.3,34,28,11,17,23,66,57,1,Matches
288,289,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,25.4,50,27,32,15,3,28,38,73.7,10,39,18,21,63,113,99,0,Matches
289,290,Philipp Max,de GER,DF,Eint Frankfurt,28,1993,7.7,12,9,4,7,1,5,16,31.3,11,10,2,8,3,15,11,0,Matches
290,291,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,12.4,10,7,2,6,2,1,2,50.0,1,8,0,8,0,10,5,0,Matches
291,292,Keke Maximilian Topp,de GER,FW,Schalke 04,18,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
292,293,Ibrahim Maza,de GER,MFFW,Hertha BSC,16,2005,0.8,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,1,0,Matches
293,294,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,11.9,29,21,9,9,11,15,24,62.5,9,13,2,11,10,39,25,0,Matches
294,295,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
295,296,Jean-Manuel Mbom,de GER,MF,Werder Bremen,22,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
296,297,Nathanael Mbuku,fr FRA,MFFW,Augsburg,20,2002,0.4,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
297,298,Thomas Meunier,be BEL,DF,Dortmund,30,1991,6.5,16,7,8,5,3,10,17,58.8,7,7,2,5,9,25,16,0,Matches
298,299,Alexander Meyer,de GER,GK,Dortmund,31,1991,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
299,300,Sven Michel,de GER,FWMF,Union Berlin,32,1990,5.5,9,5,1,5,3,4,8,50.0,4,5,1,4,0,9,4,0,Matches
300,301,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,9.9,23,16,9,10,4,12,19,63.2,7,20,3,17,12,35,7,0,Matches
301,302,Maximilian Mittelstädt,de GER,DFMF,Hertha BSC,25,1997,9.4,39,20,31,6,2,17,39,43.6,22,13,2,11,26,65,27,0,Matches
302,303,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,9.0,4,4,2,0,2,2,5,40.0,3,7,0,7,2,6,22,0,Matches
303,304,Tobias Mohr,de GER,DFMF,Schalke 04,26,1995,9.3,8,5,3,5,0,2,7,28.6,5,14,5,9,8,16,19,0,Matches
304,305,Clinton Mola,eng ENG,DF,Stuttgart,21,2001,0.2,3,1,2,1,0,1,1,100.0,0,1,1,0,1,4,2,0,Matches
305,306,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,4.6,4,1,0,4,0,2,7,28.6,5,7,1,6,1,5,1,0,Matches
306,307,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,12.7,13,7,3,6,4,3,6,50.0,3,9,0,9,2,15,1,0,Matches
307,308,Florian Müller,de GER,GK,Stuttgart,24,1997,19.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,4,Matches
308,309,Thomas Müller,de GER,FWMF,Bayern Munich,32,1989,18.5,21,12,5,9,7,6,16,37.5,10,19,3,16,4,25,16,0,Matches
309,310,Jamal Musiala,de GER,MFFW,Bayern Munich,19,2003,24.4,34,23,9,16,9,13,35,37.1,22,30,3,27,19,53,3,0,Matches
310,311,Marlon Mustapha,at AUT,FWMF,Mainz 05,21,2001,0.8,2,2,0,2,0,0,0,,0,4,0,4,0,2,0,0,Matches
311,312,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,22,1999,29.9,25,18,10,11,4,18,32,56.3,14,47,19,28,31,56,150,0,Matches
312,313,Nathan N'Goumou,fr FRA,FW,Gladbach,22,2000,7.7,11,5,5,5,1,7,13,53.8,6,9,0,9,1,12,4,0,Matches
313,314,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,22,13,14,7,1,12,22,54.5,10,22,5,17,24,46,34,0,Matches
314,315,Nikolas Nartey,dk DEN,DFMF,Stuttgart,22,2000,5.3,11,6,7,3,1,5,9,55.6,4,9,0,9,4,15,12,0,Matches
315,316,Luca Netz,de GER,DF,Gladbach,19,2003,7.8,25,13,19,3,3,19,32,59.4,13,5,1,4,6,31,27,0,Matches
316,317,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
317,318,Florian Neuhaus,de GER,MF,Gladbach,25,1997,15.6,19,9,9,5,5,8,27,29.6,19,20,3,17,12,31,5,0,Matches
318,319,Jessic Ngankam,de GER,FWMF,Hertha BSC,22,2000,9.2,14,9,7,4,3,6,14,42.9,8,6,1,5,1,15,4,0,Matches
319,320,Florian Niederlechner,de GER,FWMF,Augsburg,31,1990,10.1,10,5,5,4,1,4,7,57.1,3,16,2,14,1,11,9,0,Matches
320,321,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,8.7,9,7,2,4,3,2,8,25.0,6,7,0,7,3,12,10,0,Matches
321,322,Justin Njinmah,de GER,FW,Dortmund,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
322,323,Christopher Nkunku,fr FRA,FWMF,RB Leipzig,24,1997,21.1,6,4,2,1,3,1,6,16.7,5,8,3,5,8,14,11,0,Matches
323,324,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,41,24,11,23,7,16,34,47.1,18,26,10,16,25,66,31,0,Matches
324,325,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,5,3,0,2,3,3,3,100.0,0,5,1,4,3,8,4,0,Matches
325,326,Hugo Novoa,es ESP,DFFW,RB Leipzig,19,2003,2.0,8,2,1,3,4,4,7,57.1,3,4,0,4,1,9,0,0,Matches
326,327,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
327,328,Tim Oermann,de GER,DF,Bochum,18,2003,2.2,2,1,2,0,0,1,1,100.0,0,3,2,1,1,3,8,1,Matches
328,329,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,10,2,4,6,0,4,7,57.1,3,4,0,4,5,15,8,0,Matches
329,330,Mathias Olesen,lu LUX,MF,Köln,21,2001,5.3,10,5,4,4,2,5,8,62.5,3,6,1,5,2,12,3,0,Matches
330,331,Dani Olmo,es ESP,MFFW,RB Leipzig,24,1998,14.2,15,9,1,10,4,6,14,42.9,8,15,0,15,6,21,6,0,Matches
331,332,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
332,333,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,14.3,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,9,1,Matches
333,334,Karim Onisiwo,at AUT,FWMF,Mainz 05,30,1992,28.2,19,12,3,10,6,4,21,19.0,17,19,0,19,2,21,7,0,Matches
334,335,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,32.8,51,30,33,18,0,26,43,60.5,17,42,24,18,39,90,129,1,Matches
335,336,Ivan Ordets,ua UKR,DF,Bochum,30,1992,27.2,31,19,21,9,1,16,28,57.1,12,34,17,17,57,88,139,0,Matches
336,337,Jordi Osei-Tutu,eng ENG,DFFW,Bochum,23,1998,8.3,23,18,13,5,5,12,23,52.2,11,12,5,7,10,33,8,0,Matches
337,338,Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,20,17,8,10,2,11,16,68.8,5,17,6,11,12,32,25,0,Matches
338,339,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,22.7,72,46,46,17,9,44,66,66.7,22,42,6,36,30,102,70,1,Matches
339,340,Thomas Ouwejan,nl NED,DF,Schalke 04,25,1996,10.0,20,8,13,5,2,6,10,60.0,4,17,4,13,13,33,27,0,Matches
340,341,Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,1,1,1,0,0,0,0,,0,4,3,1,1,2,5,0,Matches
341,342,Salih Özcan,tr TUR,MF,Dortmund,24,1998,17.5,31,18,10,16,5,16,39,41.0,23,24,2,22,28,59,19,1,Matches
342,343,Levin Öztunalı,de GER,MF,Union Berlin,26,1996,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
343,344,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,59,36,20,33,6,29,48,60.4,19,29,2,27,33,92,28,0,Matches
344,345,Miloš Pantović,rs SRB,MF,Union Berlin,26,1996,2.3,4,2,4,0,0,3,5,60.0,2,3,0,3,0,4,5,0,Matches
345,346,Antonios Papadopoulos,de GER,DF,Dortmund,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
346,347,Kevin Paredes,us USA,FWMF,Wolfsburg,19,2003,5.9,13,9,6,3,4,9,12,75.0,3,7,0,7,6,19,8,0,Matches
347,348,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
348,349,Felix Passlack,de GER,DF,Dortmund,24,1998,0.7,4,3,0,4,0,1,1,100.0,0,1,1,0,0,4,1,0,Matches
349,350,Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
350,351,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,27.0,70,41,36,26,8,36,48,75.0,12,35,16,19,44,114,83,0,Matches
351,352,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,32.3,1,0,1,0,0,1,5,20.0,4,1,0,1,3,4,21,1,Matches
352,353,Kristian Pedersen,dk DEN,DF,Köln,27,1994,3.1,5,4,4,1,0,0,2,0.0,2,3,0,3,6,11,17,0,Matches
353,354,Mads Pedersen,dk DEN,DFMF,Augsburg,25,1996,20.4,44,23,31,11,2,22,33,66.7,11,32,9,23,20,64,41,1,Matches
354,355,Jordan Pefok,us USA,FW,Union Berlin,26,1996,15.1,15,7,3,4,8,2,17,11.8,15,17,5,12,4,19,15,0,Matches
355,356,Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
356,357,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,2.3,4,3,4,0,0,4,6,66.7,2,6,2,4,4,8,7,0,Matches
357,358,Luca Pellegrini,it ITA,DF,Eint Frankfurt,23,1999,6.2,13,8,10,3,0,8,8,100.0,0,8,2,6,7,20,11,1,Matches
358,359,Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,Matches
359,360,Juan Perea,co COL,FW,Stuttgart,22,2000,4.6,5,4,0,2,3,2,4,50.0,2,2,1,1,1,6,3,0,Matches
