,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
380,381,Christian Nørgaard,dk DEN,MF,Brentford,28,1994,19.6,812,787,19,10,2,6,11,2,0,0,0,0,608,6,11,Matches
381,382,Lewis O'Brien,eng ENG,MF,Nott'ham Forest,23,1998,6.5,214,207,7,4,0,0,4,3,0,0,0,0,166,0,4,Matches
382,383,Odeluga Offiah,eng ENG,DF,Brighton,19,2002,0.3,30,29,1,0,0,0,0,1,0,0,0,0,24,0,0,Matches
383,384,Angelo Ogbonna,it ITA,DF,West Ham,34,1988,13.7,415,406,9,7,0,0,0,0,0,0,0,0,332,0,2,Matches
384,385,Michael Olise,fr FRA,FWMF,Crystal Palace,20,2001,30.5,1420,1189,229,63,4,21,242,18,127,58,46,4,985,2,49,Matches
385,386,Robin Olsen,se SWE,GK,Aston Villa,32,1990,3.1,131,89,40,12,0,1,0,0,0,0,0,0,74,2,1,Matches
386,387,Amadou Onana,be BEL,MF,Everton,20,2001,27.6,980,970,6,4,5,7,5,1,0,0,0,0,816,4,6,Matches
387,388,Josh Onomah,eng ENG,MF,Fulham,25,1997,0.2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
388,389,Paul Onuachu,ng NGA,FW,Southampton,28,1994,4.5,91,90,1,1,0,2,0,0,0,0,0,0,55,0,4,Matches
389,390,Frank Onyeka,ng NGA,MF,Brentford,24,1998,9.4,257,255,1,0,0,1,2,1,0,0,0,0,193,1,9,Matches
390,391,Mislav Oršić,hr CRO,MF,Southampton,29,1992,0.1,3,2,1,0,0,0,0,1,0,0,0,0,2,0,0,Matches
391,392,Stefan Ortega,de GER,GK,Manchester City,29,1992,3.0,167,152,15,3,0,0,0,0,0,0,0,0,145,0,1,Matches
392,393,Dango Ouattara,bf BFA,MFFW,Bournemouth,20,2002,13.8,334,322,10,0,5,5,30,7,1,0,0,0,210,2,12,Matches
393,394,Alex Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,28,1993,3.7,106,102,2,0,2,3,2,2,0,0,0,0,75,2,4,Matches
394,395,David Ozoh,eng ENG,FW,Crystal Palace,17,2005,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
395,396,João Palhinha,pt POR,MF,Fulham,27,1995,34.5,1274,1222,48,32,0,38,3,0,0,0,0,0,1051,4,15,Matches
396,397,Cole Palmer,eng ENG,MFFW,Manchester City,20,2002,4.1,193,191,2,0,0,1,7,1,1,0,0,0,167,0,1,Matches
397,398,Emerson Palmieri,it ITA,DF,West Ham,27,1994,14.7,729,606,121,9,0,0,47,98,14,1,10,0,572,2,27,Matches
398,399,Lucas Paquetá,br BRA,MF,West Ham,24,1997,23.9,1157,1075,73,21,13,11,22,1,1,0,0,0,907,9,28,Matches
399,400,Thomas Partey,gh GHA,MF,Arsenal,29,1993,27.6,1985,1923,59,32,11,12,9,27,0,0,0,0,1731,3,20,Matches
400,401,Nathan Patterson,sct SCO,DFMF,Everton,20,2001,14.2,649,503,145,7,1,0,39,137,1,0,0,0,488,1,14,Matches
401,402,Ben Pearson,eng ENG,MF,Bournemouth,27,1995,3.2,134,130,4,3,0,1,0,0,0,0,0,0,108,0,1,Matches
402,403,Facundo Pellistri,uy URU,FWMF,Manchester Utd,20,2001,0.7,16,15,1,0,0,0,0,1,0,0,0,0,15,0,0,Matches
403,404,Andreas Pereira,br BRA,MF,Fulham,26,1996,29.9,1068,826,231,81,1,21,196,6,116,51,50,0,701,11,39,Matches
404,405,Ricardo Pereira,pt POR,DFMF,Leicester City,28,1993,5.0,322,259,61,9,0,0,16,50,0,0,0,0,252,2,14,Matches
405,406,Ayoze Pérez,es ESP,MFFW,Leicester City,29,1993,4.2,171,156,14,1,5,0,17,1,11,6,5,0,118,1,11,Matches
406,407,Ivan Perišić,hr CRO,DFMF,Tottenham,33,1989,23.4,1121,895,221,16,0,13,196,138,67,57,6,0,713,5,43,Matches
407,408,Romain Perraud,fr FRA,DF,Southampton,24,1997,20.4,885,729,151,7,1,0,77,143,1,0,0,0,623,5,41,Matches
408,409,Máximo Perrone,ar ARG,MF,Manchester City,19,2003,0.2,21,20,0,0,0,0,0,0,0,0,0,0,18,1,1,Matches
409,410,Cameron Peupion,au AUS,MF,Brighton,19,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
410,411,Kalvin Phillips,eng ENG,MF,Manchester City,26,1995,3.3,313,310,2,2,0,2,0,0,0,0,0,0,289,1,1,Matches
411,412,Nathaniel Phillips,eng ENG,DF,Liverpool,25,1997,0.7,82,80,2,2,0,2,0,0,0,0,0,0,71,0,0,Matches
412,413,Jordan Pickford,eng ENG,GK,Everton,28,1994,37.0,1312,823,484,169,1,7,0,0,0,0,0,0,749,5,1,Matches
413,414,Ethan Pinnock,jm JAM,DF,Brentford,29,1993,30.0,1149,1088,57,14,0,3,10,43,0,0,0,0,914,4,5,Matches
414,415,Daniel Podence,pt POR,FWMF,Wolves,26,1995,19.7,663,609,51,8,9,7,56,11,26,9,8,0,445,3,19,Matches
415,416,Nick Pope,eng ENG,GK,Newcastle Utd,30,1992,36.2,890,612,278,71,0,3,0,0,0,0,0,0,614,0,1,Matches
416,417,Pedro Porro,es ESP,DFMF,Tottenham,22,1999,12.6,648,525,121,6,7,4,77,91,24,12,12,0,465,2,29,Matches
417,418,Dennis Praet,be BEL,MFFW,Leicester City,28,1994,7.2,270,254,14,2,2,0,15,5,2,0,0,0,200,2,15,Matches
418,419,Isaac Price,nir NIR,MF,Everton,18,2003,0.4,14,14,0,0,0,0,1,0,0,0,0,0,12,0,0,Matches
419,420,Christian Pulisic,us USA,FWDF,Chelsea,23,1998,9.1,301,294,4,0,1,0,18,4,0,0,0,0,238,3,8,Matches
420,421,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38.0,1111,872,237,83,0,6,0,1,0,0,0,0,761,2,3,Matches
421,422,Jacob Ramsey,eng ENG,MFFW,Aston Villa,21,2001,29.3,889,880,3,2,3,3,18,1,0,0,0,0,728,6,26,Matches
422,423,Marcus Rashford,eng ENG,FW,Manchester Utd,24,1997,32.0,817,790,22,2,2,6,24,9,0,0,0,0,627,5,31,Matches
423,424,David Raya,es ESP,GK,Brentford,26,1995,38.0,1640,1181,455,185,0,19,0,1,0,0,0,0,1054,4,1,Matches
424,425,Tim Ream,us USA,DF,Fulham,34,1987,32.2,1922,1858,59,34,0,25,4,11,0,0,0,0,1662,5,8,Matches
425,426,Nathan Redmond,eng ENG,DF,Southampton,28,1994,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
426,427,Harrison Reed,eng ENG,MF,Fulham,27,1995,31.8,1281,1225,51,14,0,4,54,5,3,2,1,0,988,5,46,Matches
427,428,Bobby Reid,jm JAM,FWDF,Fulham,29,1993,27.5,907,829,74,6,1,2,53,68,0,0,0,0,636,4,35,Matches
428,429,Declan Rice,eng ENG,MF,West Ham,23,1999,36.4,2135,2060,70,48,4,60,44,3,19,15,1,0,1846,5,26,Matches
429,430,Chris Richards,us USA,DF,Crystal Palace,22,2000,5.0,203,190,13,5,0,0,0,8,0,0,0,0,169,0,1,Matches
430,431,Richarlison,br BRA,MFFW,Tottenham,25,1997,11.2,279,270,9,0,4,1,16,0,0,0,0,0,196,0,13,Matches
431,432,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,25,1996,0.7,45,38,7,2,0,0,0,4,1,0,0,0,34,0,2,Matches
432,433,Matt Ritchie,sct SCO,FWMF,Newcastle Utd,32,1989,0.4,31,31,0,0,0,0,2,0,0,0,0,0,24,0,3,Matches
433,434,Andrew Robertson,sct SCO,DF,Liverpool,28,1994,28.7,2265,1883,375,65,2,12,195,229,81,23,49,0,1803,7,41,Matches
434,435,Antonee Robinson,us USA,DF,Fulham,24,1997,34.3,1910,1582,327,18,0,5,134,309,0,0,0,0,1404,1,51,Matches
435,436,Joel Robles,es ESP,GK,Leeds United,32,1990,4.0,122,70,52,20,0,0,0,0,0,0,0,0,63,0,0,Matches
436,437,Marc Roca,es ESP,MF,Leeds United,25,1996,25.7,1295,1188,102,55,7,10,76,3,40,20,16,0,978,5,17,Matches
437,438,Marek Rodák,sk SVK,GK,Fulham,25,1996,2.0,61,38,23,8,0,0,0,0,0,0,0,0,29,0,0,Matches
438,439,Rodri,es ESP,MF,Manchester City,26,1996,32.3,2987,2943,43,37,2,26,6,3,0,0,0,0,2723,1,21,Matches
439,440,Rodrigo,es ESP,FWMF,Leeds United,31,1991,21.5,550,492,53,0,4,10,21,7,2,0,0,0,389,5,9,Matches
440,441,Mads Roerslev,dk DEN,DF,Brentford,23,1999,12.3,303,282,21,1,2,0,20,20,0,0,0,0,194,0,21,Matches
441,442,Cristian Romero,ar ARG,DF,Tottenham,24,1998,26.3,1606,1523,80,60,4,20,0,19,0,0,0,0,1407,3,24,Matches
442,443,Oriol Romeu,es ESP,MF,Southampton,30,1991,0.8,30,30,0,0,0,0,1,0,0,0,0,0,28,0,0,Matches
443,444,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,5.8,162,157,5,0,2,1,3,1,0,0,0,0,121,0,10,Matches
444,445,Connor Ronan,ie IRL,MF,Wolves,24,1998,0.0,4,3,1,1,0,0,1,0,0,0,0,0,3,0,0,Matches
445,446,Salomón Rondón,ve VEN,FW,Everton,32,1989,1.2,29,28,1,0,0,0,0,1,0,0,0,0,22,0,0,Matches
446,447,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,11.3,457,402,54,24,4,2,26,1,21,12,4,3,385,1,6,Matches
447,448,Georginio Rutter,fr FRA,FWMF,Leeds United,20,2002,3.0,62,59,2,0,1,0,0,0,0,0,0,0,31,1,5,Matches
448,449,José Sá,pt POR,GK,Wolves,29,1993,36.0,1200,854,341,81,0,3,0,0,0,0,0,0,837,5,1,Matches
449,450,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,7.0,307,293,9,4,2,3,4,2,1,0,0,0,237,5,7,Matches
450,451,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,25,1997,12.4,447,435,9,1,4,3,32,7,1,0,0,0,316,3,17,Matches
451,452,Bukayo Saka,eng ENG,FW,Arsenal,20,2001,35.3,1430,1297,131,11,2,3,172,21,99,76,0,2,1054,2,62,Matches
452,453,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,36.6,1185,1146,29,4,14,3,38,17,0,0,0,0,902,10,40,Matches
453,454,William Saliba,fr FRA,DF,Arsenal,21,2001,26.8,1865,1822,43,34,0,2,1,0,0,0,0,0,1698,0,8,Matches
454,455,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,21.9,1196,1075,115,25,1,10,13,87,0,0,0,0,879,6,12,Matches
455,456,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,2.2,140,135,5,5,1,1,0,0,0,0,0,0,132,0,1,Matches
456,457,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,6.0,264,250,10,9,2,1,0,1,0,0,0,0,228,4,2,Matches
457,458,Davinson Sánchez,co COL,DF,Tottenham,26,1996,9.5,594,583,10,7,0,1,2,3,0,0,0,0,515,1,10,Matches
458,459,Robert Sánchez,es ESP,GK,Brighton,24,1997,23.0,781,608,168,37,0,4,0,0,0,0,0,0,604,5,3,Matches
459,460,Jadon Sancho,eng ENG,FWMF,Manchester Utd,22,2000,18.7,776,760,14,0,4,3,17,8,5,2,0,0,647,2,28,Matches
460,461,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
461,462,Pablo Sarabia,es ESP,FWMF,Wolves,30,1992,8.5,365,324,39,8,2,3,46,3,28,18,5,0,252,2,15,Matches
462,463,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,2.0,67,67,0,0,0,0,3,0,0,0,0,0,53,0,1,Matches
463,464,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,10.3,177,173,3,0,0,8,1,0,0,0,0,0,118,1,7,Matches
464,465,Gustavo Scarpa,br BRA,MFFW,Nott'ham Forest,28,1994,2.0,78,72,6,0,1,2,4,3,2,0,1,0,51,0,5,Matches
465,466,Kevin Schade,de GER,FW,Brentford,20,2001,8.1,173,171,1,0,1,0,15,1,0,0,0,0,103,1,11,Matches
466,467,Fabian Schär,ch SUI,DF,Newcastle Utd,30,1991,35.6,1846,1770,73,62,7,34,18,10,0,0,0,0,1423,3,19,Matches
467,468,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,29,1992,28.1,900,854,40,12,3,1,16,24,0,0,0,0,665,6,21,Matches
468,469,Nélson Semedo,pt POR,DF,Wolves,28,1993,29.2,1499,1263,233,6,4,1,60,227,0,0,0,0,1211,3,34,Matches
469,470,Antoine Semenyo,gh GHA,FWMF,Bournemouth,22,2000,2.9,57,53,4,0,0,1,1,0,0,0,0,0,38,0,2,Matches
470,471,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,27.7,1322,1257,56,40,1,15,8,14,0,0,0,0,1064,9,18,Matches
471,472,Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,9.0,390,318,72,2,2,1,30,70,0,0,0,0,280,0,19,Matches
472,473,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,28.4,2098,1792,297,36,2,13,89,195,38,20,7,0,1757,9,37,Matches
473,474,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30,1992,0.4,26,23,3,2,0,2,0,0,0,0,0,0,19,0,0,Matches
474,475,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,30,1992,6.0,302,271,31,27,3,6,13,1,0,0,0,0,221,0,1,Matches
475,476,Bernardo Silva,pt POR,MFFW,Manchester City,27,1994,24.5,1543,1468,73,15,3,10,75,48,7,0,2,0,1317,2,27,Matches
476,477,Thiago Silva,br BRA,DF,Chelsea,37,1984,26.1,2042,1976,59,54,1,15,2,2,0,0,0,0,1856,7,8,Matches
477,478,Ellis Simms,eng ENG,FW,Everton,21,2001,2.5,62,62,0,0,1,0,1,0,0,0,0,0,38,0,0,Matches
478,479,Luis Sinisterra,co COL,FW,Leeds United,23,1999,9.6,339,336,3,0,2,4,7,3,0,0,0,0,273,0,9,Matches
479,480,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,16.6,772,755,12,7,1,4,10,0,0,0,0,0,660,5,14,Matches
480,481,Adam Smith,eng ENG,DF,Bournemouth,31,1991,32.7,1264,987,276,22,0,2,48,254,0,0,0,0,953,1,29,Matches
481,482,Emile Smith Rowe,eng ENG,MFFW,Arsenal,22,2000,1.9,85,81,4,0,0,0,5,0,4,2,0,0,74,0,1,Matches
482,483,Cédric Soares,pt POR,DF,Arsenal,30,1991,0.3,24,23,1,0,0,0,3,1,0,0,0,0,19,0,0,Matches
483,484,Cédric Soares,pt POR,DF,Fulham,30,1991,2.2,186,157,27,3,0,0,24,24,0,0,0,0,143,2,4,Matches
484,485,Dominic Solanke,eng ENG,FWMF,Bournemouth,24,1997,31.8,533,479,52,0,3,1,13,4,0,0,0,0,363,2,34,Matches
485,486,Manor Solomon,il ISR,FW,Fulham,23,1999,6.4,207,202,4,1,1,0,4,3,0,0,0,0,175,1,4,Matches
486,487,Tomáš Souček,cz CZE,MF,West Ham,27,1995,31.3,994,982,12,10,0,6,20,0,1,1,0,0,709,0,28,Matches
487,488,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,18.1,902,895,7,6,2,2,2,0,0,0,0,0,776,0,19,Matches
488,489,Harry Souttar,au AUS,DF,Leicester City,23,1998,11.0,555,531,19,17,1,9,0,2,0,0,0,0,448,5,3,Matches
489,490,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,5.9,309,292,14,12,0,5,0,0,0,0,0,0,241,3,2,Matches
490,491,Djed Spence,eng ENG,FWDF,Tottenham,21,2000,0.1,9,9,0,0,0,0,0,0,0,0,0,0,5,0,2,Matches
491,492,Jack Stacey,eng ENG,DF,Bournemouth,26,1996,3.3,130,106,23,0,0,0,10,23,0,0,0,0,74,1,7,Matches
492,493,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,0.7,28,27,1,0,0,1,1,0,1,0,0,0,22,0,1,Matches
493,494,Jay Stansfield,eng ENG,FW,Fulham,19,2002,1.0,23,23,0,0,0,0,3,0,0,0,0,0,9,0,3,Matches
494,495,Jason Steele,eng ENG,GK,Brighton,31,1990,15.0,541,471,67,12,1,1,0,0,0,0,0,0,478,3,0,Matches
495,496,Jack Stephens,eng ENG,DF,Southampton,28,1994,0.5,28,25,3,1,0,0,0,2,0,0,0,0,23,0,0,Matches
496,497,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,13.0,543,538,5,4,2,2,2,1,0,0,0,0,446,0,6,Matches
497,498,Raheem Sterling,eng ENG,FWMF,Chelsea,27,1994,21.0,685,662,21,0,6,0,46,7,7,7,0,0,514,2,33,Matches
498,499,John Stones,eng ENG,DFMF,Manchester City,28,1994,20.5,1563,1496,66,17,1,14,6,45,1,0,0,0,1453,1,10,Matches
499,500,Pascal Struijk,nl NED,DF,Leeds United,22,1999,24.4,1320,1065,250,28,0,3,21,222,0,0,0,0,1046,5,26,Matches
500,501,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,20,2002,10.7,265,257,6,0,1,1,18,1,1,0,0,0,189,2,12,Matches
501,502,Crysencio Summerville,nl NED,FW,Leeds United,20,2001,15.8,411,402,6,1,1,1,14,1,3,0,0,0,308,3,15,Matches
502,503,Sam Surridge,eng ENG,FW,Nott'ham Forest,24,1998,3.6,81,77,3,0,0,0,3,0,0,0,0,0,40,1,3,Matches
503,504,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,1.6,92,91,1,1,0,0,1,0,0,0,0,0,82,0,0,Matches
504,505,Matt Targett,eng ENG,DF,Newcastle Utd,26,1995,6.8,419,327,91,17,0,3,34,56,18,10,7,0,326,1,11,Matches
505,506,James Tarkowski,eng ENG,DF,Everton,29,1992,38.0,1633,1578,48,41,3,18,0,6,0,0,0,0,1322,7,4,Matches
506,507,Marcus Tavernier,eng ENG,MFFW,Bournemouth,23,1999,19.4,724,623,100,21,5,7,93,34,42,22,11,3,510,1,28,Matches
507,508,Tetê,br BRA,FW,Leicester City,22,2000,8.2,258,235,20,2,1,4,19,0,6,5,0,1,186,3,10,Matches
508,509,Kenny Tete,nl NED,DF,Fulham,26,1995,28.5,1530,1176,344,37,1,10,99,307,0,0,0,0,1110,10,48,Matches
509,510,Luke Thomas,eng ENG,DF,Leicester City,21,2001,11.9,654,519,133,17,3,1,9,116,0,0,0,0,521,2,22,Matches
510,511,Youri Tielemans,be BEL,MF,Leicester City,25,1997,26.0,1623,1517,100,51,12,8,45,16,20,8,9,0,1303,6,38,Matches
511,512,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,8.8,486,415,67,11,1,1,24,56,0,0,0,0,362,4,11,Matches
512,513,Harry Toffolo,eng ENG,DF,Nott'ham Forest,26,1995,10.4,387,313,72,5,0,1,29,65,2,2,0,0,242,2,12,Matches
513,514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,7.4,474,420,53,4,2,2,12,49,0,0,0,0,384,1,9,Matches
514,515,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,3.8,171,164,7,5,0,0,0,0,0,0,0,0,138,0,3,Matches
515,516,Ivan Toney,eng ENG,FW,Brentford,26,1996,32.8,787,751,29,8,12,3,34,10,1,0,0,0,468,7,31,Matches
516,517,Adama Traoré,es ESP,FWMF,Wolves,26,1996,16.6,494,491,1,0,3,0,81,1,0,0,0,0,325,2,27,Matches
517,518,Bertrand Traoré,bf BFA,FWMF,Aston Villa,26,1995,2.6,75,72,2,0,0,2,5,1,1,1,0,0,59,1,5,Matches
518,519,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,4.6,149,146,0,0,0,0,1,0,0,0,0,0,118,3,2,Matches
519,520,Mark Travers,ie IRL,GK,Bournemouth,23,1999,11.5,368,214,154,35,0,0,0,1,0,0,0,0,281,0,0,Matches
520,521,Kieran Trippier,eng ENG,DF,Newcastle Utd,31,1990,37.1,2788,2061,714,180,16,16,393,318,216,93,82,15,1995,13,50,Matches
521,522,Leandro Trossard,be BEL,FW,Arsenal,27,1994,10.3,452,402,47,3,6,6,55,5,31,22,1,0,347,3,19,Matches
522,523,Leandro Trossard,be BEL,FWMF,Brighton,27,1994,14.6,529,498,28,3,9,8,35,19,0,0,0,0,379,3,20,Matches
523,524,Kostas Tsimikas,gr GRE,DF,Liverpool,26,1996,8.6,618,470,146,23,1,2,85,87,36,11,23,0,474,2,9,Matches
524,525,Deniz Undav,de GER,FWMF,Brighton,26,1996,7.0,164,159,4,0,3,1,1,0,0,0,0,0,122,1,4,Matches
525,526,Yan Valery,tn TUN,DF,Southampton,23,1999,0.5,23,23,0,0,0,0,1,0,0,0,0,0,15,0,1,Matches
526,527,Virgil van Dijk,nl NED,DF,Liverpool,31,1991,31.5,2592,2492,99,73,1,31,1,9,0,0,0,0,2345,1,9,Matches
527,528,Raphaël Varane,fr FRA,DF,Manchester Utd,29,1993,21.2,1106,1073,30,27,2,4,1,3,0,0,0,0,954,3,6,Matches
528,529,Jamie Vardy,eng ENG,FW,Leicester City,35,1987,20.6,263,239,23,0,3,1,7,0,0,0,0,0,137,1,9,Matches
529,530,Joël Veltman,nl NED,DF,Brighton,30,1992,24.3,1512,1286,219,34,1,3,23,185,0,0,0,0,1261,7,29,Matches
530,531,Fabio Vieira,pt POR,MFFW,Arsenal,22,2000,5.7,290,276,14,7,2,0,20,3,4,3,1,0,234,0,7,Matches
531,532,Matías Viña,uy URU,DF,Bournemouth,24,1997,5.1,185,142,43,7,0,0,4,36,0,0,0,0,140,0,6,Matches
532,533,Rúben Vinagre,pt POR,DFMF,Everton,23,1999,0.3,24,19,5,1,0,0,2,4,0,0,0,0,15,0,1,Matches
533,534,Carlos Vinícius,br BRA,FW,Fulham,27,1995,12.3,189,181,7,0,3,0,6,0,0,0,0,0,119,1,12,Matches
534,535,Theo Walcott,eng ENG,FWMF,Southampton,33,1989,12.5,262,256,6,0,1,0,21,1,0,0,0,0,180,0,3,Matches
535,536,Kyle Walker,eng ENG,DF,Manchester City,32,1990,21.8,1892,1732,158,25,4,21,28,133,0,0,0,0,1661,2,18,Matches
536,537,Kyle Walker-Peters,eng ENG,DF,Southampton,25,1997,29.4,1324,1046,274,16,1,1,50,255,3,0,0,0,1019,4,51,Matches
537,538,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,24,1997,15.9,840,715,123,4,2,2,14,119,0,0,0,0,706,2,22,Matches
538,539,Danny Ward,wls WAL,GK,Leicester City,29,1993,26.0,945,679,261,71,0,4,0,0,0,0,0,0,708,5,2,Matches
539,540,Joel Ward,eng ENG,DF,Crystal Palace,32,1989,25.1,1223,1014,208,24,0,2,36,184,0,0,0,0,921,1,29,Matches
540,541,James Ward-Prowse,eng ENG,MF,Southampton,27,1994,37.5,2176,1840,329,148,2,14,241,8,145,62,63,0,1716,7,36,Matches
541,542,Ollie Watkins,eng ENG,FW,Aston Villa,26,1995,34.7,566,554,9,0,0,2,9,3,0,0,0,0,391,3,13,Matches
542,543,Adam Webster,eng ENG,DF,Brighton,27,1995,22.1,1715,1650,63,28,0,6,2,35,0,0,0,0,1514,2,10,Matches
543,544,Wout Weghorst,nl NED,FWMF,Manchester Utd,29,1992,8.9,207,206,1,0,4,1,0,0,0,0,0,0,151,0,6,Matches
544,545,Danny Welbeck,eng ENG,FW,Brighton,31,1990,20.6,442,416,24,0,6,0,0,1,0,0,0,0,373,2,7,Matches
545,546,Ben White,eng ENG,DF,Arsenal,24,1997,33.9,2242,1951,285,57,6,13,57,228,0,0,0,0,1888,6,27,Matches
546,547,Harvey White,eng ENG,MF,Tottenham,20,2001,0.1,8,6,2,0,1,0,3,0,2,2,0,0,3,0,0,Matches
547,548,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2.0,83,63,20,5,0,0,0,0,0,0,0,0,61,0,0,Matches
548,549,Neco Williams,wls WAL,DF,Nott'ham Forest,21,2001,20.9,840,651,182,28,3,7,89,141,13,7,6,0,533,7,38,Matches
549,550,Willian,br BRA,FW,Fulham,33,1988,23.6,912,860,49,14,4,12,60,3,32,8,11,2,712,3,20,Matches
550,551,Joe Willock,eng ENG,MF,Newcastle Utd,22,1999,28.4,951,922,25,3,4,3,51,8,0,0,0,0,777,4,18,Matches
551,552,Callum Wilson,eng ENG,FW,Newcastle Utd,30,1992,20.9,242,234,7,1,2,3,6,0,0,0,0,0,160,1,23,Matches
552,553,Harry Wilson,wls WAL,FW,Fulham,25,1997,12.2,404,383,20,4,1,3,22,5,10,2,3,0,310,1,16,Matches
553,554,Yoane Wissa,cd COD,FW,Brentford,25,1996,17.8,344,334,7,1,4,2,12,2,0,0,0,0,238,3,15,Matches
554,555,Maximilian Wöber,at AUT,DF,Leeds United,24,1998,14.1,684,638,43,13,0,2,7,30,0,0,0,0,483,3,10,Matches
555,556,Chris Wood,nz NZL,FW,Newcastle Utd,30,1991,5.0,106,105,1,0,0,0,0,0,0,0,0,0,66,0,1,Matches
556,557,Chris Wood,nz NZL,FW,Nott'ham Forest,30,1991,4.1,71,71,0,0,1,1,0,0,0,0,0,0,43,0,0,Matches
557,558,Joe Worrall,eng ENG,DF,Nott'ham Forest,25,1997,24.7,1157,1058,97,33,0,8,3,58,0,0,0,0,891,2,9,Matches
558,559,Granit Xhaka,ch SUI,MF,Arsenal,29,1992,33.3,1632,1574,55,34,6,6,39,19,1,0,0,0,1382,3,27,Matches
559,560,Ryan Yates,eng ENG,MF,Nott'ham Forest,24,1997,20.4,592,526,62,12,0,6,8,3,0,0,0,0,455,4,17,Matches
560,561,Ashley Young,eng ENG,DF,Aston Villa,37,1985,22.6,1188,945,235,57,2,12,42,172,6,2,1,2,897,8,28,Matches
561,562,Illia Zabarnyi,ua UKR,DF,Bournemouth,19,2002,3.3,200,197,2,2,0,0,0,0,0,0,0,0,184,1,0,Matches
562,563,Wilfried Zaha,ci CIV,FWMF,Crystal Palace,29,1992,25.4,650,628,20,5,3,1,39,5,0,0,0,0,502,2,25,Matches
563,564,Denis Zakaria,ch SUI,MF,Chelsea,25,1996,4.6,179,177,2,2,1,1,1,0,0,0,0,0,158,0,5,Matches
564,565,Jordan Zemura,zw ZIM,DF,Bournemouth,22,1999,16.2,594,466,127,8,0,1,18,119,0,0,0,0,423,1,30,Matches
565,566,Oleksandr Zinchenko,ua UKR,DF,Arsenal,25,1996,23.5,1911,1703,203,49,6,12,37,153,1,0,0,0,1652,5,29,Matches
566,567,Hakim Ziyech,ma MAR,FWMF,Chelsea,29,1993,7.3,400,349,47,12,4,3,66,14,20,12,4,1,258,4,15,Matches
567,568,Kurt Zouma,fr FRA,DF,West Ham,27,1994,22.1,831,801,28,14,0,14,0,3,0,0,0,0,701,2,3,Matches
568,569,Martin Ødegaard,no NOR,MF,Arsenal,23,1998,34.7,1804,1683,110,79,23,9,91,13,18,9,6,1,1449,11,45,Matches
