,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
256,257,Martin Erlic,hr CRO,DF,Sassuolo,24,1998,28,2330.0,83.0,68.1,25.9,26,88.0,22,2,15.0,8,1.43,35.0,36.0,-1.0,-0.04,1.03,36.8,32.0,4.7,0.18,0.42,Matches
257,258,Gonzalo Escalante,ar ARG,MF,Cremonese,29,1993,9,555.0,62.0,16.2,6.2,7,72.0,3,2,27.0,5,0.44,3.0,13.0,-10.0,-1.62,-0.9,3.8,11.6,-7.7,-1.26,-0.64,Matches
258,259,Salvatore Esposito,it ITA,MF,Spezia,21,2000,15,971.0,65.0,28.4,10.8,10,84.0,6,5,26.0,5,0.44,7.0,19.0,-12.0,-1.11,-0.41,13.2,14.7,-1.5,-0.14,0.47,Matches
259,260,Nicolò Fagioli,it ITA,MF,Juventus,21,2001,26,1520.0,58.0,44.4,16.9,17,76.0,8,9,26.0,8,2.0,31.0,16.0,15.0,0.89,0.51,26.1,17.4,8.7,0.51,0.27,Matches
260,261,Matteo Falasca,it ITA,DF,Roma,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
261,262,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,0.95,33.0,46.0,-13.0,-0.34,,36.1,42.1,-6.1,-0.16,,Matches
262,263,Alessandro Falleni,it ITA,FW,Atalanta,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
263,264,Davide Faraoni,it ITA,DF,Hellas Verona,30,1991,23,1485.0,65.0,43.4,16.5,19,74.0,8,4,19.0,3,0.88,12.0,36.0,-24.0,-1.45,-1.27,16.4,26.4,-10.0,-0.61,-0.42,Matches
264,265,Mohamed Fares,dz ALG,DFFW,Lazio,26,1996,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
265,266,Giacomo Faticanti,it ITA,MF,Roma,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
266,267,Costantino Favasuli,it ITA,MF,Fiorentina,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
267,268,Federico Fazio,ar ARG,DF,Salernitana,35,1987,14,1074.0,77.0,31.4,11.9,12,88.0,10,2,8.0,1,1.21,19.0,19.0,0.0,0.0,0.54,15.0,22.9,-7.9,-0.66,0.21,Matches
268,269,Jacopo Fazzini,it ITA,MF,Empoli,19,2003,21,825.0,39.0,24.1,9.2,8,71.0,1,13,20.0,16,1.38,6.0,9.0,-3.0,-0.33,-0.02,10.5,14.4,-3.9,-0.43,0.11,Matches
269,270,Lewis Ferguson,sct SCO,MFFW,Bologna,22,1999,32,2314.0,72.0,67.7,25.7,27,82.0,15,5,21.0,4,1.5,40.0,30.0,10.0,0.39,0.88,30.5,32.8,-2.3,-0.09,0.12,Matches
270,271,Alex Ferrari,it ITA,DF,Sampdoria,28,1994,12,868.0,72.0,25.4,9.6,10,83.0,7,2,20.0,3,0.17,4.0,18.0,-14.0,-1.45,-0.29,8.0,14.4,-6.3,-0.66,0.25,Matches
271,272,Alex Ferrari,it ITA,DF,Cremonese,28,1994,16,1007.0,63.0,29.4,11.2,13,74.0,5,3,15.0,4,0.88,10.0,21.0,-11.0,-0.98,-0.16,9.9,18.5,-8.5,-0.76,-0.06,Matches
272,273,Gabriele Ferrarini,it ITA,DF,Monza,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
273,274,Andrea Ferraris,it ITA,FW,Monza,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
274,275,Salvador Ferrer,es ESP,DF,Spezia,24,1998,5,136.0,27.0,4.0,1.5,0,,0,5,27.0,27,1.17,1.0,3.0,-2.0,-1.32,-0.53,1.7,3.2,-1.5,-1.0,-0.55,Matches
275,276,Matteo Fiorenza,it ITA,GK,Torino,19,2003,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
276,277,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,32,3.0,3.0,2.0,1.0,1.0,1.41,1.2,2.3,-1.1,-1.07,-0.28,Matches
277,278,Alessandro Florenzi,it ITA,DF,Milan,31,1991,6,203.0,34.0,5.9,2.3,2,73.0,1,4,14.0,8,1.33,3.0,1.0,2.0,0.89,0.36,4.1,1.9,2.2,0.99,0.56,Matches
278,279,Romano Floriani,it ITA,DF,Lazio,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
279,280,Alessandro Fontanarosa,it ITA,DF,Inter,19,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
280,281,Gianluca Frabotta,it ITA,DF,Lecce,23,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
281,282,Davide Frattesi,it ITA,MF,Sassuolo,22,1999,36,2873.0,80.0,84.0,31.9,35,81.0,15,1,33.0,1,1.22,40.0,47.0,-7.0,-0.22,0.93,43.4,40.3,3.2,0.1,0.31,Matches
282,283,Matteo Gabbia,it ITA,DF,Milan,22,1999,12,613.0,51.0,17.9,6.8,6,87.0,5,6,16.0,24,1.92,11.0,14.0,-3.0,-0.44,-1.21,10.3,10.4,-0.1,-0.02,-0.59,Matches
283,284,Manolo Gabbiadini,it ITA,FWMF,Sampdoria,30,1991,35,2354.0,67.0,68.8,26.2,27,79.0,11,8,29.0,2,0.49,19.0,49.0,-30.0,-1.15,0.29,26.1,47.2,-21.1,-0.81,0.13,Matches
284,285,Gianluca Gaetano,it ITA,MF,Napoli,22,2000,8,76.0,10.0,2.2,0.8,0,,0,8,10.0,25,2.75,4.0,0.0,4.0,4.74,3.53,2.1,0.5,1.6,2.13,1.29,Matches
285,286,Roberto Gagliardini,it ITA,MF,Inter,28,1994,19,783.0,41.0,22.9,8.7,7,81.0,5,12,18.0,16,2.32,16.0,9.0,7.0,0.8,0.05,11.8,10.2,1.5,0.18,-0.85,Matches
286,287,Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,16,726.0,45.0,21.2,8.1,8,67.0,1,8,24.0,2,1.06,7.0,13.0,-6.0,-0.74,-0.01,8.5,9.7,-1.2,-0.14,0.29,Matches
287,288,Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,13,734.0,56.0,21.5,8.2,10,67.0,2,3,23.0,5,1.15,9.0,12.0,-3.0,-0.37,0.64,6.7,14.1,-7.4,-0.91,-0.24,Matches
288,289,Antonino Gallo,it ITA,DF,Lecce,22,2000,32,2486.0,78.0,72.7,27.6,28,86.0,23,4,21.0,4,1.09,24.0,28.0,-4.0,-0.14,0.72,26.4,27.1,-0.7,-0.03,0.49,Matches
289,290,Matt Garbett,nz NZL,MF,Torino,20,2002,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
290,291,Giovanni Garofani,it ITA,GK,Juventus,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
291,292,Federico Gatti,it ITA,DF,Juventus,24,1998,18,1448.0,80.0,42.3,16.1,16,90.0,16,2,4.0,20,1.72,16.0,13.0,3.0,0.19,-0.73,22.1,16.7,5.4,0.34,-0.04,Matches
292,293,Luca Gemello,it ITA,GK,Torino,22,2000,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
293,294,Valentin Gendrey,fr FRA,DF,Lecce,22,2000,37,3101.0,84.0,90.7,34.5,35,88.0,29,2,11.0,1,0.97,30.0,42.0,-12.0,-0.35,-0.07,32.2,38.2,-6.0,-0.17,-0.16,Matches
294,295,Paolo Ghiglione,it ITA,DF,Cremonese,25,1997,15,711.0,47.0,20.8,7.9,8,77.0,3,7,14.0,20,0.87,9.0,14.0,-5.0,-0.63,0.3,7.7,14.7,-7.1,-0.89,-0.22,Matches
295,296,Mario Gila,es ESP,DF,Lazio,21,2000,4,90.0,23.0,2.6,1.0,0,,0,4,23.0,29,1.75,3.0,2.0,1.0,1.0,0.22,1.7,1.7,0.1,0.05,-0.21,Matches
296,297,Gvidas Gineitis,lt LTU,MF,Torino,18,2004,3,136.0,45.0,4.0,1.5,2,68.0,1,1,1.0,20,0.33,0.0,1.0,-1.0,-0.66,-0.72,0.7,1.5,-0.8,-0.52,-0.59,Matches
297,298,Simone Giorgeschi,it ITA,DF,Spezia,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
298,299,Olivier Giroud,fr FRA,FW,Milan,35,1986,33,2139.0,65.0,62.5,23.8,25,78.0,9,8,23.0,2,1.88,42.0,25.0,17.0,0.72,0.43,36.5,23.4,13.1,0.55,0.23,Matches
299,300,Pierluigi Gollini,it ITA,GK,Fiorentina,27,1995,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,10,1.67,3.0,2.0,1.0,0.33,0.08,3.3,3.3,0.0,-0.01,-0.35,Matches
300,301,Pierluigi Gollini,it ITA,GK,Napoli,27,1995,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,15,1.75,5.0,4.0,1.0,0.25,-1.16,5.9,4.6,1.3,0.32,-0.61,Matches
301,302,Diego González,py PAR,FW,Lazio,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
302,303,Joan Gonzàlez,es ESP,MF,Lecce,20,2002,35,2197.0,63.0,64.2,24.4,26,76.0,5,9,24.0,2,0.86,21.0,29.0,-8.0,-0.33,0.04,20.4,25.1,-4.6,-0.19,-0.08,Matches
303,304,Nicolás González,ar ARG,FWMF,Fiorentina,24,1998,24,1354.0,56.0,39.6,15.0,13,79.0,7,11,29.0,5,1.54,23.0,16.0,7.0,0.47,0.33,22.7,16.6,6.2,0.41,0.17,Matches
304,305,Robin Gosens,de GER,DF,Inter,28,1994,32,1184.0,37.0,34.6,13.2,11,73.0,2,21,18.0,3,1.88,17.0,15.0,2.0,0.15,-0.93,23.0,13.1,9.9,0.75,-0.12,Matches
305,306,Alberto Grassi,it ITA,MF,Empoli,27,1995,25,1194.0,48.0,34.9,13.3,14,72.0,5,11,17.0,2,1.12,17.0,16.0,1.0,0.08,0.6,14.9,22.1,-7.1,-0.54,-0.04,Matches
306,307,Andrew Gravillon,gp GLP,DF,Torino,24,1998,7,312.0,45.0,9.1,3.5,4,70.0,0,3,11.0,11,1.0,3.0,5.0,-2.0,-0.58,-0.66,3.0,4.6,-1.7,-0.49,-0.59,Matches
307,308,Gabriele Guarino,it ITA,DF,Empoli,18,2004,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
308,309,Axel Guessand,fr FRA,DF,Udinese,17,2004,1,79.0,79.0,2.3,0.9,1,79.0,0,0,,15,0.0,0.0,1.0,-1.0,-1.14,-1.14,0.5,1.2,-0.7,-0.83,-0.72,Matches
309,310,Koray Günter,de GER,DF,Hellas Verona,27,1994,13,1003.0,77.0,29.3,11.1,11,86.0,10,2,29.0,5,0.31,9.0,22.0,-13.0,-1.17,-0.61,12.3,17.9,-5.6,-0.5,-0.19,Matches
310,311,Koray Günter,de GER,DF,Sampdoria,27,1994,10,776.0,78.0,22.7,8.6,8,84.0,7,2,51.0,1,0.6,8.0,20.0,-12.0,-1.39,-0.2,7.5,16.8,-9.4,-1.09,-0.31,Matches
311,312,Emmanuel Gyasi,gh GHA,FWDF,Spezia,28,1994,35,2810.0,80.0,82.2,31.2,35,80.0,11,0,,0,0.86,26.0,45.0,-19.0,-0.61,1.16,32.1,45.1,-13.0,-0.42,0.33,Matches
312,313,Norbert Gyömbér,sk SVK,DF,Salernitana,30,1992,27,1740.0,64.0,50.9,19.3,23,73.0,9,4,17.0,3,1.19,25.0,19.0,6.0,0.31,1.38,19.4,27.9,-8.5,-0.44,0.74,Matches
313,314,Christian Gytkjær,dk DEN,FWMF,Monza,32,1990,22,559.0,25.0,16.3,6.2,3,69.0,1,19,18.0,16,1.0,9.0,7.0,2.0,0.32,0.51,11.1,8.0,3.1,0.5,0.77,Matches
314,315,Nicolas Haas,ch SUI,MF,Empoli,26,1996,24,1156.0,48.0,33.8,12.8,12,72.0,2,12,24.0,11,1.25,9.0,17.0,-8.0,-0.62,-0.46,10.6,21.0,-10.4,-0.8,-0.44,Matches
315,316,Samir Handanović,si SVN,GK,Inter,38,1984,14,1234.0,88.0,36.1,13.7,14,88.0,13,0,,21,1.93,32.0,18.0,14.0,1.02,0.4,25.2,13.8,11.4,0.83,0.0,Matches
316,317,Abdou Harroui,nl NED,MF,Sassuolo,24,1998,23,647.0,28.0,18.9,7.2,5,66.0,1,18,18.0,14,1.35,5.0,9.0,-4.0,-0.56,-0.23,7.6,9.3,-1.7,-0.24,-0.36,Matches
317,318,Hans Hateboer,nl NED,DF,Atalanta,28,1994,17,1397.0,82.0,40.8,15.5,17,82.0,11,0,,4,1.82,22.0,16.0,6.0,0.39,-0.15,21.3,17.4,3.9,0.25,-0.3,Matches
318,319,Liam Henderson,sct SCO,MF,Empoli,26,1996,25,1007.0,40.0,29.4,11.2,11,65.0,0,14,21.0,12,1.16,10.0,19.0,-9.0,-0.8,-0.69,11.2,20.4,-9.2,-0.82,-0.44,Matches
319,320,Jack Hendry,sct SCO,DF,Cremonese,27,1995,4,220.0,55.0,6.4,2.4,2,90.0,2,2,20.0,6,0.5,2.0,5.0,-3.0,-1.23,-0.38,3.4,4.7,-1.2,-0.51,0.23,Matches
320,321,Matheus Henrique,br BRA,MF,Sassuolo,24,1997,30,1947.0,65.0,56.9,21.6,21,80.0,9,9,30.0,8,1.17,27.0,39.0,-12.0,-0.55,-0.43,29.1,26.7,2.3,0.11,0.14,Matches
321,322,Thomas Henry,fr FRA,FW,Hellas Verona,27,1994,16,1030.0,64.0,30.1,11.4,13,75.0,3,3,18.0,3,0.5,10.0,17.0,-7.0,-0.61,0.18,10.9,15.5,-4.6,-0.41,-0.05,Matches
322,323,Theo Hernández,fr FRA,DF,Milan,24,1997,32,2771.0,87.0,81.0,30.8,32,87.0,27,0,,2,2.0,56.0,31.0,25.0,0.81,1.37,48.9,30.5,18.4,0.6,0.69,Matches
323,324,Isak Hien,se SWE,DF,Hellas Verona,23,1999,32,2607.0,81.0,76.2,29.0,28,87.0,26,4,40.0,0,0.97,24.0,42.0,-18.0,-0.62,0.49,28.2,37.9,-9.8,-0.34,0.14,Matches
324,325,Morten Hjulmand,dk DEN,MF,Lecce,23,1999,35,2962.0,85.0,86.6,32.9,34,86.0,30,1,27.0,1,0.94,31.0,44.0,-13.0,-0.4,-0.4,32.3,36.2,-3.9,-0.12,0.3,Matches
325,326,Emil Holm,se SWE,DF,Spezia,22,2000,20,1393.0,70.0,40.7,15.5,17,79.0,9,3,15.0,3,0.9,14.0,24.0,-10.0,-0.65,0.29,16.0,23.3,-7.3,-0.47,0.0,Matches
326,327,Martin Hongla,cm CMR,MF,Hellas Verona,24,1998,9,523.0,58.0,15.3,5.8,6,76.0,2,3,23.0,6,0.56,4.0,11.0,-7.0,-1.2,-0.55,5.5,9.2,-3.7,-0.64,-0.32,Matches
327,328,Petko Hristov,bg BUL,DF,Spezia,23,1999,9,365.0,41.0,10.7,4.1,4,68.0,2,5,19.0,8,0.56,5.0,10.0,-5.0,-1.23,-0.47,3.5,7.0,-3.5,-0.87,-0.44,Matches
328,329,Ajdin Hrustic,au AUS,MF,Hellas Verona,26,1996,6,226.0,38.0,6.6,2.5,3,61.0,0,3,15.0,5,0.17,2.0,5.0,-3.0,-1.19,-0.49,2.6,4.3,-1.8,-0.7,-0.35,Matches
329,330,Elseid Hysaj,al ALB,DF,Lazio,28,1994,34,1998.0,59.0,58.4,22.2,22,82.0,14,12,16.0,3,2.09,38.0,17.0,21.0,0.95,0.38,31.4,22.9,8.5,0.38,0.3,Matches
330,331,Rasmus Højlund,dk DEN,FW,Atalanta,19,2003,32,1834.0,57.0,53.6,20.4,20,74.0,5,12,29.0,3,1.69,45.0,29.0,16.0,0.79,0.67,34.5,23.1,11.4,0.56,0.29,Matches
331,332,Roger Ibanez,br BRA,DF,Roma,23,1998,33,2796.0,85.0,81.8,31.1,32,87.0,30,1,20.0,3,1.45,36.0,35.0,1.0,0.03,-1.55,45.1,27.0,18.1,0.58,-0.45,Matches
332,333,Zlatan Ibrahimović,se SWE,FW,Milan,40,1981,4,146.0,37.0,4.3,1.6,1,75.0,0,3,24.0,3,1.0,3.0,4.0,-1.0,-0.62,-1.22,2.9,2.6,0.4,0.24,-0.24,Matches
333,334,Hubert Idasiak,pl POL,GK,Napoli,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
334,335,Antonio Iervolino,it ITA,MF,Salernitana,19,2003,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,30,3.0,1.0,0.0,1.0,18.0,18.4,0.9,0.0,0.9,12.82,13.64,Matches
335,336,Lorenzo Ignacchiti,it ITA,MF,Empoli,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
336,337,Igor,br BRA,DF,Fiorentina,24,1998,27,2057.0,76.0,60.1,22.9,23,84.0,18,4,31.0,7,1.33,26.0,24.0,2.0,0.09,-0.44,33.0,26.7,6.3,0.28,-0.08,Matches
337,338,Jonathan Ikone,fr FRA,FW,Fiorentina,24,1998,33,2007.0,61.0,58.7,22.3,24,74.0,10,9,26.0,5,1.52,30.0,23.0,7.0,0.31,0.12,33.5,24.5,9.0,0.4,0.23,Matches
338,339,Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,11,851.0,77.0,24.9,9.5,10,83.0,7,1,20.0,2,1.09,10.0,14.0,-4.0,-0.42,0.42,9.0,10.6,-1.7,-0.18,0.26,Matches
339,340,Ivan Ilić,rs SRB,MF,Torino,21,2001,14,1177.0,84.0,34.4,13.1,13,88.0,9,1,37.0,1,1.57,18.0,12.0,6.0,0.46,0.66,14.8,9.4,5.4,0.41,0.55,Matches
340,341,Samuel Iling-Junior,eng ENG,DFFW,Juventus,18,2003,12,318.0,27.0,9.3,3.5,1,81.0,0,11,22.0,15,2.08,7.0,0.0,7.0,1.98,1.52,6.8,2.8,4.0,1.15,0.86,Matches
341,342,Emirhan İlkhan,tr TUR,MF,Torino,18,2004,4,87.0,22.0,2.5,1.0,1,63.0,0,3,8.0,11,2.25,1.0,2.0,-1.0,-1.03,-1.09,1.2,1.9,-0.7,-0.71,-0.77,Matches
342,343,Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,8,113.0,14.0,3.3,1.3,0,,0,8,14.0,8,0.63,2.0,3.0,-1.0,-0.8,0.46,2.0,3.8,-1.8,-1.47,-0.64,Matches
343,344,Ciro Immobile,it ITA,FW,Lazio,32,1990,31,2219.0,72.0,64.9,24.7,27,79.0,17,4,22.0,2,1.97,42.0,19.0,23.0,0.93,0.41,32.9,28.6,4.2,0.17,-0.25,Matches
344,345,Gabriele Indragoli,it ITA,DF,Empoli,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
345,346,Ardian Ismajli,al ALB,DF,Empoli,25,1996,25,2094.0,84.0,61.2,23.3,22,90.0,22,3,38.0,2,1.12,24.0,27.0,-3.0,-0.13,0.48,25.2,30.2,-4.9,-0.21,0.77,Matches
346,347,Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,1,0.0,0.0,0.0,0.0,0.0,1.24,0.1,0.1,0.0,0.0,0.85,Matches
347,348,Armando Izzo,it ITA,DF,Monza,30,1992,30,2466.0,82.0,72.1,27.4,29,85.0,19,1,5.0,0,1.73,39.0,25.0,14.0,0.51,2.21,33.1,32.8,0.3,0.01,0.55,Matches
348,349,Mato Jajalo,ba BIH,MF,Udinese,34,1988,3,63.0,21.0,1.8,0.7,0,,0,3,21.0,12,0.67,2.0,0.0,2.0,2.86,2.94,0.8,0.2,0.6,0.82,0.97,Matches
349,350,Paweł Jaroszyński,pl POL,DFMF,Salernitana,27,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
350,351,Jesé,es ESP,FW,Sampdoria,29,1993,11,210.0,19.0,6.1,2.3,1,60.0,0,10,15.0,5,0.55,2.0,8.0,-6.0,-2.57,-1.42,2.0,4.9,-2.9,-1.25,-0.43,Matches
351,352,Juan Jesus,br BRA,DF,Napoli,31,1991,15,933.0,62.0,27.3,10.4,10,87.0,9,5,13.0,22,2.2,20.0,8.0,12.0,1.16,-0.18,17.6,9.6,8.0,0.77,-0.13,Matches
352,353,Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,12,222.0,19.0,6.5,2.5,2,45.0,0,10,13.0,24,0.58,1.0,4.0,-3.0,-1.22,-0.93,2.0,3.7,-1.7,-0.7,-0.57,Matches
353,354,Joselito,es ESP,MF,Hellas Verona,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
354,355,Luka Jović,rs SRB,FWMF,Fiorentina,24,1997,31,1534.0,49.0,44.9,17.0,16,76.0,8,15,22.0,4,1.19,24.0,23.0,1.0,0.06,-0.37,24.0,21.2,2.8,0.17,-0.25,Matches
355,356,Andreas Jungdal,dk DEN,GK,Milan,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
356,357,Hamed Junior Traorè,ci CIV,MFFW,Sassuolo,22,2000,11,591.0,54.0,17.3,6.6,6,70.0,1,5,34.0,0,0.73,10.0,10.0,0.0,0.0,0.45,9.6,9.4,0.2,0.03,-0.02,Matches
357,358,Yayah Kallon,sl SLE,MFFW,Hellas Verona,21,2001,22,860.0,39.0,25.1,9.6,8,57.0,0,14,29.0,14,0.77,8.0,14.0,-6.0,-0.63,0.15,10.6,11.8,-1.1,-0.12,0.34,Matches
358,359,Pierre Kalulu,fr FRA,DF,Milan,22,2000,34,2548.0,75.0,74.5,28.3,26,88.0,25,8,32.0,2,1.76,46.0,41.0,5.0,0.18,-1.47,42.7,34.3,8.4,0.3,-0.66,Matches
359,360,Dimitrije Kamenović,rs SRB,DF,Lazio,22,2000,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
360,361,Yann Karamoh,fr FRA,MFFW,Torino,24,1998,21,716.0,34.0,20.9,8.0,7,63.0,0,14,19.0,9,1.24,9.0,8.0,1.0,0.13,0.13,11.8,6.9,4.9,0.62,0.72,Matches
361,362,Rick Karsdorp,nl NED,DF,Roma,27,1995,13,711.0,55.0,20.8,7.9,8,73.0,2,5,26.0,3,1.54,10.0,8.0,2.0,0.25,-0.08,12.3,7.3,5.0,0.63,-0.05,Matches
362,363,Denso Kasius,nl NED,DF,Bologna,19,2002,7,342.0,49.0,10.0,3.8,4,69.0,1,3,22.0,5,1.14,3.0,7.0,-4.0,-1.05,-1.29,3.9,6.8,-2.9,-0.77,-0.71,Matches
363,364,Grigoris Kastanos,cy CYP,MFDF,Salernitana,24,1998,28,1286.0,46.0,37.6,14.3,13,73.0,5,15,22.0,9,1.04,20.0,24.0,-4.0,-0.28,0.14,13.1,27.7,-14.6,-1.02,-0.35,Matches
364,365,Michael Kayode,it ITA,DF,Fiorentina,18,2004,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
365,366,Moise Kean,it ITA,FW,Juventus,22,2000,28,995.0,36.0,29.1,11.1,11,64.0,0,17,17.0,2,1.89,11.0,8.0,3.0,0.27,-0.47,14.2,10.8,3.4,0.31,-0.07,Matches
366,367,Wajdi Kechrida,tn TUN,DF,Salernitana,26,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
367,368,Dimitrios Keramitsis,gr GRE,DF,Roma,18,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
368,369,Jakub Kiwior,pl POL,DF,Spezia,22,2000,17,1443.0,85.0,42.2,16.0,17,85.0,13,0,,1,0.88,16.0,27.0,-11.0,-0.69,0.22,15.3,26.6,-11.3,-0.71,-0.4,Matches
369,370,Simon Kjær,dk DEN,DF,Milan,33,1989,17,1007.0,59.0,29.4,11.2,12,74.0,4,5,24.0,16,1.82,12.0,7.0,5.0,0.45,-0.15,13.0,12.3,0.7,0.06,-0.58,Matches
370,371,Teun Koopmeiners,nl NED,MF,Atalanta,24,1998,33,2858.0,87.0,83.6,31.8,32,88.0,29,1,45.0,0,1.73,57.0,36.0,21.0,0.66,1.14,47.3,33.3,14.0,0.44,0.09,Matches
371,372,Emil Kornvig,dk DEN,MF,Spezia,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
372,373,Filip Kostić,rs SRB,DFFW,Juventus,29,1992,37,2564.0,69.0,75.0,28.5,33,75.0,12,4,26.0,1,1.86,38.0,32.0,6.0,0.21,-1.58,38.7,34.4,4.4,0.15,-0.83,Matches
373,374,Christian Kouamé,ci CIV,FW,Fiorentina,24,1997,28,1866.0,67.0,54.6,20.7,22,79.0,10,6,21.0,10,1.39,27.0,27.0,0.0,0.0,-0.58,30.6,22.0,8.6,0.42,0.24,Matches
374,375,Viktor Kovalenko,ua UKR,MF,Spezia,26,1996,18,548.0,30.0,16.0,6.1,7,53.0,0,11,16.0,9,0.84,4.0,10.0,-6.0,-0.99,-0.2,5.1,7.6,-2.5,-0.42,0.07,Matches
375,376,Dimo Krastev,bg BUL,MF,Fiorentina,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
376,377,Julian Kristoffersen,no NOR,FW,Salernitana,25,1997,1,18.0,18.0,0.5,0.2,0,,0,1,18.0,3,0.0,0.0,0.0,0.0,0.0,0.37,0.1,0.5,-0.4,-2.11,-1.32,Matches
377,378,Raimonds Krollis,lv LVA,FWDF,Spezia,20,2001,4,36.0,9.0,1.1,0.4,0,,0,4,9.0,15,0.0,0.0,1.0,-1.0,-2.5,-1.7,0.4,0.9,-0.5,-1.39,-0.93,Matches
378,379,Rade Krunić,ba BIH,MF,Milan,28,1993,23,1657.0,72.0,48.5,18.4,18,83.0,10,5,34.0,5,2.13,34.0,17.0,17.0,0.92,0.72,29.3,20.1,9.2,0.5,0.07,Matches
379,380,Marash Kumbulla,al ALB,DF,Roma,22,2000,7,259.0,37.0,7.6,2.9,5,48.0,1,2,9.0,19,1.57,4.0,3.0,1.0,0.35,0.03,2.5,2.6,-0.1,-0.04,-0.76,Matches
380,381,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21,2001,34,2518.0,74.0,73.6,28.0,30,79.0,8,4,38.0,0,2.29,58.0,21.0,37.0,1.32,0.13,49.9,23.1,26.8,0.96,0.34,Matches
381,382,Giorgos Kyriakopoulos,gr GRE,DFFW,Bologna,26,1996,12,704.0,59.0,20.6,7.8,8,78.0,4,4,20.0,0,1.58,11.0,8.0,3.0,0.38,0.35,7.2,11.5,-4.4,-0.56,-0.54,Matches
382,383,Giorgos Kyriakopoulos,gr GRE,FWDF,Sassuolo,26,1996,12,766.0,64.0,22.4,8.5,9,74.0,1,3,33.0,8,1.08,10.0,12.0,-2.0,-0.23,0.17,11.4,9.7,1.7,0.2,0.19,Matches
383,384,Sam Lammers,nl NED,FW,Sampdoria,25,1997,19,1100.0,58.0,32.2,12.2,13,75.0,3,6,20.0,0,0.47,6.0,21.0,-15.0,-1.23,0.01,11.1,23.4,-12.3,-1.01,-0.24,Matches
384,385,Sam Lammers,nl NED,FW,Empoli,25,1997,14,883.0,63.0,25.8,9.8,10,73.0,4,4,38.0,1,1.21,8.0,14.0,-6.0,-0.61,-0.4,9.1,14.8,-5.8,-0.59,-0.1,Matches
