,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
310,311,Javier Llabrés,es ESP,FW,Mallorca,19,2002,0.2,4.0,4.0,100.0,37.0,12.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
311,312,Marcos Llorente,es ESP,MFDF,Atlético Madrid,27,1995,18.9,660.0,816.0,80.9,9299.0,2473.0,380.0,415.0,91.6,202.0,260.0,77.7,34.0,55.0,61.8,2,3.6,3.1,-1.6,29.0,30.0,30.0,3.0,88.0,Matches
312,313,Giovani Lo Celso,ar ARG,MFFW,Villarreal,26,1996,12.5,578.0,694.0,83.3,9815.0,2691.0,294.0,331.0,88.8,191.0,225.0,84.9,72.0,92.0,78.3,3,3.3,3.1,-0.3,31.0,51.0,29.0,1.0,97.0,Matches
313,314,David López,es ESP,DF,Girona,32,1989,18.4,1082.0,1203.0,89.9,20522.0,7606.0,373.0,400.0,93.3,607.0,637.0,95.3,93.0,146.0,63.7,1,0.6,0.5,0.4,8.0,57.0,1.0,0.0,54.0,Matches
314,315,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,22.0,29.0,75.9,462.0,309.0,7.0,8.0,87.5,11.0,11.0,100.0,4.0,10.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
315,316,Diego López,es ESP,FWMF,Valencia,20,2002,5.0,101.0,151.0,66.9,1553.0,496.0,56.0,73.0,76.7,30.0,46.0,65.2,9.0,14.0,64.3,1,1.1,1.0,-0.1,10.0,7.0,11.0,4.0,17.0,Matches
316,317,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,745.0,929.0,80.2,13818.0,3802.0,332.0,372.0,89.2,283.0,328.0,86.3,110.0,175.0,62.9,2,1.4,1.9,0.6,21.0,102.0,14.0,3.0,98.0,Matches
317,318,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,198.0,293.0,67.6,2420.0,589.0,123.0,159.0,77.4,54.0,80.0,67.5,4.0,12.0,33.3,1,0.8,1.0,0.2,11.0,19.0,6.0,1.0,28.0,Matches
318,319,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,5.0,8.0,62.5,91.0,46.0,2.0,3.0,66.7,2.0,3.0,66.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
319,320,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,1284.0,1734.0,74.0,21391.0,7892.0,681.0,744.0,91.5,466.0,625.0,74.6,115.0,276.0,41.7,3,5.5,5.6,-2.5,58.0,94.0,40.0,27.0,124.0,Matches
320,321,José Luis Morales,es ESP,FWMF,Villarreal,35,1987,13.5,181.0,258.0,70.2,2380.0,486.0,121.0,150.0,80.7,46.0,66.0,69.7,7.0,11.0,63.6,0,1.6,1.0,-1.6,9.0,4.0,10.0,2.0,15.0,Matches
321,322,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,205.0,227.0,90.3,4750.0,3000.0,45.0,45.0,100.0,117.0,120.0,97.5,43.0,61.0,70.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
322,323,Awer Mabil,au AUS,MFFW,Cádiz,26,1995,1.8,34.0,54.0,63.0,422.0,149.0,22.0,28.0,78.6,6.0,10.0,60.0,2.0,9.0,22.2,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,Matches
323,324,Darwin Machís,ve VEN,FW,Valladolid,29,1993,6.7,137.0,208.0,65.9,2613.0,731.0,68.0,81.0,84.0,42.0,55.0,76.4,24.0,47.0,51.1,1,2.1,1.8,-1.1,9.0,7.0,11.0,10.0,10.0,Matches
324,325,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,819.0,1221.0,67.1,14063.0,6175.0,415.0,469.0,88.5,310.0,460.0,67.4,83.0,213.0,39.0,4,3.0,2.7,1.0,34.0,53.0,29.0,21.0,61.0,Matches
325,326,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,325.0,391.0,83.1,6440.0,2695.0,110.0,121.0,90.9,168.0,191.0,88.0,42.0,67.0,62.7,0,0.1,0.2,-0.1,2.0,16.0,1.0,1.0,16.0,Matches
326,327,Jon Magunacelaya,es ESP,MFFW,Real Sociedad,22,2000,0.7,8.0,16.0,50.0,150.0,56.0,4.0,10.0,40.0,3.0,4.0,75.0,1.0,1.0,100.0,0,0.4,0.5,-0.4,2.0,0.0,0.0,0.0,0.0,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,439.0,563.0,78.0,6546.0,1380.0,226.0,277.0,81.6,169.0,204.0,82.8,20.0,42.0,47.6,0,0.6,0.8,-0.6,10.0,28.0,7.0,3.0,42.0,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,1094.0,1427.0,76.7,18160.0,7399.0,521.0,578.0,90.1,467.0,588.0,79.4,78.0,173.0,45.1,1,2.6,2.6,-1.6,20.0,89.0,23.0,11.0,93.0,Matches
329,330,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,13.0,20.0,65.0,156.0,92.0,7.0,9.0,77.8,5.0,8.0,62.5,0.0,0.0,,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,697.0,1086.0,64.2,20406.0,15742.0,144.0,144.0,100.0,310.0,318.0,97.5,237.0,613.0,38.7,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,918.0,1067.0,86.0,13151.0,5155.0,546.0,584.0,93.5,299.0,341.0,87.7,38.0,84.0,45.2,0,0.5,0.8,-0.5,9.0,51.0,7.0,3.0,70.0,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,826.0,911.0,90.7,16064.0,5793.0,288.0,303.0,95.0,427.0,462.0,92.4,98.0,120.0,81.7,0,0.3,0.4,-0.3,4.0,30.0,3.0,0.0,36.0,Matches
333,334,Marcão,br BRA,DF,Sevilla,26,1996,4.2,187.0,217.0,86.2,3094.0,1265.0,91.0,98.0,92.9,87.0,93.0,93.5,8.0,20.0,40.0,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,Matches
334,335,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,449.0,635.0,70.7,12898.0,9202.0,81.0,81.0,100.0,206.0,212.0,97.2,161.0,337.0,47.8,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,Matches
335,336,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,1499.0,1932.0,77.6,25216.0,9281.0,749.0,849.0,88.2,608.0,764.0,79.6,119.0,217.0,54.8,6,3.5,4.5,2.5,37.0,170.0,50.0,23.0,204.0,Matches
336,337,Alberto Marí,es ESP,FWMF,Valencia,21,2001,1.0,8.0,20.0,40.0,102.0,7.0,7.0,12.0,58.3,1.0,4.0,25.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
337,338,José Mari,es ESP,MF,Cádiz,34,1987,4.4,168.0,203.0,82.8,3584.0,1144.0,55.0,68.0,80.9,71.0,76.0,93.4,37.0,49.0,75.5,0,0.3,0.1,-0.3,5.0,32.0,1.0,0.0,21.0,Matches
338,339,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,1183.0,1333.0,88.7,24083.0,9951.0,373.0,405.0,92.1,624.0,665.0,93.8,171.0,236.0,72.5,1,0.6,0.2,0.4,7.0,70.0,0.0,0.0,63.0,Matches
339,340,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,32.0,41.0,78.0,426.0,81.0,25.0,30.0,83.3,5.0,7.0,71.4,2.0,2.0,100.0,0,0.4,0.7,-0.4,1.0,3.0,0.0,0.0,2.0,Matches
340,341,Pablo Marín,es ESP,MFFW,Real Sociedad,19,2003,4.0,128.0,168.0,76.2,1809.0,362.0,78.0,92.0,84.8,36.0,48.0,75.0,9.0,12.0,75.0,0,0.8,0.4,-0.8,6.0,9.0,2.0,0.0,15.0,Matches
341,342,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,7.0,8.0,87.5,261.0,204.0,0.0,0.0,,4.0,4.0,100.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
342,343,Roger Martí,es ESP,FW,Elche,31,1991,7.3,118.0,160.0,73.8,1447.0,357.0,72.0,82.0,87.8,22.0,32.0,68.8,7.0,13.0,53.8,1,0.7,0.4,0.3,10.0,7.0,3.0,2.0,7.0,Matches
343,344,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,92.0,129.0,71.3,1031.0,125.0,66.0,84.0,78.6,18.0,25.0,72.0,1.0,2.0,50.0,0,0.5,0.2,-0.5,4.0,3.0,1.0,0.0,5.0,Matches
344,345,Ander Martin,es ESP,MFFW,Real Sociedad,21,2000,0.5,12.0,24.0,50.0,175.0,71.0,7.0,9.0,77.8,4.0,9.0,44.4,0.0,1.0,0.0,0,0.1,0.0,-0.1,2.0,2.0,0.0,0.0,3.0,Matches
345,346,Andrés Martín,es ESP,FWMF,Rayo Vallecano,23,1999,2.3,39.0,77.0,50.6,623.0,173.0,21.0,33.0,63.6,12.0,19.0,63.2,4.0,14.0,28.6,0,0.5,0.2,-0.5,1.0,1.0,3.0,2.0,4.0,Matches
346,347,Carlos Martín,es ESP,FWMF,Atlético Madrid,20,2002,0.3,6.0,11.0,54.5,57.0,2.0,4.0,5.0,80.0,1.0,4.0,25.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
347,348,Iván Martín,es ESP,MF,Girona,23,1999,17.6,565.0,672.0,84.1,8006.0,1764.0,331.0,366.0,90.4,180.0,212.0,84.9,29.0,40.0,72.5,3,2.2,2.1,0.8,17.0,38.0,17.0,6.0,56.0,Matches
348,349,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,1303.0,1599.0,81.5,19900.0,7034.0,745.0,818.0,91.1,448.0,533.0,84.1,82.0,161.0,50.9,4,4.3,3.2,-0.3,40.0,80.0,28.0,18.0,113.0,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,627.0,773.0,81.1,13236.0,5012.0,203.0,234.0,86.8,305.0,344.0,88.7,109.0,172.0,63.4,0,0.3,0.2,-0.3,5.0,52.0,2.0,0.0,60.0,Matches
350,351,Roger Martínez,es ESP,DF,Espanyol,18,2004,0.1,5.0,5.0,100.0,104.0,26.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
351,352,Omar Mascarell,gq EQG,MFDF,Elche,29,1993,27.2,1091.0,1270.0,85.9,20666.0,6208.0,429.0,469.0,91.5,513.0,560.0,91.6,132.0,201.0,65.7,1,1.1,1.2,-0.1,20.0,101.0,4.0,1.0,116.0,Matches
352,353,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,679.0,963.0,70.5,19683.0,14573.0,93.0,93.0,100.0,345.0,348.0,99.1,233.0,511.0,45.6,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,Matches
353,354,Jaime Mata,es ESP,FWMF,Getafe,33,1988,4.9,68.0,122.0,55.7,1040.0,301.0,36.0,55.0,65.5,23.0,38.0,60.5,5.0,11.0,45.5,1,1.3,0.7,-0.3,6.0,6.0,6.0,3.0,10.0,Matches
354,355,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,582.0,775.0,75.1,8629.0,1623.0,332.0,397.0,83.6,161.0,211.0,76.3,51.0,71.0,71.8,2,2.7,3.4,-0.7,22.0,35.0,21.0,4.0,64.0,Matches
355,356,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,219.0,294.0,74.5,4345.0,1613.0,79.0,96.0,82.3,113.0,136.0,83.1,24.0,47.0,51.1,0,0.2,0.1,-0.2,2.0,12.0,2.0,0.0,13.0,Matches
356,357,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,3.0,3.0,100.0,53.0,39.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
357,358,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,652.0,755.0,86.4,10427.0,2627.0,329.0,365.0,90.1,243.0,276.0,88.0,52.0,63.0,82.5,3,1.8,1.3,1.2,19.0,72.0,13.0,0.0,97.0,Matches
358,359,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,68.0,90.0,75.6,865.0,221.0,49.0,61.0,80.3,16.0,20.0,80.0,2.0,5.0,40.0,0,0.5,0.7,-0.5,5.0,4.0,3.0,0.0,8.0,Matches
359,360,Memphis,nl NED,FW,Barcelona,28,1994,1.3,53.0,66.0,80.3,735.0,209.0,34.0,38.0,89.5,14.0,16.0,87.5,3.0,7.0,42.9,0,0.1,0.2,-0.1,3.0,3.0,2.0,0.0,7.0,Matches
360,361,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,239.0,335.0,71.3,3634.0,1451.0,137.0,152.0,90.1,78.0,117.0,66.7,17.0,47.0,36.2,1,0.3,0.2,0.7,4.0,14.0,6.0,3.0,18.0,Matches
361,362,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,1010.0,1312.0,77.0,16082.0,4201.0,546.0,618.0,88.3,303.0,383.0,79.1,110.0,206.0,53.4,4,3.7,4.8,0.3,48.0,92.0,29.0,3.0,137.0,Matches
362,363,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,1.0,2.0,50.0,13.0,2.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
363,364,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,794.0,862.0,92.1,10969.0,2745.0,507.0,532.0,95.3,223.0,246.0,90.7,34.0,38.0,89.5,1,0.6,0.6,0.4,13.0,54.0,9.0,0.0,56.0,Matches
364,365,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,179.0,215.0,83.3,3641.0,1350.0,55.0,64.0,85.9,100.0,112.0,89.3,23.0,36.0,63.9,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,Matches
365,366,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,1145.0,1502.0,76.2,18019.0,6014.0,607.0,715.0,84.9,408.0,517.0,78.9,83.0,161.0,51.6,9,5.7,5.0,3.3,44.0,154.0,36.0,5.0,172.0,Matches
366,367,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,790.0,963.0,82.0,15512.0,4724.0,301.0,343.0,87.8,342.0,382.0,89.5,121.0,187.0,64.7,1,1.0,1.2,0.0,18.0,106.0,18.0,4.0,116.0,Matches
367,368,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,1660.0,1881.0,88.3,31882.0,10563.0,648.0,691.0,93.8,794.0,862.0,92.1,188.0,273.0,68.9,0,0.6,0.8,-0.6,6.0,138.0,5.0,1.0,98.0,Matches
368,369,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,756.0,974.0,77.6,13767.0,4551.0,351.0,400.0,87.8,278.0,333.0,83.5,101.0,183.0,55.2,3,1.3,1.6,1.7,29.0,99.0,6.0,3.0,104.0,Matches
369,370,Pere Milla,es ESP,FWMF,Elche,29,1992,20.5,410.0,585.0,70.1,6190.0,1742.0,224.0,283.0,79.2,127.0,169.0,75.1,34.0,63.0,54.0,1,1.2,1.5,-0.2,14.0,53.0,10.0,2.0,65.0,Matches
370,371,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,4.0,9.0,44.4,53.0,7.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
371,372,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,721.0,908.0,79.4,12216.0,4925.0,370.0,408.0,90.7,285.0,338.0,84.3,58.0,126.0,46.0,0,1.4,1.3,-1.4,11.0,70.0,13.0,4.0,69.0,Matches
372,373,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,176.0,262.0,67.2,2380.0,325.0,107.0,145.0,73.8,52.0,76.0,68.4,6.0,14.0,42.9,0,1.0,0.9,-1.0,9.0,7.0,0.0,0.0,11.0,Matches
373,374,Juan Miranda,es ESP,DF,Betis,22,2000,16.4,588.0,830.0,70.8,9875.0,5120.0,277.0,325.0,85.2,210.0,293.0,71.7,67.0,142.0,47.2,2,2.9,2.4,-0.9,21.0,55.0,28.0,9.0,73.0,Matches
374,375,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,403.0,512.0,78.7,8685.0,3574.0,106.0,126.0,84.1,228.0,260.0,87.7,63.0,111.0,56.8,0,0.0,0.1,0.0,0.0,14.0,0.0,0.0,17.0,Matches
375,376,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,1336.0,1521.0,87.8,20964.0,6451.0,740.0,786.0,94.1,414.0,467.0,88.7,127.0,179.0,70.9,3,4.5,4.2,-1.5,42.0,153.0,22.0,3.0,182.0,Matches
376,377,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,318.0,395.0,80.5,5334.0,1393.0,150.0,164.0,91.5,133.0,153.0,86.9,27.0,45.0,60.0,0,0.9,1.0,-0.9,9.0,18.0,3.0,3.0,19.0,Matches
377,378,Johan Mojica,co COL,DFMF,Elche,29,1992,3.0,127.0,178.0,71.3,1917.0,658.0,64.0,73.0,87.7,54.0,69.0,78.3,5.0,21.0,23.8,0,0.3,0.2,-0.3,3.0,5.0,4.0,1.0,9.0,Matches
378,379,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,1452.0,1930.0,75.2,21725.0,8461.0,840.0,930.0,90.3,466.0,653.0,71.4,94.0,205.0,45.9,2,3.9,4.0,-1.9,38.0,74.0,49.0,17.0,112.0,Matches
379,380,Jon Moncayola,es ESP,MFDF,Osasuna,24,1998,27.2,1136.0,1461.0,77.8,22841.0,7870.0,433.0,490.0,88.4,516.0,609.0,84.7,176.0,315.0,55.9,3,1.8,2.2,1.2,27.0,170.0,22.0,10.0,175.0,Matches
380,381,Monchu,es ESP,MF,Valladolid,22,1999,22.6,833.0,1054.0,79.0,16192.0,4815.0,369.0,410.0,90.0,303.0,375.0,80.8,144.0,231.0,62.3,2,2.0,1.7,0.0,25.0,98.0,5.0,2.0,111.0,Matches
381,382,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,624.0,799.0,78.1,12344.0,4658.0,223.0,251.0,88.8,312.0,367.0,85.0,81.0,158.0,51.3,0,0.0,0.7,0.0,0.0,46.0,1.0,1.0,41.0,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,661.0,851.0,77.7,10029.0,3892.0,359.0,402.0,89.3,250.0,322.0,77.6,34.0,78.0,43.6,3,2.1,2.5,0.9,20.0,53.0,13.0,7.0,57.0,Matches
383,384,Martín Montoya,es ESP,DF,Betis,31,1991,5.0,190.0,244.0,77.9,2765.0,1133.0,107.0,116.0,92.2,60.0,77.0,77.9,12.0,31.0,38.7,0,0.7,0.6,-0.7,4.0,12.0,3.0,2.0,16.0,Matches
384,385,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,270.0,422.0,64.0,3678.0,551.0,169.0,231.0,73.2,69.0,117.0,59.0,17.0,30.0,56.7,2,2.0,1.2,0.0,17.0,6.0,5.0,1.0,17.0,Matches
385,386,Jon Morcillo,es ESP,FWMF,Athletic Club,23,1998,0.8,32.0,44.0,72.7,525.0,156.0,18.0,20.0,90.0,10.0,13.0,76.9,3.0,7.0,42.9,1,0.3,0.2,0.7,4.0,0.0,3.0,1.0,2.0,Matches
386,387,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,605.0,730.0,82.9,9845.0,2768.0,298.0,329.0,90.6,252.0,283.0,89.0,36.0,64.0,56.3,1,1.4,1.9,-0.4,12.0,18.0,24.0,6.0,47.0,Matches
387,388,Álex Moreno,es ESP,DF,Betis,29,1993,15.0,525.0,695.0,75.5,7787.0,3493.0,298.0,332.0,89.8,180.0,247.0,72.9,31.0,69.0,44.9,3,1.5,1.4,1.5,9.0,38.0,13.0,4.0,44.0,Matches
388,389,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,216.0,324.0,66.7,3805.0,1315.0,90.0,106.0,84.9,96.0,133.0,72.2,26.0,65.0,40.0,0,0.2,0.3,-0.2,3.0,17.0,3.0,1.0,14.0,Matches
389,390,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,353.0,483.0,73.1,5825.0,1500.0,169.0,216.0,78.2,129.0,167.0,77.2,39.0,48.0,81.3,3,2.7,1.4,0.3,19.0,35.0,25.0,1.0,68.0,Matches
390,391,Tete Morente,es ESP,MFDF,Elche,25,1996,23.0,571.0,785.0,72.7,8632.0,2680.0,342.0,395.0,86.6,166.0,228.0,72.8,44.0,87.0,50.6,0,1.1,1.6,-1.1,16.0,44.0,19.0,9.0,63.0,Matches
391,392,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,403.0,501.0,80.4,6210.0,1890.0,222.0,259.0,85.7,142.0,169.0,84.0,27.0,39.0,69.2,2,1.0,1.1,1.0,12.0,53.0,12.0,2.0,67.0,Matches
392,393,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,36.0,46.0,78.3,596.0,151.0,19.0,21.0,90.5,13.0,15.0,86.7,4.0,7.0,57.1,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,Matches
393,394,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,190.0,226.0,84.1,3121.0,862.0,95.0,111.0,85.6,67.0,75.0,89.3,19.0,24.0,79.2,0,0.7,0.5,-0.7,3.0,20.0,5.0,0.0,26.0,Matches
394,395,Loren Morón,es ESP,FW,Betis,28,1993,0.2,3.0,4.0,75.0,29.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
395,396,Cristhian Mosquera,co COL,DF,Valencia,18,2004,1.6,53.0,65.0,81.5,828.0,314.0,29.0,33.0,87.9,20.0,23.0,87.0,4.0,9.0,44.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
396,397,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,299.0,390.0,76.7,6424.0,1975.0,73.0,82.0,89.0,180.0,202.0,89.1,45.0,99.0,45.5,0,0.0,0.1,0.0,1.0,18.0,1.0,1.0,19.0,Matches
397,398,Iker Muniain,es ESP,MFFW,Athletic Club,29,1992,18.8,890.0,1110.0,80.2,14031.0,4353.0,480.0,541.0,88.7,304.0,365.0,83.3,73.0,137.0,53.3,3,3.9,3.9,-0.9,47.0,89.0,28.0,4.0,154.0,Matches
398,399,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,781.0,1027.0,76.0,13080.0,5178.0,389.0,436.0,89.2,323.0,403.0,80.1,60.0,132.0,45.5,1,0.9,1.1,0.1,14.0,48.0,18.0,11.0,57.0,Matches
399,400,Álvaro Muñoz,uy URU,FW,Real Madrid,18,2004,0.9,9.0,12.0,75.0,127.0,22.0,5.0,6.0,83.3,4.0,6.0,66.7,0.0,0.0,,1,0.3,0.1,0.7,1.0,0.0,1.0,0.0,1.0,Matches
400,401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,90.0,111.0,81.1,2025.0,528.0,31.0,35.0,88.6,34.0,41.0,82.9,25.0,34.0,73.5,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,Matches
401,402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,2.0,2.0,100.0,23.0,15.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
402,403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,472.0,827.0,57.1,6327.0,1330.0,307.0,426.0,72.1,125.0,257.0,48.6,18.0,49.0,36.7,3,2.1,1.7,0.9,21.0,43.0,6.0,0.0,60.0,Matches
403,404,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,604.0,771.0,78.3,10218.0,2277.0,293.0,348.0,84.2,252.0,296.0,85.1,43.0,64.0,67.2,2,1.8,1.8,0.2,16.0,52.0,12.0,4.0,93.0,Matches
404,405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,4.0,4.0,100.0,60.0,6.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
405,406,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,1085.0,1184.0,91.6,16750.0,5906.0,577.0,612.0,94.3,427.0,454.0,94.1,53.0,74.0,71.6,1,0.9,0.7,0.1,12.0,79.0,8.0,1.0,75.0,Matches
406,407,Juanjo Narváez,co COL,MFFW,Valladolid,27,1995,1.6,25.0,36.0,69.4,270.0,31.0,18.0,22.0,81.8,5.0,7.0,71.4,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
407,408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,238.0,298.0,79.9,5007.0,2120.0,75.0,87.0,86.2,128.0,137.0,93.4,35.0,70.0,50.0,0,0.0,0.2,0.0,0.0,24.0,4.0,0.0,25.0,Matches
408,409,Roberto Navarro,es ESP,MFFW,Real Sociedad,20,2002,3.9,99.0,138.0,71.7,1345.0,382.0,60.0,73.0,82.2,22.0,35.0,62.9,8.0,13.0,61.5,0,1.2,1.1,-1.2,12.0,8.0,3.0,0.0,13.0,Matches
409,410,Jesús Navas,es ESP,DFFW,Sevilla,36,1985,22.0,1000.0,1332.0,75.1,17177.0,4865.0,492.0,549.0,89.6,394.0,517.0,76.2,93.0,177.0,52.5,0,2.8,3.2,-2.8,26.0,60.0,46.0,14.0,99.0,Matches
410,411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,106.0,173.0,61.3,1766.0,383.0,53.0,77.0,68.8,32.0,48.0,66.7,12.0,28.0,42.9,2,2.4,1.6,-0.4,10.0,11.0,4.0,1.0,17.0,Matches
411,412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,676.0,772.0,87.6,12120.0,4079.0,255.0,280.0,91.1,378.0,403.0,93.8,39.0,73.0,53.4,0,0.0,0.2,0.0,1.0,58.0,0.0,0.0,66.0,Matches
412,413,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,27,1994,12.2,408.0,520.0,78.5,5583.0,1326.0,257.0,294.0,87.4,117.0,152.0,77.0,18.0,34.0,52.9,1,0.7,0.5,0.3,5.0,19.0,6.0,1.0,34.0,Matches
413,414,Fernando Niño,es ESP,MFFW,Villarreal,21,2000,0.2,5.0,5.0,100.0,62.0,0.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
