,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
410,411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,246.0,10.0,23.0,135.0,91.0,29.0,246.0,10.0,5.0,50.0,4.0,40.0,115.0,443.0,156.0,4.0,5.0,0.0,18.0,7.0,174.0,22.0,Matches
411,412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,894.0,73.0,368.0,498.0,35.0,11.0,894.0,12.0,10.0,83.3,2.0,16.7,547.0,2428.0,1383.0,4.0,6.0,0.0,4.0,3.0,627.0,0.0,Matches
412,413,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,27,1994,12.2,695.0,42.0,182.0,336.0,181.0,31.0,695.0,14.0,12.0,85.7,2.0,14.3,301.0,1438.0,621.0,12.0,10.0,4.0,22.0,6.0,447.0,47.0,Matches
413,414,Fernando Niño,es ESP,MFFW,Villarreal,21,2000,0.2,9.0,0.0,0.0,3.0,6.0,1.0,9.0,1.0,0.0,0.0,1.0,100.0,8.0,28.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,Matches
414,415,Randy Nteka,ao ANG,FWMF,Elche,24,1997,8.1,290.0,18.0,43.0,140.0,110.0,32.0,290.0,24.0,12.0,50.0,11.0,45.8,175.0,837.0,346.0,13.0,6.0,6.0,21.0,17.0,190.0,43.0,Matches
415,416,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,24,1997,1.3,95.0,2.0,14.0,48.0,34.0,6.0,95.0,7.0,1.0,14.3,4.0,57.1,62.0,317.0,158.0,3.0,0.0,2.0,2.0,5.0,66.0,7.0,Matches
416,417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,2366.0,268.0,1197.0,1100.0,83.0,22.0,2366.0,13.0,11.0,84.6,2.0,15.4,1504.0,8027.0,4468.0,31.0,25.0,1.0,17.0,2.0,1587.0,5.0,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,861.0,783.0,857.0,4.0,0.0,0.0,861.0,1.0,1.0,100.0,0.0,0.0,416.0,2241.0,1218.0,0.0,1.0,1.0,0.0,0.0,345.0,0.0,Matches
418,419,Brian Ocampo,uy URU,MFFW,Cádiz,23,1999,12.4,493.0,12.0,91.0,192.0,228.0,19.0,493.0,45.0,19.0,42.2,18.0,40.0,330.0,2359.0,1302.0,40.0,29.0,10.0,30.0,28.0,349.0,81.0,Matches
419,420,Lucas Ocampos,ar ARG,FWMF,Sevilla,28,1994,12.9,632.0,13.0,64.0,265.0,314.0,64.0,629.0,61.0,25.0,41.0,34.0,55.7,421.0,2416.0,1095.0,33.0,27.0,16.0,40.0,17.0,461.0,113.0,Matches
420,421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,32.0,0.0,7.0,15.0,10.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,20.0,142.0,74.0,4.0,0.0,0.0,0.0,0.0,25.0,5.0,Matches
421,422,Olasagasti,es ESP,MFDF,Real Sociedad,21,2000,0.7,61.0,1.0,13.0,41.0,8.0,1.0,61.0,0.0,0.0,,0.0,,30.0,130.0,82.0,2.0,1.0,0.0,2.0,0.0,37.0,3.0,Matches
422,423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,929.0,55.0,263.0,404.0,268.0,11.0,929.0,11.0,4.0,36.4,7.0,63.6,413.0,1428.0,707.0,12.0,15.0,1.0,14.0,7.0,480.0,90.0,Matches
423,424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,1327.0,86.0,391.0,541.0,402.0,36.0,1327.0,11.0,4.0,36.4,6.0,54.5,611.0,2881.0,1518.0,48.0,19.0,9.0,23.0,6.0,682.0,139.0,Matches
424,425,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,572.0,25.0,168.0,218.0,191.0,10.0,572.0,21.0,9.0,42.9,10.0,47.6,263.0,1627.0,761.0,24.0,17.0,7.0,13.0,7.0,270.0,61.0,Matches
425,426,Aimar Oroz,es ESP,MFFW,Osasuna,20,2001,22.4,1051.0,7.0,112.0,507.0,448.0,55.0,1050.0,62.0,31.0,50.0,22.0,35.5,652.0,3119.0,1359.0,35.0,34.0,8.0,42.0,51.0,769.0,144.0,Matches
426,427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Matches
427,428,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,25,1997,13.5,532.0,15.0,71.0,186.0,278.0,54.0,529.0,26.0,7.0,26.9,15.0,57.7,317.0,1377.0,673.0,27.0,15.0,12.0,27.0,19.0,386.0,122.0,Matches
428,429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,908.0,85.0,409.0,462.0,45.0,16.0,908.0,10.0,10.0,100.0,0.0,0.0,522.0,3193.0,2132.0,23.0,18.0,0.0,8.0,4.0,549.0,2.0,Matches
429,430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,34.0,30.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,,20.0,109.0,89.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,Matches
430,431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,598.0,504.0,591.0,7.0,0.0,0.0,598.0,0.0,0.0,,0.0,,317.0,1818.0,1179.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,Matches
431,432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,994.0,98.0,423.0,561.0,13.0,3.0,994.0,3.0,2.0,66.7,1.0,33.3,641.0,3442.0,2104.0,18.0,4.0,0.0,4.0,2.0,703.0,0.0,Matches
432,433,Gonçalo Paciência,pt POR,FWMF,Celta Vigo,27,1994,7.4,297.0,4.0,22.0,110.0,169.0,50.0,297.0,22.0,6.0,27.3,13.0,59.1,186.0,692.0,225.0,7.0,5.0,5.0,42.0,14.0,235.0,43.0,Matches
433,434,Helibelton Palacios,co COL,DF,Elche,29,1993,21.3,1030.0,82.0,427.0,497.0,122.0,9.0,1030.0,28.0,14.0,50.0,10.0,35.7,508.0,2535.0,1514.0,25.0,17.0,0.0,10.0,7.0,516.0,25.0,Matches
434,435,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,27,1994,32.9,1830.0,40.0,196.0,726.0,936.0,65.0,1827.0,112.0,50.0,44.6,51.0,45.5,1111.0,5863.0,2134.0,49.0,65.0,9.0,78.0,65.0,1235.0,181.0,Matches
435,436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,600.0,53.0,277.0,296.0,30.0,10.0,600.0,1.0,0.0,0.0,1.0,100.0,343.0,1678.0,895.0,4.0,2.0,0.0,3.0,0.0,377.0,8.0,Matches
436,437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,2855.0,106.0,633.0,1565.0,683.0,14.0,2851.0,41.0,29.0,70.7,9.0,22.0,1600.0,6461.0,3004.0,26.0,47.0,0.0,31.0,35.0,1977.0,32.0,Matches
437,438,Moises Parra Gutierrez,es ESP,FW,Getafe,20,2002,0.1,6.0,0.0,1.0,2.0,3.0,0.0,6.0,0.0,0.0,,0.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
438,439,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,142.0,16.0,58.0,67.0,17.0,0.0,142.0,1.0,0.0,0.0,1.0,100.0,52.0,199.0,104.0,0.0,2.0,0.0,4.0,0.0,59.0,4.0,Matches
439,440,Pascu,es ESP,DFFW,Villarreal,19,2003,0.1,12.0,0.0,0.0,7.0,5.0,2.0,12.0,2.0,0.0,0.0,2.0,100.0,8.0,51.0,31.0,1.0,1.0,0.0,1.0,0.0,8.0,2.0,Matches
440,441,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,10.0,0.0,0.0,3.0,7.0,2.0,10.0,0.0,0.0,,0.0,,9.0,91.0,27.0,2.0,1.0,0.0,1.0,1.0,9.0,2.0,Matches
441,442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,959.0,162.0,475.0,446.0,42.0,20.0,959.0,0.0,0.0,,0.0,,454.0,2724.0,1916.0,12.0,10.0,0.0,5.0,1.0,516.0,1.0,Matches
442,443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,1049.0,44.0,287.0,353.0,423.0,47.0,1049.0,59.0,21.0,35.6,32.0,54.2,555.0,4093.0,2265.0,68.0,46.0,14.0,30.0,14.0,607.0,145.0,Matches
443,444,Pedri,es ESP,MF,Barcelona,19,2002,22.0,1652.0,13.0,161.0,954.0,556.0,58.0,1652.0,61.0,36.0,59.0,22.0,36.1,1202.0,6987.0,3387.0,67.0,81.0,14.0,32.0,31.0,1334.0,99.0,Matches
444,445,Adrià Pedrosa,es ESP,DFMF,Espanyol,24,1998,2.5,115.0,7.0,30.0,38.0,49.0,5.0,115.0,9.0,1.0,11.1,8.0,88.9,76.0,542.0,220.0,7.0,6.0,3.0,6.0,1.0,66.0,21.0,Matches
445,446,Iñaki Peña ,es ESP,GK,Barcelona,23,1999,0.8,27.0,21.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,,19.0,93.0,35.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,Matches
446,447,Rubén Peña,es ESP,DFMF,Osasuna,31,1991,14.2,814.0,48.0,212.0,360.0,255.0,21.0,814.0,32.0,19.0,59.4,10.0,31.3,407.0,2387.0,1166.0,32.0,28.0,6.0,32.0,14.0,410.0,59.0,Matches
447,448,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,20.0,0.0,7.0,6.0,7.0,0.0,20.0,6.0,2.0,33.3,3.0,50.0,5.0,36.0,7.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,Matches
448,449,Ayoze Pérez,es ESP,FWMF,Betis,29,1993,15.4,613.0,7.0,83.0,254.0,289.0,75.0,613.0,77.0,42.0,54.5,30.0,39.0,390.0,2600.0,1367.0,51.0,35.0,19.0,39.0,26.0,431.0,102.0,Matches
449,450,Carles Pérez,es ESP,MFFW,Celta Vigo,24,1998,23.8,1003.0,14.0,103.0,366.0,557.0,71.0,1003.0,110.0,44.0,40.0,52.0,47.3,675.0,5637.0,2923.0,93.0,77.0,41.0,56.0,28.0,721.0,185.0,Matches
450,451,Francisco Perez,es ESP,FWMF,Valencia,19,2002,1.6,100.0,1.0,15.0,36.0,50.0,3.0,100.0,9.0,5.0,55.6,3.0,33.3,76.0,633.0,209.0,7.0,5.0,3.0,5.0,8.0,75.0,15.0,Matches
451,452,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,1546.0,52.0,337.0,836.0,413.0,45.0,1546.0,69.0,30.0,43.5,28.0,40.6,911.0,5542.0,2827.0,54.0,46.0,8.0,49.0,34.0,1028.0,82.0,Matches
452,453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,286.0,3.0,25.0,121.0,140.0,16.0,286.0,10.0,4.0,40.0,6.0,60.0,151.0,741.0,331.0,8.0,6.0,3.0,11.0,8.0,184.0,24.0,Matches
453,454,Luis Pérez,es ESP,DF,Valladolid,27,1995,13.5,724.0,38.0,206.0,330.0,196.0,4.0,724.0,20.0,8.0,40.0,10.0,50.0,375.0,1920.0,933.0,24.0,16.0,1.0,16.0,5.0,397.0,84.0,Matches
454,455,Germán Pezzella,ar ARG,DF,Betis,31,1991,27.9,1606.0,186.0,883.0,691.0,44.0,19.0,1606.0,7.0,4.0,57.1,2.0,28.6,874.0,3664.0,1817.0,8.0,9.0,1.0,12.0,1.0,1012.0,3.0,Matches
455,456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,154.0,14.0,61.0,46.0,50.0,6.0,154.0,9.0,4.0,44.4,4.0,44.4,69.0,433.0,211.0,7.0,3.0,2.0,5.0,2.0,68.0,16.0,Matches
456,457,Yeremi Pino,es ESP,FWMF,Villarreal,19,2002,27.2,1173.0,37.0,172.0,392.0,627.0,149.0,1173.0,94.0,48.0,51.1,34.0,36.2,736.0,3950.0,1874.0,65.0,34.0,38.0,57.0,39.0,850.0,256.0,Matches
457,458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,424.0,38.0,126.0,290.0,9.0,5.0,424.0,1.0,1.0,100.0,0.0,0.0,284.0,1789.0,1197.0,3.0,2.0,0.0,2.0,1.0,320.0,1.0,Matches
458,459,Óscar Plano,es ESP,FWMF,Valladolid,31,1991,22.6,890.0,29.0,151.0,423.0,325.0,46.0,890.0,33.0,13.0,39.4,14.0,42.4,496.0,2410.0,979.0,30.0,30.0,4.0,37.0,23.0,570.0,95.0,Matches
459,460,Gonzalo Plata,ec ECU,FW,Valladolid,21,2000,25.6,1203.0,13.0,183.0,462.0,578.0,102.0,1203.0,172.0,66.0,38.4,86.0,50.0,703.0,5277.0,2466.0,97.0,64.0,45.0,68.0,39.0,763.0,213.0,Matches
460,461,Ezequiel Ponce,ar ARG,FWMF,Elche,25,1997,12.5,421.0,18.0,42.0,232.0,151.0,47.0,421.0,16.0,5.0,31.3,9.0,56.3,259.0,1019.0,318.0,10.0,4.0,5.0,30.0,29.0,324.0,51.0,Matches
461,462,Francisco Portillo,es ESP,MFFW,Almería,32,1990,8.0,519.0,11.0,95.0,268.0,162.0,13.0,519.0,17.0,9.0,52.9,7.0,41.2,327.0,1777.0,930.0,16.0,23.0,0.0,10.0,9.0,373.0,37.0,Matches
462,463,Portu,es ESP,MFDF,Getafe,30,1992,19.7,914.0,17.0,179.0,378.0,366.0,35.0,914.0,43.0,13.0,30.2,22.0,51.2,471.0,2660.0,1405.0,42.0,26.0,4.0,29.0,8.0,532.0,130.0,Matches
463,464,José Pozo,es ESP,MFFW,Rayo Vallecano,26,1996,1.0,66.0,1.0,6.0,30.0,33.0,3.0,66.0,6.0,2.0,33.3,4.0,66.7,48.0,318.0,130.0,5.0,2.0,1.0,5.0,3.0,51.0,7.0,Matches
464,465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,14.0,0.0,2.0,8.0,4.0,0.0,14.0,3.0,1.0,33.3,2.0,66.7,10.0,42.0,17.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,Matches
465,466,Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,20.9,1323.0,55.0,441.0,576.0,319.0,30.0,1323.0,24.0,12.0,50.0,10.0,41.7,625.0,2824.0,1563.0,44.0,31.0,10.0,27.0,9.0,721.0,90.0,Matches
466,467,Abdón Prats,es ESP,FWMF,Mallorca,29,1992,4.6,141.0,4.0,10.0,78.0,54.0,16.0,141.0,9.0,3.0,33.3,5.0,55.6,72.0,273.0,56.0,1.0,1.0,3.0,8.0,14.0,100.0,15.0,Matches
467,468,Javi Puado,es ESP,FWMF,Espanyol,24,1998,26.0,847.0,23.0,135.0,320.0,417.0,91.0,847.0,56.0,23.0,41.1,26.0,46.4,528.0,3563.0,1490.0,60.0,37.0,21.0,69.0,30.0,577.0,117.0,Matches
468,469,Arnau Puigmal,es ESP,MFFW,Almería,21,2001,8.5,393.0,7.0,76.0,161.0,160.0,27.0,393.0,30.0,10.0,33.3,17.0,56.7,228.0,1385.0,691.0,24.0,11.0,9.0,28.0,8.0,243.0,57.0,Matches
469,470,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,191.0,6.0,39.0,104.0,53.0,4.0,191.0,10.0,5.0,50.0,3.0,30.0,139.0,1085.0,460.0,12.0,8.0,3.0,7.0,10.0,124.0,7.0,Matches
470,471,Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,,0.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches
471,472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,1413.0,247.0,798.0,579.0,53.0,34.0,1413.0,3.0,2.0,66.7,1.0,33.3,706.0,4410.0,2519.0,8.0,4.0,0.0,9.0,3.0,713.0,5.0,Matches
472,473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,1284.0,1022.0,1266.0,18.0,0.0,0.0,1284.0,6.0,5.0,83.3,1.0,16.7,656.0,4514.0,2818.0,0.0,0.0,0.0,2.0,0.0,458.0,0.0,Matches
473,474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,1435.0,28.0,212.0,780.0,451.0,33.0,1433.0,11.0,4.0,36.4,4.0,36.4,852.0,3733.0,2003.0,42.0,35.0,2.0,24.0,13.0,1002.0,84.0,Matches
474,475,Largie Ramazani,be BEL,FWMF,Almería,21,2001,15.6,486.0,11.0,77.0,180.0,241.0,51.0,485.0,68.0,32.0,47.1,32.0,47.1,315.0,2661.0,1328.0,59.0,31.0,24.0,39.0,24.0,332.0,94.0,Matches
475,476,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,276.0,21.0,41.0,95.0,141.0,56.0,276.0,22.0,8.0,36.4,11.0,50.0,110.0,481.0,191.0,9.0,3.0,4.0,24.0,3.0,175.0,35.0,Matches
476,477,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,1596.0,17.0,84.0,547.0,979.0,131.0,1596.0,106.0,45.0,42.5,52.0,49.1,999.0,5616.0,2794.0,97.0,67.0,53.0,55.0,24.0,1148.0,339.0,Matches
477,478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,178.0,7.0,44.0,72.0,66.0,10.0,178.0,6.0,3.0,50.0,1.0,16.7,101.0,758.0,444.0,16.0,12.0,5.0,5.0,3.0,115.0,30.0,Matches
478,479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,900.0,744.0,892.0,8.0,0.0,0.0,900.0,1.0,1.0,100.0,0.0,0.0,541.0,2919.0,1834.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,Matches
479,480,Reinier,br BRA,MFFW,Girona,20,2002,7.2,329.0,6.0,46.0,157.0,128.0,20.0,329.0,17.0,9.0,52.9,8.0,47.1,210.0,1139.0,490.0,13.0,18.0,1.0,19.0,19.0,258.0,27.0,Matches
480,481,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,799.0,56.0,323.0,429.0,52.0,11.0,799.0,6.0,3.0,50.0,3.0,50.0,524.0,2405.0,1309.0,13.0,10.0,1.0,7.0,5.0,569.0,7.0,Matches
481,482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,1390.0,1173.0,1383.0,7.0,0.0,0.0,1390.0,0.0,0.0,,0.0,,805.0,4485.0,2701.0,0.0,0.0,0.0,2.0,0.0,650.0,0.0,Matches
482,483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
483,484,Chadi Riad,ma MAR,MF,Barcelona,19,2003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
484,485,Nico Ribaudo,es ESP,MFFW,Espanyol,21,2001,13.9,625.0,3.0,42.0,307.0,288.0,39.0,625.0,53.0,20.0,37.7,26.0,49.1,389.0,2368.0,1173.0,40.0,39.0,10.0,35.0,24.0,434.0,92.0,Matches
485,486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,1186.0,68.0,385.0,514.0,296.0,8.0,1186.0,27.0,13.0,48.1,9.0,33.3,535.0,2659.0,1275.0,32.0,26.0,1.0,24.0,10.0,627.0,72.0,Matches
486,487,Rodrigo Riquelme,es ESP,MFFW,Girona,22,2000,24.2,1021.0,14.0,136.0,379.0,528.0,89.0,1021.0,143.0,57.0,39.9,71.0,49.7,717.0,6218.0,3354.0,116.0,97.0,42.0,62.0,30.0,764.0,171.0,Matches
487,488,Sergi Roberto,es ESP,DFMF,Barcelona,30,1992,14.5,1051.0,30.0,179.0,565.0,312.0,31.0,1051.0,13.0,5.0,38.5,4.0,30.8,658.0,2976.0,1773.0,47.0,32.0,6.0,9.0,3.0,781.0,72.0,Matches
488,489,Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,1711.0,67.0,345.0,918.0,479.0,38.0,1711.0,68.0,27.0,39.7,30.0,44.1,928.0,4923.0,2510.0,47.0,48.0,7.0,44.0,19.0,1081.0,97.0,Matches
489,490,Joel Roca,es ESP,MFFW,Girona,17,2005,0.9,69.0,2.0,12.0,24.0,34.0,5.0,69.0,14.0,5.0,35.7,8.0,57.1,46.0,248.0,102.0,3.0,2.0,2.0,4.0,2.0,47.0,14.0,Matches
490,491,Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,891.0,113.0,486.0,376.0,37.0,15.0,891.0,5.0,3.0,60.0,2.0,40.0,474.0,2360.0,1228.0,6.0,6.0,0.0,7.0,0.0,494.0,2.0,Matches
491,492,Rodri,es ESP,FWMF,Betis,22,2000,17.8,1016.0,6.0,120.0,473.0,438.0,53.0,1016.0,71.0,29.0,40.8,31.0,43.7,739.0,4148.0,1862.0,57.0,36.0,19.0,35.0,20.0,826.0,104.0,Matches
492,493,Ángel Rodríguez,es ESP,FWMF,Mallorca,35,1987,4.4,128.0,4.0,15.0,61.0,52.0,21.0,128.0,6.0,2.0,33.3,4.0,66.7,91.0,402.0,121.0,4.0,3.0,4.0,12.0,4.0,99.0,19.0,Matches
493,494,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,1247.0,23.0,198.0,681.0,379.0,24.0,1247.0,26.0,11.0,42.3,13.0,50.0,724.0,3192.0,1330.0,29.0,28.0,6.0,24.0,15.0,873.0,37.0,Matches
494,495,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,950.0,27.0,186.0,481.0,299.0,42.0,950.0,55.0,28.0,50.9,24.0,43.6,559.0,3428.0,1525.0,43.0,29.0,8.0,47.0,37.0,604.0,64.0,Matches
495,496,Guido Rodríguez,ar ARG,MF,Betis,28,1994,31.9,2064.0,118.0,607.0,1248.0,229.0,18.0,2064.0,35.0,22.0,62.9,8.0,22.9,1033.0,3909.0,1738.0,11.0,14.0,3.0,17.0,21.0,1301.0,18.0,Matches
496,497,Miguel Rodríguez,es ESP,MFFW,Celta Vigo,19,2003,2.8,132.0,2.0,25.0,46.0,64.0,13.0,132.0,13.0,3.0,23.1,6.0,46.2,89.0,520.0,298.0,10.0,6.0,4.0,6.0,4.0,89.0,22.0,Matches
497,498,Rodrygo,br BRA,FWMF,Real Madrid,21,2001,26.4,1400.0,3.0,56.0,537.0,823.0,204.0,1399.0,169.0,81.0,47.9,68.0,40.2,1035.0,6613.0,3658.0,146.0,81.0,79.0,64.0,30.0,1198.0,268.0,Matches
498,499,Leonardo Román,es ESP,GK,Mallorca,22,2000,1.0,45.0,42.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,,0.0,,21.0,105.0,67.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Matches
499,500,Iván Romero,es ESP,MF,Sevilla,21,2001,0.1,5.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,,0.0,,4.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,Matches
500,501,Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,1952.0,109.0,589.0,1119.0,259.0,28.0,1952.0,24.0,20.0,83.3,1.0,4.2,1148.0,4448.0,2067.0,15.0,29.0,1.0,26.0,28.0,1318.0,16.0,Matches
501,502,Rubén,es ESP,DFMF,Espanyol,21,2001,9.9,473.0,24.0,130.0,195.0,160.0,21.0,473.0,24.0,12.0,50.0,10.0,41.7,224.0,1612.0,838.0,34.0,15.0,10.0,17.0,9.0,230.0,57.0,Matches
502,503,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,1814.0,194.0,907.0,840.0,79.0,25.0,1814.0,4.0,3.0,75.0,1.0,25.0,1216.0,5991.0,3731.0,21.0,11.0,0.0,8.0,2.0,1339.0,10.0,Matches
503,504,Aitor Ruibal,es ESP,DFFW,Betis,26,1996,16.2,1062.0,44.0,338.0,468.0,278.0,24.0,1062.0,67.0,35.0,52.2,31.0,46.3,559.0,2936.0,1818.0,38.0,27.0,8.0,24.0,13.0,597.0,70.0,Matches
504,505,Víctor Ruiz,es ESP,DF,Betis,33,1989,6.2,315.0,50.0,180.0,128.0,8.0,4.0,315.0,0.0,0.0,,0.0,,167.0,877.0,447.0,4.0,3.0,1.0,1.0,0.0,183.0,0.0,Matches
505,506,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,579.0,476.0,577.0,3.0,0.0,0.0,579.0,0.0,0.0,,0.0,,335.0,1591.0,1061.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,Matches
506,507,Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,78.0,12.0,47.0,28.0,3.0,0.0,78.0,0.0,0.0,,0.0,,43.0,163.0,63.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,Matches
507,508,Youssouf Sabaly,sn SEN,DF,Betis,29,1993,18.7,1179.0,83.0,388.0,521.0,284.0,16.0,1179.0,39.0,19.0,48.7,13.0,33.3,619.0,3101.0,1754.0,41.0,36.0,3.0,25.0,25.0,671.0,64.0,Matches
508,509,Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,74.0,3.0,6.0,31.0,39.0,18.0,74.0,12.0,4.0,33.3,8.0,66.7,47.0,390.0,211.0,5.0,8.0,6.0,7.0,11.0,53.0,7.0,Matches
509,510,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,26.0,1.0,2.0,9.0,15.0,2.0,26.0,3.0,2.0,66.7,0.0,0.0,16.0,62.0,9.0,0.0,0.0,1.0,6.0,2.0,21.0,6.0,Matches
510,511,Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,192.0,0.0,21.0,98.0,75.0,7.0,190.0,10.0,4.0,40.0,6.0,60.0,131.0,713.0,244.0,5.0,5.0,2.0,10.0,4.0,154.0,18.0,Matches
511,512,Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,255.0,39.0,133.0,112.0,10.0,3.0,255.0,0.0,0.0,,0.0,,149.0,530.0,227.0,3.0,1.0,0.0,2.0,1.0,177.0,0.0,Matches
512,513,Salvi,es ESP,FWMF,Rayo Vallecano,31,1991,5.4,254.0,4.0,31.0,81.0,145.0,18.0,254.0,9.0,3.0,33.3,6.0,66.7,139.0,920.0,459.0,27.0,14.0,3.0,9.0,6.0,162.0,51.0,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,834.0,64.0,251.0,498.0,91.0,8.0,834.0,5.0,2.0,40.0,2.0,40.0,392.0,1506.0,605.0,1.0,7.0,1.0,11.0,8.0,436.0,11.0,Matches
514,515,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,1269.0,17.0,114.0,623.0,561.0,80.0,1267.0,83.0,46.0,55.4,25.0,30.1,847.0,5286.0,2806.0,91.0,71.0,17.0,82.0,61.0,981.0,156.0,Matches
