,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
175,176,Phil Foden,eng ENG,FW,Manchester City,22,2000,20.5,99,4.83,76,9,6,5,3,0,14,0.68,10,0,3,0,1,0,Matches
176,177,Wesley Fofana,fr FRA,DF,Leicester City,21,2000,2.0,2,1.0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
177,178,Wesley Fofana,fr FRA,DF,Chelsea,21,2000,13.1,13,0.99,13,0,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
178,179,Pablo Fornals,es ESP,FWMF,West Ham,26,1996,16.7,57,3.41,48,4,1,3,0,1,3,0.18,2,0,1,0,0,0,Matches
179,180,Adam Forshaw,eng ENG,MF,Leeds United,30,1991,5.3,16,3.0,10,6,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
180,181,Fraser Forster,eng ENG,GK,Tottenham,34,1988,13.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
181,182,Tyrese Francois,au AUS,FW,Fulham,22,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
182,183,Ryan Fraser,sct SCO,FW,Newcastle Utd,28,1994,3.5,8,2.3,6,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
183,184,Fred,br BRA,MF,Manchester Utd,29,1993,13.9,59,4.25,49,0,1,4,3,2,4,0.29,3,0,0,1,0,0,Matches
184,185,Ryan Fredericks,eng ENG,DF,Bournemouth,29,1992,5.9,5,0.84,4,0,1,0,0,0,1,0.17,1,0,0,0,0,0,Matches
185,186,Remo Freuler,ch SUI,MF,Nott'ham Forest,30,1992,24.0,29,1.21,27,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
186,187,Cody Gakpo,nl NED,FWMF,Liverpool,23,1999,16.2,49,3.02,37,0,3,4,3,2,6,0.37,5,0,0,0,1,0,Matches
187,188,Conor Gallagher,eng ENG,MF,Chelsea,22,2000,18.0,47,2.61,34,4,4,2,2,1,3,0.17,2,0,1,0,0,0,Matches
188,189,Idrissa Gana Gueye,sn SEN,MF,Everton,32,1989,28.6,51,1.78,36,0,1,2,7,5,3,0.1,2,0,0,0,0,1,Matches
189,190,Alejandro Garnacho,ar ARG,FWMF,Manchester Utd,18,2004,6.3,22,3.48,17,0,3,1,1,0,6,0.95,5,0,1,0,0,0,Matches
190,191,James Garner,eng ENG,MFDF,Everton,21,2001,8.9,19,2.13,13,3,1,1,1,0,2,0.22,2,0,0,0,0,0,Matches
191,192,David de Gea,es ESP,GK,Manchester Utd,31,1990,38.0,5,0.13,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
192,193,Joe Gelhardt,eng ENG,FW,Leeds United,20,2002,2.4,4,1.7,4,0,0,0,0,0,2,0.85,2,0,0,0,0,0,Matches
193,194,Saman Ghoddos,ir IRN,MFFW,Brentford,28,1993,1.5,4,2.57,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
194,195,Morgan Gibbs-White,eng ENG,FWMF,Wolves,22,2000,2.0,4,2.0,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
195,196,Morgan Gibbs-White,eng ENG,MFFW,Nott'ham Forest,22,2000,33.0,119,3.6,72,27,9,6,2,3,12,0.36,6,3,1,2,0,0,Matches
196,197,Bryan Gil,es ESP,MFFW,Tottenham,21,2001,1.6,5,3.04,4,0,1,0,0,0,3,1.82,3,0,0,0,0,0,Matches
197,198,Billy Gilmour,sct SCO,MF,Brighton,21,2001,5.6,14,2.48,12,0,0,0,1,1,3,0.53,3,0,0,0,0,0,Matches
198,199,Wilfried Gnonto,it ITA,FWMF,Leeds United,18,2003,15.0,50,3.32,30,3,4,4,8,1,7,0.47,6,1,0,0,0,0,Matches
199,200,Ben Godfrey,eng ENG,DF,Everton,24,1998,8.9,4,0.45,4,0,0,0,0,0,2,0.22,2,0,0,0,0,0,Matches
200,201,João Gomes,br BRA,MF,Wolves,21,2001,7.3,14,1.93,9,0,1,2,2,0,2,0.28,1,0,0,1,0,0,Matches
201,202,Toti Gomes,pt POR,DF,Wolves,23,1999,10.9,9,0.82,9,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
202,203,Joe Gomez,eng ENG,DF,Liverpool,25,1997,16.3,18,1.11,15,1,0,1,0,1,1,0.06,1,0,0,0,0,0,Matches
203,204,Sergio Gómez,es ESP,DFMF,Manchester City,21,2000,3.9,7,1.81,6,1,0,0,0,0,1,0.26,1,0,0,0,0,0,Matches
204,205,Anthony Gordon,eng ENG,FWMF,Newcastle Utd,21,2001,5.4,16,2.96,10,1,1,1,2,1,1,0.18,1,0,0,0,0,0,Matches
205,206,Anthony Gordon,eng ENG,FW,Everton,21,2001,12.2,23,1.89,13,0,1,6,1,2,0,0.0,0,0,0,0,0,0,Matches
206,207,Demarai Gray,jm JAM,FWMF,Everton,26,1996,27.9,96,3.44,41,25,6,11,10,3,5,0.18,3,2,0,0,0,0,Matches
207,208,Jack Grealish,eng ENG,FW,Manchester City,26,1995,22.8,104,4.55,71,7,6,6,13,1,20,0.88,14,1,0,1,3,1,Matches
208,209,Sam Greenwood,eng ENG,MFFW,Leeds United,20,2002,4.7,24,5.11,5,18,0,1,0,0,3,0.64,0,2,0,1,0,0,Matches
209,210,Pascal Groß,de GER,MFDF,Brighton,31,1991,36.0,138,3.83,90,40,1,5,1,1,12,0.33,10,2,0,0,0,0,Matches
210,211,Vicente Guaita,es ESP,GK,Crystal Palace,35,1987,27.0,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
211,212,Gonçalo Guedes,pt POR,FWMF,Wolves,25,1996,7.9,27,3.44,15,3,1,2,5,1,1,0.13,1,0,0,0,0,0,Matches
212,213,Marc Guéhi,eng ENG,DF,Crystal Palace,22,2000,37.0,29,0.78,23,1,0,3,1,1,1,0.03,1,0,0,0,0,0,Matches
213,214,Bruno Guimarães,br BRA,MF,Newcastle Utd,24,1997,30.3,110,3.63,92,1,3,1,11,2,12,0.4,11,0,0,0,0,1,Matches
214,215,İlkay Gündoğan,de GER,MF,Manchester City,31,1990,26.1,90,3.44,71,7,2,4,4,2,17,0.65,13,1,0,1,2,0,Matches
215,216,Darko Gyabi,eng ENG,FW,Leeds United,18,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
216,217,Erling Haaland,no NOR,FW,Manchester City,22,2000,30.8,72,2.34,48,0,5,10,8,1,17,0.55,14,0,0,1,2,0,Matches
217,218,Lewis Hall,eng ENG,DF,Chelsea,17,2004,7.3,25,3.44,13,6,2,2,2,0,0,0.0,0,0,0,0,0,0,Matches
218,219,Luke Harris,wls WAL,MFFW,Fulham,17,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
219,220,Jack Harrison,eng ENG,FWMF,Leeds United,25,1996,30.1,114,3.79,68,27,7,5,5,2,9,0.3,6,1,1,1,0,0,Matches
220,221,Kai Havertz,de GER,FWMF,Chelsea,23,1999,28.5,63,2.21,54,2,1,5,1,0,4,0.14,3,0,0,1,0,0,Matches
221,222,Jan Paul van Hecke,nl NED,DF,Brighton,22,2000,3.3,2,0.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
222,223,Hwang Hee-chan,kr KOR,FWMF,Wolves,26,1996,12.6,30,2.39,25,0,2,1,2,0,2,0.16,2,0,0,0,0,0,Matches
223,224,Dean Henderson,eng ENG,GK,Nott'ham Forest,25,1997,18.0,3,0.17,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
224,225,Jordan Henderson,eng ENG,MF,Liverpool,32,1990,23.0,72,3.13,65,1,0,3,1,2,7,0.3,5,0,0,1,1,0,Matches
225,226,Wayne Hennessey,wls WAL,GK,Nott'ham Forest,35,1987,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
226,227,Rico Henry,eng ENG,DF,Brentford,25,1997,36.0,51,1.42,43,1,1,2,2,2,5,0.14,4,0,0,0,1,0,Matches
227,228,Son Heung-min,kr KOR,MFFW,Tottenham,30,1992,32.1,122,3.8,74,27,7,10,4,0,13,0.4,8,3,2,0,0,0,Matches
228,229,Aaron Hickey,sct SCO,DF,Brentford,20,2002,21.3,20,0.94,14,1,1,2,2,0,2,0.09,1,0,0,1,0,0,Matches
229,230,Jack Hinshelwood,eng ENG,FW,Brighton,17,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
230,231,Joseph Hodge,ie IRL,MF,Wolves,19,2002,1.9,2,1.02,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
231,232,Rob Holding,eng ENG,DF,Arsenal,26,1995,6.3,6,0.95,4,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
232,233,Mason Holgate,eng ENG,DF,Everton,25,1996,5.6,11,1.95,8,2,0,1,0,0,2,0.36,2,0,0,0,0,0,Matches
233,234,Will Hughes,eng ENG,MF,Crystal Palace,27,1995,9.4,17,1.82,12,2,0,2,1,0,1,0.11,0,0,0,1,0,0,Matches
234,235,Omari Hutchinson,eng ENG,FW,Chelsea,18,2003,0.3,2,7.83,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
235,236,Pierre Højbjerg,dk DEN,MF,Tottenham,26,1995,34.8,97,2.79,89,0,2,2,1,3,14,0.4,14,0,0,0,0,0,Matches
236,237,Kelechi Iheanacho,ng NGA,FWMF,Leicester City,25,1996,12.5,45,3.59,33,1,4,5,2,0,6,0.48,6,0,0,0,0,0,Matches
237,238,Danny Ings,eng ENG,FW,West Ham,30,1992,8.6,12,1.4,11,0,1,0,0,0,3,0.35,3,0,0,0,0,0,Matches
238,239,Danny Ings,eng ENG,FW,Aston Villa,30,1992,9.2,16,1.75,12,0,2,2,0,0,1,0.11,0,0,1,0,0,0,Matches
239,240,Alexander Isak,se SWE,FW,Newcastle Utd,22,1999,16.9,49,2.9,29,0,5,11,3,1,5,0.3,1,0,2,1,1,0,Matches
240,241,Daniel Iversen,dk DEN,GK,Leicester City,25,1997,12.0,1,0.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
241,242,Alex Iwobi,ng NGA,MFFW,Everton,26,1996,37.5,120,3.2,91,9,8,7,3,2,9,0.24,8,0,0,0,1,0,Matches
242,243,Daniel James,wls WAL,FW,Leeds United,24,1997,2.2,4,1.82,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
243,244,Daniel James,wls WAL,FW,Fulham,24,1997,6.9,11,1.59,10,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
244,245,Reece James,eng ENG,DFMF,Chelsea,22,1999,13.8,47,3.4,36,5,3,2,1,0,3,0.22,2,0,0,0,1,0,Matches
245,246,Vitaly Janelt,de GER,MFDF,Brentford,24,1998,24.5,47,1.91,39,1,2,3,0,2,4,0.16,4,0,0,0,0,0,Matches
246,247,Pontus Jansson,se SWE,DF,Brentford,31,1991,8.0,2,0.25,1,0,0,1,0,0,1,0.12,1,0,0,0,0,0,Matches
247,248,Mathias Jensen,dk DEN,MF,Brentford,26,1996,31.1,103,3.31,48,47,1,3,3,1,13,0.42,7,4,0,1,0,1,Matches
248,249,Gabriel Jesus,br BRA,FW,Arsenal,25,1997,22.9,83,3.62,43,1,12,11,13,3,12,0.52,8,0,1,1,2,0,Matches
249,250,Raúl Jiménez,mx MEX,FW,Wolves,31,1991,9.4,18,1.92,12,0,1,3,2,0,2,0.21,1,0,0,1,0,0,Matches
250,251,Joelinton,br BRA,MFFW,Newcastle Utd,25,1996,29.6,80,2.71,54,1,9,8,7,1,10,0.34,4,1,2,2,1,0,Matches
251,252,Ben Johnson,eng ENG,DF,West Ham,22,2000,9.6,8,0.83,7,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
252,253,Brennan Johnson,wls WAL,FWMF,Nott'ham Forest,21,2001,32.6,55,1.69,36,0,6,7,5,1,11,0.34,5,0,1,3,2,0,Matches
253,254,Sam Johnstone,eng ENG,GK,Crystal Palace,29,1993,9.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
254,255,Curtis Jones,eng ENG,MF,Liverpool,21,2001,11.5,38,3.3,31,0,4,1,1,1,4,0.35,3,0,1,0,0,0,Matches
255,256,Jorginho,it ITA,MF,Arsenal,30,1991,9.5,21,2.21,19,0,0,0,0,2,5,0.53,4,0,0,0,0,1,Matches
256,257,Jorginho,it ITA,MF,Chelsea,30,1991,14.2,29,2.04,29,0,0,0,0,0,2,0.14,2,0,0,0,0,0,Matches
257,258,Mateo Joseph,es ESP,FWMF,Leeds United,18,2003,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
258,259,Diogo Jota,pt POR,FW,Liverpool,25,1996,12.6,33,2.63,23,0,3,5,2,0,5,0.4,4,0,1,0,0,0,Matches
259,260,Hamed Junior Traorè,ci CIV,FWMF,Bournemouth,22,2000,4.7,20,4.22,12,7,1,0,0,0,1,0.21,1,0,0,0,0,0,Matches
260,261,James Justin,eng ENG,DF,Leicester City,24,1998,13.9,21,1.51,17,0,2,0,2,0,2,0.14,0,0,1,0,1,0,Matches
261,262,Mathias Jørgensen,dk DEN,DF,Brentford,32,1990,12.3,9,0.73,5,4,0,0,0,0,1,0.08,0,1,0,0,0,0,Matches
262,263,Sasa Kalajdzic,at AUT,FW,Wolves,25,1997,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
263,264,Boubacar Kamara,fr FRA,MF,Aston Villa,22,1999,19.7,23,1.17,19,0,1,0,3,0,4,0.2,2,0,1,0,1,0,Matches
264,265,Harry Kane,eng ENG,FW,Tottenham,29,1993,37.8,131,3.46,89,2,13,12,12,3,18,0.48,10,0,2,3,3,0,Matches
265,266,N'Golo Kanté,fr FRA,MF,Chelsea,31,1991,5.8,24,4.17,22,0,1,1,0,0,2,0.35,2,0,0,0,0,0,Matches
266,267,Michael Keane,eng ENG,DF,Everton,29,1993,10.9,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,Matches
267,268,Neeskens Kebano,cd COD,FW,Fulham,30,1992,8.5,24,2.83,16,2,0,2,3,1,5,0.59,4,0,0,1,0,0,Matches
268,269,Thilo Kehrer,de GER,DF,West Ham,25,1996,24.8,24,0.97,17,4,0,3,0,0,4,0.16,2,1,0,1,0,0,Matches
269,270,Naby Keïta,gn GUI,MF,Liverpool,27,1995,3.3,12,3.67,10,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
270,271,Caoimhín Kelleher,ie IRL,GK,Liverpool,23,1998,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
271,272,Lloyd Kelly,eng ENG,DF,Bournemouth,23,1998,22.7,16,0.71,13,1,0,1,1,0,2,0.09,2,0,0,0,0,0,Matches
272,273,Max Kilman,eng ENG,DF,Wolves,25,1997,36.7,23,0.63,20,0,0,2,1,0,2,0.05,1,0,0,1,0,0,Matches
273,274,Jakub Kiwior,pl POL,DF,Arsenal,22,2000,4.7,1,0.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
274,275,Mateusz Klich,pl POL,MFFW,Leeds United,32,1990,3.1,7,2.26,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
275,276,Robin Koch,de GER,DF,Leeds United,26,1996,35.3,15,0.43,11,2,0,2,0,0,2,0.06,2,0,0,0,0,0,Matches
276,277,Ibrahima Konaté,fr FRA,DF,Liverpool,23,1999,17.2,17,0.99,12,0,1,2,1,1,1,0.06,1,0,0,0,0,0,Matches
277,278,Ezri Konsa,eng ENG,DF,Aston Villa,24,1997,36.9,15,0.41,13,0,0,1,1,0,2,0.05,2,0,0,0,0,0,Matches
278,279,Kalidou Koulibaly,sn SEN,DF,Chelsea,31,1991,20.0,21,1.05,17,0,0,2,0,2,3,0.15,3,0,0,0,0,0,Matches
279,280,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,32,1989,9.8,10,1.02,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
280,281,Mateo Kovačić,hr CRO,MF,Chelsea,28,1994,19.0,62,3.27,53,1,2,4,0,2,3,0.16,3,0,0,0,0,0,Matches
281,282,Emil Krafth,se SWE,DF,Newcastle Utd,27,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
282,283,Rasmus Kristensen,dk DEN,DF,Leeds United,25,1997,21.8,35,1.61,30,1,2,1,0,1,3,0.14,2,0,1,0,0,0,Matches
283,284,Dejan Kulusevski,se SWE,MFFW,Tottenham,22,2000,23.0,97,4.22,71,5,15,5,0,1,11,0.48,9,1,1,0,0,0,Matches
284,285,Layvin Kurzawa,fr FRA,DF,Fulham,29,1992,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
285,286,Adam Lallana,eng ENG,MFFW,Brighton,34,1988,8.0,22,2.75,22,0,0,0,0,0,2,0.25,2,0,0,0,0,0,Matches
286,287,Tariq Lamptey,gh GHA,DF,Brighton,21,2000,5.0,14,2.78,12,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
287,288,Manuel Lanzini,ar ARG,MFFW,West Ham,29,1993,2.8,4,1.43,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
288,289,Aymeric Laporte,es ESP,DF,Manchester City,28,1994,11.0,17,1.54,16,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
289,290,Juan Larios,es ESP,DF,Southampton,18,2004,1.7,1,0.59,1,0,0,0,0,0,1,0.59,1,0,0,0,0,0,Matches
290,291,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,28,1993,2.4,1,0.41,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
291,292,Roméo Lavia,be BEL,MF,Southampton,18,2004,24.7,41,1.66,31,2,3,1,3,1,3,0.12,1,0,0,0,1,1,Matches
292,293,Dexter Lembikisa,jm JAM,DF,Wolves,18,2003,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
293,294,Mario Lemina,ga GAB,MF,Wolves,28,1993,14.4,8,0.55,6,0,0,0,0,2,2,0.14,1,0,0,0,0,1,Matches
294,295,Clément Lenglet,fr FRA,DF,Tottenham,27,1995,22.4,23,1.03,20,1,0,0,1,1,5,0.22,5,0,0,0,0,0,Matches
295,296,Bernd Leno,de GER,GK,Fulham,30,1992,36.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
296,297,Jefferson Lerma,co COL,MF,Bournemouth,27,1994,36.1,46,1.27,41,2,0,2,1,0,1,0.03,1,0,0,0,0,0,Matches
297,298,Jamal Lewis,nir NIR,DFFW,Newcastle Utd,24,1998,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
298,299,Rico Lewis,eng ENG,DFMF,Manchester City,17,2004,10.0,27,2.69,24,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
299,300,Keane Lewis-Potter,eng ENG,FWMF,Brentford,21,2001,3.6,8,2.24,2,0,2,4,0,0,2,0.56,0,0,0,2,0,0,Matches
300,301,Victor Lindelöf,se SWE,DF,Manchester Utd,28,1994,15.2,6,0.4,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
301,302,Jesse Lingard,eng ENG,FWMF,Nott'ham Forest,29,1992,10.3,25,2.44,18,1,2,3,1,0,2,0.2,1,0,0,1,0,0,Matches
302,303,Valentino Livramento,eng ENG,DFFW,Southampton,19,2002,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
303,304,Diego Llorente,es ESP,DF,Leeds United,28,1993,7.2,6,0.83,5,0,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches
304,305,Hugo Lloris,fr FRA,GK,Tottenham,35,1986,24.5,5,0.2,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
305,306,Renan Lodi,br BRA,DF,Nott'ham Forest,24,1998,24.6,30,1.22,22,6,0,1,1,0,4,0.16,3,0,0,1,0,0,Matches
306,307,Ruben Loftus-Cheek,eng ENG,MFDF,Chelsea,26,1996,17.1,36,2.11,31,0,3,1,1,0,4,0.23,4,0,0,0,0,0,Matches
307,308,Sean Longstaff,eng ENG,MF,Newcastle Utd,24,1997,28.0,62,2.22,46,1,2,7,6,0,6,0.21,4,0,0,1,1,0,Matches
308,309,Jamal Lowe,jm JAM,MFFW,Bournemouth,28,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
309,310,Douglas Luiz,br BRA,MF,Aston Villa,24,1998,32.5,96,2.95,61,26,4,1,1,3,12,0.37,9,1,0,0,0,2,Matches
310,311,Saša Lukić,rs SRB,MF,Fulham,25,1996,4.6,5,1.09,4,0,0,0,0,1,1,0.22,0,0,0,0,0,1,Matches
311,312,Lyanco,br BRA,DF,Southampton,25,1997,13.1,9,0.69,6,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
312,313,Alexis Mac Allister,ar ARG,MF,Brighton,23,1998,32.1,106,3.31,76,7,9,8,4,2,8,0.25,7,0,1,0,0,0,Matches
313,314,James Maddison,eng ENG,MFFW,Leicester City,25,1996,27.6,138,5.01,76,29,12,7,12,2,13,0.47,10,1,1,0,1,0,Matches
314,315,Noni Madueke,eng ENG,FW,Chelsea,20,2002,7.1,24,3.36,19,0,4,1,0,0,1,0.14,1,0,0,0,0,0,Matches
315,316,Gabriel Magalhães,br BRA,DF,Arsenal,24,1997,37.9,24,0.63,21,0,0,2,0,1,2,0.05,2,0,0,0,0,0,Matches
316,317,Harry Maguire,eng ENG,DF,Manchester Utd,29,1993,8.5,5,0.59,5,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
317,318,Riyad Mahrez,dz ALG,FWMF,Manchester City,31,1991,21.3,116,5.44,74,17,7,10,6,2,21,0.98,13,2,2,3,0,1,Matches
318,319,Kobbie Mainoo,eng ENG,MF,Manchester Utd,17,2005,0.1,2,16.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
319,320,Ainsley Maitland-Niles,eng ENG,DFMF,Southampton,24,1997,15.6,24,1.54,22,0,1,0,1,0,2,0.13,1,0,0,0,1,0,Matches
320,321,Tyrell Malacia,nl NED,DF,Manchester Utd,22,1999,15.5,19,1.22,19,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
321,322,Orel Mangala,be BEL,MF,Nott'ham Forest,24,1998,17.2,13,0.76,11,0,0,0,2,0,1,0.06,1,0,0,0,0,0,Matches
322,323,Javier Manquillo,es ESP,DF,Newcastle Utd,28,1994,0.4,1,2.43,0,0,0,0,0,1,1,2.43,0,0,0,0,0,1,Matches
323,324,Sekou Mara,fr FRA,FWMF,Southampton,20,2002,6.2,12,1.95,8,0,3,0,0,1,3,0.49,2,0,1,0,0,0,Matches
324,325,Solly March,eng ENG,FWDF,Brighton,28,1994,30.2,140,4.64,91,15,19,9,4,2,14,0.46,10,1,1,2,0,0,Matches
325,326,Emiliano Marcondes,dk DEN,MF,Bournemouth,27,1995,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
326,327,Marquinhos,br BRA,MF,Arsenal,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
327,328,Anthony Martial,fr FRA,FW,Manchester Utd,26,1995,10.9,28,2.58,22,0,1,3,1,1,5,0.46,2,0,1,1,1,0,Matches
328,329,Gabriel Martinelli,br BRA,FW,Arsenal,21,2001,31.0,127,4.1,89,8,12,12,4,2,17,0.55,10,0,2,5,0,0,Matches
329,330,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,34.9,5,0.14,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
330,331,Lisandro Martínez,ar ARG,DF,Manchester Utd,24,1998,23.5,18,0.77,16,0,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
331,332,Pape Matar Sarr,sn SEN,MFFW,Tottenham,19,2002,2.4,4,1.65,4,0,0,0,0,0,2,0.83,2,0,0,0,0,0,Matches
332,333,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,1997,8.6,8,0.94,3,0,0,3,2,0,1,0.12,0,0,0,0,1,0,Matches
333,334,Joël Matip,cm CMR,DF,Liverpool,30,1991,12.1,16,1.32,14,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
334,335,Neal Maupay,fr FRA,FW,Everton,25,1996,12.4,18,1.45,12,0,1,2,3,0,1,0.08,1,0,0,0,0,0,Matches
335,336,Kevin Mbabu,ch SUI,DFFW,Fulham,27,1995,1.6,3,1.87,2,0,1,0,0,0,1,0.62,1,0,0,0,0,0,Matches
336,337,Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,32.3,97,3.0,62,27,7,0,1,0,15,0.46,12,2,1,0,0,0,Matches
337,338,James McArthur,sct SCO,MF,Crystal Palace,34,1987,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
338,339,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
339,340,John McGinn,sct SCO,MFFW,Aston Villa,27,1994,29.9,80,2.67,56,10,5,3,5,1,10,0.33,7,1,0,0,2,0,Matches
340,341,Scott McKenna,sct SCO,DF,Nott'ham Forest,25,1996,17.5,10,0.57,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
341,342,Weston McKennie,us USA,MF,Leeds United,23,1998,16.0,29,1.82,25,3,0,1,0,0,3,0.19,2,1,0,0,0,0,Matches
342,343,Dwight McNeil,eng ENG,FWMF,Everton,22,1999,27.8,108,3.89,53,36,9,6,2,2,12,0.43,4,3,3,0,1,1,Matches
343,344,Scott McTominay,sct SCO,MF,Manchester Utd,25,1996,12.9,23,1.78,18,0,1,2,2,0,0,0.0,0,0,0,0,0,0,Matches
344,345,Ben Mee,eng ENG,DF,Brentford,32,1989,36.3,33,0.91,23,0,1,7,1,1,1,0.03,1,0,0,0,0,0,Matches
345,346,Edouard Mendy,sn SEN,GK,Chelsea,30,1992,9.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
346,347,Nampalys Mendy,sn SEN,MF,Leicester City,30,1992,8.4,9,1.07,5,0,1,0,1,2,0,0.0,0,0,0,0,0,0,Matches
347,348,Chris Mepham,wls WAL,DF,Bournemouth,24,1997,24.4,8,0.33,6,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
348,349,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34.0,4,0.12,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
349,350,Alex Mighten,eng ENG,FW,Nott'ham Forest,20,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
350,351,Lewis Miley,eng ENG,MF,Newcastle Utd,16,2006,0.2,1,5.63,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
351,352,Luka Milivojević,rs SRB,MF,Crystal Palace,31,1991,5.7,3,0.53,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
352,353,James Milner,eng ENG,MFDF,Liverpool,36,1986,10.1,36,3.56,27,4,3,2,0,0,3,0.3,2,1,0,0,0,0,Matches
