,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
120,121,Marc Casado,es ESP,MF,Barcelona,19.0,2003.0,2,15.0,8.0,0.4,0.2,0,,0,2,8.0,19,3.0,0.0,0.0,0.0,0.0,-0.93,0.1,0.3,-0.2,-1.19,-2.14,Matches
121,122,Catena,es ESP,DF,Osasuna,28.0,1994.0,30,2534.0,84.0,74.1,28.2,28,88.0,24,2,42.0,6,1.17,34.0,45.0,-11.0,-0.39,-0.39,27.8,39.4,-11.6,-0.41,-0.64,Matches
122,123,Dani Ceballos,es ESP,MFFW,Real Madrid,26.0,1996.0,20,598.0,30.0,17.5,6.6,5,79.0,3,15,14.0,9,2.6,16.0,6.0,10.0,1.51,-0.12,11.4,7.1,4.3,0.65,-0.27,Matches
123,124,Álex Centelles,es ESP,DF,Almería,25.0,1997.0,14,980.0,70.0,28.7,10.9,11,83.0,8,3,23.0,22,0.64,12.0,24.0,-12.0,-1.1,-0.36,11.8,16.7,-4.9,-0.45,-0.16,Matches
124,125,Franco Cervi,ar ARG,MFDF,Celta Vigo,29.0,1994.0,17,546.0,32.0,16.0,6.1,5,72.0,1,12,15.0,12,1.35,8.0,13.0,-5.0,-0.82,-0.64,9.7,9.1,0.6,0.09,0.23,Matches
125,126,Pep Chavarría,es ESP,DFMF,Rayo Vallecano,25.0,1998.0,22,1167.0,53.0,34.1,13.0,12,82.0,9,10,18.0,13,0.83,7.0,15.0,-8.0,-0.62,-0.18,12.1,8.2,3.9,0.3,0.55,Matches
126,127,Andreas Christensen,dk DEN,DFMF,Barcelona,27.0,1996.0,30,1979.0,66.0,57.9,22.0,27,68.0,6,3,49.0,6,2.17,37.0,26.0,11.0,0.5,-1.0,41.1,24.7,16.4,0.75,-0.47,Matches
127,128,Víctor Chust,es ESP,DF,Cádiz,23.0,2000.0,22,1864.0,85.0,54.5,20.7,22,85.0,17,0,,6,0.95,11.0,23.0,-12.0,-0.58,0.4,21.8,23.4,-1.7,-0.08,0.77,Matches
128,129,Pathé Ciss,sn SEN,MF,Rayo Vallecano,29.0,1994.0,31,1664.0,54.0,48.7,18.5,16,79.0,7,15,27.0,3,1.16,12.0,30.0,-18.0,-0.97,-0.92,16.0,22.1,-6.1,-0.33,-0.53,Matches
129,130,Silvi Clúa,es ESP,MF,Girona,18.0,2005.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-1.03,0.2,0.0,0.2,22.23,21.8,Matches
130,131,Saúl Coco,gq EQG,DF,Las Palmas,24.0,1999.0,30,2295.0,77.0,67.1,25.5,26,85.0,24,4,21.0,3,1.03,23.0,33.0,-10.0,-0.39,-0.07,23.3,37.4,-14.2,-0.56,0.19,Matches
131,132,Santi Comesaña,es ESP,MF,Villarreal,26.0,1996.0,27,1653.0,61.0,48.3,18.4,20,76.0,9,7,20.0,6,1.59,33.0,25.0,8.0,0.44,0.84,27.6,25.0,2.6,0.14,0.43,Matches
132,133,Copete,es ESP,DF,Mallorca,23.0,1999.0,19,1333.0,70.0,39.0,14.8,17,77.0,8,2,14.0,16,1.05,10.0,20.0,-10.0,-0.68,-0.63,16.9,17.0,-0.1,-0.01,0.09,Matches
133,134,Francis Coquelin,fr FRA,MF,Villarreal,32.0,1991.0,17,910.0,54.0,26.6,10.1,10,74.0,2,7,25.0,2,1.59,20.0,10.0,10.0,0.99,1.35,14.2,13.4,0.8,0.08,0.22,Matches
134,135,Theo Corbeanu,ca CAN,MFFW,Granada,21.0,2002.0,9,182.0,20.0,5.3,2.0,2,51.0,0,7,12.0,7,0.22,1.0,4.0,-3.0,-1.48,-0.43,1.2,3.4,-2.2,-1.0,-0.46,Matches
135,136,Jesús Corona,mx MEX,MFDF,Sevilla,30.0,1993.0,2,17.0,9.0,0.5,0.2,0,,0,2,9.0,1,0.0,1.0,0.0,1.0,5.29,5.48,0.1,0.0,0.0,0.12,0.42,Matches
136,137,Ángel Correa,ar ARG,FWMF,Atlético Madrid,28.0,1995.0,32,1528.0,48.0,44.7,17.0,14,73.0,4,18,28.0,3,1.94,36.0,19.0,17.0,1.0,0.53,29.9,14.0,15.9,0.93,0.6,Matches
137,138,Thierry Correia,pt POR,DF,Valencia,24.0,1999.0,31,2154.0,69.0,63.0,23.9,25,80.0,12,6,26.0,1,1.32,27.0,30.0,-3.0,-0.13,0.02,28.1,29.1,-1.0,-0.04,0.2,Matches
138,139,Jaume Costa,es ESP,DF,Mallorca,35.0,1988.0,30,1682.0,56.0,49.2,18.7,19,77.0,8,11,19.0,6,1.13,19.0,26.0,-7.0,-0.37,-0.17,20.4,21.1,-0.7,-0.04,0.05,Matches
139,140,Samu Costa,pt POR,MF,Mallorca,22.0,2000.0,34,2303.0,68.0,67.3,25.6,26,81.0,17,8,26.0,3,1.0,21.0,30.0,-9.0,-0.35,-0.19,23.3,31.2,-8.0,-0.31,-0.76,Matches
140,141,Thibaut Courtois,be BEL,GK,Real Madrid,31.0,1992.0,4,332.0,83.0,9.7,3.7,4,83.0,3,0,,1,2.5,12.0,0.0,12.0,3.25,1.82,7.1,3.6,3.5,0.95,0.08,Matches
141,142,Yan Couto,br BRA,DFFW,Girona,21.0,2002.0,34,2245.0,66.0,65.6,24.9,24,83.0,15,10,25.0,1,2.21,57.0,31.0,26.0,1.04,0.05,47.3,31.0,16.3,0.65,0.64,Matches
142,143,Crespo,pt POR,MF,Rayo Vallecano,26.0,1996.0,15,527.0,35.0,15.4,5.9,4,70.0,0,11,23.0,2,0.73,2.0,8.0,-6.0,-1.02,-0.62,6.0,7.7,-1.6,-0.28,-0.26,Matches
143,144,Cristian,es ESP,GK,Valencia,25.0,1998.0,1,57.0,57.0,1.7,0.6,0,,0,1,57.0,37,0.0,0.0,1.0,-1.0,-1.58,-1.47,0.5,0.7,-0.2,-0.3,-0.19,Matches
144,145,Juan Cruz Armada,es ESP,DF,Osasuna,31.0,1992.0,26,1667.0,64.0,48.7,18.5,18,86.0,14,8,15.0,9,1.27,23.0,28.0,-5.0,-0.27,0.04,20.1,23.0,-2.9,-0.15,0.18,Matches
145,146,Juan Cruz,es ESP,FW,Betis,23.0,2000.0,5,76.0,15.0,2.2,0.8,0,,0,5,15.0,14,1.6,0.0,1.0,-1.0,-1.18,-1.29,0.5,2.2,-1.7,-1.97,-1.84,Matches
146,147,Pau Cubarsí,es ESP,DF,Barcelona,16.0,2007.0,19,1558.0,82.0,45.6,17.3,18,84.0,13,1,45.0,7,2.32,36.0,21.0,15.0,0.87,-0.1,31.3,19.9,11.4,0.66,-0.53,Matches
147,148,Iván Cuéllar,es ESP,GK,Mallorca,39.0,1984.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,30,3.0,2.0,1.0,1.0,1.0,1.32,1.4,0.9,0.5,0.49,0.57,Matches
148,149,Jorge Cuenca,es ESP,DF,Villarreal,23.0,1999.0,29,1963.0,68.0,57.4,21.8,21,84.0,16,8,26.0,6,1.41,31.0,42.0,-11.0,-0.5,-1.18,31.3,35.9,-4.7,-0.21,-0.31,Matches
149,150,Eric Curbelo,es ESP,DFMF,Las Palmas,29.0,1994.0,2,102.0,51.0,3.0,1.1,1,90.0,1,1,12.0,20,0.5,0.0,2.0,-2.0,-1.76,-1.44,0.8,1.9,-1.0,-0.92,-0.31,Matches
150,151,Alberto Dadie,es ESP,MF,Real Sociedad,21.0,2002.0,1,28.0,28.0,0.8,0.3,0,,0,1,28.0,0,0.0,1.0,0.0,1.0,3.21,2.92,0.9,0.1,0.8,2.73,2.65,Matches
151,152,Sergi Darder,es ESP,MF,Mallorca,29.0,1993.0,36,2157.0,60.0,63.1,24.0,21,84.0,11,15,26.0,0,1.08,19.0,29.0,-10.0,-0.42,-0.35,26.6,28.8,-2.2,-0.09,-0.07,Matches
152,153,Lulo Dasilva,es ESP,MF,Sevilla,20.0,2002.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
153,154,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,29.0,1994.0,34,2075.0,61.0,60.7,23.1,25,71.0,5,9,32.0,0,1.97,41.0,26.0,15.0,0.65,-0.15,37.0,25.0,12.0,0.52,-0.21,Matches
154,155,Mouctar Diakhaby,gn GUI,DFMF,Valencia,26.0,1996.0,14,1073.0,77.0,31.4,11.9,12,84.0,9,2,31.0,2,1.14,11.0,15.0,-4.0,-0.34,-0.3,9.0,16.3,-7.3,-0.62,-0.73,Matches
155,156,Moussa Diakité,ml MLI,MF,Cádiz,19.0,2003.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.43,Matches
156,157,Selu Diallo,es ESP,MF,Alavés,19.0,2003.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
157,158,Assane Diao,es ESP,FW,Betis,17.0,2005.0,18,1048.0,58.0,30.6,11.6,13,68.0,2,5,33.0,11,1.5,14.0,9.0,5.0,0.43,0.51,15.7,14.1,1.6,0.14,0.44,Matches
158,159,Brahim Díaz,ma MAR,FWMF,Real Madrid,23.0,1999.0,31,1545.0,50.0,45.2,17.2,18,74.0,1,13,17.0,7,2.52,44.0,9.0,35.0,2.04,0.79,32.2,13.8,18.4,1.07,0.35,Matches
159,160,Víctor Díaz,es ESP,DFMF,Granada,35.0,1988.0,4,162.0,41.0,4.7,1.8,2,63.0,0,2,19.0,14,0.75,1.0,8.0,-7.0,-3.89,-2.95,0.6,3.5,-2.9,-1.61,-1.09,Matches
160,161,Famara Diedhiou,sn SEN,FWMF,Granada,30.0,1992.0,8,89.0,11.0,2.6,1.0,0,,0,8,11.0,8,0.5,2.0,3.0,-1.0,-1.01,0.07,2.2,2.0,0.2,0.2,0.79,Matches
161,162,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29.0,1993.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,,1,1.03,29.0,47.0,-18.0,-0.49,0.51,41.3,43.7,-2.4,-0.06,-0.17,Matches
162,163,Djené,tg TOG,DFMF,Getafe,31.0,1991.0,33,2484.0,75.0,72.6,27.6,30,79.0,18,3,36.0,0,1.18,28.0,33.0,-5.0,-0.18,0.49,31.2,36.7,-5.5,-0.2,0.05,Matches
163,164,Marko Dmitrović,rs SRB,GK,Sevilla,31.0,1992.0,13,1170.0,90.0,34.2,13.0,13,90.0,13,0,,23,0.62,14.0,25.0,-11.0,-0.85,-1.05,13.0,18.6,-5.6,-0.43,-0.21,Matches
164,165,Jaume Doménech,es ESP,GK,Valencia,32.0,1990.0,2,79.0,40.0,2.3,0.9,1,33.0,0,1,46.0,32,0.0,0.0,3.0,-3.0,-3.42,-3.36,0.4,1.6,-1.2,-1.42,-1.33,Matches
165,166,Carlos Dominguez,es ESP,DF,Celta Vigo,22.0,2001.0,22,1584.0,72.0,46.3,17.6,18,84.0,12,4,18.0,15,1.27,24.0,29.0,-5.0,-0.28,0.01,22.3,26.4,-4.2,-0.24,-0.25,Matches
166,167,Javier Dominguez,es ESP,DF,Celta Vigo,22.0,2001.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
167,168,Mario Dominguez,es ESP,FW,Valencia,19.0,2004.0,3,25.0,8.0,0.7,0.3,0,,0,3,8.0,4,0.33,0.0,1.0,-1.0,-3.6,-3.49,0.4,0.4,0.0,0.03,0.14,Matches
168,169,Carlos Dotor,es ESP,MF,Celta Vigo,22.0,2001.0,17,708.0,42.0,20.7,7.9,7,87.0,4,10,10.0,7,0.65,9.0,12.0,-3.0,-0.38,-0.12,8.4,14.1,-5.7,-0.72,-0.78,Matches
169,170,Anastasios Douvikas,gr GRE,FW,Celta Vigo,23.0,1999.0,32,905.0,28.0,26.5,10.1,7,73.0,2,25,16.0,3,1.16,12.0,23.0,-11.0,-1.09,-1.09,13.8,21.3,-7.5,-0.74,-0.88,Matches
170,171,Artem Dovbyk,ua UKR,FW,Girona,26.0,1997.0,36,2587.0,72.0,75.6,28.7,32,78.0,10,4,26.0,0,2.19,67.0,36.0,31.0,1.08,0.21,56.5,38.9,17.6,0.61,0.73,Matches
171,172,Domingos Duarte,pt POR,DF,Getafe,28.0,1995.0,15,907.0,60.0,26.5,10.1,11,78.0,7,4,14.0,12,1.27,14.0,18.0,-4.0,-0.4,-0.11,12.2,15.5,-3.3,-0.33,-0.15,Matches
172,173,Rubén Duarte,es ESP,DF,Alavés,27.0,1995.0,28,1878.0,67.0,54.9,20.9,21,83.0,15,7,19.0,6,1.07,20.0,30.0,-10.0,-0.48,-0.48,25.9,25.8,0.1,0.01,-0.07,Matches
173,174,Hugo Duro,es ESP,FW,Valencia,23.0,1999.0,37,2976.0,80.0,87.0,33.1,35,83.0,13,2,30.0,0,1.32,35.0,33.0,2.0,0.06,1.48,35.8,35.4,0.3,0.01,0.99,Matches
174,175,Unai Eguíluz,es ESP,DF,Athletic Club,21.0,2002.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
175,176,Aritz Elustondo,es ESP,DF,Real Sociedad,29.0,1994.0,15,812.0,54.0,23.7,9.0,7,86.0,6,8,27.0,10,1.73,10.0,8.0,2.0,0.22,-0.12,8.3,13.1,-4.8,-0.53,-0.82,Matches
176,177,Adri Embarba,es ESP,FWMF,Almería,31.0,1992.0,36,2476.0,69.0,72.4,27.5,29,79.0,12,7,28.0,2,0.58,25.0,52.0,-27.0,-0.98,-0.5,31.8,42.8,-10.9,-0.4,-0.21,Matches
177,178,Youssef En-Nesyri,ma MAR,FW,Sevilla,26.0,1997.0,33,2570.0,78.0,75.1,28.6,28,87.0,17,5,29.0,0,1.21,40.0,33.0,7.0,0.25,1.62,34.9,39.9,-5.0,-0.18,0.46,Matches
178,179,Enrique,es ESP,MF,Betis,19.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
179,180,Gonzalo Escalante,ar ARG,MF,Cádiz,30.0,1993.0,25,1697.0,68.0,49.6,18.9,18,81.0,8,7,35.0,5,0.84,11.0,30.0,-19.0,-1.01,-0.49,17.5,24.1,-6.6,-0.35,0.16,Matches
180,181,Aarón Escandell,es ESP,GK,Las Palmas,27.0,1995.0,2,153.0,77.0,4.5,1.7,1,90.0,1,1,63.0,33,0.33,1.0,4.0,-3.0,-1.76,-1.46,0.3,3.7,-3.5,-2.04,-1.49,Matches
181,182,Facundo Esnáider,es ESP,MF,Getafe,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
182,183,Alfonso Espino,uy URU,DF,Rayo Vallecano,31.0,1992.0,31,2507.0,81.0,73.3,27.9,29,84.0,20,2,34.0,6,1.06,22.0,37.0,-15.0,-0.54,-0.14,30.5,38.3,-7.8,-0.28,-0.82,Matches
183,184,Bernardo Espinosa,co COL,DF,Girona,34.0,1989.0,2,2.0,1.0,0.1,0.0,0,,0,2,1.0,11,2.0,0.0,0.0,0.0,0.0,-1.03,0.2,0.3,-0.1,-3.28,-3.72,Matches
184,185,Karl Etta,cm CMR,FW,Cádiz,19.0,2004.0,1,21.0,21.0,0.6,0.2,0,,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.8,-0.8,-3.41,-3.0,Matches
185,186,Abdessamad Ezzalzouli,ma MAR,FWMF,Barcelona,21.0,2001.0,2,68.0,34.0,2.0,0.8,0,,0,2,34.0,1,2.0,2.0,0.0,2.0,2.65,1.76,2.2,0.2,2.0,2.66,1.75,Matches
186,187,Abdessamad Ezzalzouli,ma MAR,FW,Betis,21.0,2001.0,26,865.0,33.0,25.3,9.6,6,70.0,1,20,22.0,4,1.35,11.0,9.0,2.0,0.21,0.17,11.4,12.7,-1.3,-0.13,0.05,Matches
187,188,Radamel Falcao,co COL,FWDF,Rayo Vallecano,37.0,1986.0,22,407.0,19.0,11.9,4.5,2,63.0,0,20,14.0,12,0.87,7.0,7.0,0.0,0.0,0.57,6.3,5.1,1.2,0.25,0.36,Matches
188,189,Fali,es ESP,DF,Cádiz,29.0,1993.0,30,2547.0,85.0,74.5,28.3,30,85.0,25,0,,4,0.9,20.0,39.0,-19.0,-0.67,0.36,25.4,39.9,-14.5,-0.51,-0.33,Matches
189,190,Ansu Fati,es ESP,MFFW,Barcelona,20.0,2002.0,3,50.0,17.0,1.5,0.6,0,,0,3,17.0,0,2.33,2.0,0.0,2.0,3.6,2.72,2.4,0.3,2.1,3.86,2.96,Matches
190,191,Nabil Fekir,fr FRA,MFFW,Betis,30.0,1993.0,19,1049.0,55.0,30.7,11.7,10,80.0,4,9,28.0,2,1.79,19.0,15.0,4.0,0.34,0.38,14.0,12.9,1.1,0.09,0.37,Matches
191,192,Luiz Felipe,it ITA,DF,Betis,26.0,1997.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,0,1.75,5.0,5.0,0.0,0.0,-0.09,3.3,5.8,-2.5,-0.63,-0.52,Matches
192,193,João Félix,pt POR,FW,Barcelona,23.0,1999.0,30,1540.0,51.0,45.0,17.1,18,71.0,3,12,22.0,1,2.17,34.0,16.0,18.0,1.05,0.24,35.6,16.8,18.8,1.1,0.28,Matches
193,194,João Félix,pt POR,FWMF,Atlético Madrid,23.0,1999.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
194,195,Kiko Femenía,es ESP,DF,Villarreal,32.0,1991.0,23,1583.0,69.0,46.3,17.6,16,88.0,12,7,25.0,13,1.52,31.0,19.0,12.0,0.68,1.27,26.5,23.4,3.2,0.18,0.49,Matches
195,196,Guilherme Fernandes,pt POR,GK,Betis,22.0,2001.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
196,197,Aitor Fernández,es ESP,GK,Osasuna,32.0,1991.0,7,551.0,79.0,16.1,6.1,6,90.0,6,1,11.0,30,0.63,6.0,13.0,-7.0,-1.14,-1.02,6.1,9.5,-3.4,-0.55,-0.36,Matches
197,198,Álex Fernández,es ESP,MF,Cádiz,30.0,1992.0,26,1285.0,49.0,37.6,14.3,14,74.0,6,12,20.0,11,0.85,6.0,20.0,-14.0,-0.98,-0.35,10.9,22.9,-12.0,-0.84,-0.66,Matches
198,199,Carlos Fernández,es ESP,FW,Real Sociedad,27.0,1996.0,10,408.0,41.0,11.9,4.5,5,63.0,1,5,19.0,6,1.55,7.0,4.0,3.0,0.66,0.39,3.4,5.9,-2.5,-0.55,-0.73,Matches
199,200,César Fernández,es ESP,GK,Celta Vigo,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
200,201,Marcos Fernández Cózar,,DF,Mallorca,20.0,2003.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
201,202,Raúl Fernández,es ESP,GK,Granada,35.0,1988.0,4,280.0,70.0,8.2,3.1,4,70.0,3,0,,10,0.75,8.0,11.0,-3.0,-0.96,0.12,3.8,7.7,-3.9,-1.25,-0.74,Matches
202,203,Valery Fernández,es ESP,MFFW,Girona,23.0,1999.0,27,506.0,19.0,14.8,5.6,2,62.0,0,25,15.0,10,2.0,11.0,10.0,1.0,0.18,-1.0,10.7,12.0,-1.3,-0.23,-0.78,Matches
203,204,Fernando,es ESP,GK,Almería,33.0,1990.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,34,1.0,11.0,10.0,1.0,0.25,1.22,4.6,6.3,-1.7,-0.42,-0.09,Matches
204,205,Fernando,br BRA,MF,Sevilla,36.0,1987.0,8,459.0,57.0,13.4,5.1,5,74.0,1,3,29.0,3,1.0,8.0,10.0,-2.0,-0.39,-0.27,5.4,7.3,-1.9,-0.37,-0.09,Matches
205,206,André Ferreira,pt POR,GK,Granada,27.0,1996.0,15,1340.0,89.0,39.2,14.9,14,90.0,14,1,80.0,6,0.33,12.0,29.0,-17.0,-1.14,-0.1,15.9,24.6,-8.7,-0.59,-0.03,Matches
206,207,Pau Ferrer,es ESP,FW,Las Palmas,19.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
207,208,Rachad Fettal,ma MAR,FW,Almería,18.0,2005.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,6,1.0,0.0,0.0,0.0,0.0,0.85,0.9,0.0,0.9,4.52,4.88,Matches
208,209,Bryan Fiabema,no NOR,FW,Real Sociedad,20.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
209,210,Pablo Fornals,es ESP,FWMF,Betis,27.0,1996.0,15,1148.0,77.0,33.6,12.8,14,80.0,6,1,25.0,0,1.47,22.0,20.0,2.0,0.16,0.12,12.6,17.2,-4.6,-0.36,-0.29,Matches
210,211,Héctor Fort,es ESP,DF,Barcelona,16.0,2006.0,7,318.0,45.0,9.3,3.5,4,65.0,0,3,20.0,17,2.57,9.0,2.0,7.0,1.98,1.17,5.4,2.9,2.5,0.7,-0.28,Matches
211,212,Dimitri Foulquier,fr FRA,DFMF,Valencia,30.0,1993.0,33,1842.0,56.0,53.9,20.5,19,83.0,14,14,19.0,0,1.36,20.0,22.0,-2.0,-0.1,0.07,22.0,27.9,-5.9,-0.29,-0.36,Matches
212,213,Juan Foyth,ar ARG,DF,Villarreal,25.0,1998.0,12,1062.0,89.0,31.1,11.8,12,89.0,11,0,,0,1.0,15.0,20.0,-5.0,-0.42,-0.61,16.3,17.4,-1.2,-0.1,-0.02,Matches
213,214,Aitor Fraga,es ESP,GK,Real Sociedad,20.0,2003.0,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
214,215,Fran,es ESP,GK,Real Madrid,18.0,2005.0,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
215,216,Jorge de Frutos,es ESP,FWMF,Rayo Vallecano,26.0,1997.0,36,1549.0,43.0,45.3,17.2,14,75.0,2,22,23.0,1,0.97,12.0,21.0,-9.0,-0.52,-0.04,18.8,17.4,1.4,0.08,0.26,Matches
216,217,Darío Fuentes,es ESP,DF,Sevilla,20.0,2003.0,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
217,218,Toni Fuidias,es ESP,GK,Girona,22.0,2001.0,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
218,219,Daniel Fuzato,br BRA,GK,Getafe,26.0,1997.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,37,0.0,0.0,2.0,-2.0,-25.71,-25.45,0.0,1.3,-1.2,-15.91,-15.73,Matches
219,220,Matteo Gabbia,it ITA,DF,Villarreal,23.0,1999.0,7,477.0,68.0,13.9,5.3,6,77.0,3,1,13.0,8,1.43,8.0,10.0,-2.0,-0.38,-0.44,6.2,9.2,-3.0,-0.57,-0.56,Matches
220,221,George Gagua,ge GEO,FW,Alavés,21.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
221,222,Javi Galán,es ESP,DF,Atlético Madrid,28.0,1994.0,5,88.0,18.0,2.6,1.0,0,,0,5,18.0,15,1.8,2.0,1.0,1.0,1.02,0.32,2.3,0.3,1.9,1.94,1.37,Matches
222,223,Javi Galán,es ESP,DF,Real Sociedad,28.0,1994.0,14,1075.0,77.0,31.4,11.9,13,82.0,10,1,7.0,0,1.57,14.0,11.0,3.0,0.25,-0.09,11.6,9.6,2.0,0.17,0.11,Matches
223,224,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29.0,1993.0,29,2091.0,72.0,61.1,23.2,25,79.0,9,4,27.0,0,1.79,44.0,19.0,25.0,1.08,1.14,36.3,22.9,13.4,0.58,0.71,Matches
224,225,Aleix García,es ESP,MF,Girona,26.0,1997.0,37,3199.0,86.0,93.5,35.5,36,88.0,33,1,18.0,0,2.11,78.0,44.0,34.0,0.96,-1.08,65.7,50.7,15.0,0.42,-0.19,Matches
225,226,Álvaro García,es ESP,DF,Alavés,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
226,227,Álvaro García,es ESP,FWMF,Rayo Vallecano,30.0,1992.0,32,2475.0,77.0,72.4,27.5,30,81.0,11,2,19.0,0,0.91,22.0,38.0,-16.0,-0.58,-0.3,32.4,34.7,-2.3,-0.08,-0.09,Matches
227,228,Borja García,es ESP,FWMF,Girona,32.0,1990.0,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
228,229,Dani García,es ESP,MF,Athletic Club,33.0,1990.0,17,745.0,44.0,21.8,8.3,7,81.0,3,10,18.0,11,1.71,7.0,11.0,-4.0,-0.48,-1.43,8.0,13.1,-5.1,-0.62,-1.18,Matches
229,230,David García,es ESP,DF,Osasuna,29.0,1994.0,27,2334.0,86.0,68.2,25.9,27,86.0,25,0,,2,1.3,28.0,35.0,-7.0,-0.27,0.06,30.7,31.4,-0.7,-0.03,0.69,Matches
230,231,Eric García,es ESP,DF,Barcelona,22.0,2001.0,2,57.0,29.0,1.7,0.6,0,,0,2,29.0,1,3.0,4.0,1.0,3.0,4.74,3.88,3.2,0.4,2.8,4.47,3.59,Matches
231,232,Eric García,es ESP,DF,Girona,22.0,2001.0,30,2637.0,88.0,77.1,29.3,30,88.0,26,0,,1,2.03,70.0,40.0,30.0,1.02,-0.01,60.3,43.9,16.4,0.56,0.56,Matches
232,233,Fran Garcia,es ESP,DF,Real Madrid,23.0,1999.0,25,1398.0,56.0,40.9,15.5,15,81.0,9,10,19.0,13,2.48,34.0,15.0,19.0,1.22,-0.65,26.1,15.3,10.8,0.69,-0.31,Matches
233,234,Francisco Jesús Crespo García,es ESP,FW,Las Palmas,27.0,1996.0,17,504.0,30.0,14.7,5.6,6,60.0,0,11,13.0,15,0.76,4.0,5.0,-1.0,-0.18,0.22,6.6,8.4,-1.8,-0.32,0.35,Matches
234,235,Gaizka García,es ESP,GK,Alavés,18.0,2005.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
235,236,Gonzalo García,es ESP,FWMF,Real Madrid,19.0,2004.0,2,19.0,10.0,0.6,0.2,0,,0,2,10.0,4,3.0,0.0,0.0,0.0,0.0,-1.61,0.3,0.3,0.0,-0.13,-1.02,Matches
236,237,Jastin García,es ESP,FW,Girona,19.0,2004.0,3,32.0,11.0,0.9,0.4,0,,0,3,11.0,10,2.0,0.0,1.0,-1.0,-2.81,-3.88,0.7,2.4,-1.7,-4.78,-5.26,Matches
237,238,Raúl García,es ESP,FWMF,Athletic Club,37.0,1986.0,20,420.0,21.0,12.3,4.7,1,81.0,0,19,18.0,17,1.8,8.0,3.0,5.0,1.07,0.5,7.0,6.7,0.3,0.06,-0.27,Matches
238,239,Rubén García,es ESP,FWMF,Osasuna,30.0,1993.0,30,1547.0,52.0,45.2,17.2,19,71.0,4,11,17.0,6,1.0,18.0,26.0,-8.0,-0.47,-0.32,15.8,22.4,-6.6,-0.38,-0.25,Matches
239,240,Santiago García,,FW,Getafe,21.0,2001.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,1,0.0,0.0,0.0,0.0,0.0,0.32,0.3,0.3,0.0,-0.03,0.18,Matches
240,241,Unai García,es ESP,DF,Osasuna,31.0,1992.0,9,560.0,62.0,16.4,6.2,6,84.0,4,3,18.0,17,0.9,6.0,12.0,-6.0,-0.96,-0.81,4.5,10.3,-5.8,-0.93,-0.82,Matches
241,242,Aleix Garrido,es ESP,MF,Barcelona,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
242,243,Carles Garrido,es ESP,FW,Girona,18.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
