,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
407,408,Simeon Nwankwo,ng NGA,FW,Salernitana,31.0,1992.0,7.6,219.0,4.0,11.0,115.0,94.0,34.0,219.0,2.0,1.0,50.0,1.0,50.0,122.0,411.0,89.0,6.0,3.0,6.0,31.0,19.0,167.0,39.0,Matches
408,409,M'Bala Nzola,ao ANG,FW,Fiorentina,26.0,1996.0,17.2,546.0,24.0,37.0,192.0,322.0,89.0,545.0,30.0,14.0,46.7,14.0,46.7,338.0,1744.0,490.0,21.0,15.0,10.0,65.0,38.0,419.0,143.0,Matches
409,410,Adam Obert,sk SVK,DF,Cagliari,20.0,2002.0,10.5,587.0,61.0,256.0,281.0,52.0,3.0,587.0,5.0,3.0,60.0,1.0,20.0,283.0,1533.0,857.0,14.0,6.0,1.0,9.0,2.0,322.0,5.0,Matches
410,411,Pedro Obiang,gq EQG,MF,Sassuolo,31.0,1992.0,5.0,229.0,19.0,66.0,127.0,41.0,1.0,229.0,3.0,2.0,66.7,1.0,33.3,118.0,462.0,183.0,4.0,3.0,0.0,1.0,1.0,131.0,2.0,Matches
411,412,Guillermo Ochoa,mx MEX,GK,Salernitana,38.0,1985.0,21.0,718.0,602.0,714.0,4.0,0.0,0.0,718.0,0.0,0.0,,0.0,,311.0,1876.0,1194.0,0.0,0.0,0.0,1.0,0.0,248.0,0.0,Matches
412,413,Jens Odgaard,dk DEN,FWMF,Bologna,24.0,1999.0,4.8,191.0,4.0,18.0,79.0,94.0,22.0,191.0,12.0,4.0,33.3,7.0,58.3,135.0,659.0,241.0,9.0,3.0,6.0,12.0,10.0,156.0,30.0,Matches
413,414,Noah Okafor,ch SUI,FWMF,Milan,23.0,2000.0,9.9,298.0,7.0,34.0,117.0,154.0,45.0,298.0,32.0,14.0,43.8,17.0,53.1,191.0,1405.0,761.0,29.0,11.0,14.0,24.0,14.0,218.0,66.0,Matches
414,415,David Okereke,ng NGA,FWMF,Torino,25.0,1997.0,2.8,122.0,0.0,6.0,48.0,68.0,12.0,122.0,6.0,1.0,16.7,3.0,50.0,77.0,439.0,225.0,8.0,1.0,7.0,8.0,3.0,101.0,23.0,Matches
415,416,Caleb Okoli,it ITA,DF,Frosinone,22.0,2001.0,32.4,2074.0,252.0,1086.0,932.0,68.0,22.0,2074.0,5.0,2.0,40.0,3.0,60.0,1089.0,6303.0,3646.0,22.0,9.0,2.0,20.0,4.0,1203.0,4.0,Matches
416,417,Maduka Okoye,ng NGA,GK,Udinese,23.0,1999.0,21.0,491.0,448.0,489.0,2.0,0.0,0.0,491.0,0.0,0.0,,0.0,,203.0,1318.0,754.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,Matches
417,418,Mathías Olivera,uy URU,DF,Napoli,25.0,1997.0,17.4,1375.0,51.0,371.0,685.0,326.0,41.0,1375.0,17.0,11.0,64.7,5.0,29.4,728.0,3374.0,1814.0,31.0,27.0,1.0,13.0,16.0,851.0,93.0,Matches
418,419,Gaetano Oristanio,it ITA,FWMF,Cagliari,20.0,2002.0,12.3,426.0,7.0,53.0,181.0,204.0,36.0,426.0,60.0,32.0,53.3,23.0,38.3,269.0,2053.0,798.0,25.0,21.0,9.0,41.0,44.0,270.0,76.0,Matches
419,420,Riccardo Orsolini,it ITA,FWMF,Bologna,26.0,1997.0,19.9,981.0,23.0,170.0,340.0,482.0,77.0,978.0,77.0,31.0,40.3,40.0,51.9,605.0,3460.0,1787.0,51.0,34.0,23.0,49.0,23.0,708.0,175.0,Matches
420,421,Victor Osimhen,ng NGA,FW,Napoli,24.0,1998.0,22.0,549.0,20.0,30.0,186.0,340.0,152.0,544.0,40.0,16.0,40.0,19.0,47.5,314.0,1769.0,761.0,34.0,24.0,15.0,64.0,28.0,411.0,142.0,Matches
421,422,Remi Oudin,fr FRA,MFFW,Lecce,26.0,1996.0,20.2,984.0,31.0,148.0,470.0,377.0,28.0,984.0,11.0,4.0,36.4,7.0,63.6,466.0,2097.0,902.0,19.0,21.0,3.0,21.0,20.0,544.0,82.0,Matches
422,423,Anthony Oyono,ga GAB,DF,Frosinone,22.0,2001.0,13.3,769.0,45.0,233.0,357.0,185.0,16.0,769.0,27.0,12.0,44.4,13.0,48.1,392.0,2206.0,1202.0,35.0,19.0,7.0,23.0,11.0,424.0,39.0,Matches
423,424,Simone Pafundi,it ITA,MF,Udinese,17.0,2006.0,0.1,9.0,0.0,3.0,4.0,2.0,0.0,9.0,0.0,0.0,,0.0,,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Matches
424,425,Riccardo Pagano,it ITA,MFDF,Roma,18.0,2004.0,0.6,34.0,2.0,10.0,17.0,7.0,0.0,34.0,1.0,1.0,100.0,0.0,0.0,17.0,113.0,64.0,1.0,1.0,0.0,2.0,1.0,21.0,2.0,Matches
425,426,Christos Papadopoulos,gr GRE,FW,Genoa,18.0,2004.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
426,427,Leandro Paredes,ar ARG,MF,Roma,29.0,1994.0,29.3,2332.0,102.0,562.0,1461.0,322.0,9.0,2329.0,18.0,8.0,44.4,6.0,33.3,1428.0,7224.0,3762.0,36.0,36.0,3.0,15.0,9.0,1684.0,19.0,Matches
427,428,Fabiano Parisi,it ITA,DF,Fiorentina,22.0,2000.0,16.2,1171.0,51.0,327.0,551.0,313.0,25.0,1171.0,42.0,24.0,57.1,11.0,26.2,702.0,4605.0,2491.0,50.0,41.0,10.0,25.0,17.0,705.0,64.0,Matches
428,429,Mario Pašalić,hr CRO,MF,Atalanta,28.0,1995.0,22.8,1350.0,55.0,298.0,752.0,310.0,57.0,1348.0,25.0,12.0,48.0,12.0,48.0,746.0,4254.0,2064.0,48.0,34.0,4.0,34.0,13.0,978.0,74.0,Matches
429,430,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,27.0,1996.0,5.0,219.0,36.0,112.0,101.0,7.0,2.0,219.0,1.0,0.0,0.0,1.0,100.0,96.0,411.0,212.0,1.0,2.0,0.0,4.0,0.0,128.0,0.0,Matches
430,431,Patric,es ESP,DF,Lazio,30.0,1993.0,17.9,1295.0,109.0,593.0,651.0,55.0,7.0,1295.0,0.0,0.0,,0.0,,791.0,3786.0,2229.0,3.0,4.0,0.0,4.0,0.0,983.0,12.0,Matches
431,432,Rui Patrício,pt POR,GK,Roma,35.0,1988.0,23.0,657.0,612.0,656.0,1.0,0.0,0.0,657.0,0.0,0.0,,0.0,,349.0,1704.0,1021.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,Matches
432,433,Benjamin Pavard,fr FRA,DF,Inter,27.0,1996.0,18.6,1473.0,140.0,599.0,693.0,184.0,31.0,1473.0,7.0,2.0,28.6,1.0,14.3,923.0,4411.0,2195.0,25.0,25.0,1.0,7.0,0.0,1092.0,47.0,Matches
433,434,Leonardo Pavoletti,it ITA,FW,Cagliari,34.0,1988.0,7.0,232.0,8.0,16.0,105.0,111.0,42.0,232.0,0.0,0.0,,0.0,,103.0,182.0,59.0,1.0,0.0,1.0,25.0,5.0,186.0,40.0,Matches
434,435,Martín Payero,ar ARG,MF,Udinese,24.0,1998.0,20.0,828.0,28.0,172.0,434.0,255.0,24.0,828.0,65.0,24.0,36.9,33.0,50.8,447.0,3190.0,1783.0,47.0,35.0,3.0,45.0,19.0,463.0,64.0,Matches
435,436,Marcus Pedersen,no NOR,DF,Sassuolo,23.0,2000.0,17.9,907.0,51.0,303.0,355.0,262.0,19.0,907.0,19.0,11.0,57.9,7.0,36.8,411.0,2975.0,1495.0,43.0,34.0,8.0,30.0,11.0,465.0,90.0,Matches
436,437,Pedro,es ESP,FWMF,Lazio,36.0,1987.0,9.1,551.0,4.0,60.0,297.0,203.0,25.0,551.0,32.0,14.0,43.8,14.0,43.8,334.0,2084.0,917.0,31.0,30.0,4.0,29.0,17.0,442.0,81.0,Matches
437,438,Pietro Pellegri,it ITA,FW,Torino,22.0,2001.0,8.4,231.0,5.0,18.0,99.0,123.0,25.0,231.0,15.0,5.0,33.3,7.0,46.7,129.0,835.0,366.0,14.0,15.0,2.0,25.0,15.0,162.0,52.0,Matches
438,439,Lorenzo Pellegrini,it ITA,MF,Roma,27.0,1996.0,20.7,1090.0,23.0,161.0,581.0,364.0,49.0,1089.0,38.0,19.0,50.0,16.0,42.1,645.0,4091.0,1797.0,43.0,36.0,5.0,42.0,20.0,772.0,97.0,Matches
439,440,Luca Pellegrini,it ITA,DF,Lazio,24.0,1999.0,8.7,613.0,20.0,197.0,275.0,150.0,7.0,613.0,28.0,14.0,50.0,12.0,42.9,292.0,1638.0,983.0,18.0,8.0,2.0,10.0,6.0,351.0,30.0,Matches
440,441,Marco Pellegrino,,DF,Salernitana,,,6.1,318.0,46.0,171.0,136.0,12.0,5.0,318.0,2.0,1.0,50.0,1.0,50.0,160.0,719.0,369.0,0.0,2.0,0.0,1.0,2.0,200.0,1.0,Matches
441,442,Marco Pellegrino,,DF,Milan,,,0.8,55.0,9.0,33.0,20.0,2.0,1.0,55.0,1.0,0.0,0.0,1.0,100.0,41.0,228.0,153.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,Matches
442,443,Pepín,gq EQG,MFFW,Monza,26.0,1996.0,2.7,177.0,7.0,28.0,87.0,62.0,2.0,177.0,4.0,1.0,25.0,1.0,25.0,109.0,423.0,162.0,1.0,3.0,0.0,6.0,1.0,123.0,12.0,Matches
443,444,Pedro Pereira,pt POR,DF,Monza,25.0,1998.0,9.3,600.0,22.0,164.0,261.0,179.0,15.0,600.0,11.0,5.0,45.5,4.0,36.4,361.0,1501.0,886.0,20.0,18.0,3.0,6.0,8.0,401.0,69.0,Matches
444,445,Roberto Pereyra,ar ARG,FWMF,Udinese,32.0,1991.0,20.6,806.0,36.0,182.0,387.0,253.0,41.0,805.0,40.0,16.0,40.0,22.0,55.0,486.0,3084.0,1350.0,39.0,21.0,8.0,46.0,27.0,531.0,82.0,Matches
445,446,Nehuén Pérez,ar ARG,DF,Udinese,23.0,2000.0,36.0,1990.0,249.0,946.0,939.0,133.0,29.0,1990.0,15.0,9.0,60.0,5.0,33.3,998.0,4824.0,2854.0,28.0,21.0,1.0,18.0,6.0,1061.0,24.0,Matches
446,447,Simone Perilli,it ITA,GK,Hellas Verona,28.0,1995.0,1.0,45.0,32.0,44.0,1.0,0.0,0.0,45.0,0.0,0.0,,0.0,,23.0,110.0,58.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,Matches
447,448,Mattia Perin,it ITA,GK,Juventus,30.0,1992.0,2.5,70.0,57.0,69.0,1.0,0.0,0.0,70.0,0.0,0.0,,0.0,,41.0,255.0,141.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,Matches
448,449,Samuele Perisan,it ITA,GK,Empoli,25.0,1997.0,1.0,33.0,32.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,,0.0,,13.0,61.0,53.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Matches
449,450,Matteo Pessina,it ITA,MF,Monza,26.0,1997.0,35.8,2459.0,89.0,502.0,1550.0,421.0,31.0,2454.0,34.0,14.0,41.2,15.0,44.1,1582.0,9264.0,4472.0,69.0,66.0,2.0,54.0,18.0,1773.0,53.0,Matches
450,451,Andrea Petagna,it ITA,FW,Cagliari,28.0,1995.0,11.1,328.0,8.0,26.0,153.0,153.0,39.0,328.0,17.0,11.0,64.7,4.0,23.5,180.0,923.0,264.0,11.0,8.0,3.0,31.0,23.0,256.0,56.0,Matches
451,452,Giuseppe Pezzella,it ITA,DF,Empoli,25.0,1997.0,12.1,707.0,38.0,221.0,305.0,186.0,7.0,707.0,25.0,10.0,40.0,14.0,56.0,364.0,2324.0,1406.0,44.0,22.0,1.0,11.0,6.0,399.0,36.0,Matches
452,453,Roberto Piccoli,it ITA,FW,Empoli,22.0,2001.0,0.4,10.0,0.0,0.0,4.0,6.0,1.0,10.0,1.0,0.0,0.0,1.0,100.0,5.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,Matches
453,454,Roberto Piccoli,it ITA,FW,Lecce,22.0,2001.0,15.3,478.0,15.0,57.0,206.0,224.0,77.0,477.0,34.0,13.0,38.2,19.0,55.9,265.0,1364.0,598.0,25.0,12.0,14.0,49.0,31.0,330.0,72.0,Matches
454,455,Santiago Pierotti,ar ARG,MFFW,Lecce,22.0,2001.0,2.2,110.0,0.0,7.0,56.0,50.0,13.0,110.0,11.0,7.0,63.6,4.0,36.4,64.0,322.0,91.0,4.0,3.0,4.0,10.0,5.0,74.0,20.0,Matches
455,456,Niccolò Pierozzi,it ITA,DF,Salernitana,21.0,2001.0,9.7,463.0,46.0,192.0,220.0,53.0,9.0,463.0,2.0,1.0,50.0,1.0,50.0,188.0,922.0,401.0,3.0,5.0,0.0,8.0,0.0,217.0,20.0,Matches
456,457,Andrea Pinamonti,it ITA,FW,Sassuolo,24.0,1999.0,34.2,939.0,44.0,76.0,447.0,420.0,144.0,936.0,31.0,12.0,38.7,16.0,51.6,454.0,1591.0,475.0,17.0,11.0,15.0,63.0,37.0,656.0,165.0,Matches
457,458,Carlo Pinsoglio,it ITA,GK,Juventus,33.0,1990.0,0.5,23.0,22.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,,17.0,61.0,26.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Matches
458,459,Lorenzo Pirola,it ITA,DF,Salernitana,21.0,2002.0,22.1,1280.0,198.0,664.0,567.0,53.0,21.0,1280.0,6.0,0.0,0.0,4.0,66.7,644.0,2936.0,1499.0,13.0,7.0,0.0,5.0,5.0,786.0,7.0,Matches
459,460,Niccolò Pisilli,it ITA,MF,Roma,18.0,2004.0,0.1,7.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,,0.0,,5.0,24.0,10.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,Matches
460,461,Tommaso Pobega,it ITA,MF,Milan,24.0,1999.0,3.5,186.0,17.0,57.0,102.0,30.0,5.0,186.0,6.0,3.0,50.0,3.0,50.0,109.0,507.0,258.0,6.0,4.0,1.0,4.0,3.0,114.0,10.0,Matches
461,462,Paul Pogba,fr FRA,MF,Juventus,30.0,1993.0,0.6,43.0,1.0,4.0,25.0,14.0,2.0,43.0,2.0,1.0,50.0,1.0,50.0,23.0,108.0,53.0,1.0,1.0,0.0,2.0,0.0,32.0,5.0,Matches
462,463,Matteo Politano,it ITA,FW,Napoli,29.0,1993.0,26.2,1550.0,14.0,166.0,555.0,845.0,86.0,1547.0,83.0,31.0,37.3,39.0,47.0,944.0,7031.0,3397.0,113.0,80.0,22.0,45.0,24.0,1155.0,216.0,Matches
463,464,Marin Pongračić,hr CRO,DF,Lecce,25.0,1997.0,35.8,2191.0,322.0,1143.0,1018.0,60.0,23.0,2191.0,23.0,15.0,65.2,4.0,17.4,1324.0,10044.0,5792.0,45.0,18.0,1.0,15.0,3.0,1324.0,7.0,Matches
464,465,Stefan Posch,at AUT,DF,Bologna,26.0,1997.0,26.8,2358.0,117.0,852.0,1158.0,363.0,33.0,2358.0,26.0,11.0,42.3,13.0,50.0,1410.0,7113.0,3253.0,44.0,35.0,4.0,29.0,12.0,1618.0,64.0,Matches
465,466,Matteo Prati,it ITA,MF,Cagliari,19.0,2003.0,21.9,945.0,33.0,217.0,574.0,164.0,22.0,945.0,9.0,4.0,44.4,5.0,55.6,407.0,1611.0,701.0,8.0,9.0,1.0,15.0,7.0,522.0,17.0,Matches
466,467,Ivan Provedel,it ITA,GK,Lazio,29.0,1994.0,30.0,1092.0,925.0,1075.0,17.0,0.0,0.0,1092.0,2.0,1.0,50.0,1.0,50.0,614.0,3186.0,1775.0,0.0,0.0,0.0,1.0,0.0,603.0,0.0,Matches
467,468,Christian Pulisic,us USA,FWMF,Milan,24.0,1998.0,28.9,1389.0,15.0,113.0,588.0,709.0,128.0,1389.0,122.0,47.0,38.5,54.0,44.3,995.0,7489.0,3876.0,131.0,62.0,46.0,70.0,33.0,1112.0,293.0,Matches
468,469,George Pușcaș,ro ROU,FW,Genoa,27.0,1996.0,2.1,92.0,2.0,2.0,45.0,46.0,17.0,92.0,3.0,1.0,33.3,2.0,66.7,58.0,319.0,119.0,5.0,5.0,3.0,10.0,6.0,75.0,17.0,Matches
469,470,Domingos Quina,pt POR,MF,Udinese,23.0,1999.0,0.1,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
470,471,Adrien Rabiot,fr FRA,MF,Juventus,28.0,1995.0,29.5,1525.0,69.0,269.0,829.0,447.0,79.0,1525.0,54.0,28.0,51.9,21.0,38.9,893.0,5580.0,2746.0,72.0,59.0,10.0,52.0,19.0,1027.0,106.0,Matches
471,472,Uroš Račić,rs SRB,MF,Sassuolo,25.0,1998.0,9.1,481.0,30.0,117.0,284.0,83.0,5.0,481.0,7.0,6.0,85.7,1.0,14.3,240.0,1134.0,493.0,5.0,6.0,0.0,9.0,6.0,310.0,11.0,Matches
472,473,Nemanja Radonjić,rs SRB,MFFW,Torino,27.0,1996.0,4.2,140.0,0.0,9.0,50.0,81.0,15.0,140.0,23.0,10.0,43.5,11.0,47.8,92.0,617.0,251.0,11.0,3.0,6.0,15.0,3.0,111.0,24.0,Matches
473,474,Boris Radunović,rs SRB,GK,Cagliari,27.0,1996.0,7.0,238.0,202.0,237.0,1.0,0.0,0.0,238.0,0.0,0.0,,0.0,,113.0,608.0,366.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,Matches
474,475,Hamza Rafia,tn TUN,MF,Lecce,24.0,1999.0,13.4,687.0,16.0,109.0,386.0,198.0,12.0,687.0,30.0,12.0,40.0,14.0,46.7,399.0,1621.0,609.0,15.0,12.0,3.0,29.0,22.0,451.0,37.0,Matches
475,476,Ylber Ramadani,al ALB,MF,Lecce,27.0,1996.0,33.0,1588.0,75.0,434.0,957.0,232.0,6.0,1588.0,40.0,23.0,57.5,14.0,35.0,843.0,4599.0,1919.0,36.0,31.0,0.0,35.0,25.0,888.0,14.0,Matches
476,477,Luca Ranieri,it ITA,DF,Fiorentina,24.0,1999.0,22.9,1538.0,120.0,683.0,775.0,89.0,16.0,1538.0,13.0,4.0,30.8,8.0,61.5,937.0,4601.0,2808.0,17.0,22.0,0.0,13.0,0.0,1013.0,5.0,Matches
477,478,Filippo Ranocchia,it ITA,MFDF,Empoli,22.0,2001.0,5.3,284.0,19.0,69.0,165.0,51.0,4.0,284.0,10.0,6.0,60.0,2.0,20.0,158.0,899.0,359.0,5.0,4.0,0.0,12.0,8.0,174.0,11.0,Matches
478,479,Giacomo Raspadori,it ITA,FWMF,Napoli,23.0,2000.0,17.6,886.0,5.0,69.0,373.0,449.0,90.0,885.0,30.0,14.0,46.7,14.0,46.7,540.0,2852.0,895.0,29.0,18.0,12.0,33.0,18.0,689.0,139.0,Matches
479,480,Federico Ravaglia,it ITA,GK,Bologna,23.0,1999.0,5.9,218.0,195.0,214.0,4.0,0.0,0.0,218.0,1.0,1.0,100.0,0.0,0.0,132.0,579.0,320.0,0.0,0.0,0.0,1.0,0.0,123.0,0.0,Matches
480,481,Tijjani Reijnders,nl NED,MF,Milan,25.0,1998.0,31.3,2022.0,54.0,323.0,1181.0,533.0,62.0,2022.0,55.0,35.0,63.6,17.0,30.9,1367.0,9122.0,4195.0,88.0,81.0,18.0,40.0,38.0,1571.0,90.0,Matches
481,482,Reinier,br BRA,MFFW,Frosinone,21.0,2002.0,11.8,528.0,10.0,67.0,256.0,211.0,33.0,528.0,18.0,9.0,50.0,8.0,44.4,269.0,1249.0,524.0,10.0,7.0,1.0,22.0,15.0,348.0,42.0,Matches
482,483,Mateo Retegui,it ITA,FW,Genoa,24.0,1999.0,24.6,685.0,33.0,77.0,307.0,308.0,92.0,684.0,36.0,14.0,38.9,18.0,50.0,393.0,1613.0,386.0,18.0,12.0,8.0,81.0,40.0,503.0,112.0,Matches
483,484,Samuele Ricci,it ITA,MF,Torino,21.0,2001.0,26.6,1516.0,41.0,235.0,929.0,363.0,28.0,1516.0,29.0,9.0,31.0,18.0,62.1,944.0,5327.0,2405.0,47.0,35.0,7.0,20.0,12.0,1050.0,73.0,Matches
484,485,Ricardo Rodríguez,ch SUI,DF,Torino,30.0,1992.0,30.8,1894.0,135.0,673.0,989.0,243.0,9.0,1894.0,11.0,8.0,72.7,3.0,27.3,1134.0,6330.0,3677.0,61.0,36.0,4.0,10.0,4.0,1291.0,40.0,Matches
485,486,Alessio Romagnoli,it ITA,DF,Lazio,28.0,1995.0,26.8,1995.0,276.0,973.0,992.0,36.0,18.0,1995.0,1.0,0.0,0.0,1.0,100.0,981.0,4361.0,2024.0,7.0,2.0,0.0,9.0,0.0,1347.0,2.0,Matches
486,487,Simone Romagnoli,it ITA,DF,Frosinone,33.0,1990.0,30.2,1733.0,393.0,1076.0,620.0,42.0,23.0,1733.0,0.0,0.0,,0.0,,706.0,3315.0,1598.0,2.0,2.0,0.0,4.0,0.0,934.0,2.0,Matches
487,488,Luka Romero,ar ARG,FWMF,Milan,18.0,2004.0,1.0,48.0,1.0,8.0,23.0,19.0,2.0,48.0,3.0,1.0,33.3,2.0,66.7,37.0,261.0,103.0,4.0,2.0,0.0,3.0,2.0,35.0,7.0,Matches
488,489,Marten de Roon,nl NED,MFDF,Atalanta,32.0,1991.0,28.9,1981.0,99.0,589.0,1110.0,294.0,4.0,1981.0,9.0,3.0,33.3,5.0,55.6,1040.0,4998.0,2569.0,28.0,22.0,0.0,19.0,8.0,1307.0,22.0,Matches
489,490,Francesco Rossi,it ITA,GK,Atalanta,32.0,1991.0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
490,491,Nicolò Rovella,it ITA,MF,Lazio,21.0,2001.0,14.6,1157.0,49.0,316.0,723.0,131.0,3.0,1157.0,18.0,10.0,55.6,7.0,38.9,575.0,3079.0,1311.0,21.0,11.0,1.0,18.0,11.0,787.0,11.0,Matches
491,492,Amir Rrahmani,xk KVX,DF,Napoli,29.0,1994.0,28.9,2477.0,209.0,973.0,1399.0,116.0,40.0,2477.0,15.0,10.0,66.7,3.0,20.0,1557.0,7914.0,4596.0,19.0,15.0,1.0,7.0,6.0,1792.0,4.0,Matches
492,493,Ruan,br BRA,DF,Sassuolo,24.0,1999.0,16.8,853.0,128.0,460.0,359.0,43.0,16.0,853.0,4.0,2.0,50.0,2.0,50.0,418.0,2099.0,978.0,8.0,4.0,0.0,6.0,2.0,457.0,6.0,Matches
493,494,Daniele Rugani,it ITA,DF,Juventus,29.0,1994.0,13.2,738.0,69.0,329.0,373.0,40.0,12.0,738.0,0.0,0.0,,0.0,,451.0,2006.0,899.0,2.0,4.0,0.0,3.0,2.0,501.0,2.0,Matches
494,495,Matteo Ruggeri,it ITA,DF,Atalanta,21.0,2002.0,27.2,1799.0,57.0,488.0,787.0,539.0,25.0,1799.0,41.0,21.0,51.2,16.0,39.0,862.0,4276.0,2186.0,55.0,40.0,5.0,29.0,10.0,1116.0,132.0,Matches
495,496,Mário Rui,pt POR,DF,Napoli,32.0,1991.0,13.4,1185.0,33.0,294.0,647.0,251.0,8.0,1185.0,9.0,3.0,33.3,4.0,44.4,623.0,2907.0,1775.0,33.0,21.0,1.0,10.0,9.0,812.0,59.0,Matches
496,497,Stefano Sabelli,it ITA,DF,Genoa,30.0,1993.0,27.0,1230.0,56.0,303.0,499.0,440.0,16.0,1230.0,33.0,8.0,24.2,20.0,60.6,616.0,3388.0,1772.0,69.0,44.0,4.0,39.0,11.0,684.0,101.0,Matches
497,498,Alexis Saelemaekers,be BEL,FWMF,Bologna,24.0,1999.0,21.0,1271.0,7.0,177.0,555.0,558.0,47.0,1271.0,106.0,40.0,37.7,58.0,54.7,818.0,4996.0,2370.0,65.0,49.0,17.0,49.0,25.0,945.0,180.0,Matches
498,499,Lazar Samardzic,rs SRB,MF,Udinese,21.0,2002.0,26.4,1284.0,39.0,216.0,616.0,487.0,32.0,1283.0,101.0,47.0,46.5,49.0,48.5,656.0,4109.0,2253.0,65.0,39.0,8.0,53.0,20.0,735.0,91.0,Matches
499,500,Junior Sambia,fr FRA,DFMF,Salernitana,26.0,1996.0,11.5,634.0,40.0,183.0,287.0,170.0,18.0,634.0,24.0,5.0,20.8,12.0,50.0,308.0,1573.0,868.0,23.0,20.0,9.0,16.0,12.0,393.0,37.0,Matches
500,501,Antonio Sanabria,py PAR,FWMF,Torino,27.0,1996.0,23.7,856.0,14.0,78.0,467.0,322.0,82.0,854.0,32.0,14.0,43.8,17.0,53.1,504.0,2382.0,721.0,19.0,16.0,4.0,55.0,23.0,665.0,109.0,Matches
501,502,Renato Sanches,pt POR,MF,Roma,25.0,1997.0,1.6,94.0,1.0,23.0,46.0,26.0,3.0,94.0,5.0,4.0,80.0,1.0,20.0,64.0,342.0,184.0,5.0,5.0,1.0,3.0,5.0,73.0,5.0,Matches
502,503,Alexis Sánchez,cl CHI,FWMF,Inter,34.0,1988.0,8.5,453.0,0.0,28.0,189.0,240.0,37.0,452.0,22.0,12.0,54.5,8.0,36.4,294.0,1426.0,584.0,16.0,16.0,4.0,22.0,15.0,356.0,58.0,Matches
503,504,Alex Sandro,br BRA,DF,Juventus,32.0,1991.0,8.0,638.0,59.0,217.0,338.0,85.0,8.0,638.0,10.0,3.0,30.0,3.0,30.0,343.0,1804.0,1068.0,16.0,9.0,0.0,7.0,4.0,408.0,9.0,Matches
504,505,Nicola Sansone,it ITA,FWMF,Lecce,31.0,1991.0,8.5,372.0,4.0,48.0,170.0,159.0,26.0,372.0,24.0,11.0,45.8,11.0,45.8,220.0,1519.0,683.0,15.0,10.0,6.0,7.0,18.0,261.0,75.0,Matches
505,506,Riccardo Saponara,it ITA,FWMF,Hellas Verona,31.0,1991.0,3.8,164.0,4.0,21.0,80.0,65.0,11.0,164.0,9.0,4.0,44.4,4.0,44.4,115.0,753.0,346.0,12.0,9.0,3.0,15.0,3.0,120.0,32.0,Matches
506,507,Zanos Savva,cy CYP,DFMF,Torino,17.0,2005.0,0.3,15.0,0.0,7.0,4.0,4.0,1.0,15.0,0.0,0.0,,0.0,,9.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,Matches
507,508,Saba Sazonov,ge GEO,DF,Torino,21.0,2002.0,4.0,242.0,27.0,147.0,91.0,5.0,1.0,242.0,0.0,0.0,,0.0,,136.0,710.0,290.0,0.0,0.0,0.0,3.0,0.0,143.0,0.0,Matches
508,509,Giorgio Scalvini,it ITA,DF,Atalanta,19.0,2003.0,28.3,1864.0,129.0,790.0,879.0,209.0,41.0,1864.0,19.0,15.0,78.9,4.0,21.1,951.0,4341.0,2433.0,30.0,22.0,6.0,22.0,12.0,1174.0,33.0,Matches
509,510,Gianluca Scamacca,it ITA,FW,Atalanta,24.0,1999.0,16.1,655.0,15.0,35.0,283.0,340.0,93.0,655.0,31.0,15.0,48.4,11.0,35.5,448.0,2109.0,629.0,22.0,21.0,5.0,72.0,48.0,565.0,167.0,Matches
