,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
136,137,Tommaso Corazza,it ITA,DF,Bologna,19.0,2004.0,2.2,0,1,0,0.0,0.46,0.0,0.0,,12.8,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
137,138,Jeppe Corfitzen,dk DEN,FW,Lecce,18.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
138,139,Giacomo Corona,it ITA,FW,Empoli,19.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
139,140,João Costa,br BRA,MFFW,Roma,18.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
140,141,Benoît Costil,fr FRA,GK,Salernitana,36.0,1987.0,13.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
141,142,Lassana Coulibaly,ml MLI,MF,Salernitana,27.0,1996.0,23.1,0,13,3,23.1,0.56,0.13,0.0,0.0,20.5,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
142,143,Mamadou Coulibaly,sn SEN,DF,Salernitana,24.0,1999.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
143,144,Alessio Cragno,it ITA,GK,Sassuolo,29.0,1994.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
144,145,Bryan Cristante,it ITA,MFDF,Roma,28.0,1995.0,36.5,3,54,8,14.8,1.48,0.22,0.06,0.38,17.2,0.0,0,0,4.0,4.0,0.07,-1.0,-1.0,Matches
145,146,Juan Cruz,ar ARG,FWMF,Hellas Verona,24.0,1999.0,1.2,0,1,0,0.0,0.83,0.0,0.0,,26.3,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
146,147,Juan Cuadrado,co COL,DF,Inter,35.0,1988.0,3.0,0,5,0,0.0,1.69,0.0,0.0,,19.7,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
147,148,Marvin Cuni,al ALB,FW,Frosinone,22.0,2001.0,5.9,1,10,2,20.0,1.69,0.34,0.1,0.5,14.3,1.0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
148,149,Danilo D'Ambrosio,it ITA,DF,Monza,34.0,1988.0,17.1,0,14,4,28.6,0.82,0.23,0.0,0.0,15.0,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
149,150,Flavius Daniliuc,at AUT,DF,Salernitana,22.0,2001.0,8.3,0,2,0,0.0,0.24,0.0,0.0,,15.4,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
150,151,Danilo,br BRA,DF,Juventus,32.0,1991.0,27.2,1,17,2,11.8,0.62,0.07,0.06,0.5,19.1,0.0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
151,152,Matteo Darmian,it ITA,DF,Inter,33.0,1989.0,26.7,2,10,5,50.0,0.37,0.19,0.2,0.4,15.7,0.0,0,0,1.2,1.2,0.12,0.8,0.8,Matches
152,153,Juan David Cabal,co COL,DF,Hellas Verona,22.0,2001.0,16.6,0,12,3,25.0,0.72,0.18,0.0,0.0,17.2,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
153,154,Keinan Davis,eng ENG,FWMF,Udinese,25.0,1998.0,2.1,1,6,3,50.0,2.9,1.45,0.17,0.33,14.9,0.0,0,0,0.5,0.5,0.08,0.5,0.5,Matches
154,155,Paweł Dawidowicz,pl POL,DF,Hellas Verona,28.0,1995.0,23.8,0,9,1,11.1,0.38,0.04,0.0,0.0,11.5,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
155,156,Charles De Ketelaere,be BEL,FWMF,Atalanta,22.0,2001.0,22.5,10,44,24,54.5,1.95,1.07,0.2,0.38,14.2,0.0,1,1,7.1,6.3,0.14,2.9,2.7,Matches
156,157,Mattia De Sciglio,it ITA,DF,Juventus,30.0,1992.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
157,158,Lorenzo De Silvestri,it ITA,DF,Bologna,35.0,1988.0,7.5,2,4,2,50.0,0.53,0.27,0.5,1.0,17.8,0.0,0,0,0.2,0.2,0.05,1.8,1.8,Matches
158,159,Koni De Winter,be BEL,DF,Genoa,21.0,2002.0,26.4,0,11,1,9.1,0.42,0.04,0.0,0.0,9.9,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
159,160,Grégoire Defrel,mq MTQ,FWMF,Sassuolo,32.0,1991.0,8.4,1,12,3,25.0,1.43,0.36,0.08,0.33,21.5,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
160,161,Alessandro Deiola,it ITA,MF,Cagliari,27.0,1995.0,17.9,1,25,6,24.0,1.4,0.34,0.04,0.17,17.2,2.0,0,0,2.5,2.5,0.1,-1.5,-1.5,Matches
161,162,Alessandro Dellavalle,it ITA,DF,Torino,19.0,2004.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
162,163,Diego Demme,de GER,MF,Napoli,31.0,1991.0,0.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
163,164,Leander Dendoncker,be BEL,MF,Napoli,28.0,1995.0,0.3,0,1,0,0.0,3.75,0.0,0.0,,28.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
164,165,Mattia Destro,it ITA,FWMF,Empoli,32.0,1991.0,4.1,0,11,4,36.4,2.7,0.98,0.0,0.0,15.0,0.0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
165,166,Federico Di Francesco,it ITA,FWMF,Lecce,29.0,1994.0,0.2,1,2,1,50.0,12.0,6.0,0.5,1.0,31.9,0.0,0,0,0.1,0.1,0.04,0.9,0.9,Matches
166,167,Raffaele Di Gennaro,it ITA,GK,Inter,29.0,1993.0,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
167,168,Michele Di Gregorio,it ITA,GK,Monza,26.0,1997.0,31.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
168,169,Giovanni Di Lorenzo,it ITA,DF,Napoli,29.0,1993.0,35.9,1,37,6,16.2,1.03,0.17,0.03,0.17,13.4,0.0,0,0,3.1,3.1,0.08,-2.1,-2.1,Matches
169,170,Alessandro Di Pardo,it ITA,DFMF,Cagliari,24.0,1999.0,4.0,0,3,0,0.0,0.75,0.0,0.0,,24.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
170,171,Boulaye Dia,sn SEN,FWMF,Salernitana,26.0,1996.0,12.7,4,28,9,32.1,2.2,0.71,0.11,0.33,16.0,0.0,1,1,3.9,3.1,0.11,0.1,-0.1,Matches
171,172,Federico Dimarco,it ITA,DF,Inter,25.0,1997.0,23.1,5,51,19,37.3,2.21,0.82,0.1,0.26,21.0,3.0,0,0,2.9,2.7,0.05,2.1,2.3,Matches
172,173,Tiago Djaló,pt POR,DF,Juventus,23.0,2000.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
173,174,Koffi Djidji,ci CIV,DF,Torino,30.0,1992.0,8.4,0,2,0,0.0,0.24,0.0,0.0,,23.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
174,175,Berat Djimsiti,al ALB,DF,Atalanta,30.0,1993.0,31.5,0,13,0,0.0,0.41,0.0,0.0,,10.6,0.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
175,176,Dodô,br BRA,DF,Fiorentina,24.0,1998.0,5.8,0,2,1,50.0,0.34,0.17,0.0,0.0,19.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
176,177,Josh Doig,sct SCO,DF,Hellas Verona,21.0,2002.0,9.2,0,5,1,20.0,0.54,0.11,0.0,0.0,19.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
177,178,Josh Doig,sct SCO,DF,Sassuolo,21.0,2002.0,14.9,0,8,2,25.0,0.54,0.13,0.0,0.0,20.9,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
178,179,Nicolás Domínguez,ar ARG,MF,Bologna,25.0,1998.0,1.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
179,180,Giulio Donati,it ITA,DF,Monza,33.0,1990.0,0.4,0,1,1,100.0,2.5,2.5,0.0,0.0,27.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
180,181,Patrick Dorgu,dk DEN,DFMF,Lecce,18.0,2004.0,17.4,2,18,7,38.9,1.04,0.4,0.11,0.29,17.8,0.0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
181,182,Alberto Dossena,it ITA,DF,Cagliari,24.0,1998.0,33.1,2,24,6,25.0,0.73,0.18,0.08,0.33,11.3,0.0,0,0,2.2,2.2,0.09,-0.2,-0.2,Matches
182,183,Radu Drăgușin,ro ROU,DF,Genoa,21.0,2002.0,19.0,2,17,4,23.5,0.89,0.21,0.12,0.5,12.5,0.0,0,0,1.0,1.0,0.06,1.0,1.0,Matches
183,184,Ondrej Duda,sk SVK,MF,Hellas Verona,28.0,1994.0,27.3,1,23,6,26.1,0.84,0.22,0.04,0.17,23.5,3.0,0,1,2.2,1.4,0.06,-1.2,-0.4,Matches
184,185,Denzel Dumfries,nl NED,DF,Inter,27.0,1996.0,18.2,4,24,6,25.0,1.32,0.33,0.17,0.67,11.8,0.0,0,0,2.3,2.3,0.09,1.7,1.7,Matches
185,186,Alfred Duncan,gh GHA,MF,Fiorentina,30.0,1993.0,21.0,2,23,6,26.1,1.1,0.29,0.09,0.33,23.4,0.0,0,0,1.5,1.5,0.06,0.5,0.5,Matches
186,187,Paulo Dybala,ar ARG,FWMF,Roma,29.0,1993.0,21.8,13,52,16,30.8,2.39,0.74,0.12,0.38,21.2,5.0,7,7,10.6,5.1,0.1,2.4,0.9,Matches
187,188,Festy Ebosele,ie IRL,DF,Udinese,20.0,2002.0,18.9,0,16,5,31.3,0.85,0.26,0.0,0.0,21.1,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
188,189,Enzo Ebosse,cm CMR,DF,Udinese,24.0,1999.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
189,190,Tyronne Ebuehi,ng NGA,DF,Empoli,27.0,1995.0,12.2,0,5,1,20.0,0.41,0.08,0.0,0.0,15.6,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
190,191,Éderson,br BRA,MF,Atalanta,24.0,1999.0,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0.0,0,0,3.5,3.5,0.09,2.5,2.5,Matches
191,192,Kingsley Ehizibue,nl NED,DF,Udinese,28.0,1995.0,10.6,0,18,3,16.7,1.7,0.28,0.0,0.0,18.5,0.0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
192,193,Emmanuel Ekong,se SWE,FW,Empoli,21.0,2002.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
193,194,Caleb Ekuban,gh GHA,FW,Genoa,29.0,1994.0,12.6,4,27,12,44.4,2.15,0.95,0.15,0.33,14.7,0.0,0,0,2.9,2.9,0.11,1.1,1.1,Matches
194,195,Elif Elmas,mk MKD,FWMF,Napoli,23.0,1999.0,3.8,2,6,6,100.0,1.59,1.59,0.33,0.33,19.1,0.0,0,0,0.5,0.5,0.08,1.5,1.5,Matches
195,196,Martin Erlic,hr CRO,DF,Sassuolo,25.0,1998.0,29.1,1,8,3,37.5,0.28,0.1,0.13,0.33,10.2,0.0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
196,197,Giovanni Fabbian,it ITA,MFFW,Bologna,20.0,2003.0,11.7,5,28,10,35.7,2.38,0.85,0.18,0.5,14.5,0.0,0,0,4.2,4.2,0.15,0.8,0.8,Matches
197,198,Nicolò Fagioli,it ITA,MF,Juventus,22.0,2001.0,4.9,0,6,2,33.3,1.24,0.41,0.0,0.0,20.1,1.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
198,199,Wladimiro Falcone,it ITA,GK,Lecce,28.0,1995.0,38.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
199,200,Davide Faraoni,it ITA,DF,Hellas Verona,31.0,1991.0,6.7,0,7,1,14.3,1.05,0.15,0.0,0.0,17.0,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
200,201,Davide Faraoni,it ITA,DF,Fiorentina,31.0,1991.0,4.4,0,3,1,33.3,0.69,0.23,0.0,0.0,18.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
201,202,Federico Fazio,ar ARG,DF,Salernitana,36.0,1987.0,15.1,1,8,2,25.0,0.53,0.13,0.13,0.5,11.5,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
202,203,Jacopo Fazzini,it ITA,MF,Empoli,20.0,2003.0,13.7,1,23,4,17.4,1.68,0.29,0.04,0.25,19.8,2.0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
203,204,Lewis Ferguson,sct SCO,MF,Bologna,23.0,1999.0,30.1,6,60,20,33.3,1.99,0.66,0.1,0.3,16.0,0.0,0,0,5.4,5.4,0.09,0.6,0.6,Matches
204,205,Andrea Ferraris,it ITA,MF,Monza,20.0,2003.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
205,206,João Ferreira,pt POR,DF,Udinese,22.0,2001.0,20.2,0,3,0,0.0,0.15,0.0,0.0,,17.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
206,207,Seydou Fini,it ITA,DFFW,Genoa,17.0,2006.0,0.4,0,2,0,0.0,5.14,0.0,0.0,,18.3,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
207,208,Vincenzo Fiorillo,it ITA,GK,Salernitana,33.0,1990.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
208,209,Alessandro Florenzi,it ITA,DF,Milan,32.0,1991.0,19.2,1,32,10,31.3,1.66,0.52,0.03,0.1,25.4,4.0,0,0,1.7,1.7,0.05,-0.7,-0.7,Matches
209,210,Michael Folorunsho,it ITA,MFFW,Hellas Verona,25.0,1998.0,30.9,5,47,14,29.8,1.52,0.45,0.11,0.36,19.8,0.0,0,0,4.0,3.9,0.08,1.0,1.1,Matches
210,211,Davide Frattesi,it ITA,MF,Inter,23.0,1999.0,10.6,6,32,13,40.6,3.02,1.23,0.19,0.46,11.4,0.0,0,0,7.1,7.1,0.22,-1.1,-1.1,Matches
211,212,Morten Frendrup,dk DEN,MF,Genoa,22.0,2001.0,34.9,2,30,4,13.3,0.86,0.11,0.07,0.5,20.5,0.0,0,0,1.7,1.7,0.06,0.3,0.3,Matches
212,213,Remo Freuler,ch SUI,MF,Bologna,31.0,1992.0,29.2,1,14,4,28.6,0.48,0.14,0.07,0.25,17.4,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
213,214,Gerardo Fusco,it ITA,FW,Salernitana,18.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
214,215,Matteo Gabbia,it ITA,DF,Milan,23.0,1999.0,14.2,2,11,5,45.5,0.78,0.35,0.18,0.4,12.4,0.0,0,0,1.6,1.6,0.14,0.4,0.4,Matches
215,216,Gianluca Gaetano,it ITA,FWMF,Cagliari,23.0,2000.0,8.3,4,13,5,38.5,1.57,0.6,0.23,0.6,22.5,0.0,1,1,1.3,0.5,0.04,2.7,2.5,Matches
216,217,Gianluca Gaetano,it ITA,MF,Napoli,23.0,2000.0,1.8,1,9,4,44.4,5.03,2.24,0.11,0.25,22.2,0.0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
217,218,Roberto Gagliardini,it ITA,MFDF,Monza,29.0,1994.0,26.2,1,36,9,25.0,1.37,0.34,0.03,0.11,17.8,1.0,0,0,2.9,2.9,0.08,-1.9,-1.9,Matches
218,219,Pablo Galdames Millán,cl CHI,MFDF,Genoa,26.0,1996.0,0.1,0,1,1,100.0,8.18,8.18,0.0,0.0,14.1,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
219,220,Antonino Gallo,it ITA,DF,Lecce,23.0,2000.0,27.7,0,15,3,20.0,0.54,0.11,0.0,0.0,22.0,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
220,221,Luca Garritano,it ITA,MFDF,Frosinone,29.0,1994.0,5.4,0,12,3,25.0,2.23,0.56,0.0,0.0,18.9,1.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
221,222,Federico Gatti,it ITA,DF,Juventus,25.0,1998.0,29.3,4,35,7,20.0,1.19,0.24,0.11,0.57,14.3,0.0,0,0,5.5,5.5,0.16,-1.5,-1.5,Matches
222,223,Francesco Gelli,it ITA,MFDF,Frosinone,26.0,1996.0,17.3,0,10,3,30.0,0.58,0.17,0.0,0.0,18.3,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
223,224,Luca Gemello,it ITA,GK,Torino,23.0,2000.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
224,225,Valentin Gendrey,fr FRA,DF,Lecce,23.0,2000.0,33.8,2,18,5,27.8,0.53,0.15,0.11,0.4,12.6,0.0,0,0,1.6,1.6,0.09,0.4,0.4,Matches
225,226,Farés Ghedjemis,fr FRA,FWMF,Frosinone,20.0,2002.0,2.0,0,3,2,66.7,1.48,0.99,0.0,0.0,17.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
226,227,Lautaro Gianetti,ar ARG,DF,Udinese,29.0,1993.0,7.0,1,3,2,66.7,0.43,0.29,0.33,0.5,9.7,0.0,0,0,0.4,0.4,0.13,0.6,0.6,Matches
227,228,Mario Gila,es ESP,DF,Lazio,22.0,2000.0,20.1,0,8,2,25.0,0.4,0.1,0.0,0.0,16.2,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
228,229,Gvidas Gineitis,lt LTU,MF,Torino,19.0,2004.0,6.0,0,9,2,22.2,1.51,0.33,0.0,0.0,26.8,3.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
229,230,Olivier Giroud,fr FRA,FW,Milan,36.0,1986.0,26.3,15,72,29,40.3,2.74,1.1,0.15,0.38,12.6,2.0,4,5,14.2,10.2,0.14,0.8,0.8,Matches
230,231,Edoardo Goldaniga,it ITA,DF,Cagliari,29.0,1993.0,11.2,0,4,3,75.0,0.36,0.27,0.0,0.0,7.9,0.0,0,0,0.5,0.5,0.14,-0.5,-0.5,Matches
231,232,Pierluigi Gollini,it ITA,GK,Napoli,28.0,1995.0,7.0,0,1,0,0.0,0.14,0.0,0.0,,12.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
232,233,Papu Gómez,ar ARG,MFFW,Monza,35.0,1988.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
233,234,Iron Gomis,fr FRA,MF,Salernitana,23.0,1999.0,1.5,0,3,1,33.3,2.01,0.67,0.0,0.0,17.1,0.0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
234,235,Joan Gonzàlez,es ESP,MF,Lecce,21.0,2002.0,14.3,1,13,5,38.5,0.91,0.35,0.08,0.2,18.3,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
235,236,Nicolás González,ar ARG,FW,Fiorentina,25.0,1998.0,21.3,12,84,33,39.3,3.95,1.55,0.13,0.33,16.6,2.0,1,3,10.4,8.0,0.1,1.6,3.0,Matches
236,237,Alberto Grassi,it ITA,MF,Empoli,28.0,1995.0,20.1,0,23,5,21.7,1.15,0.25,0.0,0.0,20.0,1.0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
237,238,Mattéo Guendouzi,fr FRA,MF,Lazio,24.0,1999.0,26.3,2,26,6,23.1,0.99,0.23,0.08,0.33,19.2,0.0,0,0,1.6,1.6,0.06,0.4,0.4,Matches
238,239,Axel Guessand,fr FRA,DF,Udinese,18.0,2004.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,12.5,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
239,240,Albert Guðmundsson,is ISL,FWMF,Genoa,26.0,1997.0,33.5,14,52,19,36.5,1.55,0.57,0.19,0.53,20.8,8.0,4,5,9.9,5.8,0.11,4.1,4.2,Matches
240,241,Emmanuel Gyasi,gh GHA,DFFW,Empoli,29.0,1994.0,20.9,1,16,6,37.5,0.77,0.29,0.06,0.17,10.5,0.0,0,0,3.5,3.5,0.22,-2.5,-2.5,Matches
241,242,Norbert Gyömbér,sk SVK,DF,Salernitana,31.0,1992.0,19.6,0,4,0,0.0,0.2,0.0,0.0,,13.7,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
242,243,Nicolas Haas,ch SUI,MF,Empoli,27.0,1996.0,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,14.5,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
243,244,Ridgeciano Haps,sr SUR,DF,Genoa,30.0,1993.0,8.6,0,4,0,0.0,0.47,0.0,0.0,,18.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
244,245,Abdou Harroui,nl NED,MFFW,Frosinone,25.0,1998.0,11.3,3,32,11,34.4,2.83,0.97,0.06,0.18,21.1,0.0,1,1,3.1,2.3,0.07,-0.1,-0.3,Matches
245,246,Hans Hateboer,nl NED,DF,Atalanta,29.0,1994.0,12.4,0,11,3,27.3,0.89,0.24,0.0,0.0,18.1,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
246,247,Pantelis Hatzidiakos,gr GRE,DF,Cagliari,26.0,1997.0,9.5,0,4,1,25.0,0.42,0.11,0.0,0.0,14.0,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
247,248,Silvan Hefti,ch SUI,MFDF,Genoa,25.0,1997.0,1.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
248,249,Liam Henderson,sct SCO,MF,Empoli,27.0,1996.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
249,250,Matheus Henrique,br BRA,MF,Sassuolo,25.0,1997.0,27.8,2,19,7,36.8,0.68,0.25,0.11,0.29,20.7,0.0,0,0,2.3,2.3,0.12,-0.3,-0.3,Matches
250,251,Thomas Henry,fr FRA,FW,Hellas Verona,28.0,1994.0,3.7,3,13,7,53.8,3.5,1.89,0.23,0.43,13.9,0.0,0,1,3.3,2.5,0.19,-0.3,0.5,Matches
251,252,Theo Hernández,fr FRA,DF,Milan,25.0,1997.0,31.0,5,55,16,29.1,1.77,0.52,0.07,0.25,20.7,2.0,1,2,4.9,3.4,0.06,0.1,0.6,Matches
252,253,Isak Hien,se SWE,DF,Hellas Verona,24.0,1999.0,9.6,0,4,1,25.0,0.42,0.1,0.0,0.0,9.0,0.0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
253,254,Isak Hien,se SWE,DF,Atalanta,24.0,1999.0,10.4,0,4,2,50.0,0.38,0.19,0.0,0.0,9.1,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
254,255,Emil Holm,se SWE,DF,Atalanta,23.0,2000.0,10.5,1,26,8,30.8,2.47,0.76,0.04,0.13,11.9,0.0,0,0,2.7,2.7,0.11,-1.7,-1.7,Matches
255,256,Martin Hongla,cm CMR,MF,Hellas Verona,25.0,1998.0,12.0,0,3,0,0.0,0.25,0.0,0.0,,23.6,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
256,257,Sydney van Hooijdonk,nl NED,FW,Bologna,23.0,2000.0,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,18.1,1.0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
257,258,Dean Huijsen,es ESP,DF,Roma,18.0,2005.0,5.7,2,6,2,33.3,1.06,0.35,0.33,1.0,11.0,0.0,0,0,0.4,0.4,0.07,1.6,1.6,Matches
258,259,Dean Huijsen,es ESP,DF,Juventus,18.0,2005.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
259,260,Elseid Hysaj,al ALB,DF,Lazio,29.0,1994.0,13.3,0,2,1,50.0,0.15,0.08,0.0,0.0,18.1,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
260,261,Arijon Ibrahimović,de GER,FWDF,Frosinone,17.0,2005.0,5.3,1,12,4,33.3,2.28,0.76,0.08,0.25,20.7,0.0,0,0,0.8,0.8,0.07,0.2,0.2,Matches
261,262,Jonathan Ikone,fr FRA,FW,Fiorentina,25.0,1998.0,18.7,3,39,15,38.5,2.09,0.8,0.08,0.2,16.1,0.0,0,0,4.6,4.6,0.12,-1.6,-1.6,Matches
262,263,Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21.0,2001.0,11.8,1,22,8,36.4,1.87,0.68,0.05,0.13,16.1,0.0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
263,264,Ivan Ilić,rs SRB,MF,Torino,22.0,2001.0,23.3,3,27,11,40.7,1.16,0.47,0.11,0.27,22.4,6.0,0,0,2.1,2.1,0.08,0.9,0.9,Matches
264,265,Samuel Iling-Junior,eng ENG,DFMF,Juventus,19.0,2003.0,9.0,1,9,4,44.4,1.0,0.44,0.11,0.25,15.5,0.0,0,0,0.7,0.7,0.08,0.3,0.3,Matches
265,266,Ciro Immobile,it ITA,FW,Lazio,33.0,1990.0,18.4,7,45,19,42.2,2.45,1.04,0.07,0.16,13.5,0.0,4,4,9.7,6.6,0.15,-2.7,-3.6,Matches
266,267,Gino Infantino,ar ARG,MF,Fiorentina,20.0,2003.0,1.1,0,1,0,0.0,0.94,0.0,0.0,,29.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
267,268,Gustav Isaksen,dk DEN,FW,Lazio,22.0,2001.0,11.9,3,23,9,39.1,1.93,0.75,0.13,0.33,20.0,3.0,0,0,1.6,1.6,0.07,1.4,1.4,Matches
268,269,Ardian Ismajli,al ALB,DF,Empoli,26.0,1996.0,22.7,0,5,0,0.0,0.22,0.0,0.0,,10.0,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
269,270,Armando Izzo,it ITA,DF,Monza,31.0,1992.0,18.3,0,5,3,60.0,0.27,0.16,0.0,0.0,12.1,0.0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
270,271,Filip Jagiełło,pl POL,MF,Genoa,25.0,1997.0,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
271,272,Jakub Jankto,cz CZE,MFFW,Cagliari,27.0,1996.0,9.7,1,12,5,41.7,1.24,0.52,0.08,0.2,13.4,0.0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
272,273,Juan Jesus,br BRA,DF,Napoli,32.0,1991.0,23.5,1,8,2,25.0,0.34,0.09,0.13,0.5,8.9,0.0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
