,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
124,125,Kiko Casilla,es ESP,GK,Getafe,35,1986,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
125,126,Valentín Castellanos,ar ARG,FW,Girona,23,1998,35,2597.0,74.0,75.9,28.9,33,77.0,8,2,22.0,0,1.29,43.0,41.0,2.0,0.07,-0.04,35.6,38.5,-2.8,-0.1,0.06,Matches
126,127,Samu Castillejo,es ESP,FWMF,Valencia,27,1995,25,1362.0,54.0,39.8,15.1,17,70.0,3,8,21.0,4,0.88,14.0,15.0,-1.0,-0.07,0.02,17.8,14.0,3.8,0.25,0.16,Matches
127,128,Catena,es ESP,DF,Rayo Vallecano,27,1994,35,3103.0,89.0,90.7,34.5,35,89.0,32,0,,0,1.34,41.0,48.0,-7.0,-0.2,0.08,41.0,44.7,-3.7,-0.11,0.66,Matches
128,129,Edinson Cavani,uy URU,FW,Valencia,35,1987,25,1449.0,58.0,42.4,16.1,20,69.0,4,5,14.0,1,0.88,18.0,15.0,3.0,0.19,0.46,19.3,17.9,1.5,0.09,-0.11,Matches
129,130,Dani Ceballos,es ESP,MF,Real Madrid,25,1996,30,1564.0,52.0,45.7,17.4,19,74.0,5,11,15.0,3,2.17,26.0,14.0,12.0,0.69,-0.62,30.8,16.6,14.1,0.81,-0.28,Matches
130,131,Iván Cédric,es ESP,FW,Valladolid,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
131,132,Álex Centelles,es ESP,DF,Almería,24,1997,15,1123.0,75.0,32.8,12.5,11,88.0,9,4,38.0,12,1.06,19.0,21.0,-2.0,-0.16,0.39,15.9,19.7,-3.8,-0.3,0.22,Matches
132,133,Franco Cervi,ar ARG,MFDF,Celta Vigo,28,1994,36,1894.0,53.0,55.4,21.0,21,76.0,6,15,21.0,1,1.11,19.0,37.0,-18.0,-0.86,-1.33,23.9,26.1,-2.3,-0.11,-0.07,Matches
133,134,Pep Chavarría,es ESP,FWMF,Rayo Vallecano,24,1998,16,366.0,23.0,10.7,4.1,2,68.0,0,14,17.0,18,1.75,7.0,7.0,0.0,0.0,0.24,5.6,4.6,1.0,0.24,0.46,Matches
134,135,Pape Cheikh Diop,sn SEN,MF,Elche,24,1997,2,37.0,19.0,1.1,0.4,0,,0,2,19.0,10,0.33,2.0,1.0,1.0,2.43,3.44,0.2,0.9,-0.8,-1.82,-0.98,Matches
135,136,Andreas Christensen,dk DEN,DF,Barcelona,26,1996,23,1760.0,77.0,51.5,19.6,22,80.0,15,1,6.0,4,2.3,33.0,13.0,20.0,1.02,-0.6,34.9,19.5,15.4,0.79,-0.67,Matches
136,137,Samuel Chukwueze,ng NGA,FWMF,Villarreal,23,1999,37,2339.0,63.0,68.4,26.0,27,77.0,9,10,25.0,1,1.73,41.0,33.0,8.0,0.31,-0.61,42.0,34.9,7.2,0.28,-0.11,Matches
137,138,Víctor Chust,es ESP,DF,Cádiz,22,2000,14,965.0,69.0,28.2,10.7,10,78.0,8,4,48.0,4,0.86,7.0,20.0,-13.0,-1.21,-0.85,8.7,20.3,-11.6,-1.08,-0.77,Matches
138,139,Pathé Ciss,sn SEN,MFDF,Rayo Vallecano,28,1994,32,1282.0,40.0,37.5,14.2,12,77.0,6,20,18.0,6,1.47,9.0,27.0,-18.0,-1.26,-1.68,15.3,21.8,-6.5,-0.46,-0.46,Matches
139,140,Carlos Clerc,es ESP,DFMF,Elche,30,1992,32,2639.0,82.0,77.2,29.3,31,84.0,21,1,22.0,5,0.72,24.0,50.0,-26.0,-0.89,0.38,29.1,50.7,-21.7,-0.74,0.51,Matches
140,141,Manu Cocca,ar ARG,DF,Elche,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
141,142,Álex Collado,es ESP,MF,Elche,23,1999,16,729.0,46.0,21.3,8.1,8,64.0,2,8,27.0,11,0.5,6.0,17.0,-11.0,-1.36,-0.49,6.9,13.4,-6.5,-0.8,0.07,Matches
142,143,Diego Collado,es ESP,FW,Villarreal,21,2001,2,6.0,3.0,0.2,0.1,0,,0,2,3.0,1,1.5,1.0,0.0,1.0,15.0,14.53,1.6,0.1,1.5,22.48,22.21,Matches
143,144,Eray Cömert,ch SUI,DF,Valencia,24,1998,23,1672.0,73.0,48.9,18.6,19,84.0,15,4,20.0,12,1.22,22.0,22.0,0.0,0.0,0.15,24.6,24.7,0.0,0.0,-0.3,Matches
144,145,Santi Comesaña,es ESP,MF,Rayo Vallecano,25,1996,35,2451.0,70.0,71.7,27.2,29,77.0,7,6,36.0,0,1.2,36.0,33.0,3.0,0.11,1.13,33.2,34.9,-1.7,-0.06,0.38,Matches
145,146,Diego Conde,es ESP,GK,Getafe,23,1998,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
146,147,Martín Conde,es ESP,DF,Celta Vigo,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
147,148,Copete,es ESP,DF,Mallorca,22,1999,28,2206.0,79.0,64.5,24.5,27,81.0,16,1,14.0,6,1.39,22.0,26.0,-4.0,-0.16,-0.01,22.0,31.4,-9.4,-0.38,-0.25,Matches
148,149,Francis Coquelin,fr FRA,MF,Villarreal,31,1991,16,748.0,47.0,21.9,8.3,9,68.0,1,7,19.0,1,1.38,10.0,6.0,4.0,0.48,-0.02,11.0,11.2,-0.2,-0.02,-0.42,Matches
149,150,Jesús Corona,mx MEX,FW,Sevilla,29,1993,4,111.0,28.0,3.2,1.2,1,62.0,0,3,16.0,9,0.75,3.0,2.0,1.0,0.81,1.03,1.5,1.3,0.2,0.14,0.36,Matches
150,151,Adrián Corral,es ESP,DF,Atlético Madrid,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
151,152,Ángel Correa,ar ARG,FWMF,Atlético Madrid,27,1995,35,1455.0,42.0,42.5,16.2,13,69.0,1,22,25.0,1,1.94,29.0,15.0,14.0,0.87,-0.19,30.9,19.4,11.5,0.71,0.29,Matches
152,153,Thierry Correia,pt POR,DF,Valencia,23,1999,27,2009.0,74.0,58.7,22.3,24,81.0,14,3,19.0,0,1.19,27.0,26.0,1.0,0.04,0.3,33.4,23.2,10.3,0.46,0.74,Matches
153,154,Jaume Costa,es ESP,DF,Mallorca,34,1988,32,2599.0,81.0,76.0,28.9,30,84.0,19,2,45.0,1,1.44,31.0,32.0,-1.0,-0.03,0.51,25.0,36.8,-11.8,-0.41,-0.47,Matches
154,155,Samu Costa,pt POR,MF,Almería,21,2000,32,1989.0,62.0,58.2,22.1,22,83.0,15,10,16.0,6,1.16,23.0,47.0,-24.0,-1.09,-1.59,23.8,41.5,-17.7,-0.8,-0.84,Matches
155,156,Thibaut Courtois,be BEL,GK,Real Madrid,30,1992,31,2790.0,90.0,81.6,31.0,31,90.0,31,0,,1,2.1,61.0,29.0,32.0,1.03,0.03,61.5,32.3,29.2,0.94,-0.11,Matches
156,157,Yan Couto,br BRA,DFMF,Girona,20,2002,25,1158.0,46.0,33.9,12.9,12,77.0,5,13,18.0,4,1.12,20.0,15.0,5.0,0.39,0.47,15.5,16.7,-1.2,-0.09,0.03,Matches
157,158,Cristian,es ESP,GK,Valencia,24,1998,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
158,159,Juan Cruz Armada,es ESP,DF,Osasuna,30,1992,27,2062.0,76.0,60.3,22.9,21,89.0,20,6,31.0,9,1.33,21.0,27.0,-6.0,-0.26,-0.33,25.7,28.1,-2.4,-0.1,0.13,Matches
159,160,Juan Cruz,es ESP,FW,Betis,22,2000,6,178.0,30.0,5.2,2.0,1,63.0,0,5,23.0,12,1.33,5.0,2.0,3.0,1.52,1.46,3.6,1.6,2.0,1.02,1.04,Matches
160,161,Jorge Cuenca,es ESP,DF,Villarreal,22,1999,10,506.0,51.0,14.8,5.6,5,84.0,4,5,17.0,28,1.4,5.0,7.0,-2.0,-0.36,-1.0,6.8,8.8,-2.0,-0.36,-0.79,Matches
161,162,Braian Cufré,ar ARG,DF,Mallorca,25,1996,5,220.0,44.0,6.4,2.4,2,90.0,2,3,13.0,13,0.8,2.0,2.0,0.0,0.0,0.17,4.1,1.1,3.0,1.21,1.61,Matches
162,163,Matheus Cunha,br BRA,FWMF,Atlético Madrid,23,1999,11,377.0,34.0,11.0,4.2,2,68.0,0,9,27.0,2,1.82,10.0,6.0,4.0,0.95,-0.02,8.1,5.9,2.2,0.52,-0.03,Matches
163,164,Curro,es ESP,MF,Almería,26,1996,2,43.0,22.0,1.3,0.5,0,,0,2,22.0,1,1.5,0.0,2.0,-2.0,-4.19,-3.81,0.4,0.6,-0.3,-0.58,-0.13,Matches
164,165,Arnaut Danjuma,nl NED,FW,Villarreal,25,1997,10,479.0,48.0,14.0,5.3,6,69.0,2,4,16.0,2,1.4,4.0,7.0,-3.0,-0.56,-1.24,5.6,6.0,-0.5,-0.09,-0.46,Matches
165,166,Sergi Darder,es ESP,MF,Espanyol,28,1993,38,3320.0,87.0,97.1,36.9,38,87.0,31,0,,0,0.97,51.0,64.0,-13.0,-0.35,3.25,47.8,56.6,-8.8,-0.24,2.13,Matches
166,167,Lulo Dasilva,es ESP,MF,Sevilla,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
167,168,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,28,1994,30,1923.0,64.0,56.2,21.4,24,74.0,5,6,27.0,3,2.07,40.0,20.0,20.0,0.94,-0.09,33.1,23.3,9.8,0.46,-0.2,Matches
168,169,Alberto Del Moral,es ESP,MF,Villarreal,22,2000,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.6,-0.91,Matches
169,170,Thomas Delaney,dk DEN,MF,Sevilla,30,1991,8,309.0,39.0,9.0,3.4,2,62.0,0,6,31.0,6,0.25,2.0,7.0,-5.0,-1.46,-1.4,2.9,8.1,-5.2,-1.51,-1.43,Matches
170,171,Fran Delgado,es ESP,DF,Betis,21,2001,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,3,3.0,0.0,0.0,0.0,0.0,-0.13,0.3,0.0,0.3,2.49,2.47,Matches
171,172,Ousmane Dembélé,fr FRA,FW,Barcelona,25,1997,25,1410.0,56.0,41.2,15.7,16,73.0,3,9,28.0,0,2.36,32.0,11.0,21.0,1.34,0.04,32.1,15.5,16.6,1.06,-0.1,Matches
172,173,Mouctar Diakhaby,gn GUI,DF,Valencia,25,1996,29,2446.0,84.0,71.5,27.2,28,86.0,24,1,36.0,4,1.14,32.0,29.0,3.0,0.11,0.66,35.5,27.7,7.8,0.29,0.47,Matches
173,174,Mamady Diarra,ml MLI,MFDF,Cádiz,22,2000,2,66.0,33.0,1.9,0.7,1,61.0,0,1,5.0,2,0.0,0.0,1.0,-1.0,-1.36,-0.77,0.7,1.9,-1.2,-1.63,-1.12,Matches
174,175,Youba Diarra,ml MLI,MF,Cádiz,24,1998,5,98.0,20.0,2.9,1.1,1,45.0,0,4,13.0,15,1.0,0.0,5.0,-5.0,-4.59,-4.1,1.6,3.2,-1.6,-1.51,-1.01,Matches
175,176,Sergio Diez Roldan,es ESP,DF,Atlético Madrid,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
176,177,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28,1993,37,3324.0,90.0,97.2,36.9,37,90.0,36,0,,1,1.32,44.0,49.0,-5.0,-0.14,2.68,43.0,48.5,-5.5,-0.15,0.67,Matches
177,178,Djené,tg TOG,DF,Getafe,30,1991,33,2840.0,86.0,83.0,31.6,33,86.0,29,0,,0,1.03,27.0,39.0,-12.0,-0.38,-0.54,30.8,35.5,-4.7,-0.15,0.58,Matches
178,179,Marko Dmitrović,rs SRB,GK,Sevilla,30,1992,15,1269.0,85.0,37.1,14.1,13,90.0,13,2,50.0,21,1.73,20.0,13.0,7.0,0.5,1.08,18.2,16.4,1.8,0.13,0.53,Matches
179,180,Matt Doherty,ie IRL,DF,Atlético Madrid,30,1992,2,18.0,9.0,0.5,0.2,0,,0,2,9.0,17,3.0,1.0,0.0,1.0,5.0,4.05,0.2,0.1,0.2,0.89,0.35,Matches
180,181,Kasper Dolberg,dk DEN,FW,Sevilla,24,1997,4,197.0,49.0,5.8,2.2,2,75.0,1,2,24.0,7,0.5,2.0,2.0,0.0,0.0,0.2,1.7,4.1,-2.4,-1.08,-0.93,Matches
181,182,Jaume Doménech,es ESP,GK,Valencia,31,1990,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
182,183,Carlos Dominguez,es ESP,DF,Celta Vigo,21,2001,3,108.0,36.0,3.2,1.2,1,90.0,1,2,9.0,35,3.0,2.0,1.0,1.0,0.83,1.13,0.8,1.3,-0.5,-0.38,-0.31,Matches
183,184,Javier Dominguez,es ESP,DF,Celta Vigo,21,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
184,185,Mario Dominguez,es ESP,MF,Valencia,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
185,186,John Donald,es ESP,MFDF,Elche,21,2000,14,1092.0,78.0,31.9,12.1,13,81.0,10,1,45.0,10,0.86,11.0,14.0,-3.0,-0.25,1.07,13.9,19.7,-5.9,-0.48,0.55,Matches
186,187,Carlos Dotor,es ESP,MF,Real Madrid,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
187,188,Domingos Duarte,pt POR,DF,Getafe,27,1995,31,2657.0,86.0,77.7,29.5,30,88.0,28,1,13.0,5,0.94,26.0,40.0,-14.0,-0.47,-0.83,24.9,38.4,-13.6,-0.46,-0.96,Matches
188,189,Pablo Durán,es ESP,MFDF,Celta Vigo,21,2001,4,36.0,9.0,1.1,0.4,0,,0,4,9.0,6,0.5,0.0,1.0,-1.0,-2.5,-2.26,0.5,0.7,-0.2,-0.55,-0.48,Matches
189,190,Hugo Duro,es ESP,FW,Valencia,22,1999,30,1385.0,46.0,40.5,15.4,12,75.0,6,18,27.0,5,1.13,16.0,20.0,-4.0,-0.26,-0.3,21.1,18.8,2.3,0.15,-0.01,Matches
190,191,Íñigo Eguaras,es ESP,MF,Almería,30,1992,25,967.0,39.0,28.3,10.7,10,73.0,4,15,16.0,11,1.4,11.0,19.0,-8.0,-0.74,-0.45,11.1,19.8,-8.6,-0.8,-0.49,Matches
191,192,Aritz Elustondo,es ESP,DF,Real Sociedad,28,1994,25,1449.0,58.0,42.4,16.1,16,78.0,8,9,22.0,4,2.2,26.0,14.0,12.0,0.75,0.56,21.9,13.9,8.0,0.5,-0.04,Matches
192,193,Rodrigo Ely,br BRA,DF,Almería,28,1993,36,3155.0,88.0,92.3,35.1,36,88.0,33,0,,0,1.03,45.0,61.0,-16.0,-0.46,-0.46,38.8,57.8,-18.9,-0.54,-1.18,Matches
193,194,Adri Embarba,es ESP,FWMF,Almería,30,1992,29,1472.0,51.0,43.0,16.4,18,68.0,1,11,22.0,5,1.14,23.0,27.0,-4.0,-0.24,0.31,22.0,22.4,-0.4,-0.03,0.74,Matches
194,195,Adri Embarba,es ESP,FW,Espanyol,30,1992,1,35.0,35.0,1.0,0.4,0,,0,1,35.0,0,1.0,2.0,1.0,1.0,2.57,3.05,1.0,0.2,0.8,2.12,2.45,Matches
195,196,Youssef En-Nesyri,ma MAR,FW,Sevilla,25,1997,31,1661.0,54.0,48.6,18.5,17,76.0,6,14,26.0,6,1.42,26.0,22.0,4.0,0.22,0.78,25.6,23.3,2.3,0.12,0.64,Matches
196,197,Gonzalo Escalante,ar ARG,MF,Cádiz,29,1993,14,1121.0,80.0,32.8,12.5,13,83.0,8,1,45.0,1,1.57,13.0,13.0,0.0,0.0,0.9,16.6,17.2,-0.6,-0.05,0.72,Matches
197,198,Sergio Escudero,es ESP,DF,Valladolid,32,1989,23,1439.0,63.0,42.1,16.0,17,76.0,8,6,25.0,10,1.13,15.0,21.0,-6.0,-0.38,0.72,16.9,23.1,-6.2,-0.39,0.54,Matches
198,199,Alfonso Espino,uy URU,DF,Cádiz,30,1992,36,3122.0,87.0,91.3,34.7,35,89.0,33,1,18.0,1,1.17,29.0,43.0,-14.0,-0.4,2.31,39.6,53.6,-14.0,-0.4,1.46,Matches
199,200,Bernardo Espinosa,co COL,DF,Girona,33,1989,20,1225.0,61.0,35.8,13.6,14,82.0,10,6,13.0,16,1.05,14.0,26.0,-12.0,-0.88,-1.5,18.9,22.4,-3.5,-0.26,-0.22,Matches
200,201,Estanis,es ESP,FW,Barcelona,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
201,202,Pervis Estupiñán,ec ECU,DFMF,Villarreal,24,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
202,203,Karl Etta,cm CMR,MF,Cádiz,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
203,204,Edu Expósito,es ESP,MF,Espanyol,25,1996,28,1160.0,41.0,33.9,12.9,13,65.0,0,15,21.0,9,0.89,21.0,26.0,-5.0,-0.39,0.09,16.7,19.3,-2.6,-0.2,0.15,Matches
204,205,Nicolás Ezequiel Fernández,ar ARG,MFDF,Elche,22,2000,18,514.0,29.0,15.0,5.7,3,65.0,1,15,21.0,12,0.44,5.0,10.0,-5.0,-0.88,0.12,6.4,12.3,-5.8,-1.02,-0.19,Matches
205,206,Abdessamad Ezzalzouli,ma MAR,FWMF,Osasuna,20,2001,28,1504.0,54.0,44.0,16.7,19,72.0,2,9,16.0,0,1.43,20.0,15.0,5.0,0.3,0.77,16.8,19.5,-2.7,-0.16,-0.02,Matches
206,207,Radamel Falcao,co COL,FWMF,Rayo Vallecano,36,1986,27,616.0,23.0,18.0,6.8,3,75.0,1,24,16.0,5,1.11,6.0,9.0,-3.0,-0.44,-0.28,8.3,10.5,-2.2,-0.32,-0.18,Matches
207,208,Fali,es ESP,DFMF,Cádiz,28,1993,25,1714.0,69.0,50.1,19.0,22,73.0,11,3,33.0,6,1.16,17.0,25.0,-8.0,-0.42,0.37,20.3,27.9,-7.6,-0.4,0.26,Matches
208,209,Mamadou Fall,sn SEN,DF,Villarreal,19,2002,1,30.0,30.0,0.9,0.3,0,,0,1,30.0,0,3.0,1.0,0.0,1.0,3.0,2.52,1.8,0.2,1.6,4.8,4.53,Matches
209,210,Biel Farres,es ESP,DF,Girona,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
210,211,Ansu Fati,es ESP,FW,Barcelona,19,2002,36,1393.0,39.0,40.7,15.5,12,71.0,1,24,22.0,1,2.36,36.0,5.0,31.0,2.0,1.16,31.8,13.1,18.7,1.21,0.16,Matches
211,212,Zouhair Feddal,ma MAR,DF,Valladolid,33,1989,8,375.0,47.0,11.0,4.2,4,68.0,2,4,26.0,5,1.25,5.0,7.0,-2.0,-0.48,0.35,3.4,9.2,-5.9,-1.41,-0.79,Matches
212,213,Nabil Fekir,fr FRA,MF,Betis,29,1993,15,961.0,64.0,28.1,10.7,12,73.0,5,3,28.0,0,1.73,19.0,10.0,9.0,0.84,0.99,19.9,10.1,9.7,0.91,1.22,Matches
213,214,Felipe,br BRA,DF,Atlético Madrid,33,1989,3,194.0,65.0,5.7,2.2,2,90.0,2,1,14.0,11,0.33,1.0,3.0,-2.0,-0.93,-2.02,2.4,2.3,0.0,0.02,-0.56,Matches
214,215,Luiz Felipe,it ITA,DF,Betis,25,1997,23,1763.0,77.0,51.5,19.6,22,79.0,16,1,16.0,3,1.35,23.0,23.0,0.0,0.0,-0.27,27.6,25.3,2.3,0.12,0.18,Matches
215,216,João Félix,pt POR,FWMF,Atlético Madrid,22,1999,14,650.0,46.0,19.0,7.2,7,74.0,1,7,18.0,1,1.86,11.0,8.0,3.0,0.42,-0.69,8.7,8.6,0.1,0.02,-0.65,Matches
216,217,Kiko Femenía,es ESP,DF,Villarreal,31,1991,20,1133.0,57.0,33.1,12.6,13,78.0,6,7,17.0,9,1.45,13.0,14.0,-1.0,-0.08,-0.87,17.9,16.0,1.9,0.15,-0.24,Matches
217,218,Aitor Fernández,es ESP,GK,Osasuna,31,1991,21,1890.0,90.0,55.3,21.0,21,90.0,21,0,,17,1.67,23.0,19.0,4.0,0.19,0.72,20.6,24.3,-3.6,-0.17,-0.04,Matches
218,219,Álex Fernández,es ESP,MFFW,Cádiz,29,1992,28,1576.0,56.0,46.1,17.5,17,78.0,9,11,23.0,3,1.11,12.0,26.0,-14.0,-0.8,-0.36,17.2,29.6,-12.4,-0.71,-0.33,Matches
219,220,Álvaro Fernández,es ESP,GK,Espanyol,24,1998,11,990.0,90.0,28.9,11.0,11,90.0,11,0,,23,1.33,17.0,18.0,-1.0,-0.09,0.5,13.5,15.3,-1.8,-0.16,0.2,Matches
220,221,Carlos Fernández,es ESP,FW,Real Sociedad,26,1996,24,631.0,26.0,18.5,7.0,8,54.0,0,16,13.0,4,1.79,7.0,8.0,-1.0,-0.14,-0.69,7.7,7.2,0.5,0.07,-0.55,Matches
221,222,Marcos Fernández Cózar,,DF,Mallorca,19,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
222,223,Federico Fernández,ar ARG,DF,Elche,33,1989,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,4,0.0,1.0,2.0,-1.0,-1.0,-0.03,1.1,0.9,0.3,0.29,1.18,Matches
223,224,Joaquín Fernández,es ESP,DF,Valladolid,26,1996,27,2156.0,80.0,63.0,24.0,24,83.0,21,3,53.0,6,1.26,26.0,42.0,-16.0,-0.67,0.33,25.9,38.2,-12.3,-0.51,0.51,Matches
224,225,Valery Fernández,es ESP,MFDF,Girona,22,1999,25,967.0,39.0,28.3,10.7,7,75.0,1,18,24.0,9,1.24,14.0,14.0,0.0,0.0,-0.11,14.8,18.1,-3.2,-0.3,-0.26,Matches
225,226,Fernando,es ESP,GK,Almería,32,1990,37,3285.0,89.0,96.1,36.5,37,89.0,36,0,,1,1.11,48.0,61.0,-13.0,-0.36,1.64,44.2,60.3,-16.1,-0.44,0.18,Matches
226,227,Fernando,br BRA,MFDF,Sevilla,35,1987,22,1577.0,72.0,46.1,17.5,19,81.0,11,3,14.0,2,1.5,28.0,21.0,7.0,0.4,1.08,20.5,21.6,-1.0,-0.06,0.28,Matches
227,228,Fidel,es ESP,MFFW,Elche,32,1989,27,1714.0,63.0,50.1,19.0,21,73.0,4,6,30.0,1,0.81,14.0,29.0,-15.0,-0.79,0.37,20.1,32.2,-12.0,-0.63,0.45,Matches
228,229,Fortuño,es ESP,GK,Espanyol,20,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
229,230,Dimitri Foulquier,fr FRA,DF,Valencia,29,1993,30,1738.0,58.0,50.8,19.3,17,88.0,15,13,19.0,8,1.17,17.0,24.0,-7.0,-0.36,-0.58,19.8,25.3,-5.5,-0.28,-0.89,Matches
230,231,Juan Foyth,ar ARG,DF,Villarreal,24,1998,24,1958.0,82.0,57.3,21.8,22,86.0,17,2,36.0,3,1.92,41.0,24.0,17.0,0.78,0.66,36.7,30.1,6.6,0.3,-0.01,Matches
231,232,Iván Fresneda,es ESP,DF,Valladolid,17,2004,22,1743.0,79.0,51.0,19.4,18,85.0,15,4,51.0,12,0.86,20.0,34.0,-14.0,-0.72,0.14,19.9,35.8,-15.9,-0.81,-0.22,Matches
232,233,Toni Fuidias,es ESP,GK,Girona,21,2001,0,,,,,0,,0,0,,35,,,,,,,,,,,,Matches
233,234,Diego Fuoli,es ESP,GK,Almería,24,1997,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
234,235,Javi Galán,es ESP,DF,Celta Vigo,27,1994,37,3160.0,85.0,92.4,35.1,36,87.0,32,1,15.0,0,1.16,42.0,49.0,-7.0,-0.2,0.84,40.0,41.3,-1.2,-0.03,0.52,Matches
235,236,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,30,2449.0,82.0,71.6,27.2,28,87.0,19,2,3.0,0,1.53,29.0,25.0,4.0,0.15,1.07,27.6,25.5,2.0,0.08,1.31,Matches
236,237,Benjamín Garay,ar ARG,DF,Mallorca,22,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
237,238,Aleix García,es ESP,MF,Girona,25,1997,30,2337.0,78.0,68.3,26.0,26,83.0,18,4,46.0,0,1.13,39.0,37.0,2.0,0.08,-0.01,35.9,32.4,3.5,0.13,0.78,Matches
238,239,Álvaro García,es ESP,FWMF,Rayo Vallecano,29,1992,35,2870.0,82.0,83.9,31.9,34,84.0,15,1,28.0,0,1.31,35.0,41.0,-6.0,-0.19,0.14,37.0,40.4,-3.4,-0.11,0.39,Matches
239,240,Borja García,es ESP,MFFW,Girona,31,1990,11,679.0,62.0,19.9,7.5,10,66.0,2,1,16.0,6,1.55,16.0,12.0,4.0,0.53,0.56,10.2,11.2,-1.1,-0.14,-0.04,Matches
240,241,Carlos García,es ESP,DF,Cádiz,22,2000,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,8,1.0,1.0,0.0,1.0,3.6,4.24,0.5,1.0,-0.4,-1.59,-1.07,Matches
241,242,Dani García,es ESP,MF,Athletic Club,32,1990,25,1485.0,59.0,43.4,16.5,18,77.0,6,7,15.0,6,1.44,24.0,19.0,5.0,0.3,0.35,23.6,18.2,5.5,0.33,-0.22,Matches
242,243,David García,es ESP,DF,Osasuna,28,1994,32,2680.0,84.0,78.4,29.8,31,86.0,27,1,16.0,1,1.56,32.0,35.0,-3.0,-0.1,0.14,32.1,33.3,-1.2,-0.04,0.53,Matches
243,244,Eric García,es ESP,DFMF,Barcelona,21,2001,24,1417.0,59.0,41.4,15.7,15,79.0,10,9,25.0,14,2.0,30.0,10.0,20.0,1.27,-0.08,30.6,14.0,16.7,1.06,-0.09,Matches
244,245,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,38,3407.0,90.0,99.6,37.9,38,90.0,36,0,,0,1.29,45.0,53.0,-8.0,-0.21,-0.21,43.4,50.2,-6.8,-0.18,-2.66,Matches
245,246,Joan García,es ESP,GK,Espanyol,21,2001,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,35,1.0,3.0,3.0,0.0,0.0,0.46,0.6,1.8,-1.2,-1.2,-0.92,Matches
246,247,Raúl García,es ESP,FWMF,Athletic Club,36,1986,35,967.0,28.0,28.3,10.7,6,71.0,1,29,19.0,3,1.29,12.0,13.0,-1.0,-0.09,-0.28,16.1,11.9,4.2,0.39,-0.1,Matches
247,248,Rubén García,es ESP,FWMF,Osasuna,29,1993,29,1159.0,40.0,33.9,12.9,11,69.0,0,18,22.0,4,1.31,9.0,13.0,-4.0,-0.31,-0.27,12.1,14.6,-2.5,-0.19,-0.06,Matches
248,249,Santiago García,,MF,Getafe,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
249,250,Unai García,es ESP,DF,Osasuna,30,1992,21,1713.0,82.0,50.1,19.0,20,86.0,15,1,1.0,15,1.62,19.0,19.0,0.0,0.0,0.26,21.4,18.9,2.5,0.13,0.58,Matches
250,251,Felix Garreta,es ESP,DF,Betis,18,2004,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,3,1.0,0.0,0.0,0.0,0.0,-0.14,0.5,0.4,0.0,0.02,-0.01,Matches
