,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
254,255,Emil Holm,se SWE,DF,Atalanta,23.0,2000.0,10.5,457.0,362.0,94.0,2.0,1.0,1.0,35,92.0,0.0,0.0,0.0,0.0,304.0,1.0,21.0,Matches
255,256,Martin Hongla,cm CMR,MF,Hellas Verona,25.0,1998.0,12.0,474.0,448.0,24.0,19.0,0.0,2.0,4,4.0,0.0,0.0,0.0,0.0,391.0,2.0,5.0,Matches
256,257,Sydney van Hooijdonk,nl NED,FW,Bologna,23.0,2000.0,2.4,36.0,30.0,5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,Matches
257,258,Dean Huijsen,es ESP,DF,Roma,18.0,2005.0,5.7,459.0,441.0,18.0,6.0,0.0,2.0,1,7.0,0.0,0.0,0.0,0.0,400.0,0.0,10.0,Matches
258,259,Dean Huijsen,es ESP,DF,Juventus,18.0,2005.0,0.1,19.0,18.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,Matches
259,260,Elseid Hysaj,al ALB,DF,Lazio,29.0,1994.0,13.3,850.0,734.0,115.0,15.0,1.0,0.0,18,100.0,0.0,0.0,0.0,0.0,713.0,1.0,8.0,Matches
260,261,Arijon Ibrahimović,de GER,FWDF,Frosinone,17.0,2005.0,5.3,225.0,212.0,11.0,1.0,0.0,2.0,7,7.0,3.0,2.0,0.0,0.0,163.0,2.0,6.0,Matches
261,262,Jonathan Ikone,fr FRA,FW,Fiorentina,25.0,1998.0,18.7,476.0,466.0,10.0,2.0,7.0,3.0,11,8.0,0.0,0.0,0.0,0.0,388.0,0.0,11.0,Matches
262,263,Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21.0,2001.0,11.8,167.0,156.0,10.0,0.0,3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,110.0,1.0,4.0,Matches
263,264,Ivan Ilić,rs SRB,MF,Torino,22.0,2001.0,23.3,1336.0,1184.0,145.0,81.0,1.0,7.0,91,5.0,59.0,59.0,0.0,0.0,1101.0,7.0,21.0,Matches
264,265,Samuel Iling-Junior,eng ENG,DFMF,Juventus,19.0,2003.0,9.0,433.0,371.0,60.0,10.0,0.0,3.0,46,38.0,12.0,2.0,9.0,0.0,330.0,2.0,17.0,Matches
265,266,Ciro Immobile,it ITA,FW,Lazio,33.0,1990.0,18.4,461.0,428.0,30.0,2.0,2.0,1.0,7,2.0,1.0,0.0,0.0,0.0,338.0,3.0,17.0,Matches
266,267,Gino Infantino,ar ARG,MF,Fiorentina,20.0,2003.0,1.1,46.0,43.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,1.0,Matches
267,268,Gustav Isaksen,dk DEN,FW,Lazio,22.0,2001.0,11.9,328.0,311.0,15.0,3.0,3.0,1.0,29,9.0,3.0,2.0,0.0,0.0,218.0,2.0,17.0,Matches
268,269,Ardian Ismajli,al ALB,DF,Empoli,26.0,1996.0,22.7,1042.0,943.0,96.0,34.0,1.0,1.0,4,48.0,0.0,0.0,0.0,0.0,864.0,3.0,12.0,Matches
269,270,Armando Izzo,it ITA,DF,Monza,31.0,1992.0,18.3,1235.0,1181.0,54.0,43.0,0.0,5.0,3,8.0,0.0,0.0,0.0,0.0,1122.0,0.0,7.0,Matches
270,271,Filip Jagiełło,pl POL,MF,Genoa,25.0,1997.0,0.4,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,Matches
271,272,Jakub Jankto,cz CZE,MFFW,Cagliari,27.0,1996.0,9.7,253.0,223.0,29.0,8.0,3.0,0.0,26,7.0,6.0,1.0,4.0,1.0,161.0,1.0,7.0,Matches
272,273,Juan Jesus,br BRA,DF,Napoli,32.0,1991.0,23.5,1709.0,1621.0,86.0,60.0,0.0,7.0,0,16.0,0.0,0.0,0.0,0.0,1547.0,2.0,12.0,Matches
273,274,Alejandro Jiménez,es ESP,DF,Milan,18.0,2005.0,0.8,43.0,35.0,8.0,0.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,Matches
274,275,Kaio Jorge,br BRA,FW,Frosinone,21.0,2002.0,9.0,159.0,133.0,26.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,116.0,0.0,5.0,Matches
275,276,Luka Jović,rs SRB,FW,Milan,25.0,1997.0,9.7,182.0,153.0,26.0,2.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,133.0,3.0,6.0,Matches
276,277,Hamed Junior Traorè,ci CIV,MF,Napoli,23.0,2000.0,4.2,196.0,195.0,1.0,1.0,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,167.0,0.0,1.0,Matches
277,278,Mohamed Kaba,fr FRA,MF,Lecce,21.0,2001.0,15.3,438.0,414.0,21.0,7.0,1.0,1.0,7,2.0,0.0,0.0,0.0,0.0,349.0,3.0,7.0,Matches
278,279,Christian Kabasele,be BEL,DF,Udinese,32.0,1991.0,9.6,314.0,269.0,44.0,11.0,0.0,1.0,2,17.0,0.0,0.0,0.0,0.0,257.0,1.0,6.0,Matches
279,280,Yayah Kallon,sl SLE,FW,Hellas Verona,22.0,2001.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
280,281,Pierre Kalulu,fr FRA,DF,Milan,23.0,2000.0,4.2,259.0,242.0,17.0,6.0,1.0,0.0,5,11.0,0.0,0.0,0.0,0.0,230.0,0.0,8.0,Matches
281,282,Daichi Kamada,jp JPN,MF,Lazio,26.0,1996.0,17.2,921.0,907.0,12.0,6.0,4.0,5.0,11,4.0,0.0,0.0,0.0,0.0,810.0,2.0,21.0,Matches
282,283,Hassane Kamara,ci CIV,DF,Udinese,29.0,1994.0,24.7,818.0,694.0,120.0,6.0,0.0,4.0,71,113.0,1.0,0.0,0.0,0.0,600.0,4.0,29.0,Matches
283,284,Yann Karamoh,fr FRA,MFFW,Torino,25.0,1998.0,1.8,66.0,61.0,5.0,0.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,Matches
284,285,Jesper Karlsson,se SWE,FW,Bologna,25.0,1998.0,3.8,152.0,131.0,20.0,4.0,0.0,0.0,24,2.0,14.0,7.0,5.0,0.0,103.0,1.0,5.0,Matches
285,286,Rick Karsdorp,nl NED,DF,Roma,28.0,1995.0,13.2,684.0,559.0,119.0,4.0,0.0,2.0,28,115.0,0.0,0.0,0.0,0.0,544.0,6.0,15.0,Matches
286,287,Grigoris Kastanos,cy CYP,MFDF,Salernitana,25.0,1998.0,16.4,650.0,549.0,98.0,21.0,4.0,10.0,38,49.0,27.0,5.0,6.0,0.0,458.0,3.0,23.0,Matches
287,288,Michael Kayode,it ITA,DF,Fiorentina,19.0,2004.0,22.9,1297.0,1083.0,211.0,17.0,0.0,4.0,66,194.0,0.0,0.0,0.0,0.0,1056.0,3.0,40.0,Matches
288,289,Moise Kean,it ITA,FW,Juventus,23.0,2000.0,7.3,96.0,88.0,7.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,66.0,1.0,5.0,Matches
289,290,Simon Kjær,dk DEN,DF,Milan,34.0,1989.0,13.0,833.0,807.0,26.0,20.0,0.0,4.0,1,2.0,0.0,0.0,0.0,0.0,735.0,0.0,2.0,Matches
290,291,Davy Klaassen,nl NED,MF,Inter,30.0,1993.0,2.3,95.0,94.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,2.0,Matches
291,292,Sead Kolašinac,ba BIH,DF,Atalanta,30.0,1993.0,24.2,1278.0,1192.0,81.0,28.0,1.0,4.0,9,53.0,0.0,0.0,0.0,0.0,1077.0,5.0,26.0,Matches
292,293,Teun Koopmeiners,nl NED,MF,Atalanta,25.0,1998.0,29.2,1419.0,1280.0,129.0,34.0,3.0,9.0,121,13.0,59.0,31.0,20.0,0.0,1092.0,10.0,32.0,Matches
293,294,Filip Kostić,rs SRB,DF,Juventus,30.0,1992.0,20.2,997.0,808.0,187.0,18.0,0.0,5.0,168,109.0,60.0,19.0,37.0,0.0,726.0,2.0,38.0,Matches
294,295,Christian Kouamé,ci CIV,FW,Fiorentina,25.0,1997.0,12.1,448.0,431.0,11.0,2.0,3.0,1.0,20,7.0,2.0,0.0,0.0,0.0,325.0,6.0,13.0,Matches
295,296,Viktor Kovalenko,ua UKR,MF,Empoli,27.0,1996.0,6.8,250.0,233.0,17.0,4.0,2.0,1.0,13,3.0,6.0,3.0,2.0,0.0,179.0,0.0,5.0,Matches
296,297,Rasmus Kristensen,dk DEN,DF,Roma,26.0,1997.0,19.4,1037.0,879.0,152.0,8.0,1.0,1.0,44,144.0,0.0,0.0,0.0,0.0,799.0,6.0,25.0,Matches
297,298,Thomas Kristensen,dk DEN,DF,Udinese,21.0,2002.0,23.3,863.0,725.0,134.0,32.0,0.0,11.0,1,97.0,0.0,0.0,0.0,0.0,662.0,4.0,8.0,Matches
298,299,Nikola Krstović,me MNE,FW,Lecce,23.0,2000.0,26.4,526.0,476.0,48.0,1.0,5.0,2.0,4,7.0,0.0,0.0,0.0,0.0,354.0,2.0,20.0,Matches
299,300,Rade Krunić,ba BIH,MF,Milan,29.0,1993.0,7.6,431.0,401.0,30.0,27.0,1.0,1.0,4,3.0,0.0,0.0,0.0,0.0,388.0,0.0,2.0,Matches
300,301,Marash Kumbulla,al ALB,DF,Sassuolo,23.0,2000.0,4.0,106.0,98.0,8.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,Matches
301,302,Justin Kumi,it ITA,FW,Sassuolo,19.0,2004.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches
302,303,Berkan Kutlu,tr TUR,MF,Genoa,25.0,1998.0,2.2,64.0,59.0,5.0,2.0,0.0,2.0,12,0.0,2.0,1.0,1.0,0.0,46.0,0.0,3.0,Matches
303,304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22.0,2001.0,30.4,1200.0,1110.0,86.0,17.0,6.0,30.0,99,22.0,45.0,27.0,12.0,0.0,965.0,4.0,22.0,Matches
304,305,Giorgi Kvernadze,ge GEO,FWDF,Frosinone,20.0,2003.0,0.7,36.0,32.0,4.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,Matches
305,306,Giorgos Kyriakopoulos,gr GRE,DF,Monza,27.0,1996.0,19.0,1080.0,908.0,170.0,17.0,0.0,0.0,84,136.0,17.0,1.0,16.0,0.0,891.0,2.0,30.0,Matches
306,307,Gianluca Lapadula,pe PER,FW,Cagliari,33.0,1990.0,13.4,171.0,148.0,22.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,120.0,1.0,5.0,Matches
307,308,Armand Lauriente,fr FRA,FW,Sassuolo,24.0,1998.0,32.3,908.0,805.0,103.0,15.0,4.0,11.0,135,14.0,72.0,47.0,6.0,1.0,628.0,0.0,32.0,Matches
308,309,Valentino Lazaro,at AUT,DFMF,Torino,27.0,1996.0,22.2,1106.0,884.0,216.0,17.0,1.0,3.0,127,147.0,52.0,37.0,11.0,0.0,839.0,6.0,23.0,Matches
309,310,Darko Lazović,rs SRB,FWMF,Hellas Verona,32.0,1990.0,21.4,671.0,581.0,88.0,18.0,1.0,3.0,97,41.0,28.0,13.0,14.0,0.0,431.0,2.0,33.0,Matches
310,311,Manuel Lazzari,it ITA,DF,Lazio,29.0,1993.0,18.6,975.0,819.0,156.0,11.0,0.0,2.0,56,145.0,0.0,0.0,0.0,0.0,826.0,0.0,28.0,Matches
311,312,Nicola Leali,it ITA,GK,Genoa,30.0,1993.0,2.0,72.0,53.0,19.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,Matches
312,313,Rafael Leão,pt POR,FW,Milan,24.0,1999.0,27.9,1032.0,984.0,42.0,5.0,7.0,8.0,108,25.0,10.0,0.0,0.0,0.0,760.0,6.0,27.0,Matches
313,314,Jesper Lindstrøm,dk DEN,FWMF,Napoli,23.0,2000.0,4.8,229.0,215.0,14.0,4.0,1.0,2.0,12,6.0,4.0,1.0,2.0,1.0,188.0,0.0,11.0,Matches
314,315,Karol Linetty,pl POL,MF,Torino,28.0,1995.0,20.6,884.0,849.0,31.0,24.0,0.0,7.0,19,2.0,5.0,2.0,3.0,0.0,755.0,4.0,8.0,Matches
315,316,Luca Lipani,it ITA,MF,Sassuolo,18.0,2005.0,4.3,160.0,157.0,3.0,3.0,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,123.0,0.0,3.0,Matches
316,317,Pol Lirola,es ESP,DF,Frosinone,25.0,1997.0,17.1,722.0,627.0,93.0,15.0,2.0,2.0,25,78.0,0.0,0.0,0.0,0.0,556.0,2.0,20.0,Matches
317,318,Marcin Listkowski,pl POL,FW,Lecce,25.0,1998.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
318,319,Diego Llorente,es ESP,DF,Roma,29.0,1993.0,24.1,1648.0,1592.0,55.0,28.0,1.0,3.0,6,8.0,0.0,0.0,0.0,0.0,1501.0,1.0,11.0,Matches
319,320,Stanislav Lobotka,sk SVK,MF,Napoli,28.0,1994.0,36.5,2278.0,2209.0,63.0,37.0,4.0,14.0,3,2.0,0.0,0.0,0.0,0.0,2081.0,6.0,14.0,Matches
320,321,Manuel Locatelli,it ITA,MF,Juventus,25.0,1998.0,33.4,1988.0,1871.0,108.0,98.0,5.0,34.0,10,10.0,0.0,0.0,0.0,0.0,1703.0,9.0,15.0,Matches
321,322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27.0,1996.0,23.0,733.0,724.0,7.0,1.0,1.0,1.0,13,1.0,0.0,0.0,0.0,0.0,619.0,2.0,8.0,Matches
322,323,Ademola Lookman,ng NGA,FWMF,Atalanta,25.0,1997.0,21.0,838.0,759.0,79.0,6.0,6.0,4.0,69,8.0,52.0,20.0,17.0,0.0,635.0,0.0,28.0,Matches
323,324,Maxime Lopez,fr FRA,MF,Fiorentina,25.0,1997.0,8.9,673.0,646.0,27.0,14.0,0.0,3.0,16,1.0,11.0,0.0,10.0,0.0,595.0,0.0,5.0,Matches
324,325,Maxime Lopez,fr FRA,MF,Sassuolo,25.0,1997.0,1.6,136.0,134.0,2.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1.0,Matches
325,326,Matteo Lovato,it ITA,DF,Torino,23.0,2000.0,6.0,272.0,266.0,6.0,5.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,243.0,0.0,1.0,Matches
326,327,Matteo Lovato,it ITA,DF,Salernitana,23.0,2000.0,10.5,400.0,366.0,30.0,28.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,323.0,4.0,2.0,Matches
327,328,Sandi Lovrić,si SVN,MF,Udinese,25.0,1998.0,22.1,718.0,621.0,92.0,37.0,2.0,7.0,82,10.0,43.0,15.0,22.0,0.0,543.0,5.0,17.0,Matches
328,329,Lorenzo Lucca,it ITA,FW,Udinese,22.0,2000.0,28.8,454.0,432.0,18.0,0.0,0.0,3.0,8,2.0,0.0,0.0,0.0,0.0,271.0,4.0,15.0,Matches
329,330,Jhon Lucumí,co COL,DF,Bologna,25.0,1998.0,24.6,1857.0,1771.0,84.0,57.0,0.0,13.0,1,16.0,0.0,0.0,0.0,0.0,1734.0,2.0,8.0,Matches
330,331,José Luis Palomino,ar ARG,DF,Atalanta,33.0,1990.0,0.3,32.0,31.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,Matches
331,332,Romelu Lukaku,be BEL,FW,Roma,30.0,1993.0,29.3,621.0,574.0,40.0,0.0,0.0,1.0,13,0.0,0.0,0.0,0.0,0.0,438.0,7.0,26.0,Matches
332,333,Karlo Lulić,hr CRO,MF,Frosinone,27.0,1996.0,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
333,334,Sebastiano Luperto,it ITA,DF,Empoli,26.0,1996.0,37.8,1785.0,1657.0,122.0,71.0,2.0,8.0,12,33.0,0.0,0.0,0.0,0.0,1455.0,6.0,10.0,Matches
334,335,Mateus Lusuardi,br BRA,DF,Frosinone,19.0,2004.0,2.4,154.0,134.0,19.0,4.0,0.0,0.0,1,15.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,Matches
335,336,Zito Luvumbo,ao ANG,FWMF,Cagliari,21.0,2002.0,21.6,388.0,354.0,29.0,3.0,2.0,2.0,82,10.0,8.0,0.0,3.0,0.0,246.0,5.0,23.0,Matches
336,337,Charalambos Lykogiannis,gr GRE,DF,Bologna,29.0,1993.0,10.0,594.0,496.0,96.0,9.0,0.0,8.0,59,84.0,3.0,2.0,1.0,0.0,451.0,2.0,16.0,Matches
337,338,Giulio Maggiore,it ITA,MF,Salernitana,25.0,1998.0,20.0,797.0,777.0,13.0,12.0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,619.0,7.0,23.0,Matches
338,339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27.0,1995.0,27.2,994.0,939.0,49.0,48.0,0.0,21.0,12,1.0,0.0,0.0,0.0,0.0,785.0,6.0,6.0,Matches
339,340,Mike Maignan,fr FRA,GK,Milan,28.0,1995.0,29.0,1228.0,1027.0,190.0,43.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1033.0,11.0,2.0,Matches
340,341,Antoine Makoumbou,cg CGO,MF,Cagliari,25.0,1998.0,30.0,1210.0,1171.0,33.0,23.0,4.0,19.0,11,8.0,0.0,0.0,0.0,0.0,1065.0,6.0,11.0,Matches
341,342,Daniel Maldini,it ITA,MFFW,Monza,21.0,2001.0,3.7,114.0,103.0,11.0,2.0,1.0,0.0,9,0.0,8.0,3.0,2.0,0.0,89.0,0.0,1.0,Matches
342,343,Daniel Maldini,it ITA,FWMF,Empoli,21.0,2001.0,2.9,80.0,68.0,10.0,3.0,0.0,1.0,5,1.0,1.0,1.0,0.0,0.0,61.0,2.0,3.0,Matches
343,344,Youssef Maleh,ma MAR,MF,Empoli,24.0,1998.0,28.9,1028.0,975.0,44.0,18.0,4.0,5.0,47,7.0,9.0,4.0,4.0,0.0,790.0,9.0,27.0,Matches
344,345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30.0,1993.0,17.2,719.0,688.0,26.0,15.0,5.0,9.0,19,5.0,5.0,4.0,0.0,1.0,573.0,5.0,13.0,Matches
345,346,Gianluca Mancini,it ITA,DF,Roma,27.0,1996.0,31.9,2011.0,1909.0,98.0,72.0,2.0,7.0,24,5.0,0.0,0.0,0.0,0.0,1744.0,4.0,6.0,Matches
346,347,Marco Mancosu,it ITA,MFFW,Cagliari,34.0,1988.0,1.7,62.0,54.0,7.0,2.0,1.0,0.0,4,0.0,1.0,0.0,1.0,0.0,39.0,1.0,2.0,Matches
347,348,Christos Mandas,gr GRE,GK,Lazio,21.0,2001.0,8.0,269.0,220.0,49.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,Matches
348,349,Rolando Mandragora,it ITA,MF,Fiorentina,26.0,1997.0,17.6,761.0,701.0,60.0,32.0,0.0,8.0,34,5.0,19.0,4.0,7.0,0.0,606.0,0.0,16.0,Matches
349,350,Kostas Manolas,gr GRE,DF,Salernitana,32.0,1991.0,5.4,303.0,295.0,8.0,8.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,Matches
350,351,Riccardo Marchizza,it ITA,DF,Frosinone,25.0,1998.0,12.8,558.0,444.0,112.0,10.0,0.0,2.0,22,102.0,0.0,0.0,0.0,0.0,423.0,2.0,16.0,Matches
351,352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31.0,1992.0,25.2,1300.0,1193.0,104.0,69.0,0.0,10.0,14,7.0,0.0,0.0,0.0,0.0,1073.0,3.0,6.0,Matches
352,353,Pablo Marí,es ESP,DF,Monza,29.0,1993.0,29.1,1737.0,1670.0,66.0,31.0,0.0,5.0,4,12.0,0.0,0.0,0.0,0.0,1581.0,1.0,6.0,Matches
353,354,Mirko Marić,hr CRO,FW,Monza,28.0,1995.0,3.2,91.0,87.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,66.0,0.0,4.0,Matches
354,355,Răzvan Marin,ro ROU,MF,Empoli,27.0,1996.0,20.2,907.0,747.0,154.0,90.0,8.0,2.0,98,3.0,57.0,20.0,33.0,0.0,671.0,6.0,11.0,Matches
355,356,Agustín Martegani,ar ARG,MF,Salernitana,23.0,2000.0,8.1,297.0,280.0,12.0,8.0,1.0,1.0,1,2.0,2.0,0.0,0.0,0.0,248.0,5.0,4.0,Matches
356,357,Aarón Martín,es ESP,DF,Genoa,26.0,1997.0,15.3,619.0,495.0,119.0,16.0,0.0,2.0,106,71.0,32.0,7.0,21.0,0.0,431.0,5.0,22.0,Matches
357,358,Tommaso Martinelli,it ITA,GK,Fiorentina,17.0,2006.0,1.0,,,,,,,0,,,,,,,,,Matches
358,359,Josep Martinez,es ESP,GK,Genoa,25.0,1998.0,36.0,1430.0,1129.0,295.0,124.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1017.0,6.0,2.0,Matches
359,360,Lautaro Martínez,ar ARG,FW,Inter,25.0,1997.0,29.5,782.0,734.0,42.0,4.0,12.0,3.0,15,1.0,0.0,0.0,0.0,0.0,604.0,6.0,28.0,Matches
360,361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27.0,1996.0,25.5,1668.0,1609.0,50.0,47.0,2.0,28.0,5,3.0,0.0,0.0,0.0,0.0,1362.0,9.0,14.0,Matches
361,362,Adam Marušić,me MNE,DF,Lazio,30.0,1992.0,34.4,1880.0,1575.0,304.0,20.0,0.0,4.0,44,284.0,0.0,0.0,0.0,0.0,1560.0,1.0,27.0,Matches
362,363,Adam Masina,ma MAR,DF,Udinese,29.0,1994.0,0.7,30.0,27.0,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,Matches
363,364,Adam Masina,ma MAR,DF,Torino,29.0,1994.0,11.4,652.0,620.0,31.0,8.0,0.0,1.0,4,17.0,0.0,0.0,0.0,0.0,557.0,1.0,2.0,Matches
364,365,Alan Matturro,uy URU,DF,Genoa,18.0,2004.0,1.2,25.0,24.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,Matches
365,366,Luca Mazzitelli,it ITA,MF,Frosinone,27.0,1995.0,24.6,1309.0,1234.0,67.0,38.0,5.0,10.0,42,5.0,12.0,7.0,3.0,0.0,974.0,8.0,21.0,Matches
366,367,Pasquale Mazzocchi,it ITA,DF,Salernitana,28.0,1995.0,14.1,635.0,502.0,131.0,11.0,1.0,4.0,42,119.0,1.0,0.0,1.0,0.0,460.0,2.0,17.0,Matches
367,368,Pasquale Mazzocchi,it ITA,DF,Napoli,28.0,1995.0,4.8,276.0,237.0,39.0,4.0,2.0,3.0,14,35.0,0.0,0.0,0.0,0.0,225.0,0.0,2.0,Matches
368,369,Jordi Mboula,es ESP,FWMF,Hellas Verona,24.0,1999.0,3.4,69.0,68.0,1.0,1.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.0,Matches
369,370,Weston McKennie,us USA,MFDF,Juventus,24.0,1998.0,28.8,1172.0,990.0,178.0,9.0,3.0,6.0,59,168.0,1.0,0.0,0.0,0.0,898.0,4.0,23.0,Matches
370,371,Arthur Melo,br BRA,MF,Fiorentina,26.0,1996.0,22.1,1502.0,1413.0,87.0,63.0,3.0,8.0,21,13.0,9.0,0.0,8.0,1.0,1372.0,2.0,15.0,Matches
371,372,Leonardo Mendicino,it ITA,MF,Atalanta,17.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
372,373,Alex Meret,it ITA,GK,Napoli,26.0,1997.0,30.8,914.0,726.0,185.0,48.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,769.0,3.0,1.0,Matches
373,374,Junior Messias,br BRA,MFDF,Genoa,32.0,1991.0,11.7,337.0,307.0,30.0,5.0,1.0,3.0,24,14.0,4.0,2.0,2.0,0.0,245.0,0.0,7.0,Matches
374,375,Nikola Milenković,rs SRB,DF,Fiorentina,25.0,1997.0,27.9,1584.0,1540.0,40.0,36.0,0.0,15.0,0,3.0,0.0,0.0,0.0,0.0,1341.0,4.0,14.0,Matches
375,376,Arkadiusz Milik,pl POL,FW,Juventus,29.0,1994.0,10.2,270.0,260.0,9.0,1.0,3.0,2.0,4,1.0,0.0,0.0,0.0,0.0,215.0,1.0,3.0,Matches
376,377,Vanja Milinković-Savić,rs SRB,GK,Torino,26.0,1997.0,36.0,1536.0,1207.0,320.0,81.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,984.0,9.0,0.0,Matches
377,378,Yerry Mina,co COL,DFMF,Fiorentina,28.0,1994.0,0.5,17.0,15.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,Matches
378,379,Yerry Mina,co COL,DF,Cagliari,28.0,1994.0,13.5,562.0,517.0,44.0,43.0,0.0,4.0,2,1.0,0.0,0.0,0.0,0.0,448.0,1.0,2.0,Matches
379,380,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,27.0,1995.0,13.1,622.0,553.0,68.0,11.0,2.0,5.0,83,2.0,52.0,31.0,16.0,0.0,454.0,1.0,22.0,Matches
380,381,Kevin Miranda,it ITA,DF,Sassuolo,20.0,2003.0,0.2,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Matches
381,382,Antonio Mirante,it ITA,GK,Milan,40.0,1983.0,2.0,54.0,45.0,9.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,Matches
382,383,Fabio Miretti,it ITA,MF,Juventus,19.0,2003.0,12.3,449.0,412.0,36.0,5.0,2.0,5.0,32,3.0,23.0,2.0,15.0,0.0,344.0,1.0,12.0,Matches
383,384,Filippo Missori,it ITA,DF,Sassuolo,19.0,2004.0,3.0,113.0,86.0,27.0,2.0,0.0,0.0,5,25.0,0.0,0.0,0.0,0.0,89.0,0.0,2.0,Matches
384,385,Stefan Mitrović,rs SRB,FWMF,Hellas Verona,20.0,2002.0,4.3,105.0,101.0,2.0,0.0,0.0,1.0,15,0.0,2.0,0.0,2.0,0.0,77.0,2.0,5.0,Matches
385,386,Henrikh Mkhitaryan,am ARM,MF,Inter,34.0,1989.0,30.9,1679.0,1654.0,22.0,14.0,8.0,11.0,32,8.0,0.0,0.0,0.0,0.0,1453.0,3.0,44.0,Matches
386,387,Ilario Monterisi,it ITA,DF,Frosinone,21.0,2001.0,16.3,997.0,911.0,85.0,22.0,2.0,0.0,5,55.0,0.0,0.0,0.0,0.0,802.0,1.0,18.0,Matches
