,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
357,358,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19.0,2004.0,13.6,971,935,31,15,0,6,18,2,14,3,9,0,897,5,4,Matches
358,359,Mads Pedersen,dk DEN,DF,Augsburg,26.0,1996.0,19.8,853,652,196,19,3,6,53,176,1,1,0,0,637,5,22,Matches
359,360,Jordan Pefok,us USA,FW,Gladbach,27.0,1996.0,15.8,281,259,22,1,0,0,0,0,0,0,0,0,221,0,6,Matches
360,361,Jordan Pefok,us USA,FW,Union Berlin,27.0,1996.0,0.3,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
361,362,Dženan Pejčinović,de GER,FW,Wolfsburg,18.0,2005.0,0.4,10,10,0,0,1,0,0,0,0,0,0,0,6,0,0,Matches
362,363,Daniel Peretz,il ISR,GK,Bayern Munich,23.0,2000.0,0.2,17,15,2,0,0,0,0,0,0,0,0,0,12,0,0,Matches
363,364,Matteo Perez Vinlöf,se SWE,FW,Bayern Munich,17.0,2005.0,0.2,13,10,3,1,0,0,1,2,0,0,0,0,11,0,0,Matches
364,365,Pavao Pervan,at AUT,GK,Wolfsburg,35.0,1987.0,9.0,300,234,66,29,0,0,0,0,0,0,0,0,229,0,0,Matches
365,366,Jens Petter Hauge,no NOR,MFFW,Eint Frankfurt,23.0,1999.0,1.6,85,78,7,2,1,1,2,3,2,1,0,0,69,0,2,Matches
366,367,Luca Pfeiffer,de GER,FWMF,Darmstadt 98,26.0,1996.0,18.0,414,378,34,2,1,2,5,5,0,0,0,0,290,2,7,Matches
367,368,Patric Pfeiffer,de GER,DF,Augsburg,23.0,1999.0,5.7,267,257,9,6,0,3,1,3,0,0,0,0,193,1,7,Matches
368,369,Maximilian Philipp,de GER,FWMF,Freiburg,29.0,1994.0,3.6,109,106,3,1,0,0,4,0,1,0,0,0,81,0,7,Matches
369,370,Florian Pick,de GER,MFFW,Heidenheim,27.0,1995.0,3.6,183,146,35,13,0,1,32,4,18,9,8,0,118,2,10,Matches
370,371,Amos Pieper,de GER,DF,Werder Bremen,25.0,1998.0,6.6,312,297,12,11,1,1,2,1,0,0,0,0,229,3,6,Matches
371,372,Marvin Pieringer,de GER,MFFW,Heidenheim,23.0,1999.0,16.8,431,415,15,0,3,2,7,2,0,0,0,0,298,1,11,Matches
372,373,Alassane Pléa,fr FRA,FWMF,Gladbach,30.0,1993.0,21.3,774,720,54,7,13,8,44,4,7,3,3,0,541,0,33,Matches
373,374,Ole Pohlmann,de GER,MF,Dortmund,22.0,2001.0,0.6,20,17,3,1,0,0,3,0,2,2,0,0,13,0,0,Matches
374,375,Sebastian Polter,de GER,FW,Darmstadt 98,32.0,1991.0,5.0,112,103,7,0,0,0,4,0,0,0,0,0,65,2,7,Matches
375,376,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29.0,1994.0,13.5,289,272,14,1,3,0,4,2,0,0,0,0,207,3,13,Matches
376,377,Grischa Prömel,de GER,MF,Hoffenheim,28.0,1995.0,23.8,983,963,17,14,6,5,10,3,0,0,0,0,802,3,27,Matches
377,378,Gustavo Puerta,co COL,DFMF,Leverkusen,20.0,2003.0,0.5,42,40,2,1,0,0,1,0,1,0,1,0,39,0,0,Matches
378,379,Luca Raimund,de GER,FWMF,Stuttgart,18.0,2005.0,0.3,23,23,0,0,0,0,1,0,0,0,0,0,16,0,0,Matches
379,380,Grant Ranos,am ARM,MFFW,Gladbach,20.0,2003.0,0.5,25,25,0,0,0,1,1,0,0,0,0,0,20,0,0,Matches
380,381,Nicolai Rapp,de GER,DF,Werder Bremen,26.0,1996.0,0.8,40,39,1,0,0,0,0,1,0,0,0,0,32,0,0,Matches
381,382,David Raum,de GER,DF,RB Leipzig,25.0,1998.0,30.4,2154,1675,469,63,2,11,306,277,129,46,54,2,1566,10,61,Matches
382,383,Rocco Reitz,de GER,MF,Gladbach,21.0,2002.0,23.7,1043,1005,33,18,11,2,15,1,0,0,0,0,782,5,43,Matches
383,384,Marco Reus,de GER,MFFW,Dortmund,34.0,1989.0,17.8,707,634,70,21,6,2,32,7,19,8,9,0,588,3,19,Matches
384,385,Elvis Rexhbeçaj,de GER,MF,Augsburg,25.0,1997.0,22.1,709,670,37,21,3,1,21,3,3,0,2,0,523,2,19,Matches
385,386,Gio Reyna,us USA,MFFW,Dortmund,20.0,2002.0,3.1,193,188,5,2,0,2,4,2,0,0,0,0,166,0,3,Matches
386,387,Marco Richter,de GER,MFFW,Mainz 05,25.0,1997.0,8.0,291,256,34,12,4,3,36,12,10,3,7,0,184,1,10,Matches
387,388,Clemens Riedel,de GER,DF,Darmstadt 98,20.0,2003.0,8.4,576,545,30,5,0,3,8,25,0,0,0,0,490,1,9,Matches
388,389,Manuel Riemann,de GER,GK,Bochum,34.0,1988.0,33.0,1715,1313,393,184,0,8,4,0,0,0,0,0,1031,9,0,Matches
389,390,Sebastian Rode,de GER,MF,Eint Frankfurt,32.0,1990.0,0.7,57,56,1,0,0,0,1,1,0,0,0,0,44,0,0,Matches
390,391,Rogério,br BRA,DF,Wolfsburg,25.0,1998.0,10.1,552,441,111,13,0,5,27,98,0,0,0,0,455,0,12,Matches
391,392,Merlin Röhl,de GER,MFFW,Freiburg,21.0,2002.0,16.4,458,454,4,4,1,2,16,0,0,0,0,0,365,0,14,Matches
392,393,Frank Ronstadt,de GER,DFMF,Darmstadt 98,26.0,1997.0,0.8,42,39,3,0,0,0,2,3,0,0,0,0,35,0,1,Matches
393,394,Anthony Rouault,fr FRA,DF,Stuttgart,22.0,2001.0,11.2,931,881,49,17,2,5,3,28,0,0,0,0,824,1,12,Matches
394,395,Jérôme Roussillon,fr FRA,DF,Union Berlin,30.0,1993.0,8.4,355,266,87,7,0,2,21,80,0,0,0,0,263,2,7,Matches
395,396,Fabian Rüdlin,de GER,MF,Freiburg,26.0,1997.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
396,397,Julian Ryerson,no NOR,DF,Dortmund,25.0,1997.0,19.6,1129,997,129,9,0,2,40,120,0,0,0,0,974,3,19,Matches
397,398,Frederik Rønnow,dk DEN,GK,Union Berlin,30.0,1992.0,33.0,1316,1003,311,93,0,3,0,0,0,0,0,0,951,2,0,Matches
398,399,Marcel Sabitzer,at AUT,MF,Dortmund,29.0,1994.0,21.8,1067,993,72,19,1,4,30,14,17,7,8,0,868,2,19,Matches
399,400,Roland Sallai,hu HUN,MFFW,Freiburg,26.0,1997.0,20.4,588,567,17,6,5,1,73,2,9,7,1,0,416,4,32,Matches
400,401,Diadie Samassékou,ml MLI,MF,Hoffenheim,27.0,1996.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
401,402,Jadon Sancho,eng ENG,FWMF,Dortmund,23.0,2000.0,10.5,512,481,28,3,3,1,29,11,13,7,5,0,414,3,13,Matches
402,403,Leroy Sané,de GER,FW,Bayern Munich,27.0,1996.0,23.7,1098,987,106,14,8,6,86,11,63,29,26,0,878,5,31,Matches
403,404,Amin Sarr,se SWE,FWMF,Wolfsburg,22.0,2001.0,4.3,130,123,6,1,0,0,1,1,1,0,0,0,95,1,9,Matches
404,405,Bouna Sarr,sn SEN,DF,Bayern Munich,31.0,1992.0,1.2,104,92,12,1,0,0,1,11,0,0,0,0,92,0,1,Matches
405,406,Joe Scally,us USA,DF,Gladbach,20.0,2002.0,24.8,1312,1083,228,21,0,9,46,207,0,0,0,0,1052,1,42,Matches
406,407,András Schäfer,hu HUN,MF,Union Berlin,24.0,1999.0,13.5,557,528,27,2,2,2,18,17,5,0,1,0,418,2,17,Matches
407,408,Patrik Schick,cz CZE,FW,Leverkusen,27.0,1996.0,11.8,231,220,11,0,1,1,1,2,0,0,0,0,184,0,5,Matches
408,409,Stefan Schimmer,de GER,MFFW,Heidenheim,29.0,1994.0,1.7,45,44,1,0,0,0,2,0,0,0,0,0,22,0,3,Matches
409,410,Xaver Schlager,at AUT,MF,RB Leipzig,25.0,1997.0,27.5,1798,1738,56,45,10,15,14,11,0,0,0,0,1587,4,20,Matches
410,411,Keven Schlotterbeck,de GER,DF,Bochum,26.0,1997.0,24.3,1027,970,51,18,0,2,12,5,0,0,0,0,802,6,5,Matches
411,412,Nico Schlotterbeck,de GER,DF,Dortmund,23.0,1999.0,31.8,2681,2540,136,72,4,42,8,11,0,0,0,0,2381,5,23,Matches
412,413,Romano Schmid,at AUT,MFFW,Werder Bremen,23.0,2000.0,28.9,1211,1176,29,11,12,5,62,6,9,3,5,0,941,6,29,Matches
413,414,Kenneth Schmidt,de GER,DF,Freiburg,21.0,2002.0,0.8,48,41,7,1,0,0,2,6,0,0,0,0,43,0,1,Matches
414,415,Benno Schmitz,de GER,DF,Köln,28.0,1994.0,12.8,709,563,142,7,0,2,40,135,0,0,0,0,502,4,27,Matches
415,416,Fabian Schnellhardt,de GER,MF,Darmstadt 98,29.0,1994.0,2.6,172,164,8,4,0,1,4,0,4,3,1,0,149,0,2,Matches
416,417,Jan Schöppner,de GER,MF,Heidenheim,24.0,1999.0,22.2,668,656,12,10,4,8,7,1,0,0,0,0,444,0,23,Matches
417,418,Marcel Schuhen,de GER,GK,Darmstadt 98,30.0,1993.0,31.0,1496,1092,401,112,0,4,0,0,0,0,0,0,1064,3,0,Matches
418,419,Marvin Schwäbe,de GER,GK,Köln,28.0,1995.0,34.0,1305,1095,202,53,0,1,0,0,0,0,0,0,1014,8,3,Matches
419,420,Alexander Schwolow,de GER,GK,Union Berlin,31.0,1992.0,1.0,36,22,14,6,0,0,0,0,0,0,0,0,29,0,0,Matches
420,421,Nicolas Seiwald,at AUT,MF,RB Leipzig,22.0,2001.0,8.0,390,377,10,7,2,3,4,0,3,2,0,0,320,3,5,Matches
421,422,Davie Selke,de GER,FW,Köln,28.0,1995.0,14.1,234,211,22,1,0,0,4,0,0,0,0,0,144,1,9,Matches
422,423,Benjamin Šeško,si SVN,FW,RB Leipzig,20.0,2003.0,17.0,330,316,12,0,4,0,4,1,0,0,0,0,215,2,14,Matches
423,424,Kevin Sessa,de GER,MFFW,Heidenheim,23.0,2000.0,11.2,450,409,40,14,2,5,20,9,7,2,1,0,331,1,19,Matches
424,425,Aaron Seydel,de GER,FW,Darmstadt 98,27.0,1996.0,6.9,190,176,12,0,0,0,1,2,0,0,0,0,110,2,7,Matches
425,426,Tim Siersleben,de GER,DF,Heidenheim,23.0,2000.0,10.1,559,545,13,10,0,9,1,3,0,0,0,0,456,1,5,Matches
426,427,Kiliann Sildillia,fr FRA,DF,Freiburg,21.0,2002.0,20.1,1167,973,192,17,1,4,37,170,0,0,0,0,847,2,32,Matches
427,428,Mohamed Simakan,fr FRA,DF,RB Leipzig,23.0,2000.0,23.8,1573,1456,115,51,3,11,18,64,0,0,0,0,1347,2,12,Matches
428,429,Xavi Simons,nl NED,MF,RB Leipzig,20.0,2003.0,29.5,1434,1293,130,28,19,11,76,11,59,21,21,2,1137,11,42,Matches
429,430,Tim Skarke,de GER,FWDF,Darmstadt 98,26.0,1996.0,26.7,855,777,77,12,1,10,94,35,11,4,6,0,622,1,32,Matches
430,431,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28.0,1995.0,24.1,1287,1249,36,32,4,3,4,4,0,0,0,0,1082,2,20,Matches
431,432,Robert Skov,dk DEN,DFFW,Hoffenheim,27.0,1996.0,14.0,736,587,147,24,4,2,70,98,25,12,9,0,542,2,27,Matches
432,433,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,22.0,2000.0,3.9,321,307,14,6,0,0,0,2,0,0,0,0,285,0,2,Matches
433,434,Danilo Soares,br BRA,DF,Bochum,31.0,1991.0,3.9,179,131,48,1,1,0,3,46,1,0,0,0,124,0,3,Matches
434,435,Borna Sosa,hr CRO,FWDF,Stuttgart,25.0,1998.0,0.5,43,37,6,2,0,1,12,1,3,2,1,0,27,0,2,Matches
435,436,Anton Stach,de GER,MF,Hoffenheim,24.0,1998.0,25.8,1309,1255,51,18,8,11,54,1,30,12,13,1,1031,3,21,Matches
436,437,Anton Stach,de GER,MF,Mainz 05,24.0,1998.0,1.9,68,65,3,2,0,0,2,0,1,0,1,0,43,0,1,Matches
437,438,Jens Stage,dk DEN,MF,Werder Bremen,26.0,1996.0,25.9,1042,998,38,19,2,4,10,8,0,0,0,0,775,6,28,Matches
438,439,Josip Stanišić,hr CRO,DF,Leverkusen,23.0,2000.0,14.0,1077,1018,54,17,1,6,16,37,0,0,0,0,961,5,12,Matches
439,440,Niklas Stark,de GER,DF,Werder Bremen,28.0,1995.0,12.1,595,566,28,26,0,4,0,2,0,0,0,0,475,1,3,Matches
440,441,Pascal Stenzel,de GER,DF,Stuttgart,27.0,1996.0,11.8,824,694,128,23,2,17,26,103,2,0,2,0,715,2,13,Matches
441,442,Leonidas Stergiou,ch SUI,DF,Stuttgart,21.0,2002.0,6.6,364,319,43,3,0,2,12,40,0,0,0,0,308,2,4,Matches
442,443,Angelo Stiller,de GER,MF,Hoffenheim,22.0,2001.0,0.9,43,37,5,3,0,1,3,0,2,0,0,0,36,1,2,Matches
443,444,Angelo Stiller,de GER,MF,Stuttgart,22.0,2001.0,29.9,2637,2448,188,91,12,9,81,8,66,32,15,0,2346,1,19,Matches
444,445,Kevin Stöger,at AUT,MF,Bochum,29.0,1993.0,29.6,2028,1650,362,156,16,12,258,40,110,42,60,1,1363,16,55,Matches
445,446,Filip Stojilković,ch SUI,FWMF,Darmstadt 98,23.0,2000.0,1.7,21,20,1,0,0,0,3,0,0,0,0,0,10,0,0,Matches
446,447,Niklas Süle,de GER,DF,Dortmund,27.0,1995.0,16.8,1505,1431,73,48,0,22,2,12,0,0,0,0,1401,1,6,Matches
447,448,Mattias Svanberg,se SWE,MF,Wolfsburg,24.0,1999.0,19.1,807,752,52,26,2,7,55,0,23,19,4,0,574,3,19,Matches
448,449,Attila Szalai,hu HUN,DF,Hoffenheim,25.0,1998.0,3.2,178,171,6,1,2,3,5,5,0,0,0,0,131,1,2,Matches
449,450,Attila Szalai,hu HUN,DF,Freiburg,25.0,1998.0,1.1,72,68,3,0,1,0,0,0,0,0,0,0,58,1,0,Matches
450,451,Jonathan Tah,de GER,DF,Leverkusen,27.0,1996.0,29.2,2193,2156,33,26,1,7,3,1,0,0,0,0,2070,4,6,Matches
451,452,Edmond Tapsoba,bf BFA,DF,Leverkusen,24.0,1999.0,23.2,1973,1896,72,40,5,11,5,10,0,0,0,0,1795,5,10,Matches
452,453,Mathys Tel,fr FRA,FWMF,Bayern Munich,18.0,2005.0,11.7,410,389,18,1,1,2,18,9,2,0,0,0,340,3,12,Matches
453,454,Nathan Tella,ng NGA,DFMF,Leverkusen,24.0,1999.0,9.1,351,323,28,0,1,4,27,27,1,0,0,0,279,0,14,Matches
454,455,Norman Theuerkauf,de GER,MFDF,Heidenheim,36.0,1987.0,14.0,590,528,59,7,0,10,22,46,6,3,2,0,462,3,12,Matches
455,456,Jan Thielmann,de GER,FWDF,Köln,21.0,2002.0,17.5,551,465,83,8,2,4,42,65,0,0,0,0,364,3,34,Matches
456,457,Denis Thomalla,de GER,MFFW,Heidenheim,30.0,1992.0,5.0,191,186,3,2,0,1,2,0,0,0,0,0,143,2,5,Matches
457,458,Phillip Tietz,de GER,FW,Augsburg,26.0,1997.0,26.5,534,520,8,1,4,3,6,0,0,0,0,0,332,6,15,Matches
458,459,Steffen Tigges,de GER,FW,Köln,25.0,1998.0,8.1,203,196,6,0,0,0,7,1,0,0,0,0,118,1,12,Matches
459,460,Umut Tohumcu,de GER,MF,Hoffenheim,18.0,2004.0,11.2,419,409,6,5,2,2,6,0,0,0,0,0,366,4,6,Matches
460,461,Tiago Tomás,pt POR,FWMF,Wolfsburg,21.0,2002.0,11.5,278,264,13,6,0,0,28,1,2,1,1,0,181,1,15,Matches
461,462,Fabio Torsiello,it ITA,FWDF,Darmstadt 98,18.0,2005.0,1.7,27,23,4,1,0,0,2,2,0,0,0,0,21,0,0,Matches
462,463,Lucas Tousart,fr FRA,MF,Union Berlin,26.0,1997.0,17.5,523,514,6,3,3,2,9,0,0,0,0,0,389,3,17,Matches
463,464,Omar Traoré,de GER,DF,Heidenheim,25.0,1998.0,27.5,1240,935,302,10,1,2,73,292,0,0,0,0,881,3,54,Matches
464,465,Kevin Trapp,de GER,GK,Eint Frankfurt,33.0,1990.0,32.0,1166,890,271,59,0,2,0,0,0,0,0,0,867,5,1,Matches
465,466,Christopher Trimmel,at AUT,DF,Union Berlin,36.0,1987.0,18.3,951,673,274,46,1,4,165,167,61,26,29,1,631,4,30,Matches
466,467,Tuta,br BRA,DF,Eint Frankfurt,24.0,1999.0,28.9,1906,1795,109,51,2,6,11,58,0,0,0,0,1614,2,32,Matches
467,468,Lukas Ullrich,de GER,DFFW,Gladbach,19.0,2004.0,0.5,23,22,1,0,0,0,5,1,0,0,0,0,10,0,2,Matches
468,469,Sven Ulreich,de GER,GK,Bayern Munich,34.0,1988.0,11.0,395,335,60,13,0,0,0,0,0,0,0,0,333,0,0,Matches
469,470,Deniz Undav,de GER,FWMF,Stuttgart,27.0,1996.0,23.2,799,758,32,2,18,3,7,12,0,0,0,0,595,9,43,Matches
470,471,Dayot Upamecano,fr FRA,DF,Bayern Munich,24.0,1998.0,19.6,1813,1778,33,20,1,12,3,12,0,0,0,0,1678,2,16,Matches
471,472,Mark Uth,de GER,MFFW,Köln,31.0,1991.0,4.1,168,130,38,13,1,1,31,2,18,8,8,0,111,0,10,Matches
472,473,Josha Vagnoman,de GER,DF,Stuttgart,22.0,2000.0,13.1,615,526,87,5,0,3,22,82,0,0,0,0,516,2,13,Matches
473,474,Ruben Vargas,ch SUI,MFFW,Augsburg,24.0,1998.0,21.8,684,614,68,8,5,2,63,37,11,5,4,0,474,2,32,Matches
474,475,Miloš Veljković,rs SRB,DF,Werder Bremen,27.0,1995.0,21.3,1295,1224,62,53,2,26,20,3,1,0,0,0,1066,9,7,Matches
475,476,Yorbe Vertessen,be BEL,FWMF,Union Berlin,22.0,2001.0,6.6,138,133,4,1,1,0,3,2,0,0,0,0,98,1,2,Matches
476,477,Oscar Vilhelmsson,se SWE,FWMF,Darmstadt 98,19.0,2003.0,15.3,212,200,11,0,0,0,10,0,0,0,0,0,123,1,8,Matches
477,478,Kevin Vogt,de GER,DF,Hoffenheim,31.0,1991.0,14.7,939,897,41,29,0,6,3,10,0,0,0,0,813,1,7,Matches
478,479,Kevin Vogt,de GER,DF,Union Berlin,31.0,1991.0,14.7,735,687,46,35,1,6,0,3,0,0,0,0,652,2,0,Matches
479,480,Kevin Volland,de GER,FWMF,Union Berlin,31.0,1992.0,14.9,420,372,46,9,3,4,56,3,20,6,13,0,258,2,16,Matches
480,481,Aster Vranckx,be BEL,MF,Wolfsburg,20.0,2002.0,12.8,585,566,19,17,1,3,10,0,0,0,0,0,499,0,9,Matches
481,482,Luca Waldschmidt,de GER,MFFW,Köln,27.0,1996.0,12.7,448,392,49,10,4,4,39,5,26,7,12,0,320,7,14,Matches
482,483,Kjell-Arik Wätjen,de GER,MFFW,Dortmund,17.0,2006.0,1.2,53,52,1,0,1,0,0,1,0,0,0,0,46,0,1,Matches
483,484,Wout Weghorst,nl NED,FW,Hoffenheim,30.0,1992.0,22.0,571,551,19,1,9,2,4,0,0,0,0,0,414,1,16,Matches
484,485,Julian Weigl,de GER,MF,Gladbach,27.0,1995.0,30.7,1473,1375,94,86,2,10,3,3,1,0,0,0,1311,4,21,Matches
485,486,Nelson Weiper,de GER,FWMF,Mainz 05,18.0,2005.0,1.4,40,39,1,0,0,0,0,0,0,0,0,0,24,0,5,Matches
486,487,Mitchell Weiser,de GER,DFMF,Werder Bremen,29.0,1994.0,29.3,1443,1207,233,7,6,13,82,225,1,0,0,0,1074,3,60,Matches
487,488,Noah Weißhaupt,de GER,DFFW,Freiburg,21.0,2001.0,8.4,392,353,38,7,1,2,52,29,2,0,1,0,284,1,12,Matches
488,489,Timo Werner,de GER,FWMF,RB Leipzig,27.0,1996.0,2.3,88,83,4,0,0,0,4,3,1,0,0,0,61,1,6,Matches
489,490,Silvan Widmer,ch SUI,DF,Mainz 05,30.0,1993.0,13.8,677,520,156,8,0,0,35,148,0,0,0,0,490,1,20,Matches
490,491,Patrick Wimmer,at AUT,FWMF,Wolfsburg,22.0,2001.0,6.5,200,193,7,2,0,3,12,4,1,1,0,0,128,0,10,Matches
491,492,Jonas Wind,dk DEN,FW,Wolfsburg,24.0,1999.0,29.5,673,628,41,4,11,0,8,0,0,0,0,0,473,4,18,Matches
492,493,Florian Wirtz,de GER,MF,Leverkusen,20.0,2003.0,26.4,1855,1764,77,13,23,7,36,35,22,6,1,0,1540,14,54,Matches
493,494,Maximilian Wittek,de GER,DFFW,Bochum,27.0,1995.0,11.9,499,393,100,8,1,3,51,71,15,3,9,0,312,6,13,Matches
494,495,Maximilian Wöber,at AUT,DF,Gladbach,25.0,1998.0,23.0,1485,1356,125,32,0,5,21,61,0,0,0,0,1224,4,14,Matches
495,496,Marius Wolf,de GER,DF,Dortmund,28.0,1995.0,13.0,896,757,136,14,1,3,45,122,0,0,0,0,687,3,26,Matches
496,497,Nick Woltemade,de GER,FWMF,Werder Bremen,21.0,2002.0,13.2,412,401,9,0,2,2,3,1,0,0,0,0,316,2,10,Matches
497,498,Jeong Woo-yeong,kr KOR,MFFW,Stuttgart,23.0,1999.0,7.0,326,320,5,0,0,2,8,1,4,1,0,0,275,1,7,Matches
498,499,Granit Xhaka,ch SUI,MF,Leverkusen,30.0,1992.0,31.3,3292,3221,65,39,12,17,10,17,0,0,0,0,3020,6,27,Matches
499,500,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24.0,1999.0,16.1,1361,1320,40,20,1,4,0,2,0,0,0,0,1179,1,1,Matches
500,501,Bryan Zaragoza,es ESP,FWMF,Bayern Munich,22.0,2001.0,2.0,82,78,4,0,0,2,10,1,2,0,1,0,60,0,6,Matches
501,502,Robin Zentner,de GER,GK,Mainz 05,28.0,1994.0,30.0,1045,772,267,90,0,2,0,0,0,0,0,0,663,6,2,Matches
502,503,Cedric Zesiger,ch SUI,DF,Wolfsburg,25.0,1998.0,18.2,1118,1032,85,43,0,5,5,29,0,0,0,0,943,1,18,Matches
503,504,Michael Zetterer,de GER,GK,Werder Bremen,28.0,1995.0,27.0,1127,890,231,87,0,1,0,0,0,0,0,0,891,6,0,Matches
504,505,Christoph Zimmermann,de GER,DF,Darmstadt 98,30.0,1993.0,13.6,555,532,21,16,0,7,0,5,0,0,0,0,455,2,6,Matches
505,506,Simon Zoller,de GER,FWMF,Bochum,32.0,1991.0,0.5,8,6,2,0,0,0,0,0,0,0,0,0,5,0,1,Matches
506,507,Lovro Zvonarek,hr CRO,FWMF,Bayern Munich,18.0,2005.0,1.8,60,59,1,0,1,0,1,0,0,0,0,0,50,0,2,Matches
