,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
297,298,Thomas Kristensen,dk DEN,DF,Udinese,21.0,2002.0,23.3,662.0,863.0,76.7,12745.0,5457.0,262.0,307.0,85.3,316.0,399.0,79.2,77.0,132.0,58.3,1,0.4,0.2,0.6,4.0,33.0,2.0,0.0,47.0,Matches
298,299,Nikola Krstović,me MNE,FW,Lecce,23.0,2000.0,26.4,354.0,526.0,67.3,4950.0,1126.0,207.0,284.0,72.9,97.0,128.0,75.8,22.0,35.0,62.9,1,3.0,1.7,-2.0,41.0,28.0,14.0,1.0,52.0,Matches
299,300,Rade Krunić,ba BIH,MF,Milan,29.0,1993.0,7.6,388.0,431.0,90.0,5999.0,1258.0,195.0,209.0,93.3,161.0,179.0,89.9,19.0,23.0,82.6,0,0.5,0.3,-0.5,5.0,17.0,2.0,0.0,24.0,Matches
300,301,Marash Kumbulla,al ALB,DF,Sassuolo,23.0,2000.0,4.0,83.0,106.0,78.3,1761.0,785.0,20.0,22.0,90.9,52.0,59.0,88.1,8.0,20.0,40.0,0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,Matches
301,302,Justin Kumi,it ITA,FW,Sassuolo,19.0,2004.0,0.0,2.0,2.0,100.0,41.0,15.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
302,303,Berkan Kutlu,tr TUR,MF,Genoa,25.0,1998.0,2.2,46.0,64.0,71.9,867.0,363.0,21.0,27.0,77.8,12.0,14.0,85.7,10.0,16.0,62.5,0,0.3,0.3,-0.3,5.0,7.0,4.0,3.0,5.0,Matches
303,304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22.0,2001.0,30.4,965.0,1200.0,80.4,15513.0,2850.0,541.0,598.0,90.5,300.0,372.0,80.6,96.0,162.0,59.3,6,6.8,5.4,-0.8,63.0,46.0,34.0,2.0,89.0,Matches
304,305,Giorgi Kvernadze,ge GEO,FWDF,Frosinone,20.0,2003.0,0.7,31.0,36.0,86.1,498.0,57.0,17.0,18.0,94.4,10.0,11.0,90.9,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
305,306,Giorgos Kyriakopoulos,gr GRE,DF,Monza,27.0,1996.0,19.0,891.0,1080.0,82.5,15032.0,4779.0,446.0,472.0,94.5,366.0,434.0,84.3,64.0,120.0,53.3,3,1.4,2.0,1.6,21.0,62.0,20.0,12.0,70.0,Matches
306,307,Gianluca Lapadula,pe PER,FW,Cagliari,33.0,1990.0,13.4,120.0,171.0,70.2,1645.0,217.0,72.0,91.0,79.1,34.0,42.0,81.0,6.0,11.0,54.5,1,1.1,0.7,-0.1,19.0,2.0,3.0,2.0,4.0,Matches
307,308,Armand Lauriente,fr FRA,FW,Sassuolo,24.0,1998.0,32.3,628.0,908.0,69.2,9577.0,3171.0,363.0,434.0,83.6,198.0,292.0,67.8,41.0,112.0,36.6,4,4.0,3.9,0.0,47.0,49.0,36.0,6.0,99.0,Matches
308,309,Valentino Lazaro,at AUT,DFMF,Torino,27.0,1996.0,22.2,839.0,1106.0,75.9,13621.0,4761.0,425.0,467.0,91.0,323.0,426.0,75.8,63.0,143.0,44.1,4,2.9,2.9,1.1,34.0,64.0,32.0,16.0,94.0,Matches
309,310,Darko Lazović,rs SRB,FWMF,Hellas Verona,32.0,1990.0,21.4,431.0,671.0,64.2,7287.0,2845.0,218.0,265.0,82.3,155.0,233.0,66.5,49.0,116.0,42.2,2,4.4,3.5,-2.4,31.0,51.0,21.0,7.0,66.0,Matches
310,311,Manuel Lazzari,it ITA,DF,Lazio,29.0,1993.0,18.6,826.0,975.0,84.7,12173.0,3791.0,456.0,490.0,93.1,316.0,370.0,85.4,30.0,60.0,50.0,2,1.3,1.3,0.7,9.0,57.0,12.0,8.0,62.0,Matches
311,312,Nicola Leali,it ITA,GK,Genoa,30.0,1993.0,2.0,40.0,72.0,55.6,1453.0,1302.0,3.0,3.0,100.0,15.0,15.0,100.0,21.0,53.0,39.6,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches
312,313,Rafael Leão,pt POR,FW,Milan,24.0,1999.0,27.9,760.0,1032.0,73.6,12177.0,3205.0,399.0,487.0,81.9,286.0,370.0,77.3,57.0,101.0,56.4,9,9.1,8.1,-0.1,59.0,65.0,62.0,17.0,117.0,Matches
313,314,Jesper Lindstrøm,dk DEN,FWMF,Napoli,23.0,2000.0,4.8,188.0,229.0,82.1,2592.0,472.0,119.0,128.0,93.0,42.0,53.0,79.2,13.0,18.0,72.2,0,1.0,0.9,-1.0,13.0,9.0,6.0,1.0,16.0,Matches
314,315,Karol Linetty,pl POL,MF,Torino,28.0,1995.0,20.6,755.0,884.0,85.4,12771.0,3517.0,367.0,412.0,89.1,308.0,343.0,89.8,62.0,84.0,73.8,0,0.8,0.7,-0.8,15.0,79.0,6.0,1.0,87.0,Matches
315,316,Luca Lipani,it ITA,MF,Sassuolo,18.0,2005.0,4.3,123.0,160.0,76.9,2084.0,785.0,56.0,63.0,88.9,49.0,67.0,73.1,11.0,20.0,55.0,0,0.2,0.1,-0.2,3.0,22.0,2.0,1.0,20.0,Matches
316,317,Pol Lirola,es ESP,DF,Frosinone,25.0,1997.0,17.1,556.0,722.0,77.0,9018.0,3289.0,302.0,341.0,88.6,194.0,248.0,78.2,47.0,89.0,52.8,1,1.1,1.0,-0.1,13.0,37.0,14.0,3.0,65.0,Matches
317,318,Marcin Listkowski,pl POL,FW,Lecce,25.0,1998.0,0.1,3.0,3.0,100.0,36.0,4.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
318,319,Diego Llorente,es ESP,DF,Roma,29.0,1993.0,24.1,1501.0,1648.0,91.1,28395.0,9300.0,503.0,520.0,96.7,865.0,914.0,94.6,120.0,180.0,66.7,1,0.6,0.2,0.4,4.0,71.0,1.0,0.0,75.0,Matches
319,320,Stanislav Lobotka,sk SVK,MF,Napoli,28.0,1994.0,36.5,2081.0,2278.0,91.4,34504.0,8906.0,999.0,1071.0,93.3,885.0,945.0,93.7,152.0,192.0,79.2,1,1.3,1.6,-0.3,23.0,212.0,22.0,1.0,188.0,Matches
320,321,Manuel Locatelli,it ITA,MF,Juventus,25.0,1998.0,33.4,1703.0,1988.0,85.7,34595.0,11134.0,578.0,638.0,90.6,848.0,926.0,91.6,259.0,363.0,71.3,4,1.4,2.4,2.6,26.0,229.0,30.0,5.0,232.0,Matches
321,322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27.0,1996.0,23.0,619.0,733.0,84.4,8563.0,1765.0,380.0,420.0,90.5,185.0,221.0,83.7,25.0,36.0,69.4,1,2.4,2.0,-1.4,25.0,50.0,12.0,1.0,74.0,Matches
322,323,Ademola Lookman,ng NGA,FWMF,Atalanta,25.0,1997.0,21.0,635.0,838.0,75.8,9115.0,2499.0,376.0,441.0,85.3,201.0,247.0,81.4,29.0,74.0,39.2,7,5.2,4.8,1.8,50.0,46.0,32.0,2.0,97.0,Matches
323,324,Maxime Lopez,fr FRA,MF,Fiorentina,25.0,1997.0,8.9,595.0,673.0,88.4,10449.0,3090.0,239.0,255.0,93.7,299.0,331.0,90.3,43.0,66.0,65.2,0,0.6,0.6,-0.6,7.0,67.0,5.0,1.0,48.0,Matches
324,325,Maxime Lopez,fr FRA,MF,Sassuolo,25.0,1997.0,1.6,124.0,136.0,91.2,2097.0,777.0,46.0,48.0,95.8,61.0,64.0,95.3,9.0,15.0,60.0,0,0.2,0.2,-0.2,3.0,23.0,2.0,0.0,18.0,Matches
325,326,Matteo Lovato,it ITA,DF,Torino,23.0,2000.0,6.0,243.0,272.0,89.3,4102.0,968.0,95.0,106.0,89.6,135.0,147.0,91.8,7.0,11.0,63.6,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,Matches
326,327,Matteo Lovato,it ITA,DF,Salernitana,23.0,2000.0,10.5,323.0,400.0,80.8,5859.0,2412.0,120.0,136.0,88.2,172.0,200.0,86.0,25.0,46.0,54.3,0,0.2,0.2,-0.2,3.0,25.0,2.0,1.0,29.0,Matches
327,328,Sandi Lovrić,si SVN,MF,Udinese,25.0,1998.0,22.1,543.0,718.0,75.6,9199.0,2859.0,265.0,309.0,85.8,189.0,232.0,81.5,61.0,120.0,50.8,3,3.3,3.0,-0.3,43.0,65.0,12.0,7.0,80.0,Matches
328,329,Lorenzo Lucca,it ITA,FW,Udinese,22.0,2000.0,28.8,271.0,454.0,59.7,3830.0,448.0,139.0,220.0,63.2,93.0,149.0,62.4,15.0,21.0,71.4,4,1.6,0.6,2.4,20.0,14.0,5.0,0.0,18.0,Matches
329,330,Jhon Lucumí,co COL,DF,Bologna,25.0,1998.0,24.6,1734.0,1857.0,93.4,31124.0,9471.0,711.0,748.0,95.1,845.0,865.0,97.7,152.0,196.0,77.6,0,0.3,0.4,-0.3,4.0,105.0,5.0,0.0,93.0,Matches
330,331,José Luis Palomino,ar ARG,DF,Atalanta,33.0,1990.0,0.3,25.0,32.0,78.1,513.0,194.0,8.0,10.0,80.0,12.0,14.0,85.7,4.0,7.0,57.1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches
331,332,Romelu Lukaku,be BEL,FW,Roma,30.0,1993.0,29.3,438.0,621.0,70.5,5515.0,781.0,271.0,351.0,77.2,114.0,155.0,73.5,11.0,25.0,44.0,3,2.4,1.5,0.6,29.0,23.0,13.0,3.0,37.0,Matches
332,333,Karlo Lulić,hr CRO,MF,Frosinone,27.0,1996.0,0.2,8.0,12.0,66.7,106.0,28.0,5.0,6.0,83.3,3.0,6.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
333,334,Sebastiano Luperto,it ITA,DF,Empoli,26.0,1996.0,37.8,1455.0,1785.0,81.5,28218.0,10204.0,480.0,537.0,89.4,821.0,916.0,89.6,142.0,295.0,48.1,1,1.0,0.9,0.0,11.0,89.0,4.0,1.0,100.0,Matches
334,335,Mateus Lusuardi,br BRA,DF,Frosinone,19.0,2004.0,2.4,134.0,154.0,87.0,2107.0,820.0,71.0,74.0,95.9,58.0,65.0,89.2,4.0,12.0,33.3,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,Matches
335,336,Zito Luvumbo,ao ANG,FWMF,Cagliari,21.0,2002.0,21.6,246.0,388.0,63.4,3858.0,869.0,122.0,151.0,80.8,98.0,147.0,66.7,14.0,41.0,34.1,5,3.1,2.7,1.9,26.0,11.0,21.0,19.0,21.0,Matches
336,337,Charalambos Lykogiannis,gr GRE,DF,Bologna,29.0,1993.0,10.0,451.0,594.0,75.9,7235.0,2374.0,240.0,272.0,88.2,182.0,225.0,80.9,25.0,71.0,35.2,1,1.6,0.9,-0.6,9.0,29.0,10.0,9.0,35.0,Matches
337,338,Giulio Maggiore,it ITA,MF,Salernitana,25.0,1998.0,20.0,619.0,797.0,77.7,10161.0,3055.0,298.0,353.0,84.4,250.0,298.0,83.9,50.0,86.0,58.1,2,1.1,0.8,0.9,11.0,58.0,4.0,1.0,64.0,Matches
338,339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27.0,1995.0,27.2,785.0,994.0,79.0,17901.0,6086.0,187.0,223.0,83.9,454.0,513.0,88.5,138.0,233.0,59.2,0,0.2,0.5,-0.2,6.0,76.0,2.0,1.0,79.0,Matches
339,340,Mike Maignan,fr FRA,GK,Milan,28.0,1995.0,29.0,1033.0,1228.0,84.1,25589.0,17105.0,217.0,218.0,99.5,562.0,567.0,99.1,249.0,425.0,58.6,1,0.3,0.1,0.7,3.0,18.0,1.0,0.0,0.0,Matches
340,341,Antoine Makoumbou,cg CGO,MF,Cagliari,25.0,1998.0,30.0,1065.0,1210.0,88.0,18657.0,4715.0,513.0,557.0,92.1,417.0,449.0,92.9,116.0,157.0,73.9,0,0.9,0.9,-0.9,14.0,111.0,15.0,3.0,137.0,Matches
341,342,Daniel Maldini,it ITA,MFFW,Monza,21.0,2001.0,3.7,89.0,114.0,78.1,1463.0,391.0,50.0,57.0,87.7,25.0,31.0,80.6,12.0,20.0,60.0,1,1.2,0.6,-0.2,11.0,7.0,6.0,1.0,10.0,Matches
342,343,Daniel Maldini,it ITA,FWMF,Empoli,21.0,2001.0,2.9,61.0,80.0,76.3,965.0,212.0,30.0,33.0,90.9,22.0,27.0,81.5,5.0,8.0,62.5,0,0.0,0.2,0.0,1.0,5.0,3.0,0.0,10.0,Matches
343,344,Youssef Maleh,ma MAR,MF,Empoli,24.0,1998.0,28.9,790.0,1028.0,76.8,12512.0,4095.0,418.0,470.0,88.9,273.0,332.0,82.2,62.0,145.0,42.8,1,2.4,2.0,-1.4,34.0,77.0,30.0,9.0,117.0,Matches
344,345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30.0,1993.0,17.2,573.0,719.0,79.7,10195.0,3368.0,247.0,283.0,87.3,245.0,273.0,89.7,61.0,113.0,54.0,1,0.6,0.7,0.4,11.0,67.0,11.0,1.0,83.0,Matches
345,346,Gianluca Mancini,it ITA,DF,Roma,27.0,1996.0,31.9,1744.0,2011.0,86.7,31178.0,10905.0,723.0,759.0,95.3,872.0,961.0,90.7,135.0,261.0,51.7,1,1.1,1.1,-0.1,10.0,141.0,19.0,4.0,139.0,Matches
346,347,Marco Mancosu,it ITA,MFFW,Cagliari,34.0,1988.0,1.7,39.0,62.0,62.9,615.0,177.0,21.0,25.0,84.0,11.0,20.0,55.0,5.0,12.0,41.7,0,0.2,0.4,-0.2,2.0,4.0,4.0,1.0,8.0,Matches
347,348,Christos Mandas,gr GRE,GK,Lazio,21.0,2001.0,8.0,181.0,269.0,67.3,5187.0,3842.0,33.0,33.0,100.0,82.0,85.0,96.5,66.0,151.0,43.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches
348,349,Rolando Mandragora,it ITA,MF,Fiorentina,26.0,1997.0,17.6,606.0,761.0,79.6,10908.0,3071.0,265.0,306.0,86.6,256.0,292.0,87.7,69.0,115.0,60.0,3,1.6,1.7,1.4,13.0,83.0,20.0,3.0,93.0,Matches
349,350,Kostas Manolas,gr GRE,DF,Salernitana,32.0,1991.0,5.4,276.0,303.0,91.1,5479.0,1918.0,73.0,78.0,93.6,176.0,182.0,96.7,22.0,35.0,62.9,0,0.1,0.0,-0.1,1.0,7.0,3.0,1.0,10.0,Matches
350,351,Riccardo Marchizza,it ITA,DF,Frosinone,25.0,1998.0,12.8,423.0,558.0,75.8,7144.0,3382.0,187.0,216.0,86.6,197.0,238.0,82.8,31.0,72.0,43.1,4,0.8,0.8,3.2,11.0,28.0,7.0,5.0,36.0,Matches
351,352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31.0,1992.0,25.2,1073.0,1300.0,82.5,22039.0,9027.0,300.0,334.0,89.8,610.0,683.0,89.3,143.0,249.0,57.4,0,0.3,0.7,-0.3,9.0,131.0,13.0,3.0,148.0,Matches
352,353,Pablo Marí,es ESP,DF,Monza,29.0,1993.0,29.1,1581.0,1737.0,91.0,33221.0,11252.0,421.0,451.0,93.3,919.0,957.0,96.0,231.0,310.0,74.5,0,0.3,0.6,-0.3,4.0,92.0,3.0,1.0,62.0,Matches
353,354,Mirko Marić,hr CRO,FW,Monza,28.0,1995.0,3.2,66.0,91.0,72.5,793.0,84.0,45.0,53.0,84.9,15.0,21.0,71.4,1.0,2.0,50.0,0,0.5,0.2,-0.5,5.0,0.0,1.0,0.0,4.0,Matches
354,355,Răzvan Marin,ro ROU,MF,Empoli,27.0,1996.0,20.2,671.0,907.0,74.0,12562.0,4126.0,289.0,338.0,85.5,265.0,315.0,84.1,99.0,212.0,46.7,3,3.0,2.9,0.0,33.0,62.0,13.0,6.0,72.0,Matches
355,356,Agustín Martegani,ar ARG,MF,Salernitana,23.0,2000.0,8.1,248.0,297.0,83.5,3504.0,949.0,148.0,160.0,92.5,73.0,87.0,83.9,13.0,20.0,65.0,0,0.5,0.4,-0.5,6.0,29.0,4.0,0.0,28.0,Matches
356,357,Aarón Martín,es ESP,DF,Genoa,26.0,1997.0,15.3,431.0,619.0,69.6,7748.0,2727.0,195.0,216.0,90.3,169.0,227.0,74.4,54.0,128.0,42.2,1,1.7,1.7,-0.7,26.0,26.0,16.0,11.0,35.0,Matches
357,358,Tommaso Martinelli,it ITA,GK,Fiorentina,17.0,2006.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
358,359,Josep Martinez,es ESP,GK,Genoa,25.0,1998.0,36.0,1017.0,1430.0,71.1,30756.0,22375.0,123.0,125.0,98.4,498.0,513.0,97.1,392.0,777.0,50.5,0,0.0,0.1,0.0,1.0,37.0,0.0,0.0,2.0,Matches
359,360,Lautaro Martínez,ar ARG,FW,Inter,25.0,1997.0,29.5,604.0,782.0,77.2,8821.0,2104.0,328.0,393.0,83.5,194.0,232.0,83.6,41.0,59.0,69.5,3,3.6,2.0,-0.6,36.0,45.0,21.0,2.0,80.0,Matches
360,361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27.0,1996.0,25.5,1362.0,1668.0,81.7,27951.0,11563.0,461.0,490.0,94.1,695.0,779.0,89.2,194.0,349.0,55.6,1,1.8,1.1,-0.8,15.0,160.0,18.0,2.0,177.0,Matches
361,362,Adam Marušić,me MNE,DF,Lazio,30.0,1992.0,34.4,1560.0,1880.0,83.0,24140.0,9157.0,843.0,935.0,90.2,582.0,704.0,82.7,89.0,159.0,56.0,0,0.8,1.1,-0.8,10.0,110.0,24.0,11.0,118.0,Matches
362,363,Adam Masina,ma MAR,DF,Udinese,29.0,1994.0,0.7,22.0,30.0,73.3,345.0,153.0,12.0,15.0,80.0,8.0,9.0,88.9,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
363,364,Adam Masina,ma MAR,DF,Torino,29.0,1994.0,11.4,557.0,652.0,85.4,9669.0,4033.0,236.0,259.0,91.1,275.0,317.0,86.8,37.0,61.0,60.7,0,0.2,0.4,-0.2,3.0,35.0,4.0,0.0,42.0,Matches
364,365,Alan Matturro,uy URU,DF,Genoa,18.0,2004.0,1.2,16.0,25.0,64.0,260.0,134.0,7.0,8.0,87.5,7.0,8.0,87.5,1.0,6.0,16.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Matches
365,366,Luca Mazzitelli,it ITA,MF,Frosinone,27.0,1995.0,24.6,974.0,1309.0,74.4,16656.0,5947.0,446.0,517.0,86.3,380.0,482.0,78.8,104.0,222.0,46.8,0,1.1,0.9,-1.1,13.0,131.0,14.0,2.0,167.0,Matches
366,367,Pasquale Mazzocchi,it ITA,DF,Salernitana,28.0,1995.0,14.1,460.0,635.0,72.4,6631.0,3051.0,276.0,317.0,87.1,149.0,210.0,71.0,20.0,68.0,29.4,1,1.3,1.0,-0.3,14.0,30.0,16.0,10.0,36.0,Matches
367,368,Pasquale Mazzocchi,it ITA,DF,Napoli,28.0,1995.0,4.8,225.0,276.0,81.5,3611.0,1120.0,136.0,148.0,91.9,74.0,100.0,74.0,15.0,24.0,62.5,1,0.2,0.3,0.8,3.0,18.0,6.0,3.0,24.0,Matches
368,369,Jordi Mboula,es ESP,FWMF,Hellas Verona,24.0,1999.0,3.4,46.0,69.0,66.7,671.0,104.0,23.0,29.0,79.3,14.0,16.0,87.5,4.0,8.0,50.0,1,0.4,0.1,0.6,3.0,1.0,0.0,0.0,4.0,Matches
369,370,Weston McKennie,us USA,MFDF,Juventus,24.0,1998.0,28.8,898.0,1172.0,76.6,15437.0,4433.0,456.0,541.0,84.3,328.0,430.0,76.3,104.0,148.0,70.3,7,3.9,3.2,3.1,41.0,52.0,28.0,11.0,92.0,Matches
370,371,Arthur Melo,br BRA,MF,Fiorentina,26.0,1996.0,22.1,1372.0,1502.0,91.3,26644.0,6117.0,466.0,504.0,92.5,724.0,763.0,94.9,168.0,202.0,83.2,3,1.7,2.3,1.3,34.0,143.0,16.0,4.0,133.0,Matches
371,372,Leonardo Mendicino,it ITA,MF,Atalanta,17.0,2006.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
372,373,Alex Meret,it ITA,GK,Napoli,26.0,1997.0,30.8,769.0,914.0,84.1,18457.0,10706.0,137.0,137.0,100.0,447.0,452.0,98.9,185.0,321.0,57.6,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,0.0,Matches
373,374,Junior Messias,br BRA,MFDF,Genoa,32.0,1991.0,11.7,245.0,337.0,72.7,3861.0,1103.0,120.0,143.0,83.9,92.0,125.0,73.6,17.0,39.0,43.6,0,1.3,1.2,-1.3,15.0,24.0,12.0,5.0,29.0,Matches
374,375,Nikola Milenković,rs SRB,DF,Fiorentina,25.0,1997.0,27.9,1341.0,1584.0,84.7,27355.0,9362.0,395.0,465.0,84.9,777.0,838.0,92.7,159.0,235.0,67.7,0,0.7,0.9,-0.7,8.0,73.0,0.0,0.0,81.0,Matches
375,376,Arkadiusz Milik,pl POL,FW,Juventus,29.0,1994.0,10.2,215.0,270.0,79.6,3059.0,448.0,129.0,156.0,82.7,67.0,86.0,77.9,11.0,14.0,78.6,1,2.6,0.7,-1.6,15.0,8.0,8.0,0.0,22.0,Matches
376,377,Vanja Milinković-Savić,rs SRB,GK,Torino,26.0,1997.0,36.0,984.0,1536.0,64.1,30924.0,23394.0,132.0,133.0,99.2,485.0,489.0,99.2,367.0,904.0,40.6,0,0.0,0.1,0.0,0.0,45.0,0.0,0.0,0.0,Matches
377,378,Yerry Mina,co COL,DFMF,Fiorentina,28.0,1994.0,0.5,15.0,17.0,88.2,301.0,117.0,7.0,7.0,100.0,6.0,8.0,75.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches
378,379,Yerry Mina,co COL,DF,Cagliari,28.0,1994.0,13.5,448.0,562.0,79.7,9321.0,3323.0,127.0,144.0,88.2,257.0,291.0,88.3,61.0,114.0,53.5,0,0.0,0.2,0.0,0.0,15.0,4.0,1.0,23.0,Matches
379,380,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,27.0,1995.0,13.1,454.0,622.0,73.0,7677.0,2316.0,212.0,250.0,84.8,179.0,216.0,82.9,44.0,106.0,41.5,5,4.1,4.5,0.9,45.0,41.0,29.0,9.0,75.0,Matches
380,381,Kevin Miranda,it ITA,DF,Sassuolo,20.0,2003.0,0.2,9.0,10.0,90.0,165.0,43.0,3.0,3.0,100.0,5.0,6.0,83.3,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
381,382,Antonio Mirante,it ITA,GK,Milan,40.0,1983.0,2.0,41.0,54.0,75.9,990.0,673.0,7.0,7.0,100.0,26.0,26.0,100.0,8.0,21.0,38.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
382,383,Fabio Miretti,it ITA,MF,Juventus,19.0,2003.0,12.3,344.0,449.0,76.6,5815.0,1453.0,160.0,190.0,84.2,142.0,171.0,83.0,31.0,58.0,53.4,1,1.1,1.2,-0.1,24.0,31.0,12.0,2.0,43.0,Matches
383,384,Filippo Missori,it ITA,DF,Sassuolo,19.0,2004.0,3.0,89.0,113.0,78.8,1575.0,527.0,40.0,44.0,90.9,38.0,48.0,79.2,10.0,17.0,58.8,0,0.0,0.1,0.0,2.0,5.0,2.0,2.0,8.0,Matches
384,385,Stefan Mitrović,rs SRB,FWMF,Hellas Verona,20.0,2002.0,4.3,77.0,105.0,73.3,1207.0,290.0,45.0,50.0,90.0,23.0,31.0,74.2,7.0,12.0,58.3,0,0.1,0.2,-0.1,3.0,10.0,2.0,1.0,15.0,Matches
385,386,Henrikh Mkhitaryan,am ARM,MF,Inter,34.0,1989.0,30.9,1453.0,1679.0,86.5,22035.0,5728.0,814.0,886.0,91.9,483.0,536.0,90.1,95.0,137.0,69.3,8,4.5,4.3,3.5,40.0,147.0,46.0,1.0,192.0,Matches
386,387,Ilario Monterisi,it ITA,DF,Frosinone,21.0,2001.0,16.3,802.0,997.0,80.4,13842.0,6423.0,350.0,392.0,89.3,379.0,447.0,84.8,60.0,123.0,48.8,2,0.4,0.3,1.6,5.0,47.0,7.0,1.0,47.0,Matches
387,388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27.0,1996.0,37.0,783.0,1272.0,61.6,28541.0,23677.0,96.0,97.0,99.0,285.0,297.0,96.0,401.0,870.0,46.1,1,0.0,0.2,1.0,1.0,49.0,1.0,0.0,0.0,Matches
388,389,Nikola Moro,hr CRO,MF,Bologna,25.0,1998.0,9.3,469.0,572.0,82.0,8059.0,1920.0,227.0,258.0,88.0,182.0,211.0,86.3,47.0,66.0,71.2,0,0.4,0.8,-0.4,11.0,59.0,10.0,3.0,58.0,Matches
389,390,Dany Mota,pt POR,FWMF,Monza,25.0,1998.0,22.8,625.0,836.0,74.8,10962.0,1870.0,316.0,373.0,84.7,222.0,289.0,76.8,75.0,108.0,69.4,3,3.0,3.1,0.0,34.0,29.0,21.0,11.0,57.0,Matches
390,391,Samuele Mulattieri,it ITA,FWMF,Sassuolo,22.0,2000.0,5.1,81.0,116.0,69.8,1042.0,85.0,49.0,67.0,73.1,26.0,31.0,83.9,1.0,5.0,20.0,0,0.3,0.5,-0.3,6.0,4.0,0.0,0.0,1.0,Matches
391,392,Luis Muriel,co COL,FWMF,Atalanta,32.0,1991.0,4.5,170.0,241.0,70.5,2821.0,831.0,93.0,117.0,79.5,56.0,75.0,74.7,18.0,34.0,52.9,1,1.7,1.4,-0.7,15.0,17.0,11.0,5.0,24.0,Matches
392,393,Yunus Musah,us USA,MFFW,Milan,20.0,2002.0,16.4,566.0,666.0,85.0,8391.0,2146.0,324.0,352.0,92.0,200.0,232.0,86.2,27.0,41.0,65.9,2,1.2,0.7,0.8,14.0,45.0,15.0,4.0,64.0,Matches
393,394,Juan Musso,ar ARG,GK,Atalanta,29.0,1994.0,11.0,278.0,371.0,74.9,7215.0,4905.0,55.0,55.0,100.0,148.0,150.0,98.7,74.0,163.0,45.4,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches
394,395,Kingstone Mutandwa,zm ZAM,FWMF,Cagliari,20.0,2003.0,0.4,3.0,9.0,33.3,48.0,0.0,2.0,4.0,50.0,1.0,4.0,25.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
395,396,Obite N'Dicka,ci CIV,DF,Roma,23.0,1999.0,24.1,1437.0,1587.0,90.5,24097.0,8613.0,655.0,676.0,96.9,687.0,735.0,93.5,79.0,148.0,53.4,3,1.0,0.5,2.0,6.0,74.0,3.0,1.0,87.0,Matches
396,397,Nahitan Nández,uy URU,MFDF,Cagliari,27.0,1995.0,26.0,544.0,916.0,59.4,9670.0,3591.0,265.0,341.0,77.7,189.0,301.0,62.8,72.0,205.0,35.1,3,2.5,2.5,0.5,43.0,47.0,31.0,15.0,76.0,Matches
397,398,Natan,br BRA,DF,Napoli,22.0,2001.0,10.6,581.0,666.0,87.2,10893.0,2971.0,219.0,230.0,95.2,298.0,320.0,93.1,61.0,103.0,59.2,0,0.1,0.2,-0.1,4.0,35.0,5.0,1.0,34.0,Matches
