,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
121,122,Alessandro Calligaris,it ITA,GK,Inter,18.0,2005.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
122,123,Simone Calvani,it ITA,GK,Genoa,18.0,2005.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
123,124,Etienne Camara,fr FRA,MF,Udinese,20.0,2003.0,0,,,,,0,,0,0,,22,,,,,,,,,,,,Matches
124,125,Francesco Camarda,it ITA,FW,Milan,15.0,2008.0,2,14.0,7.0,0.4,0.2,0,,0,2,7.0,0,3.0,0.0,0.0,0.0,0.0,-0.71,0.0,1.2,-1.2,-7.59,-8.17,Matches
125,126,Nicolò Cambiaghi,it ITA,FWMF,Empoli,22.0,2000.0,37,2553.0,69.0,74.6,28.4,29,82.0,11,8,24.0,0,0.97,20.0,42.0,-22.0,-0.78,-0.46,24.4,40.8,-16.4,-0.58,-0.56,Matches
126,127,Andrea Cambiaso,it ITA,DFFW,Juventus,23.0,2000.0,34,2372.0,70.0,69.4,26.4,28,79.0,4,6,27.0,1,1.82,31.0,22.0,9.0,0.34,-0.86,38.1,20.2,17.9,0.68,0.11,Matches
127,128,Matteo Cancellieri,it ITA,FWMF,Empoli,21.0,2002.0,36,1788.0,50.0,52.3,19.9,18,74.0,4,18,25.0,0,0.92,17.0,26.0,-9.0,-0.45,0.43,22.9,24.3,-1.5,-0.07,0.77,Matches
128,129,Antonio Candreva,it ITA,MFFW,Salernitana,36.0,1987.0,34,2750.0,81.0,80.4,30.6,32,83.0,22,2,40.0,0,0.47,23.0,60.0,-37.0,-1.21,0.4,22.3,58.6,-36.3,-1.19,-0.13,Matches
129,130,Luigi Canotto,it ITA,FW,Frosinone,29.0,1994.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,1,0.0,0.0,1.0,-1.0,-5.63,-4.99,0.0,0.7,-0.7,-3.67,-3.37,Matches
130,131,Elio Capradossi,ug UGA,DF,Cagliari,27.0,1996.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
131,132,Gianluca Caprari,it ITA,MFFW,Monza,30.0,1993.0,6,285.0,48.0,8.3,3.2,4,64.0,1,2,15.0,3,0.83,4.0,5.0,-1.0,-0.32,0.0,3.7,5.4,-1.7,-0.55,-0.12,Matches
132,133,Elia Caprile,it ITA,GK,Empoli,21.0,2001.0,23,2070.0,90.0,60.5,23.0,23,90.0,23,0,,9,1.04,19.0,27.0,-8.0,-0.35,0.79,21.2,30.9,-9.7,-0.42,0.04,Matches
133,134,Francesco Caputo,it ITA,FW,Empoli,35.0,1987.0,20,1268.0,63.0,37.1,14.1,15,75.0,4,5,27.0,6,0.7,8.0,22.0,-14.0,-0.99,-0.53,11.7,20.9,-9.2,-0.65,-0.34,Matches
134,135,Andrea Carboni,it ITA,DF,Monza,22.0,2001.0,21,1487.0,71.0,43.5,16.5,16,81.0,10,5,37.0,9,1.29,17.0,17.0,0.0,0.0,0.56,17.0,20.5,-3.5,-0.21,0.41,Matches
135,136,Franco Carboni,it ITA,MF,Monza,20.0,2003.0,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
136,137,Valentin Carboni,ar ARG,MFFW,Monza,18.0,2005.0,31,1169.0,38.0,34.2,13.0,10,70.0,2,21,22.0,6,1.16,14.0,20.0,-6.0,-0.46,-0.22,14.0,19.0,-4.9,-0.38,0.09,Matches
137,138,Marco Carnesecchi,it ITA,GK,Atalanta,23.0,2000.0,27,2425.0,90.0,70.9,26.9,27,90.0,26,0,,11,1.85,53.0,30.0,23.0,0.85,0.22,41.6,30.5,11.1,0.41,-0.09,Matches
138,139,Nicolò Casale,it ITA,DF,Lazio,25.0,1998.0,20,1559.0,78.0,45.6,17.3,16,85.0,14,4,49.0,13,1.5,22.0,24.0,-2.0,-0.12,-0.7,18.4,22.3,-3.9,-0.22,-0.63,Matches
139,140,Giuseppe Caso,it ITA,FWMF,Frosinone,24.0,1998.0,14,417.0,30.0,12.2,4.6,2,64.0,0,12,24.0,8,0.93,10.0,10.0,0.0,0.0,0.75,5.5,7.3,-1.8,-0.39,-0.09,Matches
140,141,Valentín Castellanos,ar ARG,FW,Lazio,24.0,1998.0,35,1682.0,48.0,49.2,18.7,16,76.0,5,19,24.0,2,1.6,25.0,15.0,10.0,0.54,0.54,22.7,18.0,4.8,0.25,0.27,Matches
141,142,Samu Castillejo,es ESP,FWMF,Sassuolo,28.0,1995.0,17,536.0,32.0,15.7,6.0,6,60.0,0,11,16.0,8,0.71,8.0,12.0,-4.0,-0.67,0.2,6.8,8.6,-1.8,-0.29,0.33,Matches
142,143,Santiago Castro,ar ARG,FW,Bologna,18.0,2004.0,8,242.0,30.0,7.1,2.7,2,76.0,1,6,15.0,4,1.5,4.0,2.0,2.0,0.74,0.18,5.2,2.5,2.7,1.0,0.76,Matches
143,144,Gaetano Castrovilli,it ITA,FWMF,Fiorentina,26.0,1997.0,6,367.0,61.0,10.7,4.1,5,72.0,1,1,8.0,5,2.5,8.0,7.0,1.0,0.25,-0.17,6.9,5.3,1.6,0.4,0.34,Matches
144,145,Danilo Cataldi,it ITA,MF,Lazio,28.0,1994.0,28,1361.0,49.0,39.8,15.1,15,74.0,3,13,19.0,9,1.68,19.0,20.0,-1.0,-0.07,-0.55,18.7,18.8,0.0,0.0,-0.2,Matches
145,146,Denis Cazzadori,it ITA,FW,Hellas Verona,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
146,147,Emil Ceide,no NOR,FWMF,Sassuolo,21.0,2001.0,11,176.0,16.0,5.1,2.0,0,,0,11,16.0,27,0.55,0.0,8.0,-8.0,-4.09,-3.43,1.2,5.1,-3.9,-2.01,-1.52,Matches
147,148,Zeki Çelik,tr TUR,DF,Roma,26.0,1997.0,17,671.0,39.0,19.6,7.5,6,78.0,3,11,19.0,21,1.59,12.0,11.0,1.0,0.13,-0.46,9.6,10.1,-0.5,-0.07,-0.4,Matches
148,149,Fabien Centonze,fr FRA,DF,Hellas Verona,27.0,1996.0,10,676.0,68.0,19.8,7.5,7,85.0,5,3,27.0,6,1.1,8.0,11.0,-3.0,-0.4,-0.07,8.0,11.1,-3.1,-0.41,-0.16,Matches
149,150,Michele Cerofolini,it ITA,GK,Frosinone,24.0,1999.0,8,675.0,84.0,19.7,7.5,7,90.0,7,1,45.0,30,1.38,7.0,11.0,-4.0,-0.53,0.16,8.0,9.7,-1.8,-0.23,0.1,Matches
150,151,Alberto Cerri,it ITA,FW,Empoli,27.0,1996.0,12,545.0,45.0,15.9,6.1,10,52.0,0,2,13.0,3,1.58,6.0,6.0,0.0,0.0,0.78,4.3,8.2,-3.9,-0.64,-0.24,Matches
151,152,Leonardo Cerri,it ITA,DF,Juventus,20.0,2003.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.32,-0.32,Matches
152,153,Charlys,br BRA,MF,Hellas Verona,19.0,2004.0,2,25.0,13.0,0.7,0.3,0,,0,2,13.0,32,0.5,0.0,1.0,-1.0,-3.6,-3.28,1.2,1.9,-0.7,-2.4,-2.13,Matches
153,154,Walid Cheddira,ma MAR,FW,Frosinone,25.0,1998.0,36,2120.0,59.0,62.0,23.6,24,80.0,5,12,18.0,1,0.89,23.0,44.0,-21.0,-0.89,-0.61,26.8,36.0,-9.2,-0.39,-0.2,Matches
154,155,Luigi Cherubini,it ITA,FW,Roma,19.0,2004.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
155,156,Federico Chiesa,it ITA,FW,Juventus,25.0,1997.0,33,2197.0,67.0,64.2,24.4,25,79.0,9,8,29.0,0,1.76,35.0,22.0,13.0,0.53,-0.2,36.7,21.4,15.3,0.62,-0.06,Matches
156,157,Mattia Chiesa,it ITA,GK,Hellas Verona,23.0,2000.0,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
157,158,Oliver Christensen,dk DEN,GK,Fiorentina,24.0,1999.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,24,1.0,8.0,9.0,-1.0,-0.25,-0.72,5.9,6.1,-0.2,-0.04,-0.15,Matches
158,159,Samuel Chukwueze,ng NGA,FW,Milan,24.0,1999.0,24,1017.0,42.0,29.7,11.3,12,67.0,2,12,18.0,3,2.08,25.0,17.0,8.0,0.71,0.0,22.0,15.4,6.6,0.58,0.05,Matches
159,160,Aaron Ciammaglichella,it ITA,MF,Torino,18.0,2005.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
160,161,Alphadjo Cissè,it ITA,FW,Hellas Verona,16.0,2006.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,8,1.0,0.0,0.0,0.0,0.0,0.34,0.1,0.8,-0.8,-8.59,-8.33,Matches
161,162,Faroukou Cissé,de GER,MF,Genoa,19.0,2004.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
162,163,Moustapha Cissé,gn GUI,FW,Atalanta,19.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
163,164,Giorgio Cittadini,it ITA,DF,Monza,21.0,2002.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,15,1.0,0.0,0.0,0.0,0.0,0.32,0.1,0.3,-0.2,-1.27,-0.83,Matches
164,165,Giorgio Cittadini,it ITA,DF,Genoa,21.0,2002.0,5,106.0,21.0,3.1,1.2,1,76.0,0,4,8.0,10,1.8,3.0,0.0,3.0,2.55,2.63,1.0,1.9,-0.8,-0.71,-0.54,Matches
165,166,Patrick Ciurria,it ITA,DFMF,Monza,28.0,1995.0,22,1598.0,73.0,46.7,17.8,18,80.0,10,4,38.0,7,1.32,16.0,20.0,-4.0,-0.23,0.17,16.6,24.9,-8.3,-0.47,-0.05,Matches
166,167,Massimo Coda,it ITA,FW,Genoa,34.0,1988.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
167,168,Leonardo Colombo,it ITA,MF,Monza,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
168,169,Lorenzo Colombo,it ITA,FW,Monza,21.0,2002.0,25,1359.0,54.0,39.7,15.1,16,70.0,3,9,26.0,11,1.24,16.0,15.0,1.0,0.07,0.63,15.9,18.4,-2.5,-0.17,0.46,Matches
169,170,Lorenzo Colombo,it ITA,FW,Milan,21.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
170,171,Matteo Colombo,it ITA,MF,Atalanta,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
171,172,Andrea Colpani,it ITA,MFFW,Monza,24.0,1999.0,38,2657.0,70.0,77.7,29.5,36,72.0,6,2,33.0,0,1.18,28.0,40.0,-12.0,-0.41,-0.41,29.4,43.5,-14.1,-0.48,-0.16,Matches
172,173,Pietro Comi,it ITA,DF,Atalanta,18.0,2005.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
173,174,Pietro Comuzzo,it ITA,DFFW,Fiorentina,18.0,2005.0,4,43.0,11.0,1.3,0.5,0,,0,4,11.0,28,3.0,2.0,0.0,2.0,4.19,3.84,1.8,0.6,1.2,2.55,2.49,Matches
174,175,Andrea Consigli,it ITA,GK,Sassuolo,36.0,1987.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,,0,0.74,36.0,68.0,-32.0,-0.91,-0.91,35.9,56.6,-20.7,-0.59,-0.24,Matches
175,176,Nikita Contini Baranovsky,it ITA,GK,Napoli,27.0,1996.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,34,1.0,0.0,0.0,0.0,0.0,-0.19,0.3,0.1,0.2,1.12,0.51,Matches
176,177,Diego Coppola,it ITA,DF,Hellas Verona,19.0,2003.0,24,1634.0,68.0,47.8,18.2,18,87.0,14,6,11.0,13,1.21,22.0,25.0,-3.0,-0.17,0.34,18.4,25.1,-6.7,-0.37,-0.17,Matches
177,178,Tommaso Corazza,it ITA,DF,Bologna,19.0,2004.0,9,195.0,22.0,5.7,2.2,1,67.0,0,8,16.0,26,1.44,4.0,1.0,3.0,1.38,0.85,4.6,3.1,1.5,0.69,0.43,Matches
178,179,Jeppe Corfitzen,dk DEN,FW,Lecce,18.0,2004.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,8,0.0,0.0,2.0,-2.0,-20.0,-19.47,0.0,1.0,-0.9,-9.35,-9.1,Matches
179,180,Giacomo Corona,it ITA,FW,Empoli,19.0,2004.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,0.66,0.1,0.0,0.1,1.79,2.23,Matches
180,181,Christian Corradi,it ITA,DF,Hellas Verona,18.0,2005.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
181,182,Joaquín Correa,ar ARG,FWMF,Inter,28.0,1994.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
182,183,Alessandro Cortinovis,it ITA,MF,Atalanta,22.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
183,184,João Costa,br BRA,MFFW,Roma,18.0,2005.0,3,14.0,5.0,0.4,0.2,0,,0,3,5.0,17,0.0,0.0,1.0,-1.0,-6.43,-6.96,0.4,0.8,-0.4,-2.56,-2.83,Matches
184,185,Benoît Costil,fr FRA,GK,Salernitana,36.0,1987.0,13,1170.0,90.0,34.2,13.0,13,90.0,13,0,,25,0.69,13.0,29.0,-16.0,-1.23,0.09,13.5,23.8,-10.3,-0.79,0.56,Matches
185,186,Larsson Coulibaly,ci CIV,MF,Lazio,20.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
186,187,Lassana Coulibaly,ml MLI,MF,Salernitana,27.0,1996.0,28,2082.0,74.0,60.9,23.1,25,81.0,17,3,18.0,0,0.54,23.0,51.0,-28.0,-1.21,0.2,19.2,46.8,-27.6,-1.19,-0.08,Matches
187,188,Mamadou Coulibaly,sn SEN,DF,Salernitana,24.0,1999.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,1,1.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,-0.55,0.62,Matches
188,189,Alessio Cragno,it ITA,GK,Sassuolo,29.0,1994.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,34,1.33,7.0,7.0,0.0,0.0,0.91,4.0,5.0,-1.1,-0.36,0.24,Matches
189,190,Gian Crespi,it ITA,GK,Juventus,22.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
190,191,Bryan Cristante,it ITA,MFDF,Roma,28.0,1995.0,37,3289.0,89.0,96.2,36.5,37,89.0,34,0,,0,1.62,63.0,44.0,19.0,0.52,0.52,49.8,39.7,10.1,0.28,0.67,Matches
191,192,Juan Cruz,ar ARG,FWMF,Hellas Verona,24.0,1999.0,4,109.0,27.0,3.2,1.2,1,57.0,0,3,17.0,15,0.5,0.0,0.0,0.0,0.0,0.35,0.5,0.7,-0.2,-0.2,0.08,Matches
192,193,Juan Cuadrado,co COL,DF,Inter,35.0,1988.0,10,267.0,27.0,7.8,3.0,0,,0,10,27.0,5,2.1,8.0,0.0,8.0,2.7,1.01,6.2,2.7,3.5,1.19,-0.05,Matches
193,194,Marvin Cuni,al ALB,FW,Frosinone,22.0,2001.0,22,534.0,24.0,15.6,5.9,6,63.0,0,16,10.0,9,0.86,8.0,7.0,1.0,0.17,0.98,7.8,10.4,-2.5,-0.43,-0.13,Matches
194,195,Francesco D'Alessio,it ITA,MF,Roma,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
195,196,Danilo D'Ambrosio,it ITA,DF,Monza,34.0,1988.0,24,1536.0,64.0,44.9,17.1,16,83.0,10,8,27.0,5,1.13,18.0,20.0,-2.0,-0.12,0.36,18.4,24.7,-6.3,-0.37,0.13,Matches
196,197,Luigi D'Avino,it ITA,DF,Napoli,17.0,2005.0,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
197,198,Giovanni Daffara,it ITA,GK,Juventus,18.0,2004.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
198,199,Christian Dalle Mura,it ITA,DF,Fiorentina,21.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
199,200,Maat Daniel Caprini,it ITA,FW,Fiorentina,17.0,2006.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
200,201,Flavius Daniliuc,at AUT,DF,Salernitana,22.0,2001.0,14,744.0,53.0,21.8,8.3,8,76.0,4,6,22.0,3,0.36,7.0,19.0,-12.0,-1.45,-0.21,7.9,17.1,-9.2,-1.11,0.07,Matches
201,202,Danilo,br BRA,DF,Juventus,32.0,1991.0,29,2452.0,85.0,71.7,27.2,27,90.0,27,2,11.0,1,1.83,41.0,22.0,19.0,0.7,0.33,36.5,22.2,14.3,0.53,-0.43,Matches
202,203,Matteo Darmian,it ITA,DF,Inter,33.0,1989.0,33,2404.0,73.0,70.3,26.7,27,81.0,14,6,36.0,5,2.61,62.0,15.0,47.0,1.76,-0.01,56.0,21.8,34.2,1.28,0.13,Matches
203,204,Juan David Cabal,co COL,DF,Hellas Verona,22.0,2001.0,22,1497.0,68.0,43.8,16.6,17,85.0,11,5,10.0,8,0.95,18.0,21.0,-3.0,-0.18,0.29,18.6,22.1,-3.6,-0.21,0.12,Matches
204,205,Keinan Davis,eng ENG,FWMF,Udinese,25.0,1998.0,8,186.0,23.0,5.4,2.1,0,,0,8,23.0,6,1.5,4.0,2.0,2.0,0.97,1.47,2.6,2.2,0.4,0.17,0.46,Matches
205,206,Paweł Dawidowicz,pl POL,DF,Hellas Verona,28.0,1995.0,28,2143.0,77.0,62.7,23.8,25,84.0,21,3,15.0,2,1.0,20.0,31.0,-11.0,-0.46,-0.32,21.3,29.9,-8.6,-0.36,-0.22,Matches
206,207,Charles De Ketelaere,be BEL,FWMF,Atalanta,22.0,2001.0,35,2026.0,58.0,59.2,22.5,25,68.0,1,10,33.0,1,1.77,48.0,27.0,21.0,0.93,0.35,36.0,23.9,12.2,0.54,0.25,Matches
207,208,Mattia De Sciglio,it ITA,DF,Juventus,30.0,1992.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,,6,0.0,0.0,0.0,0.0,0.0,-0.61,0.2,0.6,-0.4,-0.88,-1.55,Matches
208,209,Lorenzo De Silvestri,it ITA,DF,Bologna,35.0,1988.0,15,674.0,45.0,19.7,7.5,7,70.0,0,8,23.0,20,1.87,11.0,7.0,4.0,0.53,-0.06,8.1,9.7,-1.6,-0.22,-0.63,Matches
209,210,Koni De Winter,be BEL,DF,Genoa,21.0,2002.0,29,2380.0,82.0,69.6,26.4,26,86.0,22,3,44.0,5,1.31,33.0,29.0,4.0,0.15,0.5,27.3,31.2,-3.9,-0.15,0.13,Matches
210,211,Grégoire Defrel,mq MTQ,FWMF,Sassuolo,32.0,1991.0,20,757.0,38.0,22.1,8.4,7,72.0,0,13,20.0,6,0.8,8.0,15.0,-7.0,-0.83,0.01,8.7,13.1,-4.4,-0.52,0.07,Matches
211,212,Alessandro Deiola,it ITA,MF,Cagliari,27.0,1995.0,27,1608.0,60.0,47.0,17.9,19,79.0,10,8,14.0,10,1.04,15.0,29.0,-14.0,-0.78,-0.19,20.9,22.5,-1.6,-0.09,0.41,Matches
212,213,Tommaso Del Lungo,it ITA,DF,Atalanta,19.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
213,214,Alessandro Dellavalle,it ITA,DF,Torino,19.0,2004.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,3,3.0,2.0,0.0,2.0,12.0,12.05,0.4,0.1,0.3,1.67,1.67,Matches
214,215,Ali Dembélé,fr FRA,DF,Torino,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
215,216,Diego Demme,de GER,MF,Napoli,31.0,1991.0,2,73.0,37.0,2.1,0.8,1,59.0,0,1,14.0,13,2.0,1.0,0.0,1.0,1.23,1.07,0.8,0.1,0.6,0.77,0.16,Matches
216,217,Leander Dendoncker,be BEL,MF,Napoli,28.0,1995.0,3,24.0,8.0,0.7,0.3,0,,0,3,8.0,13,2.33,1.0,0.0,1.0,3.75,3.59,0.2,0.1,0.1,0.35,-0.26,Matches
217,218,Kastriot Dermaku,al ALB,DF,Lecce,31.0,1992.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
218,219,Jacopo Desogus,it ITA,FW,Cagliari,20.0,2002.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
219,220,Mattia Destro,it ITA,FWMF,Empoli,32.0,1991.0,15,366.0,24.0,10.7,4.1,3,54.0,0,12,17.0,15,0.67,4.0,9.0,-5.0,-1.23,-0.64,4.4,6.7,-2.2,-0.55,-0.12,Matches
220,221,Federico Di Francesco,it ITA,FWMF,Lecce,29.0,1994.0,2,15.0,8.0,0.4,0.2,0,,0,2,8.0,0,2.0,2.0,0.0,2.0,12.0,12.63,0.2,0.6,-0.4,-2.17,-1.91,Matches
221,222,Raffaele Di Gennaro,it ITA,GK,Inter,29.0,1993.0,1,23.0,23.0,0.7,0.3,0,,0,1,23.0,36,1.0,0.0,0.0,0.0,0.0,-1.78,0.9,0.4,0.5,2.11,0.87,Matches
222,223,Michele Di Gregorio,it ITA,GK,Monza,26.0,1997.0,33,2872.0,87.0,84.0,31.9,33,87.0,31,0,,1,1.33,31.0,35.0,-4.0,-0.13,1.19,31.4,44.7,-13.3,-0.42,0.15,Matches
223,224,Giovanni Di Lorenzo,it ITA,DF,Napoli,29.0,1993.0,36,3234.0,90.0,94.6,35.9,36,90.0,35,0,,0,1.42,52.0,45.0,7.0,0.19,0.19,58.8,36.9,21.8,0.61,0.04,Matches
224,225,Alessandro Di Pardo,it ITA,DFMF,Cagliari,24.0,1999.0,15,359.0,24.0,10.5,4.0,2,61.0,0,13,18.0,18,0.73,2.0,10.0,-8.0,-2.01,-1.48,3.7,7.4,-3.7,-0.93,-0.7,Matches
225,226,Rocco Di Vico,it ITA,MF,Salernitana,16.0,2007.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
226,227,Boulaye Dia,sn SEN,FWMF,Salernitana,26.0,1996.0,17,1143.0,67.0,33.4,12.7,12,83.0,8,5,29.0,1,0.35,9.0,30.0,-21.0,-1.65,-0.55,10.0,25.0,-15.0,-1.18,-0.03,Matches
227,228,Siren Diao,es ESP,FW,Hellas Verona,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
228,229,Siren Diao,es ESP,FW,Atalanta,18.0,2005.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
229,230,Sekou Diawara,be BEL,FW,Udinese,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
230,231,Federico Dimarco,it ITA,DF,Inter,25.0,1997.0,30,2077.0,69.0,60.7,23.1,29,71.0,1,1,19.0,6,2.5,54.0,17.0,37.0,1.6,-0.41,46.7,19.3,27.4,1.19,-0.13,Matches
231,232,Tiago Djaló,pt POR,DF,Juventus,23.0,2000.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,15,3.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.2,-0.2,-0.96,-1.61,Matches
232,233,Koffi Djidji,ci CIV,DF,Torino,30.0,1992.0,13,759.0,58.0,22.2,8.4,8,83.0,4,5,18.0,4,1.38,10.0,8.0,2.0,0.24,0.3,8.9,6.1,2.8,0.34,0.42,Matches
233,234,Berat Djimsiti,al ALB,DF,Atalanta,30.0,1993.0,37,2832.0,77.0,82.8,31.5,32,85.0,28,5,21.0,1,1.86,60.0,32.0,28.0,0.89,0.58,48.4,33.3,15.1,0.48,0.24,Matches
234,235,Dodô,br BRA,DF,Fiorentina,24.0,1998.0,9,523.0,58.0,15.3,5.8,7,72.0,4,2,9.0,8,1.56,10.0,14.0,-4.0,-0.69,-1.28,6.7,11.3,-4.6,-0.79,-1.04,Matches
235,236,Josh Doig,sct SCO,DF,Hellas Verona,21.0,2002.0,12,830.0,69.0,24.3,9.2,11,71.0,2,1,45.0,4,1.08,9.0,12.0,-3.0,-0.33,0.02,5.9,11.6,-5.6,-0.61,-0.44,Matches
236,237,Josh Doig,sct SCO,DF,Sassuolo,21.0,2002.0,16,1343.0,84.0,39.3,14.9,15,87.0,11,1,45.0,1,0.63,14.0,32.0,-18.0,-1.21,-0.6,13.8,23.8,-10.0,-0.67,-0.16,Matches
237,238,Nicolás Domínguez,ar ARG,MF,Bologna,25.0,1998.0,2,102.0,51.0,3.0,1.1,1,71.0,0,1,31.0,0,0.5,0.0,3.0,-3.0,-2.65,-3.33,1.0,0.9,0.1,0.07,-0.22,Matches
238,239,Giulio Donati,it ITA,DF,Monza,33.0,1990.0,4,36.0,9.0,1.1,0.4,0,,0,4,9.0,28,0.8,5.0,6.0,-1.0,-2.5,-2.21,0.9,0.9,0.0,-0.01,0.43,Matches
239,240,Patrick Dorgu,dk DEN,DFMF,Lecce,18.0,2004.0,32,1564.0,49.0,45.7,17.4,17,71.0,4,15,24.0,4,1.06,14.0,20.0,-6.0,-0.35,0.43,18.8,23.9,-5.1,-0.29,-0.04,Matches
240,241,Alberto Dossena,it ITA,DF,Cagliari,24.0,1998.0,35,2977.0,85.0,87.0,33.1,33,88.0,30,2,34.0,1,1.0,36.0,51.0,-15.0,-0.45,1.78,36.5,43.5,-7.0,-0.21,0.72,Matches
241,242,Radu Drăgușin,ro ROU,DF,Genoa,21.0,2002.0,19,1710.0,90.0,50.0,19.0,19,90.0,19,0,,0,1.11,20.0,24.0,-4.0,-0.21,-0.42,15.8,19.0,-3.2,-0.17,0.04,Matches
242,243,Ondrej Duda,sk SVK,MF,Hellas Verona,28.0,1994.0,32,2456.0,77.0,71.8,27.3,29,83.0,16,3,20.0,1,1.13,31.0,36.0,-5.0,-0.18,0.56,26.1,32.9,-6.7,-0.25,0.12,Matches
243,244,Denzel Dumfries,nl NED,DF,Inter,27.0,1996.0,31,1639.0,53.0,47.9,18.2,19,72.0,5,12,23.0,3,2.35,46.0,13.0,33.0,1.81,0.09,36.6,14.0,22.6,1.24,0.01,Matches
244,245,Alfred Duncan,gh GHA,MF,Fiorentina,30.0,1993.0,30,1888.0,63.0,55.2,21.0,24,75.0,6,6,16.0,7,1.63,35.0,25.0,10.0,0.48,0.18,29.5,23.9,5.5,0.26,0.38,Matches
245,246,Paulo Dybala,ar ARG,FWMF,Roma,29.0,1993.0,28,1959.0,70.0,57.3,21.8,25,75.0,7,3,24.0,1,1.79,45.0,27.0,18.0,0.83,0.77,32.8,21.8,11.0,0.51,0.59,Matches
246,247,Festy Ebosele,ie IRL,DF,Udinese,20.0,2002.0,31,1700.0,55.0,49.7,18.9,20,70.0,4,11,27.0,6,0.9,20.0,29.0,-9.0,-0.48,-0.11,22.0,24.8,-2.8,-0.15,0.23,Matches
247,248,Enzo Ebosse,cm CMR,DF,Udinese,24.0,1999.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,0,1.0,0.0,0.0,0.0,0.0,0.42,0.1,0.4,-0.3,-3.61,-3.36,Matches
