,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
365,366,Ignasi Miquel,es ESP,DF,Granada,30.0,1992.0,33.2,1549,1462,82,68,2,7,3,4,0,0,0,0,1265,5,11,Matches
366,367,Rafa Mir,es ESP,FWMF,Sevilla,26.0,1997.0,4.3,88,83,4,0,0,2,2,0,0,0,0,0,61,1,5,Matches
367,368,Juan Miranda,es ESP,DF,Betis,23.0,2000.0,20.6,1166,934,226,43,0,7,62,178,5,0,3,0,913,6,19,Matches
368,369,Stefan Mitrović,rs SRB,DF,Getafe,33.0,1990.0,7.8,251,223,28,24,1,1,0,0,0,0,0,0,191,0,0,Matches
369,370,Luka Modrić,hr CRO,MF,Real Madrid,37.0,1985.0,18.8,1669,1506,156,67,6,27,90,9,69,15,38,0,1452,7,23,Matches
370,371,Johan Mojica,co COL,DF,Osasuna,30.0,1992.0,22.7,1193,1001,186,18,1,12,116,167,1,0,0,0,865,6,57,Matches
371,372,Alberto Moleiro,es ESP,FWMF,Las Palmas,19.0,2003.0,20.0,735,709,22,1,11,0,27,8,9,4,2,0,581,4,37,Matches
372,373,Nahuel Molina,ar ARG,DF,Atlético Madrid,25.0,1998.0,20.6,1304,1074,219,16,1,11,87,188,15,6,9,0,957,11,37,Matches
373,374,Jon Moncayola,es ESP,MF,Osasuna,25.0,1998.0,20.0,1025,948,74,26,0,12,90,8,40,19,20,0,786,3,16,Matches
374,375,César Montes,mx MEX,DF,Almería,26.0,1997.0,19.9,973,927,39,36,1,16,3,0,0,0,0,0,750,7,4,Matches
375,376,Álvaro Morata,es ESP,FW,Atlético Madrid,30.0,1992.0,21.2,384,357,25,0,0,4,10,0,0,0,0,0,267,2,16,Matches
376,377,Alberto Moreno,es ESP,DF,Villarreal,31.0,1992.0,16.5,733,628,100,13,0,11,49,85,2,1,1,0,586,5,14,Matches
377,378,Gerard Moreno,es ESP,FW,Villarreal,31.0,1992.0,24.6,1001,934,62,5,10,10,27,6,0,0,0,0,779,5,49,Matches
378,379,Jorge Moreno,es ESP,DF,Osasuna,22.0,2001.0,0.2,7,7,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
379,380,Ilaix Moriba,gn GUI,MFFW,Getafe,20.0,2003.0,6.7,204,201,3,2,1,1,2,1,0,0,0,0,150,0,7,Matches
380,381,Manu Morlanes,es ESP,MF,Mallorca,24.0,1999.0,17.9,809,786,15,7,6,8,17,3,1,0,1,0,669,8,10,Matches
381,382,Cristhian Mosquera,co COL,DF,Valencia,19.0,2004.0,34.2,1646,1561,82,54,0,6,1,18,0,0,0,0,1454,3,13,Matches
382,383,Yerson Mosquera,co COL,DF,Villarreal,22.0,2001.0,13.7,734,659,74,30,1,4,7,28,0,0,0,0,628,1,13,Matches
383,384,Abdul Mumin,gh GHA,DF,Rayo Vallecano,25.0,1998.0,18.8,773,743,28,26,0,7,2,2,0,0,0,0,617,2,3,Matches
384,385,Iker Muniain,es ESP,MFFW,Athletic Club,30.0,1992.0,6.6,410,360,50,17,4,1,31,1,26,6,14,0,345,0,4,Matches
385,386,Aihen Muñoz,es ESP,DF,Real Sociedad,25.0,1997.0,12.5,702,524,175,11,0,1,29,164,0,0,0,0,504,3,19,Matches
386,387,Álvaro Muñoz,uy URU,FW,Real Madrid,19.0,2004.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
387,388,Iker Muñoz,es ESP,MF,Osasuna,20.0,2002.0,20.6,991,966,18,17,0,10,13,1,0,0,0,0,739,7,12,Matches
388,389,Javier Muñoz,es ESP,MF,Las Palmas,28.0,1995.0,29.3,1285,1251,29,8,5,7,47,7,13,4,4,1,1018,5,37,Matches
389,390,Vedat Muriqi,xk KVX,FW,Mallorca,29.0,1994.0,25.9,660,642,8,1,5,4,11,0,0,0,0,0,411,10,24,Matches
390,391,Nacho,es ESP,DF,Real Madrid,33.0,1990.0,19.4,1281,1191,89,41,0,5,3,10,0,0,0,0,1183,1,4,Matches
391,392,Matija Nastasić,rs SRB,DF,Mallorca,30.0,1993.0,25.1,992,954,33,29,0,3,5,1,0,0,0,0,788,5,3,Matches
392,393,Roberto Navarro,es ESP,MFFW,Cádiz,21.0,2002.0,21.0,737,672,59,9,2,0,96,6,43,20,17,0,531,6,25,Matches
393,394,Jesús Navas,es ESP,DF,Sevilla,37.0,1985.0,22.3,1270,1067,192,16,1,9,143,176,0,0,0,0,922,11,39,Matches
394,395,Álvaro Negredo,es ESP,FWMF,Cádiz,37.0,1985.0,0.6,22,17,3,0,0,0,2,1,0,0,0,0,10,2,1,Matches
395,396,Carlos Neva,es ESP,DF,Granada,27.0,1996.0,35.0,1701,1295,401,52,0,4,83,349,0,0,0,0,1291,5,66,Matches
396,397,Tanguy Nianzou,fr FRA,DF,Sevilla,21.0,2002.0,3.5,156,147,8,4,0,2,0,4,0,0,0,0,137,1,1,Matches
397,398,Saúl Ñíguez,es ESP,MF,Atlético Madrid,28.0,1994.0,15.3,682,662,16,11,2,3,16,3,0,0,0,0,549,4,10,Matches
398,399,Peru Nolaskoain,es ESP,DFMF,Athletic Club,24.0,1998.0,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
399,400,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,25.0,1997.0,6.4,180,171,6,0,1,1,3,1,0,0,0,0,129,3,6,Matches
400,401,Unai Núñez,es ESP,DF,Celta Vigo,26.0,1997.0,31.1,1635,1547,86,82,2,35,1,4,0,0,0,0,1303,2,15,Matches
401,402,Ørjan Nyland,no NOR,GK,Sevilla,32.0,1990.0,24.0,787,497,287,86,0,2,0,0,0,0,0,0,486,3,0,Matches
402,403,Jan Oblak,si SVN,GK,Atlético Madrid,30.0,1993.0,38.0,1025,675,348,65,1,0,0,0,0,0,0,0,773,2,0,Matches
403,404,Brian Ocampo,uy URU,MFFW,Cádiz,24.0,1999.0,2.8,132,118,14,1,1,3,19,6,7,3,3,0,83,0,3,Matches
404,405,Lucas Ocampos,ar ARG,FWMF,Sevilla,29.0,1994.0,31.9,1247,1112,131,5,2,19,120,124,1,0,1,0,837,4,51,Matches
405,406,Álvaro Odriozola,es ESP,DF,Real Sociedad,27.0,1995.0,4.4,244,196,48,2,0,1,10,46,0,0,0,0,212,0,7,Matches
406,407,Aingeru Olabarrieta,es ESP,FW,Athletic Club,17.0,2005.0,0.1,5,5,0,0,0,0,2,0,0,0,0,0,2,0,2,Matches
407,408,Olasagasti,es ESP,MF,Real Sociedad,22.0,2000.0,4.0,172,166,3,2,1,3,1,0,1,0,1,0,127,3,7,Matches
408,409,Samuel Omorodion,es ESP,FW,Alavés,19.0,2004.0,21.3,322,278,43,1,1,1,2,3,0,0,0,0,232,1,8,Matches
409,410,Samuel Omorodion,es ESP,FW,Granada,19.0,2004.0,0.9,15,13,2,0,0,0,0,0,0,0,0,0,10,0,1,Matches
410,411,Aimar Oroz,es ESP,MF,Osasuna,21.0,2001.0,26.0,1035,986,43,5,3,3,11,7,1,1,0,0,839,6,35,Matches
411,412,Eneko Ortiz,es ESP,DF,Alavés,20.0,2003.0,0.2,4,2,2,0,0,0,1,2,0,0,0,0,3,0,1,Matches
412,413,Asier Osambela,es ESP,MF,Osasuna,19.0,2004.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
413,414,Milutin Osmajić,me MNE,MF,Cádiz,24.0,1999.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
414,415,Aiham Ousou,sy SYR,DF,Cádiz,23.0,2000.0,4.8,181,174,6,5,1,2,0,1,0,0,0,0,142,1,2,Matches
415,416,Jesús Owono,gq EQG,GK,Alavés,22.0,2001.0,4.0,119,75,44,13,0,0,0,0,0,0,0,0,77,0,0,Matches
416,417,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,26.0,1997.0,24.0,507,476,27,3,2,2,10,1,0,0,0,0,373,4,17,Matches
417,418,Cenk Özkacar,tr TUR,DF,Valencia,22.0,2000.0,17.8,860,810,48,25,1,9,6,21,0,0,0,0,698,2,15,Matches
418,419,Jon Pacheco,es ESP,DF,Real Sociedad,22.0,2001.0,17.0,1173,1113,54,44,1,13,1,2,0,0,0,0,1019,6,2,Matches
419,420,Isaac Palazón Camacho,es ESP,MFFW,Rayo Vallecano,28.0,1994.0,31.0,1203,1046,146,50,8,12,131,6,83,37,28,1,825,11,31,Matches
420,421,Joaquín Panichelli,ar ARG,FWMF,Alavés,20.0,2002.0,2.5,46,43,2,0,0,1,0,1,0,0,0,0,29,1,3,Matches
421,422,Sokratis Papastathopoulos,gr GRE,DF,Betis,35.0,1988.0,12.6,574,547,27,26,0,0,0,1,0,0,0,0,507,0,3,Matches
422,423,Victor Parada,es ESP,FWMF,Alavés,21.0,2002.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
423,424,Aitor Paredes,es ESP,DF,Athletic Club,23.0,2000.0,30.0,1556,1507,47,39,2,11,1,2,0,0,0,0,1331,2,7,Matches
424,425,Daniel Parejo,es ESP,MF,Villarreal,34.0,1989.0,28.7,1847,1668,166,114,5,13,57,2,48,24,14,1,1624,13,22,Matches
425,426,Pascu,es ESP,FW,Villarreal,20.0,2003.0,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
426,427,Gabriel Paulista,br BRA,DF,Atlético Madrid,32.0,1990.0,4.5,274,268,5,4,0,1,0,0,0,0,0,0,240,1,0,Matches
427,428,Gabriel Paulista,br BRA,DF,Valencia,32.0,1990.0,15.5,816,771,41,37,2,10,0,0,0,0,0,0,699,4,2,Matches
428,429,Nicolás Paz,ar ARG,MFFW,Real Madrid,18.0,2004.0,0.3,24,23,1,0,0,0,1,0,1,1,0,0,18,0,0,Matches
429,430,Alfonso Pedraza,es ESP,DF,Villarreal,27.0,1996.0,12.4,598,482,113,13,2,7,58,100,0,0,0,0,459,3,25,Matches
430,431,Pedri,es ESP,MFFW,Barcelona,20.0,2002.0,16.4,1189,1138,44,23,11,5,9,8,3,0,2,0,1035,7,23,Matches
431,432,Adrià Pedrosa,es ESP,DF,Sevilla,25.0,1998.0,19.5,931,747,179,18,2,3,111,151,10,6,1,0,681,5,28,Matches
432,433,Facundo Pellistri,uy URU,MFFW,Granada,21.0,2001.0,13.7,305,287,15,1,1,0,30,10,4,0,1,0,213,3,23,Matches
433,434,Iñaki Peña ,es ESP,GK,Barcelona,24.0,1999.0,10.0,297,230,67,19,0,0,0,0,0,0,0,0,259,0,0,Matches
434,435,Marcos Peña,es ESP,MF,Almería,18.0,2005.0,4.9,217,209,8,8,0,0,0,0,0,0,0,0,188,0,2,Matches
435,436,Rubén Peña,es ESP,DFFW,Osasuna,32.0,1991.0,23.2,955,785,162,5,2,3,111,149,4,3,1,0,626,8,38,Matches
436,437,Alberto Perea,es ESP,MFFW,Granada,32.0,1990.0,0.0,7,5,2,2,0,0,1,0,0,0,0,0,6,0,0,Matches
437,438,Ayoze Pérez,es ESP,FW,Betis,30.0,1993.0,25.5,738,721,13,1,5,4,19,5,0,0,0,0,572,4,44,Matches
438,439,Carles Pérez,es ESP,MFDF,Celta Vigo,25.0,1998.0,8.6,259,253,5,0,3,1,17,5,0,0,0,0,201,1,8,Matches
439,440,Francisco Perez,es ESP,MFFW,Valencia,20.0,2002.0,22.8,584,574,10,2,3,1,50,5,3,0,0,0,436,0,28,Matches
440,441,Kike Pérez,es ESP,MFFW,Rayo Vallecano,26.0,1997.0,9.3,368,341,24,7,6,7,18,5,4,1,2,0,279,3,7,Matches
441,442,Máximo Perrone,ar ARG,MF,Las Palmas,20.0,2003.0,18.0,1311,1278,29,28,4,1,0,0,0,0,0,0,1181,4,11,Matches
442,443,Njegoš Petrović,rs SRB,MFFW,Granada,24.0,1999.0,1.7,81,78,2,1,0,0,1,1,0,0,0,0,67,1,1,Matches
443,444,Germán Pezzella,ar ARG,DF,Betis,32.0,1991.0,30.7,1485,1413,72,68,1,6,2,3,0,0,0,0,1277,0,3,Matches
444,445,Kamil Piątkowski,pl POL,DF,Granada,23.0,2000.0,5.6,230,225,4,3,0,2,2,1,0,0,0,0,197,1,1,Matches
445,446,Yeremi Pino,es ESP,MFFW,Villarreal,20.0,2002.0,5.3,171,164,5,1,2,0,7,4,0,0,0,0,137,2,1,Matches
446,447,Portu,es ESP,FW,Getafe,31.0,1992.0,1.1,23,21,2,1,0,0,2,0,1,0,1,0,17,0,2,Matches
447,448,Portu,es ESP,MFFW,Girona,31.0,1992.0,13.2,308,291,14,1,4,0,19,0,2,0,2,0,232,3,15,Matches
448,449,José Pozo,es ESP,MF,Rayo Vallecano,27.0,1996.0,0.2,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
449,450,Alejandro Pozo Pozo,es ESP,DFMF,Almería,24.0,1999.0,10.8,598,481,112,9,1,1,41,103,0,0,0,0,443,5,20,Matches
450,451,Beñat Prados,es ESP,MFDF,Athletic Club,22.0,2001.0,16.1,811,771,34,20,5,3,10,13,0,0,0,0,667,6,9,Matches
451,452,Abdón Prats,es ESP,FWMF,Mallorca,30.0,1992.0,14.1,240,228,11,2,5,3,8,0,2,1,1,0,132,1,14,Matches
452,453,Pubill,es ESP,DF,Almería,20.0,2003.0,20.9,958,743,213,26,0,3,68,187,0,0,0,0,686,2,32,Matches
453,454,Antonio Puertas,es ESP,MFFW,Granada,31.0,1992.0,8.1,214,200,12,0,2,1,20,7,0,0,0,0,154,2,6,Matches
454,455,Arnau Puigmal,es ESP,FWDF,Almería,22.0,2001.0,2.8,93,80,13,2,0,0,14,5,5,3,2,0,65,0,3,Matches
455,456,Nemanja Radonjić,rs SRB,MFDF,Mallorca,27.0,1996.0,3.9,119,107,12,0,0,1,20,3,6,0,6,0,78,0,3,Matches
456,457,Aleksandar Radovanović,rs SRB,DF,Almería,29.0,1993.0,6.3,197,190,6,3,0,4,0,0,0,0,0,0,181,1,0,Matches
457,458,Abdellah Raihani,ma MAR,FW,Atlético Madrid,19.0,2004.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
458,459,Antonio Raillo,es ESP,DF,Mallorca,31.0,1991.0,24.4,1159,1084,72,57,0,3,2,0,0,0,0,0,990,3,6,Matches
459,460,Predrag Rajković,rs SRB,GK,Mallorca,27.0,1995.0,36.0,1249,820,426,126,0,2,0,0,0,0,0,0,735,3,0,Matches
460,461,Ivan Rakitić,hr CRO,MF,Sevilla,35.0,1988.0,15.8,1095,912,175,71,2,32,131,22,82,24,39,0,821,8,19,Matches
461,462,Largie Ramazani,be BEL,FWMF,Almería,22.0,2001.0,17.3,340,331,7,1,4,2,32,3,1,1,0,0,203,2,17,Matches
462,463,Benito Ramírez,es ESP,FWMF,Las Palmas,28.0,1995.0,4.3,196,170,26,6,1,0,33,12,8,3,4,0,136,0,12,Matches
463,464,Sandro Ramírez,es ESP,FW,Las Palmas,28.0,1995.0,20.1,690,574,111,12,1,4,89,3,69,18,34,0,516,5,24,Matches
464,465,Chris Ramos,es ESP,FWMF,Cádiz,26.0,1997.0,29.0,486,469,13,0,0,0,12,3,0,0,0,0,274,4,9,Matches
465,466,Sergio Ramos,es ESP,DF,Sevilla,37.0,1986.0,28.0,1524,1470,52,46,1,31,2,5,0,0,0,0,1356,2,3,Matches
466,467,Raphinha,br BRA,FWMF,Barcelona,26.0,1996.0,15.2,693,600,88,18,6,11,82,19,50,20,19,0,522,5,16,Matches
467,468,Andrei Ratiu,ro ROU,DFMF,Rayo Vallecano,25.0,1998.0,7.0,313,253,60,4,0,1,18,56,0,0,0,0,245,0,14,Matches
468,469,Raúl,es ESP,FW,Osasuna,22.0,2000.0,15.1,306,285,18,1,1,0,6,2,0,0,0,0,191,3,11,Matches
469,470,Abderrahman Rebbach,dz ALG,FWMF,Alavés,24.0,1998.0,8.0,225,179,44,3,0,1,63,12,28,10,8,2,124,2,18,Matches
470,471,Pepe Reina,es ESP,GK,Villarreal,40.0,1982.0,2.0,69,55,14,3,0,0,0,0,0,0,0,0,57,0,0,Matches
471,472,Álex Remiro,es ESP,GK,Real Sociedad,28.0,1995.0,36.4,1258,977,276,113,0,1,0,0,0,0,0,0,965,5,0,Matches
472,473,Chadi Riad,ma MAR,DF,Betis,20.0,2003.0,24.0,1198,1166,31,29,0,1,0,2,0,0,0,0,1074,1,9,Matches
473,474,Diego Rico,es ESP,DF,Getafe,30.0,1993.0,28.2,1495,1150,335,24,2,28,130,311,0,0,0,0,993,10,49,Matches
474,475,Luis Rioja,es ESP,FWMF,Alavés,29.0,1993.0,27.8,855,757,91,22,2,4,174,16,53,12,22,2,551,7,51,Matches
475,476,Rodrigo Riquelme,es ESP,DFMF,Atlético Madrid,23.0,2000.0,17.0,673,612,59,14,1,4,65,30,14,7,4,0,501,2,27,Matches
476,477,Alberto Risco,es ESP,MF,Getafe,17.0,2005.0,1.5,47,44,3,0,0,0,1,3,0,0,0,0,39,0,1,Matches
477,478,Mihailo Ristić,rs SRB,DFMF,Celta Vigo,27.0,1995.0,9.0,513,408,103,15,0,4,39,83,4,0,4,0,371,2,17,Matches
478,479,Gorka Rivera Alonso,es ESP,DF,Getafe,18.0,2004.0,0.0,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
479,480,Sergi Roberto,es ESP,MFDF,Barcelona,31.0,1992.0,9.6,654,621,30,11,0,0,9,11,0,0,0,0,582,3,10,Matches
480,481,Lucas Robertone,ar ARG,MF,Almería,26.0,1997.0,26.5,1363,1250,105,58,10,12,67,8,30,7,18,0,1107,8,18,Matches
481,482,Marc Roca,es ESP,MF,Betis,26.0,1996.0,22.0,1193,1118,69,59,1,14,25,4,6,2,2,0,997,6,13,Matches
482,483,Sergio Rodelas,es ESP,FWDF,Granada,18.0,2004.0,1.4,33,30,2,0,0,0,4,2,0,0,0,0,27,1,1,Matches
483,484,Rodri,es ESP,FWMF,Betis,23.0,2000.0,11.7,570,544,23,5,6,1,36,13,5,5,0,0,449,3,21,Matches
484,485,Óscar Rodríguez Arnaiz,es ESP,MFFW,Getafe,25.0,1998.0,10.7,442,418,23,6,3,8,17,3,11,3,4,0,333,1,15,Matches
485,486,Damián Rodríguez,es ESP,MF,Celta Vigo,20.0,2003.0,2.9,213,196,17,7,0,0,9,0,10,4,2,0,191,0,2,Matches
486,487,Dani Rodríguez,es ESP,MF,Mallorca,35.0,1988.0,29.1,1010,827,170,53,9,8,169,9,90,29,37,5,693,13,18,Matches
487,488,Guido Rodríguez,ar ARG,MF,Betis,29.0,1994.0,20.5,1042,998,41,40,1,21,6,1,0,0,0,0,888,3,19,Matches
488,489,Kirian Rodríguez,es ESP,MF,Las Palmas,27.0,1996.0,35.7,3062,2929,114,101,16,10,26,4,6,1,0,0,2705,19,29,Matches
489,490,Miguel Rodríguez,es ESP,MF,Celta Vigo,20.0,2003.0,3.3,116,101,12,3,0,1,11,7,2,1,0,0,82,3,2,Matches
490,491,Rodrygo,br BRA,FW,Real Madrid,22.0,2001.0,26.4,1007,961,42,6,3,1,32,10,13,1,6,0,883,4,17,Matches
491,492,Carlos Romero,es ESP,DF,Villarreal,21.0,2001.0,2.9,164,130,33,0,0,1,11,33,0,0,0,0,113,1,9,Matches
492,493,Luka Romero,ar ARG,FW,Almería,18.0,2004.0,4.9,148,145,3,2,0,0,2,1,0,0,0,0,137,0,0,Matches
493,494,Oriol Romeu,es ESP,MF,Barcelona,31.0,1991.0,10.4,806,793,13,12,4,7,6,1,0,0,0,0,717,0,9,Matches
494,495,Unai Ropero,es ESP,MF,Alavés,21.0,2001.0,0.1,5,3,1,0,0,0,0,0,1,0,0,0,4,1,0,Matches
495,496,Vitor Roque,br BRA,FW,Barcelona,18.0,2005.0,3.6,67,65,1,0,0,0,2,0,0,0,0,0,49,1,6,Matches
496,497,Antonio Rüdiger,de GER,DF,Real Madrid,30.0,1993.0,30.1,1815,1761,50,30,3,10,4,9,0,0,0,0,1630,4,9,Matches
497,498,Javier Rueda Garcia,es ESP,MFDF,Celta Vigo,21.0,2002.0,0.2,16,13,3,0,0,0,0,3,0,0,0,0,14,0,0,Matches
498,499,Aitor Ruibal,es ESP,DFFW,Betis,27.0,1996.0,11.3,586,490,95,11,0,4,28,84,0,0,0,0,445,1,27,Matches
499,500,Sergio Ruiz,es ESP,MF,Granada,28.0,1994.0,27.7,1283,1231,46,35,3,11,17,3,6,2,2,0,1080,6,19,Matches
500,501,Youssouf Sabaly,sn SEN,DF,Betis,30.0,1993.0,11.6,656,561,92,6,0,0,27,86,0,0,0,0,540,3,17,Matches
501,502,Umar Sadiq,ng NGA,FW,Real Sociedad,26.0,1997.0,12.0,192,176,16,0,0,1,12,0,0,0,0,0,131,0,10,Matches
502,503,Pablo Saenz,,MF,Granada,,,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,1,Matches
503,504,Kike Salas,es ESP,DF,Sevilla,21.0,2002.0,17.8,1009,951,54,23,2,4,7,31,0,0,0,0,794,4,13,Matches
504,505,Salvi,es ESP,MF,Rayo Vallecano,32.0,1991.0,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
505,506,Diadie Samassékou,ml MLI,MF,Cádiz,27.0,1996.0,1.0,47,46,1,1,0,1,0,0,0,0,0,0,45,0,0,Matches
506,507,Fede San Emeterio,es ESP,MF,Cádiz,26.0,1997.0,1.7,52,50,1,1,0,0,1,0,0,0,0,0,43,1,1,Matches
507,508,Oihan Sancet,es ESP,MF,Athletic Club,23.0,2000.0,21.9,802,783,13,1,9,0,30,0,0,0,0,0,641,6,21,Matches
508,509,Ricard Sánchez ,es ESP,DF,Granada,23.0,2000.0,25.5,1091,839,247,17,3,6,82,226,4,1,2,0,820,5,33,Matches
509,510,Antonio Sánchez,es ESP,MF,Mallorca,26.0,1997.0,16.1,545,511,25,5,1,2,36,10,2,1,1,0,378,9,34,Matches
510,511,Juanlu Sánchez,es ESP,DF,Sevilla,19.0,2003.0,13.1,730,605,125,8,0,1,61,117,0,0,0,0,577,0,24,Matches
511,512,Manu Sánchez,es ESP,DFMF,Celta Vigo,22.0,2000.0,19.7,866,678,186,13,0,1,57,169,4,3,1,0,656,2,38,Matches
512,513,Jesús Santiago,es ESP,MF,Getafe,19.0,2004.0,7.3,189,184,4,3,0,1,4,0,1,0,0,0,144,1,8,Matches
513,514,Paco Sanz,es ESP,DF,Almería,18.0,2004.0,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
514,515,Stefan Savić,me MNE,DF,Atlético Madrid,32.0,1991.0,18.1,989,941,40,33,3,8,3,7,0,0,0,0,820,8,7,Matches
515,516,Sávio,br BRA,FWMF,Girona,19.0,2004.0,33.1,1064,1042,17,2,1,9,120,11,4,3,0,0,812,5,42,Matches
516,517,Manuel Sebastián,es ESP,MF,Sevilla,19.0,2004.0,1.3,49,49,0,0,0,0,0,0,0,0,0,0,45,0,0,Matches
517,518,Aleksandar Sedlar,rs SRB,DF,Alavés,31.0,1991.0,10.5,405,387,17,11,0,1,0,1,0,0,0,0,343,1,1,Matches
518,519,André Silva,pt POR,FW,Real Sociedad,27.0,1995.0,8.1,165,143,20,0,1,0,0,3,0,0,0,0,134,2,8,Matches
519,520,Rui Silva,pt POR,GK,Betis,29.0,1994.0,27.5,958,671,284,101,0,0,0,0,0,0,0,0,669,3,0,Matches
520,521,Giuliano Simeone,ar ARG,FW,Alavés,20.0,2002.0,7.0,169,165,4,0,1,0,14,1,1,0,0,0,114,0,8,Matches
521,522,Unai Simón,es ESP,GK,Athletic Club,26.0,1997.0,35.4,1227,855,367,127,0,2,0,0,0,0,0,0,728,5,1,Matches
522,523,Daley Sinkgraven,nl NED,DF,Las Palmas,28.0,1995.0,4.3,276,231,45,9,0,1,5,35,1,1,0,0,237,0,3,Matches
523,524,Jailson Siqueira,br BRA,DFMF,Celta Vigo,27.0,1995.0,10.0,488,476,11,11,1,1,4,0,0,0,0,0,406,1,8,Matches
524,525,Antonio Sivera,es ESP,GK,Alavés,26.0,1996.0,34.0,1105,653,449,154,0,8,0,0,0,0,0,0,651,3,0,Matches
525,526,Rubén Sobrino,es ESP,MFFW,Cádiz,31.0,1992.0,18.3,526,517,6,1,1,3,22,4,0,0,0,0,387,3,26,Matches
526,527,Alex Sola,es ESP,FWMF,Alavés,24.0,1999.0,14.0,430,364,66,4,0,1,84,41,21,3,13,0,269,0,25,Matches
527,528,Alex Sola,es ESP,DFMF,Real Sociedad,24.0,1999.0,0.3,16,9,7,1,0,0,0,6,0,0,0,0,12,0,0,Matches
528,529,Jhon Solis,co COL,MF,Girona,18.0,2004.0,4.3,225,222,3,2,2,0,0,1,0,0,0,0,191,0,3,Matches
529,530,David Soria,es ESP,GK,Getafe,30.0,1993.0,37.9,1295,781,508,198,0,9,0,0,0,0,0,0,687,6,0,Matches
530,531,Alberto Soro,es ESP,MF,Granada,24.0,1999.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
531,532,Hugo Sotelo,es ESP,MF,Celta Vigo,19.0,2003.0,8.0,589,534,52,25,0,6,29,1,26,9,10,0,516,3,4,Matches
532,533,Boubakary Soumaré,fr FRA,MF,Sevilla,24.0,1999.0,25.4,1232,1221,9,8,2,6,3,1,0,0,0,0,1109,2,15,Matches
533,534,Djibril Sow,ch SUI,MF,Sevilla,26.0,1997.0,16.2,682,664,16,12,0,5,5,1,1,0,1,0,582,2,14,Matches
534,535,Çağlar Söyüncü,tr TUR,DF,Atlético Madrid,27.0,1996.0,1.3,81,79,2,2,0,0,0,0,0,0,0,0,71,0,0,Matches
535,536,Carl Starfelt,se SWE,DF,Celta Vigo,28.0,1995.0,24.6,1035,1013,20,19,0,3,1,1,0,0,0,0,907,2,3,Matches
536,537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,23.0,2000.0,31.8,618,587,28,0,3,2,18,2,0,0,0,0,423,3,22,Matches
537,538,Cristhian Stuani,uy URU,FW,Girona,36.0,1986.0,8.9,115,101,14,1,1,0,1,0,0,0,0,0,84,0,2,Matches
538,539,Álex Suárez,es ESP,DF,Las Palmas,30.0,1993.0,28.5,1613,1402,209,68,1,5,15,128,0,0,0,0,1396,2,11,Matches
539,540,Damián Suárez,uy URU,DF,Getafe,35.0,1988.0,14.4,638,499,137,20,0,15,49,107,9,1,6,1,436,2,14,Matches
540,541,Denis Suárez,es ESP,MFFW,Villarreal,29.0,1994.0,1.5,94,82,12,9,0,1,4,1,2,2,0,0,79,0,1,Matches
541,542,Suso,es ESP,MFFW,Sevilla,29.0,1993.0,16.9,907,797,105,37,2,21,132,14,50,27,17,0,702,5,29,Matches
542,543,Max Svensson,es ESP,FW,Osasuna,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
543,544,Williot Swedberg,se SWE,FWMF,Celta Vigo,19.0,2004.0,4.9,108,102,5,1,0,0,5,0,0,0,0,0,80,1,3,Matches
544,545,Mamadou Sylla,sn SEN,FWMF,Alavés,29.0,1994.0,0.2,7,6,1,0,0,0,0,0,0,0,0,0,3,0,0,Matches
545,546,Alexander Sørloth,no NOR,FW,Villarreal,27.0,1995.0,27.7,476,448,22,0,2,0,7,1,0,0,0,0,357,6,15,Matches
546,547,Yassin Tallal,es ESP,FW,Getafe,18.0,2005.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
547,548,Renato Tapia,pe PER,MFDF,Celta Vigo,28.0,1995.0,14.9,715,667,44,38,2,10,9,5,0,0,0,0,541,4,15,Matches
