,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
137,138,Djené,tg TOG,DFMF,Getafe,31.0,1991.0,27.6,0,6,1,16.7,0.22,0.04,0.0,0.0,23.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
138,139,Marko Dmitrović,rs SRB,GK,Sevilla,31.0,1992.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,140,Jaume Doménech,es ESP,GK,Valencia,32.0,1990.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
140,141,Carlos Dominguez,es ESP,DF,Celta Vigo,22.0,2001.0,17.6,0,5,0,0.0,0.28,0.0,0.0,,15.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
141,142,Mario Dominguez,es ESP,FW,Valencia,19.0,2004.0,0.3,0,3,1,33.3,10.8,3.6,0.0,0.0,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
142,143,Carlos Dotor,es ESP,MF,Celta Vigo,22.0,2001.0,7.9,0,4,0,0.0,0.51,0.0,0.0,,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
143,144,Anastasios Douvikas,gr GRE,FW,Celta Vigo,23.0,1999.0,10.1,7,26,15,57.7,2.59,1.49,0.27,0.47,13.5,0,0,0,4.6,4.6,0.18,2.4,2.4,Matches
144,145,Artem Dovbyk,ua UKR,FW,Girona,26.0,1997.0,28.7,24,77,36,46.8,2.68,1.25,0.22,0.47,12.4,1,7,8,24.2,17.9,0.23,-0.2,-0.9,Matches
145,146,Domingos Duarte,pt POR,DF,Getafe,28.0,1995.0,10.1,0,1,0,0.0,0.1,0.0,0.0,,2.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches
146,147,Rubén Duarte,es ESP,DF,Alavés,27.0,1995.0,20.9,2,15,5,33.3,0.72,0.24,0.13,0.4,24.6,3,0,0,0.7,0.7,0.05,1.3,1.3,Matches
147,148,Hugo Duro,es ESP,FW,Valencia,23.0,1999.0,33.1,13,66,29,43.9,2.0,0.88,0.2,0.45,12.9,2,0,0,11.5,11.5,0.17,1.5,1.5,Matches
148,149,Aritz Elustondo,es ESP,DF,Real Sociedad,29.0,1994.0,9.0,0,7,2,28.6,0.78,0.22,0.0,0.0,11.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
149,150,Adri Embarba,es ESP,FWMF,Almería,31.0,1992.0,27.5,3,63,24,38.1,2.29,0.87,0.03,0.08,24.1,12,1,1,4.3,3.5,0.06,-1.3,-1.5,Matches
150,151,Youssef En-Nesyri,ma MAR,FW,Sevilla,26.0,1997.0,28.6,16,72,29,40.3,2.52,1.02,0.21,0.52,12.1,0,1,1,10.8,10.0,0.14,5.2,5.0,Matches
151,152,Gonzalo Escalante,ar ARG,MF,Cádiz,30.0,1993.0,18.9,1,14,3,21.4,0.74,0.16,0.07,0.33,17.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9,Matches
152,153,Aarón Escandell,es ESP,GK,Las Palmas,27.0,1995.0,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
153,154,Alfonso Espino,uy URU,DF,Rayo Vallecano,31.0,1992.0,27.9,0,18,5,27.8,0.65,0.18,0.0,0.0,22.2,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
154,155,Bernardo Espinosa,co COL,DF,Girona,34.0,1989.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
155,156,Karl Etta,cm CMR,FW,Cádiz,19.0,2004.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
156,157,Abdessamad Ezzalzouli,ma MAR,FWMF,Barcelona,21.0,2001.0,0.8,0,4,1,25.0,5.29,1.32,0.0,0.0,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
157,158,Abdessamad Ezzalzouli,ma MAR,FW,Betis,21.0,2001.0,9.6,1,33,8,24.2,3.43,0.83,0.03,0.13,17.8,0,0,1,3.0,2.2,0.07,-2.0,-1.2,Matches
158,159,Radamel Falcao,co COL,FWDF,Rayo Vallecano,37.0,1986.0,4.5,1,16,6,37.5,3.54,1.33,0.0,0.0,14.5,0,1,1,2.7,2.0,0.12,-1.7,-2.0,Matches
159,160,Fali,es ESP,DF,Cádiz,29.0,1993.0,28.3,0,11,3,27.3,0.39,0.11,0.0,0.0,15.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
160,161,Ansu Fati,es ESP,MFFW,Barcelona,20.0,2002.0,0.6,0,7,1,14.3,12.6,1.8,0.0,0.0,18.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
161,162,Nabil Fekir,fr FRA,MFFW,Betis,30.0,1993.0,11.7,1,28,7,25.0,2.4,0.6,0.04,0.14,19.2,6,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
162,163,Luiz Felipe,it ITA,DF,Betis,26.0,1997.0,4.0,0,2,0,0.0,0.5,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
163,164,João Félix,pt POR,FW,Barcelona,23.0,1999.0,17.1,7,61,25,41.0,3.56,1.46,0.11,0.28,15.8,1,0,0,8.7,8.7,0.14,-1.7,-1.7,Matches
164,165,Kiko Femenía,es ESP,DF,Villarreal,32.0,1991.0,17.6,0,1,0,0.0,0.06,0.0,0.0,,51.1,1,0,0,0.0,0.0,0.01,0.0,0.0,Matches
165,166,Aitor Fernández,es ESP,GK,Osasuna,32.0,1991.0,6.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,167,Álex Fernández,es ESP,MF,Cádiz,30.0,1992.0,14.3,0,7,1,14.3,0.49,0.07,0.0,0.0,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
167,168,Carlos Fernández,es ESP,FW,Real Sociedad,27.0,1996.0,4.5,2,8,3,37.5,1.76,0.66,0.13,0.33,15.1,0,1,1,1.5,0.7,0.09,0.5,0.3,Matches
168,169,Raúl Fernández,es ESP,GK,Granada,35.0,1988.0,3.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
169,170,Valery Fernández,es ESP,MFFW,Girona,23.0,1999.0,5.6,2,5,2,40.0,0.89,0.36,0.4,1.0,18.9,0,0,0,0.7,0.7,0.14,1.3,1.3,Matches
170,171,Fernando,es ESP,GK,Almería,33.0,1990.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
171,172,Fernando,br BRA,MF,Sevilla,36.0,1987.0,5.1,0,1,0,0.0,0.2,0.0,0.0,,16.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
172,173,André Ferreira,pt POR,GK,Granada,27.0,1996.0,14.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
173,174,Rachad Fettal,ma MAR,FW,Almería,18.0,2005.0,0.2,0,1,0,0.0,5.29,0.0,0.0,,8.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
174,175,Pablo Fornals,es ESP,FWMF,Betis,27.0,1996.0,12.8,3,17,5,29.4,1.33,0.39,0.18,0.6,18.2,0,0,0,1.8,1.8,0.11,1.2,1.2,Matches
175,176,Héctor Fort,es ESP,DF,Barcelona,16.0,2006.0,3.5,0,1,0,0.0,0.28,0.0,0.0,,27.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
176,177,Dimitri Foulquier,fr FRA,DFMF,Valencia,30.0,1993.0,20.5,0,7,1,14.3,0.34,0.05,0.0,0.0,16.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
177,178,Juan Foyth,ar ARG,DF,Villarreal,25.0,1998.0,11.8,1,6,2,33.3,0.51,0.17,0.17,0.5,12.8,0,0,0,0.4,0.4,0.07,0.6,0.6,Matches
178,179,Jorge de Frutos,es ESP,FWMF,Rayo Vallecano,26.0,1997.0,17.2,2,29,11,37.9,1.68,0.64,0.07,0.18,17.8,0,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
179,180,Daniel Fuzato,br BRA,GK,Getafe,26.0,1997.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
180,181,Matteo Gabbia,it ITA,DF,Villarreal,23.0,1999.0,5.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
181,182,Javi Galán,es ESP,DF,Atlético Madrid,28.0,1994.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
182,183,Javi Galán,es ESP,DF,Real Sociedad,28.0,1994.0,11.9,0,3,1,33.3,0.25,0.08,0.0,0.0,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
183,184,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29.0,1993.0,23.2,1,11,2,18.2,0.47,0.09,0.09,0.5,25.4,0,0,0,0.3,0.3,0.03,0.7,0.7,Matches
184,185,Aleix García,es ESP,MF,Girona,26.0,1997.0,35.5,3,39,12,30.8,1.1,0.34,0.08,0.25,26.4,8,0,0,1.8,1.8,0.05,1.2,1.2,Matches
185,186,Álvaro García,es ESP,FWMF,Rayo Vallecano,30.0,1992.0,27.5,6,45,17,37.8,1.64,0.62,0.13,0.35,16.0,0,0,0,6.2,6.2,0.14,-0.2,-0.2,Matches
186,187,Dani García,es ESP,MF,Athletic Club,33.0,1990.0,8.3,1,6,3,50.0,0.72,0.36,0.17,0.33,13.6,0,0,0,0.8,0.8,0.13,0.2,0.2,Matches
187,188,David García,es ESP,DF,Osasuna,29.0,1994.0,25.9,0,15,2,13.3,0.58,0.08,0.0,0.0,9.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
188,189,Eric García,es ESP,DF,Barcelona,22.0,2001.0,0.6,0,1,0,0.0,1.58,0.0,0.0,,11.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
189,190,Eric García,es ESP,DF,Girona,22.0,2001.0,29.3,5,16,6,37.5,0.55,0.2,0.31,0.83,9.4,0,0,0,2.8,2.8,0.18,2.2,2.2,Matches
190,191,Fran Garcia,es ESP,DF,Real Madrid,23.0,1999.0,15.5,1,9,1,11.1,0.58,0.06,0.11,1.0,20.9,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
191,192,Francisco Jesús Crespo García,es ESP,FW,Las Palmas,27.0,1996.0,5.6,2,17,8,47.1,3.04,1.43,0.12,0.25,22.2,0,0,0,1.3,1.3,0.08,0.7,0.7,Matches
192,193,Gonzalo García,es ESP,FWMF,Real Madrid,19.0,2004.0,0.2,0,1,1,100.0,4.74,4.74,0.0,0.0,19.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
193,194,Jastin García,es ESP,FW,Girona,19.0,2004.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
194,195,Raúl García,es ESP,FWMF,Athletic Club,37.0,1986.0,4.7,1,10,1,10.0,2.14,0.21,0.1,1.0,14.3,0,0,0,0.9,0.9,0.09,0.1,0.1,Matches
195,196,Rubén García,es ESP,FWMF,Osasuna,30.0,1993.0,17.2,3,28,10,35.7,1.63,0.58,0.11,0.3,18.0,3,0,0,2.3,2.3,0.08,0.7,0.7,Matches
196,197,Santiago García,,FW,Getafe,21.0,2001.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
197,198,Unai García,es ESP,DF,Osasuna,31.0,1992.0,6.2,1,2,1,50.0,0.32,0.16,0.5,1.0,14.4,0,0,0,0.1,0.1,0.06,0.9,0.9,Matches
198,199,Federico Gattoni,ar ARG,DFFW,Sevilla,24.0,1999.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
199,200,Gavi,es ESP,MFFW,Barcelona,18.0,2004.0,10.5,1,9,4,44.4,0.86,0.38,0.11,0.25,15.2,0,0,0,0.9,0.9,0.11,0.1,0.1,Matches
200,201,Paulo Gazzaniga,ar ARG,GK,Girona,31.0,1992.0,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
201,202,David Gil,es ESP,GK,Cádiz,29.0,1994.0,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
202,203,Maxi Gómez,uy URU,FW,Cádiz,26.0,1996.0,12.9,0,16,6,37.5,1.24,0.46,0.0,0.0,14.3,1,0,0,1.6,1.6,0.1,-1.6,-1.6,Matches
203,204,Moi Gómez,es ESP,MFFW,Osasuna,29.0,1994.0,22.3,3,19,7,36.8,0.85,0.31,0.16,0.43,21.3,1,0,0,1.7,1.7,0.09,1.3,1.3,Matches
204,205,Unai Gómez,es ESP,MF,Athletic Club,20.0,2003.0,9.7,2,16,7,43.8,1.65,0.72,0.13,0.29,17.0,0,0,0,1.5,1.5,0.09,0.5,0.5,Matches
205,206,Édgar González,es ESP,DFMF,Almería,26.0,1997.0,28.0,2,13,3,23.1,0.46,0.11,0.15,0.67,10.3,0,0,0,2.3,2.3,0.18,-0.3,-0.3,Matches
206,207,Fabio González,es ESP,MF,Las Palmas,26.0,1997.0,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
207,208,Giovanni González,uy URU,DF,Mallorca,28.0,1994.0,27.4,1,14,4,28.6,0.51,0.15,0.07,0.25,21.3,0,0,0,0.5,0.5,0.03,0.5,0.5,Matches
208,209,Hugo González,es ESP,MFFW,Valencia,20.0,2003.0,1.0,0,1,0,0.0,1.03,0.0,0.0,,29.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
209,210,Iñaki González,es ESP,MF,Las Palmas,19.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
210,211,Peter González,do DOM,MFFW,Valencia,21.0,2002.0,7.2,0,17,5,29.4,2.36,0.69,0.0,0.0,19.3,0,0,0,1.7,1.7,0.1,-1.7,-1.7,Matches
211,212,Urko González,es ESP,MF,Real Sociedad,22.0,2001.0,1.7,0,2,0,0.0,1.15,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
212,213,Andoni Gorosabel,es ESP,DF,Alavés,26.0,1996.0,31.7,1,15,6,40.0,0.47,0.19,0.07,0.17,23.4,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
213,214,Pablo Gozalbez,es ESP,MFFW,Valencia,22.0,2001.0,1.1,0,1,0,0.0,0.87,0.0,0.0,,30.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
214,215,Mason Greenwood,eng ENG,MFFW,Getafe,21.0,2001.0,29.6,8,99,31,31.3,3.35,1.05,0.06,0.19,20.9,5,2,3,8.8,6.4,0.06,-0.8,-0.4,Matches
215,216,Dominik Greif,sk SVK,GK,Mallorca,26.0,1997.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
216,217,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,32.0,1991.0,29.4,16,75,29,38.7,2.55,0.99,0.16,0.41,17.3,3,4,4,12.3,9.3,0.12,3.7,2.7,Matches
217,218,Vicente Guaita,es ESP,GK,Celta Vigo,36.0,1987.0,26.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
218,219,Andrés Guardado,mx MEX,MF,Betis,36.0,1986.0,5.0,0,5,0,0.0,1.01,0.0,0.0,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
219,220,Sergi Guardiola,es ESP,FWMF,Cádiz,32.0,1991.0,5.5,1,14,5,35.7,2.55,0.91,0.07,0.2,16.9,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
220,221,Nemanja Gudelj,rs SRB,DFMF,Sevilla,31.0,1991.0,19.4,1,19,3,15.8,0.98,0.15,0.05,0.33,24.1,4,0,0,0.8,0.8,0.04,0.2,0.2,Matches
221,222,Gonçalo Guedes,pt POR,FWMF,Villarreal,26.0,1996.0,10.6,3,26,8,30.8,2.46,0.76,0.12,0.38,19.6,0,0,0,2.3,2.3,0.09,0.7,0.7,Matches
222,223,Javier Guerra,es ESP,MF,Valencia,20.0,2003.0,27.8,4,42,14,33.3,1.51,0.5,0.1,0.29,24.3,1,0,0,2.7,2.7,0.06,1.3,1.3,Matches
223,224,Ander Guevara,es ESP,MF,Alavés,26.0,1997.0,32.6,1,16,2,12.5,0.49,0.06,0.06,0.5,23.2,0,0,0,0.7,0.7,0.04,0.3,0.3,Matches
224,225,Hugo Guillamón,es ESP,MF,Valencia,23.0,2000.0,14.6,1,3,2,66.7,0.21,0.14,0.33,0.5,18.3,0,0,0,0.2,0.2,0.07,0.8,0.8,Matches
225,226,Marc Guiu,es ESP,FWMF,Barcelona,17.0,2006.0,0.8,1,4,1,25.0,4.86,1.22,0.25,1.0,12.1,0,0,0,0.8,0.8,0.19,0.2,0.2,Matches
226,227,Arda Güler,tr TUR,FWMF,Real Madrid,18.0,2005.0,4.2,6,15,6,40.0,3.58,1.43,0.4,1.0,21.9,1,0,0,1.4,1.4,0.1,4.6,4.6,Matches
227,228,Gerard Gumbau,es ESP,MF,Granada,28.0,1994.0,29.7,0,45,9,20.0,1.51,0.3,0.0,0.0,28.3,8,0,0,1.8,1.8,0.04,-1.8,-1.8,Matches
228,229,İlkay Gündoğan,de GER,MF,Barcelona,32.0,1990.0,33.3,5,41,15,36.6,1.23,0.45,0.1,0.27,17.8,5,1,2,7.3,5.7,0.14,-2.3,-1.7,Matches
229,230,Jon Guridi,es ESP,MF,Alavés,28.0,1995.0,29.8,3,36,8,22.2,1.21,0.27,0.08,0.38,13.0,0,0,0,4.0,4.0,0.11,-1.0,-1.0,Matches
230,231,Gorka Guruzeta,es ESP,FW,Athletic Club,26.0,1996.0,24.6,14,63,28,44.4,2.56,1.14,0.22,0.5,13.5,3,0,1,11.6,10.8,0.17,2.4,3.2,Matches
231,232,Miguel Gutiérrez,es ESP,DF,Girona,22.0,2001.0,33.7,2,34,5,14.7,1.01,0.15,0.06,0.4,22.3,0,0,0,2.8,2.8,0.08,-0.8,-0.8,Matches
232,233,Munir El Haddadi,ma MAR,FW,Las Palmas,27.0,1995.0,27.2,3,42,11,26.2,1.54,0.4,0.07,0.27,16.7,3,0,1,4.3,3.5,0.08,-1.3,-0.5,Matches
233,234,Ianis Hagi,ro ROU,MFFW,Alavés,24.0,1998.0,8.9,0,26,8,30.8,2.91,0.9,0.0,0.0,23.9,4,0,1,2.8,2.0,0.08,-2.8,-2.0,Matches
234,235,Luiz Henrique,br BRA,FW,Betis,22.0,2001.0,6.8,0,18,3,16.7,2.63,0.44,0.0,0.0,15.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
235,236,Mario Hermoso,es ESP,DF,Atlético Madrid,28.0,1995.0,28.4,0,17,4,23.5,0.6,0.14,0.0,0.0,15.0,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
236,237,Javi Hernández ,es ESP,DF,Cádiz,25.0,1998.0,27.9,1,30,8,26.7,1.07,0.29,0.03,0.13,24.0,6,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
237,238,Aridane Hernández,es ESP,DF,Rayo Vallecano,34.0,1989.0,18.8,0,5,0,0.0,0.27,0.0,0.0,,16.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
238,239,Luis Hernández,es ESP,DF,Cádiz,34.0,1989.0,8.0,1,1,1,100.0,0.12,0.12,1.0,1.0,2.2,0,0,0,1.0,1.0,0.95,0.0,0.0,Matches
239,240,Yarek Hernandis,es ESP,DF,Valencia,18.0,2005.0,8.2,0,1,0,0.0,0.12,0.0,0.0,,15.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
240,241,Jorge Herrando,es ESP,DF,Osasuna,22.0,2001.0,18.3,0,4,0,0.0,0.22,0.0,0.0,,14.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
241,242,Ander Herrera,es ESP,MF,Athletic Club,33.0,1989.0,11.4,0,14,2,14.3,1.22,0.17,0.0,0.0,21.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
242,243,Cristian Herrera,es ESP,FWMF,Las Palmas,32.0,1991.0,1.8,1,1,1,100.0,0.54,0.54,1.0,1.0,3.8,0,0,0,0.9,0.9,0.87,0.1,0.1,Matches
243,244,Sergio Herrera,es ESP,GK,Osasuna,30.0,1993.0,31.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
244,245,Yangel Herrera,ve VEN,MF,Girona,25.0,1998.0,23.4,5,52,18,34.6,2.22,0.77,0.1,0.28,16.5,0,0,0,4.9,4.9,0.09,0.1,0.1,Matches
245,246,Juan Herzog,es ESP,DF,Las Palmas,20.0,2003.0,3.2,2,3,3,100.0,0.92,0.92,0.67,0.67,6.2,0,0,0,0.7,0.7,0.23,1.3,1.3,Matches
246,247,Martin Hongla,cm CMR,MFDF,Granada,25.0,1998.0,6.2,0,3,1,33.3,0.48,0.16,0.0,0.0,18.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
247,248,Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22.0,2001.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
248,249,Pablo Ibáñez,es ESP,MF,Osasuna,24.0,1998.0,12.8,1,27,7,25.9,2.11,0.55,0.04,0.14,18.1,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
249,250,Iglesias,es ESP,DFFW,Getafe,25.0,1998.0,15.7,0,15,6,40.0,0.96,0.38,0.0,0.0,25.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
250,251,Borja Iglesias,es ESP,FW,Betis,30.0,1993.0,4.5,0,10,0,0.0,2.21,0.0,0.0,,16.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
251,252,Imanol,es ESP,DF,Athletic Club,23.0,2000.0,5.8,0,1,0,0.0,0.17,0.0,0.0,,23.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
252,253,Isco,es ESP,MF,Betis,31.0,1992.0,25.8,8,62,24,38.7,2.4,0.93,0.1,0.25,18.0,4,2,2,8.3,6.7,0.11,-0.3,-0.7,Matches
253,254,Diego Iturralde,es ESP,DF,Sevilla,20.0,2003.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,255,Adnan Januzaj,be BEL,FWMF,Sevilla,28.0,1995.0,2.1,0,6,1,16.7,2.8,0.47,0.0,0.0,16.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
255,256,Mikel Jauregizar,es ESP,MF,Athletic Club,19.0,2003.0,1.7,0,2,0,0.0,1.19,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
256,257,Luis Javier Suárez,co COL,FW,Almería,25.0,1997.0,10.2,6,39,13,33.3,3.83,1.28,0.13,0.38,14.2,0,1,1,6.5,5.7,0.15,-0.5,-0.7,Matches
257,258,Salim El Jebari,ma MAR,MF,Atlético Madrid,19.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
258,259,Frenkie de Jong,nl NED,MF,Barcelona,26.0,1997.0,18.2,2,7,4,57.1,0.39,0.22,0.29,0.5,20.4,0,0,0,0.7,0.7,0.1,1.3,1.3,Matches
259,260,Joan Jordán,es ESP,MF,Sevilla,29.0,1994.0,4.2,0,6,1,16.7,1.42,0.24,0.0,0.0,21.9,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
260,261,Jordi,es ESP,MFDF,Getafe,22.0,2001.0,6.4,0,7,3,42.9,1.1,0.47,0.0,0.0,12.9,0,0,0,1.3,1.3,0.18,-1.3,-1.3,Matches
261,262,Jeremy Jorge,es ESP,FW,Getafe,20.0,2003.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
262,263,Willian José,br BRA,FW,Betis,31.0,1991.0,21.9,10,48,24,50.0,2.19,1.1,0.21,0.42,16.3,4,0,0,5.7,5.7,0.12,4.3,4.3,Matches
263,264,Joselu,es ESP,FW,Real Madrid,33.0,1990.0,18.7,10,61,28,45.9,3.25,1.49,0.16,0.36,12.8,0,0,2,11.6,10.0,0.16,-1.6,0.0,Matches
264,265,Kamil Jóźwiak,pl POL,MF,Granada,25.0,1998.0,6.3,0,4,1,25.0,0.63,0.16,0.0,0.0,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
265,266,Juanmi,es ESP,FW,Cádiz,30.0,1993.0,9.7,3,14,7,50.0,1.44,0.72,0.21,0.43,12.6,0,0,0,2.5,2.5,0.18,0.5,0.5,Matches
266,267,Juanpe,es ESP,DF,Girona,32.0,1991.0,8.3,0,4,0,0.0,0.48,0.0,0.0,,12.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
267,268,Vinicius Júnior,br BRA,FW,Real Madrid,23.0,2000.0,20.7,15,77,38,49.4,3.72,1.83,0.18,0.37,14.6,0,1,1,13.1,12.3,0.16,1.9,1.7,Matches
268,269,Filip Jørgensen,dk DEN,GK,Villarreal,21.0,2002.0,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
269,270,Sory Kaba,gn GUI,FW,Las Palmas,28.0,1995.0,8.0,1,13,1,7.7,1.62,0.12,0.08,1.0,17.1,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
270,271,Kaiky,br BRA,DF,Almería,19.0,2004.0,5.8,1,3,1,33.3,0.52,0.17,0.33,1.0,11.4,0,0,0,0.2,0.2,0.08,0.8,0.8,Matches
271,272,Jon Karrikaburu,es ESP,MFFW,Alavés,20.0,2002.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
272,273,Ibrahima Kebe,ml MLI,MF,Girona,22.0,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
273,274,Kiké,es ESP,FWMF,Alavés,33.0,1989.0,15.8,3,56,23,41.1,3.54,1.45,0.05,0.13,13.1,0,0,1,7.7,6.9,0.12,-4.7,-3.9,Matches
274,275,Koke,es ESP,MF,Atlético Madrid,31.0,1992.0,27.7,0,10,2,20.0,0.36,0.07,0.0,0.0,21.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
275,276,Ibrahima Koné,ml MLI,FW,Almería,24.0,1999.0,3.1,0,4,2,50.0,1.3,0.65,0.0,0.0,12.9,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
276,277,Rominigue Kouamé,ml MLI,MF,Cádiz,26.0,1996.0,9.1,0,5,0,0.0,0.55,0.0,0.0,,22.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
277,278,Jules Koundé,fr FRA,DF,Barcelona,24.0,1998.0,32.2,1,24,6,25.0,0.75,0.19,0.04,0.17,15.3,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
