,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
125,126,Maxence Caqueret,fr FRA,MF,Lyon,23,2000,34,3022.0,89.0,98.8,33.6,34,89.0,30,0,,0,1.56,48.0,54.0,-6.0,-0.18,-0.18,49.5,51.1,-1.6,-0.05,2.09,Matches
126,127,Igor Carioca,br BRA,DFMF,Lorient,26,1996,5,262.0,52.0,8.6,2.9,2,90.0,2,3,27.0,1,0.2,3.0,11.0,-8.0,-2.75,-2.27,2.2,7.3,-5.0,-1.73,-1.34,Matches
127,128,Antonin Cartillier,fr FRA,DF,Brest,19,2004,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
128,129,Antonin Cartillier,fr FRA,DF,Monaco,19,2004,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,5,0.0,0.0,1.0,-1.0,-11.25,-12.05,0.1,0.6,-0.6,-5.86,-6.22,Matches
129,130,Josué Casimir,fr FRA,FWDF,Le Havre,21,2001,30,2016.0,67.0,65.9,22.4,25,75.0,6,5,30.0,0,0.9,20.0,29.0,-9.0,-0.4,-0.23,23.7,31.3,-7.6,-0.34,0.14,Matches
130,131,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,23,2000,32,1946.0,61.0,63.6,21.6,23,78.0,11,9,16.0,2,1.31,28.0,30.0,-2.0,-0.09,0.07,24.2,29.2,-4.9,-0.23,0.0,Matches
131,132,Jean-Charles Castelletto,cm CMR,DF,Nantes,28,1995,28,2464.0,88.0,80.5,27.4,28,88.0,26,0,,0,1.04,25.0,45.0,-20.0,-0.73,0.02,29.4,45.7,-16.2,-0.59,-0.71,Matches
132,133,Maximiliano Caufriez,be BEL,DF,Clermont Foot,26,1997,20,1659.0,83.0,54.2,18.4,20,83.0,13,0,,2,0.7,16.0,31.0,-15.0,-0.81,0.41,19.1,35.5,-16.3,-0.89,-0.16,Matches
133,134,Ivan Cavaleiro,pt POR,FW,Lille,29,1993,17,770.0,45.0,25.2,8.6,9,74.0,0,8,13.0,6,1.94,14.0,3.0,11.0,1.29,1.01,11.4,7.3,4.1,0.48,0.16,Matches
134,135,Fabien Centonze,fr FRA,DF,Nantes,27,1996,3,94.0,31.0,3.1,1.0,1,45.0,0,2,25.0,0,0.0,0.0,1.0,-1.0,-0.96,-0.23,0.9,1.7,-0.8,-0.73,-0.28,Matches
135,136,Fares Chaïbi,dz ALG,FWMF,Toulouse,20,2002,2,58.0,29.0,1.9,0.6,0,,0,2,29.0,0,1.5,1.0,1.0,0.0,0.0,0.12,0.2,2.0,-1.8,-2.79,-2.61,Matches
136,137,Muhammed Cham,at AUT,MFFW,Clermont Foot,22,2000,33,2554.0,77.0,83.5,28.4,29,85.0,14,4,24.0,0,0.76,22.0,43.0,-21.0,-0.74,1.57,29.9,48.9,-19.0,-0.67,0.87,Matches
137,138,Brendan Chardonnet,fr FRA,DF,Brest,28,1994,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,1,1.82,52.0,33.0,19.0,0.58,0.58,47.2,37.7,9.5,0.29,0.69,Matches
138,139,Jhoanner Chávez,ec ECU,DF,Lens,21,2002,8,481.0,60.0,15.7,5.3,6,67.0,0,2,39.0,1,1.25,7.0,6.0,1.0,0.19,-0.06,7.1,7.4,-0.3,-0.05,-0.32,Matches
139,140,Rayan Cherki,fr FRA,MFFW,Lyon,19,2003,33,1719.0,52.0,56.2,19.1,19,72.0,4,14,25.0,1,1.52,27.0,34.0,-7.0,-0.37,-0.43,29.7,28.3,1.4,0.07,0.33,Matches
140,141,Lucas Chevalier,fr FRA,GK,Lille,21,2001,33,2969.0,90.0,97.0,33.0,33,90.0,32,0,,0,1.76,50.0,32.0,18.0,0.55,0.55,47.4,35.4,12.0,0.36,0.21,Matches
141,142,Pedro Chirivella,es ESP,MF,Nantes,26,1997,32,2594.0,81.0,84.8,28.8,31,83.0,21,1,20.0,0,1.03,28.0,45.0,-17.0,-0.59,0.96,31.8,46.4,-14.6,-0.51,-0.33,Matches
142,143,Joris Chotard,fr FRA,MF,Montpellier,21,2001,31,2587.0,83.0,84.5,28.7,30,84.0,22,1,57.0,0,1.23,35.0,38.0,-3.0,-0.1,0.28,37.2,44.5,-7.4,-0.26,-0.74,Matches
143,144,Djaoui Cissé,fr FRA,MF,Rennes,19,2004,2,4.0,2.0,0.1,0.0,0,,0,2,2.0,3,3.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,-0.35,Matches
144,145,Ibrahim Cissoko,nl NED,FWMF,Toulouse,20,2003,11,241.0,22.0,7.9,2.7,2,59.0,0,9,14.0,9,0.55,3.0,3.0,0.0,0.0,0.13,3.3,3.3,0.0,0.0,0.25,Matches
145,146,Alexis Claude-Maurice,fr FRA,MF,Nice,25,1998,18,504.0,28.0,16.5,5.6,4,75.0,1,14,15.0,8,1.39,6.0,5.0,1.0,0.18,-0.17,8.6,9.8,-1.2,-0.22,-0.77,Matches
146,147,Jonathan Clauss,fr FRA,DF,Marseille,30,1992,27,2068.0,77.0,67.6,23.0,25,81.0,16,2,22.0,1,1.37,31.0,25.0,6.0,0.26,-0.19,35.3,22.7,12.6,0.55,-0.07,Matches
147,148,Marcus Coco,fr FRA,DFFW,Nantes,27,1996,28,1481.0,53.0,48.4,16.5,18,72.0,2,10,19.0,4,1.04,17.0,25.0,-8.0,-0.49,0.48,18.4,24.5,-6.1,-0.37,0.16,Matches
148,149,Maxime Colin,fr FRA,DF,Metz,31,1991,22,1832.0,83.0,59.9,20.4,22,83.0,18,0,,4,0.95,21.0,30.0,-9.0,-0.44,0.58,18.3,30.4,-12.2,-0.6,0.0,Matches
149,150,Eray Cömert,ch SUI,DF,Nantes,25,1998,25,1995.0,80.0,65.2,22.2,23,84.0,18,2,27.0,3,1.04,21.0,32.0,-11.0,-0.5,0.69,26.2,31.9,-5.8,-0.26,0.56,Matches
150,151,Alois Confais,fr FRA,MFFW,Le Havre,26,1996,2,7.0,4.0,0.2,0.1,0,,0,2,4.0,13,1.5,2.0,0.0,2.0,25.71,26.1,1.0,0.0,1.0,12.32,12.74,Matches
151,152,Joaquín Correa,ar ARG,FWMF,Marseille,28,1994,12,430.0,36.0,14.1,4.8,6,62.0,0,6,10.0,11,0.75,6.0,8.0,-2.0,-0.42,-0.86,6.8,4.6,2.1,0.45,-0.15,Matches
152,153,Oscar Cortés,co COL,FWMF,Lens,19,2003,4,44.0,11.0,1.4,0.5,0,,0,4,11.0,5,1.75,2.0,0.0,2.0,4.09,3.91,1.4,0.9,0.5,1.12,0.91,Matches
153,154,David Pereira da Costa,pt POR,MF,Lens,22,2001,25,1494.0,60.0,48.8,16.6,17,80.0,4,8,16.0,2,1.44,26.0,19.0,7.0,0.42,0.36,27.5,24.4,3.1,0.19,-0.06,Matches
154,155,Logan Costa,cv CPV,DF,Toulouse,22,2001,31,2650.0,85.0,86.6,29.4,29,89.0,28,2,32.0,0,1.19,37.0,37.0,0.0,0.0,0.88,35.0,41.0,-6.0,-0.2,0.19,Matches
155,156,Grégoire Coudert,fr FRA,GK,Brest,24,1999,3,181.0,60.0,5.9,2.0,2,90.0,2,1,1.0,31,2.33,4.0,0.0,4.0,1.99,1.52,4.0,0.7,3.3,1.65,1.47,Matches
156,157,Mamadou Coulibaly,fr FRA,MF,Monaco,19,2004,5,118.0,24.0,3.9,1.3,1,45.0,0,4,18.0,11,2.4,4.0,2.0,2.0,1.53,0.79,2.4,1.7,0.8,0.59,0.27,Matches
157,158,Tanguy Coulibaly,fr FRA,FWMF,Montpellier,22,2001,16,623.0,39.0,20.4,6.9,7,61.0,1,9,22.0,2,1.44,11.0,14.0,-3.0,-0.43,-0.36,11.9,12.6,-0.7,-0.09,0.06,Matches
158,159,Nicolas Cozza,fr FRA,DF,Nantes,24,1999,13,895.0,69.0,29.2,9.9,10,86.0,7,3,13.0,1,0.85,6.0,21.0,-15.0,-1.51,-1.09,9.7,16.5,-6.8,-0.69,-0.33,Matches
159,160,Trévis Dago,ci CIV,FWMF,Lille,18,2005,4,23.0,6.0,0.8,0.3,0,,0,4,6.0,4,1.75,2.0,0.0,2.0,7.83,7.35,1.5,0.0,1.4,5.66,5.34,Matches
160,161,Thijs Dallinga,nl NED,FW,Toulouse,22,2000,33,2510.0,76.0,82.0,27.9,28,84.0,16,5,31.0,0,1.3,35.0,37.0,-2.0,-0.07,0.26,34.0,39.6,-5.6,-0.2,0.16,Matches
161,162,Kevin Danso,at AUT,DF,Lens,24,1998,30,2655.0,89.0,86.8,29.5,30,89.0,29,0,,0,1.53,37.0,32.0,5.0,0.17,-0.5,44.2,39.2,5.0,0.17,-0.36,Matches
162,163,Dante,br BRA,DF,Nice,39,1983,32,2843.0,89.0,92.9,31.6,32,89.0,31,0,,0,1.69,37.0,25.0,12.0,0.38,0.79,48.0,31.9,16.1,0.51,1.2,Matches
163,164,Raimane Daou,km COM,DFMF,Marseille,18,2004,1,25.0,25.0,0.8,0.3,0,,0,1,25.0,2,1.0,1.0,1.0,0.0,0.0,-0.33,0.2,0.2,0.1,0.19,-0.39,Matches
164,165,Mohammed Daramy,dk DEN,FWMF,Reims,21,2002,25,1648.0,66.0,53.9,18.3,19,79.0,5,6,24.0,0,1.52,24.0,25.0,-1.0,-0.05,0.2,26.8,20.5,6.4,0.35,0.87,Matches
165,166,Achraf Dari,ma MAR,DFFW,Brest,24,1999,4,121.0,30.0,4.0,1.3,1,90.0,1,3,10.0,11,1.0,0.0,2.0,-2.0,-1.49,-2.13,0.9,2.6,-1.7,-1.23,-1.56,Matches
166,167,Jonathan David,ca CAN,FW,Lille,23,2000,34,2629.0,77.0,85.9,29.2,30,86.0,14,4,14.0,0,1.74,48.0,31.0,17.0,0.58,0.37,45.1,29.8,15.4,0.53,1.19,Matches
167,168,Thibault De Smet,be BEL,DF,Reims,25,1998,27,1831.0,68.0,59.8,20.3,22,79.0,12,5,18.0,3,1.41,26.0,33.0,-7.0,-0.34,-0.49,29.4,26.6,2.8,0.14,0.48,Matches
168,169,Romain Del Castillo,fr FRA,FW,Brest,27,1996,33,2497.0,76.0,81.6,27.7,30,81.0,3,3,22.0,0,1.82,46.0,31.0,15.0,0.54,-0.1,41.1,32.2,8.9,0.32,0.3,Matches
169,170,Thomas Delaine,fr FRA,DFMF,Strasbourg,31,1992,27,2044.0,76.0,66.8,22.7,24,83.0,11,3,20.0,3,1.15,28.0,31.0,-3.0,-0.13,0.67,26.5,30.1,-3.7,-0.16,-0.16,Matches
170,171,Sacha Delaye,fr FRA,MFFW,Montpellier,21,2002,9,130.0,14.0,4.2,1.4,0,,0,9,14.0,18,0.89,1.0,0.0,1.0,0.69,0.88,2.9,2.4,0.5,0.33,0.49,Matches
171,172,Karamoko Dembele,sct SCO,MFFW,Brest,20,2003,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,-0.56,0.3,1.3,-1.0,-5.07,-5.37,Matches
172,173,Ousmane Dembélé,fr FRA,MFFW,Paris S-G,26,1997,26,1506.0,58.0,49.2,16.7,17,74.0,4,9,28.0,2,2.15,38.0,14.0,24.0,1.43,0.04,34.1,18.4,15.7,0.94,0.18,Matches
173,174,Jessy Deminguet,fr FRA,MFFW,Strasbourg,25,1998,18,690.0,38.0,22.5,7.7,9,68.0,2,9,9.0,13,1.33,7.0,12.0,-5.0,-0.65,-0.39,8.1,9.0,-0.9,-0.12,-0.02,Matches
174,175,Albin Demouchy,fr FRA,DF,Metz,21,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
175,176,Rémy Descamps,fr FRA,GK,Nantes,27,1996,6,540.0,90.0,17.6,6.0,6,90.0,6,0,,18,1.33,10.0,11.0,-1.0,-0.17,0.69,7.1,12.6,-5.5,-0.92,-0.56,Matches
176,177,Mikkel Desler,dk DEN,DF,Toulouse,28,1995,24,1544.0,64.0,50.5,17.2,19,75.0,8,5,24.0,2,1.21,19.0,21.0,-2.0,-0.12,0.0,20.4,22.0,-1.6,-0.09,0.28,Matches
177,178,Arthur Desmas,fr FRA,GK,Le Havre,29,1994,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,,0,0.97,33.0,43.0,-10.0,-0.3,0.7,35.6,47.3,-11.7,-0.36,1.15,Matches
178,179,Lamine Diack,sn SEN,MF,Nantes,22,2000,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,8,3.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.46,Matches
179,180,Mamadou Diakhon,fr FRA,FWMF,Reims,17,2005,11,209.0,19.0,6.8,2.3,1,56.0,0,10,15.0,20,0.91,3.0,6.0,-3.0,-1.29,-1.23,3.4,4.6,-1.2,-0.52,-0.5,Matches
180,181,Bafodé Diakité,fr FRA,DF,Lille,22,2001,21,1696.0,81.0,55.4,18.8,19,89.0,17,2,6.0,4,1.76,28.0,22.0,6.0,0.32,-0.47,23.8,20.9,2.9,0.15,-0.45,Matches
181,182,Ibrahim Diakité,gn GUI,DF,Reims,19,2003,5,109.0,22.0,3.6,1.2,1,85.0,0,4,6.0,5,1.4,1.0,3.0,-2.0,-1.65,-1.56,2.0,1.8,0.2,0.15,0.21,Matches
182,183,Oumar Diakité,ci CIV,FW,Reims,19,2003,28,1585.0,57.0,51.8,17.6,18,78.0,5,10,18.0,2,1.32,25.0,25.0,0.0,0.0,0.31,20.6,28.0,-7.4,-0.42,-0.76,Matches
183,184,Tidiane Diallo,fr FRA,FW,Strasbourg,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
184,185,Habib Diarra,sn SEN,MFFW,Strasbourg,19,2004,31,2305.0,74.0,75.3,25.6,28,80.0,16,3,22.0,0,1.13,27.0,37.0,-10.0,-0.39,-0.15,27.9,32.8,-4.9,-0.19,-0.33,Matches
185,186,Moussa Diarra,ml MLI,DF,Toulouse,22,2000,22,1397.0,64.0,45.7,15.5,15,83.0,10,7,22.0,4,1.27,21.0,19.0,2.0,0.13,0.45,15.5,24.5,-9.0,-0.58,-0.64,Matches
186,187,Krépin Diatta,sn SEN,DFFW,Monaco,24,1999,26,1206.0,46.0,39.4,13.4,12,84.0,9,14,15.0,1,2.15,30.0,16.0,14.0,1.04,0.46,22.6,16.5,6.1,0.45,0.19,Matches
187,188,Mory Diaw,sn SEN,GK,Clermont Foot,30,1993,30,2700.0,90.0,88.2,30.0,30,90.0,30,0,,0,0.67,22.0,54.0,-32.0,-1.07,-0.57,32.4,56.2,-23.8,-0.79,0.16,Matches
188,189,Kandet Diawara,gn GUI,FW,Le Havre,23,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
189,190,Mahamadou Diawara,fr FRA,MF,Lyon,18,2005,11,358.0,33.0,11.7,4.0,4,52.0,0,7,22.0,4,1.55,6.0,8.0,-2.0,-0.5,-0.37,5.1,5.0,0.1,0.01,0.1,Matches
190,191,Junior Diaz,ci CIV,DF,Nantes,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
191,192,Bamba Dieng,sn SEN,FW,Lorient,23,2000,16,549.0,34.0,17.9,6.1,5,66.0,1,11,20.0,2,0.94,7.0,16.0,-9.0,-1.48,-0.97,9.0,10.2,-1.2,-0.2,0.37,Matches
192,193,Guillaume Dietsch,fr FRA,GK,Metz,22,2001,1,73.0,73.0,2.4,0.8,0,,0,1,73.0,33,1.0,1.0,1.0,0.0,0.0,0.69,0.7,1.3,-0.6,-0.75,-0.15,Matches
193,194,Sinaly Diomande,ci CIV,DF,Lyon,22,2001,10,889.0,89.0,29.1,9.9,10,89.0,9,0,,6,0.6,5.0,16.0,-11.0,-1.11,-1.32,12.0,18.7,-6.7,-0.68,-0.85,Matches
194,195,Edan Diop,fr FRA,MFDF,Monaco,18,2004,10,163.0,16.0,5.3,1.8,0,,0,10,16.0,17,2.5,4.0,4.0,0.0,0.0,-0.81,2.9,5.6,-2.7,-1.52,-1.96,Matches
195,196,Sofiane Diop,fr FRA,FW,Nice,23,2000,10,499.0,50.0,16.3,5.5,6,68.0,0,4,24.0,0,2.2,7.0,3.0,4.0,0.72,0.48,8.0,4.7,3.3,0.6,0.21,Matches
196,197,Andy Diouf,fr FRA,MF,Lens,20,2003,25,1314.0,53.0,42.9,14.6,16,73.0,1,9,17.0,8,1.2,20.0,19.0,1.0,0.07,-0.29,21.1,20.9,0.3,0.02,-0.35,Matches
197,198,Yehvann Diouf,fr FRA,GK,Reims,23,1999,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.38,42.0,47.0,-5.0,-0.15,,44.5,46.4,-1.9,-0.06,,Matches
198,199,Belmin Dizdarević,ba BIH,GK,Montpellier,21,2001,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
199,200,Chaim El Djebali,tn TUN,MF,Lyon,19,2004,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.1,-0.1,-0.54,-0.47,Matches
200,201,Jeremy Doku,be BEL,FW,Rennes,21,2002,2,111.0,56.0,3.6,1.2,1,83.0,0,1,28.0,0,2.0,3.0,1.0,2.0,1.62,1.47,3.5,0.6,2.9,2.3,2.02,Matches
201,202,Álex Domínguez,es ESP,GK,Toulouse,25,1998,0,,,,,0,,0,0,,34,,,,,,,,,,,,Matches
202,203,Gianluigi Donnarumma,it ITA,GK,Paris S-G,24,1999,25,2169.0,87.0,70.9,24.1,25,87.0,24,0,,4,2.4,62.0,20.0,42.0,1.74,1.14,49.7,28.8,20.9,0.87,0.07,Matches
203,204,Siriné Doucouré,ml MLI,FW,Lorient,21,2002,11,423.0,38.0,13.8,4.7,5,60.0,0,6,21.0,2,0.64,8.0,7.0,1.0,0.21,1.03,5.2,7.2,-2.0,-0.42,0.09,Matches
204,205,Désiré Doué,fr FRA,MFFW,Rennes,18,2005,31,1626.0,52.0,53.1,18.1,17,75.0,6,14,25.0,1,1.35,30.0,21.0,9.0,0.5,0.62,30.5,20.9,9.7,0.54,0.4,Matches
205,206,Guela Doué,ci CIV,DF,Rennes,20,2002,24,1234.0,51.0,40.3,13.7,13,81.0,11,11,16.0,7,1.63,29.0,18.0,11.0,0.8,1.0,22.9,16.4,6.5,0.47,0.21,Matches
206,207,Douglas,br BRA,MF,Nantes,26,1997,25,1772.0,71.0,57.9,19.7,22,78.0,9,3,16.0,0,1.0,19.0,27.0,-8.0,-0.41,0.78,20.5,30.1,-9.7,-0.49,-0.08,Matches
207,208,Ismaël Doukouré,fr FRA,MFDF,Strasbourg,20,2003,22,1656.0,75.0,54.1,18.4,19,82.0,12,3,33.0,5,1.0,17.0,30.0,-13.0,-0.71,-0.77,18.2,26.6,-8.4,-0.46,-0.76,Matches
208,209,Kamory Doumbia,ml MLI,MF,Reims,20,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
209,210,Kamory Doumbia,ml MLI,MF,Brest,20,2003,25,879.0,35.0,28.7,9.8,7,69.0,1,18,22.0,0,1.8,22.0,7.0,15.0,1.54,1.37,15.4,8.2,7.2,0.74,0.66,Matches
210,211,Amidou Doumbouya,fr FRA,MF,Nice,15,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
211,212,Matthieu Dreyer,fr FRA,GK,Strasbourg,34,1989,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
212,213,Maxime Dupé,fr FRA,GK,Nice,30,1993,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
213,214,Jean-Kevin Duverne,ht HAI,DF,Nantes,26,1997,19,1348.0,71.0,44.1,15.0,15,86.0,9,4,15.0,8,1.42,14.0,17.0,-3.0,-0.2,0.96,15.7,20.1,-4.4,-0.29,0.29,Matches
214,215,Aron Dønnum,no NOR,FWMF,Toulouse,25,1998,27,1595.0,59.0,52.1,17.7,19,74.0,1,8,23.0,1,1.26,19.0,25.0,-6.0,-0.34,-0.46,21.3,24.5,-3.2,-0.18,0.1,Matches
215,216,Arthur Ebong,cm CMR,MF,Lorient,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
216,217,Simon Ebonog,cm CMR,MF,Le Havre,18,2004,4,20.0,5.0,0.7,0.2,0,,0,4,5.0,4,0.25,0.0,1.0,-1.0,-4.5,-4.2,0.5,0.6,-0.1,-0.44,-0.05,Matches
217,218,Noah Edjouma,fr FRA,FW,Toulouse,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
218,219,Malamine Efekele,fr FRA,FW,Monaco,19,2004,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
219,220,Hugo Ekitike,fr FRA,FW,Paris S-G,21,2002,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,2,1.0,0.0,0.0,0.0,0.0,-1.42,0.1,0.0,0.1,1.09,0.24,Matches
220,221,Simon Elisor,fr FRA,FW,Metz,24,1999,14,767.0,55.0,25.1,8.5,9,74.0,2,5,20.0,2,1.07,8.0,13.0,-5.0,-0.59,0.12,8.4,12.2,-3.8,-0.45,0.2,Matches
221,222,Breel Embolo,ch SUI,FW,Monaco,26,1997,5,182.0,36.0,5.9,2.0,2,54.0,0,3,25.0,2,2.4,4.0,2.0,2.0,0.99,0.24,3.9,2.8,1.0,0.52,0.19,Matches
222,223,Emanuel Emegha,nl NED,FW,Strasbourg,20,2003,28,2078.0,74.0,67.9,23.1,23,82.0,8,5,40.0,0,1.21,27.0,32.0,-5.0,-0.22,0.42,26.7,29.4,-2.7,-0.12,-0.03,Matches
223,224,Elies Eraar Fernandez,fr FRA,DF,Strasbourg,16,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
224,225,Maxime Estève,fr FRA,DF,Montpellier,21,2002,12,995.0,83.0,32.5,11.1,12,83.0,9,0,,5,1.17,8.0,12.0,-4.0,-0.36,-0.32,12.5,14.9,-2.4,-0.2,-0.1,Matches
225,226,Oscar Estupiñan,co COL,FW,Metz,26,1996,6,260.0,43.0,8.5,2.9,4,58.0,0,2,15.0,0,0.5,2.0,2.0,0.0,0.0,0.74,1.5,3.6,-2.1,-0.72,-0.13,Matches
226,227,Romain Faivre,fr FRA,MFFW,Lorient,25,1998,17,1453.0,85.0,47.5,16.1,16,89.0,15,1,28.0,0,0.71,19.0,34.0,-15.0,-0.93,-0.48,14.8,24.8,-10.0,-0.62,-0.22,Matches
227,228,Ilhan Fakili,fr FRA,MFFW,Clermont Foot,17,2006,3,94.0,31.0,3.1,1.0,1,58.0,0,2,18.0,0,0.0,0.0,4.0,-4.0,-3.83,-2.92,1.2,4.0,-2.8,-2.64,-1.88,Matches
228,229,Fallou Fall,sn SEN,DF,Reims,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
229,230,Khalil Fayad,fr FRA,FWMF,Montpellier,19,2004,23,1025.0,45.0,33.5,11.4,11,67.0,0,12,24.0,7,0.91,7.0,19.0,-12.0,-1.05,-1.36,13.4,18.4,-5.0,-0.44,-0.44,Matches
230,231,Cheikh Faye,sn SEN,DF,Montpellier,24,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
231,232,Rafael Fernandes,pt POR,DF,Lille,21,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
232,233,Ichem Ferrah,fr FRA,FW,Lille,17,2005,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,0,3.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0,0.0,-0.35,-0.71,Matches
233,234,Jordan Ferri,fr FRA,MF,Montpellier,31,1992,30,2031.0,68.0,66.4,22.6,23,80.0,10,7,26.0,0,1.23,33.0,33.0,0.0,0.0,0.44,32.0,29.7,2.2,0.1,0.72,Matches
234,235,Karol Fila,pl POL,DF,Strasbourg,25,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
235,236,Malick Fofana,be BEL,FW,Lyon,18,2005,17,559.0,33.0,18.3,6.2,4,67.0,1,13,22.0,0,2.18,17.0,8.0,9.0,1.45,1.99,12.0,8.2,3.8,0.62,0.84,Matches
236,237,Youssouf Fofana,fr FRA,MF,Monaco,24,1999,32,2697.0,84.0,88.1,30.0,31,87.0,24,1,13.0,0,2.0,56.0,33.0,23.0,0.77,0.02,47.4,36.7,10.7,0.36,0.15,Matches
237,238,Thomas Foket,be BEL,DF,Reims,28,1994,27,1833.0,68.0,59.9,20.4,22,79.0,9,5,17.0,5,1.52,26.0,27.0,-1.0,-0.05,0.24,26.2,22.6,3.5,0.17,0.57,Matches
238,239,Tiago Fonseca Morais,pt POR,FW,Lille,19,2003,3,46.0,15.0,1.5,0.5,0,,0,3,15.0,7,3.0,0.0,0.0,0.0,0.0,-0.54,0.6,0.1,0.4,0.87,0.52,Matches
239,240,Przemysław Frankowski,pl POL,DF,Lens,28,1995,30,2192.0,73.0,71.6,24.4,24,84.0,17,6,31.0,2,1.4,28.0,23.0,5.0,0.21,-0.11,39.3,32.2,7.1,0.29,0.27,Matches
240,241,Jean Frederic N'Guessan,ci CIV,MFFW,Metz,20,2003,6,110.0,18.0,3.6,1.2,1,87.0,0,5,5.0,8,0.5,0.0,3.0,-3.0,-2.45,-1.84,0.9,2.6,-1.7,-1.35,-0.78,Matches
241,242,Angelo Fulgini,fr FRA,MF,Lens,26,1996,29,1376.0,47.0,45.0,15.3,16,69.0,0,13,21.0,5,1.34,16.0,16.0,0.0,0.0,-0.43,21.9,18.7,3.3,0.21,-0.01,Matches
242,243,Kouakou Gadou,fr FRA,DF,Paris S-G,16,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
243,244,Gauthier Gallon,fr FRA,GK,Rennes,30,1993,0,,,0.0,0.0,0,,0,0,,33,3.0,3.0,1.0,2.0,,,,,,,,Matches
244,245,Kévin Gameiro,fr FRA,FWMF,Strasbourg,36,1987,27,1346.0,50.0,44.0,15.0,15,71.0,3,12,24.0,2,1.3,19.0,26.0,-7.0,-0.47,-0.21,18.3,22.7,-4.3,-0.29,-0.32,Matches
245,246,Ignatius Ganago,cm CMR,FWMF,Nantes,24,1999,6,184.0,31.0,6.0,2.0,2,47.0,0,4,23.0,1,1.0,0.0,2.0,-2.0,-0.98,-0.26,3.3,3.0,0.3,0.17,0.66,Matches
246,247,Ulisses Garcia,ch SUI,DF,Marseille,27,1996,13,906.0,70.0,29.6,10.1,10,85.0,8,3,20.0,3,1.46,15.0,14.0,1.0,0.1,-0.32,16.2,12.2,4.0,0.39,-0.25,Matches
247,248,Johan Gastien,fr FRA,MF,Clermont Foot,35,1988,28,2260.0,81.0,73.9,25.1,28,81.0,14,0,,0,0.75,22.0,41.0,-19.0,-0.76,0.93,27.1,46.4,-19.3,-0.77,0.18,Matches
248,249,Yann Gboho,fr FRA,MFFW,Toulouse,22,2001,16,1193.0,75.0,39.0,13.3,13,85.0,4,3,29.0,0,1.63,23.0,17.0,6.0,0.45,0.93,18.3,14.3,4.0,0.3,0.87,Matches
249,250,Gelabert,es ESP,MFFW,Toulouse,22,2000,16,754.0,47.0,24.6,8.4,10,68.0,0,6,12.0,17,1.06,9.0,12.0,-3.0,-0.36,-0.32,6.9,14.7,-7.8,-0.94,-0.94,Matches
