,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
274,275,Ian Maatsen,nl NED,DF,Dortmund,21.0,2002.0,14.0,2,11,4,36.4,0.78,0.28,0.18,0.5,19.5,0,0,0,0.9,0.9,0.08,1.1,1.1,Matches
275,276,Matej Maglica,hr CRO,DF,Darmstadt 98,24.0,1998.0,18.9,1,10,2,20.0,0.53,0.11,0.1,0.5,20.8,1,0,0,0.6,0.6,0.06,0.4,0.4,Matches
276,277,Arne Maier,de GER,MF,Augsburg,24.0,1999.0,11.1,2,22,5,22.7,1.97,0.45,0.09,0.4,22.2,3,0,0,1.5,1.5,0.07,0.5,0.5,Matches
277,278,Linton Maina,de GER,FWMF,Köln,24.0,1999.0,21.1,1,33,11,33.3,1.56,0.52,0.03,0.09,19.8,0,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
278,279,Patrick Mainka,de GER,DF,Heidenheim,28.0,1994.0,34.0,2,29,6,20.7,0.85,0.18,0.07,0.33,9.4,0,0,0,3.2,3.2,0.11,-1.2,-1.2,Matches
279,280,Lovro Majer,hr CRO,MFFW,Wolfsburg,25.0,1998.0,23.4,5,35,10,28.6,1.5,0.43,0.09,0.3,21.1,2,2,2,5.4,3.8,0.11,-0.4,-0.8,Matches
280,281,Jordy Makengo,fr FRA,DF,Freiburg,21.0,2001.0,11.4,0,3,0,0.0,0.26,0.0,0.0,,16.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
281,282,Julián Malatini,ar ARG,DF,Werder Bremen,22.0,2001.0,6.7,1,3,1,33.3,0.45,0.15,0.33,1.0,19.3,0,0,0,1.0,1.0,0.33,0.0,0.0,Matches
282,283,Donyell Malen,nl NED,FWMF,Dortmund,24.0,1999.0,19.8,13,72,36,50.0,3.64,1.82,0.18,0.36,16.5,2,0,0,9.5,9.5,0.14,3.5,3.5,Matches
283,284,Lennard Maloney,us USA,MF,Heidenheim,23.0,1999.0,25.4,1,14,3,21.4,0.55,0.12,0.07,0.33,16.2,0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
284,285,David Mamutovic,de GER,FWDF,Mainz 05,22.0,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
285,286,Braydon Manu,gh GHA,MF,Darmstadt 98,26.0,1997.0,1.9,0,5,1,20.0,2.63,0.53,0.0,0.0,14.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
286,287,Omar Marmoush,eg EGY,FWMF,Eint Frankfurt,24.0,1999.0,25.6,12,77,31,40.3,3.01,1.21,0.13,0.32,17.6,5,2,2,11.6,10.1,0.13,0.4,-0.1,Matches
287,288,Eric Martel,de GER,MF,Köln,21.0,2002.0,27.3,1,27,9,33.3,0.99,0.33,0.04,0.11,18.9,0,0,0,2.2,2.2,0.09,-1.2,-1.2,Matches
288,289,Erhan Mašović,rs SRB,DFMF,Bochum,24.0,1998.0,24.7,0,17,3,17.6,0.69,0.12,0.0,0.0,21.2,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
289,290,Roberto Massimo,de GER,FWDF,Stuttgart,22.0,2000.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
290,291,Jean Mattéo Bahoya,fr FRA,MFFW,Eint Frankfurt,18.0,2005.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
291,292,Philipp Max,de GER,DF,Eint Frankfurt,29.0,1993.0,15.0,1,8,2,25.0,0.53,0.13,0.13,0.5,24.2,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
292,293,Eric Maxim Choupo-Moting,cm CMR,MFFW,Bayern Munich,34.0,1989.0,8.0,2,26,11,42.3,3.26,1.38,0.08,0.18,12.5,0,0,0,4.5,4.5,0.17,-2.5,-2.5,Matches
293,294,Noussair Mazraoui,ma MAR,DF,Bayern Munich,25.0,1997.0,13.3,0,12,3,25.0,0.9,0.23,0.0,0.0,19.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
294,295,Kevin Mbabu,ch SUI,DF,Augsburg,28.0,1995.0,22.7,0,4,1,25.0,0.18,0.04,0.0,0.0,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
295,296,Noah Mbamba,be BEL,MF,Leverkusen,18.0,2005.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
296,297,Nathanael Mbuku,fr FRA,FW,Augsburg,21.0,2002.0,0.1,0,1,0,0.0,18.0,0.0,0.0,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
297,298,Marvin Mehlem,de GER,MF,Darmstadt 98,25.0,1997.0,16.5,3,23,8,34.8,1.4,0.49,0.13,0.38,17.5,0,0,0,3.8,3.8,0.17,-0.8,-0.8,Matches
298,299,Thomas Meunier,be BEL,DF,Dortmund,31.0,1991.0,6.5,0,8,1,12.5,1.23,0.15,0.0,0.0,18.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
299,300,Alexander Meyer,de GER,GK,Dortmund,32.0,1991.0,7.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
300,301,Sven Michel,de GER,FWMF,Augsburg,33.0,1990.0,6.5,2,12,5,41.7,1.85,0.77,0.08,0.2,20.7,0,1,2,2.4,0.8,0.07,-0.4,0.2,Matches
301,302,Enzo Millot,fr FRA,MFFW,Stuttgart,21.0,2002.0,24.9,5,38,17,44.7,1.53,0.68,0.11,0.24,19.4,0,1,1,5.3,4.5,0.12,-0.3,-0.5,Matches
302,303,Jovan Milošević,rs SRB,FWMF,Stuttgart,18.0,2005.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
303,304,Kim Min-jae,kr KOR,DF,Bayern Munich,26.0,1996.0,21.9,1,10,3,30.0,0.46,0.14,0.1,0.33,10.4,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
304,305,Maximilian Mittelstädt,de GER,DF,Stuttgart,26.0,1997.0,23.4,2,21,6,28.6,0.9,0.26,0.1,0.33,23.3,0,0,0,0.9,0.9,0.04,1.1,1.1,Matches
305,306,Marko Mladenović,rs SRB,MF,Eint Frankfurt,18.0,2005.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
306,307,Max Moerstedt,de GER,DFFW,Hoffenheim,,,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
307,308,Mateu Morey,es ESP,DF,Dortmund,23.0,2000.0,1.2,0,1,1,100.0,0.82,0.82,0.0,0.0,26.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
308,309,Youssoufa Moukoko,de GER,FW,Dortmund,18.0,2004.0,6.9,5,14,7,50.0,2.02,1.01,0.36,0.71,13.0,0,0,0,3.9,3.9,0.28,1.1,1.1,Matches
309,310,Andreas Müller,de GER,MF,Darmstadt 98,23.0,2000.0,3.9,0,3,1,33.3,0.77,0.26,0.0,0.0,30.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
310,311,Jannik Müller,de GER,DFMF,Darmstadt 98,29.0,1994.0,12.6,0,3,0,0.0,0.24,0.0,0.0,,13.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
311,312,Kevin Müller,de GER,GK,Heidenheim,32.0,1991.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
312,313,Marcus Müller,de GER,MF,Mainz 05,20.0,2002.0,0.2,0,1,0,0.0,5.0,0.0,0.0,,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
313,314,Thomas Müller,de GER,MFFW,Bayern Munich,33.0,1989.0,18.4,5,36,11,30.6,1.96,0.6,0.14,0.45,11.9,0,0,0,5.7,5.7,0.17,-0.7,-0.7,Matches
314,315,Jamal Musiala,de GER,MFFW,Bayern Munich,20.0,2003.0,19.5,10,58,21,36.2,2.97,1.08,0.17,0.48,15.8,0,0,0,7.9,7.9,0.14,2.1,2.1,Matches
315,316,Florent Muslija,xk KVX,MFFW,Freiburg,25.0,1998.0,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,33.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
316,317,Phillipp Mwene,at AUT,DF,Mainz 05,29.0,1994.0,22.2,1,24,9,37.5,1.08,0.41,0.04,0.11,19.2,0,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
317,318,Joakim Mæhle,dk DEN,DFMF,Wolfsburg,26.0,1997.0,27.2,2,20,6,30.0,0.73,0.22,0.1,0.33,18.8,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
318,319,Nathan N'Goumou,fr FRA,FWMF,Gladbach,23.0,2000.0,15.4,5,31,11,35.5,2.01,0.71,0.16,0.45,15.8,0,0,0,3.8,3.8,0.12,1.2,1.2,Matches
319,320,Stanley N'Soki,fr FRA,DF,Hoffenheim,24.0,1999.0,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
320,321,Luca Netz,de GER,DF,Gladbach,20.0,2003.0,24.7,0,17,5,29.4,0.69,0.2,0.0,0.0,16.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
321,322,Manuel Neuer,de GER,GK,Bayern Munich,37.0,1986.0,22.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
322,323,Florian Neuhaus,de GER,MF,Gladbach,26.0,1997.0,13.6,4,38,13,34.2,2.79,0.96,0.08,0.23,21.9,1,1,1,4.3,3.5,0.1,-0.3,-0.5,Matches
323,324,Jessic Ngankam,de GER,FWMF,Mainz 05,23.0,2000.0,2.0,0,7,1,14.3,3.42,0.49,0.0,0.0,17.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
324,325,Jessic Ngankam,de GER,FW,Eint Frankfurt,23.0,2000.0,3.1,0,7,4,57.1,2.25,1.29,0.0,0.0,16.5,0,0,1,1.5,0.7,0.1,-1.5,-0.7,Matches
325,326,Moritz Nicolas,de GER,GK,Gladbach,25.0,1997.0,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
326,327,Justin Njinmah,de GER,FW,Werder Bremen,22.0,2000.0,11.3,6,33,14,42.4,2.92,1.24,0.18,0.43,16.2,0,0,0,4.9,4.9,0.15,1.1,1.1,Matches
327,328,Niels Nkounkou,fr FRA,DFMF,Eint Frankfurt,22.0,2000.0,14.5,3,22,7,31.8,1.51,0.48,0.14,0.43,21.7,0,0,0,1.3,1.3,0.06,1.7,1.7,Matches
328,329,Felix Nmecha,de GER,MF,Dortmund,22.0,2000.0,11.3,1,23,3,13.0,2.03,0.26,0.04,0.33,17.8,0,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
329,330,Lukas Nmecha,de GER,FW,Wolfsburg,24.0,1998.0,0.5,1,1,1,100.0,2.14,2.14,1.0,1.0,7.8,0,0,0,0.1,0.1,0.14,0.9,0.9,Matches
330,331,Jonathan Norbye,no NOR,MF,RB Leipzig,16.0,2007.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
331,332,Alexander Nübel,de GER,GK,Stuttgart,26.0,1996.0,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
332,333,Kasim Nuhu,gh GHA,DF,Hoffenheim,28.0,1995.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
333,334,Fabian Nürnberger,de GER,DFMF,Darmstadt 98,24.0,1999.0,16.8,1,19,6,31.6,1.13,0.36,0.05,0.17,22.0,4,0,0,0.9,0.9,0.05,0.1,0.1,Matches
334,335,Tim Oermann,de GER,DF,Bochum,19.0,2003.0,7.9,0,5,0,0.0,0.63,0.0,0.0,,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
335,336,Masaya Okugawa,jp JPN,FWDF,Augsburg,27.0,1996.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
336,337,Finn Ole Becker,de GER,MF,Hoffenheim,23.0,2000.0,6.7,0,6,1,16.7,0.89,0.15,0.0,0.0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
337,338,Mathias Olesen,lu LUX,MFFW,Köln,22.0,2001.0,1.2,0,1,0,0.0,0.8,0.0,0.0,,30.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
338,339,Dani Olmo,es ESP,MF,RB Leipzig,25.0,1998.0,16.1,4,45,13,28.9,2.8,0.81,0.09,0.31,18.7,3,0,0,3.3,3.3,0.07,0.7,0.7,Matches
339,340,Jonas Omlin,ch SUI,GK,Gladbach,29.0,1994.0,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
340,341,Karim Onisiwo,at AUT,FWMF,Mainz 05,31.0,1992.0,16.6,1,33,7,21.2,1.99,0.42,0.03,0.14,14.8,0,0,0,2.3,2.3,0.07,-1.3,-1.3,Matches
341,342,Loïs Openda,be BEL,FW,RB Leipzig,23.0,2000.0,30.0,24,118,59,50.0,3.94,1.97,0.19,0.37,14.2,1,2,3,22.1,19.7,0.17,1.9,2.3,Matches
342,343,Leon Opitz,de GER,FWDF,Werder Bremen,18.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
343,344,Willi Orban,hu HUN,DF,RB Leipzig,30.0,1992.0,17.6,0,7,2,28.6,0.4,0.11,0.0,0.0,9.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
344,345,Ivan Ordets,ua UKR,DF,Bochum,31.0,1992.0,20.9,1,16,6,37.5,0.77,0.29,0.06,0.17,10.7,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
345,346,Patrick Osterhage,de GER,MF,Bochum,23.0,2000.0,20.7,2,22,3,13.6,1.06,0.15,0.09,0.67,19.5,0,0,0,1.4,1.4,0.06,0.6,0.6,Matches
346,347,Salih Özcan,tr TUR,MF,Dortmund,25.0,1998.0,13.2,0,5,2,40.0,0.38,0.15,0.0,0.0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
347,348,Willian Pacho,ec ECU,DF,Eint Frankfurt,21.0,2001.0,33.0,0,10,2,20.0,0.3,0.06,0.0,0.0,16.3,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
348,349,Gonçalo Paciência,pt POR,FWMF,Bochum,28.0,1994.0,7.2,3,38,12,31.6,5.26,1.66,0.08,0.25,17.9,1,0,0,3.0,3.0,0.08,0.0,0.0,Matches
349,350,Exequiel Palacios,ar ARG,MF,Leverkusen,24.0,1998.0,20.3,4,19,4,21.1,0.93,0.2,0.11,0.5,23.2,0,2,2,3.3,1.8,0.09,0.7,0.2,Matches
350,351,Miloš Pantović,rs SRB,MF,Union Berlin,27.0,1996.0,0.2,1,1,1,100.0,6.0,6.0,1.0,1.0,13.2,0,0,0,0.8,0.8,0.76,0.2,0.2,Matches
351,352,Antonios Papadopoulos,de GER,DF,Dortmund,23.0,1999.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
352,353,Matondo-Merveille Papela,de GER,MFDF,Mainz 05,22.0,2001.0,2.9,0,4,1,25.0,1.4,0.35,0.0,0.0,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
353,354,Leart Paqarada,xk KVX,DF,Köln,28.0,1994.0,11.9,0,10,4,40.0,0.84,0.33,0.0,0.0,26.6,3,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
354,355,Kevin Paredes,us USA,FWMF,Wolfsburg,20.0,2003.0,15.9,3,19,7,36.8,1.19,0.44,0.16,0.43,16.7,0,0,0,3.0,3.0,0.16,0.0,0.0,Matches
355,356,Felix Passlack,de GER,DF,Bochum,25.0,1998.0,10.7,2,14,3,21.4,1.31,0.28,0.14,0.67,21.0,0,0,0,0.9,0.9,0.06,1.1,1.1,Matches
356,357,Jiří Pavlenka,cz CZE,GK,Werder Bremen,31.0,1992.0,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
357,358,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19.0,2004.0,13.6,2,8,2,25.0,0.59,0.15,0.25,1.0,16.0,0,0,0,1.2,1.2,0.15,0.8,0.8,Matches
358,359,Mads Pedersen,dk DEN,DF,Augsburg,26.0,1996.0,19.8,1,13,1,7.7,0.66,0.05,0.08,1.0,19.0,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
359,360,Jordan Pefok,us USA,FW,Gladbach,27.0,1996.0,15.8,5,35,9,25.7,2.22,0.57,0.14,0.56,10.9,0,0,0,6.5,6.5,0.2,-1.5,-1.5,Matches
360,361,Jordan Pefok,us USA,FW,Union Berlin,27.0,1996.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
361,362,Dženan Pejčinović,de GER,FW,Wolfsburg,18.0,2005.0,0.4,0,2,0,0.0,4.86,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
362,363,Daniel Peretz,il ISR,GK,Bayern Munich,23.0,2000.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
363,364,Matteo Perez Vinlöf,se SWE,FW,Bayern Munich,17.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
364,365,Pavao Pervan,at AUT,GK,Wolfsburg,35.0,1987.0,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
365,366,Jens Petter Hauge,no NOR,MFFW,Eint Frankfurt,23.0,1999.0,1.6,0,1,0,0.0,0.61,0.0,0.0,,17.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
366,367,Luca Pfeiffer,de GER,FWMF,Darmstadt 98,26.0,1996.0,18.0,1,48,18,37.5,2.67,1.0,0.02,0.06,15.7,0,0,0,4.6,4.6,0.1,-3.6,-3.6,Matches
367,368,Patric Pfeiffer,de GER,DF,Augsburg,23.0,1999.0,5.7,0,11,0,0.0,1.94,0.0,0.0,,17.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
368,369,Maximilian Philipp,de GER,FWMF,Freiburg,29.0,1994.0,3.6,1,9,3,33.3,2.51,0.84,0.11,0.33,12.7,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
369,370,Florian Pick,de GER,MFFW,Heidenheim,27.0,1995.0,3.6,0,8,1,12.5,2.2,0.28,0.0,0.0,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
370,371,Amos Pieper,de GER,DF,Werder Bremen,25.0,1998.0,6.6,0,4,1,25.0,0.61,0.15,0.0,0.0,10.2,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
371,372,Marvin Pieringer,de GER,MFFW,Heidenheim,23.0,1999.0,16.8,3,27,8,29.6,1.61,0.48,0.11,0.38,14.4,0,0,0,2.3,2.3,0.09,0.7,0.7,Matches
372,373,Alassane Pléa,fr FRA,FWMF,Gladbach,30.0,1993.0,21.3,7,57,18,31.6,2.68,0.85,0.11,0.33,17.6,0,1,1,7.0,6.2,0.11,0.0,-0.2,Matches
373,374,Ole Pohlmann,de GER,MF,Dortmund,22.0,2001.0,0.6,0,1,0,0.0,1.67,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
374,375,Sebastian Polter,de GER,FW,Darmstadt 98,32.0,1991.0,5.0,0,10,3,30.0,2.02,0.61,0.0,0.0,11.9,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches
375,376,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29.0,1994.0,13.5,5,29,16,55.2,2.14,1.18,0.17,0.31,10.6,0,0,0,5.7,5.7,0.2,-0.7,-0.7,Matches
376,377,Grischa Prömel,de GER,MF,Hoffenheim,28.0,1995.0,23.8,4,26,8,30.8,1.09,0.34,0.15,0.5,15.5,0,0,0,3.8,3.8,0.15,0.2,0.2,Matches
377,378,Gustavo Puerta,co COL,DFMF,Leverkusen,20.0,2003.0,0.5,0,2,0,0.0,3.91,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
378,379,Luca Raimund,de GER,FWMF,Stuttgart,18.0,2005.0,0.3,0,2,0,0.0,6.0,0.0,0.0,,7.2,0,0,0,0.9,0.9,0.55,-0.9,-0.9,Matches
379,380,Grant Ranos,am ARM,MFFW,Gladbach,20.0,2003.0,0.5,0,3,0,0.0,5.51,0.0,0.0,,17.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
380,381,Nicolai Rapp,de GER,DF,Werder Bremen,26.0,1996.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
381,382,David Raum,de GER,DF,RB Leipzig,25.0,1998.0,30.4,2,14,4,28.6,0.46,0.13,0.14,0.5,20.3,4,0,0,0.8,0.8,0.05,1.2,1.2,Matches
382,383,Rocco Reitz,de GER,MF,Gladbach,21.0,2002.0,23.7,6,33,14,42.4,1.39,0.59,0.18,0.43,17.3,0,0,0,3.7,3.7,0.11,2.3,2.3,Matches
383,384,Marco Reus,de GER,MFFW,Dortmund,34.0,1989.0,17.8,6,42,20,47.6,2.36,1.12,0.14,0.3,14.2,8,0,0,6.5,6.5,0.16,-0.5,-0.5,Matches
384,385,Elvis Rexhbeçaj,de GER,MF,Augsburg,25.0,1997.0,22.1,2,28,3,10.7,1.27,0.14,0.04,0.33,24.3,0,1,1,1.7,1.0,0.03,0.3,0.0,Matches
385,386,Gio Reyna,us USA,MFFW,Dortmund,20.0,2002.0,3.1,0,8,2,25.0,2.57,0.64,0.0,0.0,17.4,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
386,387,Marco Richter,de GER,MFFW,Mainz 05,25.0,1997.0,8.0,1,38,9,23.7,4.77,1.13,0.03,0.11,21.2,4,0,0,1.9,1.9,0.05,-0.9,-0.9,Matches
387,388,Clemens Riedel,de GER,DF,Darmstadt 98,20.0,2003.0,8.4,0,8,3,37.5,0.95,0.36,0.0,0.0,21.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
388,389,Manuel Riemann,de GER,GK,Bochum,34.0,1988.0,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
389,390,Sebastian Rode,de GER,MF,Eint Frankfurt,32.0,1990.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
390,391,Rogério,br BRA,DF,Wolfsburg,25.0,1998.0,10.1,1,4,2,50.0,0.4,0.2,0.25,0.5,15.3,0,0,0,0.3,0.3,0.09,0.7,0.7,Matches
391,392,Merlin Röhl,de GER,MFFW,Freiburg,21.0,2002.0,16.4,2,24,8,33.3,1.46,0.49,0.08,0.25,15.1,0,0,0,2.0,2.0,0.08,0.0,0.0,Matches
392,393,Frank Ronstadt,de GER,DFMF,Darmstadt 98,26.0,1997.0,0.8,0,3,0,0.0,3.55,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
393,394,Anthony Rouault,fr FRA,DF,Stuttgart,22.0,2001.0,11.2,0,3,1,33.3,0.27,0.09,0.0,0.0,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
394,395,Jérôme Roussillon,fr FRA,DF,Union Berlin,30.0,1993.0,8.4,0,7,4,57.1,0.84,0.48,0.0,0.0,20.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
395,396,Fabian Rüdlin,de GER,MF,Freiburg,26.0,1997.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
396,397,Julian Ryerson,no NOR,DF,Dortmund,25.0,1997.0,19.6,4,18,8,44.4,0.92,0.41,0.22,0.5,19.5,0,0,0,1.8,1.8,0.1,2.2,2.2,Matches
397,398,Frederik Rønnow,dk DEN,GK,Union Berlin,30.0,1992.0,33.0,0,3,0,0.0,0.09,0.0,0.0,,11.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
398,399,Marcel Sabitzer,at AUT,MF,Dortmund,29.0,1994.0,21.8,4,46,19,41.3,2.11,0.87,0.07,0.16,22.6,5,1,1,3.6,2.8,0.06,0.4,0.2,Matches
399,400,Roland Sallai,hu HUN,MFFW,Freiburg,26.0,1997.0,20.4,3,55,19,34.5,2.69,0.93,0.05,0.16,15.8,0,0,1,7.9,7.1,0.14,-4.9,-4.1,Matches
400,401,Diadie Samassékou,ml MLI,MF,Hoffenheim,27.0,1996.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
401,402,Jadon Sancho,eng ENG,FWMF,Dortmund,23.0,2000.0,10.5,2,9,4,44.4,0.86,0.38,0.22,0.5,13.3,0,0,0,0.7,0.7,0.08,1.3,1.3,Matches
402,403,Leroy Sané,de GER,FW,Bayern Munich,27.0,1996.0,23.7,8,73,28,38.4,3.07,1.18,0.11,0.29,17.6,6,0,0,10.9,10.9,0.15,-2.9,-2.9,Matches
403,404,Amin Sarr,se SWE,FWMF,Wolfsburg,22.0,2001.0,4.3,0,6,2,33.3,1.4,0.47,0.0,0.0,15.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
404,405,Bouna Sarr,sn SEN,DF,Bayern Munich,31.0,1992.0,1.2,0,1,1,100.0,0.85,0.85,0.0,0.0,5.0,0,0,0,0.2,0.2,0.22,-0.2,-0.2,Matches
405,406,Joe Scally,us USA,DF,Gladbach,20.0,2002.0,24.8,1,11,1,9.1,0.44,0.04,0.09,1.0,22.0,0,0,0,0.6,0.6,0.05,0.4,0.4,Matches
406,407,András Schäfer,hu HUN,MF,Union Berlin,24.0,1999.0,13.5,1,21,5,23.8,1.56,0.37,0.05,0.2,16.9,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
407,408,Patrik Schick,cz CZE,FW,Leverkusen,27.0,1996.0,11.8,7,39,12,30.8,3.3,1.02,0.15,0.5,12.7,0,1,1,6.0,5.3,0.13,1.0,0.7,Matches
408,409,Stefan Schimmer,de GER,MFFW,Heidenheim,29.0,1994.0,1.7,0,5,0,0.0,2.94,0.0,0.0,,9.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
409,410,Xaver Schlager,at AUT,MF,RB Leipzig,25.0,1997.0,27.5,0,21,3,14.3,0.76,0.11,0.0,0.0,26.0,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
410,411,Keven Schlotterbeck,de GER,DF,Bochum,26.0,1997.0,24.3,5,27,12,44.4,1.11,0.49,0.19,0.42,12.9,0,0,0,2.0,2.0,0.08,3.0,3.0,Matches
411,412,Nico Schlotterbeck,de GER,DF,Dortmund,23.0,1999.0,31.8,2,27,6,22.2,0.85,0.19,0.07,0.33,13.4,0,0,0,3.0,3.0,0.11,-1.0,-1.0,Matches
