,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
142,143,Mathieu Coutadeur,fr FRA,MF,Ajaccio,36,1986,21.6,0,4,0,0.0,0.18,0.0,0.0,,29.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
143,144,Nicolas Cozza,fr FRA,DF,Montpellier,23,1999,14.2,2,7,4,57.1,0.49,0.28,0.29,0.5,10.0,0,0,0,1.4,1.4,0.2,0.6,0.6,Matches
144,145,Damien Da Silva,fr FRA,DF,Lyon,34,1988,3.8,0,2,0,0.0,0.53,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
145,146,Andréa Dacourt,fr FRA,MF,Nice,17,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
146,147,Colin Dagba,fr FRA,DFMF,Strasbourg,23,1998,10.6,0,5,0,0.0,0.47,0.0,0.0,,16.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
147,148,Thijs Dallinga,nl NED,FW,Toulouse,21,2000,26.1,12,61,30,49.2,2.33,1.15,0.2,0.4,12.1,0,0,0,9.8,9.8,0.16,2.2,2.2,Matches
148,149,Flavius Daniliuc,at AUT,DF,Nice,21,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,150,Kévin Danois,fr FRA,MF,Auxerre,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
150,151,Kevin Danso,at AUT,DF,Lens,23,1998,35.9,1,24,4,16.7,0.67,0.11,0.04,0.25,14.9,0,0,0,2.5,2.4,0.1,-1.5,-1.4,Matches
151,152,Dante,br BRA,DF,Nice,38,1983,36.7,1,23,5,21.7,0.63,0.14,0.04,0.2,13.8,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
152,153,Achraf Dari,ma MAR,DF,Brest,23,1999,14.6,1,4,2,50.0,0.27,0.14,0.25,0.5,15.4,0,0,0,0.4,0.4,0.09,0.6,0.6,Matches
153,154,Jonathan David,ca CAN,FW,Lille,22,2000,35.2,24,95,44,46.3,2.7,1.25,0.15,0.32,15.8,0,10,11,23.6,15.1,0.16,0.4,-1.1,Matches
154,155,Thibault De Smet,be BEL,DF,Reims,24,1998,19.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
155,156,Brecht Dejaegere,be BEL,MF,Toulouse,31,1991,20.1,4,23,7,30.4,1.14,0.35,0.17,0.57,14.6,0,0,0,2.6,2.6,0.11,1.4,1.4,Matches
156,157,Romain Del Castillo,fr FRA,MFFW,Brest,26,1996,15.8,6,31,11,35.5,1.96,0.7,0.03,0.09,20.7,3,5,5,6.2,2.3,0.07,-0.2,-1.3,Matches
157,158,Thomas Delaine,fr FRA,DFMF,Strasbourg,30,1992,11.9,0,6,4,66.7,0.51,0.34,0.0,0.0,18.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
158,159,Sacha Delaye,fr FRA,FWMF,Montpellier,20,2002,0.2,1,2,1,50.0,9.0,4.5,0.5,1.0,20.4,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
159,160,Andy Delort,dz ALG,FW,Nice,30,1991,8.7,6,23,8,34.8,2.65,0.92,0.13,0.38,16.4,1,3,3,5.4,3.0,0.13,0.6,0.0,Matches
160,161,Andy Delort,dz ALG,FW,Nantes,30,1991,5.2,0,18,10,55.6,3.45,1.92,0.0,0.0,16.1,2,0,0,2.5,2.5,0.14,-2.5,-2.5,Matches
161,162,Karamoko Dembele,sct SCO,FWMF,Brest,19,2003,2.0,0,4,2,50.0,2.01,1.01,0.0,0.0,16.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
162,163,Moussa Dembélé,fr FRA,FWMF,Lyon,26,1996,9.7,3,28,13,46.4,2.87,1.33,0.11,0.23,13.3,0,0,0,3.8,3.8,0.14,-0.8,-0.8,Matches
163,164,Siriki Dembélé,ci CIV,MFFW,Auxerre,25,1996,4.1,0,5,2,40.0,1.21,0.48,0.0,0.0,21.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
164,165,Branco van den Boomen,nl NED,MF,Toulouse,27,1995,32.1,5,48,20,41.7,1.5,0.62,0.02,0.05,25.1,16,4,4,6.0,2.9,0.06,-1.0,-1.9,Matches
165,166,Rémy Descamps,fr FRA,GK,Nantes,26,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,167,Mikkel Desler,dk DEN,DF,Toulouse,27,1995,25.1,1,11,4,36.4,0.44,0.16,0.09,0.25,17.6,0,0,0,0.8,0.8,0.07,0.2,0.2,Matches
167,168,Mamadou Diakhon,fr FRA,FW,Reims,16,2005,0.2,0,1,0,0.0,4.29,0.0,0.0,,18.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
168,169,Bafodé Diakité,fr FRA,DF,Lille,21,2001,29.5,3,19,6,31.6,0.64,0.2,0.16,0.5,11.4,0,0,0,1.7,1.7,0.09,1.3,1.3,Matches
169,170,Ibrahim Diakité,gn GUI,DF,Reims,18,2003,1.5,0,1,1,100.0,0.69,0.69,0.0,0.0,7.5,0,0,0,0.2,0.2,0.2,-0.2,-0.2,Matches
170,171,Baila Diallo,fr FRA,DFMF,Clermont Foot,21,2001,1.0,0,1,0,0.0,1.01,0.0,0.0,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
171,172,Habib Diallo,sn SEN,FW,Strasbourg,27,1995,32.0,20,90,36,40.0,2.81,1.13,0.19,0.47,13.0,1,3,4,17.8,14.5,0.17,2.2,2.5,Matches
172,173,Ismael Diallo,ci CIV,DF,Ajaccio,25,1997,24.2,0,3,0,0.0,0.12,0.0,0.0,,17.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
173,174,Habib Diarra,sn SEN,MFFW,Strasbourg,18,2004,18.1,3,23,9,39.1,1.27,0.5,0.13,0.33,20.1,0,0,0,1.8,1.8,0.08,1.2,1.2,Matches
174,175,Moussa Diarra,ml MLI,DF,Toulouse,21,2000,13.6,0,1,0,0.0,0.07,0.0,0.0,,6.4,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
175,176,Stéphane Diarra,fr FRA,FWMF,Lorient,23,1998,11.8,2,20,8,40.0,1.69,0.68,0.1,0.25,16.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
176,177,Krépin Diatta,sn SEN,MFFW,Monaco,23,1999,23.0,4,40,18,45.0,1.74,0.78,0.1,0.22,15.2,0,0,0,4.6,4.6,0.12,-0.6,-0.6,Matches
177,178,Mory Diaw,sn SEN,GK,Clermont Foot,29,1993,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
178,179,Bamba Dieng,sn SEN,FWMF,Marseille,22,2000,2.2,1,11,5,45.5,5.1,2.32,0.09,0.2,12.5,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
179,180,Bamba Dieng,sn SEN,FW,Lorient,22,2000,8.3,3,21,7,33.3,2.53,0.84,0.1,0.29,16.0,0,1,1,4.9,4.1,0.23,-1.9,-2.1,Matches
180,181,Tristan Dingomé,cm CMR,MF,Troyes,31,1991,1.1,0,3,1,33.3,2.73,0.91,0.0,0.0,21.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
181,182,Sinaly Diomande,ci CIV,DF,Lyon,21,2001,21.7,0,10,2,20.0,0.46,0.09,0.0,0.0,12.6,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
182,183,Lois Diony,fr FRA,FW,Angers,29,1992,5.6,1,12,3,25.0,2.13,0.53,0.08,0.33,14.5,0,0,0,2.2,2.2,0.18,-1.2,-1.2,Matches
183,184,Edan Diop,fr FRA,DFFW,Monaco,17,2004,2.5,1,6,2,33.3,2.42,0.81,0.17,0.5,15.6,0,0,0,1.2,1.2,0.2,-0.2,-0.2,Matches
184,185,Sofiane Diop,fr FRA,MFFW,Nice,22,2000,13.6,1,28,9,32.1,2.05,0.66,0.04,0.11,20.0,1,0,0,2.6,2.6,0.09,-1.6,-1.6,Matches
185,186,Sofiane Diop,fr FRA,MF,Monaco,22,2000,0.7,1,2,1,50.0,2.77,1.38,0.5,1.0,10.5,0,0,0,1.0,1.0,0.5,0.0,0.0,Matches
186,187,Yehvann Diouf,fr FRA,GK,Reims,22,1999,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
187,188,Axel Disasi,fr FRA,DF,Monaco,24,1998,37.0,3,28,9,32.1,0.76,0.24,0.11,0.33,15.4,0,0,1,3.8,3.0,0.11,-0.8,0.0,Matches
188,189,Tiago Djaló,pt POR,DF,Lille,22,2000,22.4,2,15,4,26.7,0.67,0.18,0.13,0.5,12.7,0,0,0,1.3,1.3,0.08,0.7,0.7,Matches
189,190,Alexander Djiku,gh GHA,DF,Strasbourg,27,1994,29.7,1,17,5,29.4,0.57,0.17,0.06,0.2,14.4,1,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
190,191,Moussa Djitte,sn SEN,FW,Ajaccio,22,1999,1.5,0,2,0,0.0,1.32,0.0,0.0,,23.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
191,192,Ouparine Djoco,gw GNB,GK,Clermont Foot,24,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
192,193,Alan Do Marcolino,ga GAB,FW,Rennes,20,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
193,194,Jeremy Doku,be BEL,MFFW,Rennes,20,2002,14.3,6,26,12,46.2,1.81,0.84,0.23,0.5,15.7,0,0,0,2.7,2.7,0.1,3.3,3.3,Matches
194,195,Kyliane Dong,fr FRA,MFFW,Troyes,17,2004,2.4,0,2,0,0.0,0.85,0.0,0.0,,20.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
195,196,Jordan Dongmo,cm CMR,MF,Troyes,21,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
196,197,Gianluigi Donnarumma,it ITA,GK,Paris S-G,23,1999,37.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
197,198,Jodel Dossou,bj BEN,MFDF,Clermont Foot,30,1992,2.9,1,6,3,50.0,2.09,1.05,0.17,0.33,16.7,0,0,0,0.4,0.4,0.07,0.6,0.6,Matches
198,199,Lohann Doucet,fr FRA,MFFW,Nantes,19,2002,1.0,0,1,1,100.0,0.99,0.99,0.0,0.0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
199,200,Siriné Doucouré,ml MLI,FWMF,Lorient,20,2002,1.5,0,7,1,14.3,4.63,0.66,0.0,0.0,13.5,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
200,201,Désiré Doué,fr FRA,MFFW,Rennes,17,2005,12.4,3,21,6,28.6,1.7,0.48,0.14,0.5,21.0,0,0,0,1.6,1.6,0.07,1.4,1.4,Matches
201,202,Guela Doué,ci CIV,FWMF,Rennes,19,2002,0.1,0,1,0,0.0,7.5,0.0,0.0,,31.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
202,203,Ismaël Doukouré,fr FRA,DFMF,Strasbourg,19,2003,25.5,1,9,2,22.2,0.35,0.08,0.11,0.5,25.4,0,0,0,0.3,0.3,0.03,0.7,0.7,Matches
203,204,Kamory Doumbia,ml MLI,MF,Reims,19,2003,12.8,2,25,9,36.0,1.95,0.7,0.04,0.11,19.8,0,1,1,3.7,2.9,0.12,-1.7,-1.9,Matches
204,205,Souleyman Doumbia,ci CIV,DFFW,Angers,25,1996,19.9,0,7,2,28.6,0.35,0.1,0.0,0.0,16.0,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
205,206,Rémy Dugimont,fr FRA,FWMF,Auxerre,36,1986,1.3,0,4,1,25.0,3.19,0.8,0.0,0.0,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
206,207,Maxime Dupé,fr FRA,GK,Toulouse,29,1993,38.0,0,1,0,0.0,0.03,0.0,0.0,,13.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
207,208,Jean-Kevin Duverne,ht HAI,DF,Brest,25,1997,27.9,0,5,1,20.0,0.18,0.04,0.0,0.0,17.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
208,209,Hugo Ekitike,fr FRA,FW,Paris S-G,20,2002,12.8,3,34,12,35.3,2.65,0.94,0.09,0.25,14.8,0,0,0,3.7,3.7,0.11,-0.7,-0.7,Matches
209,210,Alberth Elis,hn HON,MFFW,Brest,26,1996,2.9,0,4,1,25.0,1.4,0.35,0.0,0.0,13.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
210,211,Breel Embolo,ch SUI,FW,Monaco,25,1997,20.7,12,40,20,50.0,1.94,0.97,0.3,0.6,10.9,0,0,1,8.5,7.6,0.19,3.5,4.4,Matches
211,212,Maxime Estève,fr FRA,DF,Montpellier,20,2002,18.3,0,6,0,0.0,0.33,0.0,0.0,,9.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
212,213,Fábio,br BRA,DFMF,Nantes,32,1990,2.5,0,3,2,66.7,1.21,0.8,0.0,0.0,13.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
213,214,Noah Fadiga,sn SEN,DF,Brest,22,1999,14.5,1,11,3,27.3,0.76,0.21,0.09,0.33,18.3,0,0,0,0.7,0.7,0.07,0.3,0.3,Matches
214,215,Wout Faes,be BEL,DF,Reims,24,1998,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
215,216,Romain Faivre,fr FRA,MFFW,Lorient,24,1998,13.8,5,25,14,56.0,1.81,1.01,0.2,0.36,17.0,0,0,0,2.7,2.7,0.11,2.3,2.3,Matches
216,217,Romain Faivre,fr FRA,MF,Lyon,24,1998,3.3,0,5,2,40.0,1.5,0.6,0.0,0.0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
217,218,Fallou Fall,sn SEN,DF,Reims,18,2004,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
218,219,Khalil Fayad,fr FRA,MF,Montpellier,18,2004,8.0,0,8,3,37.5,1.0,0.38,0.0,0.0,21.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
219,220,Cheikh Faye,sn SEN,FW,Montpellier,23,1999,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
220,221,Jordan Ferri,fr FRA,MF,Montpellier,30,1992,30.4,1,14,2,14.3,0.46,0.07,0.07,0.5,24.1,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
221,222,Karol Fila,pl POL,DF,Strasbourg,24,1998,0.5,0,1,0,0.0,1.91,0.0,0.0,,20.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
222,223,Alexis Flips,fr FRA,FWMF,Reims,22,2000,22.0,4,53,20,37.7,2.41,0.91,0.08,0.2,24.1,9,0,0,3.9,3.9,0.07,0.1,0.1,Matches
223,224,Seko Fofana,ci CIV,MF,Lens,27,1995,34.1,7,82,22,26.8,2.4,0.64,0.07,0.27,19.9,0,1,2,9.3,7.7,0.09,-2.3,-1.7,Matches
224,225,Yahia Fofana,ci CIV,GK,Angers,21,2000,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
225,226,Youssouf Fofana,fr FRA,MF,Monaco,23,1999,34.3,2,42,10,23.8,1.22,0.29,0.05,0.2,22.9,1,0,0,2.8,2.8,0.07,-0.8,-0.8,Matches
226,227,Thomas Foket,be BEL,DF,Reims,27,1994,22.0,0,2,1,50.0,0.09,0.05,0.0,0.0,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
227,228,José Fonte,pt POR,DF,Lille,38,1983,28.8,1,14,2,14.3,0.49,0.07,0.07,0.5,12.3,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
228,229,Steven Fortes,cv CPV,DF,Lens,30,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
229,230,Przemysław Frankowski,pl POL,DFMF,Lens,27,1995,31.5,5,28,6,21.4,0.89,0.19,0.07,0.33,22.1,2,3,3,4.2,1.8,0.06,0.8,0.2,Matches
230,231,Angelo Fulgini,fr FRA,MFFW,Lens,25,1996,9.5,1,12,8,66.7,1.26,0.84,0.08,0.13,15.7,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
231,232,Gauthier Gallon,fr FRA,GK,Troyes,29,1993,29.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,233,Kévin Gameiro,fr FRA,FW,Strasbourg,35,1987,23.3,10,44,22,50.0,1.89,0.94,0.2,0.41,13.0,0,1,2,8.0,6.3,0.14,2.0,2.7,Matches
233,234,Ignatius Ganago,cm CMR,FWMF,Nantes,23,1999,16.9,5,33,14,42.4,1.95,0.83,0.15,0.36,13.0,0,0,0,3.7,3.7,0.11,1.3,1.3,Matches
234,235,Ignatius Ganago,cm CMR,FW,Lens,23,1999,0.7,0,1,0,0.0,1.53,0.0,0.0,,23.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
235,236,Johan Gastien,fr FRA,MF,Clermont Foot,34,1988,28.9,4,19,9,47.4,0.66,0.31,0.21,0.44,24.8,1,0,0,1.2,1.2,0.06,2.8,2.8,Matches
236,237,Denis Genreau,au AUS,MF,Toulouse,23,1999,7.3,0,7,2,28.6,0.96,0.27,0.0,0.0,16.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
237,238,Valère Germain,fr FRA,FWMF,Montpellier,32,1990,7.6,2,19,6,31.6,2.49,0.78,0.11,0.33,12.7,0,0,0,2.5,2.5,0.13,-0.5,-0.5,Matches
238,239,Gerson,br BRA,MF,Marseille,25,1997,4.6,2,9,6,66.7,1.94,1.29,0.22,0.33,15.8,0,0,0,0.8,0.8,0.09,1.2,1.2,Matches
239,240,Ismaël Gharbi,es ESP,MFFW,Paris S-G,18,2004,0.6,0,3,1,33.3,4.66,1.55,0.0,0.0,21.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
240,241,Faouzi Ghoulam,dz ALG,DF,Angers,31,1991,5.3,0,1,0,0.0,0.19,0.0,0.0,,24.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
241,242,Samuel Gigot,fr FRA,DF,Marseille,28,1993,20.9,2,12,3,25.0,0.57,0.14,0.17,0.67,8.0,0,0,0,2.6,2.6,0.21,-0.6,-0.6,Matches
242,243,Andrei Girotto,br BRA,DFMF,Nantes,30,1992,35.0,1,27,6,22.2,0.77,0.17,0.04,0.17,17.2,2,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
243,244,Aleksandr Golovin,ru RUS,MFFW,Monaco,26,1996,27.4,8,49,25,51.0,1.79,0.91,0.16,0.32,19.0,2,0,0,5.3,5.3,0.11,2.7,2.7,Matches
244,245,André Gomes,pt POR,MF,Lille,29,1993,18.1,3,18,5,27.8,0.99,0.28,0.17,0.6,21.2,0,0,0,1.1,1.1,0.06,1.9,1.9,Matches
245,246,Angel Gomes,eng ENG,MF,Lille,21,2000,31.3,2,55,17,30.9,1.76,0.54,0.02,0.06,23.2,4,1,1,4.6,3.8,0.07,-2.6,-2.8,Matches
246,247,Maxime Gonalons,fr FRA,MF,Clermont Foot,33,1989,16.1,1,6,2,33.3,0.37,0.12,0.17,0.5,22.6,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
247,248,Oumar Gonzalez,cm CMR,DF,Ajaccio,24,1998,28.6,0,11,3,27.3,0.38,0.1,0.0,0.0,11.1,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
248,249,Amine Gouiri,dz ALG,FWMF,Nice,22,2000,2.5,0,5,2,40.0,1.99,0.8,0.0,0.0,12.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
249,250,Amine Gouiri,dz ALG,FWMF,Rennes,22,2000,28.0,15,74,30,40.5,2.64,1.07,0.2,0.5,13.6,0,0,0,11.1,11.1,0.15,3.9,3.9,Matches
250,251,Jonathan Gradit,fr FRA,DF,Lens,29,1992,31.4,1,5,1,20.0,0.16,0.03,0.2,1.0,14.1,0,0,0,0.8,0.8,0.16,0.2,0.2,Matches
251,252,Andrew Gravillon,gp GLP,DF,Reims,24,1998,11.5,0,8,1,12.5,0.69,0.09,0.0,0.0,18.3,1,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
252,253,Adrian Grbić,at AUT,MFFW,Lorient,25,1996,0.3,0,3,0,0.0,10.8,0.0,0.0,,28.5,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
253,254,Gabriel Gudmundsson,se SWE,DFFW,Lille,23,1999,9.3,0,7,1,14.3,0.75,0.11,0.0,0.0,22.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
254,255,Axel Gueguin,fr FRA,FWMF,Montpellier,17,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
255,256,Mattéo Guendouzi,fr FRA,MF,Marseille,23,1999,23.4,2,24,5,20.8,1.02,0.21,0.04,0.2,16.4,0,1,1,3.3,2.5,0.11,-1.3,-1.5,Matches
256,257,Evann Guessand,fr FRA,FWMF,Nantes,21,2001,14.0,3,22,12,54.5,1.57,0.86,0.14,0.25,12.1,0,0,0,2.6,2.6,0.12,0.4,0.4,Matches
257,258,Pape Gueye,sn SEN,MFDF,Marseille,23,1999,5.5,1,8,4,50.0,1.46,0.73,0.13,0.25,16.8,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
258,259,Frederic Guilbert,fr FRA,DF,Strasbourg,27,1994,16.2,0,12,1,8.3,0.74,0.06,0.0,0.0,26.3,3,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
259,260,Serhou Guirassy,gn GUI,MF,Rennes,26,1996,0.3,0,2,1,50.0,7.83,3.91,0.0,0.0,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
260,261,Rafik Guitane,fr FRA,FW,Reims,23,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
261,262,Malo Gusto,fr FRA,DF,Lyon,19,2003,17.7,0,7,3,42.9,0.39,0.17,0.0,0.0,20.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
262,263,Jaouen Hadjam,dz ALG,DF,Nantes,19,2003,8.9,0,6,3,50.0,0.67,0.34,0.0,0.0,30.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
263,264,Massadio Haïdara,ml MLI,DFMF,Lens,29,1992,18.6,0,13,0,0.0,0.7,0.0,0.0,,11.6,0,0,0,2.1,2.1,0.16,-2.1,-2.1,Matches
264,265,Achraf Hakimi,ma MAR,DFMF,Paris S-G,23,1998,22.8,5,18,9,50.0,0.79,0.39,0.28,0.56,14.9,0,0,0,3.8,3.8,0.21,1.2,1.2,Matches
265,266,Mathis Hamdi,fr FRA,DF,Troyes,18,2003,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
266,267,Ben Hamed Touré,ci CIV,FW,Ajaccio,18,2003,2.3,0,2,0,0.0,0.86,0.0,0.0,,28.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
267,268,Romain Hamouma,fr FRA,FWMF,Ajaccio,35,1987,12.0,2,16,6,37.5,1.33,0.5,0.13,0.33,15.3,1,0,0,3.0,3.0,0.19,-1.0,-1.0,Matches
268,269,Saïd Hamulic,ba BIH,FW,Toulouse,21,2000,1.2,0,1,0,0.0,0.87,0.0,0.0,,23.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
269,270,Amine Harit,ma MAR,MFFW,Marseille,25,1997,5.7,0,6,3,50.0,1.05,0.52,0.0,0.0,18.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
270,271,Rhys Healey,wls WAL,FW,Toulouse,27,1994,0.7,2,5,3,60.0,7.03,4.22,0.4,0.67,15.3,0,0,0,0.4,0.4,0.08,1.6,1.6,Matches
271,272,Gauthier Hein,fr FRA,MFFW,Auxerre,25,1996,20.8,2,38,10,26.3,1.82,0.48,0.05,0.2,19.3,2,0,0,3.9,3.9,0.1,-1.9,-1.9,Matches
272,273,Henrique,br BRA,DFFW,Lyon,28,1994,4.0,0,1,0,0.0,0.25,0.0,0.0,,27.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
273,274,Christophe Hérelle,mq MTQ,DF,Brest,29,1992,11.8,0,3,0,0.0,0.25,0.0,0.0,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
274,275,Noah Holm,no NOR,FWMF,Reims,21,2001,2.2,0,2,0,0.0,0.93,0.0,0.0,,36.7,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
275,276,Franck Honorat,fr FRA,FWMF,Brest,25,1996,28.2,6,47,17,36.2,1.67,0.6,0.13,0.35,18.1,4,0,0,4.8,4.8,0.1,1.2,1.2,Matches
276,277,Cédric Hountondji,bj BEN,DF,Angers,28,1994,34.4,0,11,4,36.4,0.32,0.12,0.0,0.0,8.9,0,0,0,1.1,1.1,0.1,-1.1,-1.1,Matches
277,278,Ilyes Housni,fr FRA,FW,Paris S-G,17,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
278,279,Adrien Hunou,fr FRA,MFFW,Angers,28,1994,24.8,4,45,18,40.0,1.81,0.73,0.09,0.22,13.2,0,0,0,6.5,6.5,0.14,-2.5,-2.5,Matches
279,280,Mounaim El Idrissy,fr FRA,FW,Ajaccio,23,1999,27.7,6,50,19,38.0,1.8,0.68,0.12,0.32,14.6,0,0,0,7.2,7.2,0.14,-1.2,-1.2,Matches
280,281,Rareş Ilie,ro ROU,MFFW,Nice,19,2003,1.6,0,4,0,0.0,2.43,0.0,0.0,,16.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
281,282,Bonke Innocent,ng NGA,MF,Lorient,26,1996,13.1,0,4,0,0.0,0.3,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
282,283,Ismaily,br BRA,DF,Lille,32,1990,19.8,2,13,6,46.2,0.66,0.3,0.15,0.33,17.4,0,0,0,1.2,1.2,0.09,0.8,0.8,Matches
283,284,Junya Ito,jp JPN,FW,Reims,29,1993,32.4,6,42,17,40.5,1.3,0.52,0.14,0.35,15.3,0,0,0,5.7,5.7,0.14,0.3,0.3,Matches
284,285,Ismail Jakobs,sn SEN,DFFW,Monaco,22,1999,12.4,0,14,6,42.9,1.13,0.48,0.0,0.0,15.2,1,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
285,286,Marin Jakoliš,hr CRO,FW,Angers,25,1996,0.3,0,2,1,50.0,6.43,3.21,0.0,0.0,12.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
286,287,Léo Jardim,br BRA,GK,Lille,27,1995,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
