,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Starts,PlayingTime_Min,PlayingTime_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per90Minutes_Gls,Per90Minutes_Ast,Per90Minutes_G+A,Per90Minutes_G-PK,Per90Minutes_G+A-PK,Per90Minutes_xG,Per90Minutes_xAG,Per90Minutes_xG+xAG,Per90Minutes_npxG,Per90Minutes_npxG+xAG,Matches
290,291,Benjamin Lecomte,fr FRA,GK,Montpellier,32,1991,30,30,2700,30.0,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02,Matches
291,292,Pierre Lees-Melou,fr FRA,MF,Brest,30,1993,29,29,2517,28.0,4,0,4,4,0,0,12,1,2.4,2.4,2.4,4.8,51,193,43,0.14,0.0,0.14,0.14,0.14,0.09,0.08,0.17,0.09,0.17,Matches
292,293,Johann Lepenant,fr FRA,MF,Lyon,20,2002,6,2,253,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,24,6,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
293,294,Léo Leroy,fr FRA,MF,Montpellier,23,2000,21,3,499,5.5,0,1,1,0,0,0,4,0,0.8,0.8,0.7,1.5,8,21,9,0.0,0.18,0.18,0.0,0.18,0.15,0.13,0.28,0.15,0.28,Matches
294,295,Gautier Lloris,fr FRA,DF,Le Havre,28,1995,31,31,2778,30.9,2,0,2,2,0,0,2,0,2.1,2.1,0.2,2.3,13,105,5,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.07,0.07,0.07,Matches
295,296,Abou Lô,sn SEN,MFDF,Metz,23,2000,6,2,197,2.2,0,0,0,0,0,0,0,1,0.1,0.1,0.3,0.5,0,4,2,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,Matches
296,297,Bradley Locko,fr FRA,DF,Brest,21,2002,33,33,2959,32.9,0,3,3,0,0,0,5,0,0.3,0.3,1.6,1.9,83,129,162,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06,Matches
297,298,Renan Lodi,br BRA,DF,Marseille,25,1998,14,14,1235,13.7,0,0,0,0,0,0,6,0,0.3,0.3,1.3,1.6,25,51,77,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
298,299,Andy Logbo,fr FRA,FW,Le Havre,19,2004,10,2,248,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,1,2,7,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches
299,300,Anthony Lopes,pt POR,GK,Lyon,32,1990,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
300,301,Pau López,es ESP,GK,Marseille,28,1994,33,33,2939,32.7,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
301,302,Jordan Lotomba,ch SUI,DF,Nice,24,1998,28,21,1804,20.0,1,0,1,1,0,0,4,0,0.9,0.9,1.1,2.0,36,52,40,0.05,0.0,0.05,0.05,0.05,0.04,0.05,0.1,0.04,0.1,Matches
302,303,Tom Louchet,fr FRA,MFDF,Nice,20,2003,13,3,409,4.5,1,1,2,1,0,0,1,0,1.0,1.0,0.7,1.7,6,18,40,0.22,0.22,0.44,0.22,0.44,0.23,0.16,0.38,0.23,0.38,Matches
303,304,Imran Louza,ma MAR,MF,Lorient,24,1999,14,10,863,9.6,1,3,4,1,0,0,1,0,1.1,1.1,2.5,3.6,19,83,36,0.1,0.31,0.42,0.1,0.42,0.11,0.27,0.37,0.11,0.37,Matches
304,305,Dejan Lovren,hr CRO,DF,Lyon,34,1989,10,8,718,8.0,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.5,5,20,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
305,306,Joshua M'Bahia,ci CIV,MF,Clermont Foot,18,2005,1,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches
306,307,Othmane Maamma,fr FRA,FW,Montpellier,17,2005,2,1,88,1.0,1,0,1,1,0,0,0,0,0.3,0.3,0.5,0.7,7,2,3,1.02,0.0,1.02,1.02,1.02,0.27,0.47,0.74,0.27,0.74,Matches
307,308,Deiver Machado,co COL,DF,Lens,29,1993,19,13,1124,12.5,4,0,4,4,0,0,4,0,1.7,1.7,1.3,2.9,22,26,74,0.32,0.0,0.32,0.32,0.32,0.13,0.1,0.24,0.13,0.24,Matches
308,309,Soungoutou Magassa,fr FRA,DFMF,Monaco,19,2003,21,15,1346,15.0,0,0,0,0,0,0,7,0,0.6,0.6,0.1,0.8,7,92,13,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
309,310,Hugo Magnetti,fr FRA,MF,Brest,25,1998,33,30,2340,26.0,2,0,2,2,0,0,6,0,2.4,2.4,1.8,4.3,36,101,61,0.08,0.0,0.08,0.08,0.08,0.09,0.07,0.16,0.09,0.16,Matches
310,311,Yohann Magnin,fr FRA,MF,Clermont Foot,26,1997,31,17,1687,18.7,1,0,1,1,0,0,2,0,1.6,1.6,0.7,2.3,14,71,47,0.05,0.0,0.05,0.05,0.05,0.09,0.04,0.12,0.09,0.12,Matches
311,312,Frank Magri,cm CMR,FWMF,Toulouse,23,1999,29,14,1438,16.0,5,2,7,5,0,0,5,0,3.1,3.1,1.6,4.7,31,34,121,0.31,0.13,0.44,0.31,0.44,0.19,0.1,0.29,0.19,0.29,Matches
312,313,Adel Mahamoud,km COM,FW,Nantes,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
313,314,Habib Maïga,ci CIV,MFFW,Metz,27,1996,7,1,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
314,315,Ainsley Maitland-Niles,eng ENG,DFMF,Lyon,25,1997,23,16,1432,15.9,1,4,5,0,1,1,1,1,3.0,2.2,2.1,4.2,26,76,82,0.06,0.25,0.31,0.0,0.25,0.19,0.13,0.32,0.14,0.27,Matches
315,316,Radosław Majecki,pl POL,GK,Monaco,23,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
316,317,Lovro Majer,hr CRO,MF,Rennes,25,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,Matches
317,318,Jean-Victor Makengo,fr FRA,MFFW,Lorient,25,1998,11,5,479,5.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,11,28,17,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
318,319,Aaron Malouda,fr FRA,FW,Lille,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
319,320,Hianga Mananga Mbock,fr FRA,MFFW,Brest,23,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.55,1.62,2.17,0.55,2.17,Matches
320,321,Steve Mandanda,fr FRA,GK,Rennes,38,1985,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
321,322,Orel Mangala,be BEL,MF,Lyon,25,1998,8,4,398,4.4,2,0,2,2,0,0,0,0,1.0,1.0,0.7,1.6,9,26,21,0.45,0.0,0.45,0.45,0.45,0.22,0.15,0.37,0.22,0.37,Matches
322,323,Vito Mannone,it ITA,GK,Lille,35,1988,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
323,324,Faitout Maouassa,fr FRA,MFDF,Lens,25,1998,3,1,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,Matches
324,325,Guillermo Maripán,cl CHI,DF,Monaco,29,1994,23,21,1767,19.6,1,0,1,1,0,0,0,1,0.4,0.4,0.5,0.9,4,59,5,0.05,0.0,0.05,0.05,0.05,0.02,0.02,0.05,0.02,0.05,Matches
325,326,Marquinhos,br BRA,FWMF,Nantes,20,2003,7,1,154,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.7,1.0,2,4,11,0.0,0.0,0.0,0.0,0.0,0.15,0.43,0.58,0.15,0.58,Matches
326,327,Marquinhos,br BRA,DF,Paris S-G,29,1994,21,18,1537,17.1,0,1,1,0,0,0,1,0,0.4,0.4,0.5,0.9,18,114,3,0.0,0.06,0.06,0.0,0.06,0.03,0.03,0.05,0.03,0.05,Matches
327,328,Jonas Martin,fr FRA,MF,Brest,33,1990,31,9,1208,13.4,0,1,1,0,0,0,5,0,1.2,1.2,0.9,2.1,28,105,32,0.0,0.07,0.07,0.0,0.07,0.09,0.07,0.15,0.09,0.15,Matches
328,329,Clinton Mata,ao ANG,DF,Lyon,30,1992,28,25,2220,24.7,0,3,3,0,0,0,6,0,0.6,0.6,2.2,2.8,32,97,60,0.0,0.12,0.12,0.0,0.12,0.02,0.09,0.11,0.02,0.11,Matches
329,330,Eliot Matazo,be BEL,MF,Monaco,21,2002,6,0,102,1.1,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,2,10,2,0.0,0.88,0.88,0.0,0.88,0.07,0.91,0.98,0.07,0.98,Matches
330,331,Nemanja Matić,rs SRB,MF,Rennes,34,1988,13,11,1027,11.4,0,0,0,0,0,0,7,0,0.3,0.3,0.8,1.1,14,83,8,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches
331,332,Nemanja Matić,rs SRB,MF,Lyon,34,1988,15,15,1254,13.9,0,0,0,0,0,0,2,0,0.3,0.3,0.6,0.9,26,118,17,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
332,333,Chrislain Matsima,fr FRA,DF,Clermont Foot,21,2002,14,13,1180,13.1,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,13,45,1,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01,Matches
333,334,Chrislain Matsima,fr FRA,DF,Monaco,21,2002,6,3,298,3.3,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,5,31,5,0.0,0.3,0.3,0.0,0.3,0.04,0.02,0.06,0.04,0.06,Matches
334,335,Azor Matusiwa,nl NED,MF,Reims,25,1998,16,16,1385,15.4,1,0,1,1,0,0,3,0,0.7,0.7,0.7,1.3,12,78,12,0.06,0.0,0.06,0.06,0.06,0.04,0.04,0.09,0.04,0.09,Matches
335,336,Azor Matusiwa,nl NED,MF,Rennes,25,1998,12,9,794,8.8,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,3,64,12,0.0,0.11,0.11,0.0,0.11,0.04,0.04,0.08,0.04,0.08,Matches
336,337,Aïman Maurer,ma MAR,MFFW,Clermont Foot,18,2004,5,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
337,338,Christian Mawissa,fr FRA,DF,Toulouse,18,2005,17,12,1118,12.4,2,0,2,2,0,0,3,0,1.0,1.0,0.3,1.3,26,39,11,0.16,0.0,0.16,0.16,0.16,0.08,0.02,0.1,0.08,0.1,Matches
338,339,Noam Mayoka-Tika,be BEL,MF,Marseille,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
339,340,Senny Mayulu,fr FRA,FWMF,Paris S-G,17,2006,8,3,324,3.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,4,11,38,0.0,0.28,0.28,0.0,0.28,0.04,0.13,0.17,0.04,0.17,Matches
340,341,Youssef Maziz,fr FRA,FWMF,Metz,25,1998,2,2,124,1.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,6,2,0.73,0.0,0.73,0.73,0.73,0.08,0.04,0.12,0.08,0.12,Matches
341,342,Ethan Mbappé,fr FRA,MFDF,Paris S-G,16,2006,3,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches
342,343,Kylian Mbappé,fr FRA,FW,Paris S-G,24,1998,29,24,2158,24.0,27,7,34,21,6,8,4,0,21.0,14.5,5.7,20.2,114,122,286,1.13,0.29,1.42,0.88,1.17,0.87,0.24,1.11,0.6,0.84,Matches
343,344,Malick Mbaye,sn SEN,MFFW,Metz,19,2004,5,1,153,1.7,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,8,1,20,0.0,0.0,0.0,0.0,0.0,0.26,0.11,0.37,0.26,0.37,Matches
344,345,Chancel Mbemba,cd COD,DF,Marseille,28,1994,25,25,2207,24.5,2,2,4,2,0,0,1,0,1.8,1.8,1.0,2.8,16,131,10,0.08,0.08,0.16,0.08,0.16,0.07,0.04,0.12,0.07,0.12,Matches
345,346,Nolan Mbemba,cg CGO,MF,Le Havre,28,1995,6,0,22,0.2,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,4.09,0.0,4.09,4.09,4.09,0.17,0.0,0.17,0.17,0.17,Matches
346,347,Christ Mbondi,fr FRA,FW,Reims,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
347,348,Facundo Medina,ar ARG,DF,Lens,24,1999,31,30,2714,30.2,1,3,4,1,0,0,11,0,1.1,1.1,1.8,2.9,51,219,20,0.03,0.1,0.13,0.03,0.13,0.04,0.06,0.1,0.04,0.1,Matches
348,349,Bamo Meïté,ci CIV,DF,Marseille,21,2001,16,6,638,7.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,11,29,5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
349,350,Bamo Meïté,ci CIV,DF,Lorient,21,2001,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
350,351,Birger Meling,no NOR,DF,Rennes,28,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,Matches
351,352,Nuno Mendes,pt POR,DF,Paris S-G,21,2002,6,2,267,3.0,1,1,2,1,0,0,3,0,0.3,0.3,0.4,0.7,12,21,25,0.34,0.34,0.67,0.34,0.67,0.11,0.14,0.25,0.11,0.25,Matches
352,353,Antoine Mendy,fr FRA,DF,Nice,19,2004,10,4,418,4.6,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,3,12,6,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches
353,354,Benjamin Mendy,fr FRA,DF,Lorient,29,1994,15,7,711,7.9,2,1,3,2,0,0,3,0,1.1,1.1,1.9,3.0,26,34,85,0.25,0.13,0.38,0.25,0.38,0.14,0.24,0.38,0.14,0.38,Matches
354,355,Formose Mendy,sn SEN,DF,Lorient,22,2001,18,13,1256,14.0,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,14,61,13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches
355,356,Nampalys Mendy,sn SEN,MF,Lens,31,1992,16,13,1052,11.7,0,1,1,0,0,0,2,0,0.2,0.2,1.1,1.3,21,84,13,0.0,0.09,0.09,0.0,0.09,0.02,0.09,0.11,0.02,0.11,Matches
356,357,Quentin Merlin,fr FRA,DF,Marseille,21,2002,10,8,703,7.8,0,1,1,0,0,0,1,0,0.1,0.1,1.1,1.3,15,46,56,0.0,0.13,0.13,0.0,0.13,0.02,0.15,0.16,0.02,0.16,Matches
357,358,Quentin Merlin,fr FRA,DF,Nantes,21,2002,16,15,1283,14.3,0,1,1,0,0,0,0,0,0.7,0.7,1.3,2.0,34,98,62,0.0,0.07,0.07,0.0,0.07,0.05,0.09,0.14,0.05,0.14,Matches
358,359,Bastien Meupiyou,fr FRA,DF,Nantes,17,2006,1,1,8,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
359,360,Lucas Michal,fr FRA,FW,Monaco,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
360,361,Georges Mikautadze,ge GEO,FW,Metz,22,2000,20,20,1747,19.4,13,4,17,10,3,3,0,1,9.5,7.2,2.4,9.5,52,51,95,0.67,0.21,0.88,0.52,0.72,0.49,0.12,0.61,0.37,0.49,Matches
361,362,Takumi Minamino,jp JPN,MF,Monaco,28,1995,30,25,2117,23.5,9,6,15,9,0,0,4,0,5.9,5.9,4.9,10.8,48,97,198,0.38,0.26,0.64,0.38,0.64,0.25,0.21,0.46,0.25,0.46,Matches
362,363,Lucas Mincarelli,fr FRA,DFMF,Montpellier,19,2004,13,12,978,10.9,1,1,2,1,0,0,1,1,0.4,0.4,0.6,0.9,24,26,40,0.09,0.09,0.18,0.09,0.18,0.03,0.05,0.09,0.03,0.09,Matches
363,364,Ignacio Miramon,ar ARG,MF,Lille,20,2003,2,1,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
364,365,Terem Moffi,ng NGA,FW,Nice,24,1999,30,23,1949,21.7,11,2,13,8,3,3,4,0,10.7,8.3,3.2,11.5,24,27,123,0.51,0.09,0.6,0.37,0.46,0.49,0.15,0.64,0.38,0.53,Matches
365,366,Mostafa Mohamed,eg EGY,FW,Nantes,25,1997,29,24,2002,22.2,8,2,10,5,3,3,3,1,7.8,5.5,2.4,7.8,23,25,115,0.36,0.09,0.45,0.22,0.31,0.35,0.11,0.46,0.25,0.35,Matches
366,367,Dion Moise Sahi,ci CIV,MFFW,Strasbourg,21,2001,18,7,628,7.0,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,13,21,42,0.43,0.14,0.57,0.43,0.57,0.58,0.19,0.77,0.58,0.77,Matches
367,368,Florent Mollet,fr FRA,MFFW,Nantes,31,1991,29,24,2083,23.1,4,4,8,4,0,0,4,0,5.9,5.9,2.5,8.4,27,96,145,0.17,0.17,0.35,0.17,0.35,0.25,0.11,0.36,0.25,0.36,Matches
368,369,Enzo Mongo,fr FRA,DF,Nantes,18,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
369,370,Diego Moreira,pt POR,FWMF,Lyon,18,2004,7,4,270,3.0,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,10,12,23,0.0,0.0,0.0,0.0,0.0,0.24,0.11,0.35,0.24,0.35,Matches
370,371,Lebo Mothiba,za RSA,FW,Strasbourg,27,1996,15,5,617,6.9,3,0,3,3,0,0,0,0,4.6,4.6,0.2,4.8,8,9,27,0.44,0.0,0.44,0.44,0.44,0.67,0.02,0.7,0.67,0.7,Matches
371,372,Steve Mounié,bj BEN,FW,Brest,28,1994,32,20,1769,19.7,6,2,8,6,0,0,2,1,8.9,8.9,2.1,11.0,22,25,111,0.31,0.1,0.41,0.31,0.41,0.45,0.11,0.56,0.45,0.56,Matches
372,373,Samuel Moutoussamy,cd COD,MF,Nantes,26,1996,26,11,1107,12.3,1,0,1,1,0,0,2,0,1.8,1.8,0.6,2.3,20,59,33,0.08,0.0,0.08,0.08,0.08,0.14,0.05,0.19,0.14,0.19,Matches
373,374,Loris Mouyokolo,fr FRA,DF,Lorient,22,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
374,375,François Mughe,cm CMR,MFDF,Marseille,19,2004,5,2,177,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,7,16,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
375,376,Nordi Mukiele,fr FRA,DF,Paris S-G,25,1997,16,9,796,8.8,0,0,0,0,0,0,2,0,1.3,1.3,0.1,1.4,12,32,26,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.15,0.16,Matches
376,377,Marshall Munetsi,zw ZIM,MF,Reims,27,1996,27,25,2173,24.1,4,3,7,4,0,0,5,0,6.2,6.2,1.0,7.2,19,67,81,0.17,0.12,0.29,0.17,0.29,0.26,0.04,0.3,0.26,0.3,Matches
377,378,Yvon Mvogo,ch SUI,GK,Lorient,29,1994,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
378,379,Joel Mvuka,no NOR,DFFW,Lorient,20,2002,7,2,197,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,1,16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
379,380,Junior Mwanga,fr FRA,MFFW,Strasbourg,20,2003,22,17,1450,16.1,1,1,2,1,0,0,3,0,1.4,1.4,0.8,2.2,28,56,37,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14,Matches
380,381,Kévin N'Doram,fr FRA,MF,Metz,27,1996,23,18,1604,17.8,0,2,2,0,0,0,4,0,0.3,0.3,0.5,0.8,12,62,3,0.0,0.11,0.11,0.0,0.11,0.02,0.03,0.05,0.02,0.05,Matches
381,382,Bilal Nadir,fr FRA,MFFW,Marseille,19,2003,5,1,113,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,4,7,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches
382,383,Mahamadou Nagida,cm CMR,DF,Rennes,18,2005,3,1,106,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,5,2,11,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.35,0.1,0.35,Matches
383,384,Keito Nakamura,jp JPN,FWMF,Reims,23,2000,25,17,1381,15.3,4,1,5,4,0,0,1,0,3.2,3.2,1.3,4.5,48,56,141,0.26,0.07,0.33,0.26,0.33,0.21,0.09,0.29,0.21,0.29,Matches
384,385,Keylor Navas,cr CRC,GK,Paris S-G,36,1986,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
385,386,Youssouf Ndayishimiye,bi BDI,MFDF,Nice,24,1998,23,20,1712,19.0,0,0,0,0,0,0,6,1,1.2,1.2,0.5,1.7,16,96,13,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
386,387,Bassirou Ndiaye,sn SEN,FW,Lorient,21,2002,5,0,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
387,388,Iliman Ndiaye,sn SEN,FWMF,Marseille,23,2000,30,19,1618,18.0,3,3,6,3,0,0,0,1,4.5,4.5,2.6,7.1,51,62,152,0.17,0.17,0.33,0.17,0.33,0.25,0.15,0.39,0.25,0.39,Matches
388,389,Massamba Ndiaye,sn SEN,GK,Clermont Foot,21,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
389,390,Rassoul Ndiaye,sn SEN,MFFW,Le Havre,21,2001,19,6,526,5.8,0,0,0,0,0,0,4,2,0.2,0.2,0.3,0.5,7,25,16,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
390,391,Cher Ndour,it ITA,MF,Paris S-G,19,2004,3,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
391,392,Joseph Nduquidi,fr FRA,MFDF,Metz,18,2004,13,7,751,8.3,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,6,22,4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
392,393,Loïc Nego,hu HUN,DFMF,Le Havre,32,1991,28,18,1561,17.3,0,3,3,0,0,0,3,0,1.3,1.3,1.0,2.3,30,64,102,0.0,0.17,0.17,0.0,0.17,0.08,0.06,0.13,0.08,0.13,Matches
393,394,Steve Ngoura,fr FRA,FWMF,Le Havre,18,2005,12,1,223,2.5,0,1,1,0,0,0,0,0,0.5,0.5,0.1,0.6,3,9,19,0.0,0.4,0.4,0.0,0.4,0.19,0.03,0.22,0.19,0.22,Matches
394,395,Shamar Nicholson,jm JAM,FW,Clermont Foot,26,1997,26,17,1484,16.5,4,3,7,3,1,2,2,0,5.9,4.4,1.1,5.4,18,33,110,0.24,0.18,0.42,0.18,0.36,0.36,0.07,0.43,0.26,0.33,Matches
395,396,Rasmus Nicolaisen,dk DEN,DF,Toulouse,26,1997,33,33,2925,32.5,2,0,2,2,0,0,6,1,1.1,1.1,0.6,1.7,5,95,11,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,Matches
396,397,Arnaud Nordin,fr FRA,FWMF,Montpellier,25,1998,20,15,1246,13.8,5,3,8,5,0,0,1,1,3.6,3.6,3.0,6.5,56,52,125,0.36,0.22,0.58,0.36,0.58,0.26,0.21,0.47,0.26,0.47,Matches
397,398,Ernest Nuamah,gh GHA,FWMF,Lyon,19,2003,29,21,1838,20.4,3,2,5,3,0,0,4,0,4.0,4.0,3.8,7.8,105,74,237,0.15,0.1,0.24,0.15,0.24,0.2,0.19,0.38,0.2,0.38,Matches
