,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
125,126,Bobby Clark,eng ENG,MF,Liverpool,17,2005,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,5,3.0,1.0,0.0,1.0,11.25,10.54,0.3,0.0,0.3,3.13,2.57,Matches
126,127,Nathaniel Clyne,eng ENG,DF,Crystal Palace,31,1991,22,1640.0,75.0,48.0,18.2,19,84.0,14,3,17.0,8,0.77,13.0,23.0,-10.0,-0.55,-0.6,15.7,25.7,-10.1,-0.55,-0.62,Matches
127,128,Conor Coady,eng ENG,DFMF,Wolves,29,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
128,129,Conor Coady,eng ENG,DF,Everton,29,1993,24,2096.0,87.0,61.3,23.3,23,90.0,22,1,36.0,11,1.0,16.0,28.0,-12.0,-0.52,0.23,24.2,36.0,-11.8,-0.51,0.08,Matches
129,130,Jack Colback,eng ENG,MF,Nott'ham Forest,32,1989,11,497.0,45.0,14.5,5.5,4,77.0,2,7,27.0,7,1.36,3.0,11.0,-8.0,-1.45,-0.77,4.7,9.7,-5.0,-0.91,-0.3,Matches
130,131,Séamus Coleman,ie IRL,DF,Everton,33,1988,23,1656.0,72.0,48.4,18.4,20,77.0,9,3,37.0,7,0.91,15.0,25.0,-10.0,-0.54,0.12,22.6,32.6,-10.0,-0.54,-0.01,Matches
131,132,Nathan Collins,ie IRL,DF,Wolves,21,2001,26,1814.0,70.0,53.0,20.2,19,87.0,18,7,23.0,9,1.04,16.0,36.0,-20.0,-0.99,-0.6,21.5,32.4,-10.9,-0.54,0.14,Matches
132,133,Levi Colwill,eng ENG,DF,Brighton,19,2003,17,1220.0,72.0,35.7,13.6,13,88.0,11,4,19.0,11,1.71,29.0,21.0,8.0,0.59,0.14,26.3,22.3,4.1,0.3,-0.48,Matches
133,134,Lewis Cook,eng ENG,MF,Bournemouth,25,1997,28,1720.0,61.0,50.3,19.1,18,84.0,14,10,21.0,5,0.89,18.0,39.0,-21.0,-1.1,-0.41,15.8,31.7,-15.9,-0.83,-0.34,Matches
134,135,Steve Cook,eng ENG,DF,Nott'ham Forest,31,1991,12,957.0,80.0,28.0,10.6,11,86.0,8,1,12.0,7,0.83,7.0,21.0,-14.0,-1.32,-0.73,10.5,14.9,-4.5,-0.42,0.33,Matches
135,136,Liam Cooper,sct SCO,DF,Leeds United,30,1991,18,1426.0,79.0,41.7,15.8,16,85.0,14,2,31.0,7,0.56,20.0,32.0,-12.0,-0.76,0.06,20.9,26.3,-5.4,-0.34,0.31,Matches
136,137,Maxwel Cornet,ci CIV,FW,West Ham,25,1996,14,245.0,18.0,7.2,2.7,2,46.0,0,12,13.0,6,0.79,2.0,5.0,-3.0,-1.1,-0.82,3.1,4.4,-1.3,-0.48,-0.41,Matches
137,138,Diego Costa,es ESP,FW,Wolves,33,1988,23,1241.0,54.0,36.3,13.8,16,68.0,1,7,22.0,2,1.26,15.0,17.0,-2.0,-0.15,0.89,11.8,21.1,-9.3,-0.67,-0.11,Matches
138,139,Vladimír Coufal,cz CZE,DF,West Ham,29,1992,27,2136.0,79.0,62.5,23.7,24,85.0,18,3,33.0,7,1.0,27.0,35.0,-8.0,-0.34,0.01,31.1,30.6,0.5,0.02,0.33,Matches
139,140,Philippe Coutinho,br BRA,MFFW,Aston Villa,30,1992,20,788.0,39.0,23.0,8.8,7,72.0,1,13,22.0,2,1.1,9.0,9.0,0.0,0.0,-0.17,9.3,8.3,0.9,0.11,0.21,Matches
140,141,Conor Coventry,ie IRL,MFFW,West Ham,22,2000,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,10,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.1,Matches
141,142,Matthew Cox,eng ENG,GK,Brentford,19,2003,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
142,143,Matthew Craig,sct SCO,MF,Tottenham,19,2003,1,14.0,14.0,0.4,0.2,0,,0,1,14.0,2,3.0,1.0,0.0,1.0,6.43,6.27,0.7,0.1,0.6,3.55,3.37,Matches
143,144,Tristan Crama,fr FRA,DF,Brentford,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
144,145,Aaron Cresswell,eng ENG,DF,West Ham,32,1989,28,2235.0,80.0,65.4,24.8,24,88.0,20,4,29.0,8,1.11,26.0,32.0,-6.0,-0.24,0.29,32.3,32.9,-0.6,-0.03,0.22,Matches
145,146,Marc Cucurella,es ESP,DF,Chelsea,24,1998,24,1671.0,70.0,48.9,18.6,21,77.0,10,3,15.0,3,1.21,17.0,20.0,-3.0,-0.16,0.15,23.6,26.0,-2.4,-0.13,-0.1,Matches
146,147,Luke Cundle,eng ENG,MF,Wolves,20,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
147,148,Matheus Cunha,br BRA,FW,Wolves,23,1999,17,965.0,57.0,28.2,10.7,12,70.0,1,5,26.0,3,1.65,13.0,12.0,1.0,0.09,1.12,10.8,17.0,-6.2,-0.58,0.04,Matches
148,149,Michael DaCosta,es ESP,FW,Bournemouth,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
149,150,Patson Daka,zm ZAM,FW,Leicester City,23,1998,30,1187.0,40.0,34.7,13.2,13,65.0,2,17,20.0,7,0.83,20.0,24.0,-4.0,-0.3,0.22,18.7,20.4,-1.7,-0.13,0.32,Matches
150,151,Diogo Dalot,pt POR,DF,Manchester Utd,23,1999,26,2154.0,83.0,63.0,23.9,24,89.0,21,2,13.0,6,1.77,32.0,34.0,-2.0,-0.08,-1.29,37.6,34.6,2.9,0.12,-0.9,Matches
151,152,Mikkel Damsgaard,dk DEN,MFFW,Brentford,22,2000,26,988.0,38.0,28.9,11.0,9,66.0,0,17,23.0,9,1.5,19.0,14.0,5.0,0.46,0.2,18.9,14.6,4.4,0.4,0.31,Matches
152,153,Danilo,br BRA,MF,Nott'ham Forest,21,2001,13,976.0,75.0,28.5,10.8,12,78.0,5,1,46.0,3,1.23,17.0,17.0,0.0,0.0,1.1,11.8,20.1,-8.3,-0.77,-0.15,Matches
153,154,Arnaut Danjuma,nl NED,FWMF,Tottenham,25,1997,9,169.0,19.0,4.9,1.9,1,65.0,0,8,13.0,8,0.78,6.0,5.0,1.0,0.53,0.37,4.3,2.4,1.9,1.0,0.84,Matches
154,155,Karl Darlow,eng ENG,GK,Newcastle Utd,31,1990,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
155,156,Josh Dasilva,eng ENG,MF,Brentford,23,1998,36,1389.0,39.0,40.6,15.4,14,68.0,0,22,20.0,2,1.47,28.0,17.0,11.0,0.71,0.67,24.4,17.9,6.5,0.42,0.41,Matches
156,157,David Datro Fofana,ci CIV,FW,Chelsea,19,2002,3,70.0,23.0,2.0,0.8,1,45.0,0,2,13.0,6,0.33,1.0,1.0,0.0,0.0,0.24,1.1,1.6,-0.5,-0.7,-0.64,Matches
157,158,Ben Davies,wls WAL,DF,Tottenham,29,1993,31,2288.0,74.0,66.9,25.4,26,87.0,20,5,7.0,2,1.61,44.0,33.0,11.0,0.43,0.75,35.4,26.3,9.1,0.36,0.49,Matches
158,159,Harvey Davies,eng ENG,GK,Liverpool,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
159,160,Tom Davies,eng ENG,MF,Everton,24,1998,19,538.0,28.0,15.7,6.0,4,66.0,1,15,18.0,15,1.0,3.0,9.0,-6.0,-1.0,-0.47,6.1,11.3,-5.2,-0.88,-0.4,Matches
160,161,Craig Dawson,eng ENG,DF,West Ham,32,1990,8,720.0,90.0,21.1,8.0,8,90.0,8,0,,1,0.88,9.0,13.0,-4.0,-0.5,-0.2,9.8,10.8,-1.0,-0.12,-0.03,Matches
161,162,Craig Dawson,eng ENG,DF,Wolves,32,1990,17,1414.0,83.0,41.3,15.7,17,83.0,14,0,,1,1.41,16.0,18.0,-2.0,-0.13,0.99,14.8,25.2,-10.4,-0.66,-0.1,Matches
162,163,Kevin De Bruyne,be BEL,MF,Manchester City,31,1991,32,2417.0,76.0,70.7,26.9,28,84.0,16,4,20.0,3,2.31,69.0,23.0,46.0,1.71,0.37,58.7,19.4,39.2,1.46,0.81,Matches
163,164,Liam Delap,eng ENG,FW,Manchester City,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
164,165,Siriki Dembélé,ci CIV,FWMF,Bournemouth,25,1996,6,110.0,18.0,3.2,1.2,0,,0,6,18.0,9,0.17,0.0,2.0,-2.0,-1.64,-0.77,1.4,2.4,-1.0,-0.82,-0.16,Matches
165,166,Sepp van den Berg,nl NED,DFMF,Liverpool,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
166,167,Leander Dendoncker,be BEL,MF,Aston Villa,27,1995,20,697.0,35.0,20.4,7.7,7,75.0,2,13,13.0,7,1.55,13.0,11.0,2.0,0.26,0.16,10.7,11.0,-0.4,-0.05,0.02,Matches
167,168,Leander Dendoncker,be BEL,MF,Wolves,27,1995,4,214.0,54.0,6.3,2.4,2,90.0,2,2,17.0,1,0.5,1.0,3.0,-2.0,-0.84,-0.14,2.4,3.6,-1.2,-0.49,0.13,Matches
168,169,Emmanuel Dennis,ng NGA,FWMF,Nott'ham Forest,24,1997,19,720.0,38.0,21.1,8.0,6,72.0,0,13,22.0,12,0.26,7.0,17.0,-10.0,-1.25,-0.58,8.1,13.3,-5.2,-0.64,0.02,Matches
169,170,Will Dennis,eng ENG,GK,Bournemouth,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
170,171,Halil Dervişoğlu,tr TUR,MF,Brentford,22,1999,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,1,1.0,1.0,0.0,1.0,11.25,10.96,0.1,0.1,0.0,-0.25,-0.42,Matches
171,172,Alfie Devine,eng ENG,MF,Tottenham,17,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
172,173,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,23,1998,31,2306.0,74.0,67.4,25.6,28,80.0,16,3,26.0,2,1.0,38.0,40.0,-2.0,-0.08,1.13,30.5,39.2,-8.7,-0.34,-0.01,Matches
173,174,Ibrahima Diallo,fr FRA,MF,Southampton,23,1999,18,819.0,46.0,23.9,9.1,11,67.0,4,7,12.0,12,0.83,5.0,19.0,-14.0,-1.54,-0.74,6.2,14.2,-8.0,-0.88,-0.35,Matches
174,175,Rúben Dias,pt POR,DF,Manchester City,25,1997,26,1998.0,77.0,58.4,22.2,22,87.0,19,4,23.0,6,2.65,65.0,16.0,49.0,2.21,1.45,47.0,17.0,30.0,1.35,0.31,Matches
175,176,Luis Díaz,co COL,FW,Liverpool,25,1997,17,996.0,59.0,29.1,11.1,11,76.0,5,6,26.0,0,1.94,28.0,11.0,17.0,1.54,1.13,22.0,11.8,10.2,0.92,0.5,Matches
176,177,Matt Dibley-Dias,nz NZL,MF,Fulham,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
177,178,Eric Dier,eng ENG,DF,Tottenham,28,1994,33,2818.0,85.0,82.4,31.3,31,90.0,30,2,19.0,3,1.73,62.0,52.0,10.0,0.32,0.77,48.4,43.3,5.1,0.16,-0.18,Matches
178,179,Lucas Digne,fr FRA,DF,Aston Villa,29,1993,28,1502.0,54.0,43.9,16.7,18,75.0,10,10,15.0,4,1.46,22.0,25.0,-3.0,-0.18,-0.56,19.9,25.7,-5.8,-0.35,-0.52,Matches
179,180,Issa Diop,fr FRA,DF,Fulham,25,1997,25,2012.0,80.0,58.8,22.4,21,89.0,19,4,34.0,12,1.28,33.0,26.0,7.0,0.31,0.63,28.9,35.7,-6.8,-0.3,0.37,Matches
180,181,Moussa Djenepo,ml MLI,DFFW,Southampton,24,1998,16,710.0,44.0,20.8,7.9,7,77.0,2,9,19.0,10,0.63,7.0,14.0,-7.0,-0.89,0.11,6.9,11.0,-4.1,-0.52,0.12,Matches
181,182,Ben Doak,sct SCO,FW,Liverpool,16,2005,2,26.0,13.0,0.8,0.3,0,,0,2,13.0,2,1.5,0.0,1.0,-1.0,-3.46,-4.23,0.1,0.8,-0.6,-2.17,-2.76,Matches
182,183,Matt Doherty,ie IRL,DFMF,Tottenham,30,1992,12,667.0,56.0,19.5,7.4,7,82.0,2,5,18.0,9,1.33,12.0,9.0,3.0,0.4,0.27,9.0,8.6,0.4,0.06,-0.17,Matches
183,184,Abdoulaye Doucouré,ml MLI,MF,Everton,29,1993,25,1533.0,61.0,44.8,17.0,17,84.0,14,8,13.0,4,1.2,18.0,26.0,-8.0,-0.47,0.25,24.0,29.5,-5.5,-0.32,0.39,Matches
184,185,Cheick Doucouré,ml MLI,MF,Crystal Palace,22,2000,34,2769.0,81.0,81.0,30.8,34,81.0,16,0,,1,1.24,36.0,41.0,-5.0,-0.16,0.39,33.3,38.7,-5.4,-0.18,0.29,Matches
185,186,Flynn Downes,eng ENG,MF,West Ham,23,1999,21,762.0,36.0,22.3,8.5,7,82.0,2,14,14.0,16,1.19,2.0,14.0,-12.0,-1.42,-1.38,7.4,13.5,-6.2,-0.73,-0.81,Matches
186,187,Kami Doyle,eng ENG,MF,Southampton,16,2005,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,1,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.3,-0.3,-4.14,-3.54,Matches
187,188,Cody Drameh,eng ENG,DF,Leeds United,20,2001,1,69.0,69.0,2.0,0.8,1,69.0,0,0,,5,0.0,1.0,3.0,-2.0,-2.61,-1.86,0.5,1.3,-0.8,-1.05,-0.54,Matches
188,189,Amario Duberry,eng ENG,FW,Arsenal,17,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
189,190,Martin Dúbravka,sk SVK,GK,Manchester Utd,33,1989,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
190,191,Martin Dúbravka,sk SVK,GK,Newcastle Utd,33,1989,2,157.0,79.0,4.6,1.7,1,90.0,1,1,67.0,22,0.5,1.0,1.0,0.0,0.0,-0.97,3.5,3.2,0.3,0.18,-0.7,Matches
191,192,Shane Duffy,ie IRL,DFFW,Fulham,30,1992,5,20.0,4.0,0.6,0.2,0,,0,5,4.0,25,2.0,0.0,4.0,-4.0,-18.0,-18.16,0.3,1.5,-1.2,-5.61,-5.18,Matches
192,193,Paul Dummett,wls WAL,DF,Newcastle Utd,30,1991,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
193,194,Lewis Dunk,eng ENG,DF,Brighton,30,1991,36,3239.0,90.0,94.7,36.0,36,90.0,35,0,,2,1.69,70.0,50.0,20.0,0.56,1.05,69.7,45.4,24.3,0.67,1.24,Matches
194,195,Jhon Durán,co COL,FWMF,Aston Villa,18,2003,12,136.0,11.0,4.0,1.5,0,,0,12,11.0,5,1.42,3.0,4.0,-1.0,-0.66,-0.83,1.7,3.8,-2.2,-1.45,-1.45,Matches
195,196,Malcolm Ebiowei,eng ENG,MFFW,Crystal Palace,18,2003,3,34.0,11.0,1.0,0.4,0,,0,3,11.0,14,0.0,0.0,1.0,-1.0,-2.65,-2.43,0.3,0.2,0.1,0.39,0.62,Matches
196,197,Ederson,br BRA,GK,Manchester City,28,1993,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,,3,2.34,89.0,32.0,57.0,1.63,0.3,73.3,28.3,45.1,1.29,0.81,Matches
197,198,Odsonne Édouard,fr FRA,FW,Crystal Palace,24,1998,35,1803.0,52.0,52.7,20.0,20,75.0,2,15,20.0,2,1.2,23.0,25.0,-2.0,-0.1,0.29,20.6,23.6,-3.0,-0.15,0.17,Matches
198,199,Samuel Edozie,eng ENG,FWMF,Southampton,19,2003,17,567.0,33.0,16.6,6.3,5,69.0,0,12,19.0,2,0.29,5.0,9.0,-4.0,-0.63,0.41,8.1,7.3,0.8,0.13,0.89,Matches
199,200,Anthony Elanga,se SWE,FW,Manchester Utd,20,2002,16,426.0,27.0,12.5,4.7,5,59.0,0,11,12.0,11,2.13,8.0,2.0,6.0,1.27,1.0,9.5,4.7,4.8,1.01,0.63,Matches
200,201,Harvey Elliott,eng ENG,MFFW,Liverpool,19,2003,32,1613.0,50.0,47.2,17.9,18,72.0,4,14,22.0,5,1.66,36.0,20.0,16.0,0.89,0.3,33.7,25.4,8.3,0.46,-0.2,Matches
201,202,Mohamed Elneny,eg EGY,MF,Arsenal,30,1992,5,113.0,23.0,3.3,1.3,1,90.0,1,4,6.0,4,3.0,2.0,2.0,0.0,0.0,-1.22,2.6,1.3,1.4,1.09,0.32,Matches
202,203,Mohamed Elyounoussi,no NOR,MFFW,Southampton,27,1994,33,2168.0,66.0,63.4,24.1,27,75.0,9,6,23.0,4,0.73,22.0,45.0,-23.0,-0.95,0.05,22.3,35.8,-13.5,-0.56,0.14,Matches
203,204,Emerson,br BRA,DF,Tottenham,23,1999,26,1735.0,67.0,50.7,19.3,20,82.0,12,6,15.0,2,1.73,34.0,26.0,8.0,0.41,0.47,27.7,21.1,6.6,0.34,0.29,Matches
204,205,Julio Enciso,py PAR,FWMF,Brighton,18,2004,20,806.0,40.0,23.6,9.0,7,67.0,1,13,26.0,11,1.75,21.0,12.0,9.0,1.0,0.66,21.4,14.7,6.7,0.75,0.18,Matches
205,206,Christian Eriksen,dk DEN,MF,Manchester Utd,30,1992,28,2048.0,73.0,59.9,22.8,25,80.0,7,3,14.0,1,2.14,33.0,25.0,8.0,0.35,-0.11,36.6,26.0,10.7,0.47,0.03,Matches
206,207,Pervis Estupiñán,ec ECU,DF,Brighton,24,1998,35,2675.0,76.0,78.2,29.7,31,83.0,20,4,25.0,1,1.63,59.0,43.0,16.0,0.54,0.18,58.3,40.7,17.6,0.59,-0.08,Matches
207,208,Jonny Evans,nir NIR,DF,Leicester City,34,1988,13,1051.0,81.0,30.7,11.7,12,88.0,10,1,1.0,3,0.62,17.0,28.0,-11.0,-0.94,-0.71,12.0,19.6,-7.6,-0.65,-0.46,Matches
208,209,Eberechi Eze,eng ENG,MFFW,Crystal Palace,24,1998,38,2636.0,69.0,77.1,29.3,30,82.0,15,8,23.0,0,1.18,38.0,35.0,3.0,0.1,1.48,31.9,31.7,0.2,0.01,1.04,Matches
209,210,Łukasz Fabiański,pl POL,GK,West Ham,37,1985,36,3111.0,86.0,91.0,34.6,36,86.0,33,0,,0,1.08,37.0,48.0,-11.0,-0.32,0.26,43.9,45.5,-1.7,-0.05,0.59,Matches
210,211,Fabinho,br BRA,MF,Liverpool,28,1993,36,2671.0,74.0,78.1,29.7,31,82.0,20,5,23.0,0,1.78,59.0,34.0,25.0,0.84,0.48,52.7,38.4,14.3,0.48,-0.4,Matches
211,212,Wout Faes,be BEL,DF,Leicester City,24,1998,31,2786.0,90.0,81.5,31.0,31,90.0,30,0,,0,1.03,42.0,51.0,-9.0,-0.29,0.84,43.1,52.3,-9.2,-0.3,0.21,Matches
212,213,Felipe,br BRA,DF,Nott'ham Forest,33,1989,16,1418.0,89.0,41.5,15.8,15,89.0,13,1,84.0,1,0.81,20.0,32.0,-12.0,-0.76,0.05,15.2,31.2,-16.0,-1.02,-0.62,Matches
213,214,João Félix,pt POR,FWMF,Chelsea,22,1999,16,941.0,59.0,27.5,10.5,11,75.0,3,5,22.0,1,0.88,11.0,15.0,-4.0,-0.38,-0.2,17.7,13.4,4.3,0.41,0.67,Matches
214,215,Evan Ferguson,ie IRL,FW,Brighton,17,2004,19,950.0,50.0,27.8,10.6,10,70.0,1,9,28.0,2,1.63,21.0,12.0,9.0,0.85,0.49,23.3,13.1,10.2,0.97,0.5,Matches
215,216,Bruno Fernandes,pt POR,MFFW,Manchester Utd,27,1994,37,3316.0,90.0,97.0,36.8,37,90.0,33,0,,0,2.03,57.0,39.0,18.0,0.49,3.08,65.9,49.2,16.7,0.45,-0.04,Matches
216,217,Enzo Fernández,ar ARG,MF,Chelsea,21,2001,18,1547.0,86.0,45.2,17.2,18,86.0,14,0,,0,0.83,16.0,25.0,-9.0,-0.52,-0.52,24.8,24.1,0.7,0.04,0.22,Matches
217,218,Ryan Finnigan,eng ENG,MF,Southampton,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
218,219,Roberto Firmino,br BRA,FWMF,Liverpool,30,1991,25,1213.0,49.0,35.5,13.5,13,73.0,3,12,22.0,0,1.64,28.0,17.0,11.0,0.82,0.12,24.0,19.6,4.3,0.32,-0.39,Matches
219,220,Junior Firpo,do DOM,DF,Leeds United,25,1996,19,1368.0,72.0,40.0,15.2,14,86.0,10,5,32.0,11,0.74,17.0,33.0,-16.0,-1.05,-0.44,16.9,30.8,-13.9,-0.91,-0.65,Matches
220,221,Phil Foden,eng ENG,FW,Manchester City,22,2000,32,1842.0,58.0,53.9,20.5,22,77.0,11,10,15.0,1,2.31,49.0,16.0,33.0,1.61,0.02,39.6,17.7,21.9,1.07,-0.33,Matches
221,222,Wesley Fofana,fr FRA,DF,Leicester City,21,2000,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,0,0.5,4.0,6.0,-2.0,-1.0,-0.58,1.1,3.5,-2.4,-1.22,-0.93,Matches
222,223,Wesley Fofana,fr FRA,DF,Chelsea,21,2000,15,1183.0,79.0,34.6,13.1,12,85.0,7,3,54.0,1,1.0,13.0,18.0,-5.0,-0.38,-0.22,17.9,18.9,-0.9,-0.07,0.01,Matches
223,224,Pablo Fornals,es ESP,FWMF,West Ham,26,1996,32,1503.0,47.0,43.9,16.7,17,75.0,3,15,16.0,6,1.09,18.0,28.0,-10.0,-0.6,-0.46,19.7,24.6,-5.0,-0.3,-0.35,Matches
224,225,Adam Forshaw,eng ENG,MF,Leeds United,30,1991,12,479.0,40.0,14.0,5.3,5,68.0,1,7,20.0,4,0.5,4.0,13.0,-9.0,-1.69,-1.05,4.4,12.1,-7.7,-1.45,-1.08,Matches
225,226,Fraser Forster,eng ENG,GK,Tottenham,34,1988,14,1215.0,87.0,35.5,13.5,13,90.0,13,1,45.0,24,1.29,26.0,24.0,2.0,0.15,-0.06,21.4,18.8,2.6,0.19,0.0,Matches
226,227,Tyrese Francois,au AUS,FW,Fulham,22,2000,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,6,1.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.46,Matches
227,228,Nathan Fraser,ie IRL,FW,Wolves,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
228,229,Ryan Fraser,sct SCO,FW,Newcastle Utd,28,1994,8,313.0,39.0,9.2,3.5,3,67.0,0,5,22.0,8,1.63,3.0,3.0,0.0,0.0,-1.01,5.8,3.3,2.5,0.71,-0.15,Matches
229,230,Fred,br BRA,MF,Manchester Utd,29,1993,35,1249.0,36.0,36.5,13.9,12,74.0,6,23,16.0,3,1.97,24.0,22.0,2.0,0.14,-0.39,27.7,22.2,5.6,0.4,-0.08,Matches
230,231,Ryan Fredericks,eng ENG,DF,Bournemouth,29,1992,12,533.0,44.0,15.6,5.9,5,74.0,1,7,23.0,2,1.0,11.0,11.0,0.0,0.0,1.06,6.7,10.0,-3.3,-0.55,0.14,Matches
231,232,Remo Freuler,ch SUI,MF,Nott'ham Forest,30,1992,28,2161.0,77.0,63.2,24.0,24,84.0,16,4,38.0,8,0.82,17.0,47.0,-30.0,-1.25,-1.25,22.9,41.5,-18.5,-0.77,-0.31,Matches
232,233,Leo Fuhr Hjelde,no NOR,DF,Leeds United,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
233,234,James Furlong,ie IRL,DFMF,Brighton,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
234,235,Cody Gakpo,nl NED,FWMF,Liverpool,23,1999,21,1458.0,69.0,42.6,16.2,17,81.0,6,4,22.0,0,1.86,32.0,19.0,13.0,0.8,0.11,32.9,19.2,13.7,0.84,0.48,Matches
235,236,Conor Gallagher,eng ENG,MF,Chelsea,22,2000,35,1621.0,46.0,47.4,18.0,18,73.0,8,17,18.0,2,1.23,15.0,22.0,-7.0,-0.39,-0.29,21.2,26.1,-4.9,-0.27,-0.36,Matches
236,237,Idrissa Gana Gueye,sn SEN,MF,Everton,32,1989,33,2577.0,78.0,75.4,28.6,32,80.0,14,1,29.0,0,1.0,25.0,45.0,-20.0,-0.7,-0.38,32.7,49.0,-16.3,-0.57,-0.13,Matches
237,238,Alejandro Garnacho,ar ARG,FWMF,Manchester Utd,18,2004,19,569.0,30.0,16.6,6.3,5,56.0,0,14,21.0,9,2.05,16.0,13.0,3.0,0.47,0.1,16.9,8.2,8.6,1.37,1.09,Matches
238,239,James Garner,eng ENG,MF,Manchester Utd,21,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
239,240,James Garner,eng ENG,MFDF,Everton,21,2001,16,804.0,50.0,23.5,8.9,7,88.0,6,9,21.0,5,0.88,12.0,13.0,-1.0,-0.11,0.64,13.3,15.3,-2.1,-0.23,0.4,Matches
240,241,Jean-Philippe Gbamin,ci CIV,DFMF,Everton,26,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
241,242,David de Gea,es ESP,GK,Manchester Utd,31,1990,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.97,58.0,43.0,15.0,0.39,,67.7,50.4,17.3,0.45,,Matches
242,243,Joe Gelhardt,eng ENG,FW,Leeds United,20,2002,15,212.0,14.0,6.2,2.4,1,58.0,0,14,11.0,2,0.8,6.0,3.0,3.0,1.27,2.2,3.7,2.7,1.0,0.43,1.02,Matches
243,244,Saman Ghoddos,ir IRN,MFFW,Brentford,28,1993,15,139.0,9.0,4.1,1.5,0,,0,15,9.0,19,1.53,3.0,5.0,-2.0,-1.29,-1.68,2.6,4.4,-1.8,-1.16,-1.39,Matches
244,245,Morgan Gibbs-White,eng ENG,FWMF,Wolves,22,2000,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,0,0.5,1.0,2.0,-1.0,-0.5,0.22,2.2,2.3,0.0,-0.02,0.62,Matches
245,246,Morgan Gibbs-White,eng ENG,MFFW,Nott'ham Forest,22,2000,35,2971.0,85.0,86.9,33.0,34,87.0,26,1,30.0,0,1.0,37.0,59.0,-22.0,-0.67,0.94,36.0,54.7,-18.7,-0.57,0.69,Matches
246,247,Bryan Gil,es ESP,MFFW,Tottenham,21,2001,4,148.0,37.0,4.3,1.6,2,69.0,0,2,5.0,12,1.5,5.0,1.0,4.0,2.43,2.35,2.3,1.0,1.3,0.79,0.62,Matches
247,248,Alfie Gilchrist,eng ENG,DF,Chelsea,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
248,249,Mark Gillespie,eng ENG,GK,Newcastle Utd,30,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
249,250,Billy Gilmour,sct SCO,MF,Chelsea,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
250,251,Billy Gilmour,sct SCO,MF,Brighton,21,2001,14,507.0,36.0,14.8,5.6,7,68.0,2,7,5.0,16,1.79,14.0,8.0,6.0,1.07,0.66,12.5,9.8,2.7,0.48,-0.15,Matches
