,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
175,176,Jean-Kevin Duverne,ht HAI,DF,Nantes,26,1997,15.0,12,0.8,10,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
176,177,Aron Dønnum,no NOR,FWMF,Toulouse,25,1998,17.7,53,2.99,30,4,3,7,7,2,4,0.23,3,0,0,0,1,0,Matches
177,178,Simon Ebonog,cm CMR,MF,Le Havre,18,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
178,179,Hugo Ekitike,fr FRA,FW,Paris S-G,21,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
179,180,Simon Elisor,fr FRA,FW,Metz,24,1999,8.5,19,2.24,13,0,1,1,4,0,1,0.12,1,0,0,0,0,0,Matches
180,181,Breel Embolo,ch SUI,FW,Monaco,26,1997,2.0,10,4.95,8,0,2,0,0,0,1,0.49,1,0,0,0,0,0,Matches
181,182,Emanuel Emegha,nl NED,FW,Strasbourg,20,2003,23.1,28,1.21,16,0,5,3,4,0,5,0.22,1,0,1,2,1,0,Matches
182,183,Maxime Estève,fr FRA,DF,Montpellier,21,2002,11.1,11,0.93,9,1,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
183,184,Oscar Estupiñan,co COL,FW,Metz,26,1996,2.9,2,0.69,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
184,185,Romain Faivre,fr FRA,MFFW,Lorient,25,1998,16.1,43,2.66,28,7,3,3,2,0,6,0.37,4,0,0,2,0,0,Matches
185,186,Ilhan Fakili,fr FRA,MFFW,Clermont Foot,17,2006,1.0,2,1.91,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
186,187,Khalil Fayad,fr FRA,FWMF,Montpellier,19,2004,11.4,19,1.67,10,0,0,2,6,1,0,0.0,0,0,0,0,0,0,Matches
187,188,Ichem Ferrah,fr FRA,FW,Lille,17,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
188,189,Jordan Ferri,fr FRA,MF,Montpellier,31,1992,22.6,67,2.97,58,2,2,1,3,1,2,0.09,2,0,0,0,0,0,Matches
189,190,Malick Fofana,be BEL,FW,Lyon,18,2005,6.2,19,3.05,11,0,2,3,2,1,3,0.48,1,0,0,1,1,0,Matches
190,191,Youssouf Fofana,fr FRA,MF,Monaco,24,1999,30.0,100,3.34,79,3,2,11,2,3,10,0.33,6,0,0,4,0,0,Matches
191,192,Thomas Foket,be BEL,DF,Reims,28,1994,20.4,30,1.48,27,2,0,1,0,0,6,0.3,6,0,0,0,0,0,Matches
192,193,Tiago Fonseca Morais,pt POR,FW,Lille,19,2003,0.5,1,1.96,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
193,194,Przemysław Frankowski,pl POL,DF,Lens,28,1995,24.4,76,3.12,63,8,2,2,0,1,4,0.16,3,0,0,1,0,0,Matches
194,195,Jean Frederic N'Guessan,ci CIV,MFFW,Metz,20,2003,1.2,4,3.24,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0,Matches
195,196,Angelo Fulgini,fr FRA,MF,Lens,26,1996,15.3,69,4.51,40,20,1,4,4,0,4,0.26,2,2,0,0,0,0,Matches
196,197,Kévin Gameiro,fr FRA,FWMF,Strasbourg,36,1987,15.0,52,3.48,43,0,2,6,1,0,5,0.33,2,0,0,3,0,0,Matches
197,198,Ignatius Ganago,cm CMR,FWMF,Nantes,24,1999,2.0,5,2.45,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
198,199,Ulisses Garcia,ch SUI,DF,Marseille,27,1996,10.1,18,1.79,12,3,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
199,200,Johan Gastien,fr FRA,MF,Clermont Foot,35,1988,25.1,63,2.51,47,11,0,1,2,2,4,0.16,4,0,0,0,0,0,Matches
200,201,Yann Gboho,fr FRA,MFFW,Toulouse,22,2001,13.3,39,2.94,27,0,7,1,4,0,7,0.53,5,0,0,0,2,0,Matches
201,202,Gelabert,es ESP,MFFW,Toulouse,22,2000,8.4,21,2.5,15,3,1,1,1,0,3,0.36,2,1,0,0,0,0,Matches
202,203,Denis Genreau,au AUS,MFFW,Toulouse,24,1999,5.2,13,2.52,12,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
203,204,Samuel Gigot,fr FRA,DF,Marseille,29,1993,19.2,27,1.41,17,3,1,5,1,0,4,0.21,1,0,0,3,0,0,Matches
204,205,Aleksandr Golovin,ru RUS,MFFW,Monaco,27,1996,23.9,102,4.28,62,29,3,3,3,2,7,0.29,6,0,0,1,0,0,Matches
205,206,Angel Gomes,eng ENG,MF,Lille,22,2000,28.6,107,3.75,73,12,4,7,9,2,12,0.42,8,3,0,1,0,0,Matches
206,207,Maxime Gonalons,fr FRA,MF,Clermont Foot,34,1989,14.4,19,1.32,18,0,0,0,0,1,2,0.14,2,0,0,0,0,0,Matches
207,208,Mathieu Gorgelin,fr FRA,GK,Le Havre,32,1990,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
208,209,Amine Gouiri,dz ALG,FWMF,Rennes,23,2000,23.0,85,3.7,53,3,13,11,5,0,10,0.44,6,0,2,2,0,0,Matches
209,210,Jonathan Gradit,fr FRA,DF,Lens,30,1992,23.5,31,1.32,27,1,0,2,1,0,2,0.09,2,0,0,0,0,0,Matches
210,211,Samuel Grandsir,fr FRA,MFFW,Le Havre,26,1996,6.7,31,4.61,20,5,3,2,0,1,2,0.3,1,0,1,0,0,0,Matches
211,212,Adrian Grbić,at AUT,FW,Lorient,26,1996,0.3,1,2.9,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
212,213,Gabriel Gudmundsson,se SWE,DFFW,Lille,24,1999,14.1,22,1.56,17,0,3,1,0,1,2,0.14,1,0,0,1,0,0,Matches
213,214,Axel Gueguin,fr FRA,DFFW,Montpellier,18,2005,1.5,2,1.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
214,215,Mattéo Guendouzi,fr FRA,MF,Marseille,24,1999,0.2,2,9.47,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
215,216,Evann Guessand,ci CIV,FW,Nice,22,2001,17.3,47,2.72,27,0,7,5,6,2,5,0.29,1,0,1,0,3,0,Matches
216,217,Pape Gueye,sn SEN,MFDF,Marseille,24,1999,8.5,19,2.24,16,0,0,1,2,0,2,0.24,2,0,0,0,0,0,Matches
217,218,Morgan Guilavogui,gn GUI,FWMF,Lens,25,1998,6.3,27,4.26,24,0,1,2,0,0,4,0.63,3,0,0,1,0,0,Matches
218,219,Frederic Guilbert,fr FRA,DFMF,Strasbourg,28,1994,27.7,42,1.52,25,10,2,3,1,1,2,0.07,1,0,1,0,0,0,Matches
219,220,Jaouen Hadjam,dz ALG,DF,Nantes,20,2003,1.2,7,5.53,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
220,221,Massadio Haïdara,ml MLI,DF,Lens,30,1992,8.2,6,0.73,4,1,0,1,0,0,1,0.12,1,0,0,0,0,0,Matches
221,222,Oualid El Hajjam,ma MAR,DFMF,Le Havre,32,1991,4.4,12,2.76,9,0,1,0,2,0,1,0.23,0,0,0,0,1,0,Matches
222,223,Achraf Hakimi,ma MAR,DF,Paris S-G,24,1998,21.5,93,4.33,79,1,2,5,5,1,14,0.65,13,0,0,1,0,0,Matches
223,224,Amine Harit,ma MAR,MFFW,Marseille,26,1997,20.2,90,4.45,66,5,9,2,7,1,7,0.35,7,0,0,0,0,0,Matches
224,225,Silvan Hefti,ch SUI,DFFW,Montpellier,25,1997,7.9,11,1.39,9,1,0,1,0,0,3,0.38,3,0,0,0,0,0,Matches
225,226,Henrique,br BRA,DF,Lyon,29,1994,6.7,9,1.33,6,1,1,0,1,0,1,0.15,1,0,0,0,0,0,Matches
226,227,Luis Henrique,br BRA,FWDF,Marseille,21,2001,8.7,29,3.33,27,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
227,228,Christophe Hérelle,mq MTQ,DF,Metz,30,1992,18.0,15,0.83,13,0,1,0,1,0,2,0.11,2,0,0,0,0,0,Matches
228,229,Lucas Hernández,fr FRA,DF,Paris S-G,27,1996,21.2,25,1.18,19,1,0,1,2,2,3,0.14,1,0,0,1,1,0,Matches
229,230,Andrej Ilic,rs SRB,FW,Lille,23,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
230,231,Bonke Innocent,ng NGA,MF,Lorient,27,1996,2.3,2,0.86,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
231,232,Ismaily,br BRA,DF,Lille,33,1990,27.4,32,1.17,25,0,3,0,2,2,2,0.07,2,0,0,0,0,0,Matches
232,233,Yanis Issoufou,fr FRA,MF,Montpellier,16,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
233,234,Junya Ito,jp JPN,FWMF,Reims,30,1993,30.2,135,4.48,96,23,8,7,1,0,10,0.33,9,0,0,1,0,0,Matches
234,235,Jérémy Jacquet,fr FRA,MF,Rennes,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
235,236,Jérémy Jacquet,fr FRA,DF,Clermont Foot,18,2005,2.8,5,1.79,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0,Matches
236,237,Ismail Jakobs,sn SEN,DF,Monaco,23,1999,16.3,50,3.07,32,9,1,4,2,2,8,0.49,6,1,0,1,0,0,Matches
237,238,Ablie Jallow,gm GAM,MFFW,Metz,24,1998,10.2,30,2.94,19,6,2,1,2,0,7,0.69,6,1,0,0,0,0,Matches
238,239,Danley Jean-Jacques,ht HAI,MF,Metz,23,2000,29.8,50,1.68,32,0,3,9,1,5,1,0.03,1,0,0,0,0,0,Matches
239,240,Jeffinho,br BRA,FWMF,Lyon,23,1999,3.4,17,4.98,12,0,1,2,1,1,3,0.88,2,0,0,0,1,0,Matches
240,241,Antoine Joujou,fr FRA,FWMF,Le Havre,20,2003,8.7,31,3.59,17,0,5,5,4,0,5,0.58,3,0,1,0,1,0,Matches
241,242,Christopher Jullien,fr FRA,DF,Montpellier,30,1993,13.7,10,0.74,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0,Matches
242,243,Eli Junior Kroupi,fr FRA,FWMF,Lorient,17,2006,12.0,20,1.66,13,3,3,1,0,0,3,0.25,2,0,1,0,0,0,Matches
243,244,Abdoul Kader Bamba,fr FRA,FWMF,Nantes,29,1994,6.8,36,5.29,22,3,2,3,6,0,3,0.44,2,1,0,0,0,0,Matches
244,245,Yaya Kader Fofana,ml MLI,MFDF,Reims,19,2004,0.4,2,5.63,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
245,246,Tino Kadewere,zw ZIM,FWMF,Lyon,27,1996,3.3,9,2.73,8,0,0,0,1,0,1,0.3,1,0,0,0,0,0,Matches
246,247,Tino Kadewere,zw ZIM,FWMF,Nantes,27,1996,8.7,21,2.42,18,0,1,1,1,0,1,0.12,1,0,0,0,0,0,Matches
247,248,Arnaud Kalimuendo,fr FRA,FW,Rennes,21,2002,23.8,70,2.95,49,1,5,6,9,0,7,0.29,3,0,0,1,3,0,Matches
248,249,Gedeon Kalulu,cd COD,DF,Lorient,25,1997,10.8,17,1.58,15,0,0,1,0,1,3,0.28,2,0,0,1,0,0,Matches
249,250,Waren Kamanzi,no NOR,DFFW,Toulouse,22,2000,13.2,23,1.74,19,2,0,1,0,1,3,0.23,3,0,0,0,0,0,Matches
250,251,Lee Kang-in,kr KOR,FWMF,Paris S-G,22,2001,16.3,68,4.18,48,12,5,3,0,0,9,0.55,7,1,1,0,0,0,Matches
251,252,Yann Karamoh,fr FRA,FWMF,Montpellier,25,1998,3.2,9,2.85,6,0,1,1,1,0,1,0.32,0,0,0,1,0,0,Matches
252,253,Ayman Kari,fr FRA,MF,Lorient,18,2004,9.9,33,3.32,29,0,1,1,2,0,3,0.3,3,0,0,0,0,0,Matches
253,254,Panos Katseris,gr GRE,DF,Lorient,22,2001,11.6,20,1.73,15,0,1,2,1,1,3,0.26,2,0,0,1,0,0,Matches
254,255,Kévin Keben Biakolo,cm CMR,DF,Toulouse,19,2004,5.8,4,0.69,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
255,256,Yassine Kechta,ma MAR,MF,Le Havre,21,2002,20.5,47,2.29,39,2,0,2,4,0,2,0.1,1,0,0,1,0,0,Matches
256,257,Thilo Kehrer,de GER,DF,Monaco,26,1996,14.7,19,1.29,13,1,0,5,0,0,4,0.27,3,0,0,1,0,0,Matches
257,258,Habib Keita,ml MLI,MF,Clermont Foot,21,2002,14.2,28,1.97,24,0,1,2,1,0,1,0.07,1,0,0,0,0,0,Matches
258,259,Reda Khadra,de GER,FWMF,Reims,22,2001,15.2,46,3.03,33,1,6,5,1,0,7,0.46,4,0,3,0,0,0,Matches
259,260,Wahbi Khazri,tn TUN,FW,Montpellier,32,1991,12.6,26,2.07,15,1,4,2,4,0,2,0.16,1,0,0,1,0,0,Matches
260,261,Philipp Köhn,ch SUI,GK,Monaco,25,1998,22.0,3,0.14,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
261,262,Randal Kolo Muani,fr FRA,FWMF,Paris S-G,24,1998,14.1,50,3.55,39,0,3,3,5,0,8,0.57,7,0,1,0,0,0,Matches
262,263,Cheick Konaté,ml MLI,DF,Clermont Foot,19,2004,11.9,29,2.44,25,0,3,1,0,0,2,0.17,2,0,0,0,0,0,Matches
263,264,Geoffrey Kondogbia,cf CTA,MF,Marseille,30,1993,16.3,27,1.66,21,0,0,1,4,1,3,0.18,3,0,0,0,0,0,Matches
264,265,Abdoul Koné,fr FRA,DF,Reims,18,2005,2.1,2,0.93,1,0,0,0,1,0,2,0.93,1,0,0,0,1,0,Matches
265,266,Amadou Koné,ml MLI,MF,Reims,18,2005,5.3,6,1.14,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
266,267,Ibrahima Koné,ml MLI,FW,Lorient,24,1999,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
267,268,Koffi Kouao,ci CIV,DF,Metz,25,1998,9.6,13,1.36,8,2,0,1,1,1,2,0.21,1,0,0,1,0,0,Matches
268,269,Therence Koudou,fr FRA,DF,Reims,18,2004,3.5,14,4.01,11,1,1,0,1,0,1,0.29,1,0,0,0,0,0,Matches
269,270,Boubakar Kouyaté,ml MLI,DF,Montpellier,26,1997,21.4,11,0.51,6,0,0,4,1,0,2,0.09,1,0,0,1,0,0,Matches
270,271,Sael Kumbedi,fr FRA,DF,Lyon,18,2005,10.3,16,1.56,15,0,1,0,0,0,2,0.19,2,0,0,0,0,0,Matches
271,272,Layvin Kurzawa,fr FRA,DF,Paris S-G,30,1992,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
272,273,Daler Kuzyaev,ru RUS,MF,Le Havre,30,1993,23.2,72,3.1,57,6,0,3,6,0,4,0.17,4,0,0,0,0,0,Matches
273,274,Grejohn Kyei,fr FRA,FW,Clermont Foot,27,1995,11.4,21,1.84,18,0,1,1,1,0,2,0.18,2,0,0,0,0,0,Matches
274,275,Gaëtan Laborde,fr FRA,FWMF,Nice,29,1994,21.2,52,2.46,39,2,5,4,0,2,3,0.14,2,0,0,1,0,0,Matches
275,276,Alexandre Lacazette,fr FRA,FW,Lyon,32,1991,25.5,56,2.2,39,0,5,6,6,0,9,0.35,4,0,2,1,2,0,Matches
276,277,Alban Lafont,fr FRA,GK,Nantes,24,1999,27.7,6,0.22,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
277,278,Kenny Lala,mg MAD,DF,Brest,31,1991,33.0,98,2.97,74,18,2,3,1,0,9,0.27,7,2,0,0,0,0,Matches
278,279,Mathis Lambourde,fr FRA,FW,Rennes,17,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
279,280,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,25,1998,15.4,39,2.53,26,0,5,6,1,1,6,0.39,3,0,2,1,0,0,Matches
280,281,Didier Lamkel Zé,cm CMR,FWMF,Metz,26,1996,6.1,15,2.45,13,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
281,282,Julien Laporte,fr FRA,DF,Lorient,29,1993,20.2,8,0.4,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
282,283,Théo Le Bris,fr FRA,DFMF,Lorient,20,2002,16.8,28,1.66,20,1,1,4,2,0,4,0.24,1,0,0,2,1,0,Matches
283,284,Julien Le Cardinal,fr FRA,DF,Brest,25,1997,5.3,9,1.71,4,1,1,1,1,1,2,0.38,1,0,0,0,1,0,Matches
284,285,Julien Le Cardinal,fr FRA,DF,Lens,25,1997,0.6,1,1.55,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
285,286,Jérémy Le Douaron,fr FRA,FW,Brest,25,1998,18.0,32,1.78,21,0,4,3,4,0,4,0.22,2,0,0,1,1,0,Matches
286,287,Enzo Le Fée,fr FRA,MF,Rennes,23,2000,17.0,57,3.36,47,4,2,2,1,1,1,0.06,1,0,0,0,0,0,Matches
287,288,Vincent Le Goff,fr FRA,DFMF,Lorient,33,1989,6.0,13,2.17,11,2,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
288,289,Adrien Lebeau,fr FRA,MFFW,Brest,24,1999,0.6,4,6.67,3,1,0,0,0,0,1,1.67,1,0,0,0,0,0,Matches
289,290,Jean-Louis Leca,fr FRA,GK,Lens,37,1985,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
290,291,Benjamin Lecomte,fr FRA,GK,Montpellier,32,1991,30.0,8,0.27,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
291,292,Pierre Lees-Melou,fr FRA,MF,Brest,30,1993,28.0,84,3.0,60,0,5,9,3,7,5,0.18,3,0,1,0,0,1,Matches
292,293,Johann Lepenant,fr FRA,MF,Lyon,20,2002,2.8,7,2.48,6,0,0,1,0,0,1,0.35,1,0,0,0,0,0,Matches
293,294,Léo Leroy,fr FRA,MF,Montpellier,23,2000,5.5,8,1.44,6,0,0,2,0,0,1,0.18,1,0,0,0,0,0,Matches
294,295,Gautier Lloris,fr FRA,DF,Le Havre,28,1995,30.9,18,0.58,16,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
295,296,Abou Lô,sn SEN,MFDF,Metz,23,2000,2.2,2,0.91,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
296,297,Bradley Locko,fr FRA,DF,Brest,21,2002,32.9,63,1.92,49,2,6,2,3,1,7,0.21,6,0,1,0,0,0,Matches
297,298,Renan Lodi,br BRA,DF,Marseille,25,1998,13.7,27,1.97,18,8,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
298,299,Andy Logbo,fr FRA,FW,Le Havre,19,2004,2.8,3,1.09,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
299,300,Anthony Lopes,pt POR,GK,Lyon,32,1990,31.0,3,0.1,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
300,301,Pau López,es ESP,GK,Marseille,28,1994,32.7,10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
301,302,Jordan Lotomba,ch SUI,DF,Nice,24,1998,20.0,27,1.35,19,3,1,2,2,0,1,0.05,1,0,0,0,0,0,Matches
302,303,Tom Louchet,fr FRA,MFDF,Nice,20,2003,4.5,14,3.1,6,5,0,1,2,0,2,0.44,1,0,0,0,1,0,Matches
303,304,Imran Louza,ma MAR,MF,Lorient,24,1999,9.6,46,4.8,25,16,1,3,1,0,3,0.31,2,1,0,0,0,0,Matches
304,305,Dejan Lovren,hr CRO,DF,Lyon,34,1989,8.0,4,0.5,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
305,306,Joshua M'Bahia,ci CIV,MF,Clermont Foot,18,2005,0.2,3,19.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
306,307,Othmane Maamma,fr FRA,FW,Montpellier,17,2005,1.0,7,7.16,3,0,3,0,1,0,0,0.0,0,0,0,0,0,0,Matches
307,308,Deiver Machado,co COL,DF,Lens,29,1993,12.5,24,1.92,18,0,1,2,3,0,0,0.0,0,0,0,0,0,0,Matches
308,309,Soungoutou Magassa,fr FRA,DFMF,Monaco,19,2003,15.0,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0,Matches
309,310,Hugo Magnetti,fr FRA,MF,Brest,25,1998,26.0,60,2.31,47,0,5,6,1,1,5,0.19,2,0,1,2,0,0,Matches
310,311,Yohann Magnin,fr FRA,MF,Clermont Foot,26,1997,18.7,28,1.5,23,2,0,1,1,1,2,0.11,1,0,0,1,0,0,Matches
311,312,Frank Magri,cm CMR,FWMF,Toulouse,23,1999,16.0,32,2.0,21,1,4,2,4,0,3,0.19,2,0,0,1,0,0,Matches
312,313,Adel Mahamoud,km COM,FW,Nantes,20,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
313,314,Habib Maïga,ci CIV,MFFW,Metz,27,1996,1.6,1,0.61,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
314,315,Ainsley Maitland-Niles,eng ENG,DFMF,Lyon,25,1997,15.9,33,2.07,27,0,0,4,1,1,7,0.44,7,0,0,0,0,0,Matches
315,316,Radosław Majecki,pl POL,GK,Monaco,23,1999,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
316,317,Lovro Majer,hr CRO,MF,Rennes,25,1998,0.2,2,10.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
317,318,Jean-Victor Makengo,fr FRA,MFFW,Lorient,25,1998,5.3,4,0.75,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
318,319,Aaron Malouda,fr FRA,FW,Lille,17,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
319,320,Hianga Mananga Mbock,fr FRA,MFFW,Brest,23,1999,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
320,321,Steve Mandanda,fr FRA,GK,Rennes,38,1985,34.0,3,0.09,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
321,322,Orel Mangala,be BEL,MF,Lyon,25,1998,4.4,13,2.95,11,0,1,0,1,0,1,0.23,1,0,0,0,0,0,Matches
322,323,Vito Mannone,it ITA,GK,Lille,35,1988,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
323,324,Faitout Maouassa,fr FRA,MFDF,Lens,25,1998,0.8,4,4.68,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
324,325,Guillermo Maripán,cl CHI,DF,Monaco,29,1994,19.6,9,0.46,7,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
325,326,Marquinhos,br BRA,FWMF,Nantes,20,2003,1.7,9,5.26,8,0,0,0,1,0,1,0.58,0,0,0,0,1,0,Matches
326,327,Marquinhos,br BRA,DF,Paris S-G,29,1994,17.1,13,0.76,13,0,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
327,328,Jonas Martin,fr FRA,MF,Brest,33,1990,13.4,25,1.86,23,0,1,0,0,1,1,0.07,1,0,0,0,0,0,Matches
328,329,Clinton Mata,ao ANG,DF,Lyon,30,1992,24.7,31,1.26,26,0,1,2,2,0,4,0.16,3,0,0,1,0,0,Matches
329,330,Eliot Matazo,be BEL,MF,Monaco,21,2002,1.1,2,1.78,2,0,0,0,0,0,1,0.89,1,0,0,0,0,0,Matches
330,331,Nemanja Matić,rs SRB,MF,Rennes,34,1988,11.4,29,2.54,23,1,1,1,2,1,2,0.18,1,0,0,0,1,0,Matches
331,332,Nemanja Matić,rs SRB,MF,Lyon,34,1988,13.9,23,1.65,21,0,2,0,0,0,3,0.22,3,0,0,0,0,0,Matches
332,333,Chrislain Matsima,fr FRA,DF,Clermont Foot,21,2002,13.1,6,0.46,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
333,334,Chrislain Matsima,fr FRA,DF,Monaco,21,2002,3.3,7,2.11,7,0,0,0,0,0,1,0.3,1,0,0,0,0,0,Matches
334,335,Azor Matusiwa,nl NED,MF,Reims,25,1998,15.4,32,2.08,26,0,1,2,2,1,6,0.39,4,0,1,0,1,0,Matches
335,336,Azor Matusiwa,nl NED,MF,Rennes,25,1998,8.8,17,1.93,17,0,0,0,0,0,3,0.34,3,0,0,0,0,0,Matches
336,337,Aïman Maurer,ma MAR,MFFW,Clermont Foot,18,2004,0.6,1,1.61,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
337,338,Christian Mawissa,fr FRA,DF,Toulouse,18,2005,12.4,15,1.21,12,0,1,1,0,1,1,0.08,1,0,0,0,0,0,Matches
338,339,Noam Mayoka-Tika,be BEL,MF,Marseille,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
339,340,Senny Mayulu,fr FRA,FWMF,Paris S-G,17,2006,3.6,9,2.5,8,0,1,0,0,0,1,0.28,1,0,0,0,0,0,Matches
340,341,Youssef Maziz,fr FRA,FWMF,Metz,25,1998,1.4,6,4.35,2,2,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
341,342,Ethan Mbappé,fr FRA,MFDF,Paris S-G,16,2006,0.5,1,1.87,1,0,0,0,0,0,1,1.87,1,0,0,0,0,0,Matches
342,343,Kylian Mbappé,fr FRA,FW,Paris S-G,24,1998,24.0,97,4.04,68,0,20,3,6,0,19,0.79,11,0,4,1,3,0,Matches
343,344,Malick Mbaye,sn SEN,MFFW,Metz,19,2004,1.7,3,1.76,0,2,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
344,345,Chancel Mbemba,cd COD,DF,Marseille,28,1994,24.5,20,0.82,17,0,1,2,0,0,2,0.08,2,0,0,0,0,0,Matches
345,346,Nolan Mbemba,cg CGO,MF,Le Havre,28,1995,0.2,1,4.09,1,0,0,0,0,0,1,4.09,1,0,0,0,0,0,Matches
346,347,Christ Mbondi,fr FRA,FW,Reims,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
347,348,Facundo Medina,ar ARG,DF,Lens,24,1999,30.2,63,2.09,54,0,3,4,1,1,7,0.23,6,0,0,1,0,0,Matches
348,349,Bamo Meïté,ci CIV,DF,Marseille,21,2001,7.1,6,0.85,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
349,350,Bamo Meïté,ci CIV,DF,Lorient,21,2001,1.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
350,351,Birger Meling,no NOR,DF,Rennes,28,1994,0.2,1,5.29,0,0,0,1,0,0,1,5.29,0,0,0,1,0,0,Matches
351,352,Nuno Mendes,pt POR,DF,Paris S-G,21,2002,3.0,7,2.36,6,0,1,0,0,0,2,0.67,2,0,0,0,0,0,Matches
352,353,Antoine Mendy,fr FRA,DF,Nice,19,2004,4.6,7,1.51,5,1,0,0,1,0,1,0.22,0,1,0,0,0,0,Matches
