,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
175,176,Pervis Estupiñán,ec ECU,DF,Brighton,25,1998,13.8,42,3.04,37,3,1,1,0,0,2,0.14,2,0,0,0,0,0,Matches
176,177,Jonny Evans,nir NIR,DF,Manchester Utd,35,1988,15.5,11,0.71,11,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
177,178,Eberechi Eze,eng ENG,MFFW,Crystal Palace,25,1998,22.8,110,4.82,54,27,11,7,10,1,11,0.48,8,0,1,0,2,0,Matches
178,179,Łukasz Fabiański,pl POL,GK,West Ham,38,1985,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
179,180,Romain Faivre,fr FRA,MFFW,Bournemouth,25,1998,0.5,1,2.2,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
180,181,Ansu Fati,es ESP,MFFW,Brighton,20,2002,5.8,23,3.96,16,0,1,5,0,1,3,0.52,2,0,0,1,0,0,Matches
181,182,Felipe,br BRA,DF,Nott'ham Forest,34,1989,4.2,4,0.97,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
182,183,Evan Ferguson,ie IRL,FW,Brighton,18,2004,15.2,22,1.45,15,0,2,1,3,1,1,0.07,0,0,0,0,1,0,Matches
183,184,Bruno Fernandes,pt POR,MFFW,Manchester Utd,28,1994,34.6,210,6.06,143,48,7,9,1,2,19,0.55,12,3,2,2,0,0,Matches
184,185,Enzo Fernández,ar ARG,MF,Chelsea,22,2001,24.5,82,3.34,69,5,0,3,5,0,7,0.29,5,1,0,0,1,0,Matches
185,186,John Fleck,sct SCO,MFDF,Sheffield Utd,31,1991,1.0,4,3.91,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
186,187,Mark Flekken,nl NED,GK,Brentford,30,1993,36.5,10,0.27,3,7,0,0,0,0,3,0.08,1,2,0,0,0,0,Matches
187,188,Phil Foden,eng ENG,FWMF,Manchester City,23,2000,31.7,144,4.54,111,9,9,6,8,1,21,0.66,16,1,1,0,3,0,Matches
188,189,Wes Foderingham,eng ENG,GK,Sheffield Utd,32,1991,29.4,4,0.14,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
189,190,Pablo Fornals,es ESP,MFFW,West Ham,27,1996,4.7,16,3.37,13,0,0,0,1,2,1,0.21,0,0,0,0,0,1,Matches
190,191,Omari Forson,eng ENG,FW,Manchester Utd,19,2004,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
191,192,Lyle Foster,za RSA,FWMF,Burnley,22,2000,21.1,41,1.95,35,0,2,3,1,0,4,0.19,4,0,0,0,0,0,Matches
192,193,Matheus França,br BRA,MFFW,Crystal Palace,19,2004,2.6,8,3.1,4,3,0,0,1,0,2,0.78,1,0,0,0,1,0,Matches
193,194,Nathan Fraser,ie IRL,FW,Wolves,18,2005,2.1,6,2.92,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
194,195,Cody Gakpo,nl NED,FWMF,Liverpool,24,1999,18.3,73,3.98,47,1,6,12,5,2,10,0.55,6,0,1,2,1,0,Matches
195,196,Conor Gallagher,eng ENG,MF,Chelsea,23,2000,34.8,109,3.14,78,15,5,4,1,6,14,0.4,7,5,0,1,0,1,Matches
196,197,Idrissa Gana Gueye,sn SEN,MF,Everton,33,1989,20.9,52,2.48,37,0,0,5,4,6,4,0.19,4,0,0,0,0,0,Matches
197,198,Alejandro Garnacho,ar ARG,FW,Manchester Utd,19,2004,28.5,119,4.17,80,0,13,13,12,1,15,0.53,10,0,1,1,2,1,Matches
198,199,James Garner,eng ENG,MF,Everton,22,2001,33.4,98,2.94,58,22,3,6,4,5,8,0.24,3,1,0,1,1,2,Matches
199,200,Saman Ghoddos,ir IRN,DF,Brentford,29,1993,8.2,20,2.44,10,5,1,0,3,1,0,0.0,0,0,0,0,0,0,Matches
200,201,Morgan Gibbs-White,eng ENG,MFFW,Nott'ham Forest,23,2000,35.1,149,4.25,86,38,9,7,8,1,18,0.51,14,3,0,1,0,0,Matches
201,202,Bryan Gil,es ESP,FWMF,Tottenham,22,2001,2.3,9,3.88,8,0,0,1,0,0,1,0.43,1,0,0,0,0,0,Matches
202,203,Alfie Gilchrist,eng ENG,DF,Chelsea,19,2003,2.3,3,1.31,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
203,204,Billy Gilmour,sct SCO,MF,Brighton,22,2001,23.6,69,2.93,59,5,0,2,3,0,6,0.25,5,0,0,1,0,0,Matches
204,205,Ben Godfrey,eng ENG,DF,Everton,25,1998,12.4,17,1.37,9,1,0,5,0,2,3,0.24,1,0,0,1,0,1,Matches
205,206,André Gomes,pt POR,MFFW,Everton,30,1993,5.6,18,3.18,13,0,1,2,1,1,1,0.18,1,0,0,0,0,0,Matches
206,207,João Gomes,br BRA,MF,Wolves,22,2001,29.4,65,2.21,48,4,2,4,2,5,4,0.14,3,0,0,1,0,0,Matches
207,208,Toti Gomes,pt POR,DF,Wolves,24,1999,30.8,21,0.68,16,1,1,3,0,0,4,0.13,3,0,0,1,0,0,Matches
208,209,Joe Gomez,eng ENG,DF,Liverpool,26,1997,19.8,51,2.57,43,0,1,4,3,0,5,0.25,4,0,0,1,0,0,Matches
209,210,Sergio Gómez,es ESP,FWMF,Manchester City,22,2000,0.6,2,3.33,1,0,1,0,0,0,2,3.33,1,0,1,0,0,0,Matches
210,211,Enso Gonzalez,py PAR,MFDF,Wolves,18,2005,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
211,212,Anthony Gordon,eng ENG,FW,Newcastle Utd,22,2001,32.1,143,4.45,86,18,13,11,13,2,29,0.9,13,2,5,4,5,0,Matches
212,213,Kaide Gordon,eng ENG,FW,Liverpool,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
213,214,Daniel Gore,eng ENG,MF,Manchester Utd,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
214,215,Ryan Gravenberch,nl NED,MF,Liverpool,21,2002,12.5,44,3.54,36,0,2,6,0,0,0,0.0,0,0,0,0,0,0,Matches
215,216,Ivo Grbić,hr CRO,GK,Sheffield Utd,27,1996,8.6,2,0.23,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
216,217,Jack Grealish,eng ENG,FWMF,Manchester City,27,1995,11.2,54,4.82,46,0,1,2,5,0,4,0.36,4,0,0,0,0,0,Matches
217,218,Pascal Groß,de GER,MFDF,Brighton,32,1991,34.6,185,5.35,114,54,5,9,2,1,16,0.46,9,2,4,1,0,0,Matches
218,219,Marc Guéhi,eng ENG,DF,Crystal Palace,23,2000,22.5,22,0.98,17,0,0,2,2,1,2,0.09,2,0,0,0,0,0,Matches
219,220,Bruno Guimarães,br BRA,MF,Newcastle Utd,25,1997,36.3,143,3.94,110,8,10,3,6,6,19,0.52,12,0,4,2,1,0,Matches
220,221,Malo Gusto,fr FRA,DF,Chelsea,20,2003,19.5,52,2.67,47,2,1,0,0,2,7,0.36,7,0,0,0,0,0,Matches
221,222,Joško Gvardiol,hr CRO,DF,Manchester City,21,2002,25.9,54,2.09,40,1,5,2,4,2,7,0.27,6,0,0,0,1,0,Matches
222,223,Erling Haaland,no NOR,FW,Manchester City,23,2000,28.4,59,2.08,39,0,3,10,6,1,11,0.39,5,0,1,3,2,0,Matches
223,224,Antwoine Hackford,eng ENG,FW,Sheffield Utd,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
224,225,Lewis Hall,eng ENG,DF,Newcastle Utd,18,2004,8.7,20,2.3,14,1,3,1,1,0,3,0.35,3,0,0,0,0,0,Matches
225,226,Gustavo Hamer,nl NED,MF,Sheffield Utd,26,1997,32.3,116,3.59,73,22,10,7,4,0,12,0.37,9,1,2,0,0,0,Matches
226,227,Luke Harris,wls WAL,MF,Fulham,18,2005,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
227,228,Jack Harrison,eng ENG,MFFW,Everton,26,1996,24.6,66,2.68,46,2,3,7,6,2,7,0.28,5,0,0,1,1,0,Matches
228,229,Daiki Hashioka,jp JPN,DF,Luton Town,24,1999,6.6,8,1.21,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
229,230,Kai Havertz,de GER,MFFW,Arsenal,24,1999,29.3,106,3.62,87,0,3,8,6,2,22,0.75,16,0,2,2,2,0,Matches
230,231,Jan Paul van Hecke,nl NED,DF,Brighton,23,2000,26.3,37,1.41,35,0,0,1,0,1,3,0.11,3,0,0,0,0,0,Matches
231,232,Hwang Hee-chan,kr KOR,FWMF,Wolves,27,1996,23.5,48,2.04,29,0,8,6,4,1,9,0.38,4,0,3,1,1,0,Matches
232,233,Dean Henderson,eng ENG,GK,Crystal Palace,26,1997,18.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
233,234,Rico Henry,eng ENG,DF,Brentford,26,1997,4.5,13,2.92,10,0,3,0,0,0,3,0.67,2,0,1,0,0,0,Matches
234,235,Son Heung-min,kr KOR,FW,Tottenham,31,1992,32.6,129,3.96,108,0,11,6,3,1,17,0.52,13,0,3,0,1,0,Matches
235,236,Aaron Hickey,sct SCO,DF,Brentford,21,2002,7.9,7,0.88,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
236,237,James Hill,eng ENG,DF,Bournemouth,21,2002,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
237,238,Jack Hinshelwood,eng ENG,DF,Brighton,18,2005,9.7,14,1.45,11,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
238,239,Mason Holgate,eng ENG,DF,Sheffield Utd,26,1996,7.9,4,0.51,2,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
239,240,Callum Hudson-Odoi,eng ENG,FWMF,Nott'ham Forest,22,2000,20.6,82,3.98,63,4,8,4,2,1,6,0.29,4,0,1,0,1,0,Matches
240,241,Will Hughes,eng ENG,MF,Crystal Palace,28,1995,21.0,48,2.29,34,9,1,0,2,2,5,0.24,5,0,0,0,0,0,Matches
241,242,Pierre Højbjerg,dk DEN,MF,Tottenham,27,1995,14.6,39,2.68,36,0,2,1,0,0,2,0.14,2,0,0,0,0,0,Matches
242,243,Rasmus Højlund,dk DEN,FW,Manchester Utd,20,2003,24.0,58,2.42,43,0,5,4,3,3,4,0.17,2,0,2,0,0,0,Matches
243,244,Igor,br BRA,DF,Brighton,25,1998,18.2,25,1.38,21,2,1,0,0,1,2,0.11,2,0,0,0,0,0,Matches
244,245,Danny Ings,eng ENG,FW,West Ham,31,1992,4.5,17,3.79,8,0,3,4,1,1,3,0.67,0,0,1,1,1,0,Matches
245,246,Tim Iroegbunam,eng ENG,MF,Aston Villa,20,2003,1.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
246,247,Alexander Isak,se SWE,FW,Newcastle Utd,23,1999,25.1,72,2.87,45,0,12,11,4,0,10,0.4,4,0,3,2,1,0,Matches
247,248,Alex Iwobi,ng NGA,MF,Everton,27,1996,1.6,12,7.77,6,1,2,3,0,0,0,0.0,0,0,0,0,0,0,Matches
248,249,Alex Iwobi,ng NGA,FWMF,Fulham,27,1996,24.4,103,4.23,87,0,6,9,0,1,10,0.41,8,0,0,2,0,0,Matches
249,250,Nicolas Jackson,sn SEN,FW,Chelsea,22,2001,31.1,95,3.05,60,1,18,8,6,2,11,0.35,7,0,2,2,0,0,Matches
250,251,Reece James,eng ENG,DF,Chelsea,23,1999,4.7,15,3.22,13,1,0,1,0,0,3,0.64,2,0,0,1,0,0,Matches
251,252,Vitaly Janelt,de GER,MFDF,Brentford,25,1998,33.9,80,2.36,69,2,1,3,3,2,4,0.12,3,0,0,0,1,0,Matches
252,253,Daniel Jebbison,eng ENG,FW,Sheffield Utd,19,2003,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
253,254,Mathias Jensen,dk DEN,MF,Brentford,27,1996,24.5,87,3.55,48,35,0,0,3,1,8,0.33,5,2,0,0,1,0,Matches
254,255,Gabriel Jesus,br BRA,FW,Arsenal,26,1997,16.4,59,3.59,37,1,9,5,3,4,8,0.49,4,1,1,1,1,0,Matches
255,256,Raúl Jiménez,mx MEX,FW,Fulham,32,1991,15.5,27,1.74,15,0,4,6,1,1,3,0.19,0,0,1,2,0,0,Matches
256,257,João Pedro,br BRA,FWMF,Brighton,21,2001,22.7,91,4.01,64,0,7,10,9,1,11,0.48,5,0,2,2,2,0,Matches
257,258,Joelinton,br BRA,MFFW,Newcastle Utd,26,1996,14.2,47,3.3,37,0,6,4,0,0,3,0.21,2,0,0,1,0,0,Matches
258,259,Ryan John Giles,eng ENG,DFMF,Luton Town,23,2000,5.6,12,2.15,8,3,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
259,260,Ben Johnson,eng ENG,DFFW,West Ham,23,2000,6.0,9,1.49,7,0,0,0,2,0,1,0.17,1,0,0,0,0,0,Matches
260,261,Brennan Johnson,wls WAL,FW,Tottenham,22,2001,23.2,70,3.02,55,0,4,6,3,2,13,0.56,11,0,0,1,0,1,Matches
261,262,Brennan Johnson,wls WAL,FWMF,Nott'ham Forest,22,2001,2.6,7,2.66,3,0,2,1,1,0,3,1.14,1,0,1,0,1,0,Matches
262,263,Joseph Johnson,eng ENG,DF,Luton Town,17,2006,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
263,264,Sam Johnstone,eng ENG,GK,Crystal Palace,30,1993,20.0,2,0.1,1,1,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
264,265,Curtis Jones,eng ENG,MF,Liverpool,22,2001,13.0,36,2.78,28,0,3,3,1,1,3,0.23,3,0,0,0,0,0,Matches
265,266,Jorginho,it ITA,MF,Arsenal,31,1991,10.2,27,2.64,25,0,0,1,0,1,5,0.49,5,0,0,0,0,0,Matches
266,267,Diogo Jota,pt POR,FW,Liverpool,26,1996,12.7,48,3.77,36,0,5,3,4,0,14,1.1,7,0,4,1,2,0,Matches
267,268,Mads Juel Andersen,dk DEN,DF,Luton Town,25,1997,4.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
268,269,Hamed Junior Traorè,ci CIV,MF,Bournemouth,23,2000,0.5,4,7.66,1,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
269,270,Mathias Jørgensen,dk DEN,DF,Brentford,33,1990,12.1,12,0.99,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
270,271,Issa Kaboré,bf BFA,DF,Luton Town,22,2001,19.2,32,1.67,25,0,2,2,1,2,4,0.21,3,0,0,1,0,0,Matches
271,272,Sasa Kalajdzic,at AUT,FW,Wolves,26,1997,1.8,5,2.71,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
272,273,Boubacar Kamara,fr FRA,MF,Aston Villa,23,1999,18.4,38,2.07,33,0,0,2,1,2,3,0.16,3,0,0,0,0,0,Matches
273,274,Willy Kambwala,fr FRA,DF,Manchester Utd,18,2004,3.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
274,275,Thomas Kaminski,be BEL,GK,Luton Town,30,1992,37.8,3,0.08,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
275,276,Loris Karius,de GER,GK,Newcastle Utd,30,1993,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
276,277,Michael Keane,eng ENG,DF,Everton,30,1993,4.9,4,0.82,3,0,0,1,0,0,1,0.21,0,0,0,1,0,0,Matches
277,278,Thilo Kehrer,de GER,DFMF,West Ham,26,1996,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
278,279,Caoimhín Kelleher,ie IRL,GK,Liverpool,24,1998,10.0,2,0.2,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
279,280,Lloyd Kelly,eng ENG,DF,Bournemouth,24,1998,17.3,29,1.67,24,2,1,0,1,1,3,0.17,3,0,0,0,0,0,Matches
280,281,Omari Kellyman,eng ENG,FW,Aston Villa,17,2005,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
281,282,Milos Kerkez,hu HUN,DF,Bournemouth,19,2003,21.9,32,1.46,25,0,0,4,2,1,4,0.18,2,0,0,0,1,1,Matches
282,283,Kaine Kesler-Hayden,eng ENG,MFDF,Aston Villa,20,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
283,284,Max Kilman,eng ENG,DF,Wolves,26,1997,38.0,39,1.03,34,0,2,2,0,1,0,0.0,0,0,0,0,0,0,Matches
284,285,Jakub Kiwior,pl POL,DF,Arsenal,23,2000,10.5,13,1.24,10,2,0,0,1,0,4,0.38,3,1,0,0,0,0,Matches
285,286,Justin Kluivert,nl NED,MFFW,Bournemouth,24,1999,21.3,59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,Matches
286,287,Luca Koleosho,it ITA,MFFW,Burnley,18,2004,10.8,28,2.59,12,0,11,2,3,0,6,0.56,2,0,3,0,1,0,Matches
287,288,Ibrahima Konaté,fr FRA,DF,Liverpool,24,1999,17.5,24,1.37,24,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
288,289,Ezri Konsa,eng ENG,DF,Aston Villa,25,1997,34.1,34,1.0,25,1,2,2,3,1,6,0.18,3,1,0,0,1,1,Matches
289,290,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,33,1989,2.4,8,3.4,5,0,0,2,0,1,1,0.42,1,0,0,0,0,0,Matches
290,291,Mateo Kovačić,hr CRO,MF,Manchester City,29,1994,17.2,54,3.14,47,0,2,4,1,0,6,0.35,5,0,0,1,0,0,Matches
291,292,Emil Krafth,se SWE,DF,Newcastle Utd,28,1994,10.1,18,1.77,13,3,1,0,1,0,1,0.1,1,0,0,0,0,0,Matches
292,293,Mohammed Kudus,gh GHA,FWMF,West Ham,22,2000,27.6,100,3.62,53,1,25,8,12,1,16,0.58,8,0,3,3,2,0,Matches
293,294,Dejan Kulusevski,se SWE,FWMF,Tottenham,23,2000,30.7,127,4.14,104,1,9,11,0,2,8,0.26,6,0,1,0,0,1,Matches
294,295,Adam Lallana,eng ENG,MFFW,Brighton,35,1988,9.4,28,2.96,27,0,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
295,296,Tariq Lamptey,gh GHA,DFFW,Brighton,22,2000,10.2,17,1.68,15,0,1,1,0,0,3,0.3,3,0,0,0,0,0,Matches
296,297,Aymeric Laporte,es ESP,DF,Manchester City,29,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
297,298,Yasser Larouci,dz ALG,DF,Sheffield Utd,22,2001,5.9,8,1.36,5,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
298,299,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,29,1993,12.0,8,0.67,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
299,300,Roméo Lavia,be BEL,MF,Chelsea,19,2004,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
300,301,Mario Lemina,ga GAB,MF,Wolves,29,1993,33.0,47,1.42,42,0,0,4,1,0,5,0.15,4,0,0,0,1,0,Matches
301,302,Clément Lenglet,fr FRA,DF,Aston Villa,28,1995,12.8,15,1.17,11,1,0,3,0,0,1,0.08,1,0,0,0,0,0,Matches
302,303,Bernd Leno,de GER,GK,Fulham,31,1992,38.0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
303,304,Jefferson Lerma,co COL,MFDF,Crystal Palace,28,1994,26.7,55,2.06,49,0,1,3,1,1,4,0.15,4,0,0,0,0,0,Matches
304,305,Rico Lewis,eng ENG,DFMF,Manchester City,18,2004,9.0,15,1.67,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
305,306,Keane Lewis-Potter,eng ENG,FWDF,Brentford,22,2001,16.0,33,2.06,21,0,6,4,2,0,2,0.12,1,0,0,1,0,0,Matches
306,307,Victor Lindelöf,se SWE,DF,Manchester Utd,29,1994,14.8,19,1.29,19,0,0,0,0,0,3,0.2,3,0,0,0,0,0,Matches
307,308,Valentino Livramento,eng ENG,DF,Newcastle Utd,20,2002,14.6,36,2.47,28,0,2,1,3,2,5,0.34,3,0,1,0,1,0,Matches
308,309,Giovani Lo Celso,ar ARG,MF,Tottenham,27,1996,5.6,28,4.96,22,2,1,2,1,0,3,0.53,3,0,0,0,0,0,Matches
309,310,Tom Lockyer,wls WAL,DF,Luton Town,28,1994,13.0,10,0.77,9,0,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
310,311,Sean Longstaff,eng ENG,MF,Newcastle Utd,25,1997,30.5,51,1.67,43,1,1,3,3,0,7,0.23,3,1,1,1,1,0,Matches
311,312,Max Lowe,eng ENG,DFMF,Sheffield Utd,26,1997,5.6,8,1.43,7,0,0,1,0,0,1,0.18,1,0,0,0,0,0,Matches
312,313,Douglas Luiz,br BRA,MF,Aston Villa,25,1998,33.3,117,3.52,61,34,6,10,5,1,10,0.3,5,4,0,0,1,0,Matches
313,314,Saša Lukić,rs SRB,MF,Fulham,26,1996,12.5,27,2.17,19,0,1,6,0,1,0,0.0,0,0,0,0,0,0,Matches
314,315,Ian Maatsen,nl NED,FWMF,Chelsea,21,2002,2.3,5,2.15,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
315,316,Alexis Mac Allister,ar ARG,MF,Liverpool,24,1998,28.9,108,3.74,92,5,3,1,5,2,12,0.42,10,1,1,0,0,0,Matches
316,317,James Maddison,eng ENG,MF,Tottenham,26,1996,23.7,161,6.79,110,22,10,6,10,3,19,0.8,13,1,2,1,1,1,Matches
317,318,Noni Madueke,eng ENG,FW,Chelsea,21,2002,11.7,51,4.35,34,1,8,2,6,0,8,0.68,4,0,1,0,3,0,Matches
318,319,Gabriel Magalhães,br BRA,DF,Arsenal,25,1997,33.8,23,0.68,20,1,0,1,0,1,3,0.09,3,0,0,0,0,0,Matches
319,320,Harry Maguire,eng ENG,DF,Manchester Utd,30,1993,18.4,24,1.31,19,0,0,1,1,3,4,0.22,2,0,0,1,1,0,Matches
320,321,Kobbie Mainoo,eng ENG,MF,Manchester Utd,18,2005,21.4,40,1.87,31,0,3,3,2,1,8,0.37,3,0,2,2,1,0,Matches
321,322,Orel Mangala,be BEL,MF,Nott'ham Forest,25,1998,17.4,20,1.15,17,0,0,0,1,2,2,0.12,1,0,0,0,0,1,Matches
322,323,Benson Manuel,ao ANG,MFFW,Burnley,26,1997,1.3,6,4.7,3,0,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
323,324,Solly March,eng ENG,FWDF,Brighton,29,1994,6.2,22,3.57,8,8,2,1,2,1,2,0.32,0,1,0,0,1,0,Matches
324,325,Anthony Martial,fr FRA,FW,Manchester Utd,27,1995,5.0,11,2.21,9,0,0,1,1,0,1,0.2,0,0,0,0,1,0,Matches
325,326,Gabriel Martinelli,br BRA,FW,Arsenal,22,2001,22.4,92,4.1,63,6,12,8,1,2,11,0.49,7,1,1,2,0,0,Matches
326,327,Emiliano Martínez,ar ARG,GK,Aston Villa,30,1992,33.5,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
327,328,Lisandro Martínez,ar ARG,DF,Manchester Utd,25,1998,7.2,7,0.98,6,0,0,0,0,1,1,0.14,1,0,0,0,0,0,Matches
328,329,Han-Noah Massengo,fr FRA,MFDF,Burnley,22,2001,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
329,330,Pape Matar Sarr,sn SEN,MF,Tottenham,20,2002,23.0,52,2.26,43,0,0,3,2,4,7,0.3,6,0,0,1,0,0,Matches
330,331,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,26,1997,25.4,65,2.56,48,0,5,6,4,2,12,0.47,8,0,1,1,2,0,Matches
331,332,Joël Matip,cm CMR,DF,Liverpool,31,1991,8.7,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
332,333,Alex Matos,eng ENG,MF,Chelsea,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
333,334,Remi Matthews,eng ENG,GK,Crystal Palace,29,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
334,335,Neal Maupay,fr FRA,FW,Brentford,26,1996,14.7,40,2.72,31,0,2,6,0,1,5,0.34,5,0,0,0,0,0,Matches
335,336,Neal Maupay,fr FRA,FW,Everton,26,1996,1.2,3,2.41,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
336,337,Konstantinos Mavropanos,gr GRE,DF,West Ham,25,1997,16.7,10,0.6,7,0,0,1,0,2,0,0.0,0,0,0,0,0,0,Matches
337,338,Bryan Mbeumo,cm CMR,FW,Brentford,23,1999,21.8,82,3.77,45,23,2,5,7,0,10,0.46,9,1,0,0,0,0,Matches
338,339,James Mcatee,eng ENG,MFFW,Sheffield Utd,20,2002,20.2,60,2.97,45,4,5,4,2,0,3,0.15,3,0,0,0,0,0,Matches
339,340,James Mcatee,eng ENG,MF,Manchester City,20,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
340,341,Oliver McBurnie,sct SCO,FW,Sheffield Utd,27,1996,14.2,29,2.04,24,0,0,2,3,0,7,0.49,6,0,0,0,1,0,Matches
341,342,James McConnell,eng ENG,MF,Liverpool,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
342,343,John McGinn,sct SCO,MFFW,Aston Villa,28,1994,33.3,106,3.18,88,9,6,2,1,0,14,0.42,11,1,2,0,0,0,Matches
343,344,Scott McKenna,sct SCO,DF,Nott'ham Forest,26,1996,4.6,2,0.43,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
344,345,Dwight McNeil,eng ENG,MFFW,Everton,23,1999,32.1,130,4.05,77,33,5,6,6,3,9,0.28,3,4,0,1,1,0,Matches
345,346,Scott McTominay,sct SCO,MFFW,Manchester Utd,26,1996,21.1,26,1.23,18,0,1,4,1,2,2,0.09,1,0,0,0,0,1,Matches
346,347,Ben Mee,eng ENG,DF,Brentford,33,1989,14.1,14,0.99,11,1,0,2,0,0,1,0.07,0,0,0,1,0,0,Matches
347,348,Hannibal Mejbri,tn TUN,MFFW,Manchester Utd,20,2003,1.5,6,4.06,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
348,349,Teden Mengi,eng ENG,DF,Luton Town,21,2002,27.4,14,0.51,11,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
349,350,Chris Mepham,wls WAL,DF,Bournemouth,25,1997,6.9,11,1.6,8,1,0,0,0,2,2,0.29,2,0,0,0,0,0,Matches
350,351,Lewis Miley,eng ENG,MF,Newcastle Utd,17,2006,13.4,31,2.32,24,0,2,3,0,2,5,0.37,4,0,0,0,0,1,Matches
351,352,James Milner,eng ENG,DFMF,Brighton,37,1986,8.6,24,2.79,20,4,0,0,0,0,2,0.23,0,2,0,0,0,0,Matches
