,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Starts,PlayingTime_Min,PlayingTime_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per90Minutes_Gls,Per90Minutes_Ast,Per90Minutes_G+A,Per90Minutes_G-PK,Per90Minutes_G+A-PK,Per90Minutes_xG,Per90Minutes_xAG,Per90Minutes_xG+xAG,Per90Minutes_npxG,Per90Minutes_npxG+xAG,Matches
209,210,Iñaki González,es ESP,MF,Las Palmas,19.0,2004.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
210,211,Peter González,do DOM,MFFW,Valencia,21.0,2002.0,15,5,649,7.2,0,0,0,0,0,0,1,0,1.7,1.7,1.0,2.7,19,16,48,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.38,0.24,0.38,Matches
211,212,Urko González,es ESP,MF,Real Sociedad,22.0,2001.0,5,2,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
212,213,Andoni Gorosabel,es ESP,DF,Alavés,26.0,1996.0,36,33,2854,31.7,1,0,1,1,0,0,6,0,0.7,0.7,1.3,2.0,58,117,121,0.03,0.0,0.03,0.03,0.03,0.02,0.04,0.06,0.02,0.06,Matches
213,214,Pablo Gozalbez,es ESP,MFFW,Valencia,22.0,2001.0,5,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
214,215,Mason Greenwood,eng ENG,MFFW,Getafe,21.0,2001.0,33,30,2662,29.6,8,6,14,6,2,3,6,1,8.8,6.4,4.6,11.0,127,89,239,0.27,0.2,0.47,0.2,0.41,0.3,0.15,0.45,0.22,0.37,Matches
215,216,Dominik Greif,sk SVK,GK,Mallorca,26.0,1997.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
216,217,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,32.0,1991.0,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,Matches
217,218,Vicente Guaita,es ESP,GK,Celta Vigo,36.0,1987.0,27,26,2403,26.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
218,219,Andrés Guardado,mx MEX,MF,Betis,36.0,1986.0,12,4,447,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,5,36,6,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches
219,220,Sergi Guardiola,es ESP,FWMF,Cádiz,32.0,1991.0,22,1,495,5.5,1,1,2,1,0,0,1,0,1.8,1.8,0.8,2.6,10,19,32,0.18,0.18,0.36,0.18,0.36,0.33,0.14,0.48,0.33,0.48,Matches
220,221,Nemanja Gudelj,rs SRB,DFMF,Sevilla,31.0,1991.0,22,20,1742,19.4,1,1,2,1,0,0,7,0,0.8,0.8,0.4,1.2,23,73,5,0.05,0.05,0.1,0.05,0.1,0.04,0.02,0.06,0.04,0.06,Matches
221,222,Gonçalo Guedes,pt POR,FWMF,Villarreal,26.0,1996.0,17,9,951,10.6,3,2,5,3,0,0,0,0,2.3,2.3,1.5,3.8,38,50,88,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36,Matches
222,223,Javier Guerra,es ESP,MF,Valencia,20.0,2003.0,36,28,2498,27.8,4,1,5,4,0,0,3,1,2.7,2.7,0.9,3.6,47,81,68,0.14,0.04,0.18,0.14,0.18,0.1,0.03,0.13,0.1,0.13,Matches
223,224,Ander Guevara,es ESP,MF,Alavés,26.0,1997.0,37,33,2932,32.6,1,0,1,1,0,0,7,0,0.7,0.7,0.9,1.5,53,187,37,0.03,0.0,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches
224,225,Hugo Guillamón,es ESP,MF,Valencia,23.0,2000.0,26,12,1315,14.6,1,0,1,1,0,0,7,0,0.2,0.2,0.4,0.6,6,65,10,0.07,0.0,0.07,0.07,0.07,0.01,0.03,0.04,0.01,0.04,Matches
225,226,Marc Guiu,es ESP,FWMF,Barcelona,17.0,2006.0,3,1,74,0.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.0,1,1,8,1.22,0.0,1.22,1.22,1.22,0.92,0.32,1.24,0.92,1.24,Matches
226,227,Arda Güler,tr TUR,FWMF,Real Madrid,18.0,2005.0,10,4,377,4.2,6,0,6,6,0,0,1,0,1.4,1.4,0.1,1.6,16,17,25,1.43,0.0,1.43,1.43,1.43,0.34,0.03,0.37,0.34,0.37,Matches
227,228,Gerard Gumbau,es ESP,MF,Granada,28.0,1994.0,35,31,2674,29.7,0,3,3,0,0,0,12,0,1.8,1.8,4.0,5.8,20,135,29,0.0,0.1,0.1,0.0,0.1,0.06,0.14,0.19,0.06,0.19,Matches
228,229,İlkay Gündoğan,de GER,MF,Barcelona,32.0,1990.0,36,33,2994,33.3,5,9,14,4,1,2,5,0,7.3,5.7,10.3,16.0,71,224,116,0.15,0.27,0.42,0.12,0.39,0.22,0.31,0.53,0.17,0.48,Matches
229,230,Jon Guridi,es ESP,MF,Alavés,28.0,1995.0,36,34,2678,29.8,3,4,7,3,0,0,2,0,4.0,4.0,3.5,7.5,30,117,92,0.1,0.13,0.24,0.1,0.24,0.13,0.12,0.25,0.13,0.25,Matches
230,231,Gorka Guruzeta,es ESP,FW,Athletic Club,26.0,1996.0,32,30,2217,24.6,14,5,19,14,0,1,2,0,11.6,10.8,2.4,13.2,18,55,102,0.57,0.2,0.77,0.57,0.77,0.47,0.1,0.57,0.44,0.54,Matches
231,232,Miguel Gutiérrez,es ESP,DF,Girona,22.0,2001.0,35,35,3032,33.7,2,7,9,2,0,0,4,0,2.8,2.8,7.5,10.2,74,146,184,0.06,0.21,0.27,0.06,0.27,0.08,0.22,0.3,0.08,0.3,Matches
232,233,Munir El Haddadi,ma MAR,FW,Las Palmas,27.0,1995.0,38,32,2449,27.2,3,2,5,3,0,1,3,0,4.3,3.5,1.9,5.5,26,78,167,0.11,0.07,0.18,0.11,0.18,0.16,0.07,0.23,0.13,0.2,Matches
233,234,Ianis Hagi,ro ROU,MFFW,Alavés,24.0,1998.0,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,Matches
234,235,Luiz Henrique,br BRA,FW,Betis,22.0,2001.0,14,6,616,6.8,0,3,3,0,0,0,1,0,1.2,1.2,1.6,2.9,35,17,58,0.0,0.44,0.44,0.0,0.44,0.18,0.24,0.42,0.18,0.42,Matches
235,236,Mario Hermoso,es ESP,DF,Atlético Madrid,28.0,1995.0,31,29,2557,28.4,0,1,1,0,0,0,9,0,1.4,1.4,0.8,2.2,39,177,61,0.0,0.04,0.04,0.0,0.04,0.05,0.03,0.08,0.05,0.08,Matches
236,237,Javi Hernández ,es ESP,DF,Cádiz,25.0,1998.0,30,28,2514,27.9,1,2,3,1,0,0,10,0,1.4,1.4,2.1,3.5,40,94,57,0.04,0.07,0.11,0.04,0.11,0.05,0.07,0.13,0.05,0.13,Matches
237,238,Aridane Hernández,es ESP,DF,Rayo Vallecano,34.0,1989.0,19,19,1690,18.8,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.4,0,21,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
238,239,Luis Hernández,es ESP,DF,Cádiz,34.0,1989.0,9,8,723,8.0,1,0,1,1,0,0,4,0,1.0,1.0,0.4,1.3,2,31,1,0.12,0.0,0.12,0.12,0.12,0.12,0.04,0.16,0.12,0.16,Matches
239,240,Yarek Hernandis,es ESP,DF,Valencia,18.0,2005.0,14,7,735,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
240,241,Jorge Herrando,es ESP,DF,Osasuna,22.0,2001.0,19,18,1644,18.3,0,1,1,0,0,0,4,0,0.4,0.4,0.2,0.6,3,35,1,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,Matches
241,242,Ander Herrera,es ESP,MF,Athletic Club,33.0,1989.0,23,10,1030,11.4,0,3,3,0,0,0,4,0,0.7,0.7,1.2,1.9,11,94,17,0.0,0.26,0.26,0.0,0.26,0.06,0.1,0.17,0.06,0.17,Matches
242,243,Cristian Herrera,es ESP,FWMF,Las Palmas,32.0,1991.0,8,1,166,1.8,1,0,1,1,0,0,1,0,0.9,0.9,0.0,0.9,2,8,16,0.54,0.0,0.54,0.54,0.54,0.48,0.02,0.5,0.48,0.5,Matches
243,244,Sergio Herrera,es ESP,GK,Osasuna,30.0,1993.0,32,32,2869,31.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
244,245,Yangel Herrera,ve VEN,MF,Girona,25.0,1998.0,29,27,2107,23.4,5,0,5,5,0,0,9,0,4.9,4.9,2.4,7.3,31,92,76,0.21,0.0,0.21,0.21,0.21,0.21,0.1,0.31,0.21,0.31,Matches
245,246,Juan Herzog,es ESP,DF,Las Palmas,20.0,2003.0,4,3,292,3.2,2,0,2,2,0,0,1,0,0.7,0.7,0.0,0.7,0,3,0,0.62,0.0,0.62,0.62,0.62,0.21,0.0,0.21,0.21,0.21,Matches
246,247,Martin Hongla,cm CMR,MFDF,Granada,25.0,1998.0,13,6,562,6.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,16,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
247,248,Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22.0,2001.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
248,249,Pablo Ibáñez,es ESP,MF,Osasuna,24.0,1998.0,33,12,1152,12.8,1,2,3,1,0,0,5,0,2.3,2.3,1.2,3.5,26,67,54,0.08,0.16,0.23,0.08,0.23,0.18,0.09,0.27,0.18,0.27,Matches
249,250,Iglesias,es ESP,DFFW,Getafe,25.0,1998.0,23,16,1412,15.7,0,2,2,0,0,0,4,0,0.6,0.6,0.7,1.3,16,43,48,0.0,0.13,0.13,0.0,0.13,0.04,0.04,0.08,0.04,0.08,Matches
250,251,Borja Iglesias,es ESP,FW,Betis,30.0,1993.0,11,4,408,4.5,0,1,1,0,0,0,2,0,0.6,0.6,0.9,1.5,5,12,32,0.0,0.22,0.22,0.0,0.22,0.13,0.21,0.34,0.13,0.34,Matches
251,252,Imanol,es ESP,DF,Athletic Club,23.0,2000.0,9,5,525,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,13,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,Matches
252,253,Isco,es ESP,MF,Betis,31.0,1992.0,29,28,2326,25.8,8,5,13,6,2,2,10,0,8.3,6.7,6.4,13.1,100,216,145,0.31,0.19,0.5,0.23,0.43,0.32,0.25,0.57,0.26,0.51,Matches
253,254,Diego Iturralde,es ESP,DF,Sevilla,20.0,2003.0,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
254,255,Adnan Januzaj,be BEL,FWMF,Sevilla,28.0,1995.0,8,0,193,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,9,17,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.3,0.28,0.3,Matches
255,256,Mikel Jauregizar,es ESP,MF,Athletic Club,19.0,2003.0,7,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,5,3,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches
256,257,Luis Javier Suárez,co COL,FW,Almería,25.0,1997.0,15,10,917,10.2,6,0,6,5,1,1,3,0,6.5,5.7,0.6,6.3,30,15,53,0.59,0.0,0.59,0.49,0.49,0.64,0.06,0.7,0.56,0.62,Matches
257,258,Salim El Jebari,ma MAR,MF,Atlético Madrid,19.0,2004.0,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
258,259,Frenkie de Jong,nl NED,MF,Barcelona,26.0,1997.0,20,20,1634,18.2,2,0,2,2,0,0,7,0,0.7,0.7,2.2,2.9,69,168,38,0.11,0.0,0.11,0.11,0.11,0.04,0.12,0.16,0.04,0.16,Matches
259,260,Joan Jordán,es ESP,MF,Sevilla,29.0,1994.0,8,4,380,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,32,1,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
260,261,Jordi,es ESP,MFDF,Getafe,22.0,2001.0,13,5,573,6.4,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.8,6,14,28,0.0,0.0,0.0,0.0,0.0,0.2,0.09,0.28,0.2,0.28,Matches
261,262,Jeremy Jorge,es ESP,FW,Getafe,20.0,2003.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
262,263,Willian José,br BRA,FW,Betis,31.0,1991.0,33,25,1971,21.9,10,5,15,10,0,0,0,1,5.7,5.7,2.5,8.2,8,32,90,0.46,0.23,0.68,0.46,0.68,0.26,0.12,0.37,0.26,0.37,Matches
263,264,Joselu,es ESP,FW,Real Madrid,33.0,1990.0,34,15,1687,18.7,10,2,12,10,0,2,1,0,11.6,10.0,1.7,11.7,15,20,98,0.53,0.11,0.64,0.53,0.64,0.62,0.09,0.71,0.53,0.62,Matches
264,265,Kamil Jóźwiak,pl POL,MF,Granada,25.0,1998.0,11,7,571,6.3,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,15,21,31,0.0,0.16,0.16,0.0,0.16,0.02,0.19,0.21,0.02,0.21,Matches
265,266,Juanmi,es ESP,FW,Cádiz,30.0,1993.0,16,9,873,9.7,3,1,4,3,0,0,3,0,2.5,2.5,1.6,4.2,7,12,40,0.31,0.1,0.41,0.31,0.41,0.26,0.17,0.43,0.26,0.43,Matches
266,267,Juanpe,es ESP,DF,Girona,32.0,1991.0,17,6,746,8.3,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,14,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
267,268,Vinicius Júnior,br BRA,FW,Real Madrid,23.0,2000.0,26,22,1864,20.7,15,5,20,14,1,1,7,0,13.1,12.3,4.2,16.6,137,57,277,0.72,0.24,0.97,0.68,0.92,0.63,0.21,0.84,0.59,0.8,Matches
268,269,Filip Jørgensen,dk DEN,GK,Villarreal,21.0,2002.0,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
269,270,Sory Kaba,gn GUI,FW,Las Palmas,28.0,1995.0,17,9,720,8.0,1,1,2,1,0,0,2,0,1.5,1.5,0.3,1.8,7,12,36,0.12,0.12,0.25,0.12,0.25,0.18,0.04,0.23,0.18,0.23,Matches
270,271,Kaiky,br BRA,DF,Almería,19.0,2004.0,8,5,523,5.8,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.3,4,24,1,0.17,0.0,0.17,0.17,0.17,0.04,0.0,0.04,0.04,0.04,Matches
271,272,Jon Karrikaburu,es ESP,MFFW,Alavés,20.0,2002.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
272,273,Ibrahima Kebe,ml MLI,MF,Girona,22.0,2000.0,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
273,274,Kiké,es ESP,FWMF,Alavés,33.0,1989.0,33,15,1423,15.8,3,2,5,3,0,1,3,0,7.7,6.9,2.0,8.9,18,32,97,0.19,0.13,0.32,0.19,0.32,0.49,0.13,0.61,0.44,0.56,Matches
274,275,Koke,es ESP,MF,Atlético Madrid,31.0,1992.0,35,32,2493,27.7,0,4,4,0,0,0,5,0,0.4,0.4,3.6,4.1,26,212,26,0.0,0.14,0.14,0.0,0.14,0.02,0.13,0.15,0.02,0.15,Matches
275,276,Ibrahima Koné,ml MLI,FW,Almería,24.0,1999.0,9,2,277,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,3,18,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17,Matches
276,277,Rominigue Kouamé,ml MLI,MF,Cádiz,26.0,1996.0,16,9,821,9.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,16,34,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
277,278,Jules Koundé,fr FRA,DF,Barcelona,24.0,1998.0,35,32,2899,32.2,1,2,3,1,0,0,4,0,2.0,2.0,2.2,4.2,67,245,64,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,Matches
278,279,Toni Kroos,de GER,MF,Real Madrid,33.0,1990.0,33,24,2124,23.6,1,8,9,1,0,0,3,0,1.6,1.6,4.9,6.5,32,290,29,0.04,0.34,0.38,0.04,0.38,0.07,0.21,0.28,0.07,0.28,Matches
279,280,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,22.0,2001.0,30,24,2150,23.9,7,4,11,7,0,0,1,0,3.5,3.5,6.4,9.9,136,89,231,0.29,0.17,0.46,0.29,0.46,0.15,0.27,0.42,0.15,0.42,Matches
280,281,Luca de la Torre,us USA,MF,Celta Vigo,25.0,1998.0,31,22,1956,21.7,1,4,5,1,0,0,4,1,2.5,2.5,1.4,3.9,58,93,88,0.05,0.18,0.23,0.05,0.23,0.11,0.07,0.18,0.11,0.18,Matches
281,282,Yoel Lago,es ESP,DF,Celta Vigo,19.0,2004.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
282,283,Érik Lamela,ar ARG,FWMF,Sevilla,31.0,1992.0,13,5,463,5.1,2,0,2,2,0,0,3,0,1.0,1.0,1.0,2.0,11,17,28,0.39,0.0,0.39,0.39,0.39,0.19,0.19,0.38,0.19,0.38,Matches
283,284,Bruno Langa,mz MOZ,DF,Almería,25.0,1997.0,11,9,820,9.1,1,0,1,1,0,0,1,1,0.2,0.2,0.4,0.5,14,25,30,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06,Matches
284,285,Cyle Larin,ca CAN,FW,Mallorca,28.0,1995.0,35,20,1823,20.3,3,2,5,3,0,0,8,0,9.0,9.0,1.4,10.4,20,13,103,0.15,0.1,0.25,0.15,0.25,0.45,0.07,0.52,0.45,0.52,Matches
285,286,Juanmi Latasa,es ESP,FW,Getafe,22.0,2001.0,32,15,1555,17.3,2,0,2,2,0,0,7,1,3.6,3.5,1.5,5.0,7,16,82,0.12,0.0,0.12,0.12,0.12,0.21,0.09,0.29,0.2,0.29,Matches
286,287,Toni Lato,es ESP,DF,Mallorca,25.0,1997.0,28,16,1544,17.2,0,1,1,0,0,0,3,0,0.2,0.2,1.3,1.6,30,39,110,0.0,0.06,0.06,0.0,0.06,0.01,0.08,0.09,0.01,0.09,Matches
287,288,Lázaro,br BRA,FWMF,Almería,21.0,2002.0,14,2,285,3.2,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,5,6,34,0.0,0.0,0.0,0.0,0.0,0.28,0.17,0.45,0.28,0.45,Matches
288,289,Robin Le Normand,es ESP,DF,Real Sociedad,26.0,1996.0,29,28,2469,27.4,2,0,2,2,0,0,13,0,1.0,1.0,0.1,1.2,21,106,1,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Matches
289,290,Jeremías Ledesma,ar ARG,GK,Cádiz,30.0,1993.0,34,34,3048,33.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
290,291,Florian Lejeune,fr FRA,DF,Rayo Vallecano,32.0,1991.0,37,37,3327,37.0,3,1,4,3,0,0,5,0,3.3,3.3,0.7,4.0,15,114,4,0.08,0.03,0.11,0.08,0.11,0.09,0.02,0.11,0.09,0.11,Matches
291,292,Stefan Lekovic,rs SRB,DF,Villarreal,19.0,2004.0,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
292,293,Iñigo Lekue,es ESP,DF,Athletic Club,30.0,1993.0,27,22,2002,22.2,0,2,2,0,0,0,4,0,0.2,0.2,1.1,1.2,44,119,35,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06,Matches
293,294,Thomas Lemar,fr FRA,MF,Atlético Madrid,27.0,1995.0,3,3,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,13,9,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches
294,295,Álvaro Lemos,es ESP,DF,Las Palmas,30.0,1993.0,4,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,17,8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
295,296,Ruben Lendinez,es ESP,DF,Valencia,20.0,2003.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
296,297,Robert Lewandowski,pl POL,FW,Barcelona,34.0,1988.0,35,32,2750,30.6,19,8,27,15,4,4,5,0,18.1,15.0,4.9,19.9,43,64,168,0.62,0.26,0.88,0.49,0.75,0.59,0.16,0.75,0.49,0.65,Matches
297,298,Samuel Lino,br BRA,DFMF,Atlético Madrid,23.0,1999.0,34,25,2080,23.1,4,5,9,4,0,0,1,0,5.6,5.6,4.7,10.3,131,84,215,0.17,0.22,0.39,0.17,0.39,0.24,0.21,0.45,0.24,0.45,Matches
298,299,Javier Llabrés,es ESP,MFFW,Mallorca,20.0,2002.0,16,1,247,2.7,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,9,5,30,0.36,0.0,0.36,0.36,0.36,0.25,0.11,0.37,0.25,0.37,Matches
299,300,Marcos Llorente,es ESP,MFDF,Atlético Madrid,28.0,1995.0,37,29,2565,28.5,6,4,10,6,0,0,5,0,4.1,4.1,5.6,9.7,71,106,179,0.21,0.14,0.35,0.21,0.35,0.14,0.2,0.34,0.14,0.34,Matches
300,301,Enzo Loiodice,fr FRA,MF,Las Palmas,22.0,2000.0,34,19,1790,19.9,0,1,1,0,0,0,2,0,0.5,0.5,1.3,1.9,27,97,72,0.0,0.05,0.05,0.0,0.05,0.03,0.07,0.09,0.03,0.09,Matches
301,302,David López,es ESP,DF,Girona,33.0,1989.0,25,25,1965,21.8,3,0,3,3,0,0,4,0,2.1,1.9,0.2,2.1,15,54,1,0.14,0.0,0.14,0.14,0.14,0.1,0.01,0.11,0.09,0.1,Matches
302,303,Diego López,es ESP,MFFW,Valencia,21.0,2002.0,36,30,2656,29.5,3,6,9,3,0,0,2,0,3.7,3.7,5.4,9.1,75,73,180,0.1,0.2,0.3,0.1,0.3,0.12,0.18,0.31,0.12,0.31,Matches
303,304,Fermin López,es ESP,MFFW,Barcelona,20.0,2003.0,31,14,1446,16.1,8,0,8,8,0,0,2,0,7.5,7.5,1.1,8.6,42,76,93,0.5,0.0,0.5,0.5,0.5,0.47,0.07,0.54,0.47,0.54,Matches
304,305,Javi López,es ESP,DF,Alavés,21.0,2002.0,32,25,2386,26.5,1,3,4,1,0,0,3,0,0.9,0.9,3.0,4.0,53,92,120,0.04,0.11,0.15,0.04,0.15,0.04,0.11,0.15,0.04,0.15,Matches
305,306,Unai López,es ESP,MF,Rayo Vallecano,27.0,1995.0,35,28,2108,23.4,1,2,3,1,0,0,8,0,1.1,1.1,2.5,3.7,32,116,59,0.04,0.09,0.13,0.04,0.13,0.05,0.11,0.16,0.05,0.16,Matches
306,307,Dion Lopy,sn SEN,MF,Almería,21.0,2002.0,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23,90,19,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Matches
307,308,Anthony Lozano,hn HON,MFFW,Getafe,30.0,1993.0,6,0,92,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,0,1,6,0.0,0.0,0.0,0.0,0.0,0.18,0.25,0.43,0.18,0.43,Matches
308,309,Anthony Lozano,hn HON,FW,Almería,30.0,1993.0,13,10,772,8.6,3,0,3,3,0,0,1,0,3.3,3.3,0.7,4.0,12,16,24,0.35,0.0,0.35,0.35,0.35,0.38,0.08,0.46,0.38,0.46,Matches
309,310,Lucas,br BRA,DF,Cádiz,22.0,2001.0,28,15,1539,17.1,1,0,1,1,0,0,6,0,0.8,0.8,1.9,2.7,30,47,65,0.06,0.0,0.06,0.06,0.06,0.05,0.11,0.16,0.05,0.16,Matches
310,311,José Luis Gayà,es ESP,DF,Valencia,28.0,1995.0,24,22,1791,19.9,1,2,3,1,0,0,2,0,0.5,0.5,2.6,3.1,41,72,97,0.05,0.1,0.15,0.05,0.15,0.02,0.13,0.15,0.02,0.15,Matches
311,312,José Luis Morales,es ESP,FWMF,Villarreal,36.0,1987.0,29,8,1048,11.6,7,0,7,7,0,0,0,0,5.6,5.6,0.6,6.1,29,17,79,0.6,0.0,0.6,0.6,0.6,0.48,0.05,0.52,0.48,0.52,Matches
312,313,Dodi Lukebakio,be BEL,FWMF,Sevilla,25.0,1997.0,23,12,1125,12.5,5,1,6,5,0,0,0,0,5.6,5.6,0.7,6.2,48,26,116,0.4,0.08,0.48,0.4,0.48,0.45,0.05,0.5,0.45,0.5,Matches
313,314,Andriy Lunin,ua UKR,GK,Real Madrid,24.0,1999.0,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
314,315,Darwin Machís,ve VEN,MF,Cádiz,30.0,1993.0,21,10,785,8.7,4,0,4,3,1,1,0,1,1.4,0.6,0.7,1.3,20,15,54,0.46,0.0,0.46,0.34,0.34,0.16,0.08,0.24,0.07,0.15,Matches
