,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
262,263,Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21.0,2001.0,11.8,3.0,1,0.0,2.0,1.0,2.0,6.0,33.3,4.0,1.0,1.0,0.0,1,4.0,8.0,0.0,Matches
263,264,Ivan Ilić,rs SRB,MF,Torino,22.0,2001.0,23.3,22.0,8,9.0,10.0,3.0,13.0,27.0,48.1,14.0,20.0,7.0,13.0,20,42.0,31.0,0.0,Matches
264,265,Samuel Iling-Junior,eng ENG,DFMF,Juventus,19.0,2003.0,9.0,23.0,13,9.0,11.0,3.0,11.0,18.0,61.1,7.0,17.0,5.0,12.0,6,29.0,19.0,0.0,Matches
265,266,Ciro Immobile,it ITA,FW,Lazio,33.0,1990.0,18.4,11.0,9,2.0,5.0,4.0,3.0,14.0,21.4,11.0,9.0,3.0,6.0,5,16.0,11.0,0.0,Matches
266,267,Gino Infantino,ar ARG,MF,Fiorentina,20.0,2003.0,1.1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3,4.0,1.0,0.0,Matches
267,268,Gustav Isaksen,dk DEN,FW,Lazio,22.0,2001.0,11.9,4.0,3,2.0,1.0,1.0,1.0,9.0,11.1,8.0,11.0,1.0,10.0,4,8.0,4.0,0.0,Matches
268,269,Ardian Ismajli,al ALB,DF,Empoli,26.0,1996.0,22.7,26.0,16,18.0,6.0,2.0,18.0,23.0,78.3,5.0,28.0,17.0,11.0,23,49.0,126.0,1.0,Matches
269,270,Armando Izzo,it ITA,DF,Monza,31.0,1992.0,18.3,27.0,17,17.0,9.0,1.0,16.0,27.0,59.3,11.0,20.0,16.0,4.0,27,54.0,49.0,1.0,Matches
270,271,Filip Jagiełło,pl POL,MF,Genoa,25.0,1997.0,0.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,Matches
271,272,Jakub Jankto,cz CZE,MFFW,Cagliari,27.0,1996.0,9.7,12.0,9,9.0,1.0,2.0,8.0,20.0,40.0,12.0,5.0,1.0,4.0,5,17.0,20.0,0.0,Matches
272,273,Juan Jesus,br BRA,DF,Napoli,32.0,1991.0,23.5,42.0,19,28.0,12.0,2.0,23.0,33.0,69.7,10.0,23.0,12.0,11.0,23,65.0,67.0,1.0,Matches
273,274,Alejandro Jiménez,es ESP,DF,Milan,18.0,2005.0,0.8,2.0,1,2.0,0.0,0.0,2.0,5.0,40.0,3.0,0.0,0.0,0.0,0,2.0,4.0,0.0,Matches
274,275,Kaio Jorge,br BRA,FW,Frosinone,21.0,2002.0,9.0,6.0,4,0.0,1.0,5.0,3.0,4.0,75.0,1.0,6.0,0.0,6.0,1,7.0,0.0,0.0,Matches
275,276,Luka Jović,rs SRB,FW,Milan,25.0,1997.0,9.7,6.0,4,0.0,3.0,3.0,4.0,6.0,66.7,2.0,3.0,0.0,3.0,1,7.0,9.0,0.0,Matches
276,277,Hamed Junior Traorè,ci CIV,MF,Napoli,23.0,2000.0,4.2,4.0,2,2.0,0.0,2.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,2,6.0,1.0,1.0,Matches
277,278,Mohamed Kaba,fr FRA,MF,Lecce,21.0,2001.0,15.3,39.0,23,15.0,16.0,8.0,17.0,34.0,50.0,17.0,22.0,4.0,18.0,12,51.0,13.0,0.0,Matches
278,279,Christian Kabasele,be BEL,DF,Udinese,32.0,1991.0,9.6,10.0,7,4.0,5.0,1.0,2.0,11.0,18.2,9.0,15.0,9.0,6.0,12,22.0,56.0,0.0,Matches
279,280,Yayah Kallon,sl SLE,FW,Hellas Verona,22.0,2001.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
280,281,Pierre Kalulu,fr FRA,DF,Milan,23.0,2000.0,4.2,5.0,1,2.0,3.0,0.0,1.0,2.0,50.0,1.0,4.0,3.0,1.0,1,6.0,12.0,1.0,Matches
281,282,Daichi Kamada,jp JPN,MF,Lazio,26.0,1996.0,17.2,53.0,36,22.0,22.0,9.0,28.0,52.0,53.8,24.0,24.0,5.0,19.0,18,71.0,7.0,0.0,Matches
282,283,Hassane Kamara,ci CIV,DF,Udinese,29.0,1994.0,24.7,45.0,32,26.0,13.0,6.0,25.0,38.0,65.8,13.0,29.0,2.0,27.0,26,71.0,66.0,0.0,Matches
283,284,Yann Karamoh,fr FRA,MFFW,Torino,25.0,1998.0,1.8,1.0,0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Matches
284,285,Jesper Karlsson,se SWE,FW,Bologna,25.0,1998.0,3.8,3.0,3,2.0,1.0,0.0,2.0,8.0,25.0,6.0,4.0,0.0,4.0,4,7.0,1.0,0.0,Matches
285,286,Rick Karsdorp,nl NED,DF,Roma,28.0,1995.0,13.2,25.0,18,11.0,8.0,6.0,16.0,24.0,66.7,8.0,13.0,4.0,9.0,9,34.0,16.0,0.0,Matches
286,287,Grigoris Kastanos,cy CYP,MFDF,Salernitana,25.0,1998.0,16.4,23.0,14,8.0,9.0,6.0,9.0,20.0,45.0,11.0,13.0,4.0,9.0,8,31.0,9.0,0.0,Matches
287,288,Michael Kayode,it ITA,DF,Fiorentina,19.0,2004.0,22.9,53.0,30,27.0,15.0,11.0,35.0,48.0,72.9,13.0,25.0,12.0,13.0,18,71.0,46.0,2.0,Matches
288,289,Moise Kean,it ITA,FW,Juventus,23.0,2000.0,7.3,7.0,4,3.0,2.0,2.0,1.0,3.0,33.3,2.0,4.0,1.0,3.0,2,9.0,5.0,0.0,Matches
289,290,Simon Kjær,dk DEN,DF,Milan,34.0,1989.0,13.0,24.0,15,11.0,11.0,2.0,14.0,22.0,63.6,8.0,22.0,16.0,6.0,14,38.0,46.0,2.0,Matches
290,291,Davy Klaassen,nl NED,MF,Inter,30.0,1993.0,2.3,4.0,2,0.0,4.0,0.0,1.0,3.0,33.3,2.0,5.0,1.0,4.0,3,7.0,4.0,0.0,Matches
291,292,Sead Kolašinac,ba BIH,DF,Atalanta,30.0,1993.0,24.2,44.0,32,23.0,19.0,2.0,30.0,49.0,61.2,19.0,22.0,9.0,13.0,21,65.0,47.0,0.0,Matches
292,293,Teun Koopmeiners,nl NED,MF,Atalanta,25.0,1998.0,29.2,39.0,24,12.0,22.0,5.0,17.0,50.0,34.0,33.0,33.0,3.0,30.0,10,49.0,35.0,0.0,Matches
293,294,Filip Kostić,rs SRB,DF,Juventus,30.0,1992.0,20.2,37.0,23,20.0,13.0,4.0,17.0,33.0,51.5,16.0,29.0,8.0,21.0,9,46.0,43.0,0.0,Matches
294,295,Christian Kouamé,ci CIV,FW,Fiorentina,25.0,1997.0,12.1,13.0,4,7.0,6.0,0.0,6.0,10.0,60.0,4.0,16.0,0.0,16.0,2,15.0,10.0,0.0,Matches
295,296,Viktor Kovalenko,ua UKR,MF,Empoli,27.0,1996.0,6.8,5.0,2,2.0,2.0,1.0,2.0,8.0,25.0,6.0,12.0,2.0,10.0,1,6.0,7.0,0.0,Matches
296,297,Rasmus Kristensen,dk DEN,DF,Roma,26.0,1997.0,19.4,36.0,19,25.0,8.0,3.0,28.0,50.0,56.0,22.0,27.0,7.0,20.0,8,44.0,50.0,0.0,Matches
297,298,Thomas Kristensen,dk DEN,DF,Udinese,21.0,2002.0,23.3,35.0,24,25.0,10.0,0.0,21.0,33.0,63.6,12.0,29.0,20.0,9.0,29,64.0,118.0,0.0,Matches
298,299,Nikola Krstović,me MNE,FW,Lecce,23.0,2000.0,26.4,17.0,6,3.0,9.0,5.0,6.0,10.0,60.0,4.0,12.0,4.0,8.0,4,21.0,22.0,0.0,Matches
299,300,Rade Krunić,ba BIH,MF,Milan,29.0,1993.0,7.6,10.0,8,3.0,6.0,1.0,4.0,9.0,44.4,5.0,7.0,3.0,4.0,11,21.0,14.0,0.0,Matches
300,301,Marash Kumbulla,al ALB,DF,Sassuolo,23.0,2000.0,4.0,3.0,2,2.0,1.0,0.0,1.0,2.0,50.0,1.0,8.0,6.0,2.0,0,3.0,22.0,0.0,Matches
301,302,Justin Kumi,it ITA,FW,Sassuolo,19.0,2004.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
302,303,Berkan Kutlu,tr TUR,MF,Genoa,25.0,1998.0,2.2,6.0,4,5.0,1.0,0.0,3.0,6.0,50.0,3.0,3.0,0.0,3.0,4,10.0,5.0,0.0,Matches
303,304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22.0,2001.0,30.4,42.0,21,11.0,19.0,12.0,15.0,49.0,30.6,34.0,15.0,1.0,14.0,13,55.0,9.0,0.0,Matches
304,305,Giorgi Kvernadze,ge GEO,FWDF,Frosinone,20.0,2003.0,0.7,3.0,0,2.0,0.0,1.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1,4.0,0.0,0.0,Matches
305,306,Giorgos Kyriakopoulos,gr GRE,DF,Monza,27.0,1996.0,19.0,19.0,10,16.0,3.0,0.0,11.0,24.0,45.8,13.0,18.0,1.0,17.0,13,32.0,28.0,0.0,Matches
306,307,Gianluca Lapadula,pe PER,FW,Cagliari,33.0,1990.0,13.4,1.0,1,0.0,0.0,1.0,1.0,10.0,10.0,9.0,2.0,1.0,1.0,2,3.0,5.0,0.0,Matches
307,308,Armand Lauriente,fr FRA,FW,Sassuolo,24.0,1998.0,32.3,31.0,20,8.0,14.0,9.0,13.0,44.0,29.5,31.0,29.0,4.0,25.0,15,46.0,11.0,0.0,Matches
308,309,Valentino Lazaro,at AUT,DFMF,Torino,27.0,1996.0,22.2,18.0,11,7.0,9.0,2.0,13.0,19.0,68.4,6.0,14.0,1.0,13.0,8,26.0,29.0,0.0,Matches
309,310,Darko Lazović,rs SRB,FWMF,Hellas Verona,32.0,1990.0,21.4,26.0,16,11.0,6.0,9.0,16.0,31.0,51.6,15.0,10.0,1.0,9.0,6,32.0,14.0,0.0,Matches
310,311,Manuel Lazzari,it ITA,DF,Lazio,29.0,1993.0,18.6,26.0,18,13.0,10.0,3.0,18.0,28.0,64.3,10.0,20.0,4.0,16.0,12,38.0,37.0,1.0,Matches
311,312,Nicola Leali,it ITA,GK,Genoa,30.0,1993.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
312,313,Rafael Leão,pt POR,FW,Milan,24.0,1999.0,27.9,16.0,10,3.0,8.0,5.0,8.0,13.0,61.5,5.0,15.0,1.0,14.0,9,25.0,19.0,0.0,Matches
313,314,Jesper Lindstrøm,dk DEN,FWMF,Napoli,23.0,2000.0,4.8,8.0,3,2.0,3.0,3.0,4.0,8.0,50.0,4.0,3.0,0.0,3.0,2,10.0,6.0,0.0,Matches
314,315,Karol Linetty,pl POL,MF,Torino,28.0,1995.0,20.6,30.0,21,9.0,20.0,1.0,9.0,29.0,31.0,20.0,24.0,8.0,16.0,23,53.0,27.0,1.0,Matches
315,316,Luca Lipani,it ITA,MF,Sassuolo,18.0,2005.0,4.3,9.0,7,4.0,3.0,2.0,3.0,11.0,27.3,8.0,9.0,2.0,7.0,6,15.0,7.0,0.0,Matches
316,317,Pol Lirola,es ESP,DF,Frosinone,25.0,1997.0,17.1,30.0,18,14.0,15.0,1.0,17.0,35.0,48.6,18.0,12.0,1.0,11.0,19,49.0,41.0,1.0,Matches
317,318,Marcin Listkowski,pl POL,FW,Lecce,25.0,1998.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
318,319,Diego Llorente,es ESP,DF,Roma,29.0,1993.0,24.1,31.0,19,20.0,10.0,1.0,11.0,24.0,45.8,13.0,40.0,27.0,13.0,22,53.0,79.0,0.0,Matches
319,320,Stanislav Lobotka,sk SVK,MF,Napoli,28.0,1994.0,36.5,61.0,39,18.0,30.0,13.0,24.0,60.0,40.0,36.0,30.0,8.0,22.0,30,91.0,29.0,0.0,Matches
320,321,Manuel Locatelli,it ITA,MF,Juventus,25.0,1998.0,33.4,69.0,43,24.0,35.0,10.0,31.0,58.0,53.4,27.0,43.0,17.0,26.0,25,94.0,65.0,0.0,Matches
321,322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27.0,1996.0,23.0,28.0,18,7.0,14.0,7.0,15.0,27.0,55.6,12.0,24.0,12.0,12.0,9,37.0,10.0,1.0,Matches
322,323,Ademola Lookman,ng NGA,FWMF,Atalanta,25.0,1997.0,21.0,20.0,15,2.0,11.0,7.0,8.0,22.0,36.4,14.0,19.0,0.0,19.0,9,29.0,0.0,1.0,Matches
323,324,Maxime Lopez,fr FRA,MF,Fiorentina,25.0,1997.0,8.9,18.0,9,5.0,10.0,3.0,6.0,12.0,50.0,6.0,3.0,1.0,2.0,7,25.0,6.0,0.0,Matches
324,325,Maxime Lopez,fr FRA,MF,Sassuolo,25.0,1997.0,1.6,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,2,4.0,0.0,0.0,Matches
325,326,Matteo Lovato,it ITA,DF,Torino,23.0,2000.0,6.0,10.0,7,5.0,5.0,0.0,4.0,5.0,80.0,1.0,9.0,5.0,4.0,13,23.0,10.0,0.0,Matches
326,327,Matteo Lovato,it ITA,DF,Salernitana,23.0,2000.0,10.5,27.0,14,17.0,8.0,2.0,16.0,24.0,66.7,8.0,14.0,7.0,7.0,18,45.0,41.0,1.0,Matches
327,328,Sandi Lovrić,si SVN,MF,Udinese,25.0,1998.0,22.1,25.0,12,9.0,11.0,5.0,9.0,23.0,39.1,14.0,21.0,2.0,19.0,21,46.0,24.0,0.0,Matches
328,329,Lorenzo Lucca,it ITA,FW,Udinese,22.0,2000.0,28.8,19.0,11,4.0,11.0,4.0,5.0,20.0,25.0,15.0,18.0,3.0,15.0,3,22.0,36.0,1.0,Matches
329,330,Jhon Lucumí,co COL,DF,Bologna,25.0,1998.0,24.6,48.0,29,31.0,17.0,0.0,27.0,36.0,75.0,9.0,32.0,17.0,15.0,16,64.0,68.0,2.0,Matches
330,331,José Luis Palomino,ar ARG,DF,Atalanta,33.0,1990.0,0.3,2.0,1,1.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,1,3.0,6.0,0.0,Matches
331,332,Romelu Lukaku,be BEL,FW,Roma,30.0,1993.0,29.3,6.0,5,1.0,2.0,3.0,2.0,4.0,50.0,2.0,7.0,1.0,6.0,0,6.0,19.0,1.0,Matches
332,333,Karlo Lulić,hr CRO,MF,Frosinone,27.0,1996.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,Matches
333,334,Sebastiano Luperto,it ITA,DF,Empoli,26.0,1996.0,37.8,37.0,26,25.0,10.0,2.0,15.0,24.0,62.5,9.0,46.0,35.0,11.0,32,69.0,157.0,1.0,Matches
334,335,Mateus Lusuardi,br BRA,DF,Frosinone,19.0,2004.0,2.4,2.0,1,1.0,1.0,0.0,1.0,3.0,33.3,2.0,4.0,2.0,2.0,4,6.0,8.0,0.0,Matches
335,336,Zito Luvumbo,ao ANG,FWMF,Cagliari,21.0,2002.0,21.6,9.0,6,5.0,2.0,2.0,4.0,15.0,26.7,11.0,19.0,0.0,19.0,1,10.0,2.0,0.0,Matches
336,337,Charalambos Lykogiannis,gr GRE,DF,Bologna,29.0,1993.0,10.0,10.0,6,5.0,4.0,1.0,5.0,10.0,50.0,5.0,15.0,5.0,10.0,5,15.0,30.0,0.0,Matches
337,338,Giulio Maggiore,it ITA,MF,Salernitana,25.0,1998.0,20.0,49.0,29,26.0,22.0,1.0,20.0,42.0,47.6,22.0,27.0,5.0,22.0,24,73.0,38.0,0.0,Matches
338,339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27.0,1995.0,27.2,33.0,18,23.0,10.0,0.0,15.0,25.0,60.0,10.0,50.0,28.0,22.0,45,78.0,118.0,0.0,Matches
339,340,Mike Maignan,fr FRA,GK,Milan,28.0,1995.0,29.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,4.0,3.0,Matches
340,341,Antoine Makoumbou,cg CGO,MF,Cagliari,25.0,1998.0,30.0,41.0,24,21.0,15.0,5.0,15.0,30.0,50.0,15.0,23.0,4.0,19.0,16,57.0,27.0,2.0,Matches
341,342,Daniel Maldini,it ITA,MFFW,Monza,21.0,2001.0,3.7,3.0,2,0.0,2.0,1.0,3.0,6.0,50.0,3.0,2.0,0.0,2.0,2,5.0,1.0,0.0,Matches
342,343,Daniel Maldini,it ITA,FWMF,Empoli,21.0,2001.0,2.9,4.0,2,0.0,2.0,2.0,2.0,2.0,100.0,0.0,5.0,0.0,5.0,2,6.0,2.0,0.0,Matches
343,344,Youssef Maleh,ma MAR,MF,Empoli,24.0,1998.0,28.9,74.0,48,30.0,36.0,8.0,23.0,52.0,44.2,29.0,62.0,7.0,55.0,25,99.0,29.0,0.0,Matches
344,345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30.0,1993.0,17.2,35.0,20,18.0,11.0,6.0,17.0,41.0,41.5,24.0,22.0,8.0,14.0,5,40.0,16.0,0.0,Matches
345,346,Gianluca Mancini,it ITA,DF,Roma,27.0,1996.0,31.9,34.0,20,21.0,11.0,2.0,11.0,27.0,40.7,16.0,38.0,26.0,12.0,36,70.0,77.0,1.0,Matches
346,347,Marco Mancosu,it ITA,MFFW,Cagliari,34.0,1988.0,1.7,3.0,0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,3.0,0.0,0.0,Matches
347,348,Christos Mandas,gr GRE,GK,Lazio,21.0,2001.0,8.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,3.0,1.0,Matches
348,349,Rolando Mandragora,it ITA,MF,Fiorentina,26.0,1997.0,17.6,26.0,11,8.0,13.0,5.0,10.0,22.0,45.5,12.0,14.0,3.0,11.0,9,35.0,18.0,1.0,Matches
349,350,Kostas Manolas,gr GRE,DF,Salernitana,32.0,1991.0,5.4,9.0,5,6.0,3.0,0.0,6.0,8.0,75.0,2.0,10.0,7.0,3.0,2,11.0,20.0,0.0,Matches
350,351,Riccardo Marchizza,it ITA,DF,Frosinone,25.0,1998.0,12.8,7.0,6,4.0,3.0,0.0,3.0,13.0,23.1,10.0,10.0,2.0,8.0,7,14.0,33.0,0.0,Matches
351,352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31.0,1992.0,25.2,22.0,10,11.0,11.0,0.0,12.0,18.0,66.7,6.0,28.0,17.0,11.0,25,47.0,76.0,0.0,Matches
352,353,Pablo Marí,es ESP,DF,Monza,29.0,1993.0,29.1,41.0,25,34.0,7.0,0.0,22.0,34.0,64.7,12.0,40.0,25.0,15.0,37,78.0,115.0,1.0,Matches
353,354,Mirko Marić,hr CRO,FW,Monza,28.0,1995.0,3.2,4.0,0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,2,6.0,3.0,0.0,Matches
354,355,Răzvan Marin,ro ROU,MF,Empoli,27.0,1996.0,20.2,40.0,22,13.0,23.0,4.0,19.0,29.0,65.5,10.0,16.0,4.0,12.0,6,46.0,30.0,2.0,Matches
355,356,Agustín Martegani,ar ARG,MF,Salernitana,23.0,2000.0,8.1,13.0,7,7.0,3.0,3.0,6.0,18.0,33.3,12.0,4.0,1.0,3.0,4,17.0,7.0,1.0,Matches
356,357,Aarón Martín,es ESP,DF,Genoa,26.0,1997.0,15.3,21.0,10,7.0,10.0,4.0,9.0,22.0,40.9,13.0,12.0,4.0,8.0,9,30.0,15.0,0.0,Matches
357,358,Tommaso Martinelli,it ITA,GK,Fiorentina,17.0,2006.0,1.0,,0,,,,,,,,,,,0,,,,Matches
358,359,Josep Martinez,es ESP,GK,Genoa,25.0,1998.0,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,21.0,3.0,Matches
359,360,Lautaro Martínez,ar ARG,FW,Inter,25.0,1997.0,29.5,22.0,16,4.0,13.0,5.0,4.0,19.0,21.1,15.0,30.0,1.0,29.0,20,42.0,10.0,0.0,Matches
360,361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27.0,1996.0,25.5,75.0,47,43.0,28.0,4.0,36.0,54.0,66.7,18.0,38.0,14.0,24.0,30,105.0,69.0,4.0,Matches
361,362,Adam Marušić,me MNE,DF,Lazio,30.0,1992.0,34.4,45.0,31,24.0,19.0,2.0,27.0,49.0,55.1,22.0,27.0,7.0,20.0,29,74.0,63.0,2.0,Matches
362,363,Adam Masina,ma MAR,DF,Udinese,29.0,1994.0,0.7,4.0,0,2.0,2.0,0.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,2,6.0,5.0,0.0,Matches
363,364,Adam Masina,ma MAR,DF,Torino,29.0,1994.0,11.4,17.0,12,8.0,8.0,1.0,5.0,20.0,25.0,15.0,12.0,6.0,6.0,11,28.0,30.0,0.0,Matches
364,365,Alan Matturro,uy URU,DF,Genoa,18.0,2004.0,1.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,6.0,3.0,3.0,2,3.0,4.0,0.0,Matches
365,366,Luca Mazzitelli,it ITA,MF,Frosinone,27.0,1995.0,24.6,45.0,23,15.0,24.0,6.0,26.0,49.0,53.1,23.0,23.0,7.0,16.0,19,64.0,62.0,0.0,Matches
366,367,Pasquale Mazzocchi,it ITA,DF,Salernitana,28.0,1995.0,14.1,25.0,19,14.0,10.0,1.0,16.0,29.0,55.2,13.0,14.0,6.0,8.0,5,30.0,31.0,0.0,Matches
367,368,Pasquale Mazzocchi,it ITA,DF,Napoli,28.0,1995.0,4.8,5.0,2,1.0,2.0,2.0,2.0,3.0,66.7,1.0,5.0,1.0,4.0,1,6.0,13.0,0.0,Matches
368,369,Jordi Mboula,es ESP,FWMF,Hellas Verona,24.0,1999.0,3.4,4.0,4,1.0,2.0,1.0,4.0,7.0,57.1,3.0,4.0,1.0,3.0,1,5.0,0.0,0.0,Matches
369,370,Weston McKennie,us USA,MFDF,Juventus,24.0,1998.0,28.8,48.0,29,31.0,11.0,6.0,17.0,27.0,63.0,10.0,28.0,7.0,21.0,18,66.0,69.0,0.0,Matches
370,371,Arthur Melo,br BRA,MF,Fiorentina,26.0,1996.0,22.1,45.0,30,17.0,24.0,4.0,26.0,42.0,61.9,16.0,27.0,3.0,24.0,18,63.0,8.0,0.0,Matches
371,372,Leonardo Mendicino,it ITA,MF,Atalanta,17.0,2006.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
372,373,Alex Meret,it ITA,GK,Napoli,26.0,1997.0,30.8,1.0,0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,10.0,1.0,Matches
373,374,Junior Messias,br BRA,MFDF,Genoa,32.0,1991.0,11.7,26.0,20,19.0,5.0,2.0,8.0,19.0,42.1,11.0,9.0,1.0,8.0,5,31.0,22.0,0.0,Matches
374,375,Nikola Milenković,rs SRB,DF,Fiorentina,25.0,1997.0,27.9,41.0,21,24.0,14.0,3.0,22.0,36.0,61.1,14.0,22.0,14.0,8.0,27,68.0,95.0,1.0,Matches
375,376,Arkadiusz Milik,pl POL,FW,Juventus,29.0,1994.0,10.2,9.0,5,2.0,5.0,2.0,3.0,5.0,60.0,2.0,7.0,1.0,6.0,5,14.0,3.0,0.0,Matches
376,377,Vanja Milinković-Savić,rs SRB,GK,Torino,26.0,1997.0,36.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,14.0,4.0,Matches
377,378,Yerry Mina,co COL,DFMF,Fiorentina,28.0,1994.0,0.5,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,2.0,0.0,Matches
378,379,Yerry Mina,co COL,DF,Cagliari,28.0,1994.0,13.5,20.0,13,14.0,6.0,0.0,13.0,19.0,68.4,6.0,23.0,14.0,9.0,4,24.0,77.0,0.0,Matches
379,380,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,27.0,1995.0,13.1,12.0,6,6.0,4.0,2.0,5.0,13.0,38.5,8.0,6.0,1.0,5.0,2,14.0,5.0,1.0,Matches
380,381,Kevin Miranda,it ITA,DF,Sassuolo,20.0,2003.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
381,382,Antonio Mirante,it ITA,GK,Milan,40.0,1983.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
382,383,Fabio Miretti,it ITA,MF,Juventus,19.0,2003.0,12.3,18.0,14,6.0,8.0,4.0,10.0,26.0,38.5,16.0,10.0,1.0,9.0,7,25.0,6.0,0.0,Matches
383,384,Filippo Missori,it ITA,DF,Sassuolo,19.0,2004.0,3.0,6.0,3,2.0,4.0,0.0,4.0,11.0,36.4,7.0,3.0,2.0,1.0,4,10.0,8.0,0.0,Matches
384,385,Stefan Mitrović,rs SRB,FWMF,Hellas Verona,20.0,2002.0,4.3,6.0,3,0.0,5.0,1.0,2.0,5.0,40.0,3.0,6.0,1.0,5.0,0,6.0,4.0,0.0,Matches
385,386,Henrikh Mkhitaryan,am ARM,MF,Inter,34.0,1989.0,30.9,62.0,34,18.0,35.0,9.0,24.0,49.0,49.0,25.0,23.0,4.0,19.0,29,91.0,43.0,0.0,Matches
386,387,Ilario Monterisi,it ITA,DF,Frosinone,21.0,2001.0,16.3,23.0,13,14.0,7.0,2.0,12.0,26.0,46.2,14.0,22.0,18.0,4.0,8,31.0,63.0,0.0,Matches
387,388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27.0,1996.0,37.0,1.0,1,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,25.0,2.0,Matches
388,389,Nikola Moro,hr CRO,MF,Bologna,25.0,1998.0,9.3,21.0,16,8.0,12.0,1.0,8.0,15.0,53.3,7.0,14.0,1.0,13.0,7,28.0,10.0,0.0,Matches
389,390,Dany Mota,pt POR,FWMF,Monza,25.0,1998.0,22.8,13.0,7,2.0,5.0,6.0,8.0,17.0,47.1,9.0,4.0,1.0,3.0,2,15.0,18.0,0.0,Matches
390,391,Samuele Mulattieri,it ITA,FWMF,Sassuolo,22.0,2000.0,5.1,1.0,1,0.0,0.0,1.0,1.0,2.0,50.0,1.0,7.0,2.0,5.0,1,2.0,2.0,0.0,Matches
391,392,Luis Muriel,co COL,FWMF,Atalanta,32.0,1991.0,4.5,3.0,2,0.0,2.0,1.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,1,4.0,0.0,0.0,Matches
392,393,Yunus Musah,us USA,MFFW,Milan,20.0,2002.0,16.4,25.0,14,15.0,6.0,4.0,8.0,15.0,53.3,7.0,18.0,4.0,14.0,10,35.0,16.0,1.0,Matches
393,394,Juan Musso,ar ARG,GK,Atalanta,29.0,1994.0,11.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,6.0,0.0,Matches
