,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
277,278,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,31.4,1153.0,1107.0,41.0,8.0,5.0,10.0,64,24.0,7.0,0.0,0.0,0.0,883.0,5.0,61.0,Matches
278,279,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,55.0,41.0,14.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,Matches
279,280,Tino Kadewere,zw ZIM,FWMF,Mallorca,26,1996,6.0,151.0,147.0,2.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,95.0,2.0,4.0,Matches
280,281,Kaiky,br BRA,DF,Almería,18,2004,6.5,224.0,208.0,16.0,15.0,0.0,9.0,1,1.0,0.0,0.0,0.0,0.0,182.0,0.0,2.0,Matches
281,282,Lee Kang-in,kr KOR,MFFW,Mallorca,21,2001,31.4,1103.0,883.0,207.0,81.0,7.0,15.0,201,12.0,90.0,36.0,43.0,0.0,772.0,13.0,35.0,Matches
282,283,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,1.0,18.0,18.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Matches
283,284,Kenedy,br BRA,FWDF,Valladolid,26,1996,3.1,86.0,80.0,5.0,0.0,0.0,1.0,5,2.0,1.0,0.0,0.0,0.0,57.0,1.0,4.0,Matches
284,285,Franck Kessié,ci CIV,MF,Barcelona,25,1996,11.0,457.0,441.0,13.0,6.0,2.0,5.0,5,3.0,1.0,0.0,0.0,0.0,391.0,3.0,5.0,Matches
285,286,Kiké,es ESP,FW,Osasuna,32,1989,11.3,244.0,229.0,13.0,0.0,0.0,1.0,7,1.0,0.0,0.0,0.0,0.0,167.0,2.0,9.0,Matches
286,287,Justin Kluivert,nl NED,FWMF,Valencia,23,1999,16.1,399.0,345.0,49.0,8.0,0.0,2.0,64,6.0,31.0,5.0,10.0,0.0,276.0,5.0,12.0,Matches
287,288,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,2038.0,1964.0,59.0,52.0,8.0,17.0,24,4.0,0.0,0.0,0.0,0.0,1784.0,15.0,30.0,Matches
288,289,Luca Koleosho,it ITA,FWDF,Espanyol,17,2004,0.7,28.0,28.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,Matches
289,290,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,634.0,620.0,14.0,13.0,0.0,11.0,0,1.0,0.0,0.0,0.0,0.0,567.0,0.0,2.0,Matches
290,291,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,2024.0,1840.0,180.0,50.0,4.0,11.0,36,130.0,0.0,0.0,0.0,0.0,1775.0,4.0,25.0,Matches
291,292,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,2482.0,2246.0,223.0,123.0,4.0,41.0,122,15.0,84.0,27.0,30.0,1.0,2255.0,13.0,12.0,Matches
292,293,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,21,2001,27.1,875.0,823.0,42.0,5.0,3.0,5.0,72,5.0,29.0,10.0,12.0,1.0,621.0,10.0,35.0,Matches
293,294,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,556.0,538.0,13.0,13.0,1.0,6.0,3,0.0,0.0,0.0,0.0,0.0,435.0,5.0,7.0,Matches
294,295,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,613.0,600.0,5.0,4.0,2.0,2.0,21,1.0,0.0,0.0,0.0,0.0,510.0,8.0,19.0,Matches
295,296,Érik Lamela,ar ARG,FWMF,Sevilla,30,1992,20.5,770.0,732.0,30.0,6.0,1.0,0.0,33,6.0,15.0,5.0,3.0,0.0,588.0,8.0,33.0,Matches
296,297,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,247.0,241.0,6.0,0.0,1.0,2.0,6,0.0,0.0,0.0,0.0,0.0,170.0,0.0,16.0,Matches
297,298,Juanmi Latasa,es ESP,FW,Getafe,21,2001,5.0,164.0,159.0,3.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,80.0,2.0,7.0,Matches
298,299,Toni Lato,es ESP,DFMF,Valencia,24,1997,10.2,490.0,417.0,72.0,10.0,1.0,3.0,32,50.0,12.0,2.0,6.0,0.0,390.0,1.0,9.0,Matches
299,300,Lázaro,br BRA,FWMF,Almería,20,2002,8.0,218.0,204.0,14.0,1.0,0.0,5.0,9,1.0,3.0,2.0,0.0,0.0,170.0,0.0,5.0,Matches
300,301,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,31.1,1740.0,1653.0,85.0,61.0,2.0,7.0,1,3.0,0.0,0.0,0.0,0.0,1533.0,2.0,4.0,Matches
301,302,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,275.0,149.0,123.0,43.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,179.0,3.0,0.0,Matches
302,303,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,1114.0,674.0,435.0,150.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,585.0,5.0,0.0,Matches
303,304,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,28.5,1417.0,1329.0,82.0,71.0,1.0,38.0,9,6.0,4.0,4.0,0.0,0.0,1110.0,6.0,11.0,Matches
304,305,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,14.7,807.0,668.0,137.0,16.0,0.0,4.0,43,119.0,2.0,0.0,1.0,0.0,624.0,2.0,18.0,Matches
305,306,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,13.9,814.0,776.0,36.0,10.0,6.0,7.0,44,9.0,15.0,5.0,7.0,0.0,690.0,2.0,16.0,Matches
306,307,Sergio León,es ESP,FW,Valladolid,33,1989,14.8,206.0,172.0,31.0,0.0,0.0,6.0,9,2.0,0.0,0.0,0.0,0.0,138.0,3.0,6.0,Matches
307,308,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,31.6,793.0,767.0,14.0,4.0,16.0,5.0,19,0.0,0.0,0.0,0.0,0.0,602.0,12.0,24.0,Matches
308,309,Samuel Lino,br BRA,FWMF,Valencia,22,1999,32.1,1163.0,1121.0,37.0,5.0,5.0,2.0,82,22.0,10.0,1.0,2.0,0.0,878.0,5.0,57.0,Matches
309,310,Pol Lirola,es ESP,DF,Elche,24,1997,7.0,325.0,260.0,65.0,6.0,0.0,3.0,32,59.0,0.0,0.0,0.0,0.0,240.0,0.0,11.0,Matches
310,311,Javier Llabrés,es ESP,FW,Mallorca,19,2002,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Matches
311,312,Marcos Llorente,es ESP,MFDF,Atlético Madrid,27,1995,18.9,816.0,759.0,53.0,0.0,1.0,4.0,44,53.0,0.0,0.0,0.0,0.0,660.0,4.0,26.0,Matches
312,313,Giovani Lo Celso,ar ARG,MFFW,Villarreal,26,1996,12.5,694.0,643.0,47.0,8.0,11.0,17.0,31,7.0,27.0,17.0,0.0,0.0,578.0,4.0,14.0,Matches
313,314,David López,es ESP,DF,Girona,32,1989,18.4,1203.0,1138.0,62.0,48.0,0.0,5.0,0,3.0,0.0,0.0,0.0,0.0,1082.0,3.0,5.0,Matches
314,315,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,29.0,21.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,Matches
315,316,Diego López,es ESP,FWMF,Valencia,20,2002,5.0,151.0,149.0,1.0,1.0,2.0,1.0,12,0.0,0.0,0.0,0.0,0.0,101.0,1.0,7.0,Matches
316,317,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,929.0,835.0,86.0,44.0,0.0,18.0,55,7.0,27.0,10.0,8.0,1.0,745.0,8.0,18.0,Matches
317,318,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,293.0,283.0,9.0,0.0,1.0,1.0,7,1.0,0.0,0.0,0.0,0.0,198.0,1.0,13.0,Matches
318,319,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,8.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
319,320,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,1734.0,1344.0,378.0,51.0,2.0,13.0,213,285.0,42.0,9.0,25.0,0.0,1284.0,12.0,39.0,Matches
320,321,José Luis Morales,es ESP,FWMF,Villarreal,35,1987,13.5,258.0,237.0,18.0,0.0,2.0,1.0,13,4.0,0.0,0.0,0.0,0.0,181.0,3.0,14.0,Matches
321,322,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,227.0,186.0,41.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,1.0,Matches
322,323,Awer Mabil,au AUS,MFFW,Cádiz,26,1995,1.8,54.0,48.0,6.0,3.0,0.0,0.0,9,1.0,2.0,1.0,1.0,0.0,34.0,0.0,4.0,Matches
323,324,Darwin Machís,ve VEN,FW,Valladolid,29,1993,6.7,208.0,191.0,12.0,2.0,1.0,5.0,37,8.0,1.0,1.0,0.0,0.0,137.0,5.0,13.0,Matches
324,325,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,1221.0,967.0,248.0,7.0,2.0,9.0,123,241.0,0.0,0.0,0.0,0.0,819.0,6.0,39.0,Matches
325,326,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,391.0,370.0,19.0,17.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,325.0,2.0,3.0,Matches
326,327,Jon Magunacelaya,es ESP,MFFW,Real Sociedad,22,2000,0.7,16.0,15.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,563.0,531.0,32.0,12.0,0.0,0.0,9,0.0,1.0,0.0,0.0,0.0,439.0,0.0,10.0,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,1427.0,1187.0,234.0,34.0,1.0,10.0,67,200.0,0.0,0.0,0.0,0.0,1094.0,6.0,29.0,Matches
329,330,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,1086.0,740.0,342.0,103.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,697.0,4.0,1.0,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,1067.0,945.0,121.0,24.0,0.0,4.0,16,97.0,0.0,0.0,0.0,0.0,918.0,1.0,18.0,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,911.0,857.0,52.0,24.0,1.0,12.0,2,24.0,0.0,0.0,0.0,0.0,826.0,2.0,4.0,Matches
333,334,Marcão,br BRA,DF,Sevilla,26,1996,4.2,217.0,209.0,6.0,5.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,187.0,2.0,3.0,Matches
334,335,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,635.0,447.0,184.0,53.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,449.0,4.0,0.0,Matches
335,336,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,1932.0,1552.0,372.0,32.0,0.0,11.0,130,340.0,0.0,0.0,0.0,0.0,1499.0,8.0,52.0,Matches
336,337,Alberto Marí,es ESP,FWMF,Valencia,21,2001,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
337,338,José Mari,es ESP,MF,Cádiz,34,1987,4.4,203.0,188.0,14.0,14.0,0.0,8.0,1,0.0,0.0,0.0,0.0,0.0,168.0,1.0,2.0,Matches
338,339,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,1333.0,1270.0,62.0,51.0,0.0,19.0,0,5.0,0.0,0.0,0.0,0.0,1183.0,1.0,5.0,Matches
339,340,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,41.0,39.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,Matches
340,341,Pablo Marín,es ESP,MFFW,Real Sociedad,19,2003,4.0,168.0,165.0,2.0,2.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,128.0,1.0,6.0,Matches
341,342,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,8.0,2.0,6.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Matches
342,343,Roger Martí,es ESP,FW,Elche,31,1991,7.3,160.0,147.0,10.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,118.0,3.0,8.0,Matches
343,344,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,129.0,116.0,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,4.0,Matches
344,345,Ander Martin,es ESP,MFFW,Real Sociedad,21,2000,0.5,24.0,22.0,2.0,1.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,Matches
345,346,Andrés Martín,es ESP,FWMF,Rayo Vallecano,23,1999,2.3,77.0,69.0,5.0,0.0,0.0,2.0,11,2.0,3.0,3.0,0.0,0.0,39.0,3.0,4.0,Matches
346,347,Carlos Martín,es ESP,FWMF,Atlético Madrid,20,2002,0.3,11.0,11.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
347,348,Iván Martín,es ESP,MF,Girona,23,1999,17.6,672.0,648.0,23.0,8.0,0.0,2.0,18,7.0,0.0,0.0,0.0,0.0,565.0,1.0,18.0,Matches
348,349,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,1599.0,1270.0,319.0,48.0,3.0,7.0,60,271.0,0.0,0.0,0.0,0.0,1303.0,10.0,33.0,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,773.0,725.0,46.0,35.0,0.0,26.0,5,2.0,0.0,0.0,0.0,0.0,627.0,2.0,7.0,Matches
350,351,Roger Martínez,es ESP,DF,Espanyol,18,2004,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
351,352,Omar Mascarell,gq EQG,MFDF,Elche,29,1993,27.2,1270.0,1183.0,83.0,56.0,0.0,20.0,22,4.0,19.0,1.0,9.0,3.0,1091.0,4.0,11.0,Matches
352,353,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,963.0,645.0,316.0,77.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,679.0,2.0,1.0,Matches
353,354,Jaime Mata,es ESP,FWMF,Getafe,33,1988,4.9,122.0,119.0,2.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,68.0,1.0,7.0,Matches
354,355,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,775.0,737.0,37.0,0.0,2.0,11.0,37,3.0,1.0,0.0,0.0,0.0,582.0,1.0,31.0,Matches
355,356,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,294.0,286.0,5.0,5.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,219.0,3.0,6.0,Matches
356,357,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
357,358,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,755.0,736.0,17.0,9.0,1.0,4.0,2,3.0,0.0,0.0,0.0,0.0,652.0,2.0,15.0,Matches
358,359,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,90.0,80.0,10.0,1.0,2.0,0.0,5,1.0,5.0,3.0,1.0,0.0,68.0,0.0,1.0,Matches
359,360,Memphis,nl NED,FW,Barcelona,28,1994,1.3,66.0,60.0,6.0,1.0,1.0,0.0,4,0.0,4.0,0.0,2.0,0.0,53.0,0.0,1.0,Matches
360,361,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,335.0,238.0,96.0,4.0,0.0,0.0,31,92.0,0.0,0.0,0.0,0.0,239.0,1.0,9.0,Matches
361,362,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,1312.0,1138.0,169.0,53.0,7.0,15.0,125,6.0,103.0,32.0,49.0,0.0,1010.0,5.0,25.0,Matches
362,363,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
363,364,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,862.0,759.0,101.0,20.0,0.0,3.0,7,81.0,0.0,0.0,0.0,0.0,794.0,2.0,8.0,Matches
364,365,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,215.0,207.0,8.0,8.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,1.0,Matches
365,366,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,1502.0,1466.0,25.0,21.0,11.0,15.0,25,3.0,1.0,0.0,0.0,0.0,1145.0,11.0,32.0,Matches
366,367,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,963.0,900.0,55.0,52.0,4.0,21.0,12,0.0,1.0,0.0,0.0,0.0,790.0,8.0,14.0,Matches
367,368,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,1881.0,1756.0,123.0,52.0,2.0,40.0,12,25.0,0.0,0.0,0.0,0.0,1660.0,2.0,20.0,Matches
368,369,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,974.0,855.0,113.0,65.0,1.0,18.0,75,0.0,43.0,17.0,24.0,0.0,756.0,6.0,17.0,Matches
369,370,Pere Milla,es ESP,FWMF,Elche,29,1992,20.5,585.0,555.0,28.0,4.0,2.0,5.0,14,6.0,1.0,0.0,0.0,0.0,410.0,2.0,26.0,Matches
370,371,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,9.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Matches
371,372,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,908.0,751.0,154.0,26.0,3.0,3.0,29,128.0,0.0,0.0,0.0,0.0,721.0,3.0,15.0,Matches
372,373,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,262.0,234.0,26.0,0.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0.0,176.0,2.0,9.0,Matches
373,374,Juan Miranda,es ESP,DF,Betis,22,2000,16.4,830.0,658.0,171.0,26.0,2.0,3.0,73,130.0,15.0,2.0,8.0,0.0,588.0,1.0,29.0,Matches
374,375,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,512.0,484.0,26.0,26.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,403.0,2.0,2.0,Matches
375,376,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,1521.0,1415.0,104.0,41.0,7.0,22.0,62,10.0,44.0,22.0,12.0,0.0,1336.0,2.0,23.0,Matches
376,377,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,395.0,329.0,63.0,8.0,0.0,0.0,40,51.0,4.0,1.0,2.0,0.0,318.0,3.0,16.0,Matches
377,378,Johan Mojica,co COL,DFMF,Elche,29,1992,3.0,178.0,143.0,33.0,3.0,0.0,0.0,14,30.0,0.0,0.0,0.0,0.0,127.0,2.0,4.0,Matches
378,379,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,1930.0,1605.0,323.0,16.0,7.0,6.0,120,300.0,7.0,4.0,3.0,0.0,1452.0,2.0,61.0,Matches
379,380,Jon Moncayola,es ESP,MFDF,Osasuna,24,1998,27.2,1461.0,1313.0,143.0,54.0,2.0,33.0,78,64.0,24.0,9.0,10.0,1.0,1136.0,5.0,24.0,Matches
380,381,Monchu,es ESP,MF,Valladolid,22,1999,22.6,1054.0,918.0,128.0,80.0,5.0,23.0,76,1.0,46.0,9.0,28.0,1.0,833.0,8.0,10.0,Matches
381,382,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,799.0,733.0,63.0,39.0,1.0,12.0,1,7.0,0.0,0.0,0.0,0.0,624.0,3.0,12.0,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,851.0,707.0,138.0,7.0,3.0,3.0,39,128.0,3.0,0.0,2.0,0.0,661.0,6.0,21.0,Matches
383,384,Martín Montoya,es ESP,DF,Betis,31,1991,5.0,244.0,199.0,45.0,6.0,0.0,2.0,10,39.0,0.0,0.0,0.0,0.0,190.0,0.0,5.0,Matches
384,385,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,422.0,405.0,15.0,0.0,3.0,6.0,4,2.0,0.0,0.0,0.0,0.0,270.0,2.0,7.0,Matches
385,386,Jon Morcillo,es ESP,FWMF,Athletic Club,23,1998,0.8,44.0,43.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,Matches
386,387,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,730.0,617.0,107.0,15.0,1.0,4.0,36,85.0,7.0,3.0,3.0,0.0,605.0,6.0,13.0,Matches
387,388,Álex Moreno,es ESP,DF,Betis,29,1993,15.0,695.0,541.0,153.0,13.0,0.0,5.0,28,140.0,0.0,0.0,0.0,0.0,525.0,1.0,25.0,Matches
388,389,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,324.0,246.0,78.0,3.0,0.0,1.0,20,75.0,0.0,0.0,0.0,0.0,216.0,0.0,14.0,Matches
389,390,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,483.0,458.0,18.0,0.0,5.0,6.0,8,3.0,0.0,0.0,0.0,0.0,353.0,7.0,18.0,Matches
390,391,Tete Morente,es ESP,MFDF,Elche,25,1996,23.0,785.0,717.0,67.0,8.0,0.0,2.0,99,54.0,5.0,2.0,1.0,0.0,571.0,1.0,45.0,Matches
391,392,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,501.0,491.0,8.0,4.0,4.0,3.0,4,3.0,0.0,0.0,0.0,0.0,403.0,2.0,10.0,Matches
392,393,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,46.0,42.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2.0,Matches
393,394,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,226.0,222.0,3.0,2.0,2.0,3.0,2,0.0,0.0,0.0,0.0,0.0,190.0,1.0,5.0,Matches
394,395,Loren Morón,es ESP,FW,Betis,28,1993,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
395,396,Cristhian Mosquera,co COL,DF,Valencia,18,2004,1.6,65.0,46.0,19.0,0.0,0.0,0.0,1,18.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,Matches
396,397,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,390.0,370.0,19.0,15.0,0.0,4.0,3,4.0,0.0,0.0,0.0,0.0,299.0,1.0,3.0,Matches
397,398,Iker Muniain,es ESP,MFFW,Athletic Club,29,1992,18.8,1110.0,944.0,160.0,58.0,6.0,3.0,113,9.0,82.0,13.0,54.0,0.0,890.0,6.0,13.0,Matches
398,399,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,1027.0,824.0,196.0,16.0,0.0,3.0,54,180.0,0.0,0.0,0.0,0.0,781.0,7.0,29.0,Matches
399,400,Álvaro Muñoz,uy URU,FW,Real Madrid,18,2004,0.9,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Matches
400,401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,111.0,107.0,3.0,2.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,Matches
401,402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches
402,403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,827.0,818.0,9.0,0.0,3.0,4.0,11,0.0,0.0,0.0,0.0,0.0,472.0,0.0,31.0,Matches
403,404,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,771.0,757.0,12.0,3.0,3.0,11.0,40,9.0,0.0,0.0,0.0,0.0,604.0,2.0,29.0,Matches
404,405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Matches
405,406,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,1184.0,1072.0,112.0,32.0,0.0,5.0,14,76.0,0.0,0.0,0.0,0.0,1085.0,0.0,7.0,Matches
406,407,Juanjo Narváez,co COL,MFFW,Valladolid,27,1995,1.6,36.0,35.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,Matches
407,408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,298.0,285.0,11.0,10.0,0.0,3.0,1,1.0,0.0,0.0,0.0,0.0,238.0,2.0,3.0,Matches
408,409,Roberto Navarro,es ESP,MFFW,Real Sociedad,20,2002,3.9,138.0,119.0,18.0,6.0,0.0,1.0,16,0.0,11.0,5.0,3.0,0.0,99.0,1.0,5.0,Matches
409,410,Jesús Navas,es ESP,DFFW,Sevilla,36,1985,22.0,1332.0,1128.0,196.0,20.0,2.0,17.0,135,176.0,0.0,0.0,0.0,0.0,1000.0,8.0,41.0,Matches
410,411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,173.0,153.0,20.0,1.0,3.0,4.0,2,0.0,0.0,0.0,0.0,0.0,106.0,0.0,4.0,Matches
411,412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,772.0,748.0,22.0,20.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,676.0,2.0,5.0,Matches
412,413,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,27,1994,12.2,520.0,492.0,26.0,2.0,2.0,1.0,15,23.0,0.0,0.0,0.0,0.0,408.0,2.0,9.0,Matches
413,414,Fernando Niño,es ESP,MFFW,Villarreal,21,2000,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
414,415,Randy Nteka,ao ANG,FWMF,Elche,24,1997,8.1,171.0,161.0,9.0,1.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,118.0,1.0,7.0,Matches
415,416,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,24,1997,1.3,65.0,64.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,2.0,Matches
