,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
285,286,Rick Karsdorp,nl NED,DF,Roma,28.0,1995.0,13.2,2,0,0,9,9,0,28,9,18,1.0,0.0,0,50.0,5.0,2.0,71.4,Matches
286,287,Grigoris Kastanos,cy CYP,MFDF,Salernitana,25.0,1998.0,16.4,5,0,0,18,44,3,38,8,14,0.0,0.0,0,85.0,24.0,36.0,40.0,Matches
287,288,Michael Kayode,it ITA,DF,Fiorentina,19.0,2004.0,22.9,2,0,0,14,19,2,66,18,30,0.0,0.0,0,105.0,17.0,18.0,48.6,Matches
288,289,Moise Kean,it ITA,FW,Juventus,23.0,2000.0,7.3,2,0,0,13,13,7,1,2,4,0.0,0.0,0,18.0,10.0,6.0,62.5,Matches
289,290,Simon Kjær,dk DEN,DF,Milan,34.0,1989.0,13.0,1,0,0,9,2,0,1,14,15,1.0,0.0,0,59.0,23.0,17.0,57.5,Matches
290,291,Davy Klaassen,nl NED,MF,Inter,30.0,1993.0,2.3,1,0,0,3,0,1,0,3,2,0.0,0.0,0,9.0,4.0,1.0,80.0,Matches
291,292,Sead Kolašinac,ba BIH,DF,Atalanta,30.0,1993.0,24.2,4,0,0,29,20,1,9,21,32,0.0,0.0,0,151.0,34.0,32.0,51.5,Matches
292,293,Teun Koopmeiners,nl NED,MF,Atalanta,25.0,1998.0,29.2,5,0,0,53,23,5,121,10,24,0.0,1.0,0,150.0,29.0,34.0,46.0,Matches
293,294,Filip Kostić,rs SRB,DF,Juventus,30.0,1992.0,20.2,2,0,0,19,18,7,168,9,23,0.0,0.0,0,73.0,11.0,17.0,39.3,Matches
294,295,Christian Kouamé,ci CIV,FW,Fiorentina,25.0,1997.0,12.1,0,0,0,17,25,0,20,2,4,0.0,0.0,0,66.0,56.0,43.0,56.6,Matches
295,296,Viktor Kovalenko,ua UKR,MF,Empoli,27.0,1996.0,6.8,1,0,0,7,10,2,13,1,2,0.0,0.0,0,23.0,8.0,14.0,36.4,Matches
296,297,Rasmus Kristensen,dk DEN,DF,Roma,26.0,1997.0,19.4,5,0,0,14,8,1,44,8,19,1.0,0.0,1,67.0,30.0,21.0,58.8,Matches
297,298,Thomas Kristensen,dk DEN,DF,Udinese,21.0,2002.0,23.3,4,1,1,26,7,1,1,29,24,0.0,0.0,0,74.0,58.0,40.0,59.2,Matches
298,299,Nikola Krstović,me MNE,FW,Lecce,23.0,2000.0,26.4,4,1,0,45,54,14,4,4,6,1.0,0.0,0,69.0,63.0,82.0,43.4,Matches
299,300,Rade Krunić,ba BIH,MF,Milan,29.0,1993.0,7.6,3,0,0,10,11,0,4,11,8,0.0,0.0,0,41.0,11.0,6.0,64.7,Matches
300,301,Marash Kumbulla,al ALB,DF,Sassuolo,23.0,2000.0,4.0,1,0,0,3,1,0,0,0,2,0.0,1.0,1,6.0,4.0,4.0,50.0,Matches
301,302,Justin Kumi,it ITA,FW,Sassuolo,19.0,2004.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
302,303,Berkan Kutlu,tr TUR,MF,Genoa,25.0,1998.0,2.2,0,0,0,4,4,0,12,4,4,0.0,0.0,0,6.0,2.0,2.0,50.0,Matches
303,304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22.0,2001.0,30.4,8,0,0,25,80,4,99,13,21,2.0,0.0,0,99.0,11.0,20.0,35.5,Matches
304,305,Giorgi Kvernadze,ge GEO,FWDF,Frosinone,20.0,2003.0,0.7,0,0,0,3,1,0,1,1,0,0.0,0.0,0,4.0,0.0,0.0,,Matches
305,306,Giorgos Kyriakopoulos,gr GRE,DF,Monza,27.0,1996.0,19.0,3,0,0,15,14,2,84,13,10,0.0,1.0,0,71.0,12.0,20.0,37.5,Matches
306,307,Gianluca Lapadula,pe PER,FW,Cagliari,33.0,1990.0,13.4,3,0,0,22,18,15,7,2,1,1.0,0.0,0,27.0,21.0,31.0,40.4,Matches
307,308,Armand Lauriente,fr FRA,FW,Sassuolo,24.0,1998.0,32.3,5,0,0,34,55,4,135,15,20,1.0,0.0,0,138.0,6.0,28.0,17.6,Matches
308,309,Valentino Lazaro,at AUT,DFMF,Torino,27.0,1996.0,22.2,3,0,0,12,10,1,127,8,11,0.0,0.0,0,103.0,14.0,20.0,41.2,Matches
309,310,Darko Lazović,rs SRB,FWMF,Hellas Verona,32.0,1990.0,21.4,0,1,0,5,5,13,97,6,16,0.0,0.0,0,67.0,8.0,15.0,34.8,Matches
310,311,Manuel Lazzari,it ITA,DF,Lazio,29.0,1993.0,18.6,4,1,0,16,20,1,56,12,18,0.0,0.0,0,72.0,5.0,16.0,23.8,Matches
311,312,Nicola Leali,it ITA,GK,Genoa,30.0,1993.0,2.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
312,313,Rafael Leão,pt POR,FW,Milan,24.0,1999.0,27.9,5,0,0,27,52,17,108,9,10,2.0,1.0,0,78.0,24.0,17.0,58.5,Matches
313,314,Jesper Lindstrøm,dk DEN,FWMF,Napoli,23.0,2000.0,4.8,2,0,0,6,4,2,12,2,3,0.0,0.0,0,15.0,1.0,4.0,20.0,Matches
314,315,Karol Linetty,pl POL,MF,Torino,28.0,1995.0,20.6,12,0,0,50,18,2,19,23,21,0.0,0.0,0,102.0,18.0,16.0,52.9,Matches
315,316,Luca Lipani,it ITA,MF,Sassuolo,18.0,2005.0,4.3,0,0,0,6,1,0,5,6,7,0.0,0.0,0,22.0,5.0,7.0,41.7,Matches
316,317,Pol Lirola,es ESP,DF,Frosinone,25.0,1997.0,17.1,1,0,0,7,12,2,25,19,18,0.0,0.0,0,80.0,14.0,19.0,42.4,Matches
317,318,Marcin Listkowski,pl POL,FW,Lecce,25.0,1998.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
318,319,Diego Llorente,es ESP,DF,Roma,29.0,1993.0,24.1,5,0,0,25,23,0,6,22,19,0.0,1.0,0,92.0,43.0,50.0,46.2,Matches
319,320,Stanislav Lobotka,sk SVK,MF,Napoli,28.0,1994.0,36.5,4,0,0,33,41,0,3,30,39,0.0,0.0,0,236.0,11.0,23.0,32.4,Matches
320,321,Manuel Locatelli,it ITA,MF,Juventus,25.0,1998.0,33.4,6,0,0,41,24,2,10,25,43,0.0,0.0,0,171.0,26.0,15.0,63.4,Matches
321,322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27.0,1996.0,23.0,5,0,0,39,45,1,13,9,18,1.0,0.0,0,91.0,43.0,31.0,58.1,Matches
322,323,Ademola Lookman,ng NGA,FWMF,Atalanta,25.0,1997.0,21.0,4,0,0,28,34,12,69,9,15,1.0,0.0,0,89.0,18.0,21.0,46.2,Matches
323,324,Maxime Lopez,fr FRA,MF,Fiorentina,25.0,1997.0,8.9,1,0,0,8,5,0,16,7,9,0.0,0.0,0,46.0,3.0,5.0,37.5,Matches
324,325,Maxime Lopez,fr FRA,MF,Sassuolo,25.0,1997.0,1.6,0,1,0,2,2,0,0,2,1,0.0,0.0,0,10.0,0.0,1.0,0.0,Matches
325,326,Matteo Lovato,it ITA,DF,Torino,23.0,2000.0,6.0,2,0,0,14,0,0,0,13,7,0.0,1.0,0,18.0,11.0,9.0,55.0,Matches
326,327,Matteo Lovato,it ITA,DF,Salernitana,23.0,2000.0,10.5,2,0,0,7,5,0,1,18,14,0.0,2.0,0,47.0,15.0,18.0,45.5,Matches
327,328,Sandi Lovrić,si SVN,MF,Udinese,25.0,1998.0,22.1,1,1,0,25,23,1,82,21,12,0.0,0.0,0,118.0,8.0,18.0,30.8,Matches
328,329,Lorenzo Lucca,it ITA,FW,Udinese,22.0,2000.0,28.8,6,0,0,52,54,21,8,3,11,0.0,0.0,0,71.0,95.0,93.0,50.5,Matches
329,330,Jhon Lucumí,co COL,DF,Bologna,25.0,1998.0,24.6,1,0,0,10,18,1,1,16,29,0.0,0.0,0,136.0,29.0,28.0,50.9,Matches
330,331,José Luis Palomino,ar ARG,DF,Atalanta,33.0,1990.0,0.3,0,0,0,0,0,0,0,1,1,0.0,0.0,0,3.0,3.0,0.0,100.0,Matches
331,332,Romelu Lukaku,be BEL,FW,Roma,30.0,1993.0,29.3,5,1,0,24,17,25,13,0,5,0.0,0.0,0,52.0,51.0,55.0,48.1,Matches
332,333,Karlo Lulić,hr CRO,MF,Frosinone,27.0,1996.0,0.2,0,0,0,0,0,0,0,1,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches
333,334,Sebastiano Luperto,it ITA,DF,Empoli,26.0,1996.0,37.8,4,0,0,26,18,1,12,32,26,0.0,0.0,0,142.0,77.0,58.0,57.0,Matches
334,335,Mateus Lusuardi,br BRA,DF,Frosinone,19.0,2004.0,2.4,1,0,0,2,0,0,1,4,1,0.0,1.0,0,7.0,3.0,1.0,75.0,Matches
335,336,Zito Luvumbo,ao ANG,FWMF,Cagliari,21.0,2002.0,21.6,5,0,0,31,67,14,82,1,6,1.0,0.0,0,71.0,4.0,27.0,12.9,Matches
336,337,Charalambos Lykogiannis,gr GRE,DF,Bologna,29.0,1993.0,10.0,2,0,0,12,0,2,59,5,6,0.0,0.0,0,31.0,16.0,13.0,55.2,Matches
337,338,Giulio Maggiore,it ITA,MF,Salernitana,25.0,1998.0,20.0,9,1,1,39,37,1,3,24,29,0.0,1.0,0,134.0,24.0,46.0,34.3,Matches
338,339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27.0,1995.0,27.2,6,0,0,27,30,0,12,45,18,1.0,0.0,0,147.0,45.0,37.0,54.9,Matches
339,340,Mike Maignan,fr FRA,GK,Milan,28.0,1995.0,29.0,1,1,0,1,5,0,0,1,0,0.0,0.0,0,38.0,7.0,1.0,87.5,Matches
340,341,Antoine Makoumbou,cg CGO,MF,Cagliari,25.0,1998.0,30.0,5,2,1,28,28,1,11,16,24,0.0,0.0,0,159.0,11.0,20.0,35.5,Matches
341,342,Daniel Maldini,it ITA,MFFW,Monza,21.0,2001.0,3.7,0,0,0,3,5,2,9,2,2,0.0,0.0,0,11.0,1.0,5.0,16.7,Matches
342,343,Daniel Maldini,it ITA,FWMF,Empoli,21.0,2001.0,2.9,1,0,0,8,5,0,5,2,2,0.0,0.0,0,6.0,7.0,5.0,58.3,Matches
343,344,Youssef Maleh,ma MAR,MF,Empoli,24.0,1998.0,28.9,11,0,0,56,37,0,47,25,48,0.0,2.0,0,172.0,17.0,34.0,33.3,Matches
344,345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30.0,1993.0,17.2,7,0,0,31,17,0,19,5,20,0.0,0.0,0,88.0,22.0,19.0,53.7,Matches
345,346,Gianluca Mancini,it ITA,DF,Roma,27.0,1996.0,31.9,9,0,0,49,31,0,24,36,20,0.0,0.0,0,106.0,42.0,33.0,56.0,Matches
346,347,Marco Mancosu,it ITA,MFFW,Cagliari,34.0,1988.0,1.7,0,0,0,3,1,2,4,0,0,0.0,0.0,0,8.0,0.0,4.0,0.0,Matches
347,348,Christos Mandas,gr GRE,GK,Lazio,21.0,2001.0,8.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,10.0,2.0,0.0,100.0,Matches
348,349,Rolando Mandragora,it ITA,MF,Fiorentina,26.0,1997.0,17.6,5,0,0,26,24,0,34,9,11,0.0,0.0,0,60.0,31.0,39.0,44.3,Matches
349,350,Kostas Manolas,gr GRE,DF,Salernitana,32.0,1991.0,5.4,0,0,0,5,3,0,1,2,5,0.0,0.0,0,19.0,20.0,8.0,71.4,Matches
350,351,Riccardo Marchizza,it ITA,DF,Frosinone,25.0,1998.0,12.8,1,0,0,6,3,0,22,7,6,0.0,0.0,0,43.0,9.0,12.0,42.9,Matches
351,352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31.0,1992.0,25.2,4,0,0,26,21,0,14,25,10,0.0,3.0,0,95.0,39.0,38.0,50.6,Matches
352,353,Pablo Marí,es ESP,DF,Monza,29.0,1993.0,29.1,7,0,0,37,9,0,4,37,25,0.0,1.0,0,98.0,41.0,20.0,67.2,Matches
353,354,Mirko Marić,hr CRO,FW,Monza,28.0,1995.0,3.2,0,1,0,4,5,3,1,2,0,0.0,0.0,0,11.0,11.0,17.0,39.3,Matches
354,355,Răzvan Marin,ro ROU,MF,Empoli,27.0,1996.0,20.2,3,0,0,28,18,1,98,6,22,0.0,0.0,0,91.0,12.0,12.0,50.0,Matches
355,356,Agustín Martegani,ar ARG,MF,Salernitana,23.0,2000.0,8.1,1,0,0,10,14,0,1,4,7,0.0,0.0,0,51.0,6.0,5.0,54.5,Matches
356,357,Aarón Martín,es ESP,DF,Genoa,26.0,1997.0,15.3,4,1,1,23,17,2,106,9,10,0.0,0.0,0,48.0,8.0,11.0,42.1,Matches
357,358,Tommaso Martinelli,it ITA,GK,Fiorentina,17.0,2006.0,1.0,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
358,359,Josep Martinez,es ESP,GK,Genoa,25.0,1998.0,36.0,4,1,1,2,11,0,0,1,0,0.0,1.0,0,61.0,13.0,1.0,92.9,Matches
359,360,Lautaro Martínez,ar ARG,FW,Inter,25.0,1997.0,29.5,5,0,0,46,59,12,15,20,16,2.0,1.0,0,90.0,38.0,27.0,58.5,Matches
360,361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27.0,1996.0,25.5,9,0,0,41,13,1,5,30,47,0.0,0.0,0,141.0,49.0,55.0,47.1,Matches
361,362,Adam Marušić,me MNE,DF,Lazio,30.0,1992.0,34.4,3,1,0,24,10,4,44,29,31,0.0,1.0,0,154.0,32.0,33.0,49.2,Matches
362,363,Adam Masina,ma MAR,DF,Udinese,29.0,1994.0,0.7,2,0,0,3,0,0,0,2,0,0.0,0.0,0,5.0,4.0,1.0,80.0,Matches
363,364,Adam Masina,ma MAR,DF,Torino,29.0,1994.0,11.4,0,0,0,18,5,0,4,11,12,0.0,1.0,0,49.0,22.0,14.0,61.1,Matches
364,365,Alan Matturro,uy URU,DF,Genoa,18.0,2004.0,1.2,0,0,0,0,0,0,0,2,1,0.0,0.0,1,6.0,3.0,2.0,60.0,Matches
365,366,Luca Mazzitelli,it ITA,MF,Frosinone,27.0,1995.0,24.6,6,1,1,45,37,1,42,19,23,0.0,0.0,0,128.0,41.0,38.0,51.9,Matches
366,367,Pasquale Mazzocchi,it ITA,DF,Salernitana,28.0,1995.0,14.1,4,0,0,23,9,3,42,5,19,0.0,0.0,0,72.0,6.0,26.0,18.8,Matches
367,368,Pasquale Mazzocchi,it ITA,DF,Napoli,28.0,1995.0,4.8,0,1,0,9,7,0,14,1,2,0.0,0.0,0,21.0,12.0,7.0,63.2,Matches
368,369,Jordi Mboula,es ESP,FWMF,Hellas Verona,24.0,1999.0,3.4,0,0,0,5,4,2,8,1,4,0.0,0.0,0,6.0,4.0,14.0,22.2,Matches
369,370,Weston McKennie,us USA,MFDF,Juventus,24.0,1998.0,28.8,6,0,0,23,12,6,59,18,29,0.0,0.0,0,115.0,37.0,34.0,52.1,Matches
370,371,Arthur Melo,br BRA,MF,Fiorentina,26.0,1996.0,22.1,2,0,0,18,47,0,21,18,30,1.0,0.0,0,141.0,7.0,7.0,50.0,Matches
371,372,Leonardo Mendicino,it ITA,MF,Atalanta,17.0,2006.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
372,373,Alex Meret,it ITA,GK,Napoli,26.0,1997.0,30.8,0,0,0,0,3,0,0,0,0,0.0,0.0,0,53.0,4.0,1.0,80.0,Matches
373,374,Junior Messias,br BRA,MFDF,Genoa,32.0,1991.0,11.7,0,0,0,7,22,5,24,5,20,0.0,0.0,0,54.0,15.0,24.0,38.5,Matches
374,375,Nikola Milenković,rs SRB,DF,Fiorentina,25.0,1997.0,27.9,4,0,0,30,23,0,0,27,21,0.0,1.0,0,108.0,111.0,28.0,79.9,Matches
375,376,Arkadiusz Milik,pl POL,FW,Juventus,29.0,1994.0,10.2,2,1,0,22,26,11,4,5,5,0.0,0.0,0,31.0,24.0,32.0,42.9,Matches
376,377,Vanja Milinković-Savić,rs SRB,GK,Torino,26.0,1997.0,36.0,2,0,0,0,2,0,0,1,0,0.0,0.0,0,47.0,9.0,2.0,81.8,Matches
377,378,Yerry Mina,co COL,DFMF,Fiorentina,28.0,1994.0,0.5,1,0,0,3,2,0,0,0,1,0.0,0.0,0,6.0,1.0,0.0,100.0,Matches
378,379,Yerry Mina,co COL,DF,Cagliari,28.0,1994.0,13.5,4,0,0,17,18,0,2,4,13,0.0,1.0,0,57.0,35.0,14.0,71.4,Matches
379,380,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,27.0,1995.0,13.1,1,0,0,12,31,3,83,2,6,0.0,0.0,0,69.0,7.0,11.0,38.9,Matches
380,381,Kevin Miranda,it ITA,DF,Sassuolo,20.0,2003.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
381,382,Antonio Mirante,it ITA,GK,Milan,40.0,1983.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0,Matches
382,383,Fabio Miretti,it ITA,MF,Juventus,19.0,2003.0,12.3,3,0,0,22,29,1,32,7,14,0.0,0.0,0,73.0,3.0,12.0,20.0,Matches
383,384,Filippo Missori,it ITA,DF,Sassuolo,19.0,2004.0,3.0,0,0,0,1,2,0,5,4,3,0.0,0.0,0,8.0,6.0,1.0,85.7,Matches
384,385,Stefan Mitrović,rs SRB,FWMF,Hellas Verona,20.0,2002.0,4.3,0,0,0,10,6,1,15,0,3,0.0,0.0,0,16.0,4.0,18.0,18.2,Matches
385,386,Henrikh Mkhitaryan,am ARM,MF,Inter,34.0,1989.0,30.9,4,0,0,35,29,3,32,29,34,1.0,0.0,0,182.0,15.0,16.0,48.4,Matches
386,387,Ilario Monterisi,it ITA,DF,Frosinone,21.0,2001.0,16.3,1,0,0,10,17,1,5,8,13,1.0,1.0,0,77.0,41.0,28.0,59.4,Matches
387,388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27.0,1996.0,37.0,0,0,0,0,3,0,0,0,1,0.0,0.0,0,49.0,5.0,1.0,83.3,Matches
388,389,Nikola Moro,hr CRO,MF,Bologna,25.0,1998.0,9.3,0,0,0,11,9,0,13,7,16,0.0,0.0,0,46.0,4.0,13.0,23.5,Matches
389,390,Dany Mota,pt POR,FWMF,Monza,25.0,1998.0,22.8,3,0,0,22,28,6,89,2,7,2.0,0.0,0,72.0,40.0,48.0,45.5,Matches
390,391,Samuele Mulattieri,it ITA,FWMF,Sassuolo,22.0,2000.0,5.1,1,0,0,7,5,0,0,1,1,1.0,0.0,0,21.0,23.0,35.0,39.7,Matches
391,392,Luis Muriel,co COL,FWMF,Atalanta,32.0,1991.0,4.5,0,0,0,6,14,1,31,1,2,0.0,0.0,0,18.0,6.0,7.0,46.2,Matches
392,393,Yunus Musah,us USA,MFFW,Milan,20.0,2002.0,16.4,5,0,0,22,21,2,28,10,14,0.0,0.0,0,74.0,14.0,18.0,43.8,Matches
393,394,Juan Musso,ar ARG,GK,Atalanta,29.0,1994.0,11.0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,22.0,2.0,0.0,100.0,Matches
394,395,Kingstone Mutandwa,zm ZAM,FWMF,Cagliari,20.0,2003.0,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,3.0,3.0,50.0,Matches
395,396,Obite N'Dicka,ci CIV,DF,Roma,23.0,1999.0,24.1,6,0,0,26,16,0,11,16,18,0.0,0.0,0,100.0,38.0,27.0,58.5,Matches
396,397,Nahitan Nández,uy URU,MFDF,Cagliari,27.0,1995.0,26.0,7,0,0,52,32,9,154,19,40,0.0,0.0,0,135.0,37.0,46.0,44.6,Matches
397,398,Natan,br BRA,DF,Napoli,22.0,2001.0,10.6,3,1,1,13,6,0,5,8,10,0.0,0.0,0,39.0,25.0,23.0,52.1,Matches
398,399,Lapo Nava,it ITA,GK,Milan,19.0,2004.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
399,400,Michel Ndary Adopo,fr FRA,MF,Atalanta,23.0,2000.0,1.2,0,0,0,2,1,1,1,0,3,0.0,0.0,0,13.0,3.0,1.0,75.0,Matches
400,401,Dan Ndoye,ch SUI,FWMF,Bologna,22.0,2000.0,19.7,4,0,0,29,57,7,47,10,15,0.0,0.0,0,106.0,7.0,16.0,30.4,Matches
401,402,Cyril Ngonge,be BEL,FWMF,Hellas Verona,23.0,2000.0,15.9,4,0,0,31,22,3,51,4,9,0.0,0.0,0,55.0,24.0,42.0,36.4,Matches
402,403,Cyril Ngonge,be BEL,FW,Napoli,23.0,2000.0,3.5,2,0,0,2,10,1,20,0,3,0.0,0.0,0,16.0,4.0,2.0,66.7,Matches
403,404,M'Baye Niang,sn SEN,FW,Empoli,28.0,1994.0,7.9,1,0,0,15,24,9,4,3,1,0.0,0.0,0,14.0,24.0,38.0,38.7,Matches
404,405,Hans Nicolussi Caviglia,it ITA,MF,Juventus,23.0,2000.0,3.0,1,0,0,1,10,0,18,0,2,0.0,0.0,0,18.0,2.0,2.0,50.0,Matches
405,406,Joseph Nonge,be BEL,MF,Juventus,18.0,2005.0,0.3,1,0,0,3,1,0,0,0,0,0.0,1.0,0,1.0,1.0,0.0,100.0,Matches
406,407,Tijjani Noslin,nl NED,FWMF,Hellas Verona,24.0,1999.0,14.9,2,0,0,24,10,4,15,2,8,2.0,0.0,0,65.0,49.0,71.0,40.8,Matches
407,408,Simeon Nwankwo,ng NGA,FW,Salernitana,31.0,1992.0,7.6,0,0,0,11,17,2,0,0,3,0.0,0.0,0,13.0,24.0,41.0,36.9,Matches
408,409,M'Bala Nzola,ao ANG,FW,Fiorentina,26.0,1996.0,17.2,2,0,0,37,7,21,6,0,8,1.0,0.0,0,49.0,53.0,70.0,43.1,Matches
409,410,Adam Obert,sk SVK,DF,Cagliari,20.0,2002.0,10.5,1,0,0,14,4,0,15,21,9,0.0,0.0,0,54.0,14.0,18.0,43.8,Matches
410,411,Pedro Obiang,gq EQG,MF,Sassuolo,31.0,1992.0,5.0,1,0,0,9,3,0,1,8,4,0.0,0.0,0,20.0,5.0,4.0,55.6,Matches
411,412,Guillermo Ochoa,mx MEX,GK,Salernitana,38.0,1985.0,21.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,18.0,2.0,0.0,100.0,Matches
412,413,Jens Odgaard,dk DEN,FWMF,Bologna,24.0,1999.0,4.8,1,0,0,14,11,7,8,1,4,0.0,0.0,0,15.0,12.0,15.0,44.4,Matches
413,414,Noah Okafor,ch SUI,FWMF,Milan,23.0,2000.0,9.9,1,0,0,12,9,2,22,0,4,0.0,0.0,0,27.0,7.0,13.0,35.0,Matches
414,415,David Okereke,ng NGA,FWMF,Torino,25.0,1997.0,2.8,0,0,0,2,3,2,4,1,1,0.0,0.0,0,9.0,7.0,9.0,43.8,Matches
415,416,Caleb Okoli,it ITA,DF,Frosinone,22.0,2001.0,32.4,9,0,0,27,26,0,2,29,34,0.0,2.0,0,164.0,74.0,59.0,55.6,Matches
416,417,Maduka Okoye,ng NGA,GK,Udinese,23.0,1999.0,21.0,2,0,0,1,4,0,0,1,0,0.0,1.0,0,17.0,6.0,1.0,85.7,Matches
417,418,Mathías Olivera,uy URU,DF,Napoli,25.0,1997.0,17.4,3,0,0,9,17,1,27,20,29,0.0,0.0,0,101.0,37.0,30.0,55.2,Matches
418,419,Gaetano Oristanio,it ITA,FWMF,Cagliari,20.0,2002.0,12.3,1,0,0,37,28,2,32,9,10,0.0,0.0,0,67.0,17.0,22.0,43.6,Matches
419,420,Riccardo Orsolini,it ITA,FWMF,Bologna,26.0,1997.0,19.9,2,0,0,17,41,14,100,8,14,0.0,0.0,0,69.0,16.0,17.0,48.5,Matches
420,421,Victor Osimhen,ng NGA,FW,Napoli,24.0,1998.0,22.0,6,1,1,31,31,35,14,2,5,3.0,0.0,0,40.0,37.0,47.0,44.0,Matches
421,422,Remi Oudin,fr FRA,MFFW,Lecce,26.0,1996.0,20.2,3,0,0,16,11,3,156,20,14,0.0,0.0,0,96.0,12.0,12.0,50.0,Matches
422,423,Anthony Oyono,ga GAB,DF,Frosinone,22.0,2001.0,13.3,4,0,0,13,11,0,11,9,26,0.0,0.0,0,73.0,13.0,9.0,59.1,Matches
423,424,Simone Pafundi,it ITA,MF,Udinese,17.0,2006.0,0.1,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches
424,425,Riccardo Pagano,it ITA,MFDF,Roma,18.0,2004.0,0.6,0,0,0,3,0,0,1,0,2,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches
425,426,Christos Papadopoulos,gr GRE,FW,Genoa,18.0,2004.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
426,427,Leandro Paredes,ar ARG,MF,Roma,29.0,1994.0,29.3,15,1,0,31,35,0,82,29,36,0.0,1.0,0,184.0,14.0,3.0,82.4,Matches
427,428,Fabiano Parisi,it ITA,DF,Fiorentina,22.0,2000.0,16.2,4,0,0,14,38,0,42,17,15,0.0,3.0,0,124.0,24.0,20.0,54.5,Matches
428,429,Mario Pašalić,hr CRO,MF,Atalanta,28.0,1995.0,22.8,3,0,0,20,7,6,10,16,17,0.0,0.0,0,124.0,36.0,31.0,53.7,Matches
429,430,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,27.0,1996.0,5.0,3,0,0,9,3,0,0,3,7,0.0,0.0,0,12.0,7.0,13.0,35.0,Matches
430,431,Patric,es ESP,DF,Lazio,30.0,1993.0,17.9,4,0,0,8,6,0,11,6,8,0.0,0.0,0,71.0,9.0,17.0,34.6,Matches
431,432,Rui Patrício,pt POR,GK,Roma,35.0,1988.0,23.0,1,0,0,1,1,0,0,0,0,0.0,1.0,0,12.0,2.0,0.0,100.0,Matches
432,433,Benjamin Pavard,fr FRA,DF,Inter,27.0,1996.0,18.6,6,0,0,23,15,2,24,32,21,0.0,0.0,0,68.0,35.0,27.0,56.5,Matches
433,434,Leonardo Pavoletti,it ITA,FW,Cagliari,34.0,1988.0,7.0,4,0,0,19,7,1,1,0,1,1.0,0.0,0,12.0,57.0,41.0,58.2,Matches
434,435,Martín Payero,ar ARG,MF,Udinese,24.0,1998.0,20.0,6,1,0,45,28,1,20,15,32,1.0,0.0,0,110.0,20.0,19.0,51.3,Matches
435,436,Marcus Pedersen,no NOR,DF,Sassuolo,23.0,2000.0,17.9,4,0,0,13,9,0,57,10,24,0.0,0.0,0,56.0,9.0,18.0,33.3,Matches
436,437,Pedro,es ESP,FWMF,Lazio,36.0,1987.0,9.1,4,0,0,13,19,4,20,3,12,0.0,0.0,0,49.0,2.0,10.0,16.7,Matches
437,438,Pietro Pellegri,it ITA,FW,Torino,22.0,2001.0,8.4,3,0,0,16,22,6,5,2,1,0.0,0.0,0,22.0,23.0,38.0,37.7,Matches
438,439,Lorenzo Pellegrini,it ITA,MF,Roma,27.0,1996.0,20.7,7,0,0,26,35,3,76,20,20,1.0,0.0,0,97.0,12.0,17.0,41.4,Matches
439,440,Luca Pellegrini,it ITA,DF,Lazio,24.0,1999.0,8.7,7,1,1,19,13,0,28,9,13,0.0,0.0,0,50.0,13.0,7.0,65.0,Matches
440,441,Marco Pellegrino,,DF,Salernitana,,,6.1,1,0,0,3,1,0,1,10,6,0.0,1.0,0,15.0,9.0,18.0,33.3,Matches
