,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
510,511,Youri Tielemans,be BEL,MF,Leicester City,25,1997,26.0,4,0,0,33,25,1,45,28,39,0,0,0,195,26,12,68.4,Matches
511,512,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,8.8,0,0,0,5,9,1,24,11,11,0,0,0,43,6,18,25.0,Matches
512,513,Harry Toffolo,eng ENG,DF,Nott'ham Forest,26,1995,10.4,2,0,0,10,5,0,29,10,8,0,1,0,54,13,14,48.1,Matches
513,514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,7.4,2,0,0,6,3,0,12,14,18,0,0,0,42,17,20,45.9,Matches
514,515,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,3.8,3,1,1,3,1,1,0,5,2,0,0,0,21,6,6,50.0,Matches
515,516,Ivan Toney,eng ENG,FW,Brentford,26,1996,32.8,9,0,0,52,74,27,34,14,13,3,0,0,103,109,117,48.2,Matches
516,517,Adama Traoré,es ESP,FWMF,Wolves,26,1996,16.6,2,0,0,21,34,7,81,3,7,0,0,0,66,39,25,60.9,Matches
517,518,Bertrand Traoré,bf BFA,FWMF,Aston Villa,26,1995,2.6,1,0,0,2,8,3,5,2,1,0,0,0,8,2,4,33.3,Matches
518,519,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,4.6,2,0,0,10,2,0,1,7,5,0,0,0,27,7,8,46.7,Matches
519,520,Mark Travers,ie IRL,GK,Bournemouth,23,1999,11.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,100.0,Matches
520,521,Kieran Trippier,eng ENG,DF,Newcastle Utd,31,1990,37.1,5,0,0,48,29,7,393,43,49,0,1,1,264,49,35,58.3,Matches
521,522,Leandro Trossard,be BEL,FW,Arsenal,27,1994,10.3,0,0,0,9,17,4,55,6,7,0,0,0,46,1,4,20.0,Matches
522,523,Leandro Trossard,be BEL,FWMF,Brighton,27,1994,14.6,1,0,0,10,13,4,35,6,6,1,0,0,65,6,11,35.3,Matches
523,524,Kostas Tsimikas,gr GRE,DF,Liverpool,26,1996,8.6,3,0,0,13,9,0,85,12,9,0,0,0,50,7,7,50.0,Matches
524,525,Deniz Undav,de GER,FWMF,Brighton,26,1996,7.0,2,0,0,15,4,7,1,0,4,0,0,1,21,5,7,41.7,Matches
525,526,Yan Valery,tn TUN,DF,Southampton,23,1999,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,100.0,Matches
526,527,Virgil van Dijk,nl NED,DF,Liverpool,31,1991,31.5,3,0,0,13,3,3,1,31,14,0,1,0,168,98,34,74.2,Matches
527,528,Raphaël Varane,fr FRA,DF,Manchester Utd,29,1993,21.2,1,0,0,12,3,2,1,11,9,0,0,1,100,42,16,72.4,Matches
528,529,Jamie Vardy,eng ENG,FW,Leicester City,35,1987,20.6,1,0,0,21,7,29,7,2,5,2,0,0,41,47,78,37.6,Matches
529,530,Joël Veltman,nl NED,DF,Brighton,30,1992,24.3,6,0,0,27,38,0,23,19,32,0,1,0,125,26,18,59.1,Matches
530,531,Fabio Vieira,pt POR,MFFW,Arsenal,22,2000,5.7,0,0,0,3,5,0,20,4,4,0,0,0,34,3,5,37.5,Matches
531,532,Matías Viña,uy URU,DF,Bournemouth,24,1997,5.1,1,0,0,7,11,0,4,4,11,0,0,0,28,4,7,36.4,Matches
532,533,Rúben Vinagre,pt POR,DFMF,Everton,23,1999,0.3,0,0,0,0,3,0,2,0,2,0,0,0,4,0,1,0.0,Matches
533,534,Carlos Vinícius,br BRA,FW,Fulham,27,1995,12.3,3,0,0,21,15,6,6,0,1,0,0,0,22,27,63,30.0,Matches
534,535,Theo Walcott,eng ENG,FWMF,Southampton,33,1989,12.5,1,0,0,7,10,15,21,9,6,0,0,1,53,9,8,52.9,Matches
535,536,Kyle Walker,eng ENG,DF,Manchester City,32,1990,21.8,3,0,0,15,10,0,28,18,9,0,0,0,124,23,11,67.6,Matches
536,537,Kyle Walker-Peters,eng ENG,DF,Southampton,25,1997,29.4,4,0,0,25,41,1,50,27,32,0,1,0,156,16,28,36.4,Matches
537,538,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,24,1997,15.9,2,0,0,11,2,0,14,22,25,0,0,0,73,13,17,43.3,Matches
538,539,Danny Ward,wls WAL,GK,Leicester City,29,1993,26.0,0,0,0,0,5,0,0,0,1,0,0,0,27,3,0,100.0,Matches
539,540,Joel Ward,eng ENG,DF,Crystal Palace,32,1989,25.1,6,0,0,29,11,0,36,25,36,0,0,0,116,58,39,59.8,Matches
540,541,James Ward-Prowse,eng ENG,MF,Southampton,27,1994,37.5,6,0,0,34,19,0,241,55,37,0,0,1,222,44,52,45.8,Matches
541,542,Ollie Watkins,eng ENG,FW,Aston Villa,26,1995,34.7,4,0,0,26,39,18,9,10,13,1,0,0,59,70,100,41.2,Matches
542,543,Adam Webster,eng ENG,DF,Brighton,27,1995,22.1,2,0,0,10,6,1,2,19,12,0,0,1,143,60,27,69.0,Matches
543,544,Wout Weghorst,nl NED,FWMF,Manchester Utd,29,1992,8.9,1,0,0,14,9,5,0,7,5,0,0,0,34,15,25,37.5,Matches
544,545,Danny Welbeck,eng ENG,FW,Brighton,31,1990,20.6,0,0,0,25,18,5,0,5,7,1,0,0,37,32,27,54.2,Matches
545,546,Ben White,eng ENG,DF,Arsenal,24,1997,33.9,5,0,0,28,30,1,57,22,31,0,0,0,155,33,41,44.6,Matches
546,547,Harvey White,eng ENG,MF,Tottenham,20,2001,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,100.0,Matches
547,548,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
548,549,Neco Williams,wls WAL,DF,Nott'ham Forest,21,2001,20.9,7,0,0,33,27,2,89,33,47,1,0,0,127,17,27,38.6,Matches
549,550,Willian,br BRA,FW,Fulham,33,1988,23.6,2,0,0,11,24,4,60,9,8,0,0,0,105,8,24,25.0,Matches
550,551,Joe Willock,eng ENG,MF,Newcastle Utd,22,1999,28.4,1,0,0,35,23,3,51,25,30,0,0,0,136,16,16,50.0,Matches
551,552,Callum Wilson,eng ENG,FW,Newcastle Utd,30,1992,20.9,4,0,0,21,31,15,6,1,3,0,0,0,39,20,48,29.4,Matches
552,553,Harry Wilson,wls WAL,FW,Fulham,25,1997,12.2,1,0,0,11,32,2,22,6,13,2,0,0,54,4,12,25.0,Matches
553,554,Yoane Wissa,cd COD,FW,Brentford,25,1996,17.8,3,0,0,21,26,19,12,6,12,1,0,0,69,24,26,48.0,Matches
554,555,Maximilian Wöber,at AUT,DF,Leeds United,24,1998,14.1,3,0,0,15,1,1,7,27,18,0,1,0,75,27,21,56.3,Matches
555,556,Chris Wood,nz NZL,FW,Newcastle Utd,30,1991,5.0,0,0,0,4,4,3,0,1,4,0,0,0,17,23,23,50.0,Matches
556,557,Chris Wood,nz NZL,FW,Nott'ham Forest,30,1991,4.1,0,0,0,2,3,3,0,1,0,0,0,0,4,19,24,44.2,Matches
557,558,Joe Worrall,eng ENG,DF,Nott'ham Forest,25,1997,24.7,6,0,0,27,4,0,3,26,25,0,2,0,123,55,33,62.5,Matches
558,559,Granit Xhaka,ch SUI,MF,Arsenal,29,1992,33.3,4,0,0,26,39,5,39,15,27,0,0,0,152,37,30,55.2,Matches
559,560,Ryan Yates,eng ENG,MF,Nott'ham Forest,24,1997,20.4,5,0,0,50,53,1,8,10,19,1,0,0,111,29,21,58.0,Matches
560,561,Ashley Young,eng ENG,DF,Aston Villa,37,1985,22.6,7,0,0,24,28,1,42,21,27,0,1,0,131,13,11,54.2,Matches
561,562,Illia Zabarnyi,ua UKR,DF,Bournemouth,19,2002,3.3,0,0,0,1,2,0,0,3,2,0,0,0,18,1,3,25.0,Matches
562,563,Wilfried Zaha,ci CIV,FWMF,Crystal Palace,29,1992,25.4,5,0,0,35,77,14,39,16,20,1,0,0,97,6,16,27.3,Matches
563,564,Denis Zakaria,ch SUI,MF,Chelsea,25,1996,4.6,0,0,0,5,2,0,1,3,5,0,0,0,21,0,2,0.0,Matches
564,565,Jordan Zemura,zw ZIM,DF,Bournemouth,22,1999,16.2,1,0,0,17,14,0,18,16,24,0,1,0,78,7,11,38.9,Matches
565,566,Oleksandr Zinchenko,ua UKR,DF,Arsenal,25,1996,23.5,3,0,0,6,11,1,37,22,18,0,0,0,163,51,20,71.8,Matches
566,567,Hakim Ziyech,ma MAR,FWMF,Chelsea,29,1993,7.3,1,0,0,12,14,3,66,5,12,0,0,0,46,0,5,0.0,Matches
567,568,Kurt Zouma,fr FRA,DF,West Ham,27,1994,22.1,0,0,0,14,7,0,0,30,4,0,0,0,84,55,13,80.9,Matches
568,569,Martin Ødegaard,no NOR,MF,Arsenal,23,1998,34.7,4,0,0,30,26,1,91,6,23,0,0,0,178,13,20,39.4,Matches
