,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
351,352,Houboulang Mendes,gw GNB,DF,Almería,25.0,1998.0,4.4,0,0,0,6,10,1,4,1,13,0,0,0,23,7,5,58.3,Matches
352,353,Tomás Mendes,es ESP,MF,Alavés,18.0,2004.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
353,354,Brais Méndez,es ESP,MFFW,Real Sociedad,26.0,1997.0,26.8,7,0,0,58,56,3,104,12,28,1,0,0,121,25,34,42.4,Matches
354,355,Bruno Méndez,uy URU,DF,Granada,23.0,1999.0,14.8,4,0,0,14,0,0,8,26,17,0,0,0,65,20,17,54.1,Matches
355,356,Diego Méndez,es ESP,MF,Rayo Vallecano,19.0,2003.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,100.0,Matches
356,357,Ferland Mendy,fr FRA,DF,Real Madrid,28.0,1995.0,19.1,5,0,0,17,15,0,5,13,10,0,0,0,97,6,5,54.5,Matches
357,358,Jorge Meré,es ESP,DF,Cádiz,26.0,1997.0,7.5,0,0,0,1,4,0,1,8,7,0,0,0,38,8,11,42.1,Matches
358,359,Mikel Merino,es ESP,MF,Real Sociedad,27.0,1996.0,27.6,10,0,0,70,61,6,19,16,43,0,1,0,197,164,107,60.5,Matches
359,360,Omenuke Mfulu,cd COD,MFFW,Las Palmas,29.0,1994.0,0.9,1,0,0,0,2,0,0,2,3,0,0,0,7,3,4,42.9,Matches
360,361,Miguel,es ESP,FWMF,Alavés,23.0,1999.0,0.7,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,33.3,Matches
361,362,Éder Militão,br BRA,DF,Real Madrid,25.0,1998.0,5.5,0,0,0,5,5,2,1,4,3,0,0,0,19,11,13,45.8,Matches
362,363,Luis Milla,es ESP,MF,Getafe,28.0,1994.0,23.5,6,0,0,43,29,1,102,32,33,0,0,0,174,28,25,52.8,Matches
363,364,Marko Milovanović,rs SRB,FWMF,Almería,19.0,2003.0,3.4,0,0,0,15,6,4,1,0,4,0,0,0,9,13,23,36.1,Matches
364,365,Óscar Mingueza,es ESP,DFMF,Celta Vigo,24.0,1999.0,33.3,4,0,0,21,44,1,148,17,38,0,1,0,164,16,18,47.1,Matches
365,366,Ignasi Miquel,es ESP,DF,Granada,30.0,1992.0,33.2,5,0,0,32,26,0,3,45,30,0,0,0,136,56,55,50.5,Matches
366,367,Rafa Mir,es ESP,FWMF,Sevilla,26.0,1997.0,4.3,1,0,0,9,5,3,2,1,2,0,0,0,12,12,19,38.7,Matches
367,368,Juan Miranda,es ESP,DF,Betis,23.0,2000.0,20.6,8,0,0,21,34,3,62,19,24,0,1,0,83,26,27,49.1,Matches
368,369,Stefan Mitrović,rs SRB,DF,Getafe,33.0,1990.0,7.8,3,0,0,13,2,0,0,6,3,0,1,0,27,11,20,35.5,Matches
369,370,Luka Modrić,hr CRO,MF,Real Madrid,37.0,1985.0,18.8,2,0,0,19,21,2,90,21,15,0,0,0,92,8,8,50.0,Matches
370,371,Johan Mojica,co COL,DF,Osasuna,30.0,1992.0,22.7,1,0,0,22,18,0,116,21,22,0,0,0,168,15,14,51.7,Matches
371,372,Alberto Moleiro,es ESP,FWMF,Las Palmas,19.0,2003.0,20.0,1,0,0,17,18,2,27,7,6,1,0,0,67,1,16,5.9,Matches
372,373,Nahuel Molina,ar ARG,DF,Atlético Madrid,25.0,1998.0,20.6,4,1,0,20,17,7,87,9,22,0,0,0,122,7,11,38.9,Matches
373,374,Jon Moncayola,es ESP,MF,Osasuna,25.0,1998.0,20.0,2,1,0,24,8,0,90,15,18,0,0,0,98,16,14,53.3,Matches
374,375,César Montes,mx MEX,DF,Almería,26.0,1997.0,19.9,5,0,0,22,11,2,3,11,13,0,0,0,64,59,24,71.1,Matches
375,376,Álvaro Morata,es ESP,FW,Atlético Madrid,30.0,1992.0,21.2,4,1,1,33,35,33,10,1,10,2,0,0,54,44,32,57.9,Matches
376,377,Alberto Moreno,es ESP,DF,Villarreal,31.0,1992.0,16.5,5,2,2,24,14,5,49,24,21,1,0,0,76,10,13,43.5,Matches
377,378,Gerard Moreno,es ESP,FW,Villarreal,31.0,1992.0,24.6,0,0,0,22,38,17,27,9,12,0,0,0,87,27,28,49.1,Matches
378,379,Jorge Moreno,es ESP,DF,Osasuna,22.0,2001.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,Matches
379,380,Ilaix Moriba,gn GUI,MFFW,Getafe,20.0,2003.0,6.7,5,1,1,19,23,1,2,4,11,0,0,0,22,10,14,41.7,Matches
380,381,Manu Morlanes,es ESP,MF,Mallorca,24.0,1999.0,17.9,2,0,0,15,24,0,17,20,29,0,0,0,125,17,13,56.7,Matches
381,382,Cristhian Mosquera,co COL,DF,Valencia,19.0,2004.0,34.2,2,0,0,25,28,0,1,36,34,0,1,0,147,52,66,44.1,Matches
382,383,Yerson Mosquera,co COL,DF,Villarreal,22.0,2001.0,13.7,4,0,0,14,27,0,7,17,13,0,0,0,72,26,8,76.5,Matches
383,384,Abdul Mumin,gh GHA,DF,Rayo Vallecano,25.0,1998.0,18.8,5,1,0,15,16,0,2,22,10,0,0,0,79,39,31,55.7,Matches
384,385,Iker Muniain,es ESP,MFFW,Athletic Club,30.0,1992.0,6.6,1,0,0,5,11,0,31,0,1,0,0,0,27,1,10,9.1,Matches
385,386,Aihen Muñoz,es ESP,DF,Real Sociedad,25.0,1997.0,12.5,2,0,0,17,8,0,29,9,21,0,0,0,66,23,17,57.5,Matches
386,387,Álvaro Muñoz,uy URU,FW,Real Madrid,19.0,2004.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
387,388,Iker Muñoz,es ESP,MF,Osasuna,20.0,2002.0,20.6,5,0,0,37,55,0,13,11,18,0,0,0,100,56,37,60.2,Matches
388,389,Javier Muñoz,es ESP,MF,Las Palmas,28.0,1995.0,29.3,6,0,0,36,16,2,47,20,23,0,1,0,114,6,19,24.0,Matches
389,390,Vedat Muriqi,xk KVX,FW,Mallorca,29.0,1994.0,25.9,5,0,0,40,43,31,11,6,6,0,0,0,75,142,127,52.8,Matches
390,391,Nacho,es ESP,DF,Real Madrid,33.0,1990.0,19.4,4,2,0,21,13,2,3,18,10,0,0,0,82,27,18,60.0,Matches
391,392,Matija Nastasić,rs SRB,DF,Mallorca,30.0,1993.0,25.1,8,0,0,33,7,2,5,29,17,0,0,0,91,44,27,62.0,Matches
392,393,Roberto Navarro,es ESP,MFFW,Cádiz,21.0,2002.0,21.0,0,1,0,15,27,4,96,19,29,0,0,0,125,12,19,38.7,Matches
393,394,Jesús Navas,es ESP,DF,Sevilla,37.0,1985.0,22.3,6,1,0,12,12,1,143,22,27,0,1,0,99,10,14,41.7,Matches
394,395,Álvaro Negredo,es ESP,FWMF,Cádiz,37.0,1985.0,0.6,0,0,0,0,2,3,2,1,0,0,0,0,2,3,1,75.0,Matches
395,396,Carlos Neva,es ESP,DF,Granada,27.0,1996.0,35.0,4,0,0,22,44,0,83,30,21,0,0,0,135,27,31,46.6,Matches
396,397,Tanguy Nianzou,fr FRA,DF,Sevilla,21.0,2002.0,3.5,3,0,0,6,4,0,0,3,8,0,0,0,18,4,5,44.4,Matches
397,398,Saúl Ñíguez,es ESP,MF,Atlético Madrid,28.0,1994.0,15.3,10,1,1,41,14,2,16,14,39,0,0,0,72,47,32,59.5,Matches
398,399,Peru Nolaskoain,es ESP,DFMF,Athletic Club,24.0,1998.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100.0,Matches
399,400,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,25.0,1997.0,6.4,3,0,0,19,14,6,3,2,4,1,0,0,23,27,24,52.9,Matches
400,401,Unai Núñez,es ESP,DF,Celta Vigo,26.0,1997.0,31.1,4,0,0,37,24,0,1,52,28,1,0,0,206,89,57,61.0,Matches
401,402,Ørjan Nyland,no NOR,GK,Sevilla,32.0,1990.0,24.0,1,0,0,0,2,0,0,0,0,0,0,0,28,10,0,100.0,Matches
402,403,Jan Oblak,si SVN,GK,Atlético Madrid,30.0,1993.0,38.0,1,0,0,0,2,0,0,0,0,0,0,0,29,8,0,100.0,Matches
403,404,Brian Ocampo,uy URU,MFFW,Cádiz,24.0,1999.0,2.8,2,0,0,9,9,0,19,3,3,0,0,0,23,4,3,57.1,Matches
404,405,Lucas Ocampos,ar ARG,FWMF,Sevilla,29.0,1994.0,31.9,8,0,0,32,71,8,120,21,47,0,0,0,161,63,56,52.9,Matches
405,406,Álvaro Odriozola,es ESP,DF,Real Sociedad,27.0,1995.0,4.4,0,0,0,7,4,1,10,8,7,0,1,0,13,1,8,11.1,Matches
406,407,Aingeru Olabarrieta,es ESP,FW,Athletic Club,17.0,2005.0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
407,408,Olasagasti,es ESP,MF,Real Sociedad,22.0,2000.0,4.0,3,0,0,7,7,1,1,3,13,0,0,0,36,6,10,37.5,Matches
408,409,Samuel Omorodion,es ESP,FW,Alavés,19.0,2004.0,21.3,6,0,0,30,30,16,2,1,3,1,0,0,46,59,89,39.9,Matches
409,410,Samuel Omorodion,es ESP,FW,Granada,19.0,2004.0,0.9,0,0,0,1,3,0,0,0,1,0,0,0,2,2,5,28.6,Matches
410,411,Aimar Oroz,es ESP,MF,Osasuna,21.0,2001.0,26.0,3,0,0,39,46,2,11,16,26,0,0,0,144,19,39,32.8,Matches
411,412,Eneko Ortiz,es ESP,DF,Alavés,20.0,2003.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
412,413,Asier Osambela,es ESP,MF,Osasuna,19.0,2004.0,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,50.0,Matches
413,414,Milutin Osmajić,me MNE,MF,Cádiz,24.0,1999.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
414,415,Aiham Ousou,sy SYR,DF,Cádiz,23.0,2000.0,4.8,0,0,0,4,6,0,0,7,5,0,0,0,26,8,7,53.3,Matches
415,416,Jesús Owono,gq EQG,GK,Alavés,22.0,2001.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,100.0,Matches
416,417,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,26.0,1997.0,24.0,3,0,0,20,20,19,10,4,18,0,0,0,69,26,51,33.8,Matches
417,418,Cenk Özkacar,tr TUR,DF,Valencia,22.0,2000.0,17.8,3,0,0,13,8,1,6,18,15,0,1,1,70,31,31,50.0,Matches
418,419,Jon Pacheco,es ESP,DF,Real Sociedad,22.0,2001.0,17.0,8,0,0,29,1,1,1,10,15,0,0,0,49,57,33,63.3,Matches
419,420,Isaac Palazón Camacho,es ESP,MFFW,Rayo Vallecano,28.0,1994.0,31.0,8,0,0,32,76,10,131,16,25,0,0,0,156,40,69,36.7,Matches
420,421,Joaquín Panichelli,ar ARG,FWMF,Alavés,20.0,2002.0,2.5,0,0,0,8,4,1,0,1,3,0,0,0,10,17,5,77.3,Matches
421,422,Sokratis Papastathopoulos,gr GRE,DF,Betis,35.0,1988.0,12.6,6,0,0,13,6,0,0,6,14,0,0,1,51,25,18,58.1,Matches
422,423,Victor Parada,es ESP,FWMF,Alavés,21.0,2002.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
423,424,Aitor Paredes,es ESP,DF,Athletic Club,23.0,2000.0,30.0,9,1,1,37,11,0,1,33,11,0,0,0,137,60,37,61.9,Matches
424,425,Daniel Parejo,es ESP,MF,Villarreal,34.0,1989.0,28.7,4,0,0,18,51,0,57,21,30,0,0,0,173,24,10,70.6,Matches
425,426,Pascu,es ESP,FW,Villarreal,20.0,2003.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
426,427,Gabriel Paulista,br BRA,DF,Atlético Madrid,32.0,1990.0,4.5,1,0,0,4,0,0,0,4,5,0,0,0,19,13,6,68.4,Matches
427,428,Gabriel Paulista,br BRA,DF,Valencia,32.0,1990.0,15.5,6,1,1,11,4,0,0,24,7,0,0,0,70,29,19,60.4,Matches
428,429,Nicolás Paz,ar ARG,MFFW,Real Madrid,18.0,2004.0,0.3,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,Matches
429,430,Alfonso Pedraza,es ESP,DF,Villarreal,27.0,1996.0,12.4,4,1,0,14,17,4,58,13,9,0,0,0,54,6,8,42.9,Matches
430,431,Pedri,es ESP,MFFW,Barcelona,20.0,2002.0,16.4,3,0,0,11,22,1,9,14,24,0,0,0,82,3,5,37.5,Matches
431,432,Adrià Pedrosa,es ESP,DF,Sevilla,25.0,1998.0,19.5,1,0,0,6,32,2,111,15,26,0,0,0,102,10,21,32.3,Matches
432,433,Facundo Pellistri,uy URU,MFFW,Granada,21.0,2001.0,13.7,2,1,1,22,21,5,30,4,19,1,0,0,57,9,22,29.0,Matches
433,434,Iñaki Peña ,es ESP,GK,Barcelona,24.0,1999.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,0,100.0,Matches
434,435,Marcos Peña,es ESP,MF,Almería,18.0,2005.0,4.9,3,0,0,8,4,0,0,13,14,0,0,0,26,3,4,42.9,Matches
435,436,Rubén Peña,es ESP,DFFW,Osasuna,32.0,1991.0,23.2,3,0,0,28,24,6,111,30,25,0,0,0,134,14,42,25.0,Matches
436,437,Alberto Perea,es ESP,MFFW,Granada,32.0,1990.0,0.0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,,Matches
437,438,Ayoze Pérez,es ESP,FW,Betis,30.0,1993.0,25.5,4,0,0,36,48,11,19,22,32,0,0,0,121,20,34,37.0,Matches
438,439,Carles Pérez,es ESP,MFDF,Celta Vigo,25.0,1998.0,8.6,3,0,0,15,12,1,17,5,5,0,0,0,45,4,13,23.5,Matches
439,440,Francisco Perez,es ESP,MFFW,Valencia,20.0,2002.0,22.8,4,0,0,31,23,8,50,14,17,0,0,0,109,6,19,24.0,Matches
440,441,Kike Pérez,es ESP,MFFW,Rayo Vallecano,26.0,1997.0,9.3,7,0,0,42,34,0,18,8,11,0,0,0,57,11,26,29.7,Matches
441,442,Máximo Perrone,ar ARG,MF,Las Palmas,20.0,2003.0,18.0,6,0,0,27,16,0,0,24,21,0,0,0,113,6,28,17.6,Matches
442,443,Njegoš Petrović,rs SRB,MFFW,Granada,24.0,1999.0,1.7,0,0,0,0,1,0,1,1,2,0,0,0,11,2,1,66.7,Matches
443,444,Germán Pezzella,ar ARG,DF,Betis,32.0,1991.0,30.7,7,0,0,22,13,6,2,31,24,0,0,0,148,84,39,68.3,Matches
444,445,Kamil Piątkowski,pl POL,DF,Granada,23.0,2000.0,5.6,1,1,0,3,3,0,2,8,10,0,0,0,23,11,10,52.4,Matches
445,446,Yeremi Pino,es ESP,MFFW,Villarreal,20.0,2002.0,5.3,4,0,0,22,9,3,7,5,18,0,0,0,29,8,10,44.4,Matches
446,447,Portu,es ESP,FW,Getafe,31.0,1992.0,1.1,1,0,0,0,0,1,2,0,3,0,0,0,4,1,3,25.0,Matches
447,448,Portu,es ESP,MFFW,Girona,31.0,1992.0,13.2,3,0,0,18,16,9,19,4,13,1,0,0,37,7,19,26.9,Matches
448,449,José Pozo,es ESP,MF,Rayo Vallecano,27.0,1996.0,0.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,Matches
449,450,Alejandro Pozo Pozo,es ESP,DFMF,Almería,24.0,1999.0,10.8,3,0,0,16,6,0,41,7,12,0,0,0,50,5,9,35.7,Matches
450,451,Beñat Prados,es ESP,MFDF,Athletic Club,22.0,2001.0,16.1,1,0,0,29,23,0,10,23,28,0,1,0,102,28,30,48.3,Matches
451,452,Abdón Prats,es ESP,FWMF,Mallorca,30.0,1992.0,14.1,4,0,0,18,18,5,8,2,4,0,0,0,30,39,60,39.4,Matches
452,453,Pubill,es ESP,DF,Almería,20.0,2003.0,20.9,2,0,0,21,34,0,68,15,23,0,0,0,93,25,20,55.6,Matches
453,454,Antonio Puertas,es ESP,MFFW,Granada,31.0,1992.0,8.1,3,1,0,21,12,6,20,6,8,1,0,0,30,13,23,36.1,Matches
454,455,Arnau Puigmal,es ESP,FWDF,Almería,22.0,2001.0,2.8,3,0,0,7,4,0,14,3,1,0,1,0,16,1,3,25.0,Matches
455,456,Nemanja Radonjić,rs SRB,MFDF,Mallorca,27.0,1996.0,3.9,0,0,0,1,5,0,20,3,2,0,0,0,13,3,1,75.0,Matches
456,457,Aleksandar Radovanović,rs SRB,DF,Almería,29.0,1993.0,6.3,2,0,0,7,2,0,0,11,7,0,0,0,13,14,9,60.9,Matches
457,458,Abdellah Raihani,ma MAR,FW,Atlético Madrid,19.0,2004.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
458,459,Antonio Raillo,es ESP,DF,Mallorca,31.0,1991.0,24.4,6,1,1,32,8,3,2,37,23,0,0,0,107,123,59,67.6,Matches
459,460,Predrag Rajković,rs SRB,GK,Mallorca,27.0,1995.0,36.0,2,0,0,1,4,0,0,0,1,0,0,0,42,5,2,71.4,Matches
460,461,Ivan Rakitić,hr CRO,MF,Sevilla,35.0,1988.0,15.8,6,0,0,16,19,1,131,14,16,0,0,0,117,12,13,48.0,Matches
461,462,Largie Ramazani,be BEL,FWMF,Almería,22.0,2001.0,17.3,11,2,2,27,24,9,32,34,7,1,0,0,81,5,25,16.7,Matches
462,463,Benito Ramírez,es ESP,FWMF,Las Palmas,28.0,1995.0,4.3,0,0,0,4,4,2,33,3,3,0,0,0,22,2,11,15.4,Matches
463,464,Sandro Ramírez,es ESP,FW,Las Palmas,28.0,1995.0,20.1,3,0,0,20,36,16,89,4,8,1,0,0,60,7,11,38.9,Matches
464,465,Chris Ramos,es ESP,FWMF,Cádiz,26.0,1997.0,29.0,5,0,0,61,46,12,12,9,15,2,0,0,60,172,164,51.2,Matches
465,466,Sergio Ramos,es ESP,DF,Sevilla,37.0,1986.0,28.0,7,1,0,27,22,9,2,41,30,0,1,1,143,80,41,66.1,Matches
466,467,Raphinha,br BRA,FWMF,Barcelona,26.0,1996.0,15.2,4,1,0,17,25,7,82,13,8,1,0,0,74,9,5,64.3,Matches
467,468,Andrei Ratiu,ro ROU,DFMF,Rayo Vallecano,25.0,1998.0,7.0,1,0,0,2,4,0,18,0,4,0,0,0,39,6,7,46.2,Matches
468,469,Raúl,es ESP,FW,Osasuna,22.0,2000.0,15.1,4,0,0,13,12,9,6,5,4,0,0,0,28,50,69,42.0,Matches
469,470,Abderrahman Rebbach,dz ALG,FWMF,Alavés,24.0,1998.0,8.0,1,0,0,13,10,3,63,3,5,0,0,0,31,7,13,35.0,Matches
470,471,Pepe Reina,es ESP,GK,Villarreal,40.0,1982.0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
471,472,Álex Remiro,es ESP,GK,Real Sociedad,28.0,1995.0,36.4,3,1,0,1,4,0,0,0,0,0,0,0,60,6,0,100.0,Matches
472,473,Chadi Riad,ma MAR,DF,Betis,20.0,2003.0,24.0,1,0,0,15,7,1,0,23,24,0,1,0,110,44,38,53.7,Matches
473,474,Diego Rico,es ESP,DF,Getafe,30.0,1993.0,28.2,10,0,0,32,55,2,130,41,48,0,0,0,164,29,20,59.2,Matches
474,475,Luis Rioja,es ESP,FWMF,Alavés,29.0,1993.0,27.8,4,0,0,22,18,10,174,16,19,1,0,0,128,10,23,30.3,Matches
475,476,Rodrigo Riquelme,es ESP,DFMF,Atlético Madrid,23.0,2000.0,17.0,1,0,0,11,29,9,65,9,19,0,1,0,98,5,16,23.8,Matches
476,477,Alberto Risco,es ESP,MF,Getafe,17.0,2005.0,1.5,0,0,0,1,1,0,1,0,2,0,0,0,3,0,1,0.0,Matches
477,478,Mihailo Ristić,rs SRB,DFMF,Celta Vigo,27.0,1995.0,9.0,2,0,0,12,14,0,39,10,9,0,0,0,67,9,7,56.3,Matches
478,479,Gorka Rivera Alonso,es ESP,DF,Getafe,18.0,2004.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
479,480,Sergi Roberto,es ESP,MFDF,Barcelona,31.0,1992.0,9.6,4,0,0,8,7,1,9,8,10,0,0,0,44,12,11,52.2,Matches
480,481,Lucas Robertone,ar ARG,MF,Almería,26.0,1997.0,26.5,11,0,0,38,54,2,67,51,33,0,0,0,163,38,29,56.7,Matches
481,482,Marc Roca,es ESP,MF,Betis,26.0,1996.0,22.0,5,0,0,48,23,1,25,17,36,0,0,0,147,9,22,29.0,Matches
482,483,Sergio Rodelas,es ESP,FWDF,Granada,18.0,2004.0,1.4,0,0,0,2,1,0,4,0,2,0,0,0,7,0,2,0.0,Matches
483,484,Rodri,es ESP,FWMF,Betis,23.0,2000.0,11.7,0,0,0,6,29,4,36,8,10,0,0,0,58,0,9,0.0,Matches
484,485,Óscar Rodríguez Arnaiz,es ESP,MFFW,Getafe,25.0,1998.0,10.7,9,0,0,20,15,1,17,5,13,0,0,0,48,10,27,27.0,Matches
485,486,Damián Rodríguez,es ESP,MF,Celta Vigo,20.0,2003.0,2.9,1,0,0,4,1,0,9,1,3,0,0,0,8,0,2,0.0,Matches
486,487,Dani Rodríguez,es ESP,MF,Mallorca,35.0,1988.0,29.1,9,0,0,61,43,6,169,15,24,0,0,0,151,23,50,31.5,Matches
487,488,Guido Rodríguez,ar ARG,MF,Betis,29.0,1994.0,20.5,6,0,0,23,35,4,6,29,30,0,1,0,155,20,14,58.8,Matches
488,489,Kirian Rodríguez,es ESP,MF,Las Palmas,27.0,1996.0,35.7,8,0,0,23,37,1,26,28,32,0,2,0,231,22,46,32.4,Matches
489,490,Miguel Rodríguez,es ESP,MF,Celta Vigo,20.0,2003.0,3.3,2,0,0,15,11,0,11,4,3,0,0,0,9,1,8,11.1,Matches
490,491,Rodrygo,br BRA,FW,Real Madrid,22.0,2001.0,26.4,2,0,0,10,46,13,32,8,15,1,0,0,61,5,21,19.2,Matches
491,492,Carlos Romero,es ESP,DF,Villarreal,21.0,2001.0,2.9,1,0,0,2,6,0,11,1,5,0,0,0,27,1,2,33.3,Matches
492,493,Luka Romero,ar ARG,FW,Almería,18.0,2004.0,4.9,2,0,0,8,11,0,2,1,1,0,0,0,22,2,6,25.0,Matches
493,494,Oriol Romeu,es ESP,MF,Barcelona,31.0,1991.0,10.4,4,0,0,15,11,0,6,10,20,0,0,0,62,14,19,42.4,Matches
494,495,Unai Ropero,es ESP,MF,Alavés,21.0,2001.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
495,496,Vitor Roque,br BRA,FW,Barcelona,18.0,2005.0,3.6,4,1,1,13,11,2,2,0,2,0,0,0,8,3,6,33.3,Matches
496,497,Antonio Rüdiger,de GER,DF,Real Madrid,30.0,1993.0,30.1,7,0,0,26,5,1,4,11,15,0,0,0,124,49,23,68.1,Matches
497,498,Javier Rueda Garcia,es ESP,MFDF,Celta Vigo,21.0,2002.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
498,499,Aitor Ruibal,es ESP,DFFW,Betis,27.0,1996.0,11.3,5,0,0,16,13,1,28,14,27,0,1,0,78,4,9,30.8,Matches
499,500,Sergio Ruiz,es ESP,MF,Granada,28.0,1994.0,27.7,9,0,0,42,66,0,17,28,46,0,1,0,177,32,30,51.6,Matches
500,501,Youssouf Sabaly,sn SEN,DF,Betis,30.0,1993.0,11.6,2,0,0,9,6,0,27,11,11,0,0,0,63,10,13,43.5,Matches
501,502,Umar Sadiq,ng NGA,FW,Real Sociedad,26.0,1997.0,12.0,4,0,0,45,19,27,12,0,10,0,0,0,34,29,51,36.3,Matches
502,503,Pablo Saenz,,MF,Granada,,,0.2,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,,Matches
503,504,Kike Salas,es ESP,DF,Sevilla,21.0,2002.0,17.8,10,0,0,32,10,1,7,26,23,0,0,0,81,66,40,62.3,Matches
504,505,Salvi,es ESP,MF,Rayo Vallecano,32.0,1991.0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,Matches
505,506,Diadie Samassékou,ml MLI,MF,Cádiz,27.0,1996.0,1.0,0,0,0,2,0,0,0,3,3,0,0,0,6,3,2,60.0,Matches
506,507,Fede San Emeterio,es ESP,MF,Cádiz,26.0,1997.0,1.7,1,1,0,8,3,0,1,2,2,0,0,0,5,3,4,42.9,Matches
507,508,Oihan Sancet,es ESP,MF,Athletic Club,23.0,2000.0,21.9,5,2,1,30,35,3,30,10,11,0,0,0,107,24,18,57.1,Matches
508,509,Ricard Sánchez ,es ESP,DF,Granada,23.0,2000.0,25.5,8,0,0,27,21,5,82,13,18,0,1,0,97,19,18,51.4,Matches
509,510,Antonio Sánchez,es ESP,MF,Mallorca,26.0,1997.0,16.1,3,0,0,26,13,1,36,13,11,0,0,0,115,7,19,26.9,Matches
510,511,Juanlu Sánchez,es ESP,DF,Sevilla,19.0,2003.0,13.1,2,0,0,11,23,1,61,12,35,0,2,0,67,14,15,48.3,Matches
511,512,Manu Sánchez,es ESP,DFMF,Celta Vigo,22.0,2000.0,19.7,3,0,0,21,5,0,57,19,28,0,0,0,95,9,21,30.0,Matches
512,513,Jesús Santiago,es ESP,MF,Getafe,19.0,2004.0,7.3,4,0,0,17,11,0,4,0,8,0,0,0,29,6,7,46.2,Matches
513,514,Paco Sanz,es ESP,DF,Almería,18.0,2004.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
514,515,Stefan Savić,me MNE,DF,Atlético Madrid,32.0,1991.0,18.1,7,1,1,16,6,1,3,27,19,0,0,0,77,46,32,59.0,Matches
515,516,Sávio,br BRA,FWMF,Girona,19.0,2004.0,33.1,5,0,0,30,66,16,120,18,25,2,0,0,171,4,13,23.5,Matches
516,517,Manuel Sebastián,es ESP,MF,Sevilla,19.0,2004.0,1.3,1,0,0,1,2,0,0,0,2,0,0,0,6,0,1,0.0,Matches
517,518,Aleksandar Sedlar,rs SRB,DF,Alavés,31.0,1991.0,10.5,2,0,0,14,4,1,0,13,10,0,1,0,49,17,18,48.6,Matches
518,519,André Silva,pt POR,FW,Real Sociedad,27.0,1995.0,8.1,1,0,0,14,8,4,0,1,2,0,0,0,22,12,18,40.0,Matches
519,520,Rui Silva,pt POR,GK,Betis,29.0,1994.0,27.5,4,0,0,2,7,0,0,1,0,0,2,1,41,10,3,76.9,Matches
520,521,Giuliano Simeone,ar ARG,FW,Alavés,20.0,2002.0,7.0,1,0,0,11,6,2,14,5,5,1,0,0,37,2,10,16.7,Matches
521,522,Unai Simón,es ESP,GK,Athletic Club,26.0,1997.0,35.4,2,0,0,0,8,0,0,1,1,0,0,1,58,10,1,90.9,Matches
522,523,Daley Sinkgraven,nl NED,DF,Las Palmas,28.0,1995.0,4.3,0,1,0,4,5,0,5,6,5,0,1,0,17,5,1,83.3,Matches
523,524,Jailson Siqueira,br BRA,DFMF,Celta Vigo,27.0,1995.0,10.0,1,0,0,13,13,0,4,12,18,0,0,0,61,17,25,40.5,Matches
524,525,Antonio Sivera,es ESP,GK,Alavés,26.0,1996.0,34.0,3,0,0,0,2,0,0,0,0,0,0,0,23,7,1,87.5,Matches
525,526,Rubén Sobrino,es ESP,MFFW,Cádiz,31.0,1992.0,18.3,8,1,0,46,31,7,22,16,28,0,0,0,112,22,22,50.0,Matches
