,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
0,1,Brenden Aaronson,us USA,MFFW,Union Berlin,22.0,2000.0,14.1,3,1,1,15,25,5,22,2,18,0,0,0,88,13,16,44.8,Matches
1,2,Paxten Aaronson,us USA,MF,Eint Frankfurt,19.0,2003.0,1.1,0,0,0,6,4,0,0,0,2,0,0,0,5,3,0,100.0,Matches
2,3,Junior Adamu,at AUT,FWMF,Freiburg,22.0,2001.0,1.2,0,0,0,7,4,2,1,0,1,0,0,0,10,5,6,45.5,Matches
3,4,Sargis Adamyan,am ARM,FWMF,Köln,30.0,1993.0,8.9,2,0,0,18,13,8,4,5,9,1,0,0,30,14,37,27.5,Matches
4,5,Karim Adeyemi,de GER,FWMF,Dortmund,21.0,2002.0,10.1,6,1,1,20,19,1,25,3,14,0,0,0,60,14,9,60.9,Matches
5,6,Amine Adli,ma MAR,MFFW,Leverkusen,23.0,2000.0,10.0,5,0,0,14,28,7,23,6,7,0,0,0,36,21,22,48.8,Matches
6,7,Felix Agu,de GER,DFMF,Werder Bremen,23.0,1999.0,17.9,2,0,0,15,44,2,46,13,29,3,0,0,71,15,24,38.5,Matches
7,8,Ludovic Ajorque,fr FRA,FW,Mainz 05,29.0,1994.0,15.1,4,0,0,28,15,5,3,4,2,0,0,0,49,78,91,46.2,Matches
8,9,Kevin Akpoguma,ng NGA,DF,Hoffenheim,28.0,1995.0,12.2,7,0,0,15,14,0,4,18,18,0,1,0,60,25,21,54.3,Matches
9,10,Faride Alidou,de GER,FWMF,Köln,22.0,2001.0,14.2,4,0,0,21,23,3,39,8,4,1,1,0,57,18,28,39.1,Matches
10,11,Skelly Alvero,fr FRA,MF,Werder Bremen,21.0,2002.0,1.4,1,0,0,2,3,0,0,1,4,0,0,0,9,6,1,85.7,Matches
11,12,Nadiem Amiri,de GER,MF,Mainz 05,26.0,1996.0,14.6,5,0,0,11,32,1,126,14,14,0,0,0,93,10,5,66.7,Matches
12,13,Nadiem Amiri,de GER,MF,Leverkusen,26.0,1996.0,1.0,0,0,0,1,3,0,1,0,2,0,0,0,8,0,0,,Matches
13,14,Kofi Amoako,de GER,MF,Wolfsburg,18.0,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
14,15,Robert Andrich,de GER,MFDF,Leverkusen,28.0,1994.0,18.8,4,0,0,23,14,0,14,20,18,0,0,0,122,20,22,47.6,Matches
15,16,Waldemar Anton,de GER,DF,Stuttgart,27.0,1996.0,32.1,7,0,0,25,26,0,14,40,25,1,1,1,203,79,42,65.3,Matches
16,17,Christopher Antwi-Adjei,gh GHA,FWMF,Bochum,29.0,1994.0,13.5,5,0,0,13,17,18,55,2,12,0,0,0,53,11,22,33.3,Matches
17,18,Asaf Arania,il ISR,MF,Darmstadt 98,17.0,2005.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
18,19,Maximilian Arnold,de GER,MF,Wolfsburg,29.0,1994.0,27.8,9,0,0,37,46,0,110,24,31,0,0,0,174,14,30,31.8,Matches
19,20,Arthur,br BRA,DF,Leverkusen,20.0,2003.0,2.0,0,0,0,2,0,0,7,0,3,0,0,0,10,2,3,40.0,Matches
20,21,Takuma Asano,jp JPN,FWMF,Bochum,28.0,1994.0,22.1,2,0,0,15,22,23,37,4,6,0,0,0,74,15,52,22.4,Matches
21,22,Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,17.0,2006.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
22,23,Noah Atubolu,de GER,GK,Freiburg,21.0,2002.0,34.0,0,0,0,0,3,0,0,0,0,0,0,0,62,7,0,100.0,Matches
23,24,Matthias Bader,de GER,DFMF,Darmstadt 98,26.0,1997.0,20.0,1,0,0,17,41,1,32,25,25,0,0,0,121,11,17,39.3,Matches
24,25,Ridle Baku,de GER,DFMF,Wolfsburg,25.0,1998.0,22.4,4,0,0,24,35,3,54,21,20,0,0,0,124,21,27,43.8,Matches
25,26,Samuel Bamba,de GER,FW,Dortmund,19.0,2004.0,0.5,0,0,0,1,1,0,4,0,1,0,0,0,1,0,0,,Matches
26,27,Aymen Barkok,ma MAR,MFFW,Mainz 05,25.0,1998.0,3.6,2,0,0,15,3,0,13,2,5,0,0,0,18,11,14,44.0,Matches
27,28,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,23.0,2000.0,29.0,8,0,0,58,52,3,5,36,40,0,0,0,144,39,63,38.2,Matches
28,29,Daniel Batz,de GER,GK,Mainz 05,32.0,1991.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,Matches
29,30,Maximilian Bauer,de GER,DF,Augsburg,23.0,2000.0,9.0,3,0,0,13,11,0,1,11,12,0,0,0,27,17,17,50.0,Matches
30,31,Elias Baum,de GER,DFMF,Eint Frankfurt,17.0,2005.0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
31,32,Oliver Baumann,de GER,GK,Hoffenheim,33.0,1990.0,34.0,1,0,0,1,6,0,0,0,1,0,1,0,102,4,1,80.0,Matches
32,33,Christoph Baumgartner,at AUT,MFFW,RB Leipzig,23.0,1999.0,12.9,3,0,0,27,27,1,8,5,13,1,0,0,40,20,29,40.8,Matches
33,34,Ihlas Bebou,tg TOG,FWDF,Hoffenheim,29.0,1994.0,18.2,3,0,0,24,21,7,35,14,12,1,0,0,60,32,45,41.6,Matches
34,35,Adrian Beck,de GER,MFFW,Heidenheim,26.0,1997.0,10.8,1,0,0,14,10,2,6,4,13,0,0,0,76,18,26,40.9,Matches
35,36,Sheraldo Becker,sr SUR,FWMF,Union Berlin,28.0,1995.0,7.2,0,0,0,6,5,4,57,0,3,1,0,0,48,0,8,0.0,Matches
36,37,Chris Bedia,ci CIV,FWMF,Union Berlin,27.0,1996.0,1.6,0,0,0,7,2,0,0,0,1,0,0,0,2,3,7,30.0,Matches
37,38,Donny van de Beek,nl NED,MFFW,Eint Frankfurt,26.0,1997.0,4.0,1,0,0,7,1,5,7,3,3,0,0,0,15,4,5,44.4,Matches
38,39,Kevin Behrens,de GER,FW,Wolfsburg,32.0,1991.0,6.8,1,0,0,8,5,4,4,3,1,0,0,0,15,32,26,55.2,Matches
39,40,Kevin Behrens,de GER,FW,Union Berlin,32.0,1991.0,14.0,3,0,0,22,20,8,6,6,10,0,0,0,36,92,81,53.2,Matches
40,41,Maximilian Beier,de GER,FWMF,Hoffenheim,20.0,2002.0,26.9,0,0,0,21,32,13,38,9,12,2,0,0,62,20,40,33.3,Matches
41,42,Stefan Bell,de GER,DF,Mainz 05,31.0,1991.0,7.4,3,0,0,10,8,1,1,6,8,0,0,0,38,24,23,51.1,Matches
42,43,Ramy Bensebaini,dz ALG,DF,Dortmund,28.0,1995.0,11.5,4,1,1,15,29,0,21,16,21,0,0,1,84,18,13,58.1,Matches
43,44,Mergim Berisha,de GER,FW,Hoffenheim,25.0,1998.0,1.6,0,0,0,5,2,1,2,0,0,0,0,0,8,2,9,18.2,Matches
44,45,Mergim Berisha,de GER,FW,Augsburg,25.0,1998.0,1.4,0,0,0,0,3,1,1,0,0,0,0,0,1,2,1,66.7,Matches
45,46,Bernardo,br BRA,DF,Bochum,28.0,1995.0,32.5,9,0,0,54,28,2,30,55,58,0,2,0,197,145,81,64.2,Matches
46,47,Matúš Bero,sk SVK,MFFW,Bochum,27.0,1995.0,18.5,6,0,0,38,20,5,16,12,22,1,0,0,97,12,37,24.5,Matches
47,48,Jan-Niklas Beste,de GER,FWMF,Heidenheim,24.0,1999.0,28.9,4,0,0,28,51,4,279,18,49,1,0,0,133,8,20,28.6,Matches
48,49,Pep Biel,es ESP,MFFW,Augsburg,26.0,1996.0,3.2,1,0,0,8,0,0,14,2,3,0,0,0,19,3,3,50.0,Matches
49,50,Tom Bischof,de GER,MFFW,Hoffenheim,18.0,2005.0,2.0,0,0,0,1,1,2,11,1,4,0,0,0,11,1,1,50.0,Matches
50,51,Leonardo Bittencourt,de GER,MF,Werder Bremen,29.0,1993.0,17.5,9,0,0,34,31,2,40,13,18,0,0,0,110,6,16,27.3,Matches
51,52,Hendry Blank,de GER,DF,Dortmund,18.0,2004.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0,Matches
52,53,Janis Blaswich,de GER,GK,RB Leipzig,32.0,1991.0,21.0,0,0,0,0,2,0,0,0,1,0,0,0,42,7,2,77.8,Matches
53,54,Sacha Boey,fr FRA,DF,Bayern Munich,22.0,2000.0,1.2,1,0,0,6,3,0,0,1,0,0,0,0,6,1,2,33.3,Matches
54,55,Victor Boniface,ng NGA,FW,Leverkusen,22.0,2000.0,17.2,2,0,0,16,17,18,3,0,4,0,0,0,31,27,18,60.0,Matches
55,56,Leonardo Bonucci,it ITA,DF,Union Berlin,36.0,1987.0,5.1,0,0,0,2,1,0,6,7,5,0,1,0,32,5,7,41.7,Matches
56,57,Yvandro Borges Sanches,lu LUX,MFFW,Gladbach,19.0,2004.0,0.2,0,0,0,2,2,0,3,0,0,1,0,0,2,0,1,0.0,Matches
57,58,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,24.0,1999.0,15.9,5,0,0,27,5,1,1,18,12,0,0,2,66,29,24,54.7,Matches
58,59,Rafael Borré,co COL,FW,Werder Bremen,27.0,1995.0,11.0,0,0,0,17,8,14,12,2,7,0,0,0,34,26,31,45.6,Matches
59,60,Julian Brandt,de GER,MFFW,Dortmund,27.0,1996.0,24.7,2,0,0,8,15,5,165,8,14,0,0,0,117,9,28,24.3,Matches
60,61,Fabian Bredlow,de GER,GK,Stuttgart,28.0,1995.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
61,62,Tim Breithaupt,de GER,MF,Augsburg,21.0,2002.0,7.0,3,0,0,12,4,0,2,8,11,0,0,0,48,11,7,61.1,Matches
62,63,Maximilian Breunig,de GER,FW,Freiburg,22.0,2000.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,25.0,Matches
63,64,Bennit Bröger,de GER,FW,Wolfsburg,17.0,2006.0,0.1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0.0,Matches
64,65,John Brooks,us USA,DF,Hoffenheim,30.0,1993.0,17.1,6,1,0,16,13,1,3,27,15,0,0,0,95,45,21,68.2,Matches
65,66,Moritz Broschinski,de GER,FW,Bochum,22.0,2000.0,13.9,4,0,0,32,13,11,12,0,7,0,0,0,40,34,102,25.0,Matches
66,67,Alexander Brunst,de GER,GK,Darmstadt 98,28.0,1995.0,3.0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,,Matches
67,68,Marius Bülter,de GER,DFFW,Hoffenheim,30.0,1993.0,15.0,3,1,1,13,17,4,73,10,11,0,1,0,85,24,31,43.6,Matches
68,69,Jonathan Burkardt,de GER,FWMF,Mainz 05,23.0,2000.0,17.1,2,0,0,19,36,3,33,3,8,0,0,0,65,13,73,15.1,Matches
69,70,Oliver Burke,sct SCO,FW,Werder Bremen,26.0,1997.0,0.4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,Matches
70,71,Marnon Busch,de GER,DF,Heidenheim,28.0,1994.0,6.6,1,0,0,9,4,0,26,10,9,0,0,0,33,8,15,34.8,Matches
71,72,Aurélio Buta,pt POR,DFMF,Eint Frankfurt,26.0,1997.0,19.4,5,0,0,23,23,1,46,15,25,0,0,0,94,29,20,59.2,Matches
72,73,Jamie Bynoe-Gittens,eng ENG,FWMF,Dortmund,18.0,2004.0,11.8,1,0,0,12,25,0,13,4,7,2,0,0,37,4,10,28.6,Matches
73,74,Anthony Caci,fr FRA,DF,Mainz 05,26.0,1997.0,27.6,8,0,0,34,15,0,73,32,23,0,1,0,173,29,29,50.0,Matches
74,75,Emre Can,de GER,MFDF,Dortmund,29.0,1994.0,21.7,5,0,0,27,23,0,2,22,45,0,0,0,156,29,21,58.0,Matches
75,76,Irvin Cardona,fr FRA,MFDF,Augsburg,25.0,1997.0,0.6,1,0,0,1,0,0,6,0,1,0,0,0,1,1,2,33.3,Matches
76,77,Rasmus Carstensen,dk DEN,DFFW,Köln,22.0,2000.0,18.4,2,1,1,22,13,3,58,20,22,0,1,0,95,16,19,45.7,Matches
77,78,Fabio Carvalho,pt POR,MF,RB Leipzig,20.0,2002.0,1.8,0,0,0,0,3,0,6,0,1,0,0,0,12,2,3,40.0,Matches
78,79,Koen Casteels,be BEL,GK,Wolfsburg,31.0,1992.0,25.0,2,0,0,1,3,0,0,0,1,0,1,0,33,8,0,100.0,Matches
79,80,Václav Černý,cz CZE,FWMF,Wolfsburg,25.0,1997.0,10.2,2,0,0,9,0,4,33,8,3,0,0,0,58,1,6,14.3,Matches
80,81,Julian Chabot,de GER,DF,Köln,25.0,1998.0,30.0,9,1,1,28,42,4,4,45,42,0,0,0,149,101,38,72.7,Matches
81,82,El Chadaille Bitshiabu,fr FRA,DFMF,RB Leipzig,18.0,2005.0,0.4,0,0,0,0,0,0,2,1,0,0,0,0,6,0,3,0.0,Matches
82,83,Fares Chaïbi,dz ALG,MFFW,Eint Frankfurt,20.0,2002.0,21.2,2,0,0,14,11,9,176,5,17,0,0,0,66,10,56,15.2,Matches
83,84,Timothy Chandler,us USA,MFDF,Eint Frankfurt,33.0,1990.0,0.2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,66.7,Matches
84,85,Fabio Chiarodia,it ITA,DF,Gladbach,18.0,2005.0,1.7,0,0,0,1,0,0,1,3,5,0,1,0,4,5,3,62.5,Matches
85,86,Jacob Christensen,dk DEN,MF,Köln,22.0,2001.0,2.4,1,0,0,4,0,0,5,4,6,0,0,0,18,0,5,0.0,Matches
86,87,Nnamdi Collins,de GER,DF,Eint Frankfurt,19.0,2004.0,1.0,0,0,0,0,1,0,2,2,0,0,0,0,7,0,2,0.0,Matches
87,88,Kingsley Coman,fr FRA,FW,Bayern Munich,27.0,1996.0,12.4,1,0,0,6,19,1,60,2,7,0,0,0,50,6,5,54.5,Matches
88,89,Bambasé Conté,de GER,MFFW,Hoffenheim,20.0,2003.0,0.5,0,0,0,3,6,0,1,0,3,0,0,0,7,1,1,50.0,Matches
89,90,Danny da Costa,de GER,DF,Mainz 05,30.0,1993.0,9.2,1,0,0,7,4,0,40,16,9,0,1,0,60,10,20,33.3,Matches
90,91,Nicolas Cozza,fr FRA,DF,Wolfsburg,24.0,1999.0,3.1,1,0,0,1,0,0,4,4,6,0,0,0,12,3,9,25.0,Matches
91,92,Tomáš Čvančara,cz CZE,FW,Gladbach,22.0,2000.0,10.0,4,0,0,9,13,4,3,2,3,0,0,0,16,23,30,43.4,Matches
92,93,Finn Dahmen,de GER,GK,Augsburg,25.0,1998.0,31.0,4,0,0,2,4,0,0,0,0,0,2,1,64,6,3,66.7,Matches
93,94,Mahmoud Dahoud,de GER,MF,Stuttgart,27.0,1996.0,2.5,0,0,0,0,2,0,6,0,1,0,0,0,23,2,5,28.6,Matches
94,95,Lukas Daschner,de GER,MFFW,Bochum,24.0,1998.0,6.0,2,0,0,4,9,0,20,2,4,0,0,0,24,5,12,29.4,Matches
95,96,David Datro Fofana,ci CIV,FWMF,Union Berlin,20.0,2002.0,7.6,0,0,0,8,12,4,11,0,7,0,0,0,25,10,17,37.0,Matches
96,97,Alphonso Davies,ca CAN,DF,Bayern Munich,22.0,2000.0,22.9,0,0,0,16,20,0,31,26,24,0,1,0,179,14,9,60.9,Matches
97,98,Olivier Deman,be BEL,DF,Werder Bremen,23.0,2000.0,15.2,5,0,0,27,13,0,45,14,15,0,1,1,80,16,18,47.1,Matches
98,99,Ermedin Demirović,ba BIH,FWMF,Augsburg,25.0,1998.0,31.9,7,0,0,60,35,16,10,11,14,1,0,0,107,51,89,36.4,Matches
99,100,Sepp van den Berg,nl NED,DF,Mainz 05,21.0,2001.0,31.5,9,0,0,31,18,0,2,43,23,0,0,1,176,171,78,68.7,Matches
100,101,Samuele Di Benedetto,de GER,MF,Stuttgart,18.0,2005.0,0.1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,,Matches
101,102,Justin Diehl,de GER,FWMF,Köln,18.0,2004.0,1.9,0,0,0,2,4,0,18,0,0,0,0,0,8,0,2,0.0,Matches
102,103,Eric Dier,eng ENG,DF,Bayern Munich,29.0,1994.0,13.0,1,0,0,12,9,1,7,10,8,0,0,0,66,34,15,69.4,Matches
103,104,Florian Dietz,de GER,FWMF,Köln,24.0,1998.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,2,2,8,20.0,Matches
104,105,Junior Dina Ebimbe,fr FRA,MFDF,Eint Frankfurt,22.0,2000.0,21.7,5,0,0,49,15,3,21,9,29,0,0,0,112,41,32,56.2,Matches
105,106,Eren Dinkçi,de GER,FWMF,Heidenheim,21.0,2001.0,29.4,8,0,0,28,22,2,79,12,18,0,0,0,155,11,24,31.4,Matches
106,107,Ritsu Doan,jp JPN,DFMF,Freiburg,25.0,1998.0,25.0,2,0,0,26,35,2,61,9,27,1,0,0,97,21,28,42.9,Matches
107,108,Danilho Doekhi,nl NED,DF,Union Berlin,25.0,1998.0,24.0,2,0,0,13,20,0,4,38,23,1,0,0,68,53,42,55.8,Matches
108,109,Niklas Dorsch,de GER,MF,Augsburg,25.0,1998.0,15.4,5,0,0,19,27,0,3,16,24,0,2,0,113,9,18,33.3,Matches
109,110,Nikola Dovedan,at AUT,MFFW,Heidenheim,29.0,1994.0,7.3,0,1,0,10,24,0,8,1,9,0,0,0,43,6,25,19.4,Matches
110,111,Damion Downs,de GER,FWMF,Köln,19.0,2004.0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,4,1,6,14.3,Matches
111,112,Dion Drena Beljo,hr CRO,FWMF,Augsburg,21.0,2002.0,6.5,2,0,0,9,7,6,3,1,0,0,0,0,12,18,15,54.5,Matches
112,113,Tim Drexler,de GER,DF,Hoffenheim,18.0,2005.0,6.4,1,0,0,4,5,0,0,8,9,0,0,0,24,3,14,17.6,Matches
113,114,Marvin Ducksch,de GER,FW,Werder Bremen,29.0,1994.0,30.0,9,0,0,6,18,18,159,4,3,1,0,0,83,21,42,33.3,Matches
114,115,Julien Duranville,be BEL,FWMF,Dortmund,17.0,2006.0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
115,116,Maximilian Eggestein,de GER,MF,Freiburg,26.0,1996.0,32.4,6,0,0,32,24,2,9,28,24,0,1,0,167,51,43,54.3,Matches
116,117,Lilian Egloff,de GER,MFDF,Stuttgart,20.0,2002.0,1.2,1,0,0,2,2,0,0,1,1,0,0,0,8,0,0,,Matches
117,118,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,21.0,2002.0,8.0,3,0,0,12,12,6,9,2,7,0,0,0,21,14,27,34.1,Matches
118,119,Elif Elmas,mk MKD,MFFW,RB Leipzig,23.0,1999.0,3.0,0,0,0,4,4,0,0,1,6,0,0,0,9,0,2,0.0,Matches
119,120,Nico Elvedi,ch SUI,DF,Gladbach,26.0,1996.0,27.6,5,0,0,13,18,1,3,43,18,0,0,0,137,72,46,61.0,Matches
120,121,Arne Engels,be BEL,MFDF,Augsburg,19.0,2003.0,15.6,1,1,0,24,15,1,80,15,18,2,0,0,61,12,19,38.7,Matches
121,122,Ohis Felix Uduokhai,de GER,DF,Augsburg,25.0,1997.0,32.5,5,1,1,29,23,0,3,46,21,1,0,1,150,111,68,62.0,Matches
122,123,Edimilson Fernandes,ch SUI,DF,Mainz 05,27.0,1996.0,14.3,4,0,0,10,8,2,53,22,16,0,0,0,88,19,19,50.0,Matches
123,124,Nacho Ferri,es ESP,FWMF,Eint Frankfurt,18.0,2004.0,0.8,0,0,0,1,2,0,0,0,3,0,0,0,2,9,9,50.0,Matches
124,125,Max Finkgräfe,de GER,DFFW,Köln,19.0,2004.0,19.5,4,0,0,19,21,0,61,22,39,0,0,0,104,23,27,46.0,Matches
125,126,Kilian Fischer,de GER,DFMF,Wolfsburg,22.0,2000.0,3.2,1,0,0,4,3,0,11,1,6,0,0,0,10,0,5,0.0,Matches
126,127,Jonas Föhrenbach,de GER,DF,Heidenheim,27.0,1996.0,31.0,2,0,0,15,17,2,73,31,24,0,0,1,148,37,22,62.7,Matches
127,128,Emil Forsberg,se SWE,MFFW,RB Leipzig,31.0,1991.0,5.2,0,0,0,4,9,0,8,0,3,0,0,0,19,2,3,40.0,Matches
128,129,Philipp Förster,de GER,MFFW,Bochum,28.0,1995.0,4.3,1,0,0,6,9,0,28,7,5,0,0,0,27,2,7,22.2,Matches
129,130,Bartol Franjić,hr CRO,MF,Darmstadt 98,23.0,2000.0,13.7,5,0,0,20,2,0,4,30,12,0,0,0,63,17,19,47.2,Matches
130,131,Marco Friedl,at AUT,DF,Werder Bremen,25.0,1998.0,24.4,6,0,0,31,17,1,4,35,32,0,1,0,138,40,41,49.4,Matches
131,132,Marvin Friedrich,de GER,DF,Gladbach,27.0,1995.0,17.4,1,0,0,10,10,0,2,17,15,0,0,0,68,37,19,66.1,Matches
132,133,Jeremie Frimpong,nl NED,DF,Leverkusen,22.0,2000.0,25.0,6,0,0,21,34,12,93,7,17,1,0,0,94,13,13,50.0,Matches
133,134,Chris Führich,de GER,FWMF,Stuttgart,25.0,1998.0,28.5,2,0,0,6,10,3,100,7,19,0,0,0,119,4,14,22.2,Matches
134,135,Shiō Fukuda,jp JPN,FWMF,Gladbach,19.0,2004.0,0.4,0,0,0,1,0,0,0,1,0,0,0,0,2,3,4,42.9,Matches
135,136,Niclas Füllkrug,de GER,FW,Werder Bremen,30.0,1993.0,2.0,0,0,0,2,7,3,0,0,1,0,0,0,3,12,11,52.2,Matches
136,137,Niclas Füllkrug,de GER,FW,Dortmund,30.0,1993.0,24.6,1,0,0,26,37,11,5,2,2,0,0,0,39,67,104,39.2,Matches
137,138,Cristian Gamboa,cr CRC,DF,Bochum,33.0,1989.0,13.2,6,0,0,14,6,0,23,15,18,0,1,0,74,12,9,57.1,Matches
138,139,Dennis Geiger,de GER,MF,Hoffenheim,25.0,1998.0,0.7,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
139,140,Yannick Gerhardt,de GER,MFDF,Wolfsburg,29.0,1994.0,18.1,5,0,0,18,16,2,27,7,20,0,0,0,78,28,27,50.9,Matches
140,141,Anwar El Ghazi,nl NED,MFDF,Mainz 05,28.0,1995.0,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,Matches
141,142,Benedikt Gimber,de GER,DF,Heidenheim,26.0,1997.0,22.5,9,0,0,40,27,0,3,16,24,0,2,1,87,48,41,53.9,Matches
142,143,Matthias Ginter,de GER,DF,Freiburg,29.0,1994.0,21.3,3,0,0,8,15,0,16,16,15,0,0,1,100,50,29,63.3,Matches
143,144,Klaus Gjasula,al ALB,DFMF,Darmstadt 98,33.0,1989.0,15.1,7,1,0,23,11,0,7,19,22,0,1,0,69,34,27,55.7,Matches
144,145,Serge Gnabry,de GER,FWMF,Bayern Munich,28.0,1995.0,4.8,0,0,0,6,3,1,10,3,5,1,0,0,26,3,2,60.0,Matches
145,146,Leon Goretzka,de GER,MF,Bayern Munich,28.0,1995.0,24.9,3,0,0,23,14,2,10,31,23,0,0,0,171,36,29,55.4,Matches
146,147,Robin Gosens,de GER,DFMF,Union Berlin,29.0,1994.0,25.4,9,1,1,29,24,17,64,36,44,0,1,0,100,60,44,57.7,Matches
147,148,Mario Götze,de GER,MF,Eint Frankfurt,31.0,1992.0,23.0,5,1,1,14,35,1,54,14,34,0,1,0,152,8,13,38.1,Matches
148,149,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32.0,1991.0,28.8,7,0,0,25,9,4,18,35,23,0,0,0,156,52,39,57.1,Matches
149,150,Jens Grahl,de GER,GK,Eint Frankfurt,34.0,1988.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
150,151,Ryan Gravenberch,nl NED,FW,Bayern Munich,21.0,2002.0,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
151,152,Michael Gregoritsch,at AUT,FW,Freiburg,29.0,1994.0,18.7,2,0,0,16,19,6,11,9,12,0,0,0,62,91,93,49.5,Matches
152,153,Vincenzo Grifo,it ITA,MFFW,Freiburg,30.0,1993.0,25.8,3,0,0,13,16,6,173,15,20,1,1,0,130,12,20,37.5,Matches
153,154,Florian Grillitsch,at AUT,DFMF,Hoffenheim,27.0,1995.0,25.5,8,0,0,27,24,0,17,52,28,0,0,0,171,34,31,52.3,Matches
154,155,Álex Grimaldo,es ESP,DF,Leverkusen,27.0,1995.0,30.9,1,0,0,14,26,3,202,22,24,1,0,0,168,12,19,38.7,Matches
155,156,Christian Groß,de GER,DFMF,Werder Bremen,34.0,1989.0,8.9,1,0,0,15,5,2,8,13,16,0,1,0,54,16,28,36.4,Matches
156,157,Brajan Gruda,de GER,MFFW,Mainz 05,19.0,2004.0,18.2,5,0,0,28,47,9,53,5,14,1,0,0,97,15,31,32.6,Matches
157,158,Ilia Gruev,bg BUL,MF,Werder Bremen,23.0,2000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
158,159,Raphaël Guerreiro,pt POR,DFMF,Bayern Munich,29.0,1993.0,13.2,2,0,0,3,7,0,42,15,16,0,0,0,59,2,5,28.6,Matches
159,160,Josuha Guilavogui,fr FRA,DF,Mainz 05,32.0,1990.0,4.5,1,0,0,5,2,0,0,13,10,0,0,0,29,7,6,53.8,Matches
160,161,Serhou Guirassy,gn GUI,FW,Stuttgart,27.0,1996.0,24.5,0,0,0,18,55,18,1,6,3,2,0,0,39,65,55,54.2,Matches
161,162,Péter Gulácsi,hu HUN,GK,RB Leipzig,33.0,1990.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,100.0,Matches
162,163,Manuel Gulde,de GER,DF,Freiburg,32.0,1991.0,22.7,5,1,1,17,15,1,3,25,23,0,0,0,78,49,33,59.8,Matches
163,164,Robert Gumny,pl POL,DF,Augsburg,25.0,1998.0,5.3,3,0,0,7,5,0,8,7,5,0,0,0,22,3,2,60.0,Matches
164,165,Christian Günter,de GER,DF,Freiburg,30.0,1993.0,11.8,1,0,0,8,3,1,62,2,12,0,0,0,32,5,10,33.3,Matches
165,166,Janik Haberer,de GER,MFDF,Union Berlin,29.0,1994.0,13.6,7,0,0,22,16,1,15,12,24,0,0,0,95,20,19,51.3,Matches
166,167,Robin Hack,de GER,FWMF,Gladbach,24.0,1998.0,15.0,2,0,0,17,22,9,44,14,8,0,0,0,79,16,22,42.1,Matches
